https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IDEX,Volume USDT
1652680800,2022-05-16 06:00:00,IDEX/USDT,0.051,0.051,0.048,0.048,3545.4073,177.76350762
1652677200,2022-05-16 05:00:00,IDEX/USDT,0.0513,0.0513,0.0509,0.0513,1518.67728304,77.564499909952
1652673600,2022-05-16 04:00:00,IDEX/USDT,0.0513,0.0513,0.0507,0.0507,3675.983,187.84180875
1652670000,2022-05-16 03:00:00,IDEX/USDT,0.0517,0.0517,0.0516,0.0516,4227.5682,218.24251912
1652666400,2022-05-16 02:00:00,IDEX/USDT,0.0522,0.0522,0.0516,0.0519,940.9748,48.57005544
1652662800,2022-05-16 01:00:00,IDEX/USDT,0.0531,0.0531,0.0519,0.0519,740.1811,38.51460338
1652659200,2022-05-16 00:00:00,IDEX/USDT,0.0546,0.0546,0.0528,0.0528,22102.70121412,1185.829611769656
1652655600,2022-05-15 23:00:00,IDEX/USDT,0.054,0.0549,0.054,0.0549,36938.58793094,2014.786385729378
1652652000,2022-05-15 22:00:00,IDEX/USDT,0.0531,0.0543,0.0528,0.0543,34045.24804934,1822.483794839364
1652648400,2022-05-15 21:00:00,IDEX/USDT,0.0534,0.054,0.0526,0.0526,6576.8378,348.43358552
1652644800,2022-05-15 20:00:00,IDEX/USDT,0.051,0.0531,0.051,0.0531,1664.15090248,85.231014479897
1652641200,2022-05-15 19:00:00,IDEX/USDT,0.0505,0.051,0.0504,0.051,2051.67442156,103.80538587956
1652637600,2022-05-15 18:00:00,IDEX/USDT,0.0491,0.0513,0.0491,0.0508,10391.8749,516.41656218
1652634000,2022-05-15 17:00:00,IDEX/USDT,0.0503,0.0507,0.0492,0.0492,22051.84460374,1105.747126539618
1652630400,2022-05-15 16:00:00,IDEX/USDT,0.0489,0.051,0.0489,0.0504,20893.1547,1061.94979638
1652626800,2022-05-15 15:00:00,IDEX/USDT,0.0501,0.0504,0.0486,0.0486,10436.4112,518.76600901
1652623200,2022-05-15 14:00:00,IDEX/USDT,0.0501,0.0501,0.0489,0.0498,2853.5037,140.79073861
1652619600,2022-05-15 13:00:00,IDEX/USDT,0.0519,0.0519,0.0504,0.0504,11279.4059,572.72604984
1652616000,2022-05-15 12:00:00,IDEX/USDT,0.0527,0.0532,0.0514,0.0522,19511.02636909,1024.874855729432
1652612400,2022-05-15 11:00:00,IDEX/USDT,0.051,0.0529,0.051,0.0528,24803.78802645,1287.326135609203
1652608800,2022-05-15 10:00:00,IDEX/USDT,0.051,0.051,0.0493,0.0507,9088.32401448,453.171782889656
1652605200,2022-05-15 09:00:00,IDEX/USDT,0.0495,0.0523,0.0495,0.0513,4230.86056959,214.446294799557
1652601600,2022-05-15 08:00:00,IDEX/USDT,0.0495,0.0499,0.0484,0.0486,9981.51827555,495.123791479945
1652598000,2022-05-15 07:00:00,IDEX/USDT,0.0477,0.0493,0.0473,0.0493,156784.9713006,7468.68418492958
1652594400,2022-05-15 06:00:00,IDEX/USDT,0.0469,0.0474,0.0469,0.0474,25142.15503838,1190.630724740022
1652590800,2022-05-15 05:00:00,IDEX/USDT,0.0459,0.0469,0.0456,0.0469,39555.79446162,1823.485731609978
1652587200,2022-05-15 04:00:00,IDEX/USDT,0.0462,0.0462,0.0462,0.0462,16.7256,0.77272272
1652583600,2022-05-15 03:00:00,IDEX/USDT,0.0462,0.0462,0.0459,0.0459,33.2354,1.5304578
1652580000,2022-05-15 02:00:00,IDEX/USDT,0.0473,0.0473,0.0464,0.0464,473.862,22.38945687
1652576400,2022-05-15 01:00:00,IDEX/USDT,0.0477,0.0477,0.0449,0.0472,314092.69385762,14758.147741149664
1652572800,2022-05-15 00:00:00,IDEX/USDT,0.048,0.0488,0.0477,0.048,1789.14812131,85.966160829928
1652569200,2022-05-14 23:00:00,IDEX/USDT,0.048,0.0485,0.0473,0.0483,24598.92895,1177.583112829484
1652565600,2022-05-14 22:00:00,IDEX/USDT,0.0465,0.0481,0.0461,0.0477,24733.569,1170.11991815
1652562000,2022-05-14 21:00:00,IDEX/USDT,0.0454,0.0462,0.0454,0.0462,1300.6279,59.4010073
1652558400,2022-05-14 20:00:00,IDEX/USDT,0.0458,0.0462,0.0456,0.0456,2565.0377,117.75306433
1652554800,2022-05-14 19:00:00,IDEX/USDT,0.0462,0.0462,0.0455,0.0457,12356.5577,563.2468421
1652551200,2022-05-14 18:00:00,IDEX/USDT,0.0455,0.0466,0.0455,0.0466,3039.6593,140.72373337
1652547600,2022-05-14 17:00:00,IDEX/USDT,0.0455,0.0462,0.0455,0.0456,17722.38058224,817.445829959488
1652544000,2022-05-14 16:00:00,IDEX/USDT,0.0438,0.0462,0.0438,0.0454,10624.85149242,488.657357499804
1652540400,2022-05-14 15:00:00,IDEX/USDT,0.0438,0.0444,0.0435,0.0435,7059.8608,310.81421704
1652536800,2022-05-14 14:00:00,IDEX/USDT,0.043,0.0439,0.0428,0.0432,3134.34079297,136.899712999436
1652533200,2022-05-14 13:00:00,IDEX/USDT,0.044,0.044,0.0432,0.0433,236.16538655,10.26150249943
1652529600,2022-05-14 12:00:00,IDEX/USDT,0.044,0.044,0.0435,0.0436,8410.8855,369.61132842
1652526000,2022-05-14 11:00:00,IDEX/USDT,0.0453,0.0453,0.0438,0.0441,13754.29167714,603.694270949429
1652522400,2022-05-14 10:00:00,IDEX/USDT,0.0474,0.0474,0.0456,0.0456,4792.941,221.53429933
1652518800,2022-05-14 09:00:00,IDEX/USDT,0.0485,0.0486,0.0475,0.0475,3349.8659,160.81179548
1652515200,2022-05-14 08:00:00,IDEX/USDT,0.0487,0.0487,0.0481,0.0482,7064.3034,340.53014268
1652511600,2022-05-14 07:00:00,IDEX/USDT,0.0489,0.049,0.0484,0.0484,1539.3902,74.84495183
1652508000,2022-05-14 06:00:00,IDEX/USDT,0.0483,0.0492,0.0481,0.0492,7597.4469,370.92747568
1652504400,2022-05-14 05:00:00,IDEX/USDT,0.0486,0.0493,0.0483,0.0486,8494.0734,415.53449059
1652500800,2022-05-14 04:00:00,IDEX/USDT,0.0495,0.0495,0.0482,0.0482,1225.8133,60.13824424
1652497200,2022-05-14 03:00:00,IDEX/USDT,0.0501,0.0501,0.0491,0.0498,4096.3957,202.73683979
1652493600,2022-05-14 02:00:00,IDEX/USDT,0.0511,0.0511,0.0504,0.0504,9661.3024,491.95043245
1652490000,2022-05-14 01:00:00,IDEX/USDT,0.0507,0.0513,0.0504,0.0512,10068.7511,515.63514635
1652486400,2022-05-14 00:00:00,IDEX/USDT,0.0498,0.0511,0.0498,0.0511,436.08211643,22.232343579573
1652482800,2022-05-13 23:00:00,IDEX/USDT,0.0501,0.0501,0.0495,0.0495,205.38435622,10.227594489756
1652479200,2022-05-13 22:00:00,IDEX/USDT,0.0534,0.0573,0.0504,0.0504,85699.7493,4580.65549201
1652475600,2022-05-13 21:00:00,IDEX/USDT,0.0513,0.0531,0.0513,0.0531,7621.9055,395.68687077
1652472000,2022-05-13 20:00:00,IDEX/USDT,0.0507,0.0516,0.0496,0.051,3182.2597,159.42390858
1652468400,2022-05-13 19:00:00,IDEX/USDT,0.0504,0.0513,0.0501,0.0504,7791.8176,395.30635291
1652464800,2022-05-13 18:00:00,IDEX/USDT,0.0492,0.0507,0.0489,0.0507,804.6297,39.44539894
1652461200,2022-05-13 17:00:00,IDEX/USDT,0.0504,0.051,0.0492,0.0492,1257.1521,63.343797
1652457600,2022-05-13 16:00:00,IDEX/USDT,0.052,0.053,0.0498,0.0501,57525.46667612,2879.535660009352
1652454000,2022-05-13 15:00:00,IDEX/USDT,0.0555,0.0579,0.0515,0.052,71791.73033476,3986.693387539608
1652450400,2022-05-13 14:00:00,IDEX/USDT,0.0552,0.0568,0.0552,0.0557,76146.2529801,4259.92786835968
1652446800,2022-05-13 13:00:00,IDEX/USDT,0.054,0.0554,0.0531,0.0554,27013.63213314,1451.444203819618
1652443200,2022-05-13 12:00:00,IDEX/USDT,0.0527,0.0545,0.0522,0.0545,6244.77971779,333.912193789555
1652439600,2022-05-13 11:00:00,IDEX/USDT,0.051,0.0534,0.0507,0.0528,32457.4205,1679.97683442
1652436000,2022-05-13 10:00:00,IDEX/USDT,0.0501,0.0507,0.0495,0.0507,17720.7233,884.36386374
1652432400,2022-05-13 09:00:00,IDEX/USDT,0.051,0.0516,0.0504,0.0504,4355.2002,222.44536045
1652428800,2022-05-13 08:00:00,IDEX/USDT,0.0489,0.0513,0.0489,0.0507,23082.3459,1152.11930807
1652425200,2022-05-13 07:00:00,IDEX/USDT,0.051,0.051,0.0484,0.0488,32271.7039,1619.57250986
1652421600,2022-05-13 06:00:00,IDEX/USDT,0.0501,0.0522,0.0501,0.0513,11301.3628,579.63084047
1652418000,2022-05-13 05:00:00,IDEX/USDT,0.048,0.0524,0.048,0.0495,19411.72755,974.2445538
1652414400,2022-05-13 04:00:00,IDEX/USDT,0.0482,0.0489,0.0473,0.0483,33460.0105,1603.77295674
1652410800,2022-05-13 03:00:00,IDEX/USDT,0.0433,0.0486,0.0433,0.048,39796.31671928,1843.065013749656
1652407200,2022-05-13 02:00:00,IDEX/USDT,0.0416,0.0432,0.0416,0.0432,15286.3595,652.90669559
1652403600,2022-05-13 01:00:00,IDEX/USDT,0.0404,0.0414,0.0404,0.0414,167.8053,6.87926126
1652400000,2022-05-13 00:00:00,IDEX/USDT,0.0394,0.0402,0.0387,0.0402,1184.45950642,46.139806199738
1652396400,2022-05-12 23:00:00,IDEX/USDT,0.04,0.0404,0.0392,0.0393,25195.52798267,1014.424965059868
1652392800,2022-05-12 22:00:00,IDEX/USDT,0.0408,0.0408,0.0396,0.0398,7778.7178,316.9219244
1652389200,2022-05-12 21:00:00,IDEX/USDT,0.0432,0.0432,0.0408,0.0408,3664.5948,154.6927701
1652385600,2022-05-12 20:00:00,IDEX/USDT,0.0435,0.0442,0.0434,0.0434,26299.44127511,1148.641764519862
1652382000,2022-05-12 19:00:00,IDEX/USDT,0.0438,0.0442,0.0427,0.044,25079.48631481,1095.157455599792
1652378400,2022-05-12 18:00:00,IDEX/USDT,0.044,0.0441,0.0432,0.0436,11208.47468099,489.263030619263
1652374800,2022-05-12 17:00:00,IDEX/USDT,0.0447,0.0447,0.0435,0.0438,4968.5331,217.75121511
1652371200,2022-05-12 16:00:00,IDEX/USDT,0.0441,0.0451,0.0433,0.045,14459.13857139,632.030878739689
1652367600,2022-05-12 15:00:00,IDEX/USDT,0.0438,0.0444,0.0437,0.0438,20509.7958,902.27911762
1652364000,2022-05-12 14:00:00,IDEX/USDT,0.0414,0.0438,0.0411,0.0438,11161.02624397,469.865863249931
1652360400,2022-05-12 13:00:00,IDEX/USDT,0.0424,0.0435,0.0415,0.0417,6965.0183,290.88196295
1652356800,2022-05-12 12:00:00,IDEX/USDT,0.0438,0.0438,0.0414,0.0426,17273.2896,722.20639739
1652353200,2022-05-12 11:00:00,IDEX/USDT,0.0422,0.0441,0.0422,0.0435,16721.0351,724.2341259
1652349600,2022-05-12 10:00:00,IDEX/USDT,0.0402,0.0422,0.0398,0.042,6016.45639777,244.271455329908
1652346000,2022-05-12 09:00:00,IDEX/USDT,0.041,0.0415,0.0403,0.0404,7423.6042,303.81129785
1652342400,2022-05-12 08:00:00,IDEX/USDT,0.0395,0.0408,0.0395,0.0408,6636.2594,264.07060215
1652338800,2022-05-12 07:00:00,IDEX/USDT,0.0369,0.0395,0.035,0.0395,29728.21930749,1075.152012069863
1652335200,2022-05-12 06:00:00,IDEX/USDT,0.039,0.0405,0.0373,0.0376,32764.144,1269.18329297
1652331600,2022-05-12 05:00:00,IDEX/USDT,0.0412,0.0413,0.0381,0.0393,34439.1048,1369.25079703
1652328000,2022-05-12 04:00:00,IDEX/USDT,0.0444,0.0444,0.0407,0.0412,21236.06754137,904.965132339676
1652324400,2022-05-12 03:00:00,IDEX/USDT,0.046,0.0481,0.0444,0.0444,14637.2019,677.88989398
1652320800,2022-05-12 02:00:00,IDEX/USDT,0.0506,0.0524,0.0473,0.0473,17124.9005,871.68779203
1652317200,2022-05-12 01:00:00,IDEX/USDT,0.0524,0.0524,0.0504,0.0504,1001.359,51.3685376
1652313600,2022-05-12 00:00:00,IDEX/USDT,0.0486,0.0531,0.0483,0.0524,36899.62329539,1867.694338149391
1652310000,2022-05-11 23:00:00,IDEX/USDT,0.0489,0.0489,0.047,0.048,26725.4546,1274.50267996
1652306400,2022-05-11 22:00:00,IDEX/USDT,0.049,0.0494,0.049,0.0491,7457,366.97886277
1652302800,2022-05-11 21:00:00,IDEX/USDT,0.0482,0.0495,0.0468,0.049,36647.6519,1755.12483012
1652299200,2022-05-11 20:00:00,IDEX/USDT,0.0516,0.0524,0.0466,0.0468,48918.88490293,2404.610596869898
1652295600,2022-05-11 19:00:00,IDEX/USDT,0.0522,0.0522,0.0488,0.0515,19396.9394,954.60490325
1652292000,2022-05-11 18:00:00,IDEX/USDT,0.0546,0.0546,0.0517,0.0518,27410.76524638,1448.709351089473
1652288400,2022-05-11 17:00:00,IDEX/USDT,0.0536,0.0557,0.053,0.055,5727.6422,312.36945728
1652284800,2022-05-11 16:00:00,IDEX/USDT,0.0548,0.0553,0.0534,0.0537,6644.30608354,359.098171209514
1652281200,2022-05-11 15:00:00,IDEX/USDT,0.0614,0.0614,0.0558,0.0559,6759.62917441,400.365835219519
1652277600,2022-05-11 14:00:00,IDEX/USDT,0.0626,0.0627,0.0605,0.0612,73617.6177,4477.93225668
1652274000,2022-05-11 13:00:00,IDEX/USDT,0.0537,0.0664,0.0537,0.0611,107184.15426054,6237.753113609752
1652270400,2022-05-11 12:00:00,IDEX/USDT,0.067,0.0679,0.0519,0.0519,28966.716,1813.98994984
1652266800,2022-05-11 11:00:00,IDEX/USDT,0.0705,0.0717,0.067,0.067,63721.0553,4481.88511358
1652263200,2022-05-11 10:00:00,IDEX/USDT,0.0736,0.0736,0.0717,0.0717,3305.8954,243.28739207
1652259600,2022-05-11 09:00:00,IDEX/USDT,0.0729,0.0731,0.0712,0.0731,5567.72368007,399.969817428733
1652256000,2022-05-11 08:00:00,IDEX/USDT,0.0718,0.0732,0.0716,0.0721,18728.45256023,1359.867286949603
1652252400,2022-05-11 07:00:00,IDEX/USDT,0.0722,0.0725,0.069,0.069,3817.82,270.57461168
1652248800,2022-05-11 06:00:00,IDEX/USDT,0.0799,0.0799,0.0742,0.0742,3005.4407,234.47702494
1652245200,2022-05-11 05:00:00,IDEX/USDT,0.0811,0.0829,0.0802,0.0802,6995.7499,568.18231942
1652241600,2022-05-11 04:00:00,IDEX/USDT,0.0823,0.0823,0.0808,0.0808,64.3455,5.24696199
1652238000,2022-05-11 03:00:00,IDEX/USDT,0.0844,0.0844,0.0826,0.0826,1101.3052,91.6495459
1652234400,2022-05-11 02:00:00,IDEX/USDT,0.0817,0.0841,0.0817,0.0841,890.734,74.1806576
1652230800,2022-05-11 01:00:00,IDEX/USDT,0.0838,0.0838,0.0819,0.0819,197.17090096,16.390306219968
1652227200,2022-05-11 00:00:00,IDEX/USDT,0.0835,0.0858,0.083,0.0841,4909.31704469,411.972108689933
1652223600,2022-05-10 23:00:00,IDEX/USDT,0.0826,0.0841,0.0826,0.0839,3084.53132455,258.663623149745
1652220000,2022-05-10 22:00:00,IDEX/USDT,0.082,0.0832,0.0817,0.0823,129.0158,10.63183088
1652216400,2022-05-10 21:00:00,IDEX/USDT,0.0862,0.0864,0.0817,0.0817,1023.1763,86.78550065
1652212800,2022-05-10 20:00:00,IDEX/USDT,0.0874,0.0874,0.0859,0.0859,59.3155,5.13922783
1652209200,2022-05-10 19:00:00,IDEX/USDT,0.0898,0.0898,0.0876,0.0876,1408.6952,124.71922406
1652205600,2022-05-10 18:00:00,IDEX/USDT,0.0907,0.091,0.0897,0.0901,444.4454,39.91908423
1652202000,2022-05-10 17:00:00,IDEX/USDT,0.0892,0.0913,0.0891,0.0908,863.1616,77.57137137
1652198400,2022-05-10 16:00:00,IDEX/USDT,0.0901,0.0904,0.0889,0.0889,3168.3691,283.50964264
1652194800,2022-05-10 15:00:00,IDEX/USDT,0.0904,0.091,0.0883,0.0904,13663.7266,1221.36847805
1652191200,2022-05-10 14:00:00,IDEX/USDT,0.094,0.0946,0.089,0.0901,11798.3463,1060.55163308
1652187600,2022-05-10 13:00:00,IDEX/USDT,0.0943,0.0952,0.0931,0.0937,7183.6697,677.05501116
1652184000,2022-05-10 12:00:00,IDEX/USDT,0.0936,0.094,0.0931,0.094,54.13452136,5.065297799296
1652180400,2022-05-10 11:00:00,IDEX/USDT,0.0918,0.0943,0.0918,0.0934,3095.46110045,288.90523165944
1652176800,2022-05-10 10:00:00,IDEX/USDT,0.0896,0.0944,0.0891,0.0906,62603.6404,5764.6228293
1652173200,2022-05-10 09:00:00,IDEX/USDT,0.0912,0.0912,0.0912,0.0912,0,0
1652169600,2022-05-10 08:00:00,IDEX/USDT,0.0887,0.0912,0.0887,0.0912,7829.7644,696.19099209
1652166000,2022-05-10 07:00:00,IDEX/USDT,0.0909,0.0909,0.0909,0.0909,0,0
1652162400,2022-05-10 06:00:00,IDEX/USDT,0.0922,0.0932,0.0909,0.0909,15416.5156,1430.11857017
1652158800,2022-05-10 05:00:00,IDEX/USDT,0.0883,0.0908,0.0875,0.0908,54466.1559,4818.26236263
1652155200,2022-05-10 04:00:00,IDEX/USDT,0.0847,0.0879,0.0845,0.0879,26262.7239,2233.18026484
1652151600,2022-05-10 03:00:00,IDEX/USDT,0.0859,0.0866,0.0859,0.0866,21110.599,1820.09956844
1652148000,2022-05-10 02:00:00,IDEX/USDT,0.0855,0.0871,0.0853,0.0871,25596.2361,2219.60015091
1652144400,2022-05-10 01:00:00,IDEX/USDT,0.0869,0.087,0.0869,0.087,14301.1373,1244.19307726
1652140800,2022-05-10 00:00:00,IDEX/USDT,0.0831,0.0854,0.0812,0.0849,19071.08256424,1587.248455839567
1652137200,2022-05-09 23:00:00,IDEX/USDT,0.089,0.089,0.0849,0.0849,7741.26017865,685.48152509963
1652133600,2022-05-09 22:00:00,IDEX/USDT,0.0889,0.0936,0.0889,0.089,51343.1051,4679.33618538
1652130000,2022-05-09 21:00:00,IDEX/USDT,0.091,0.0914,0.0908,0.0914,3505.50434019,319.369343049347
1652126400,2022-05-09 20:00:00,IDEX/USDT,0.089,0.0911,0.0883,0.0906,40939.5628,3672.83893959
1652122800,2022-05-09 19:00:00,IDEX/USDT,0.0876,0.0895,0.086,0.0894,24890.354,2200.87342531
1652119200,2022-05-09 18:00:00,IDEX/USDT,0.0882,0.0883,0.0865,0.0881,12830.2466,1118.77706128
1652115600,2022-05-09 17:00:00,IDEX/USDT,0.0883,0.0924,0.0883,0.0924,1439.69277647,132.147605839946
1652112000,2022-05-09 16:00:00,IDEX/USDT,0.0966,0.0966,0.0892,0.0892,5562.6926,502.87208416
1652108400,2022-05-09 15:00:00,IDEX/USDT,0.0968,0.0968,0.096,0.096,1549.17384879,149.443664798236
1652104800,2022-05-09 14:00:00,IDEX/USDT,0.0977,0.0979,0.0967,0.0973,16451.32605981,1602.689386639513
1652101200,2022-05-09 13:00:00,IDEX/USDT,0.0984,0.0988,0.0981,0.0986,3099.02080344,305.331296499672
1652097600,2022-05-09 12:00:00,IDEX/USDT,0.1007,0.1012,0.0995,0.0995,5045.4379,506.94352319
1652094000,2022-05-09 11:00:00,IDEX/USDT,0.0978,0.1021,0.0978,0.1021,26735.62504179,2661.726038099067
1652090400,2022-05-09 10:00:00,IDEX/USDT,0.1033,0.1033,0.0968,0.0973,73668.3528,7376.34378451
1652086800,2022-05-09 09:00:00,IDEX/USDT,0.1058,0.1058,0.1053,0.1053,12327.3125,1301.17964833
1652083200,2022-05-09 08:00:00,IDEX/USDT,0.1057,0.1057,0.1042,0.1045,10717.9681,1130.50056339
1652079600,2022-05-09 07:00:00,IDEX/USDT,0.109,0.1103,0.1057,0.1058,99647.53106158,10875.90492383856
1652076000,2022-05-09 06:00:00,IDEX/USDT,0.1083,0.1083,0.1059,0.1071,31699.91287572,3377.667447899036
1652072400,2022-05-09 05:00:00,IDEX/USDT,0.1092,0.1108,0.1081,0.1081,4975.91797889,544.94760963901
1652068800,2022-05-09 04:00:00,IDEX/USDT,0.1116,0.1137,0.11,0.11,10692.8034,1192.20229231
1652065200,2022-05-09 03:00:00,IDEX/USDT,0.1176,0.118,0.111,0.111,30700.88886179,3432.019879019176
1652061600,2022-05-09 02:00:00,IDEX/USDT,0.1152,0.121,0.1148,0.1181,54525.68287569,6394.93708872851
1652058000,2022-05-09 01:00:00,IDEX/USDT,0.1164,0.119,0.1146,0.1152,138754.1678,16263.27475348
1652054400,2022-05-09 00:00:00,IDEX/USDT,0.114,0.1229,0.114,0.116,26777.58270333,3208.648762159257
1652050800,2022-05-08 23:00:00,IDEX/USDT,0.1167,0.1188,0.1126,0.1144,34810.902523,3996.100411669
1652047200,2022-05-08 22:00:00,IDEX/USDT,0.1209,0.123,0.113,0.1169,476844.74193694,57371.414997491686
1652043600,2022-05-08 21:00:00,IDEX/USDT,0.1116,0.1229,0.11,0.1209,450921.68866035,54482.538571730069
1652040000,2022-05-08 20:00:00,IDEX/USDT,0.1108,0.1132,0.1088,0.112,113700.2769,12605.46818127
1652036400,2022-05-08 19:00:00,IDEX/USDT,0.1064,0.1155,0.1064,0.1112,177913.76850402,20240.841634278905
1652032800,2022-05-08 18:00:00,IDEX/USDT,0.1024,0.1044,0.1018,0.1044,4056.1472463,420.35775682909
1652029200,2022-05-08 17:00:00,IDEX/USDT,0.102,0.1033,0.1015,0.1015,4664.9959,477.37923796
1652025600,2022-05-08 16:00:00,IDEX/USDT,0.1046,0.105,0.1044,0.105,2197.488,229.86063217
1652022000,2022-05-08 15:00:00,IDEX/USDT,0.1049,0.1053,0.1041,0.1041,1881.49,197.27550468
1652018400,2022-05-08 14:00:00,IDEX/USDT,0.1033,0.1037,0.1033,0.1037,210.1925,21.79553325
1652014800,2022-05-08 13:00:00,IDEX/USDT,0.1045,0.1045,0.1039,0.104,1671.6904,174.1951468
1652011200,2022-05-08 12:00:00,IDEX/USDT,0.1054,0.1054,0.1047,0.1052,3594.50801397,378.065220919644
1652007600,2022-05-08 11:00:00,IDEX/USDT,0.1062,0.1066,0.1062,0.1063,1876.66118348,199.766370598968
1652004000,2022-05-08 10:00:00,IDEX/USDT,0.1058,0.1063,0.1051,0.1057,21014.1396,2219.38251757
1652000400,2022-05-08 09:00:00,IDEX/USDT,0.1038,0.1048,0.1032,0.1047,5359.09096038,557.41255702933
1651996800,2022-05-08 08:00:00,IDEX/USDT,0.103,0.1039,0.1027,0.1032,11249.8436,1161.438611
1651993200,2022-05-08 07:00:00,IDEX/USDT,0.1045,0.105,0.1034,0.1034,7793.1105,811.05592656
1651989600,2022-05-08 06:00:00,IDEX/USDT,0.1025,0.1041,0.1025,0.1041,5848.4601,602.97406599
1651986000,2022-05-08 05:00:00,IDEX/USDT,0.1017,0.1027,0.1016,0.1018,21757.5219,2230.71370902
1651982400,2022-05-08 04:00:00,IDEX/USDT,0.1032,0.1045,0.1023,0.1023,18329.2614,1899.40093661
1651978800,2022-05-08 03:00:00,IDEX/USDT,0.1019,0.1024,0.1019,0.1024,1393,142.3202
1651975200,2022-05-08 02:00:00,IDEX/USDT,0.1017,0.1017,0.1006,0.1013,2666.1243,270.42571474
1651971600,2022-05-08 01:00:00,IDEX/USDT,0.1035,0.1035,0.1035,0.1035,0,0
1651968000,2022-05-08 00:00:00,IDEX/USDT,0.1039,0.1039,0.103,0.1035,1908.37368729,197.632330729431
1651964400,2022-05-07 23:00:00,IDEX/USDT,0.1033,0.1038,0.1033,0.1033,2379.5223,246.09615359
1651960800,2022-05-07 22:00:00,IDEX/USDT,0.1026,0.1026,0.1008,0.1008,2690.7269,274.7476027
1651957200,2022-05-07 21:00:00,IDEX/USDT,0.1069,0.1072,0.105,0.105,4644.4678,495.21324154
1651953600,2022-05-07 20:00:00,IDEX/USDT,0.1077,0.1077,0.1076,0.1076,3435.6443,370.00594994
1651950000,2022-05-07 19:00:00,IDEX/USDT,0.1087,0.1087,0.1087,0.1087,0,0
1651946400,2022-05-07 18:00:00,IDEX/USDT,0.1087,0.1087,0.1087,0.1087,1.39,0.151093
1651942800,2022-05-07 17:00:00,IDEX/USDT,0.1081,0.1081,0.1081,0.1081,0,0
1651939200,2022-05-07 16:00:00,IDEX/USDT,0.1081,0.1081,0.1081,0.1081,1481.1139,160.10841259
1651935600,2022-05-07 15:00:00,IDEX/USDT,0.1092,0.1092,0.1092,0.1092,922,100.6824
1651932000,2022-05-07 14:00:00,IDEX/USDT,0.1076,0.1079,0.1076,0.1077,5068.3825,546.33505676
1651928400,2022-05-07 13:00:00,IDEX/USDT,0.1074,0.1077,0.1074,0.1077,2848.5303,306.34355422
1651924800,2022-05-07 12:00:00,IDEX/USDT,0.1096,0.1116,0.1084,0.1084,80728.0278,8923.23521002
1651921200,2022-05-07 11:00:00,IDEX/USDT,0.1091,0.1096,0.1091,0.1096,1304.3074,142.48876059
1651917600,2022-05-07 10:00:00,IDEX/USDT,0.1085,0.1086,0.1081,0.1081,2187.5667,237.41883685
1651914000,2022-05-07 09:00:00,IDEX/USDT,0.1088,0.1088,0.1088,0.1088,0,0
1651910400,2022-05-07 08:00:00,IDEX/USDT,0.1088,0.1088,0.1088,0.1088,0,0
1651906800,2022-05-07 07:00:00,IDEX/USDT,0.107,0.1088,0.107,0.1088,4558.9878,493.4557888
1651903200,2022-05-07 06:00:00,IDEX/USDT,0.1072,0.1072,0.107,0.107,221.6852,23.73262685
1651899600,2022-05-07 05:00:00,IDEX/USDT,0.1074,0.1077,0.1065,0.1075,195442.3634,20866.6412885
1651896000,2022-05-07 04:00:00,IDEX/USDT,0.1077,0.1077,0.1075,0.1075,42285.8273,4546.20280642
1651892400,2022-05-07 03:00:00,IDEX/USDT,0.1095,0.1095,0.1095,0.1095,0,0
1651888800,2022-05-07 02:00:00,IDEX/USDT,0.11,0.1102,0.1093,0.1095,1686.4774,185.2085507
1651885200,2022-05-07 01:00:00,IDEX/USDT,0.1108,0.1108,0.1098,0.1104,1586.1006,175.04307438
1651881600,2022-05-07 00:00:00,IDEX/USDT,0.1112,0.1113,0.1102,0.1102,1122.92311383,124.196463279279
1651878000,2022-05-06 23:00:00,IDEX/USDT,0.1116,0.1116,0.1116,0.1116,8.1807,0.91296612
1651874400,2022-05-06 22:00:00,IDEX/USDT,0.1112,0.1114,0.1105,0.1114,260.04924362,28.851502699268
1651870800,2022-05-06 21:00:00,IDEX/USDT,0.1116,0.1116,0.1116,0.1116,8.1807,0.91296612
1651867200,2022-05-06 20:00:00,IDEX/USDT,0.1122,0.1122,0.1116,0.112,1355.7030353,151.593485398908
1651863600,2022-05-06 19:00:00,IDEX/USDT,0.1116,0.1126,0.1116,0.1126,896.33828934,100.912966119684
1651860000,2022-05-06 18:00:00,IDEX/USDT,0.1112,0.1112,0.1111,0.1111,11.1807,1.24299384
1651856400,2022-05-06 17:00:00,IDEX/USDT,0.1125,0.1125,0.1116,0.1116,157.84415245,17.719204519155
1651852800,2022-05-06 16:00:00,IDEX/USDT,0.1124,0.1124,0.1124,0.1124,8.1807,0.91951068
1651849200,2022-05-06 15:00:00,IDEX/USDT,0.112,0.1128,0.112,0.112,2168.5631,242.89215632
1651845600,2022-05-06 14:00:00,IDEX/USDT,0.1104,0.1116,0.1104,0.1116,32.7228,3.6322308
1651842000,2022-05-06 13:00:00,IDEX/USDT,0.1104,0.1104,0.11,0.11,32.7228,3.60605256
1651838400,2022-05-06 12:00:00,IDEX/USDT,0.1108,0.1119,0.1105,0.1105,8680.488,970.60638439
1651834800,2022-05-06 11:00:00,IDEX/USDT,0.11,0.1104,0.1092,0.1104,8277.2732,905.41616394
