https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XVS,Volume USDT
1656295200,2022-06-27 02:00:00,XVS/USDT,4.9066,4.9201,4.897,4.9201,305.7801,1499.07961186
1656291600,2022-06-27 01:00:00,XVS/USDT,4.8622,4.9066,4.85,4.9066,33.7807,164.48153378
1656288000,2022-06-27 00:00:00,XVS/USDT,4.8,4.865,4.775,4.865,85.0465,407.25566305
1656284400,2022-06-26 23:00:00,XVS/USDT,4.8569,4.8893,4.808,4.808,38.02305663,184.550313694284
1656280800,2022-06-26 22:00:00,XVS/USDT,4.9695,4.9695,4.83,4.8321,1003.5184,4923.41504421
1656277200,2022-06-26 21:00:00,XVS/USDT,4.9995,5.0039,4.96,4.9894,136.9648,684.34428405
1656273600,2022-06-26 20:00:00,XVS/USDT,4.967,4.9995,4.967,4.9994,52.36561991,261.259446798054
1656270000,2022-06-26 19:00:00,XVS/USDT,4.96,4.99,4.9519,4.99,93.1662,464.53291795
1656266400,2022-06-26 18:00:00,XVS/USDT,5.01,5.01,4.9619,4.9619,131.76019008,655.6744332308
1656262800,2022-06-26 17:00:00,XVS/USDT,5.0118,5.0178,4.9809,5.0055,118.93764851,595.62364738659
1656259200,2022-06-26 16:00:00,XVS/USDT,5.0339,5.04,5.0118,5.0118,1.491,7.48243702
1656255600,2022-06-26 15:00:00,XVS/USDT,5.1297,5.1298,5.0018,5.0339,318.7785,1605.01151333
1656252000,2022-06-26 14:00:00,XVS/USDT,5.1383,5.14,5.105,5.1389,246.1327,1261.74338621
1656248400,2022-06-26 13:00:00,XVS/USDT,5.114,5.1389,5.0717,5.1389,99.22563812,509.116080104868
1656244800,2022-06-26 12:00:00,XVS/USDT,5.18,5.2099,5.13,5.13,113.65279313,586.823493457987
1656241200,2022-06-26 11:00:00,XVS/USDT,5.0519,5.2099,5.0519,5.1681,304.54072687,1574.449956350013
1656237600,2022-06-26 10:00:00,XVS/USDT,5.005,5.072,5.0018,5.042,429.1539,2157.99951278
1656234000,2022-06-26 09:00:00,XVS/USDT,5.0178,5.0178,4.9721,4.9721,111.8308,556.2406989
1656230400,2022-06-26 08:00:00,XVS/USDT,5.006,5.0349,5.006,5.034,102.01784263,513.157101767787
1656226800,2022-06-26 07:00:00,XVS/USDT,5.0196,5.039,5.017,5.0279,0.6614,3.3290126
1656223200,2022-06-26 06:00:00,XVS/USDT,4.9968,5.0284,4.99,5.013,38.7271,194.12652194
1656219600,2022-06-26 05:00:00,XVS/USDT,4.964,5.0346,4.964,4.99,434.12,2176.77923467
1656216000,2022-06-26 04:00:00,XVS/USDT,4.9849,4.99,4.9531,4.99,22.8569,113.43923699
1656212400,2022-06-26 03:00:00,XVS/USDT,4.9768,5.0094,4.967,4.9683,21.0969,105.21335294
1656208800,2022-06-26 02:00:00,XVS/USDT,4.99,5,4.9761,4.982,117.8744,588.953884
1656205200,2022-06-26 01:00:00,XVS/USDT,5.0039,5.027,4.99,4.99,0.6131,3.06745137
1656201600,2022-06-26 00:00:00,XVS/USDT,5.0296,5.0296,5.0039,5.017,1.8341,9.19083243
1656198000,2022-06-25 23:00:00,XVS/USDT,5.0083,5.0196,5.004,5.0196,3.72586102,18.67045751969
1656194400,2022-06-25 22:00:00,XVS/USDT,5.0396,5.0499,5.006,5.006,1.5749,7.91021372
1656190800,2022-06-25 21:00:00,XVS/USDT,4.9835,5.0486,4.9835,5.0396,1257.07386702,6327.406199187172
1656187200,2022-06-25 20:00:00,XVS/USDT,5.0247,5.0389,4.96,4.9639,282.77206668,1411.625770062852
1656183600,2022-06-25 19:00:00,XVS/USDT,5.031,5.0534,5.023,5.0296,229.10773765,1157.11327866051
1656180000,2022-06-25 18:00:00,XVS/USDT,5.0032,5.02,4.9822,5.02,279.1962,1401.22431605
1656176400,2022-06-25 17:00:00,XVS/USDT,4.9735,5.02,4.9735,5.02,0.6313,3.16048435
1656172800,2022-06-25 16:00:00,XVS/USDT,4.973,4.9983,4.973,4.9969,0.3479,1.73246602
1656169200,2022-06-25 15:00:00,XVS/USDT,4.9972,5.0377,4.973,4.9795,79.39048152,398.341726189688
1656165600,2022-06-25 14:00:00,XVS/USDT,5.0865,5.0865,5.004,5.0158,789.8688,3980.63676228
1656162000,2022-06-25 13:00:00,XVS/USDT,5.08,5.0986,5.072,5.0986,404.2636,2050.43977096
1656158400,2022-06-25 12:00:00,XVS/USDT,5.215,5.215,5.0818,5.1164,254.7499,1300.86819949
1656154800,2022-06-25 11:00:00,XVS/USDT,5.2416,5.2588,5.2315,5.2315,1.3044,6.83400254
1656151200,2022-06-25 10:00:00,XVS/USDT,5.237,5.2578,5.236,5.236,5.627,29.47208616
1656147600,2022-06-25 09:00:00,XVS/USDT,5.205,5.26,5.205,5.238,2.6592,13.94948014
1656144000,2022-06-25 08:00:00,XVS/USDT,5.2414,5.26,5.2052,5.2278,28.70896859,149.741161254802
1656140400,2022-06-25 07:00:00,XVS/USDT,5.23,5.2694,5.23,5.236,283.10232092,1485.271016191912
1656136800,2022-06-25 06:00:00,XVS/USDT,5.204,5.23,5.186,5.23,1.1835,6.153011
1656133200,2022-06-25 05:00:00,XVS/USDT,5.215,5.24,5.2061,5.2061,82.35770648,430.889498287376
1656129600,2022-06-25 04:00:00,XVS/USDT,5.1706,5.214,5.1531,5.214,37.1924,193.59911233
1656126000,2022-06-25 03:00:00,XVS/USDT,5.1445,5.171,5.1316,5.171,51.4662,264.30425789
1656122400,2022-06-25 02:00:00,XVS/USDT,5.233,5.257,5.1445,5.1498,119.73654112,617.750735029776
1656118800,2022-06-25 01:00:00,XVS/USDT,5.179,5.26,5.179,5.26,137.87100777,719.1734254702
1656115200,2022-06-25 00:00:00,XVS/USDT,5.189,5.189,5.145,5.1642,234.8362,1211.29159232
1656111600,2022-06-24 23:00:00,XVS/USDT,5.214,5.24,5.1899,5.1899,3.84798702,20.0536893848
1656108000,2022-06-24 22:00:00,XVS/USDT,5.208,5.26,5.208,5.214,19.8641,104.12391635936
1656104400,2022-06-24 21:00:00,XVS/USDT,5.256,5.2801,5.167,5.215,361.93486484,1888.99762212712
1656100800,2022-06-24 20:00:00,XVS/USDT,5.3113,5.3113,5.214,5.227,88.79563272,465.98819667632
1656097200,2022-06-24 19:00:00,XVS/USDT,5.184,5.3133,5.168,5.3133,191.84822388,1005.704160253612
1656093600,2022-06-24 18:00:00,XVS/USDT,5.1298,5.184,5.0838,5.1839,869.9375,4447.03073566
1656090000,2022-06-24 17:00:00,XVS/USDT,5.103,5.16,5.103,5.112,563.3656,2894.05767157
1656086400,2022-06-24 16:00:00,XVS/USDT,5.088,5.088,5.0518,5.088,17.5613,89.13441954
1656082800,2022-06-24 15:00:00,XVS/USDT,5.13,5.13,5.064,5.088,74.5652,379.22810054
1656079200,2022-06-24 14:00:00,XVS/USDT,5.16,5.208,5.13,5.13,21.78446308,112.730129219692
1656075600,2022-06-24 13:00:00,XVS/USDT,5.113,5.186,5.113,5.186,332.1831201,1719.0159088386
1656072000,2022-06-24 12:00:00,XVS/USDT,5.075,5.16,5.075,5.112,59.7421,307.61057385
1656068400,2022-06-24 11:00:00,XVS/USDT,5.016,5.108,5.016,5.0917,43.7505,221.95421932
1656064800,2022-06-24 10:00:00,XVS/USDT,4.9789,4.987,4.9789,4.982,21.34984006,106.30499552858
1656061200,2022-06-24 09:00:00,XVS/USDT,5.0296,5.0296,4.973,4.979,14.1269,70.78573093
1656057600,2022-06-24 08:00:00,XVS/USDT,5.0275,5.079,5.004,5.039,129.20165115,650.69102562746
1656054000,2022-06-24 07:00:00,XVS/USDT,4.9995,5.046,4.992,5.039,25.8365,129.56611323
1656050400,2022-06-24 06:00:00,XVS/USDT,5.0472,5.0472,5.0018,5.009,55.9409,279.98328427
1656046800,2022-06-24 05:00:00,XVS/USDT,5.088,5.1117,5.064,5.064,52.02292476,264.65302677888
1656043200,2022-06-24 04:00:00,XVS/USDT,5.105,5.13,5.088,5.088,4.1882,21.38650922
1656039600,2022-06-24 03:00:00,XVS/USDT,5.112,5.1196,5.0518,5.105,181.949,925.42883145
1656036000,2022-06-24 02:00:00,XVS/USDT,5.1088,5.16,5.0897,5.125,134.593,689.26520746
1656032400,2022-06-24 01:00:00,XVS/USDT,5.105,5.145,5.105,5.112,11.9906,61.51413588
1656028800,2022-06-24 00:00:00,XVS/USDT,5.0483,5.0897,5.0483,5.0697,2.1373,10.85894543
1656025200,2022-06-23 23:00:00,XVS/USDT,5.105,5.1298,5.046,5.0483,34.26594964,174.306313485508
1656021600,2022-06-23 22:00:00,XVS/USDT,5.112,5.16,5.1097,5.11,8.4617,43.4180408
1656018000,2022-06-23 21:00:00,XVS/USDT,5.172,5.172,5.0817,5.0817,96.1506,490.81120546
1656014400,2022-06-23 20:00:00,XVS/USDT,5.0931,5.2166,5.083,5.179,301.33664506,1557.669963774755
1656010800,2022-06-23 19:00:00,XVS/USDT,4.9758,5.1135,4.9758,5.112,871.4396,4439.15600883
1656007200,2022-06-23 18:00:00,XVS/USDT,4.9619,5.005,4.9595,4.989,11.0657,55.12428053
1656003600,2022-06-23 17:00:00,XVS/USDT,4.952,4.9666,4.952,4.962,1.1136,5.5162026
1656000000,2022-06-23 16:00:00,XVS/USDT,4.968,4.9695,4.944,4.944,12.6159,62.59365855
1655996400,2022-06-23 15:00:00,XVS/USDT,5.016,5.016,4.9371,4.968,9.2389,45.83779671
1655992800,2022-06-23 14:00:00,XVS/USDT,5.006,5.019,4.992,5.016,22.0262,110.1219197
1655989200,2022-06-23 13:00:00,XVS/USDT,5.086,5.088,5.0095,5.0095,6.7181,33.85890037
1655985600,2022-06-23 12:00:00,XVS/USDT,5.1097,5.1498,5.046,5.046,215.82606776,1092.3839736756
1655982000,2022-06-23 11:00:00,XVS/USDT,5.0997,5.138,5.075,5.105,34.882,178.27568057
1655978400,2022-06-23 10:00:00,XVS/USDT,5.1428,5.145,5.088,5.1198,132.0084,675.4902976
1655974800,2022-06-23 09:00:00,XVS/USDT,5.1042,5.1782,5.06,5.138,695.73255916,3552.026063517712
1655971200,2022-06-23 08:00:00,XVS/USDT,5.088,5.108,5.071,5.101,667.8802306,3398.80535823268
1655967600,2022-06-23 07:00:00,XVS/USDT,5.0822,5.125,5.06,5.06,194.41606524,991.94938579112
1655964000,2022-06-23 06:00:00,XVS/USDT,4.988,5.088,4.988,5.084,168.63013476,852.54195563888
1655960400,2022-06-23 05:00:00,XVS/USDT,4.991,5.017,4.967,4.992,147.9975,738.29719529
1655956800,2022-06-23 04:00:00,XVS/USDT,4.91,5.005,4.882,4.986,98.9683,491.35082488
1655953200,2022-06-23 03:00:00,XVS/USDT,4.92,4.92,4.885,4.9,64.19095918,314.324235582
1655949600,2022-06-23 02:00:00,XVS/USDT,4.913,4.92,4.885,4.919,17.9024,87.8289692
1655946000,2022-06-23 01:00:00,XVS/USDT,4.94,4.95,4.905,4.913,52.6608,258.7932725
1655942400,2022-06-23 00:00:00,XVS/USDT,4.85,4.962,4.842,4.96,11.9864,58.71923986
1655938800,2022-06-22 23:00:00,XVS/USDT,4.92,4.92,4.865,4.865,29.45707453,143.8285308211
1655935200,2022-06-22 22:00:00,XVS/USDT,4.8921,4.907,4.8921,4.907,0.1719,0.84239122
1655931600,2022-06-22 21:00:00,XVS/USDT,4.903,4.912,4.882,4.892,41.27952338,201.7545075658
1655928000,2022-06-22 20:00:00,XVS/USDT,4.959,4.968,4.903,4.903,37.76946416,186.04949558487
1655924400,2022-06-22 19:00:00,XVS/USDT,4.959,5.04,4.872,4.941,949.05172332,4704.58755145048
1655920800,2022-06-22 18:00:00,XVS/USDT,4.944,4.96,4.931,4.959,287.68280891,1422.03369243952
1655917200,2022-06-22 17:00:00,XVS/USDT,4.902,4.94,4.902,4.94,1.1711,5.76414314
1655913600,2022-06-22 16:00:00,XVS/USDT,4.83,4.922,4.785,4.922,433.29998367,2095.438214233
1655910000,2022-06-22 15:00:00,XVS/USDT,4.944,4.95,4.822,4.822,75.606,371.2370122
1655906400,2022-06-22 14:00:00,XVS/USDT,4.912,4.9899,4.912,4.944,32.1587153,159.536804272
1655902800,2022-06-22 13:00:00,XVS/USDT,4.815,4.94,4.815,4.912,151.3459847,735.136711658
1655899200,2022-06-22 12:00:00,XVS/USDT,4.85,4.85,4.794,4.822,188.9378,906.25226748
1655895600,2022-06-22 11:00:00,XVS/USDT,4.84,4.8737,4.84,4.872,22.75852032,110.4486527184
1655892000,2022-06-22 10:00:00,XVS/USDT,4.822,4.86,4.808,4.84,4.7826,23.15052403
1655888400,2022-06-22 09:00:00,XVS/USDT,4.824,4.848,4.8121,4.848,6.2799,30.33264997
1655884800,2022-06-22 08:00:00,XVS/USDT,4.76,4.82,4.742,4.82,85.78172368,411.0767504322
1655881200,2022-06-22 07:00:00,XVS/USDT,4.709,4.8178,4.7089,4.76,436.5833,2087.39329458
1655877600,2022-06-22 06:00:00,XVS/USDT,4.776,4.79,4.709,4.7273,110.9399,527.40619149
1655874000,2022-06-22 05:00:00,XVS/USDT,4.8,4.841,4.776,4.776,20.2036,97.45306756
1655870400,2022-06-22 04:00:00,XVS/USDT,4.7998,4.8,4.772,4.8,32.4301,155.12481968
1655866800,2022-06-22 03:00:00,XVS/USDT,4.9472,4.968,4.795,4.795,118.9022,578.57545489
1655863200,2022-06-22 02:00:00,XVS/USDT,4.769,5.114,4.769,4.959,2596.08979088,12798.904222036696
1655859600,2022-06-22 01:00:00,XVS/USDT,4.76,4.775,4.729,4.77,30.9058,147.04026994
1655856000,2022-06-22 00:00:00,XVS/USDT,4.782,4.795,4.719,4.789,324.7465,1542.8885205
1655852400,2022-06-21 23:00:00,XVS/USDT,4.865,4.869,4.777,4.792,50.72750373,243.164859888405
1655848800,2022-06-21 22:00:00,XVS/USDT,4.8576,4.8576,4.785,4.848,419.9226,2018.30489956
1655845200,2022-06-21 21:00:00,XVS/USDT,4.832,4.86,4.83,4.8368,14.8717,71.9539246
1655841600,2022-06-21 20:00:00,XVS/USDT,4.9221,4.951,4.814,4.867,343.0598,1665.26884471
1655838000,2022-06-21 19:00:00,XVS/USDT,4.969,5.0104,4.8954,4.9302,504.61057188,2507.864118597552
1655834400,2022-06-21 18:00:00,XVS/USDT,4.992,4.992,4.951,4.951,65.4662,324.88483781
1655830800,2022-06-21 17:00:00,XVS/USDT,5.0697,5.111,5.004,5.004,519.7842,2633.94995636
1655827200,2022-06-21 16:00:00,XVS/USDT,5.051,5.088,5.042,5.042,80.5942,407.63427579
1655823600,2022-06-21 15:00:00,XVS/USDT,5.1283,5.1283,5.051,5.051,101.7289,515.68599508
1655820000,2022-06-21 14:00:00,XVS/USDT,5.13,5.1599,5.091,5.132,17.6269,90.42434733
1655816400,2022-06-21 13:00:00,XVS/USDT,4.988,5.12,4.9865,5.12,122.4243,613.08305065
1655812800,2022-06-21 12:00:00,XVS/USDT,4.962,4.971,4.961,4.971,0.4226,2.0971591
1655809200,2022-06-21 11:00:00,XVS/USDT,5.0298,5.038,4.962,4.962,7.2176,36.0385513
1655805600,2022-06-21 10:00:00,XVS/USDT,4.981,5.0298,4.981,5.0298,9.1321,45.82156686
1655802000,2022-06-21 09:00:00,XVS/USDT,5.0357,5.07,4.981,4.981,57.02056442,285.8584235452
1655798400,2022-06-21 08:00:00,XVS/USDT,4.9048,5.03,4.8648,5.03,658.63257744,3285.64210783
1655794800,2022-06-21 07:00:00,XVS/USDT,4.945,4.958,4.9055,4.9055,144.9574,714.60116939
1655791200,2022-06-21 06:00:00,XVS/USDT,4.9798,4.999,4.951,4.978,53.2966,264.90198858
1655787600,2022-06-21 05:00:00,XVS/USDT,5.0042,5.03,4.975,4.992,348.44085813,1742.0794992613
1655784000,2022-06-21 04:00:00,XVS/USDT,5.016,5.016,4.9811,4.99,35.9782,179.47071227
1655780400,2022-06-21 03:00:00,XVS/USDT,4.961,5.016,4.961,5.016,59.5224,295.56742109
1655776800,2022-06-21 02:00:00,XVS/USDT,4.992,5.01,4.961,4.9711,28.443,141.79328998
1655773200,2022-06-21 01:00:00,XVS/USDT,4.962,5.02,4.962,4.992,150.52442063,752.2403641626
1655769600,2022-06-21 00:00:00,XVS/USDT,5.0683,5.0788,4.892,4.962,40.0842,199.79127043
1655766000,2022-06-20 23:00:00,XVS/USDT,5.147,5.147,5.064,5.088,600.11903816,3063.3808760176
1655762400,2022-06-20 22:00:00,XVS/USDT,5.03,5.25,4.944,5.164,2149.34924249,11036.07324898474
1655758800,2022-06-20 21:00:00,XVS/USDT,4.931,5.0399,4.912,5.021,529.5302,2624.9006458
1655755200,2022-06-20 20:00:00,XVS/USDT,4.882,5.21,4.882,4.922,4635.4377245,23543.64512936832
1655751600,2022-06-20 19:00:00,XVS/USDT,4.832,4.91,4.832,4.892,426.3006844,2073.615963654
1655748000,2022-06-20 18:00:00,XVS/USDT,4.944,4.944,4.8,4.832,459.4259,2216.68846907
1655744400,2022-06-20 17:00:00,XVS/USDT,4.8721,5.2052,4.8721,4.9699,1910.69304783,9612.27461166197
1655740800,2022-06-20 16:00:00,XVS/USDT,4.8886,4.99,4.83,4.896,234.8652,1154.38772067
1655737200,2022-06-20 15:00:00,XVS/USDT,4.907,4.94,4.7421,4.8886,527.39124775,2540.939693616124
1655733600,2022-06-20 14:00:00,XVS/USDT,4.843,5.201,4.843,4.92,3279.17685583,16438.0942987962
1655730000,2022-06-20 13:00:00,XVS/USDT,4.577,5.4797,4.577,4.8282,8367.75677725,41863.263136202486
1655726400,2022-06-20 12:00:00,XVS/USDT,4.584,4.584,4.472,4.572,84.2302,380.52736543
1655722800,2022-06-20 11:00:00,XVS/USDT,4.612,4.612,4.584,4.589,23.9775,110.08306723
1655719200,2022-06-20 10:00:00,XVS/USDT,4.545,4.643,4.545,4.6221,726.93063192,3334.35001476688
1655715600,2022-06-20 09:00:00,XVS/USDT,4.502,4.55,4.48,4.542,32.556,147.61189517
1655712000,2022-06-20 08:00:00,XVS/USDT,4.2637,4.532,4.2637,4.5121,140.66114203,621.38965085537
1655708400,2022-06-20 07:00:00,XVS/USDT,4.28,4.289,4.233,4.233,301.2933,1283.65635321
1655704800,2022-06-20 06:00:00,XVS/USDT,4.296,4.303,4.247,4.272,8.7635,37.38500562
1655701200,2022-06-20 05:00:00,XVS/USDT,4.181,4.29,4.181,4.29,13.6094,58.03958002
1655697600,2022-06-20 04:00:00,XVS/USDT,4.2001,4.244,4.2,4.2,1.7831,7.49606173
1655694000,2022-06-20 03:00:00,XVS/USDT,4.1927,4.235,4.1859,4.2306,3.1602,13.34303616
1655690400,2022-06-20 02:00:00,XVS/USDT,4.214,4.243,4.1761,4.1838,54.9796,232.91946317
1655686800,2022-06-20 01:00:00,XVS/USDT,4.206,4.206,4.1735,4.1877,73.5331,307.7949669
1655683200,2022-06-20 00:00:00,XVS/USDT,4.303,4.303,4.214,4.214,8.1463,34.63827845
1655679600,2022-06-19 23:00:00,XVS/USDT,4.29,4.313,4.2729,4.313,21.21648674,90.70451319266
1655676000,2022-06-19 22:00:00,XVS/USDT,4.296,4.32,4.293,4.293,14.7049,63.24931953
1655672400,2022-06-19 21:00:00,XVS/USDT,4.369,4.369,4.305,4.305,32.5712,140.68847397
1655668800,2022-06-19 20:00:00,XVS/USDT,4.313,4.387,4.2984,4.379,10.2221,44.50574213
1655665200,2022-06-19 19:00:00,XVS/USDT,4.2996,4.3387,4.272,4.309,33.20003468,142.79899286504
1655661600,2022-06-19 18:00:00,XVS/USDT,4.2136,4.332,4.2136,4.332,15.9596,68.27274971
1655658000,2022-06-19 17:00:00,XVS/USDT,4.2141,4.2141,4.1817,4.1922,13.577,56.93029597
1655654400,2022-06-19 16:00:00,XVS/USDT,4.248,4.2563,4.2,4.2,25.72851723,109.119266200468
1655650800,2022-06-19 15:00:00,XVS/USDT,4.1989,4.2612,4.1948,4.221,309.65186957,1308.693936878163
1655647200,2022-06-19 14:00:00,XVS/USDT,4.182,4.1958,4.175,4.1958,4.97547143,20.873122005994
1655643600,2022-06-19 13:00:00,XVS/USDT,4.2016,4.2239,4.165,4.165,116.9013,491.4243554
1655640000,2022-06-19 12:00:00,XVS/USDT,4.2899,4.337,4.1765,4.2016,1831.84552127,7815.90460465799
1655636400,2022-06-19 11:00:00,XVS/USDT,4.321,4.3407,4.272,4.272,31.8426,136.54461601
1655632800,2022-06-19 10:00:00,XVS/USDT,4.178,4.335,4.172,4.32,701.2914,2987.48415917
1655629200,2022-06-19 09:00:00,XVS/USDT,4.1283,4.181,4.1279,4.1741,19.0478,79.4175907
1655625600,2022-06-19 08:00:00,XVS/USDT,4.102,4.13,4.082,4.1287,45.8905,188.50613123
1655622000,2022-06-19 07:00:00,XVS/USDT,4.056,4.122,4.056,4.102,8.2594,33.81258934
1655618400,2022-06-19 06:00:00,XVS/USDT,4.032,4.056,4.032,4.056,6.5105,26.33175159
1655614800,2022-06-19 05:00:00,XVS/USDT,4.0551,4.08,3.989,4.004,102.8685,412.32723021
1655611200,2022-06-19 04:00:00,XVS/USDT,4.022,4.056,4.022,4.048,5.1418,20.8120471
1655607600,2022-06-19 03:00:00,XVS/USDT,4.032,4.0672,4.017,4.017,16.3235,65.71268173
1655604000,2022-06-19 02:00:00,XVS/USDT,4.0227,4.026,4,4.026,6.9669,27.93620533
1655600400,2022-06-19 01:00:00,XVS/USDT,4.0832,4.0832,4.0227,4.0227,5.2134,21.07019981
1655596800,2022-06-19 00:00:00,XVS/USDT,4.06,4.104,4.06,4.0757,2.6544,10.84052221
1655593200,2022-06-18 23:00:00,XVS/USDT,4.072,4.0958,4.0601,4.078,11.42485722,46.562463911676
1655589600,2022-06-18 22:00:00,XVS/USDT,4.032,4.1018,4.028,4.0918,33.0613,134.96908339
1655586000,2022-06-18 21:00:00,XVS/USDT,3.888,4.038,3.883,4.0017,98.17995553,391.17175699553
1655582400,2022-06-18 20:00:00,XVS/USDT,3.9332,3.9333,3.8252,3.888,434.031,1688.52347862
1655578800,2022-06-18 19:00:00,XVS/USDT,3.828,3.9379,3.828,3.9332,449.6549,1755.90370516
1655575200,2022-06-18 18:00:00,XVS/USDT,3.8739,3.8739,3.828,3.828,52.76227936,202.95837510088
1655571600,2022-06-18 17:00:00,XVS/USDT,3.8915,3.9109,3.833,3.854,88.11253112,340.9752093824
1655568000,2022-06-18 16:00:00,XVS/USDT,3.885,3.917,3.884,3.888,15.9121,62.20840188
1655564400,2022-06-18 15:00:00,XVS/USDT,3.9167,3.9167,3.888,3.903,33.7944,131.88742982
1655560800,2022-06-18 14:00:00,XVS/USDT,3.917,3.95,3.917,3.937,13.4995,53.09755218
1655557200,2022-06-18 13:00:00,XVS/USDT,3.933,3.933,3.9167,3.917,54.2564,213.27267333
1655553600,2022-06-18 12:00:00,XVS/USDT,3.955,3.984,3.936,3.936,3.9249,15.51269046
1655550000,2022-06-18 11:00:00,XVS/USDT,3.973,3.973,3.96,3.96,2.25,8.9199091
1655546400,2022-06-18 10:00:00,XVS/USDT,3.96,4.003,3.96,3.9955,10.8307,43.14347118
1655542800,2022-06-18 09:00:00,XVS/USDT,3.883,3.978,3.883,3.943,68.27048358,269.364714928577
1655539200,2022-06-18 08:00:00,XVS/USDT,3.864,3.934,3.8006,3.873,143.64942613,557.45183678734
1655535600,2022-06-18 07:00:00,XVS/USDT,3.936,3.954,3.84,3.908,242.39320168,945.08323781198
1655532000,2022-06-18 06:00:00,XVS/USDT,4.098,4.098,3.936,3.964,140.3556,564.20724156
1655528400,2022-06-18 05:00:00,XVS/USDT,4.1239,4.1239,4.1239,4.1239,0,0
1655524800,2022-06-18 04:00:00,XVS/USDT,4.1149,4.1239,4.103,4.1239,0.7146,2.93798343
1655521200,2022-06-18 03:00:00,XVS/USDT,4.128,4.128,4.0944,4.1128,32.6785,133.88727516
1655517600,2022-06-18 02:00:00,XVS/USDT,4.104,4.1048,4.1022,4.1048,1.5148,6.21652996
1655514000,2022-06-18 01:00:00,XVS/USDT,4.1664,4.1826,4.104,4.104,13.2731,54.76084651
1655510400,2022-06-18 00:00:00,XVS/USDT,4.153,4.188,4.153,4.1818,12.8766,53.80216912
1655506800,2022-06-17 23:00:00,XVS/USDT,4.13,4.175,4.13,4.163,1.80932934,7.5341628945
1655503200,2022-06-17 22:00:00,XVS/USDT,4.1392,4.175,4.13,4.13,0.5448,2.2706374
1655499600,2022-06-17 21:00:00,XVS/USDT,4.164,4.168,4.143,4.168,30.3859,126.62911044
1655496000,2022-06-17 20:00:00,XVS/USDT,4.113,4.164,4.113,4.143,14.8108,61.35455571
1655492400,2022-06-17 19:00:00,XVS/USDT,4.113,4.113,4.095,4.0971,0.5416,2.2204544
1655488800,2022-06-17 18:00:00,XVS/USDT,4.103,4.1243,4.103,4.1243,3.2512,13.34260399
1655485200,2022-06-17 17:00:00,XVS/USDT,4.128,4.147,4.103,4.103,62.0569,254.87708182
1655481600,2022-06-17 16:00:00,XVS/USDT,4.128,4.128,4.123,4.123,3.211,13.2545485
1655478000,2022-06-17 15:00:00,XVS/USDT,4.128,4.1552,4.103,4.103,49.914,205.50724098
1655474400,2022-06-17 14:00:00,XVS/USDT,4.1552,4.1552,4.097,4.097,60.5419,248.54711367
1655470800,2022-06-17 13:00:00,XVS/USDT,4.083,4.1873,4.083,4.183,7.5596,31.43960697
1655467200,2022-06-17 12:00:00,XVS/USDT,4.188,4.188,4.095,4.095,30.0965,124.28163287
1655463600,2022-06-17 11:00:00,XVS/USDT,4.2,4.214,4.1901,4.198,195.8237,822.51046928
1655460000,2022-06-17 10:00:00,XVS/USDT,4.164,4.17,4.164,4.17,1.0787,4.49763781
1655456400,2022-06-17 09:00:00,XVS/USDT,4.1817,4.183,4.164,4.173,4.0831,17.05168496
1655452800,2022-06-17 08:00:00,XVS/USDT,4.206,4.218,4.2,4.218,75.03236466,315.99302499656
1655449200,2022-06-17 07:00:00,XVS/USDT,4.148,4.61,4.148,4.208,672.79293941,2842.82769647138
1655445600,2022-06-17 06:00:00,XVS/USDT,4.1041,4.1287,4.1022,4.1287,4.4348,18.23916667
1655442000,2022-06-17 05:00:00,XVS/USDT,4.1039,4.143,4.103,4.117,401.60421841,1654.06119859966
1655438400,2022-06-17 04:00:00,XVS/USDT,4.0492,4.1022,4.0492,4.1022,1.961,8.00193102
1655434800,2022-06-17 03:00:00,XVS/USDT,4.115,4.128,4.056,4.056,16.8545,68.58328353
1655431200,2022-06-17 02:00:00,XVS/USDT,4.176,4.181,4.1218,4.1233,164.8243,682.58491991
1655427600,2022-06-17 01:00:00,XVS/USDT,4.023,4.1757,4.023,4.142,86.92595786,355.894795246002
1655424000,2022-06-17 00:00:00,XVS/USDT,4.0435,4.115,3.996,4.037,14.532,58.90356466
1655420400,2022-06-16 23:00:00,XVS/USDT,4.0492,4.057,4.0131,4.033,14.82679036,59.77474578052
1655416800,2022-06-16 22:00:00,XVS/USDT,4.103,4.103,4.056,4.056,7.1953,29.38286207
1655413200,2022-06-16 21:00:00,XVS/USDT,4.08,4.122,4.08,4.087,48.7178,199.70271411
1655409600,2022-06-16 20:00:00,XVS/USDT,4.063,4.0798,4.032,4.0798,20.507,83.44969979
1655406000,2022-06-16 19:00:00,XVS/USDT,4.0831,4.1178,4.032,4.032,57.7306,233.92587338
1655402400,2022-06-16 18:00:00,XVS/USDT,4.128,4.128,4.083,4.083,5.0443,20.68552783
1655398800,2022-06-16 17:00:00,XVS/USDT,4.1655,4.1774,4.128,4.128,5.5323,22.90728041
1655395200,2022-06-16 16:00:00,XVS/USDT,4.13,4.176,4.104,4.163,17.6406,73.28380004
1655391600,2022-06-16 15:00:00,XVS/USDT,4.139,4.195,4.104,4.158,127.4404,526.51157421
1655388000,2022-06-16 14:00:00,XVS/USDT,4.0652,4.138,4.056,4.138,68.08181291,279.71176925428
