https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TWT,Volume USDT
1662595200,2022-09-08 00:00:00,TWT/USDT,0.9687,0.9731,0.9664,0.9666,194.3938,188.36902137
1662591600,2022-09-07 23:00:00,TWT/USDT,0.9732,0.977,0.9672,0.9688,1501.3236,1460.75033819
1662588000,2022-09-07 22:00:00,TWT/USDT,0.9743,0.9895,0.9711,0.9736,13567.0234,13296.95520753
1662584400,2022-09-07 21:00:00,TWT/USDT,0.974,0.9754,0.9704,0.9743,523.0055,508.47183093
1662580800,2022-09-07 20:00:00,TWT/USDT,0.9617,0.9752,0.9617,0.9746,5294.6395,5144.89837651
1662577200,2022-09-07 19:00:00,TWT/USDT,0.9611,0.9666,0.9611,0.962,4602.9534,4443.28554408
1662573600,2022-09-07 18:00:00,TWT/USDT,0.9594,0.9646,0.9572,0.963,4072.4674,3908.60840738
1662570000,2022-09-07 17:00:00,TWT/USDT,0.9587,0.96,0.9565,0.96,4178.3143,4001.04167728
1662566400,2022-09-07 16:00:00,TWT/USDT,0.9596,0.9638,0.9547,0.9564,4742.2871,4563.30068277
1662562800,2022-09-07 15:00:00,TWT/USDT,0.9591,0.9612,0.9576,0.9592,416.8165,399.658834
1662559200,2022-09-07 14:00:00,TWT/USDT,0.955,0.9613,0.9533,0.9591,2642.0795,2529.94164098
1662555600,2022-09-07 13:00:00,TWT/USDT,0.95,0.958,0.95,0.9536,2998.3697,2863.35087642
1662552000,2022-09-07 12:00:00,TWT/USDT,0.9503,0.9504,0.945,0.9483,3354.0211,3178.40396942
1662548400,2022-09-07 11:00:00,TWT/USDT,0.9467,0.9509,0.9449,0.9489,418.6705,396.9863802
1662544800,2022-09-07 10:00:00,TWT/USDT,0.9498,0.9512,0.9453,0.9482,364.1362,345.39354168
1662541200,2022-09-07 09:00:00,TWT/USDT,0.946,0.951,0.945,0.951,1802.2158,1707.69067879
1662537600,2022-09-07 08:00:00,TWT/USDT,0.9446,0.9458,0.9434,0.9458,27958.9604,26408.80637185
1662534000,2022-09-07 07:00:00,TWT/USDT,0.945,0.945,0.9438,0.945,21617.0044,20426.353182
1662530400,2022-09-07 06:00:00,TWT/USDT,0.9425,0.945,0.9414,0.9438,51813.5564,48962.6152615
1662526800,2022-09-07 05:00:00,TWT/USDT,0.9409,0.9415,0.9398,0.9408,705.3815,663.50946962
1662523200,2022-09-07 04:00:00,TWT/USDT,0.9385,0.944,0.9356,0.944,3453.5235,3235.80867461
1662519600,2022-09-07 03:00:00,TWT/USDT,0.9346,0.9408,0.9346,0.9408,6423.7084,6026.89338677
1662516000,2022-09-07 02:00:00,TWT/USDT,0.9398,0.9402,0.9313,0.9345,256.1643,239.63238772
1662512400,2022-09-07 01:00:00,TWT/USDT,0.9439,0.9439,0.9398,0.9416,359.2769,338.38688271
1662508800,2022-09-07 00:00:00,TWT/USDT,0.9374,0.9439,0.933,0.9439,584.1723,547.42690627
1662505200,2022-09-06 23:00:00,TWT/USDT,0.9436,0.945,0.9374,0.9374,5329.1021,5017.31445928
1662501600,2022-09-06 22:00:00,TWT/USDT,0.941,0.945,0.941,0.945,3097.8379,2927.4463551
1662498000,2022-09-06 21:00:00,TWT/USDT,0.945,0.945,0.941,0.941,11572.1352,10934.99781743
1662494400,2022-09-06 20:00:00,TWT/USDT,0.9348,0.947,0.9264,0.9439,17801.0547,16790.45495781
1662490800,2022-09-06 19:00:00,TWT/USDT,0.9361,0.9409,0.9316,0.9331,3177.8116,2972.64596959
1662487200,2022-09-06 18:00:00,TWT/USDT,0.9437,0.9468,0.9365,0.9372,17519.2606,16470.61135675
1662483600,2022-09-06 17:00:00,TWT/USDT,0.9722,0.9731,0.9404,0.9436,13655.3016,12977.85979346
1662480000,2022-09-06 16:00:00,TWT/USDT,0.9761,0.9761,0.9722,0.9731,803.6426,782.09893422
1662476400,2022-09-06 15:00:00,TWT/USDT,0.9769,0.9795,0.9707,0.9792,16011.1663,15579.42954848
1662472800,2022-09-06 14:00:00,TWT/USDT,0.9759,0.978,0.967,0.9762,4009.934,3910.16626882
1662469200,2022-09-06 13:00:00,TWT/USDT,0.9847,0.9883,0.9728,0.9728,1074.5076,1050.67203441
1662465600,2022-09-06 12:00:00,TWT/USDT,0.9913,0.9917,0.9836,0.9836,21825.9381,21573.40203644
1662462000,2022-09-06 11:00:00,TWT/USDT,0.9857,0.9912,0.9839,0.99,51653.3173,51077.43538442
1662458400,2022-09-06 10:00:00,TWT/USDT,0.9841,0.9896,0.9841,0.988,20786.5527,20562.22637686
1662454800,2022-09-06 09:00:00,TWT/USDT,0.9887,0.9895,0.983,0.983,968.5855,956.64512732
1662451200,2022-09-06 08:00:00,TWT/USDT,0.9853,0.9885,0.983,0.9885,13923.6303,13711.33297169
1662447600,2022-09-06 07:00:00,TWT/USDT,0.9856,0.9884,0.9855,0.9874,216.2799,213.50761885
1662444000,2022-09-06 06:00:00,TWT/USDT,0.9826,0.9851,0.982,0.985,795.0733,782.12785625
1662440400,2022-09-06 05:00:00,TWT/USDT,0.977,0.986,0.977,0.9824,529.3969,520.93068589
1662436800,2022-09-06 04:00:00,TWT/USDT,0.978,0.9827,0.9753,0.9791,10112.3274,9887.75496717
1662433200,2022-09-06 03:00:00,TWT/USDT,0.9749,0.9774,0.9732,0.9734,261.5538,254.86243907
1662429600,2022-09-06 02:00:00,TWT/USDT,0.9779,0.9787,0.9724,0.9787,479.0534,467.79970584
1662426000,2022-09-06 01:00:00,TWT/USDT,0.9908,0.9909,0.978,0.978,278.3589,274.22989743
1662422400,2022-09-06 00:00:00,TWT/USDT,0.9809,0.9905,0.9809,0.9891,10758.4078,10629.59756728
1662418800,2022-09-05 23:00:00,TWT/USDT,0.9799,0.9838,0.9776,0.9803,3572.6266,3501.66608783
1662415200,2022-09-05 22:00:00,TWT/USDT,0.9804,0.9812,0.9782,0.981,393.5387,385.8572603
1662411600,2022-09-05 21:00:00,TWT/USDT,0.9806,0.9836,0.9794,0.9821,268.4142,263.61073111
1662408000,2022-09-05 20:00:00,TWT/USDT,0.977,0.985,0.9753,0.9795,760.2542,745.68019612
1662404400,2022-09-05 19:00:00,TWT/USDT,0.9744,0.9812,0.9744,0.976,31336.8258,30632.33517744
1662400800,2022-09-05 18:00:00,TWT/USDT,0.9747,0.975,0.9658,0.975,47859.0059,46545.00512736
1662397200,2022-09-05 17:00:00,TWT/USDT,0.969,0.9755,0.969,0.9739,13015.772,12670.49461182
1662393600,2022-09-05 16:00:00,TWT/USDT,0.9722,0.9722,0.9683,0.9697,912.7353,885.66875639
1662390000,2022-09-05 15:00:00,TWT/USDT,0.9716,0.9758,0.9675,0.9731,12931.0029,12575.95254692
1662386400,2022-09-05 14:00:00,TWT/USDT,0.9564,0.9716,0.9564,0.9716,2865.6053,2759.01477539
1662382800,2022-09-05 13:00:00,TWT/USDT,0.9562,0.9633,0.9501,0.9582,20757.2247,19837.2970224
1662379200,2022-09-05 12:00:00,TWT/USDT,0.9572,0.9593,0.9553,0.9563,5053.7958,4836.66419663
1662375600,2022-09-05 11:00:00,TWT/USDT,0.9568,0.9568,0.9555,0.9558,441.2885,421.77022648
1662372000,2022-09-05 10:00:00,TWT/USDT,0.9608,0.9608,0.9568,0.9599,644.4394,618.20624887
1662368400,2022-09-05 09:00:00,TWT/USDT,0.9627,0.9627,0.9601,0.9601,193.14,185.60026406
1662364800,2022-09-05 08:00:00,TWT/USDT,0.9645,0.9663,0.9599,0.9599,12006.0143,11548.23558625
1662361200,2022-09-05 07:00:00,TWT/USDT,0.9651,0.9651,0.9637,0.9637,285.1074,274.98983256
1662357600,2022-09-05 06:00:00,TWT/USDT,0.9689,0.9689,0.9662,0.9662,90.1394,87.09979518
1662354000,2022-09-05 05:00:00,TWT/USDT,0.9735,0.9742,0.9641,0.9666,8497.0789,8205.39064053
1662350400,2022-09-05 04:00:00,TWT/USDT,0.9769,0.9781,0.9767,0.9779,228.8719,223.81006812
1662346800,2022-09-05 03:00:00,TWT/USDT,0.974,0.9776,0.974,0.9776,20.632,20.10830768
1662343200,2022-09-05 02:00:00,TWT/USDT,0.975,0.976,0.9727,0.976,367.973,358.52414439
1662339600,2022-09-05 01:00:00,TWT/USDT,0.9806,0.9806,0.9752,0.9752,17.8215,17.40000985
1662336000,2022-09-05 00:00:00,TWT/USDT,0.979,0.9834,0.9771,0.9773,527.2772,517.23899503
1662332400,2022-09-04 23:00:00,TWT/USDT,0.9738,0.9798,0.9734,0.979,6536.7873,6380.44981009
1662328800,2022-09-04 22:00:00,TWT/USDT,0.9736,0.9737,0.9705,0.9705,39.4195,38.34649948
1662325200,2022-09-04 21:00:00,TWT/USDT,0.9737,0.9753,0.9713,0.9713,383.5522,373.8032549
1662321600,2022-09-04 20:00:00,TWT/USDT,0.9735,0.9745,0.9708,0.9738,608.6261,592.57031731
1662318000,2022-09-04 19:00:00,TWT/USDT,0.9708,0.9734,0.9706,0.9734,39.8878,38.79513313
1662314400,2022-09-04 18:00:00,TWT/USDT,0.969,0.971,0.9662,0.9706,700.9006,678.86398084
1662310800,2022-09-04 17:00:00,TWT/USDT,0.9673,0.9734,0.9673,0.9707,1627.4671,1580.67773218
1662307200,2022-09-04 16:00:00,TWT/USDT,0.9651,0.9673,0.9614,0.9673,717.5358,691.64424396
1662303600,2022-09-04 15:00:00,TWT/USDT,0.9659,0.9659,0.9635,0.965,75.2286,72.57025094
1662300000,2022-09-04 14:00:00,TWT/USDT,0.9645,0.965,0.9596,0.965,1029.64,990.86338473
1662296400,2022-09-04 13:00:00,TWT/USDT,0.9715,0.9742,0.9648,0.9648,6181.5887,6013.13641574
1662292800,2022-09-04 12:00:00,TWT/USDT,0.9664,0.9713,0.9664,0.9713,3263.3749,3167.72888255
1662289200,2022-09-04 11:00:00,TWT/USDT,0.9655,0.9704,0.9631,0.9664,6016.116,5820.52878508
1662285600,2022-09-04 10:00:00,TWT/USDT,0.9672,0.9672,0.9623,0.965,1665.1205,1604.47799161
1662282000,2022-09-04 09:00:00,TWT/USDT,0.9662,0.97,0.9644,0.9676,708.6913,685.53982521
1662278400,2022-09-04 08:00:00,TWT/USDT,0.9625,0.9663,0.9606,0.9648,385.0717,370.87847994
1662274800,2022-09-04 07:00:00,TWT/USDT,0.9625,0.9657,0.9625,0.9634,77.9978,75.14418813
1662271200,2022-09-04 06:00:00,TWT/USDT,0.9674,0.9694,0.9626,0.9626,2738.4196,2639.49814523
1662267600,2022-09-04 05:00:00,TWT/USDT,0.9676,0.9679,0.967,0.967,2.6835,2.59599504
1662264000,2022-09-04 04:00:00,TWT/USDT,0.9672,0.969,0.966,0.966,65.7296,63.5707716
1662260400,2022-09-04 03:00:00,TWT/USDT,0.969,0.969,0.9641,0.9641,1141.4884,1104.20977091
1662256800,2022-09-04 02:00:00,TWT/USDT,0.9686,0.9691,0.9686,0.9691,33.4481,32.41389045
1662253200,2022-09-04 01:00:00,TWT/USDT,0.9668,0.9685,0.9658,0.9658,98.1528,94.86435757
1662249600,2022-09-04 00:00:00,TWT/USDT,0.9665,0.9666,0.9651,0.9651,160.6963,155.10315717
1662246000,2022-09-03 23:00:00,TWT/USDT,0.9631,0.9664,0.9631,0.9664,56.6179,54.66537905
1662242400,2022-09-03 22:00:00,TWT/USDT,0.9615,0.9643,0.9615,0.9628,171.1625,165.00478293
1662238800,2022-09-03 21:00:00,TWT/USDT,0.9615,0.962,0.9566,0.9611,443.7099,425.69070572
1662235200,2022-09-03 20:00:00,TWT/USDT,0.9575,0.9611,0.9575,0.9611,217.1554,207.94178766
1662231600,2022-09-03 19:00:00,TWT/USDT,0.96,0.96,0.955,0.9575,266.7164,255.13035083
1662228000,2022-09-03 18:00:00,TWT/USDT,0.96,0.9664,0.96,0.9615,12613.6665,12163.12362792
1662224400,2022-09-03 17:00:00,TWT/USDT,0.9615,0.9626,0.9585,0.962,1100.2488,1056.46742001
1662220800,2022-09-03 16:00:00,TWT/USDT,0.9597,0.9614,0.9582,0.9603,335.101,321.5091028
1662217200,2022-09-03 15:00:00,TWT/USDT,0.9597,0.9628,0.9569,0.9587,11785.2528,11294.18775667
1662213600,2022-09-03 14:00:00,TWT/USDT,0.9619,0.962,0.9586,0.962,1455.6145,1398.21257189
1662210000,2022-09-03 13:00:00,TWT/USDT,0.9634,0.9657,0.9613,0.9632,5198.49,5005.98847673
1662206400,2022-09-03 12:00:00,TWT/USDT,0.9618,0.9661,0.9618,0.964,167.1833,160.96485371
1662202800,2022-09-03 11:00:00,TWT/USDT,0.9657,0.9664,0.9632,0.9632,523.7177,505.74040855
1662199200,2022-09-03 10:00:00,TWT/USDT,0.9656,0.9665,0.9653,0.9664,1160.1716,1120.78897779
1662195600,2022-09-03 09:00:00,TWT/USDT,0.964,0.9641,0.962,0.962,46.2273,44.52297893
1662192000,2022-09-03 08:00:00,TWT/USDT,0.9617,0.9654,0.9611,0.9616,633.1597,610.10438152
1662188400,2022-09-03 07:00:00,TWT/USDT,0.9663,0.9663,0.9572,0.9636,2410.1391,2311.42783681
1662184800,2022-09-03 06:00:00,TWT/USDT,0.9707,0.9707,0.9662,0.9662,463.8844,449.93986092
1662181200,2022-09-03 05:00:00,TWT/USDT,0.9656,0.972,0.9656,0.972,439.4966,425.56819465
1662177600,2022-09-03 04:00:00,TWT/USDT,0.9652,0.9655,0.9651,0.9655,0.6414,0.6191637
1662174000,2022-09-03 03:00:00,TWT/USDT,0.9641,0.9656,0.9638,0.9638,293.0153,282.6065937
1662170400,2022-09-03 02:00:00,TWT/USDT,0.9676,0.9676,0.9639,0.9651,1281.3713,1236.41657219
1662166800,2022-09-03 01:00:00,TWT/USDT,0.9697,0.9714,0.9671,0.9671,10212.384,9917.85301223
1662163200,2022-09-03 00:00:00,TWT/USDT,0.9653,0.9711,0.9646,0.9711,148.2988,143.71009687
1662159600,2022-09-02 23:00:00,TWT/USDT,0.9658,0.9688,0.965,0.9664,4603.917,4457.3414219
1662156000,2022-09-02 22:00:00,TWT/USDT,0.9642,0.9642,0.9621,0.963,1061.7448,1022.18231538
1662152400,2022-09-02 21:00:00,TWT/USDT,0.9645,0.966,0.9642,0.966,417.2339,402.46170481
1662148800,2022-09-02 20:00:00,TWT/USDT,0.9607,0.9618,0.9607,0.9617,251.2652,241.65303721
1662145200,2022-09-02 19:00:00,TWT/USDT,0.965,0.965,0.9544,0.9625,659.5056,633.73705262
1662141600,2022-09-02 18:00:00,TWT/USDT,0.9585,0.9656,0.9541,0.9629,3370.9898,3239.79875844
1662138000,2022-09-02 17:00:00,TWT/USDT,0.976,0.976,0.9568,0.9568,47316.4582,45922.82433827
1662134400,2022-09-02 16:00:00,TWT/USDT,0.9787,0.9789,0.976,0.976,79802.8568,77887.92746879
1662130800,2022-09-02 15:00:00,TWT/USDT,0.975,0.9798,0.975,0.976,11113.0582,10853.98524463
1662127200,2022-09-02 14:00:00,TWT/USDT,0.9679,0.975,0.9638,0.975,2254.7354,2182.40535422
1662123600,2022-09-02 13:00:00,TWT/USDT,0.9696,0.9748,0.968,0.968,4403.2044,4278.77523509
1662120000,2022-09-02 12:00:00,TWT/USDT,0.9586,0.9712,0.9583,0.9685,2208.6833,2130.95948119
1662116400,2022-09-02 11:00:00,TWT/USDT,0.962,0.962,0.9551,0.9587,13736.9205,13161.05039625
1662112800,2022-09-02 10:00:00,TWT/USDT,0.9652,0.9662,0.9599,0.9599,653.9234,630.4980497
1662109200,2022-09-02 09:00:00,TWT/USDT,0.9633,0.9661,0.9613,0.9613,662.9729,638.84066053
1662105600,2022-09-02 08:00:00,TWT/USDT,0.9578,0.9677,0.9566,0.9659,2040.4891,1966.72399707
1662102000,2022-09-02 07:00:00,TWT/USDT,0.9602,0.9614,0.9571,0.9603,157.8955,151.63565854
1662098400,2022-09-02 06:00:00,TWT/USDT,0.9618,0.9618,0.9576,0.9609,141.3734,135.61412996
1662094800,2022-09-02 05:00:00,TWT/USDT,0.9612,0.9643,0.958,0.9592,105.9055,101.49087622
1662091200,2022-09-02 04:00:00,TWT/USDT,0.9603,0.9647,0.96,0.9612,299.3434,287.90641498
1662087600,2022-09-02 03:00:00,TWT/USDT,0.9535,0.9648,0.9535,0.9624,1395.1178,1342.6077421
1662084000,2022-09-02 02:00:00,TWT/USDT,0.9562,0.9568,0.9486,0.9486,147.4904,140.69176902
1662080400,2022-09-02 01:00:00,TWT/USDT,0.9558,0.9576,0.9525,0.9562,1706.0223,1631.64705898
1662076800,2022-09-02 00:00:00,TWT/USDT,0.9579,0.9581,0.9579,0.9581,350,335.32998018
1662073200,2022-09-01 23:00:00,TWT/USDT,0.955,0.9579,0.955,0.9573,1.6592,1.58542876
1662069600,2022-09-01 22:00:00,TWT/USDT,0.9536,0.96,0.9536,0.9568,19504.4006,18709.79340351
1662066000,2022-09-01 21:00:00,TWT/USDT,0.9533,0.9554,0.9489,0.9547,1332.4641,1265.77554235
1662062400,2022-09-01 20:00:00,TWT/USDT,0.9487,0.9532,0.9463,0.9532,3371.442,3194.4762
1662058800,2022-09-01 19:00:00,TWT/USDT,0.9452,0.9481,0.9446,0.9468,100.8279,95.36406937
1662055200,2022-09-01 18:00:00,TWT/USDT,0.9438,0.9504,0.9432,0.9493,3933.1896,3728.47667832
1662051600,2022-09-01 17:00:00,TWT/USDT,0.9415,0.9527,0.9412,0.9412,5678.6683,5359.59590574
1662048000,2022-09-01 16:00:00,TWT/USDT,0.9429,0.9465,0.9378,0.9396,3499.9187,3286.8995228
1662044400,2022-09-01 15:00:00,TWT/USDT,0.9382,0.9474,0.9382,0.944,1119.8968,1054.21683025
1662040800,2022-09-01 14:00:00,TWT/USDT,0.95,0.95,0.9382,0.9382,3341.9941,3141.24060758
1662037200,2022-09-01 13:00:00,TWT/USDT,0.9504,0.9536,0.9499,0.9504,929.2303,884.14333992
1662033600,2022-09-01 12:00:00,TWT/USDT,0.9595,0.9595,0.9505,0.9507,10187.5604,9694.28406082
1662030000,2022-09-01 11:00:00,TWT/USDT,0.9509,0.9613,0.9503,0.9613,10382.9485,9972.40334737
1662026400,2022-09-01 10:00:00,TWT/USDT,0.9517,0.9521,0.948,0.9514,3761.5636,3571.92114076
1662022800,2022-09-01 09:00:00,TWT/USDT,0.9565,0.9578,0.9495,0.9517,1785.6172,1701.90175802
1662019200,2022-09-01 08:00:00,TWT/USDT,0.9436,0.9579,0.9435,0.9579,1422.881,1353.69955155
1662015600,2022-09-01 07:00:00,TWT/USDT,0.9451,0.9451,0.9391,0.9411,7448.5446,7008.16560661
1662012000,2022-09-01 06:00:00,TWT/USDT,0.9504,0.9504,0.9451,0.9451,272.3911,257.70625617
1662008400,2022-09-01 05:00:00,TWT/USDT,0.9544,0.9579,0.9509,0.9509,4553.2157,4355.32207725
1662004800,2022-09-01 04:00:00,TWT/USDT,0.951,0.954,0.9487,0.954,187.3137,178.32817431
1662001200,2022-09-01 03:00:00,TWT/USDT,0.9551,0.956,0.9475,0.9495,623.9923,595.81323004
1661997600,2022-09-01 02:00:00,TWT/USDT,0.958,0.9622,0.9544,0.9549,329.1984,315.76330583
1661994000,2022-09-01 01:00:00,TWT/USDT,0.9545,0.9576,0.9539,0.957,10.1728,9.73041442
1661990400,2022-09-01 00:00:00,TWT/USDT,0.9512,0.9588,0.949,0.9544,1594.3346,1520.25559904
1661986800,2022-08-31 23:00:00,TWT/USDT,0.955,0.9553,0.9509,0.9522,176.6408,168.38964264
1661983200,2022-08-31 22:00:00,TWT/USDT,0.9626,0.9626,0.9551,0.9551,164.9686,157.67869866
1661979600,2022-08-31 21:00:00,TWT/USDT,0.9627,0.9629,0.9581,0.9617,11519.6177,11049.88601163
1661976000,2022-08-31 20:00:00,TWT/USDT,0.9645,0.9661,0.9625,0.9626,405.6059,391.09368814
1661972400,2022-08-31 19:00:00,TWT/USDT,0.9632,0.973,0.9632,0.966,11266.085,10948.84252553
1661968800,2022-08-31 18:00:00,TWT/USDT,0.9629,0.9648,0.9593,0.9597,2778.2497,2667.17135395
1661965200,2022-08-31 17:00:00,TWT/USDT,0.9625,0.9738,0.957,0.9631,21452.0363,20685.73269622
1661961600,2022-08-31 16:00:00,TWT/USDT,0.9682,0.9704,0.9593,0.9599,12615.0701,12124.9859255
1661958000,2022-08-31 15:00:00,TWT/USDT,0.9664,0.9689,0.9564,0.9689,2559.2496,2455.29827205
1661954400,2022-08-31 14:00:00,TWT/USDT,0.9731,0.9745,0.9656,0.9684,8312.1624,8051.94654705
1661950800,2022-08-31 13:00:00,TWT/USDT,0.9728,0.9776,0.9728,0.9776,13374.7925,13054.09595084
1661947200,2022-08-31 12:00:00,TWT/USDT,0.9725,0.9752,0.9675,0.9702,186.0732,180.85597227
1661943600,2022-08-31 11:00:00,TWT/USDT,0.9704,0.9739,0.9696,0.9696,2753.2629,2679.25386465
1661940000,2022-08-31 10:00:00,TWT/USDT,0.9641,0.9745,0.9637,0.9745,2233.4194,2170.62595555
1661936400,2022-08-31 09:00:00,TWT/USDT,0.9664,0.9671,0.9629,0.9648,1951.0098,1882.55019721
1661932800,2022-08-31 08:00:00,TWT/USDT,0.9715,0.9726,0.9609,0.969,158.7231,153.27003649
1661929200,2022-08-31 07:00:00,TWT/USDT,0.9707,0.972,0.9665,0.9711,2097.7554,2035.35273937
1661925600,2022-08-31 06:00:00,TWT/USDT,0.979,0.9807,0.9567,0.9694,27256.7453,26494.38714987
1661922000,2022-08-31 05:00:00,TWT/USDT,0.9794,0.9807,0.9757,0.978,818.0174,799.4182626
1661918400,2022-08-31 04:00:00,TWT/USDT,0.9817,0.9825,0.9765,0.9765,313.5597,307.53518588
1661914800,2022-08-31 03:00:00,TWT/USDT,0.9802,0.9836,0.9765,0.9765,640.4597,628.60479778
1661911200,2022-08-31 02:00:00,TWT/USDT,0.9836,0.9882,0.9792,0.9792,7826.2511,7701.79891408
1661907600,2022-08-31 01:00:00,TWT/USDT,0.9732,0.9829,0.9732,0.9814,553.3471,540.63718527
1661904000,2022-08-31 00:00:00,TWT/USDT,0.9664,0.9735,0.9664,0.9735,79.7668,77.44398657
1661900400,2022-08-30 23:00:00,TWT/USDT,0.9732,0.9732,0.9606,0.9628,1299.4968,1253.65301001
1661896800,2022-08-30 22:00:00,TWT/USDT,0.9651,0.9731,0.9651,0.9731,553.4774,535.76897266
1661893200,2022-08-30 21:00:00,TWT/USDT,0.9745,0.9745,0.9645,0.9672,3082.4525,2989.06149442
1661889600,2022-08-30 20:00:00,TWT/USDT,0.9727,0.9789,0.9641,0.9708,1407.2139,1367.65983051
1661886000,2022-08-30 19:00:00,TWT/USDT,0.958,0.9753,0.958,0.9707,14298.1716,13863.70484763
1661882400,2022-08-30 18:00:00,TWT/USDT,0.953,0.9576,0.9508,0.9563,1432.0771,1367.0866829
1661878800,2022-08-30 17:00:00,TWT/USDT,0.9461,0.9537,0.945,0.9527,6075.4377,5759.87864601
1661875200,2022-08-30 16:00:00,TWT/USDT,0.9554,0.9687,0.9408,0.9474,2621.1466,2511.97643834
1661871600,2022-08-30 15:00:00,TWT/USDT,0.9454,0.9581,0.94,0.9581,4934.8656,4650.1577212
1661868000,2022-08-30 14:00:00,TWT/USDT,0.9699,0.971,0.9444,0.9495,6500.2795,6220.75696755
1661864400,2022-08-30 13:00:00,TWT/USDT,0.9789,0.98,0.9697,0.9697,10988.7538,10711.24886124
1661860800,2022-08-30 12:00:00,TWT/USDT,0.9835,0.9876,0.9748,0.9775,2354.9567,2311.37605861
1661857200,2022-08-30 11:00:00,TWT/USDT,0.9824,0.9874,0.9821,0.9846,468.2726,460.06747137
1661853600,2022-08-30 10:00:00,TWT/USDT,0.9954,0.9991,0.982,0.9856,3302.1201,3284.13129438
1661850000,2022-08-30 09:00:00,TWT/USDT,0.9938,0.9984,0.991,0.9953,6443.2673,6421.63442097
1661846400,2022-08-30 08:00:00,TWT/USDT,0.992,0.9947,0.9895,0.9906,433.5012,429.77683173
1661842800,2022-08-30 07:00:00,TWT/USDT,0.99,0.9952,0.9888,0.9888,741.3762,735.4435183
1661839200,2022-08-30 06:00:00,TWT/USDT,0.9869,0.9953,0.9869,0.9916,11357.3599,11288.3290056
1661835600,2022-08-30 05:00:00,TWT/USDT,0.9821,0.9878,0.9806,0.986,2299.9839,2263.4090881
1661832000,2022-08-30 04:00:00,TWT/USDT,0.9783,0.9913,0.9783,0.9846,1333.9302,1315.18904501
1661828400,2022-08-30 03:00:00,TWT/USDT,0.9669,0.9828,0.9669,0.9797,1664.3824,1624.27469939
1661824800,2022-08-30 02:00:00,TWT/USDT,0.9626,0.9666,0.9626,0.9666,2865.1218,2763.22247478
1661821200,2022-08-30 01:00:00,TWT/USDT,0.9655,0.9685,0.96,0.96,1092.5714,1050.24644445
1661817600,2022-08-30 00:00:00,TWT/USDT,0.9636,0.9663,0.9612,0.9612,528.4036,508.64036387
1661814000,2022-08-29 23:00:00,TWT/USDT,0.9643,0.9691,0.9643,0.9678,270.7403,261.81135609
1661810400,2022-08-29 22:00:00,TWT/USDT,0.9644,0.966,0.9607,0.9639,445.4665,428.81147532
1661806800,2022-08-29 21:00:00,TWT/USDT,0.9616,0.9658,0.9573,0.9658,175.9743,169.36617768
1661803200,2022-08-29 20:00:00,TWT/USDT,0.9549,0.9617,0.9538,0.9576,1825.665,1745.2482449
1661799600,2022-08-29 19:00:00,TWT/USDT,0.9562,0.9626,0.9494,0.9536,1278.367,1220.61077694
1661796000,2022-08-29 18:00:00,TWT/USDT,0.9623,0.9624,0.956,0.956,4134.4504,3976.52434605
1661792400,2022-08-29 17:00:00,TWT/USDT,0.9591,0.9653,0.9564,0.9607,8188.494,7878.23365944
1661788800,2022-08-29 16:00:00,TWT/USDT,0.9627,0.9665,0.9585,0.9585,12574.2804,12114.88311413
1661785200,2022-08-29 15:00:00,TWT/USDT,0.953,0.9646,0.953,0.9646,6102.8312,5872.81198712
1661781600,2022-08-29 14:00:00,TWT/USDT,0.9542,0.966,0.9524,0.953,7608.2073,7306.54298136
1661778000,2022-08-29 13:00:00,TWT/USDT,0.9472,0.9584,0.9472,0.9575,2020.7912,1930.21413875
1661774400,2022-08-29 12:00:00,TWT/USDT,0.9317,0.9537,0.9312,0.9455,2486.2817,2351.56941572
1661770800,2022-08-29 11:00:00,TWT/USDT,0.9396,0.9399,0.9312,0.9326,584.7551,546.04708421
1661767200,2022-08-29 10:00:00,TWT/USDT,0.9396,0.9418,0.9356,0.9411,1432.7165,1344.38867255
1661763600,2022-08-29 09:00:00,TWT/USDT,0.9367,0.9397,0.9348,0.9395,2534.2529,2374.1511048
1661760000,2022-08-29 08:00:00,TWT/USDT,0.9376,0.9421,0.936,0.936,32633.7682,30713.49421436
1661756400,2022-08-29 07:00:00,TWT/USDT,0.9479,0.949,0.9324,0.9369,5093.9598,4775.94193028
1661752800,2022-08-29 06:00:00,TWT/USDT,0.944,0.948,0.944,0.948,3686.4958,3487.87273339
1661749200,2022-08-29 05:00:00,TWT/USDT,0.9514,0.9514,0.9439,0.9439,900.6748,854.00146606
1661745600,2022-08-29 04:00:00,TWT/USDT,0.9572,0.9608,0.9496,0.9503,3330.1088,3166.84678787
1661742000,2022-08-29 03:00:00,TWT/USDT,0.9536,0.959,0.9512,0.9572,158.6229,151.65942184
1661738400,2022-08-29 02:00:00,TWT/USDT,0.9462,0.9561,0.9462,0.9558,2445.1914,2335.12263881
1661734800,2022-08-29 01:00:00,TWT/USDT,0.9408,0.946,0.94,0.946,3008.5343,2832.01892724
1661731200,2022-08-29 00:00:00,TWT/USDT,0.9331,0.9468,0.932,0.9447,1558.4597,1458.26055301
1661727600,2022-08-28 23:00:00,TWT/USDT,0.9436,0.9436,0.932,0.933,3105.4888,2899.89597445
1661724000,2022-08-28 22:00:00,TWT/USDT,0.9463,0.95,0.9427,0.945,7117.36,6734.86543293
