https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAVES,Volume USDT
1650866400,2022-04-25 06:00:00,WAVES/USDT,16.5211,16.56,16.0942,16.1297,21573.28952148,351965.922517357073
1650862800,2022-04-25 05:00:00,WAVES/USDT,16.72,16.7417,16.448,16.5126,12029.5430794,199417.991406111956
1650859200,2022-04-25 04:00:00,WAVES/USDT,16.7638,16.7795,16.6948,16.7242,4713.73531748,78825.631259450341
1650855600,2022-04-25 03:00:00,WAVES/USDT,16.6911,16.8052,16.6443,16.757,4652.15839881,77904.744947614667
1650852000,2022-04-25 02:00:00,WAVES/USDT,16.6882,16.77,16.5917,16.6691,9494.20168296,158316.221674916737
1650848400,2022-04-25 01:00:00,WAVES/USDT,16.7135,16.8113,16.63,16.6867,11821.62234871,197812.542357022592
1650844800,2022-04-25 00:00:00,WAVES/USDT,17.4498,17.478,16.5543,16.714,36615.28592683,620179.318648672282
1650841200,2022-04-24 23:00:00,WAVES/USDT,17.546,17.6225,17.3495,17.4556,5740.00013829,100508.862421412248
1650837600,2022-04-24 22:00:00,WAVES/USDT,17.55,17.6122,17.46,17.5541,2875.68031907,50484.149314806368
1650834000,2022-04-24 21:00:00,WAVES/USDT,17.3655,17.5499,17.3444,17.5499,1408.70327895,24531.574959555342
1650830400,2022-04-24 20:00:00,WAVES/USDT,17.614,17.6366,17.34,17.3593,8889.51773256,155021.083939984591
1650826800,2022-04-24 19:00:00,WAVES/USDT,17.6833,17.78,17.5967,17.6247,6435.11476094,113943.759371348706
1650823200,2022-04-24 18:00:00,WAVES/USDT,17.5072,17.7162,17.4968,17.6636,6151.09403655,108291.398117745942
1650819600,2022-04-24 17:00:00,WAVES/USDT,17.7002,17.7002,17.3376,17.516,13376.63084201,233838.731330749474
1650816000,2022-04-24 16:00:00,WAVES/USDT,17.9573,17.9777,17.4353,17.6764,24776.78300928,437968.352100878242
1650812400,2022-04-24 15:00:00,WAVES/USDT,17.9907,18.0196,17.8202,17.9511,7397.23303623,132408.24102416856
1650808800,2022-04-24 14:00:00,WAVES/USDT,17.9601,18.1026,17.8158,17.9743,11200.65368534,201437.610966299379
1650805200,2022-04-24 13:00:00,WAVES/USDT,17.86,17.9962,17.72,17.9557,11742.75377917,209729.35232285886
1650801600,2022-04-24 12:00:00,WAVES/USDT,17.9136,17.9536,17.7876,17.8607,6897.44608283,123247.121446073232
1650798000,2022-04-24 11:00:00,WAVES/USDT,18.1369,18.1855,17.847,17.9021,15281.88054431,274078.072039076488
1650794400,2022-04-24 10:00:00,WAVES/USDT,18.172,18.2201,18.0808,18.1238,5051.80402284,91746.807212729143
1650790800,2022-04-24 09:00:00,WAVES/USDT,18.0808,18.2047,18.0506,18.1952,4174.20711065,75730.157759687353
1650787200,2022-04-24 08:00:00,WAVES/USDT,18.2489,18.2848,18.0824,18.0824,3696.60243366,67284.122580901132
1650783600,2022-04-24 07:00:00,WAVES/USDT,18.3387,18.3667,18.2,18.2126,4359.62740478,79624.89479525369
1650780000,2022-04-24 06:00:00,WAVES/USDT,18.24,18.3363,18.2298,18.3359,3306.62177135,60471.768401064478
1650776400,2022-04-24 05:00:00,WAVES/USDT,18.2281,18.2634,18.182,18.2496,2542.90551464,46295.180262979055
1650772800,2022-04-24 04:00:00,WAVES/USDT,18.356,18.3772,18.2276,18.2373,2493.84417495,45680.909200996811
1650769200,2022-04-24 03:00:00,WAVES/USDT,18.1686,18.3732,18.1686,18.3355,4768.61099464,87300.620739391241
1650765600,2022-04-24 02:00:00,WAVES/USDT,18.1335,18.2657,18.0171,18.1907,7335.93829995,133118.083713473684
1650762000,2022-04-24 01:00:00,WAVES/USDT,18.3116,18.4452,18.065,18.1281,9151.98699423,166820.757066249436
1650758400,2022-04-24 00:00:00,WAVES/USDT,18.4821,18.5614,18.2534,18.3129,11375.92113336,209133.541814935503
1650754800,2022-04-23 23:00:00,WAVES/USDT,18.7441,18.7905,18.3954,18.4657,10115.51390191,187796.6083958294
1650751200,2022-04-23 22:00:00,WAVES/USDT,18.7709,18.8764,18.7348,18.7492,4976.55066517,93569.803304715092
1650747600,2022-04-23 21:00:00,WAVES/USDT,18.8288,18.8397,18.7578,18.7657,2075.93104279,39031.139653930654
1650744000,2022-04-23 20:00:00,WAVES/USDT,18.7531,18.8752,18.7436,18.812,4272.45857181,80409.41979807159
1650740400,2022-04-23 19:00:00,WAVES/USDT,18.7699,18.7985,18.6822,18.7985,4151.42944094,77809.87973494731
1650736800,2022-04-23 18:00:00,WAVES/USDT,18.8536,18.8685,18.734,18.7974,2143.32187174,40308.585370883688
1650733200,2022-04-23 17:00:00,WAVES/USDT,18.815,18.8559,18.7151,18.8559,9238.44236525,173508.382996381055
1650729600,2022-04-23 16:00:00,WAVES/USDT,18.9783,19.1293,18.815,18.815,13466.34779976,255079.447214327527
1650726000,2022-04-23 15:00:00,WAVES/USDT,18.9217,19.1201,18.8702,18.9744,10726.97207068,203832.75707870879
1650722400,2022-04-23 14:00:00,WAVES/USDT,18.8416,18.9388,18.7727,18.9188,4489.24692388,84610.445685131995
1650718800,2022-04-23 13:00:00,WAVES/USDT,18.8689,18.9744,18.8005,18.8215,7490.39555616,141351.887094699846
1650715200,2022-04-23 12:00:00,WAVES/USDT,18.7483,18.908,18.5517,18.8572,7833.6194424,146846.454928692865
1650711600,2022-04-23 11:00:00,WAVES/USDT,18.7714,18.9034,18.727,18.7688,5156.65827945,96990.299321632014
1650708000,2022-04-23 10:00:00,WAVES/USDT,18.7853,18.8474,18.7091,18.7814,3269.24947541,61430.319580328415
1650704400,2022-04-23 09:00:00,WAVES/USDT,18.8457,18.8708,18.7249,18.781,3590.44811824,67458.761029467546
1650700800,2022-04-23 08:00:00,WAVES/USDT,18.7458,18.9136,18.6155,18.8273,5155.24930493,96613.630636833654
1650697200,2022-04-23 07:00:00,WAVES/USDT,18.6347,18.7458,18.6347,18.7458,6772.28691151,126526.4649194284
1650693600,2022-04-23 06:00:00,WAVES/USDT,18.5796,18.6668,18.5408,18.6229,3804.64341424,70797.233616819074
1650690000,2022-04-23 05:00:00,WAVES/USDT,18.5929,18.6848,18.5043,18.5749,5142.60337323,95631.463575462283
1650686400,2022-04-23 04:00:00,WAVES/USDT,18.9725,19.1347,18.3201,18.6057,35737.0994427,665942.172416148554
1650682800,2022-04-23 03:00:00,WAVES/USDT,18.9261,19.0201,18.8958,18.9612,3929.83331788,74513.173974877826
1650679200,2022-04-23 02:00:00,WAVES/USDT,19.0006,19.0006,18.8692,18.924,5463.57998457,103429.156917353995
1650675600,2022-04-23 01:00:00,WAVES/USDT,18.9382,19.091,18.877,19.0196,5610.25606523,106561.460093976138
1650672000,2022-04-23 00:00:00,WAVES/USDT,19.0998,19.2148,18.8657,18.9388,10817.87910025,205740.344523204815
1650668400,2022-04-22 23:00:00,WAVES/USDT,19.2198,19.303,19.0961,19.0982,5447.92326404,104649.942073101033
1650664800,2022-04-22 22:00:00,WAVES/USDT,19.183,19.2449,19.0366,19.2449,6985.28158193,133599.510690009952
1650661200,2022-04-22 21:00:00,WAVES/USDT,19.242,19.3082,19.1743,19.2024,8585.80153622,165441.656248179637
1650657600,2022-04-22 20:00:00,WAVES/USDT,19.1835,19.2572,19.1167,19.2431,8325.64052686,159756.371883866242
1650654000,2022-04-22 19:00:00,WAVES/USDT,19.2541,19.3546,19.1402,19.1688,6984.34063495,134519.370476731001
1650650400,2022-04-22 18:00:00,WAVES/USDT,19.1292,19.3389,18.9929,19.2345,8399.00252274,161334.311001722238
1650646800,2022-04-22 17:00:00,WAVES/USDT,19.2499,19.3502,19.0836,19.121,9704.73903103,186537.725830379948
1650643200,2022-04-22 16:00:00,WAVES/USDT,19.3829,19.6645,19.2017,19.2738,29141.06424635,564200.789350768937
1650639600,2022-04-22 15:00:00,WAVES/USDT,19.1293,19.6743,18.9923,19.3947,42378.64160922,817234.393505321413
1650636000,2022-04-22 14:00:00,WAVES/USDT,19.0434,19.2081,18.8562,19.1293,19181.95754844,365263.78388475195
1650632400,2022-04-22 13:00:00,WAVES/USDT,19.2183,19.3376,18.9694,19.0437,18171.68783487,348081.879815525645
1650628800,2022-04-22 12:00:00,WAVES/USDT,19.4401,19.4925,19.0748,19.2148,8712.84504564,167820.239000579512
1650625200,2022-04-22 11:00:00,WAVES/USDT,19.131,19.4627,19.0946,19.3967,11142.01681569,214944.933548622917
1650621600,2022-04-22 10:00:00,WAVES/USDT,18.9872,19.1663,18.8562,19.1262,12506.62541846,237733.797885872089
1650618000,2022-04-22 09:00:00,WAVES/USDT,19.1623,19.2148,18.9872,18.9995,8086.95418814,154357.780980408902
1650614400,2022-04-22 08:00:00,WAVES/USDT,19.3295,19.3964,19.1215,19.1661,7950.89693688,153032.494051809247
1650610800,2022-04-22 07:00:00,WAVES/USDT,19.4096,19.4728,19.0877,19.329,15740.45311989,303321.238613783027
1650607200,2022-04-22 06:00:00,WAVES/USDT,19.4326,19.5668,19.3411,19.408,8474.85431833,165106.987163069235
1650603600,2022-04-22 05:00:00,WAVES/USDT,19.4127,19.5,19.3697,19.4429,6678.58458215,129883.962839682183
1650600000,2022-04-22 04:00:00,WAVES/USDT,19.2115,19.4167,19.2115,19.3948,9058.52033597,175209.14983434063
1650596400,2022-04-22 03:00:00,WAVES/USDT,19.2183,19.3022,19.1643,19.2081,5109.03854042,98307.841739624888
1650592800,2022-04-22 02:00:00,WAVES/USDT,19.2728,19.4115,19.1282,19.2108,18153.50506555,350363.957349613598
1650589200,2022-04-22 01:00:00,WAVES/USDT,19.4,19.4302,19.1921,19.2629,8548.85270959,165203.900522818553
1650585600,2022-04-22 00:00:00,WAVES/USDT,19.2344,19.3974,19,19.3856,18782.96135365,360847.500972167625
1650582000,2022-04-21 23:00:00,WAVES/USDT,19.1634,19.2743,19.0903,19.2264,22410.01205503,429971.435432539306
1650578400,2022-04-21 22:00:00,WAVES/USDT,19.3812,19.5019,19.016,19.1663,22374.04745168,429879.459081083769
1650574800,2022-04-21 21:00:00,WAVES/USDT,19.2194,19.5318,19.1888,19.4061,8407.66543576,162649.149174470034
1650571200,2022-04-21 20:00:00,WAVES/USDT,20.0484,20.0765,19.1921,19.2207,47755.6921136,936547.959003760868
1650567600,2022-04-21 19:00:00,WAVES/USDT,20.2495,20.2495,19.9267,20.0404,15874.05275612,318375.380754579757
1650564000,2022-04-21 18:00:00,WAVES/USDT,20.2979,20.4145,20.1903,20.266,13598.48966917,275873.333173923887
1650560400,2022-04-21 17:00:00,WAVES/USDT,20.3358,20.4266,20.1676,20.3627,12016.32010026,244169.437882956084
1650556800,2022-04-21 16:00:00,WAVES/USDT,20.7116,21.3115,20.2626,20.3154,47422.86039637,989697.330757604537
1650553200,2022-04-21 15:00:00,WAVES/USDT,20.2703,20.9437,20.2667,20.7213,31635.43052365,654825.40782914778
1650549600,2022-04-21 14:00:00,WAVES/USDT,20.3883,20.4402,20.1147,20.2587,8001.42534125,162135.65538636773
1650546000,2022-04-21 13:00:00,WAVES/USDT,20.5027,20.5628,20.285,20.3852,18342.73104501,374332.363866849857
1650542400,2022-04-21 12:00:00,WAVES/USDT,20.2308,20.5268,20.2072,20.4667,12688.60542324,258585.241461332979
1650538800,2022-04-21 11:00:00,WAVES/USDT,20.0634,20.3765,20.0599,20.2219,10118.13859813,204397.723875184521
1650535200,2022-04-21 10:00:00,WAVES/USDT,19.9317,20.1844,19.869,20.0556,16260.93354006,326178.222914994769
1650531600,2022-04-21 09:00:00,WAVES/USDT,20.2081,20.2151,19.8377,19.9303,6401.41722167,127911.934219758038
1650528000,2022-04-21 08:00:00,WAVES/USDT,20.1698,20.2341,20.0402,20.2057,7835.82243023,157825.525749601227
1650524400,2022-04-21 07:00:00,WAVES/USDT,19.9956,20.232,19.9131,20.2088,4956.23009832,99406.956081935262
1650520800,2022-04-21 06:00:00,WAVES/USDT,19.8381,20.0522,19.745,19.9826,6276.832272,125019.973149448318
1650517200,2022-04-21 05:00:00,WAVES/USDT,20.3551,20.4495,19.7769,19.8327,28953.96928896,581928.398203966436
1650513600,2022-04-21 04:00:00,WAVES/USDT,20.461,20.5376,20.3145,20.3699,6383.79938694,130108.330097809752
1650510000,2022-04-21 03:00:00,WAVES/USDT,20.4374,20.4966,20.2551,20.4477,4138.96864407,84414.466495099693
1650506400,2022-04-21 02:00:00,WAVES/USDT,20.6494,20.666,20.375,20.4585,6298.86959985,129148.269263339284
1650502800,2022-04-21 01:00:00,WAVES/USDT,20.4883,20.6921,20.2988,20.6406,9588.72224057,196211.695314129405
1650499200,2022-04-21 00:00:00,WAVES/USDT,20.294,20.495,20.2247,20.4721,6780.66918936,138317.576323093549
1650495600,2022-04-20 23:00:00,WAVES/USDT,20.3564,20.3813,20.2215,20.2983,4729.04322681,95962.060282958515
1650492000,2022-04-20 22:00:00,WAVES/USDT,20.4089,20.5001,20.3564,20.3564,8792.63383733,179745.589678953117
1650488400,2022-04-20 21:00:00,WAVES/USDT,20.3599,20.4476,20.2562,20.4073,6944.91677483,141410.152711776632
1650484800,2022-04-20 20:00:00,WAVES/USDT,20.2032,20.3765,20.04,20.3597,11805.15748337,238447.1863342356
1650481200,2022-04-20 19:00:00,WAVES/USDT,20.0651,20.278,20.0436,20.191,9614.4388205,193941.594402607182
1650477600,2022-04-20 18:00:00,WAVES/USDT,20.4444,20.4692,20.02,20.081,11973.15978549,241959.456136493645
1650474000,2022-04-20 17:00:00,WAVES/USDT,20.4346,20.525,20.4089,20.4675,9003.78152634,184279.274483519877
1650470400,2022-04-20 16:00:00,WAVES/USDT,20.34,20.5124,20.1067,20.3996,16087.83687902,326613.588992123005
1650466800,2022-04-20 15:00:00,WAVES/USDT,20.5286,20.5287,20.2474,20.3557,23179.04005113,471795.272291478682
1650463200,2022-04-20 14:00:00,WAVES/USDT,20.7487,20.8225,20.5142,20.5324,16910.4759692,350022.116754300702
1650459600,2022-04-20 13:00:00,WAVES/USDT,21.136,21.136,20.5039,20.757,32387.80173404,673712.641188314687
1650456000,2022-04-20 12:00:00,WAVES/USDT,21.3623,21.4156,21.0721,21.1739,27437.31324012,582231.500359607032
1650452400,2022-04-20 11:00:00,WAVES/USDT,21.451,21.4921,21.2936,21.3499,11392.14468955,243780.151549091927
1650448800,2022-04-20 10:00:00,WAVES/USDT,21.1493,21.4973,21.1114,21.4387,19158.33881785,408902.486514170055
1650445200,2022-04-20 09:00:00,WAVES/USDT,21.3603,21.4192,21.1365,21.1497,9170.95504768,195166.151177447137
1650441600,2022-04-20 08:00:00,WAVES/USDT,21.2838,21.4367,21.0804,21.3603,11047.88239218,235196.030342199079
1650438000,2022-04-20 07:00:00,WAVES/USDT,21.5394,21.5613,21.1865,21.2737,11206.18548422,239071.261872440152
1650434400,2022-04-20 06:00:00,WAVES/USDT,21.2965,21.7423,21.2076,21.5543,17012.38120146,365458.402174905164
1650430800,2022-04-20 05:00:00,WAVES/USDT,20.8385,21.5914,20.7906,21.2964,27422.68844213,583449.813309957844
1650427200,2022-04-20 04:00:00,WAVES/USDT,20.8559,20.9496,20.6616,20.8383,5428.84336979,113091.797495281743
1650423600,2022-04-20 03:00:00,WAVES/USDT,20.9218,20.9553,20.754,20.8692,5667.3042338,118170.371236848721
1650420000,2022-04-20 02:00:00,WAVES/USDT,20.842,20.9298,20.7304,20.9298,7499.43069097,156131.843324463285
1650416400,2022-04-20 01:00:00,WAVES/USDT,20.8066,20.8992,20.64,20.8311,10407.15434356,215978.013944382289
1650412800,2022-04-20 00:00:00,WAVES/USDT,21.1504,21.1504,20.6517,20.8023,12855.45639237,268407.836302208461
1650409200,2022-04-19 23:00:00,WAVES/USDT,21.0698,21.1912,21.0362,21.154,7592.86515671,160438.945379706244
1650405600,2022-04-19 22:00:00,WAVES/USDT,21.0467,21.1568,20.9024,21.0654,7766.2791561,163471.997570332133
1650402000,2022-04-19 21:00:00,WAVES/USDT,20.8869,21.09,20.8782,21.0357,5628.6507789,118291.39726614132
1650398400,2022-04-19 20:00:00,WAVES/USDT,20.8806,20.907,20.6987,20.8903,7324.41809266,152444.858383948896
1650394800,2022-04-19 19:00:00,WAVES/USDT,20.8893,21.0264,20.8486,20.914,5181.5512797,108561.058059710848
1650391200,2022-04-19 18:00:00,WAVES/USDT,20.9126,20.9996,20.7758,20.8823,5599.94750616,116984.79184845369
1650387600,2022-04-19 17:00:00,WAVES/USDT,21.1275,21.1439,20.754,20.8973,14332.06574556,300287.688535359705
1650384000,2022-04-19 16:00:00,WAVES/USDT,20.9784,21.2755,20.6517,21.1275,28340.76147458,596311.036897641463
1650380400,2022-04-19 15:00:00,WAVES/USDT,21.096,21.3395,20.8814,20.9722,33508.26636995,707907.64978604944
1650376800,2022-04-19 14:00:00,WAVES/USDT,20.882,21.1569,20.738,21.0999,14005.41193271,292955.766669009251
1650373200,2022-04-19 13:00:00,WAVES/USDT,20.7219,20.9306,20.557,20.8464,18212.21018973,377993.124668274714
1650369600,2022-04-19 12:00:00,WAVES/USDT,20.4616,20.7701,20.4315,20.7198,20195.42275259,416606.938280614211
1650366000,2022-04-19 11:00:00,WAVES/USDT,20.6455,20.7962,20.46,20.4616,12277.69497396,253769.289746040376
1650362400,2022-04-19 10:00:00,WAVES/USDT,20.5843,20.8841,20.5068,20.6498,11021.78238777,227765.698956687232
1650358800,2022-04-19 09:00:00,WAVES/USDT,20.5525,21.1179,20.4886,20.584,22576.09120507,469599.058311007153
1650355200,2022-04-19 08:00:00,WAVES/USDT,20.2137,20.9188,20.2048,20.5373,26507.61095686,547591.094283153838
1650351600,2022-04-19 07:00:00,WAVES/USDT,20.1723,20.3881,20.1338,20.2213,6366.61683001,128813.858449450784
1650348000,2022-04-19 06:00:00,WAVES/USDT,20.1672,20.4266,20.1304,20.1619,9613.78795122,195128.322448639556
1650344400,2022-04-19 05:00:00,WAVES/USDT,20.2769,20.281,20.1,20.1251,3477.73173968,70195.13617416619
1650340800,2022-04-19 04:00:00,WAVES/USDT,20.1388,20.3,20.0791,20.2774,4561.80822488,92036.349246405727
1650337200,2022-04-19 03:00:00,WAVES/USDT,20.09,20.2803,20.09,20.143,5711.74620282,115247.360020953016
1650333600,2022-04-19 02:00:00,WAVES/USDT,20.2038,20.2247,20.0483,20.0777,5431.41015158,109382.643070361248
1650330000,2022-04-19 01:00:00,WAVES/USDT,20.4124,20.4566,20.0828,20.1969,11761.1261241,238715.00725865999
1650326400,2022-04-19 00:00:00,WAVES/USDT,20.4729,20.792,20.2606,20.3927,34564.28326782,710360.751526071997
1650322800,2022-04-18 23:00:00,WAVES/USDT,20.1114,20.4729,20.0317,20.4719,23385.22829826,473557.088717234795
1650319200,2022-04-18 22:00:00,WAVES/USDT,20.0964,20.1734,20.0229,20.1174,3338.56052371,67093.174746708816
1650315600,2022-04-18 21:00:00,WAVES/USDT,19.8169,20.1719,19.8169,20.1133,6211.99774952,124185.182105575254
1650312000,2022-04-18 20:00:00,WAVES/USDT,19.9486,20.064,19.7822,19.8113,11634.20863249,231694.543381976144
1650308400,2022-04-18 19:00:00,WAVES/USDT,20.0775,20.1001,19.8062,19.9306,12720.17272358,253571.031954652786
1650304800,2022-04-18 18:00:00,WAVES/USDT,20.1133,20.3363,20.0482,20.0755,14098.92250689,284631.224749196131
1650301200,2022-04-18 17:00:00,WAVES/USDT,19.6568,20.2233,19.6502,20.1118,40394.89249766,809187.635480213748
1650297600,2022-04-18 16:00:00,WAVES/USDT,19.344,19.8792,19.2859,19.6429,31072.32266438,609517.260536740604
1650294000,2022-04-18 15:00:00,WAVES/USDT,19.388,19.4205,19.1759,19.3448,5288.78132198,101948.873912187521
1650290400,2022-04-18 14:00:00,WAVES/USDT,19.378,19.6175,19.3518,19.388,8465.50709544,164911.404405555018
1650286800,2022-04-18 13:00:00,WAVES/USDT,19.4638,19.6957,19.3508,19.4006,11934.26623462,233007.343930402671
1650283200,2022-04-18 12:00:00,WAVES/USDT,19.1335,19.5423,19.1335,19.4447,18437.13228464,358618.456576774466
1650279600,2022-04-18 11:00:00,WAVES/USDT,19.0978,19.2826,19.0875,19.1471,6642.83395878,127617.148665930981
1650276000,2022-04-18 10:00:00,WAVES/USDT,19.2154,19.2788,19.0328,19.0719,5370.94247106,102945.872949490306
1650272400,2022-04-18 09:00:00,WAVES/USDT,18.887,19.2348,18.8109,19.204,24010.6770799,456853.39275525498
1650268800,2022-04-18 08:00:00,WAVES/USDT,18.7792,19.013,18.7792,18.9046,11269.83232397,213349.747953956462
1650265200,2022-04-18 07:00:00,WAVES/USDT,19.0212,19.0416,18.63,18.7697,17623.29286974,331721.560176793092
1650261600,2022-04-18 06:00:00,WAVES/USDT,19.01,19.0679,18.89,19.002,17492.71271467,332098.678237671237
1650258000,2022-04-18 05:00:00,WAVES/USDT,18.9463,19.1092,18.8106,19.0221,18863.02911264,358354.586527824436
1650254400,2022-04-18 04:00:00,WAVES/USDT,19.8991,19.9387,18.8252,18.9591,52363.75101411,1007801.768304219573
1650250800,2022-04-18 03:00:00,WAVES/USDT,19.9465,19.9658,19.8302,19.9115,4995.06299737,99397.906733555329
1650247200,2022-04-18 02:00:00,WAVES/USDT,19.8869,19.9984,19.8829,19.9514,4069.82014514,81219.917823954603
1650243600,2022-04-18 01:00:00,WAVES/USDT,19.8392,19.9221,19.7329,19.8927,10559.0026675,209269.154506542355
1650240000,2022-04-18 00:00:00,WAVES/USDT,19.9925,20.0408,19.6557,19.8437,27765.83128651,550649.750631135115
1650236400,2022-04-17 23:00:00,WAVES/USDT,20.6447,20.6447,19.7979,19.9959,61183.07898659,1230271.568385097743
1650232800,2022-04-17 22:00:00,WAVES/USDT,20.8897,20.9632,20.6,20.6249,17871.08721823,371223.009837298003
1650229200,2022-04-17 21:00:00,WAVES/USDT,20.8697,20.9263,20.7687,20.8796,3763.63239883,78468.883965557635
1650225600,2022-04-17 20:00:00,WAVES/USDT,20.867,21.0591,20.8148,20.873,26226.89294936,548835.726166320814
1650222000,2022-04-17 19:00:00,WAVES/USDT,20.8541,20.9309,20.6097,20.8631,17671.59333235,366444.928849093808
1650218400,2022-04-17 18:00:00,WAVES/USDT,20.7766,20.9565,20.5757,20.8377,11621.62341032,241370.639756519445
1650214800,2022-04-17 17:00:00,WAVES/USDT,21.0991,21.1664,20.6733,20.7825,20425.40730076,427419.7534921093
1650211200,2022-04-17 16:00:00,WAVES/USDT,21.3727,21.5942,21.1,21.1024,15286.34169369,326418.029649491998
1650207600,2022-04-17 15:00:00,WAVES/USDT,21.0801,21.3718,21.0304,21.3668,6473.2094901,137570.556576741131
1650204000,2022-04-17 14:00:00,WAVES/USDT,21.098,21.1981,20.9826,21.0695,5182.26429867,109333.985385961033
1650200400,2022-04-17 13:00:00,WAVES/USDT,21.1137,21.3,20.9993,21.098,9402.4861818,198846.534025340599
1650196800,2022-04-17 12:00:00,WAVES/USDT,21.0216,21.1495,20.9702,21.1324,8884.44878968,187045.634512723906
1650193200,2022-04-17 11:00:00,WAVES/USDT,21.0699,21.1111,20.8717,21.0216,6571.80889053,137940.381720392001
1650189600,2022-04-17 10:00:00,WAVES/USDT,21.1345,21.2057,21.0545,21.0606,5557.3452139,117459.647363112396
1650186000,2022-04-17 09:00:00,WAVES/USDT,21.123,21.3293,21.1114,21.1438,13644.55258704,289453.305752633817
1650182400,2022-04-17 08:00:00,WAVES/USDT,21.1063,21.1564,21.0519,21.1282,4305.3462752,90902.241406190476
1650178800,2022-04-17 07:00:00,WAVES/USDT,21.1444,21.1447,21.0368,21.1201,6390.61826778,134870.29284216931
1650175200,2022-04-17 06:00:00,WAVES/USDT,21.1449,21.1495,21.04,21.1495,4393.42491238,92769.127576387783
1650171600,2022-04-17 05:00:00,WAVES/USDT,21.0641,21.1713,21.0641,21.1334,4979.91359862,105166.581395298036
1650168000,2022-04-17 04:00:00,WAVES/USDT,20.9849,21.1466,20.9315,21.0794,9476.24902909,199455.991791289595
1650164400,2022-04-17 03:00:00,WAVES/USDT,20.884,21.0987,20.8564,20.9651,7100.00791638,149273.778707840135
1650160800,2022-04-17 02:00:00,WAVES/USDT,21.282,21.3122,20.8287,20.882,11798.6429347,248192.91154290358
1650157200,2022-04-17 01:00:00,WAVES/USDT,21.3846,21.4144,21.1665,21.261,5996.66540268,127555.819199326358
1650153600,2022-04-17 00:00:00,WAVES/USDT,21.481,21.5364,21.23,21.3528,8939.1953046,190980.530642217517
1650150000,2022-04-16 23:00:00,WAVES/USDT,21.493,21.6182,21.4075,21.485,3647.75109716,78615.582942084761
1650146400,2022-04-16 22:00:00,WAVES/USDT,21.41,21.6182,21.4053,21.488,7023.27517548,151116.775096605923
1650142800,2022-04-16 21:00:00,WAVES/USDT,21.3332,21.45,21.2978,21.3915,2143.49225885,45844.245962272193
1650139200,2022-04-16 20:00:00,WAVES/USDT,21.263,21.4049,21.2105,21.3212,3675.38216878,78346.545888942179
1650135600,2022-04-16 19:00:00,WAVES/USDT,21.2324,21.3377,21.2079,21.2696,6402.66655205,136241.299938106737
1650132000,2022-04-16 18:00:00,WAVES/USDT,21.1388,21.2466,21.1087,21.2324,3499.43853941,74126.265127834525
1650128400,2022-04-16 17:00:00,WAVES/USDT,21.2175,21.2531,21.0338,21.1318,6591.63140422,139194.240240654786
1650124800,2022-04-16 16:00:00,WAVES/USDT,21.0349,21.238,20.9342,21.2192,24823.22497062,523511.88160338234
1650121200,2022-04-16 15:00:00,WAVES/USDT,21.6305,21.6612,20.9616,21.0266,38479.39519671,817241.047622575678
1650117600,2022-04-16 14:00:00,WAVES/USDT,21.5655,21.665,21.3708,21.6305,15280.54906829,329019.785304525836
1650114000,2022-04-16 13:00:00,WAVES/USDT,22.0285,22.0764,21.4548,21.5723,18755.69495576,407238.6823184172
1650110400,2022-04-16 12:00:00,WAVES/USDT,21.8915,22.1636,21.8629,22.0226,10500.54076141,231372.152865538382
1650106800,2022-04-16 11:00:00,WAVES/USDT,21.9148,22.0175,21.7728,21.9205,7965.97743029,174520.230532432211
1650103200,2022-04-16 10:00:00,WAVES/USDT,21.938,22.1026,21.8712,21.9373,4326.94482797,95148.888073783688
1650099600,2022-04-16 09:00:00,WAVES/USDT,22.0813,22.1515,21.8249,21.9474,10458.54568203,230204.732484018784
1650096000,2022-04-16 08:00:00,WAVES/USDT,21.868,22.1764,21.8076,22.0952,11393.35807889,250623.213278115946
1650092400,2022-04-16 07:00:00,WAVES/USDT,21.79,21.9404,21.7177,21.8649,6056.23716412,132107.912347194982
1650088800,2022-04-16 06:00:00,WAVES/USDT,21.7082,21.8261,21.6922,21.7948,3562.5677785,77486.545138906601
1650085200,2022-04-16 05:00:00,WAVES/USDT,21.7419,21.8691,21.7082,21.7458,2757.80595724,60131.444921138489
1650081600,2022-04-16 04:00:00,WAVES/USDT,22.0236,22.1483,21.638,21.7559,28590.7623291,623349.385517144153
1650078000,2022-04-16 03:00:00,WAVES/USDT,21.9745,22.2093,21.8638,22.0046,11492.94119698,253147.534121133059
1650074400,2022-04-16 02:00:00,WAVES/USDT,22.069,22.0736,21.8834,21.9882,7123.1429695,156769.373009691125
1650070800,2022-04-16 01:00:00,WAVES/USDT,22.2037,22.2215,21.9247,22.0982,19347.00905472,427222.634205400205
1650067200,2022-04-16 00:00:00,WAVES/USDT,22.1554,23.0368,22.1388,22.1923,56934.52819156,1288259.812833571762
1650063600,2022-04-15 23:00:00,WAVES/USDT,21.8582,22.2068,21.8479,22.1794,12483.45398064,274828.347733093531
1650060000,2022-04-15 22:00:00,WAVES/USDT,21.9254,21.9876,21.6981,21.8496,8456.12900703,184810.031668900454
1650056400,2022-04-15 21:00:00,WAVES/USDT,22.004,22.1377,21.8372,21.9534,10094.27432396,221891.817733500957
1650052800,2022-04-15 20:00:00,WAVES/USDT,22.29,22.29,21.7918,21.9968,20620.28336955,454585.843302870652
