https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume APE,Volume USDT
1657436400,2022-07-10 07:00:00,APE/USDT,4.9027,4.927,4.8905,4.9204,21719.62518373,106542.183447707001
1657432800,2022-07-10 06:00:00,APE/USDT,4.9077,4.9144,4.8816,4.8961,26116.83064161,128044.739224699001
1657429200,2022-07-10 05:00:00,APE/USDT,4.9187,4.9288,4.9069,4.9133,34498.28325072,169563.545869456691
1657425600,2022-07-10 04:00:00,APE/USDT,4.89,4.9261,4.8753,4.9205,98566.2393702,482152.476875830441
1657422000,2022-07-10 03:00:00,APE/USDT,4.8884,4.9135,4.8689,4.8951,72573.40268573,354770.962608085588
1657418400,2022-07-10 02:00:00,APE/USDT,4.9615,4.9789,4.8357,4.8958,201505.87394116,985591.65215164247
1657414800,2022-07-10 01:00:00,APE/USDT,4.9873,5.0193,4.9556,4.9583,38313.77094211,191068.189514668804
1657411200,2022-07-10 00:00:00,APE/USDT,5.0137,5.0472,4.9771,4.9867,78948.85246557,394704.92174848265
1657407600,2022-07-09 23:00:00,APE/USDT,5.0303,5.05,4.9936,5.0121,36330.02971745,182341.117405443678
1657404000,2022-07-09 22:00:00,APE/USDT,5.0402,5.0713,5.0153,5.0375,25261.56149319,127496.872408699579
1657400400,2022-07-09 21:00:00,APE/USDT,5.0653,5.0806,5.0381,5.0455,15868.62562967,80386.037737091264
1657396800,2022-07-09 20:00:00,APE/USDT,5.0636,5.0721,5.0574,5.0676,9461.49291662,47902.068957070831
1657393200,2022-07-09 19:00:00,APE/USDT,5.0519,5.0758,5.0176,5.0693,26193.67708368,132393.869842709191
1657389600,2022-07-09 18:00:00,APE/USDT,5.0782,5.0966,5.04,5.0517,52005.07606182,263235.09797669283
1657386000,2022-07-09 17:00:00,APE/USDT,5.0663,5.0951,5.0306,5.0785,72532.86511982,367225.275052922141
1657382400,2022-07-09 16:00:00,APE/USDT,5.006,5.068,5.0046,5.0649,37857.9999694,190815.337833779942
1657378800,2022-07-09 15:00:00,APE/USDT,4.9924,5.0159,4.9881,5.0101,13027.85240992,65206.923272905241
1657375200,2022-07-09 14:00:00,APE/USDT,4.9866,5.0325,4.9813,4.9927,30245.84341146,151498.390809865366
1657371600,2022-07-09 13:00:00,APE/USDT,4.9787,5.0016,4.9739,4.993,48748.42305304,243195.394170088882
1657368000,2022-07-09 12:00:00,APE/USDT,4.979,5.0036,4.9547,4.9778,45898.07065699,228414.858469115498
1657364400,2022-07-09 11:00:00,APE/USDT,5.0432,5.0457,4.9588,4.9861,14990.96887952,75080.936431536821
1657360800,2022-07-09 10:00:00,APE/USDT,5.0213,5.0433,5.0052,5.0404,12102.06490261,60831.619820276665
1657357200,2022-07-09 09:00:00,APE/USDT,5.059,5.059,5.011,5.0216,22421.61480588,112932.550696766017
1657353600,2022-07-09 08:00:00,APE/USDT,5.0519,5.0633,5.0318,5.0619,9745.67048619,49210.086149483274
1657350000,2022-07-09 07:00:00,APE/USDT,5.0439,5.0746,5.0306,5.0503,33874.58970679,171201.650363274852
1657346400,2022-07-09 06:00:00,APE/USDT,5.0393,5.0517,5.0303,5.0436,21474.06657623,108236.557670709907
1657342800,2022-07-09 05:00:00,APE/USDT,5.0576,5.0671,5.0232,5.0373,21327.99186412,107606.262792736345
1657339200,2022-07-09 04:00:00,APE/USDT,5.0222,5.0598,5.0028,5.0545,49024.44433907,246456.09536610698
1657335600,2022-07-09 03:00:00,APE/USDT,5.0002,5.0238,4.9638,5.0227,32811.07008222,163810.269425206607
1657332000,2022-07-09 02:00:00,APE/USDT,4.971,5.0059,4.9685,4.9958,30268.71226992,151082.693768280044
1657328400,2022-07-09 01:00:00,APE/USDT,4.9717,5.0012,4.9551,4.9726,33439.85626522,166384.214938013646
1657324800,2022-07-09 00:00:00,APE/USDT,4.9455,5.0162,4.9455,4.9737,111780.63631356,557639.392659987742
1657321200,2022-07-08 23:00:00,APE/USDT,5.0178,5.0692,4.9266,4.9461,50766.98873196,253834.428129370057
1657317600,2022-07-08 22:00:00,APE/USDT,4.988,5.0402,4.988,5.0172,38573.91422247,193504.632549341579
1657314000,2022-07-08 21:00:00,APE/USDT,5.0417,5.0755,4.9851,4.9897,57258.66200367,288181.700937538265
1657310400,2022-07-08 20:00:00,APE/USDT,5.0367,5.0802,5.0213,5.0442,60487.18802049,305557.792628331706
1657306800,2022-07-08 19:00:00,APE/USDT,5.0154,5.06,4.9995,5.0391,28082.80667181,141240.123138440182
1657303200,2022-07-08 18:00:00,APE/USDT,5.025,5.061,5.006,5.0139,65349.31100272,328838.494772863538
1657299600,2022-07-08 17:00:00,APE/USDT,4.9992,5.0426,4.976,5.0261,38876.31560459,194768.846563143362
1657296000,2022-07-08 16:00:00,APE/USDT,5.0412,5.0447,4.96,5.0013,111288.87901942,555543.949120942528
1657292400,2022-07-08 15:00:00,APE/USDT,5.0293,5.0919,5.0127,5.0413,118348.82612105,598020.965079442694
1657288800,2022-07-08 14:00:00,APE/USDT,4.9562,5.0638,4.9369,5.0276,105079.68727536,527723.751549217493
1657285200,2022-07-08 13:00:00,APE/USDT,4.9547,4.9977,4.9177,4.955,91178.88137399,451425.966427802132
1657281600,2022-07-08 12:00:00,APE/USDT,4.9758,5.03,4.9173,4.9542,115736.56887395,574566.287063829279
1657278000,2022-07-08 11:00:00,APE/USDT,4.9618,5.013,4.9616,4.971,53072.48058301,264902.528096541558
1657274400,2022-07-08 10:00:00,APE/USDT,4.9544,5.0399,4.9491,4.9669,113283.0057656,566258.055531026194
1657270800,2022-07-08 09:00:00,APE/USDT,4.9536,4.9836,4.912,4.9567,110740.18739757,547292.227425774072
1657267200,2022-07-08 08:00:00,APE/USDT,5.1115,5.1463,4.9534,4.9534,155829.44734406,786929.401384684252
1657263600,2022-07-08 07:00:00,APE/USDT,5.1239,5.1252,5.07,5.1151,25797.17518383,131549.484682427096
1657260000,2022-07-08 06:00:00,APE/USDT,5.1397,5.1487,5.086,5.1277,38136.91588124,195129.747725226607
1657256400,2022-07-08 05:00:00,APE/USDT,5.1706,5.176,5.1,5.138,87527.05678484,450777.064185298731
1657252800,2022-07-08 04:00:00,APE/USDT,5.1966,5.2186,5.1704,5.1718,124774.39546264,647651.435252463732
1657249200,2022-07-08 03:00:00,APE/USDT,5.1841,5.2043,5.152,5.1964,30962.39280187,160374.794931991606
1657245600,2022-07-08 02:00:00,APE/USDT,5.2115,5.2149,5.1226,5.1825,146965.33164664,759652.655719519133
1657242000,2022-07-08 01:00:00,APE/USDT,5.1309,5.3012,5.1175,5.2088,261699.82512744,1364378.236214433279
1657238400,2022-07-08 00:00:00,APE/USDT,5.1107,5.1339,5.0674,5.1311,72760.39873375,370486.464251068644
1657234800,2022-07-07 23:00:00,APE/USDT,5.0945,5.1342,5.0689,5.1065,75063.42830181,383633.613728406805
1657231200,2022-07-07 22:00:00,APE/USDT,5.1138,5.1254,5.0521,5.091,48860.51409564,248748.441144515692
1657227600,2022-07-07 21:00:00,APE/USDT,5.1378,5.1421,5.0837,5.1125,79836.80759295,409176.674933739539
1657224000,2022-07-07 20:00:00,APE/USDT,5.2184,5.2247,5.096,5.1399,122190.53210221,629934.521745306947
1657220400,2022-07-07 19:00:00,APE/USDT,5.2,5.2493,5.1642,5.2194,127465.55536786,664032.345774808985
1657216800,2022-07-07 18:00:00,APE/USDT,5.1745,5.215,5.1608,5.2028,100501.47171614,522002.476073606927
1657213200,2022-07-07 17:00:00,APE/USDT,5.2193,5.2215,5.1568,5.1737,166373.34031721,863027.485308551514
1657209600,2022-07-07 16:00:00,APE/USDT,5.1057,5.2405,5.0786,5.2192,225621.4037341,1167650.111916218762
1657206000,2022-07-07 15:00:00,APE/USDT,5.1178,5.1423,5.0689,5.1008,82773.50928067,421798.804833618514
1657202400,2022-07-07 14:00:00,APE/USDT,5.0314,5.14,4.9995,5.1117,206947.32797977,1049683.035477312052
1657198800,2022-07-07 13:00:00,APE/USDT,5.0125,5.0396,4.9538,5.0252,184023.02696631,918352.698333812236
1657195200,2022-07-07 12:00:00,APE/USDT,5.0236,5.0556,4.9954,5.0089,80539.7981168,404607.569170584871
1657191600,2022-07-07 11:00:00,APE/USDT,4.9957,5.0235,4.9764,5.0235,43389.63089458,216840.560374345948
1657188000,2022-07-07 10:00:00,APE/USDT,5.0081,5.0182,4.9558,4.9947,46346.79883432,231478.632066407384
1657184400,2022-07-07 09:00:00,APE/USDT,5.0275,5.0436,5.0043,5.0086,51833.55925244,260159.441569874978
1657180800,2022-07-07 08:00:00,APE/USDT,4.9751,5.0469,4.9736,5.0314,46259.77562515,231827.037284616129
1657177200,2022-07-07 07:00:00,APE/USDT,4.927,4.9893,4.9124,4.974,40311.81945074,199940.343830437974
1657173600,2022-07-07 06:00:00,APE/USDT,4.9499,4.9735,4.886,4.9269,55968.30873589,275933.632799181177
1657170000,2022-07-07 05:00:00,APE/USDT,4.972,4.9991,4.95,4.9516,59401.99382868,295471.476186291387
1657166400,2022-07-07 04:00:00,APE/USDT,5.0223,5.028,4.9359,4.9793,100674.57739172,500398.544398095306
1657162800,2022-07-07 03:00:00,APE/USDT,5.0256,5.0288,4.9758,5.0225,68596.46790231,343336.258222942928
1657159200,2022-07-07 02:00:00,APE/USDT,5.0931,5.1079,4.9971,5.0262,96118.41982947,483729.805574300873
1657155600,2022-07-07 01:00:00,APE/USDT,5.0757,5.113,5.0181,5.0877,120447.53839861,609478.400239428418
1657152000,2022-07-07 00:00:00,APE/USDT,5.0218,5.0997,5,5.0776,109247.91517194,551715.693672058793
1657148400,2022-07-06 23:00:00,APE/USDT,5.0601,5.1381,5.0103,5.0221,138668.9968417,705748.306840717759
1657144800,2022-07-06 22:00:00,APE/USDT,5.0137,5.1,5.0122,5.0602,80977.22543635,409457.836723671075
1657141200,2022-07-06 21:00:00,APE/USDT,5.0371,5.0424,4.986,5.0158,54164.90095206,271310.833114562323
1657137600,2022-07-06 20:00:00,APE/USDT,5.0324,5.065,4.968,5.0317,84221.26033308,422772.715647034436
1657134000,2022-07-06 19:00:00,APE/USDT,5.0796,5.1019,5.0175,5.0264,131336.8897042,666143.859646428469
1657130400,2022-07-06 18:00:00,APE/USDT,5.0348,5.153,5.0045,5.0769,199677.04229399,1014662.90523552512
1657126800,2022-07-06 17:00:00,APE/USDT,5.0524,5.0665,5.0071,5.0374,106460.29026407,535741.035011769172
1657123200,2022-07-06 16:00:00,APE/USDT,4.9964,5.065,4.9588,5.0487,92025.43071517,461367.256720874113
1657119600,2022-07-06 15:00:00,APE/USDT,4.9937,4.9966,4.9332,4.9966,95294.79889771,473390.971252817485
1657116000,2022-07-06 14:00:00,APE/USDT,5.0655,5.1651,4.9712,4.996,223228.14246131,1129236.278070091781
1657112400,2022-07-06 13:00:00,APE/USDT,4.9077,5.076,4.9017,5.0712,287103.89255703,1436431.261834971692
1657108800,2022-07-06 12:00:00,APE/USDT,4.8765,4.9138,4.8176,4.9062,118119.35505307,576531.585084374684
1657105200,2022-07-06 11:00:00,APE/USDT,4.8994,4.9179,4.8537,4.8808,59968.66452637,292916.132980846745
1657101600,2022-07-06 10:00:00,APE/USDT,4.9208,4.9363,4.8776,4.8984,100917.84779919,495003.492543187396
1657098000,2022-07-06 09:00:00,APE/USDT,4.8963,4.9541,4.8736,4.9209,102484.66942677,504125.321684125617
1657094400,2022-07-06 08:00:00,APE/USDT,4.8928,4.9609,4.8411,4.8965,167929.89579427,826227.498755951378
1657090800,2022-07-06 07:00:00,APE/USDT,4.876,4.9205,4.8633,4.8946,93179.19680308,455822.245127799745
1657087200,2022-07-06 06:00:00,APE/USDT,4.85,4.8872,4.8067,4.8718,105351.01383867,509922.061342765751
1657083600,2022-07-06 05:00:00,APE/USDT,4.8739,4.9336,4.8188,4.8392,104730.45600452,510069.212736371152
1657080000,2022-07-06 04:00:00,APE/USDT,4.8645,5,4.8373,4.8696,182563.90126004,899663.004821533724
1657076400,2022-07-06 03:00:00,APE/USDT,4.7873,4.8725,4.7753,4.8644,103987.97749661,501160.110847065662
1657072800,2022-07-06 02:00:00,APE/USDT,4.8569,4.9306,4.7567,4.7875,151890.81311605,733191.618915255896
1657069200,2022-07-06 01:00:00,APE/USDT,4.9332,4.9443,4.8254,4.8577,140614.89916715,687077.341931335698
1657065600,2022-07-06 00:00:00,APE/USDT,4.9152,4.9595,4.806,4.9329,215827.15467607,1055768.683915609219
1657062000,2022-07-05 23:00:00,APE/USDT,4.9767,5.0692,4.906,4.9158,319938.94766499,1598970.014163699034
1657058400,2022-07-05 22:00:00,APE/USDT,4.9103,5.0117,4.891,4.9757,157202.10376402,781810.48543900933
1657054800,2022-07-05 21:00:00,APE/USDT,4.9255,4.9374,4.829,4.908,65837.63364865,321501.168754824849
1657051200,2022-07-05 20:00:00,APE/USDT,4.95,5.01,4.9177,4.9244,116259.94937337,578079.263618457349
1657047600,2022-07-05 19:00:00,APE/USDT,4.9159,5.0026,4.9023,4.9493,269286.69465241,1334286.159269454604
1657044000,2022-07-05 18:00:00,APE/USDT,4.8309,4.9233,4.8032,4.9154,133733.01398481,649982.89383661642
1657040400,2022-07-05 17:00:00,APE/USDT,4.8067,4.8743,4.7684,4.8288,248496.40712407,1199461.957410059838
1657036800,2022-07-05 16:00:00,APE/USDT,4.7772,4.8711,4.7341,4.8062,155251.28486093,745815.916672510982
1657033200,2022-07-05 15:00:00,APE/USDT,4.7374,4.7841,4.6693,4.7781,138160.18630521,652955.738955142165
1657029600,2022-07-05 14:00:00,APE/USDT,4.6962,4.7922,4.692,4.7419,141546.98121098,672330.505083899618
1657026000,2022-07-05 13:00:00,APE/USDT,4.6373,4.7202,4.6148,4.6971,97865.13174121,457908.963424082125
1657022400,2022-07-05 12:00:00,APE/USDT,4.6899,4.7205,4.6316,4.636,167154.62959662,780686.461285753575
1657018800,2022-07-05 11:00:00,APE/USDT,4.7638,4.768,4.6848,4.692,101083.2537906,477542.268067704247
1657015200,2022-07-05 10:00:00,APE/USDT,4.7695,4.7696,4.7328,4.7662,86208.20003572,409555.559076247145
1657011600,2022-07-05 09:00:00,APE/USDT,4.8364,4.852,4.7352,4.7746,189948.94199348,910060.37367548352
1657008000,2022-07-05 08:00:00,APE/USDT,4.939,4.9453,4.8171,4.839,196541.25092251,957078.999411155376
1657004400,2022-07-05 07:00:00,APE/USDT,5.007,5.0075,4.9095,4.9372,131912.99472372,651983.593894557098
1657000800,2022-07-05 06:00:00,APE/USDT,5.0227,5.0719,4.9833,5.0054,85928.36894769,431440.291441625668
1656997200,2022-07-05 05:00:00,APE/USDT,5.0039,5.092,4.9867,5.0264,97975.79344486,493347.077156113613
1656993600,2022-07-05 04:00:00,APE/USDT,5.0206,5.0214,4.96,5.0022,105569.5798561,526137.939866293349
1656990000,2022-07-05 03:00:00,APE/USDT,5.0074,5.0396,4.9646,5.0208,110346.78948536,552408.760646320524
1656986400,2022-07-05 02:00:00,APE/USDT,5.0592,5.0996,4.9598,5.0067,106189.0339684,533686.334350671898
1656982800,2022-07-05 01:00:00,APE/USDT,4.9589,5.0951,4.8862,5.0685,156725.44310585,778042.351709075258
1656979200,2022-07-05 00:00:00,APE/USDT,4.9241,5.0489,4.901,4.9584,230913.02310886,1150267.02869137617
1656975600,2022-07-04 23:00:00,APE/USDT,4.8907,4.9507,4.86,4.9224,150186.86959222,736848.598510762677
1656972000,2022-07-04 22:00:00,APE/USDT,4.8214,4.9061,4.7979,4.8922,182310.3733069,887503.194956382968
1656968400,2022-07-04 21:00:00,APE/USDT,4.7374,4.8256,4.7154,4.8218,75009.87609245,357208.655378690488
1656964800,2022-07-04 20:00:00,APE/USDT,4.7306,4.7671,4.7003,4.7374,77917.06969858,369298.974645889466
1656961200,2022-07-04 19:00:00,APE/USDT,4.7903,4.799,4.7043,4.7309,85881.30284654,407850.511940855687
1656957600,2022-07-04 18:00:00,APE/USDT,4.6794,4.8104,4.6725,4.7927,104273.33995841,494468.642885163289
1656954000,2022-07-04 17:00:00,APE/USDT,4.6336,4.6982,4.616,4.6755,207594.94148898,970030.187276589913
1656950400,2022-07-04 16:00:00,APE/USDT,4.6405,4.6581,4.6037,4.6306,103628.33445806,479914.455602018216
1656946800,2022-07-04 15:00:00,APE/USDT,4.5928,4.7163,4.5924,4.64,240087.09278772,1116903.795552007479
1656943200,2022-07-04 14:00:00,APE/USDT,4.5537,4.5954,4.5489,4.5928,53599.14416136,245158.016402320574
1656939600,2022-07-04 13:00:00,APE/USDT,4.6161,4.6368,4.549,4.5519,116809.47823861,535508.438341378141
1656936000,2022-07-04 12:00:00,APE/USDT,4.6182,4.68,4.5861,4.6165,223350.17837816,1034163.608008601279
1656932400,2022-07-04 11:00:00,APE/USDT,4.4984,4.6237,4.4786,4.6188,141121.38994171,640865.745199402066
1656928800,2022-07-04 10:00:00,APE/USDT,4.5013,4.5285,4.4913,4.4955,129268.47446191,583008.493615638077
1656925200,2022-07-04 09:00:00,APE/USDT,4.4406,4.5209,4.44,4.4984,78100.53761908,350453.867859966134
1656921600,2022-07-04 08:00:00,APE/USDT,4.4355,4.4639,4.4291,4.4411,90875.79513316,404569.276110538757
1656918000,2022-07-04 07:00:00,APE/USDT,4.4338,4.4504,4.4186,4.435,33375.19602391,147864.131444836263
1656914400,2022-07-04 06:00:00,APE/USDT,4.4591,4.4902,4.4178,4.4316,39600.63104073,176497.323922912139
1656910800,2022-07-04 05:00:00,APE/USDT,4.4663,4.4728,4.4422,4.4625,33356.27113649,148669.201004559284
1656907200,2022-07-04 04:00:00,APE/USDT,4.4471,4.4776,4.4381,4.4651,30362.12227911,135543.068307456512
1656903600,2022-07-04 03:00:00,APE/USDT,4.4145,4.4627,4.4113,4.4476,49953.01603877,221970.682824372219
1656900000,2022-07-04 02:00:00,APE/USDT,4.5231,4.5312,4.4137,4.4224,106979.04196642,477633.126507230113
1656896400,2022-07-04 01:00:00,APE/USDT,4.5715,4.5744,4.4855,4.5217,105315.52920336,476402.615954889514
1656892800,2022-07-04 00:00:00,APE/USDT,4.5711,4.6262,4.5516,4.572,134660.51154436,618103.122249529552
1656889200,2022-07-03 23:00:00,APE/USDT,4.5582,4.6,4.5374,4.5712,54246.11743814,247982.01577455159
1656885600,2022-07-03 22:00:00,APE/USDT,4.5956,4.6215,4.5342,4.5587,97025.2865036,442868.85239146702
1656882000,2022-07-03 21:00:00,APE/USDT,4.6238,4.6307,4.5851,4.5942,33342.67108189,153696.420301530578
1656878400,2022-07-03 20:00:00,APE/USDT,4.6422,4.6622,4.6092,4.6241,115343.53280239,535556.967300108698
1656874800,2022-07-03 19:00:00,APE/USDT,4.5914,4.6594,4.5671,4.6349,94054.87653548,435231.007678507332
1656871200,2022-07-03 18:00:00,APE/USDT,4.5994,4.609,4.552,4.5921,48744.86084087,223235.002619059313
1656867600,2022-07-03 17:00:00,APE/USDT,4.5769,4.604,4.5583,4.5977,70215.45828662,321509.383153228128
1656864000,2022-07-03 16:00:00,APE/USDT,4.5138,4.5945,4.5084,4.5733,72886.50604394,332620.36356179652
1656860400,2022-07-03 15:00:00,APE/USDT,4.539,4.5542,4.5088,4.5124,48059.13142345,217920.434781915349
1656856800,2022-07-03 14:00:00,APE/USDT,4.533,4.5664,4.5284,4.5398,59555.55835112,270879.518454975478
1656853200,2022-07-03 13:00:00,APE/USDT,4.6157,4.6359,4.5238,4.5347,138221.14460951,629895.908648044078
1656849600,2022-07-03 12:00:00,APE/USDT,4.5749,4.62,4.5587,4.6147,52096.05693721,238642.694138840406
1656846000,2022-07-03 11:00:00,APE/USDT,4.566,4.5983,4.5609,4.5747,30931.22004785,141685.341232493741
1656842400,2022-07-03 10:00:00,APE/USDT,4.5518,4.5915,4.5518,4.566,53176.17757505,243066.84697233054
1656838800,2022-07-03 09:00:00,APE/USDT,4.5662,4.569,4.5208,4.554,74919.46310711,340271.583307338961
1656835200,2022-07-03 08:00:00,APE/USDT,4.6236,4.6258,4.5314,4.5706,78694.27167397,360125.076102043156
1656831600,2022-07-03 07:00:00,APE/USDT,4.6296,4.6337,4.6018,4.6201,61432.87253052,283850.768211521827
1656828000,2022-07-03 06:00:00,APE/USDT,4.5758,4.6444,4.5725,4.6276,107836.3010907,497141.948160907112
1656824400,2022-07-03 05:00:00,APE/USDT,4.6384,4.7179,4.5645,4.5763,199345.06902535,919041.443317025321
1656820800,2022-07-03 04:00:00,APE/USDT,4.6427,4.6658,4.528,4.6368,139613.00363512,644148.107890705181
1656817200,2022-07-03 03:00:00,APE/USDT,4.5711,4.6856,4.57,4.6427,204653.56589323,951378.472793538574
1656813600,2022-07-03 02:00:00,APE/USDT,4.592,4.652,4.5383,4.577,145209.31812622,665317.194159377353
1656810000,2022-07-03 01:00:00,APE/USDT,4.5098,4.5963,4.4697,4.5932,108415.42285254,489697.334519131687
1656806400,2022-07-03 00:00:00,APE/USDT,4.5216,4.5404,4.4742,4.509,96381.37985724,433768.538002184464
1656802800,2022-07-02 23:00:00,APE/USDT,4.5479,4.5537,4.5102,4.5183,47272.51519318,214198.57046734632
1656799200,2022-07-02 22:00:00,APE/USDT,4.589,4.5908,4.5395,4.5478,48654.17134576,222047.785409975867
1656795600,2022-07-02 21:00:00,APE/USDT,4.5187,4.5889,4.5062,4.5886,89716.78724655,408115.58781720639
1656792000,2022-07-02 20:00:00,APE/USDT,4.5114,4.5212,4.4781,4.5172,75763.92249597,340997.440599775617
1656788400,2022-07-02 19:00:00,APE/USDT,4.541,4.5708,4.4936,4.5136,78274.7110853,353752.168297539128
1656784800,2022-07-02 18:00:00,APE/USDT,4.4923,4.56,4.4703,4.5415,76739.47144708,346035.986762017382
1656781200,2022-07-02 17:00:00,APE/USDT,4.4809,4.515,4.4725,4.4914,64812.32426104,291069.006666045901
1656777600,2022-07-02 16:00:00,APE/USDT,4.4636,4.5037,4.4332,4.4808,98204.34514979,439084.781278322634
1656774000,2022-07-02 15:00:00,APE/USDT,4.4894,4.4983,4.4269,4.4634,125206.40401739,557877.65443851497
1656770400,2022-07-02 14:00:00,APE/USDT,4.5047,4.5335,4.4826,4.4878,95846.38757549,432692.361380135288
1656766800,2022-07-02 13:00:00,APE/USDT,4.5277,4.5278,4.4827,4.5049,70006.42141725,314964.312098126923
1656763200,2022-07-02 12:00:00,APE/USDT,4.461,4.5591,4.4463,4.5242,157559.18085441,708158.613502652652
1656759600,2022-07-02 11:00:00,APE/USDT,4.4883,4.4946,4.4414,4.4614,94617.60039918,422703.69812181482
1656756000,2022-07-02 10:00:00,APE/USDT,4.4321,4.4998,4.4091,4.4877,104112.12751506,463498.255389436919
1656752400,2022-07-02 09:00:00,APE/USDT,4.4214,4.4463,4.3765,4.431,217377.01175446,958144.273556762887
1656748800,2022-07-02 08:00:00,APE/USDT,4.4187,4.4538,4.4067,4.4206,76205.14463676,337903.50000800566
1656745200,2022-07-02 07:00:00,APE/USDT,4.4311,4.4823,4.4118,4.4186,85016.92120773,377379.935542092447
1656741600,2022-07-02 06:00:00,APE/USDT,4.4543,4.481,4.4199,4.4293,114181.74908359,507762.796549175202
1656738000,2022-07-02 05:00:00,APE/USDT,4.421,4.4719,4.4195,4.4516,72171.29591038,320854.967298768346
1656734400,2022-07-02 04:00:00,APE/USDT,4.388,4.4465,4.3771,4.4251,88665.64262776,391417.910258005571
1656730800,2022-07-02 03:00:00,APE/USDT,4.4142,4.4255,4.363,4.3918,166929.83142108,732138.821179258511
1656727200,2022-07-02 02:00:00,APE/USDT,4.4615,4.4804,4.3833,4.4151,141883.48791052,628591.353429125226
1656723600,2022-07-02 01:00:00,APE/USDT,4.4828,4.5113,4.4209,4.4576,197618.72574375,882366.100757726758
1656720000,2022-07-02 00:00:00,APE/USDT,4.5344,4.6388,4.4828,4.4833,216365.9092933,986683.540223376812
1656716400,2022-07-01 23:00:00,APE/USDT,4.5742,4.6072,4.4986,4.5325,211464.54674605,965523.214555225859
1656712800,2022-07-01 22:00:00,APE/USDT,4.6336,4.648,4.5724,4.5756,155843.21786231,718902.953055871985
1656709200,2022-07-01 21:00:00,APE/USDT,4.6537,4.6836,4.5936,4.6349,72494.66954305,336825.79001529288
1656705600,2022-07-01 20:00:00,APE/USDT,4.5678,4.7712,4.5562,4.6501,331209.0563579,1546430.963397547629
1656702000,2022-07-01 19:00:00,APE/USDT,4.5536,4.5735,4.5242,4.5661,140936.45719234,641367.594763762452
1656698400,2022-07-01 18:00:00,APE/USDT,4.5754,4.62,4.5389,4.552,127264.23084834,582730.080913446178
1656694800,2022-07-01 17:00:00,APE/USDT,4.5073,4.6159,4.488,4.5741,125581.7316739,571297.392066944294
1656691200,2022-07-01 16:00:00,APE/USDT,4.4379,4.5497,4.4128,4.5058,202542.43248889,908016.946212054313
1656687600,2022-07-01 15:00:00,APE/USDT,4.4388,4.4779,4.4039,4.4378,109447.37036153,485884.825565466298
1656684000,2022-07-01 14:00:00,APE/USDT,4.5045,4.524,4.3848,4.4388,274820.86596795,1219418.4728880313
1656680400,2022-07-01 13:00:00,APE/USDT,4.3978,4.5417,4.3882,4.5044,228368.10489979,1022526.530561819122
1656676800,2022-07-01 12:00:00,APE/USDT,4.4009,4.4413,4.3651,4.3998,95754.60150195,422335.144122953858
1656673200,2022-07-01 11:00:00,APE/USDT,4.3801,4.4394,4.3592,4.4045,110993.08275165,489621.632618898275
1656669600,2022-07-01 10:00:00,APE/USDT,4.5045,4.5294,4.353,4.3838,163042.08710938,722308.664489483632
1656666000,2022-07-01 09:00:00,APE/USDT,4.4993,4.5571,4.4739,4.5065,132254.75705614,596983.973202017528
1656662400,2022-07-01 08:00:00,APE/USDT,4.5512,4.6,4.4856,4.4974,173171.42591671,787937.098414806192
1656658800,2022-07-01 07:00:00,APE/USDT,4.4098,4.562,4.3892,4.5497,124417.41905326,559632.910675156001
1656655200,2022-07-01 06:00:00,APE/USDT,4.4326,4.4534,4.3856,4.4133,75429.3905,333093.848912088883
1656651600,2022-07-01 05:00:00,APE/USDT,4.4166,4.474,4.4053,4.4367,147789.67966875,656527.177640813169
1656648000,2022-07-01 04:00:00,APE/USDT,4.4477,4.4926,4.3797,4.4179,210216.36947633,930579.082045763267
1656644400,2022-07-01 03:00:00,APE/USDT,4.6194,4.6236,4.4443,4.4515,184875.01624508,837822.763755326303
1656640800,2022-07-01 02:00:00,APE/USDT,4.6651,4.6808,4.6022,4.6237,143664.57179249,665546.033978921588
1656637200,2022-07-01 01:00:00,APE/USDT,4.7012,4.749,4.6392,4.6623,183568.97951776,859366.143861682829
1656633600,2022-07-01 00:00:00,APE/USDT,4.6363,4.8244,4.5757,4.6996,387046.1743248,1814293.884505201035
1656630000,2022-06-30 23:00:00,APE/USDT,4.464,4.6802,4.4601,4.6296,365124.80012602,1665919.572622186431
1656626400,2022-06-30 22:00:00,APE/USDT,4.3241,4.498,4.2925,4.4657,208732.53587725,919958.611588002187
1656622800,2022-06-30 21:00:00,APE/USDT,4.293,4.3735,4.2799,4.321,101438.65117979,440413.495434827296
1656619200,2022-06-30 20:00:00,APE/USDT,4.3382,4.3766,4.2543,4.2934,128488.61751471,554839.305854255233
1656615600,2022-06-30 19:00:00,APE/USDT,4.3127,4.3476,4.2658,4.3404,104289.86543204,449347.791090568901
1656612000,2022-06-30 18:00:00,APE/USDT,4.3553,4.3602,4.285,4.3108,98774.3014653,427164.889939121078
1656608400,2022-06-30 17:00:00,APE/USDT,4.3491,4.4088,4.3385,4.3515,95873.575116,419589.007893943765
1656604800,2022-06-30 16:00:00,APE/USDT,4.3473,4.4717,4.3035,4.3542,149494.61991975,654249.923931603927
1656601200,2022-06-30 15:00:00,APE/USDT,4.3389,4.4078,4.3233,4.3446,154656.27788255,674780.044700498529
1656597600,2022-06-30 14:00:00,APE/USDT,4.251,4.3532,4.25,4.3381,136246.91324655,585155.343305759325
