https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDN,Volume USDT
1662570000,2022-09-07 17:00:00,USDN/USDT,0.9369,0.9373,0.9322,0.9373,1406.7927,1314.78482606
1662566400,2022-09-07 16:00:00,USDN/USDT,0.9362,0.941,0.932,0.941,2155.6403,2017.0323546
1662562800,2022-09-07 15:00:00,USDN/USDT,0.9337,0.9397,0.9337,0.9397,1096.1469,1026.11832595
1662559200,2022-09-07 14:00:00,USDN/USDT,0.9378,0.9378,0.9337,0.9337,693.493,647.57502655
1662555600,2022-09-07 13:00:00,USDN/USDT,0.9372,0.9385,0.9337,0.9337,491.2598,460.05229249
1662552000,2022-09-07 12:00:00,USDN/USDT,0.9361,0.9373,0.9328,0.9373,2883.3584,2694.47765356
1662548400,2022-09-07 11:00:00,USDN/USDT,0.9364,0.9403,0.9336,0.9361,516.7731,484.27085614
1662544800,2022-09-07 10:00:00,USDN/USDT,0.9352,0.94,0.9312,0.94,772.5061,722.08357123
1662541200,2022-09-07 09:00:00,USDN/USDT,0.9386,0.9386,0.9354,0.9384,1144.255,1071.6854952
1662537600,2022-09-07 08:00:00,USDN/USDT,0.94,0.942,0.9385,0.9385,469.5627,441.65709833
1662534000,2022-09-07 07:00:00,USDN/USDT,0.9371,0.9409,0.937,0.9409,161.9213,151.77284871
1662530400,2022-09-07 06:00:00,USDN/USDT,0.9361,0.941,0.9352,0.9369,2858.3194,2686.37528168
1662526800,2022-09-07 05:00:00,USDN/USDT,0.9386,0.9386,0.9361,0.9361,279.5785,262.13426763
1662523200,2022-09-07 04:00:00,USDN/USDT,0.9411,0.9415,0.9331,0.9415,2535.0058,2375.20491958
1662519600,2022-09-07 03:00:00,USDN/USDT,0.9411,0.9411,0.9411,0.9411,0,0
1662516000,2022-09-07 02:00:00,USDN/USDT,0.9411,0.9411,0.9411,0.9411,62.3144,58.64408184
1662512400,2022-09-07 01:00:00,USDN/USDT,0.9366,0.944,0.9366,0.9411,1309.9465,1230.15343232
1662508800,2022-09-07 00:00:00,USDN/USDT,0.9365,0.9409,0.9365,0.9366,75.1641,70.53761437
1662505200,2022-09-06 23:00:00,USDN/USDT,0.9386,0.9386,0.9366,0.937,185.3387,173.83911073
1662501600,2022-09-06 22:00:00,USDN/USDT,0.9386,0.9386,0.9386,0.9386,0.9773,0.91729378
1662498000,2022-09-06 21:00:00,USDN/USDT,0.9386,0.9386,0.9386,0.9386,0,0
1662494400,2022-09-06 20:00:00,USDN/USDT,0.9398,0.9398,0.9386,0.9386,49.264,46.2404024
1662490800,2022-09-06 19:00:00,USDN/USDT,0.9388,0.9434,0.9374,0.9434,1080.962,1015.8040429
1662487200,2022-09-06 18:00:00,USDN/USDT,0.9385,0.9415,0.9385,0.9386,508.4895,477.9794925
1662483600,2022-09-06 17:00:00,USDN/USDT,0.9417,0.9477,0.9385,0.9385,1831.3524,1730.65756879
1662480000,2022-09-06 16:00:00,USDN/USDT,0.9458,0.9471,0.9417,0.9418,2389.9721,2261.57775023
1662476400,2022-09-06 15:00:00,USDN/USDT,0.9432,0.9466,0.9396,0.9418,6320.1307,5961.46804216
1662472800,2022-09-06 14:00:00,USDN/USDT,0.9435,0.9477,0.9432,0.9432,2245.0814,2126.03924415
1662469200,2022-09-06 13:00:00,USDN/USDT,0.9436,0.9436,0.9435,0.9435,21.8344,20.60181901
1662465600,2022-09-06 12:00:00,USDN/USDT,0.9473,0.9474,0.9436,0.9436,299.6551,283.52114242
1662462000,2022-09-06 11:00:00,USDN/USDT,0.9435,0.9475,0.9435,0.9435,849.1157,801.70545951
1662458400,2022-09-06 10:00:00,USDN/USDT,0.9435,0.9474,0.9435,0.9435,123.4571,116.52538784
1662454800,2022-09-06 09:00:00,USDN/USDT,0.9435,0.948,0.9435,0.9435,1097.5544,1036.78926388
1662451200,2022-09-06 08:00:00,USDN/USDT,0.9435,0.9435,0.9435,0.9435,120.2997,113.50276695
1662447600,2022-09-06 07:00:00,USDN/USDT,0.9436,0.9436,0.9435,0.9435,179.2504,169.13185021
1662444000,2022-09-06 06:00:00,USDN/USDT,0.9436,0.9436,0.9435,0.9435,15.5499,14.67140705
1662440400,2022-09-06 05:00:00,USDN/USDT,0.9404,0.9479,0.9402,0.9479,366.3953,346.09891472
1662436800,2022-09-06 04:00:00,USDN/USDT,0.9433,0.9433,0.9433,0.9433,85.7857,80.92165081
1662433200,2022-09-06 03:00:00,USDN/USDT,0.9405,0.9405,0.9404,0.9404,21.572,20.28634643
1662429600,2022-09-06 02:00:00,USDN/USDT,0.9435,0.9435,0.9404,0.9404,212.2194,199.90691607
1662426000,2022-09-06 01:00:00,USDN/USDT,0.9435,0.9435,0.9435,0.9435,49.364,46.574934
1662422400,2022-09-06 00:00:00,USDN/USDT,0.9406,0.9471,0.9401,0.9435,507.2149,478.57020386
1662418800,2022-09-05 23:00:00,USDN/USDT,0.944,0.944,0.9406,0.9406,216.0944,203.63364684
1662415200,2022-09-05 22:00:00,USDN/USDT,0.9441,0.9441,0.944,0.944,49.4869,46.71989219
1662411600,2022-09-05 21:00:00,USDN/USDT,0.9441,0.9441,0.9441,0.9441,63.1167,59.58847647
1662408000,2022-09-05 20:00:00,USDN/USDT,0.9451,0.9499,0.9385,0.9481,2811.0758,2652.78936545
1662404400,2022-09-05 19:00:00,USDN/USDT,0.941,0.945,0.94,0.945,2115.3721,1998.11949934
1662400800,2022-09-05 18:00:00,USDN/USDT,0.9433,0.9434,0.941,0.941,1179.9045,1112.98103541
1662397200,2022-09-05 17:00:00,USDN/USDT,0.9433,0.9434,0.9433,0.9434,1754.9083,1655.4761024
1662393600,2022-09-05 16:00:00,USDN/USDT,0.9434,0.9434,0.9433,0.9434,1685.8359,1590.33359202
1662390000,2022-09-05 15:00:00,USDN/USDT,0.9403,0.9434,0.9402,0.9434,4220.7306,3969.12528948
1662386400,2022-09-05 14:00:00,USDN/USDT,0.9433,0.9479,0.9403,0.9403,1465.1247,1379.85161858
1662382800,2022-09-05 13:00:00,USDN/USDT,0.9441,0.9495,0.9406,0.9406,3360.5516,3169.18859129
1662379200,2022-09-05 12:00:00,USDN/USDT,0.9441,0.9441,0.9441,0.9441,11.0217,10.40558697
1662375600,2022-09-05 11:00:00,USDN/USDT,0.946,0.9492,0.941,0.9441,4622.2833,4354.08962738
1662372000,2022-09-05 10:00:00,USDN/USDT,0.9533,0.9534,0.9436,0.9498,1524.0065,1444.93607919
1662368400,2022-09-05 09:00:00,USDN/USDT,0.9547,0.9582,0.9484,0.9534,5749.1519,5469.01074871
1662364800,2022-09-05 08:00:00,USDN/USDT,0.9518,0.9557,0.9503,0.9548,4429.8863,4220.12822691
1662361200,2022-09-05 07:00:00,USDN/USDT,0.958,0.958,0.9518,0.952,1709.6515,1633.85854732
1662357600,2022-09-05 06:00:00,USDN/USDT,0.9536,0.9582,0.9508,0.9577,4412.9455,4208.59694243
1662354000,2022-09-05 05:00:00,USDN/USDT,0.9578,0.9581,0.9533,0.9537,1658.2652,1587.1680511
1662350400,2022-09-05 04:00:00,USDN/USDT,0.9508,0.9582,0.9499,0.9576,4533.7755,4330.02982026
1662346800,2022-09-05 03:00:00,USDN/USDT,0.9537,0.954,0.9492,0.9532,3617.0054,3446.49092966
1662343200,2022-09-05 02:00:00,USDN/USDT,0.9537,0.954,0.9492,0.9535,3888.8512,3701.95977889
1662339600,2022-09-05 01:00:00,USDN/USDT,0.9516,0.954,0.9502,0.9534,5330.1516,5075.95878026
1662336000,2022-09-05 00:00:00,USDN/USDT,0.95,0.9518,0.95,0.9518,3352.3497,3190.089615
1662332400,2022-09-04 23:00:00,USDN/USDT,0.952,0.9537,0.9501,0.9515,3338.8871,3177.95334901
1662328800,2022-09-04 22:00:00,USDN/USDT,0.9516,0.9521,0.9516,0.952,3306.6831,3147.94917375
1662325200,2022-09-04 21:00:00,USDN/USDT,0.9518,0.9537,0.9516,0.952,2079.2098,1980.29041908
1662321600,2022-09-04 20:00:00,USDN/USDT,0.9575,0.9581,0.9519,0.9519,5118.3405,4889.31708887
1662318000,2022-09-04 19:00:00,USDN/USDT,0.9537,0.9582,0.952,0.9576,3838.178,3665.80491391
1662314400,2022-09-04 18:00:00,USDN/USDT,0.9499,0.9635,0.9499,0.9536,6224.8166,5943.15866975
1662310800,2022-09-04 17:00:00,USDN/USDT,0.9484,0.9489,0.9484,0.9489,699.2511,663.16994519
1662307200,2022-09-04 16:00:00,USDN/USDT,0.9539,0.9539,0.9486,0.9517,1851.7822,1762.76200912
1662303600,2022-09-04 15:00:00,USDN/USDT,0.9533,0.9568,0.952,0.952,3601.9008,3442.35980526
1662300000,2022-09-04 14:00:00,USDN/USDT,0.9482,0.9655,0.9452,0.9559,10930.4183,10414.27033755
1662296400,2022-09-04 13:00:00,USDN/USDT,0.9458,0.9483,0.9444,0.9444,1574.1451,1489.14538758
1662292800,2022-09-04 12:00:00,USDN/USDT,0.944,0.9459,0.944,0.9459,1160.73,1097.79545455
1662289200,2022-09-04 11:00:00,USDN/USDT,0.9215,0.944,0.9215,0.944,4257.8357,3979.32540532
1662285600,2022-09-04 10:00:00,USDN/USDT,0.9212,0.9262,0.9212,0.9215,435.1113,401.37944512
1662282000,2022-09-04 09:00:00,USDN/USDT,0.9188,0.9189,0.918,0.918,514.8103,472.63328029
1662278400,2022-09-04 08:00:00,USDN/USDT,0.9239,0.9239,0.9188,0.9188,419.4769,386.73351967
1662274800,2022-09-04 07:00:00,USDN/USDT,0.9212,0.928,0.9212,0.928,506.6724,468.32381332
1662271200,2022-09-04 06:00:00,USDN/USDT,0.9179,0.9181,0.9179,0.9181,185.8189,170.60029873
1662267600,2022-09-04 05:00:00,USDN/USDT,0.9259,0.9259,0.9178,0.9178,575.2173,530.1889732
1662264000,2022-09-04 04:00:00,USDN/USDT,0.9304,0.9304,0.9259,0.9286,499.8253,464.15769803
1662260400,2022-09-04 03:00:00,USDN/USDT,0.931,0.931,0.9305,0.931,191.6526,178.41577498
1662256800,2022-09-04 02:00:00,USDN/USDT,0.931,0.931,0.931,0.931,491.4167,457.5089477
1662253200,2022-09-04 01:00:00,USDN/USDT,0.931,0.931,0.931,0.931,21.5,20.0165
1662249600,2022-09-04 00:00:00,USDN/USDT,0.9311,0.9336,0.931,0.9336,36.8413,34.30304899
1662246000,2022-09-03 23:00:00,USDN/USDT,0.9311,0.9311,0.9311,0.9311,0,0
1662242400,2022-09-03 22:00:00,USDN/USDT,0.9335,0.9336,0.931,0.9311,751.8834,700.22520882
1662238800,2022-09-03 21:00:00,USDN/USDT,0.931,0.9335,0.931,0.9335,1090.0382,1015.00540995
1662235200,2022-09-03 20:00:00,USDN/USDT,0.9337,0.9337,0.931,0.931,600.4218,559.332583
1662231600,2022-09-03 19:00:00,USDN/USDT,0.9361,0.9361,0.9337,0.9337,1655.6959,1547.65807538
1662228000,2022-09-03 18:00:00,USDN/USDT,0.9409,0.9434,0.9361,0.9361,949.1009,892.28383641
1662224400,2022-09-03 17:00:00,USDN/USDT,0.9385,0.9385,0.9375,0.9375,888.978,833.5628999
1662220800,2022-09-03 16:00:00,USDN/USDT,0.9385,0.9385,0.9385,0.9385,56.3685,52.90183725
1662217200,2022-09-03 15:00:00,USDN/USDT,0.9443,0.9443,0.9385,0.9385,515.3176,484.97529686
1662213600,2022-09-03 14:00:00,USDN/USDT,0.9495,0.9495,0.9443,0.9443,228.4809,216.12019434
1662210000,2022-09-03 13:00:00,USDN/USDT,0.9479,0.9495,0.9479,0.9495,316.4215,300.07321213
1662206400,2022-09-03 12:00:00,USDN/USDT,0.9366,0.9481,0.9366,0.9435,919.7829,868.51152686
1662202800,2022-09-03 11:00:00,USDN/USDT,0.9384,0.941,0.9337,0.9366,506.6708,475.57850104
1662199200,2022-09-03 10:00:00,USDN/USDT,0.9385,0.943,0.9336,0.9336,919.4156,863.3517794
1662195600,2022-09-03 09:00:00,USDN/USDT,0.9385,0.9385,0.9385,0.9385,0,0
1662192000,2022-09-03 08:00:00,USDN/USDT,0.9385,0.9385,0.9385,0.9385,0,0
1662188400,2022-09-03 07:00:00,USDN/USDT,0.9385,0.9385,0.9385,0.9385,11.3559,10.65751215
1662184800,2022-09-03 06:00:00,USDN/USDT,0.94,0.94,0.9385,0.9385,55.0756,51.72202574
1662181200,2022-09-03 05:00:00,USDN/USDT,0.94,0.94,0.94,0.94,0,0
1662177600,2022-09-03 04:00:00,USDN/USDT,0.9404,0.9404,0.94,0.94,38.2427,35.95772945
1662174000,2022-09-03 03:00:00,USDN/USDT,0.9404,0.9404,0.9404,0.9404,22.5114,21.16972056
1662170400,2022-09-03 02:00:00,USDN/USDT,0.9404,0.9404,0.9404,0.9404,4.1103,3.86532612
1662166800,2022-09-03 01:00:00,USDN/USDT,0.9404,0.9404,0.9404,0.9404,32.931,30.9683124
1662163200,2022-09-03 00:00:00,USDN/USDT,0.9404,0.9404,0.9404,0.9404,0,0
1662159600,2022-09-02 23:00:00,USDN/USDT,0.9404,0.9404,0.9404,0.9404,44,41.3776
1662156000,2022-09-02 22:00:00,USDN/USDT,0.9404,0.9404,0.9404,0.9404,14.533,13.6668332
1662152400,2022-09-02 21:00:00,USDN/USDT,0.9404,0.9404,0.9404,0.9404,0,0
1662148800,2022-09-02 20:00:00,USDN/USDT,0.9404,0.9404,0.9404,0.9404,0,0
1662145200,2022-09-02 19:00:00,USDN/USDT,0.9404,0.9404,0.9404,0.9404,428.2756,402.75037424
1662141600,2022-09-02 18:00:00,USDN/USDT,0.9405,0.9405,0.9404,0.9404,620.4048,583.42869135
1662138000,2022-09-02 17:00:00,USDN/USDT,0.9415,0.95,0.9385,0.9404,4362.767,4134.44664466
1662134400,2022-09-02 16:00:00,USDN/USDT,0.9481,0.9483,0.9385,0.9415,896.6286,844.9673928
1662130800,2022-09-02 15:00:00,USDN/USDT,0.9444,0.9444,0.9434,0.9434,100.6509,95.03230174
1662127200,2022-09-02 14:00:00,USDN/USDT,0.9452,0.9483,0.9444,0.9444,410.8936,388.69396207
1662123600,2022-09-02 13:00:00,USDN/USDT,0.946,0.946,0.9414,0.9414,1006.9828,949.72695046
1662120000,2022-09-02 12:00:00,USDN/USDT,0.9443,0.949,0.9443,0.946,1718.0842,1629.67288191
1662116400,2022-09-02 11:00:00,USDN/USDT,0.9443,0.9443,0.9443,0.9443,26.0819,24.62913817
1662112800,2022-09-02 10:00:00,USDN/USDT,0.9453,0.9453,0.9443,0.9443,237.6698,224.46427928
1662109200,2022-09-02 09:00:00,USDN/USDT,0.9459,0.9459,0.9453,0.9453,48.6954,46.05910488
1662105600,2022-09-02 08:00:00,USDN/USDT,0.9523,0.9527,0.9455,0.9459,2807.0706,2666.04807876
1662102000,2022-09-02 07:00:00,USDN/USDT,0.9539,0.9551,0.9522,0.9523,3120.925,2976.27446418
1662098400,2022-09-02 06:00:00,USDN/USDT,0.9539,0.9543,0.9523,0.9541,3466.8011,3307.44537977
1662094800,2022-09-02 05:00:00,USDN/USDT,0.954,0.9554,0.9522,0.9539,2700.7493,2576.37623637
1662091200,2022-09-02 04:00:00,USDN/USDT,0.9543,0.9545,0.9522,0.954,3002.8424,2863.33710733
1662087600,2022-09-02 03:00:00,USDN/USDT,0.9523,0.9548,0.9522,0.9542,2476.1633,2359.96412274
1662084000,2022-09-02 02:00:00,USDN/USDT,0.9523,0.9544,0.9522,0.9523,3217.7803,3069.06184392
1662080400,2022-09-02 01:00:00,USDN/USDT,0.954,0.9549,0.9522,0.9543,3049.7289,2908.6298842
1662076800,2022-09-02 00:00:00,USDN/USDT,0.9539,0.9543,0.9522,0.9542,4635.6126,4420.30270418
1662073200,2022-09-01 23:00:00,USDN/USDT,0.9537,0.9556,0.9522,0.9542,2114.2191,2015.596998
1662069600,2022-09-01 22:00:00,USDN/USDT,0.9537,0.9537,0.9522,0.9536,3355.2894,3199.52936668
1662066000,2022-09-01 21:00:00,USDN/USDT,0.9537,0.9537,0.9522,0.9536,3394.4514,3236.83352308
1662062400,2022-09-01 20:00:00,USDN/USDT,0.9538,0.9538,0.9522,0.9536,3777.1232,3601.49488487
1662058800,2022-09-01 19:00:00,USDN/USDT,0.9526,0.955,0.9522,0.9537,2823.6132,2690.70255035
1662055200,2022-09-01 18:00:00,USDN/USDT,0.9527,0.9527,0.9522,0.9527,3605.6687,3434.96583614
1662051600,2022-09-01 17:00:00,USDN/USDT,0.9539,0.9549,0.9522,0.9527,3183.908,3035.2163976
1662048000,2022-09-01 16:00:00,USDN/USDT,0.9523,0.9548,0.9522,0.954,3525.5113,3361.73493357
1662044400,2022-09-01 15:00:00,USDN/USDT,0.954,0.955,0.9522,0.9527,2761.2959,2631.61567995
1662040800,2022-09-01 14:00:00,USDN/USDT,0.9542,0.9544,0.9522,0.954,3630.9,3462.44374504
1662037200,2022-09-01 13:00:00,USDN/USDT,0.9545,0.9604,0.9514,0.9541,5168.0866,4940.56824686
1662033600,2022-09-01 12:00:00,USDN/USDT,0.9587,0.9597,0.9533,0.9561,3216.5619,3077.70172194
1662030000,2022-09-01 11:00:00,USDN/USDT,0.958,0.9588,0.9502,0.9587,3765.0233,3602.2435916
1662026400,2022-09-01 10:00:00,USDN/USDT,0.955,0.9585,0.9493,0.9582,5754.716,5497.07482777
1662022800,2022-09-01 09:00:00,USDN/USDT,0.9604,0.9604,0.9551,0.9565,2055.7131,1969.61654143
1662019200,2022-09-01 08:00:00,USDN/USDT,0.9559,0.9606,0.9535,0.9602,3816.5314,3656.3905539
1662015600,2022-09-01 07:00:00,USDN/USDT,0.9612,0.9631,0.9559,0.9559,3693.8519,3551.61441044
1662012000,2022-09-01 06:00:00,USDN/USDT,0.9627,0.963,0.961,0.961,2913,2801.5175
1662008400,2022-09-01 05:00:00,USDN/USDT,0.9625,0.963,0.9625,0.963,3378,3252.0882
1662004800,2022-09-01 04:00:00,USDN/USDT,0.9626,0.963,0.9625,0.9627,3417,3289.7708
1662001200,2022-09-01 03:00:00,USDN/USDT,0.9613,0.9631,0.96,0.9628,3745.3429,3603.29089881
1661997600,2022-09-01 02:00:00,USDN/USDT,0.9557,0.9655,0.9541,0.9614,3935.2643,3770.42255207
1661994000,2022-09-01 01:00:00,USDN/USDT,0.9547,0.9577,0.9535,0.9554,3182.9768,3038.72444733
1661990400,2022-09-01 00:00:00,USDN/USDT,0.9612,0.9613,0.9536,0.9545,3730.7534,3573.75641172
1661986800,2022-08-31 23:00:00,USDN/USDT,0.9603,0.9631,0.9561,0.9613,3294.6337,3164.26587618
1661983200,2022-08-31 22:00:00,USDN/USDT,0.9597,0.9606,0.9559,0.9605,3564.4571,3420.706627
1661979600,2022-08-31 21:00:00,USDN/USDT,0.958,0.9606,0.9553,0.9597,3965.8545,3801.51698762
1661976000,2022-08-31 20:00:00,USDN/USDT,0.956,0.9582,0.956,0.9579,3734.5285,3576.70425062
1661972400,2022-08-31 19:00:00,USDN/USDT,0.9623,0.9631,0.9545,0.9564,3963.0946,3800.16519076
1661968800,2022-08-31 18:00:00,USDN/USDT,0.9682,0.9713,0.9623,0.9623,26091.5785,25321.37812235
1661965200,2022-08-31 17:00:00,USDN/USDT,0.9683,0.9683,0.9657,0.9681,3645.5365,3528.55014133
1661961600,2022-08-31 16:00:00,USDN/USDT,0.9684,0.9688,0.9674,0.9682,3262.7174,3159.2999714
1661958000,2022-08-31 15:00:00,USDN/USDT,0.968,0.9727,0.9674,0.9689,2388.4473,2315.50775707
1661954400,2022-08-31 14:00:00,USDN/USDT,0.9726,0.9729,0.9657,0.9717,4687.7537,4549.89063978
1661950800,2022-08-31 13:00:00,USDN/USDT,0.968,0.974,0.968,0.9729,4029.4431,3915.27929432
1661947200,2022-08-31 12:00:00,USDN/USDT,0.9751,0.9751,0.9631,0.9709,4772.0539,4631.63799413
1661943600,2022-08-31 11:00:00,USDN/USDT,0.9711,0.9752,0.9705,0.9744,3395.0173,3303.6586008
1661940000,2022-08-31 10:00:00,USDN/USDT,0.9715,0.9752,0.97,0.9713,2758.5591,2682.0942162
1661936400,2022-08-31 09:00:00,USDN/USDT,0.971,0.9729,0.9681,0.9715,3882.4445,3770.37929494
1661932800,2022-08-31 08:00:00,USDN/USDT,0.9709,0.9717,0.9681,0.9716,3801.0766,3690.72899216
1661929200,2022-08-31 07:00:00,USDN/USDT,0.9709,0.9744,0.9557,0.9713,15030.2125,14543.60491345
1661925600,2022-08-31 06:00:00,USDN/USDT,0.9727,0.9728,0.97,0.9709,3161.2472,3070.01113581
1661922000,2022-08-31 05:00:00,USDN/USDT,0.9705,0.9729,0.9701,0.9724,3116.6354,3026.7438879
1661918400,2022-08-31 04:00:00,USDN/USDT,0.9705,0.9705,0.9701,0.9705,3434.6337,3333.28415237
1661914800,2022-08-31 03:00:00,USDN/USDT,0.9705,0.9724,0.9701,0.9705,2511.1563,2437.24212663
1661911200,2022-08-31 02:00:00,USDN/USDT,0.9704,0.9706,0.97,0.9705,3416.4284,3315.38392501
1661907600,2022-08-31 01:00:00,USDN/USDT,0.9705,0.9725,0.97,0.9704,2819.9429,2736.85452837
1661904000,2022-08-31 00:00:00,USDN/USDT,0.9705,0.9705,0.97,0.9704,3439.7029,3338.158313
1661900400,2022-08-30 23:00:00,USDN/USDT,0.9708,0.9727,0.97,0.9705,3093.0142,3003.30558785
1661896800,2022-08-30 22:00:00,USDN/USDT,0.9709,0.9709,0.9704,0.9708,3391.3139,3292.21757756
1661893200,2022-08-30 21:00:00,USDN/USDT,0.977,0.9771,0.9705,0.9726,3185.3428,3098.7244953
1661889600,2022-08-30 20:00:00,USDN/USDT,0.9756,0.9772,0.9729,0.9768,3711.3152,3618.28940648
1661886000,2022-08-30 19:00:00,USDN/USDT,0.9733,0.9782,0.9722,0.9756,3572.2699,3482.04577719
1661882400,2022-08-30 18:00:00,USDN/USDT,0.9771,0.9776,0.9721,0.9731,3454.957,3366.4509424
1661878800,2022-08-30 17:00:00,USDN/USDT,0.9784,0.9788,0.9771,0.9774,3319,3245.8194
1661875200,2022-08-30 16:00:00,USDN/USDT,0.9777,0.9789,0.9755,0.9787,3755.3501,3673.33918306
1661871600,2022-08-30 15:00:00,USDN/USDT,0.9777,0.979,0.972,0.9783,5252.5641,5122.96346587
1661868000,2022-08-30 14:00:00,USDN/USDT,0.9754,0.98,0.9745,0.9776,3285.1175,3207.96587893
1661864400,2022-08-30 13:00:00,USDN/USDT,0.9772,0.979,0.9745,0.979,3563.8858,3481.66378369
1661860800,2022-08-30 12:00:00,USDN/USDT,0.9754,0.9787,0.9744,0.9744,4142.9388,4046.99602597
1661857200,2022-08-30 11:00:00,USDN/USDT,0.9764,0.9775,0.9744,0.9753,1950.0242,1902.29345297
1661853600,2022-08-30 10:00:00,USDN/USDT,0.9758,0.98,0.9758,0.9795,4286.2287,4192.31445015
1661850000,2022-08-30 09:00:00,USDN/USDT,0.9794,0.9796,0.9754,0.9764,2038.1333,1993.25335577
1661846400,2022-08-30 08:00:00,USDN/USDT,0.9763,0.9798,0.9754,0.9793,4590.1072,4487.22809575
1661842800,2022-08-30 07:00:00,USDN/USDT,0.9774,0.9776,0.9732,0.9761,3201.6797,3128.14048404
1661839200,2022-08-30 06:00:00,USDN/USDT,0.9768,0.9777,0.9731,0.9773,14734.9142,14402.34408732
1661835600,2022-08-30 05:00:00,USDN/USDT,0.9775,0.9775,0.973,0.9766,5562.9128,5433.48691858
1661832000,2022-08-30 04:00:00,USDN/USDT,0.9774,0.9775,0.972,0.9775,5684.1869,5550.57166654
1661828400,2022-08-30 03:00:00,USDN/USDT,0.9768,0.9775,0.973,0.9773,5059.9927,4939.74075791
1661824800,2022-08-30 02:00:00,USDN/USDT,0.9771,0.9774,0.9765,0.9766,3338,3261.1816
1661821200,2022-08-30 01:00:00,USDN/USDT,0.9769,0.9774,0.9766,0.9767,3386,3308.086
1661817600,2022-08-30 00:00:00,USDN/USDT,0.9771,0.9775,0.9726,0.9767,4536.8347,4428.92007352
1661814000,2022-08-29 23:00:00,USDN/USDT,0.9769,0.9775,0.9766,0.9768,3394.5123,3316.44497325
1661810400,2022-08-29 22:00:00,USDN/USDT,0.974,0.9775,0.973,0.9772,4187.2134,4088.76631225
1661806800,2022-08-29 21:00:00,USDN/USDT,0.9767,0.9775,0.9731,0.9775,3631.4196,3546.42647968
1661803200,2022-08-29 20:00:00,USDN/USDT,0.9773,0.9774,0.973,0.9769,3329.7681,3253.08649225
1661799600,2022-08-29 19:00:00,USDN/USDT,0.9729,0.9775,0.9729,0.9767,5001.4359,4881.19359944
1661796000,2022-08-29 18:00:00,USDN/USDT,0.974,0.9775,0.972,0.9775,5234.8169,5107.702942
1661792400,2022-08-29 17:00:00,USDN/USDT,0.9773,0.9775,0.972,0.9729,5105.2537,4982.2233821
1661788800,2022-08-29 16:00:00,USDN/USDT,0.9772,0.9775,0.9741,0.9768,4126.6063,4030.53517394
1661785200,2022-08-29 15:00:00,USDN/USDT,0.9774,0.9788,0.9729,0.9772,3013.6206,2943.02426525
1661781600,2022-08-29 14:00:00,USDN/USDT,0.9757,0.9778,0.9739,0.9775,3536.8776,3451.40660794
1661778000,2022-08-29 13:00:00,USDN/USDT,0.9754,0.9777,0.975,0.9758,3210.3602,3134.9528874
1661774400,2022-08-29 12:00:00,USDN/USDT,0.9754,0.9791,0.974,0.9791,4233.8538,4134.17389196
1661770800,2022-08-29 11:00:00,USDN/USDT,0.9793,0.9799,0.9724,0.9786,3980.8485,3887.85117968
1661767200,2022-08-29 10:00:00,USDN/USDT,0.9756,0.9808,0.9756,0.9796,3938.6061,3854.67035341
1661763600,2022-08-29 09:00:00,USDN/USDT,0.9795,0.9799,0.9745,0.9767,3990.8965,3897.91910195
1661760000,2022-08-29 08:00:00,USDN/USDT,0.9786,0.98,0.9745,0.9792,5027.1762,4916.3225099
1661756400,2022-08-29 07:00:00,USDN/USDT,0.9793,0.9797,0.977,0.9784,2295.221,2245.20746218
1661752800,2022-08-29 06:00:00,USDN/USDT,0.9812,0.9816,0.9779,0.9795,3077.9792,3020.05886175
1661749200,2022-08-29 05:00:00,USDN/USDT,0.9815,0.9816,0.9809,0.9815,3348,3285.1363
1661745600,2022-08-29 04:00:00,USDN/USDT,0.981,0.9816,0.977,0.9812,3917.9387,3841.57471487
1661742000,2022-08-29 03:00:00,USDN/USDT,0.9814,0.9816,0.9779,0.9815,3278.9375,3217.6012875
1661738400,2022-08-29 02:00:00,USDN/USDT,0.9808,0.9817,0.9771,0.9815,4047.4335,3964.75129182
1661734800,2022-08-29 01:00:00,USDN/USDT,0.9802,0.981,0.976,0.9808,3818.7181,3740.95102602
1661731200,2022-08-29 00:00:00,USDN/USDT,0.9811,0.9816,0.974,0.9799,7911.3423,7735.210344
1661727600,2022-08-28 23:00:00,USDN/USDT,0.9814,0.9816,0.9808,0.9812,3315,3252.7595
1661724000,2022-08-28 22:00:00,USDN/USDT,0.9796,0.9817,0.9778,0.9817,3528.4195,3454.79958638
1661720400,2022-08-28 21:00:00,USDN/USDT,0.9792,0.9817,0.9769,0.9796,3920.5346,3838.59864031
1661716800,2022-08-28 20:00:00,USDN/USDT,0.979,0.9793,0.9772,0.979,3961.7355,3877.57143332
1661713200,2022-08-28 19:00:00,USDN/USDT,0.9799,0.9803,0.9772,0.9789,2606.7245,2550.70188319
1661709600,2022-08-28 18:00:00,USDN/USDT,0.9809,0.9811,0.9773,0.9798,3750.25,3673.94294698
1661706000,2022-08-28 17:00:00,USDN/USDT,0.9776,0.9817,0.976,0.9808,4057.1449,3973.45349419
1661702400,2022-08-28 16:00:00,USDN/USDT,0.9778,0.9819,0.975,0.9776,4297.9796,4213.06277204
1661698800,2022-08-28 15:00:00,USDN/USDT,0.9779,0.9819,0.9768,0.9819,2977.9357,2916.82739104
