https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CVX,Volume USDT
1656198000,2022-06-25 23:00:00,CVX/USDT,4.8947,4.9193,4.8629,4.8982,73.5626,361.02279312
1656194400,2022-06-25 22:00:00,CVX/USDT,4.9008,4.9303,4.8692,4.8879,160.0889604,783.99726387012
1656190800,2022-06-25 21:00:00,CVX/USDT,4.7768,4.9422,4.7751,4.8822,66.5458,323.17070391
1656187200,2022-06-25 20:00:00,CVX/USDT,4.804,4.8288,4.7634,4.7812,182.3436502,875.370034398296
1656183600,2022-06-25 19:00:00,CVX/USDT,4.7978,4.8167,4.781,4.799,59.12864485,283.151477318995
1656180000,2022-06-25 18:00:00,CVX/USDT,4.7774,4.7971,4.7412,4.7971,4.092987,19.5018175825
1656176400,2022-06-25 17:00:00,CVX/USDT,4.7598,4.7874,4.747,4.7874,28.8759,137.73867919
1656172800,2022-06-25 16:00:00,CVX/USDT,4.7173,4.7611,4.6931,4.7604,41.0848,193.62791035
1656169200,2022-06-25 15:00:00,CVX/USDT,4.8072,5.2426,4.6896,4.7015,2756.27262423,13590.266879182986
1656165600,2022-06-25 14:00:00,CVX/USDT,4.8922,4.9187,4.8175,4.8284,30.81690763,149.135269116796
1656162000,2022-06-25 13:00:00,CVX/USDT,4.9002,4.9507,4.8736,4.8922,437.39844562,2147.343602974666
1656158400,2022-06-25 12:00:00,CVX/USDT,5.0605,5.0605,4.8353,4.8982,1056.9269279,5198.98803241054
1656154800,2022-06-25 11:00:00,CVX/USDT,5.1187,5.1488,5.0405,5.0405,1286.48655794,6545.145832411472
1656151200,2022-06-25 10:00:00,CVX/USDT,5.0705,5.1183,5.0705,5.0978,74.11062495,378.628522791585
1656147600,2022-06-25 09:00:00,CVX/USDT,5.0475,5.1679,5.0405,5.0705,460.06018277,2337.544620425228
1656144000,2022-06-25 08:00:00,CVX/USDT,5.0706,5.0869,4.9034,5.0499,2095.92276655,10423.188667402335
1656140400,2022-06-25 07:00:00,CVX/USDT,4.9993,5.0696,4.9993,5.0336,12.796,64.73592662
1656136800,2022-06-25 06:00:00,CVX/USDT,4.9777,4.9866,4.9352,4.9769,117.07837099,579.592902450724
1656133200,2022-06-25 05:00:00,CVX/USDT,5.0194,5.0283,4.9808,4.996,49.0922,245.1337922
1656129600,2022-06-25 04:00:00,CVX/USDT,5.0295,5.0643,4.9663,5.024,100.33,501.29568443
1656126000,2022-06-25 03:00:00,CVX/USDT,5.0312,5.0496,5.0031,5.0295,55.3731,278.63184767
1656122400,2022-06-25 02:00:00,CVX/USDT,5.0394,5.2499,4.9809,5.0615,1823.22581356,9404.6788221479
1656118800,2022-06-25 01:00:00,CVX/USDT,5.0289,5.0726,5.004,5.0234,16.92981346,85.39821931707
1656115200,2022-06-25 00:00:00,CVX/USDT,5.0195,5.0465,4.9594,5.0117,115.20787823,576.032354155885
1656111600,2022-06-24 23:00:00,CVX/USDT,5.037,5.1397,4.9907,5.0095,2066.76435219,10530.322492553343
1656108000,2022-06-24 22:00:00,CVX/USDT,4.9656,5.22,4.9656,5.0439,936.6459,4786.72776724
1656104400,2022-06-24 21:00:00,CVX/USDT,4.9182,5.0279,4.9182,4.9319,228.75835487,1138.902286588708
1656100800,2022-06-24 20:00:00,CVX/USDT,4.9108,5.0058,4.9008,4.9172,615.28572082,3047.681820570756
1656097200,2022-06-24 19:00:00,CVX/USDT,4.8689,5,4.8313,4.9154,1559.96466904,7680.3654139921
1656093600,2022-06-24 18:00:00,CVX/USDT,4.7634,4.866,4.7565,4.866,2793.48027595,13354.475042825045
1656090000,2022-06-24 17:00:00,CVX/USDT,4.78,4.8462,4.7635,4.7693,300.22462687,1445.74640242203
1656086400,2022-06-24 16:00:00,CVX/USDT,4.7214,4.7634,4.6922,4.7634,1226.18000662,5767.835398297718
1656082800,2022-06-24 15:00:00,CVX/USDT,4.7214,4.78,4.6916,4.7269,116.1978,547.59608966
1656079200,2022-06-24 14:00:00,CVX/USDT,4.78,4.78,4.7089,4.7207,16.65700243,79.451143933213
1656075600,2022-06-24 13:00:00,CVX/USDT,4.7081,4.78,4.7081,4.7706,7.7497,36.71459521
1656072000,2022-06-24 12:00:00,CVX/USDT,4.6656,4.99,4.6614,4.704,1154.36009504,5605.61363992871
1656068400,2022-06-24 11:00:00,CVX/USDT,4.5932,4.9899,4.5932,4.6784,1708.29271379,8136.302095150721
1656064800,2022-06-24 10:00:00,CVX/USDT,4.5086,4.5612,4.5086,4.5612,55.33740204,249.962151279544
1656061200,2022-06-24 09:00:00,CVX/USDT,4.5987,4.6211,4.4964,4.4964,234.54515762,1061.601637924694
1656057600,2022-06-24 08:00:00,CVX/USDT,4.5949,4.6286,4.5486,4.5949,567.13090974,2595.276289477799
1656054000,2022-06-24 07:00:00,CVX/USDT,4.5846,4.6689,4.5614,4.6,158.34667216,732.958730437824
1656050400,2022-06-24 06:00:00,CVX/USDT,4.5627,4.6286,4.5536,4.5711,87.88472304,400.938287663648
1656046800,2022-06-24 05:00:00,CVX/USDT,4.5852,4.6883,4.5627,4.5627,1333.567,6197.11876377
1656043200,2022-06-24 04:00:00,CVX/USDT,4.5686,4.6197,4.5627,4.5834,436.2340035,1998.19844965895
1656039600,2022-06-24 03:00:00,CVX/USDT,4.5667,4.5949,4.4943,4.5627,1808.74212827,8233.034106820019
1656036000,2022-06-24 02:00:00,CVX/USDT,4.5685,4.9166,4.5685,4.5787,1934.49835694,8940.134609941204
1656032400,2022-06-24 01:00:00,CVX/USDT,4.5117,4.5787,4.5117,4.5787,1220.64480922,5583.655307834974
1656028800,2022-06-24 00:00:00,CVX/USDT,4.5115,4.5586,4.5015,4.5386,118.2671,534.82042327
1656025200,2022-06-23 23:00:00,CVX/USDT,4.4585,4.5286,4.4585,4.4978,88.5703,396.75717615
1656021600,2022-06-23 22:00:00,CVX/USDT,4.3983,4.462,4.3927,4.4585,303.8763,1346.76307076
1656018000,2022-06-23 21:00:00,CVX/USDT,4.6072,4.6072,4.3518,4.3927,1597.261,7095.47023131
1656014400,2022-06-23 20:00:00,CVX/USDT,4.5666,4.6217,4.5486,4.6072,28.286,130.58133739
1656010800,2022-06-23 19:00:00,CVX/USDT,4.5275,4.6488,4.5275,4.5687,143.63049205,656.44541470204
1656007200,2022-06-23 18:00:00,CVX/USDT,4.525,4.5887,4.4721,4.4857,124.90070914,569.13980637003
1656003600,2022-06-23 17:00:00,CVX/USDT,4.5472,4.5472,4.4409,4.525,103.1257,464.90390341
1656000000,2022-06-23 16:00:00,CVX/USDT,4.4938,4.5443,4.4516,4.5443,35.88381941,159.923477276596
1655996400,2022-06-23 15:00:00,CVX/USDT,4.57,4.57,4.4339,4.4827,720.809,3263.21847828
1655992800,2022-06-23 14:00:00,CVX/USDT,4.5151,4.5687,4.5013,4.5687,1235.33002248,5629.932117857105
1655989200,2022-06-23 13:00:00,CVX/USDT,4.4938,5.0024,4.4915,4.5086,7229.72785896,33472.030602255369
1655985600,2022-06-23 12:00:00,CVX/USDT,4.5152,4.5612,4.4559,4.4938,125.98519296,562.057054082256
1655982000,2022-06-23 11:00:00,CVX/USDT,4.5049,4.5446,4.4864,4.4885,214.7764,967.74028541
1655978400,2022-06-23 10:00:00,CVX/USDT,4.4981,4.5286,4.4885,4.5028,132.352,598.11634769
1655974800,2022-06-23 09:00:00,CVX/USDT,4.4824,4.4967,4.4684,4.4684,12.05312652,54.039506722484
1655971200,2022-06-23 08:00:00,CVX/USDT,4.4923,4.5315,4.4844,4.5084,29.36802987,132.210864885516
1655967600,2022-06-23 07:00:00,CVX/USDT,4.5027,4.5083,4.48,4.4941,1.1154,5.01652661
1655964000,2022-06-23 06:00:00,CVX/USDT,4.4069,4.5612,4.4069,4.5375,68.15274044,307.698864141641
1655960400,2022-06-23 05:00:00,CVX/USDT,4.4264,4.4367,4.3605,4.4069,284.2946,1246.06994903
1655956800,2022-06-23 04:00:00,CVX/USDT,4.395,4.5845,4.395,4.4585,206.00523871,927.04390595935
1655953200,2022-06-23 03:00:00,CVX/USDT,4.386,4.4264,4.3622,4.4018,107.1951,470.987057
1655949600,2022-06-23 02:00:00,CVX/USDT,4.387,4.3917,4.3503,4.3917,51.5798,225.95608765
1655946000,2022-06-23 01:00:00,CVX/USDT,4.3796,4.4163,4.3365,4.3678,92.79818842,405.31020122432
1655942400,2022-06-23 00:00:00,CVX/USDT,4.2269,4.3927,4.2269,4.3927,7.80146986,33.773902839216
1655938800,2022-06-22 23:00:00,CVX/USDT,4.2815,4.2815,4.1968,4.2351,24.7264,104.98980431
1655935200,2022-06-22 22:00:00,CVX/USDT,4.2868,4.2872,4.2301,4.2872,127.5244,540.99545068
1655931600,2022-06-22 21:00:00,CVX/USDT,4.2321,4.2612,4.2246,4.245,76.713,325.16280341
1655928000,2022-06-22 20:00:00,CVX/USDT,4.2612,4.2895,4.1674,4.232,2093.04917414,8890.55032419989
1655924400,2022-06-22 19:00:00,CVX/USDT,4.3019,4.3037,4.2251,4.2612,1407.03922994,6008.141917697516
1655920800,2022-06-22 18:00:00,CVX/USDT,4.2367,4.3133,4.232,4.2919,402.2927647,1726.574253564376
1655917200,2022-06-22 17:00:00,CVX/USDT,4.223,4.2579,4.2146,4.242,85.18956654,361.095968220666
1655913600,2022-06-22 16:00:00,CVX/USDT,4.2175,4.2175,4.0348,4.2131,1689.6121495,6965.3635461042
1655910000,2022-06-22 15:00:00,CVX/USDT,4.3927,4.3927,4.2021,4.2121,7414.5843,32115.73966859
1655906400,2022-06-22 14:00:00,CVX/USDT,4.37,4.4843,4.3418,4.4184,341.09360832,1509.805662518341
1655902800,2022-06-22 13:00:00,CVX/USDT,4.2559,4.3667,4.2559,4.365,279.08319903,1212.9180842208
1655899200,2022-06-22 12:00:00,CVX/USDT,4.2919,4.36,4.217,4.2579,1561.39600097,6690.5315507492
1655895600,2022-06-22 11:00:00,CVX/USDT,4.2727,4.3536,4.2481,4.2982,1082.93138555,4644.60354773048
1655892000,2022-06-22 10:00:00,CVX/USDT,4.2719,4.7156,4.2378,4.2631,1106.46894726,4782.391764767851
1655888400,2022-06-22 09:00:00,CVX/USDT,4.1905,4.7297,4.1905,4.2881,5861.10691228,26019.650815972359
1655884800,2022-06-22 08:00:00,CVX/USDT,4.1779,4.1926,4.1549,4.1715,656.87384541,2743.544987338388
1655881200,2022-06-22 07:00:00,CVX/USDT,4.2265,4.2265,4.18,4.18,50.543,211.96549
1655877600,2022-06-22 06:00:00,CVX/USDT,4.216,4.253,4.182,4.2364,1301.55972383,5480.170209513842
1655874000,2022-06-22 05:00:00,CVX/USDT,4.1905,4.3628,4.1847,4.2187,736.70305858,3183.444880482824
1655870400,2022-06-22 04:00:00,CVX/USDT,4.142,4.198,4.1379,4.1865,69.19941214,287.450661048142
1655866800,2022-06-22 03:00:00,CVX/USDT,4.2169,4.238,4.142,4.142,1005.6293,4184.10426671
1655863200,2022-06-22 02:00:00,CVX/USDT,4.24,4.24,4.1801,4.1921,323.0688,1357.17540239
1655859600,2022-06-22 01:00:00,CVX/USDT,4.3282,4.34,4.2493,4.2493,128.364,548.27608128
1655856000,2022-06-22 00:00:00,CVX/USDT,4.366,4.366,4.2719,4.3182,498.06149735,2140.75303234677
1655852400,2022-06-21 23:00:00,CVX/USDT,4.4229,4.5645,4.3017,4.3642,1443.89705209,6329.182429210711
1655848800,2022-06-21 22:00:00,CVX/USDT,4.4584,4.4584,4.3846,4.4212,326.78548223,1437.414828859632
1655845200,2022-06-21 21:00:00,CVX/USDT,4.4311,4.5946,4.4311,4.4311,408.90561816,1846.480373903926
1655841600,2022-06-21 20:00:00,CVX/USDT,4.4576,4.5947,4.3817,4.4311,454.75999443,2027.827089781614
1655838000,2022-06-21 19:00:00,CVX/USDT,4.5579,4.5756,4.4331,4.4331,963.79425735,4373.739941918848
1655834400,2022-06-21 18:00:00,CVX/USDT,4.5612,4.5949,4.55,4.5612,226.11580102,1030.479064059772
1655830800,2022-06-21 17:00:00,CVX/USDT,4.6249,4.6288,4.5756,4.5756,96.0687,441.07738912
1655827200,2022-06-21 16:00:00,CVX/USDT,4.6623,4.6689,4.6113,4.6358,55.85118582,258.428769537616
1655823600,2022-06-21 15:00:00,CVX/USDT,4.7987,4.806,4.6223,4.6413,1159.59602739,5507.31466662634
1655820000,2022-06-21 14:00:00,CVX/USDT,4.8109,4.8462,4.7863,4.8191,695.92090764,3347.858012990977
1655816400,2022-06-21 13:00:00,CVX/USDT,4.6835,5.3434,4.6831,4.8226,1654.0551,8426.90222939
1655812800,2022-06-21 12:00:00,CVX/USDT,4.6065,4.6809,4.6,4.6809,41.74543165,194.108122228555
1655809200,2022-06-21 11:00:00,CVX/USDT,4.6231,4.7634,4.607,4.607,2131.25364708,9982.934455857068
1655805600,2022-06-21 10:00:00,CVX/USDT,4.6188,4.6388,4.6087,4.6213,13.40220934,62.111053166392
1655802000,2022-06-21 09:00:00,CVX/USDT,4.6657,4.6789,4.5932,4.6087,92.6631,427.85226516
1655798400,2022-06-21 08:00:00,CVX/USDT,4.5285,4.9174,4.525,4.6623,1203.07596777,5607.14284117561
1655794800,2022-06-21 07:00:00,CVX/USDT,4.6159,4.6334,4.4916,4.5289,763.40218429,3477.437736557746
1655791200,2022-06-21 06:00:00,CVX/USDT,4.4889,4.9396,4.4889,4.6159,1627.02547558,7573.307250369404
1655787600,2022-06-21 05:00:00,CVX/USDT,4.3419,4.6999,4.3166,4.4568,1964.97414884,8821.764998283116
1655784000,2022-06-21 04:00:00,CVX/USDT,4.3733,4.3817,4.3204,4.3583,96.2591637,419.65063202371
1655780400,2022-06-21 03:00:00,CVX/USDT,4.3464,4.3668,4.3258,4.362,91.1222,395.93303474
1655776800,2022-06-21 02:00:00,CVX/USDT,4.4264,4.5601,4.3253,4.3593,677.03678114,3021.456578216514
1655773200,2022-06-21 01:00:00,CVX/USDT,4.3719,4.5451,4.3683,4.3983,931.8522242,4131.262858347895
1655769600,2022-06-21 00:00:00,CVX/USDT,4.3117,4.3733,4.2622,4.3733,272.67108774,1185.334481930474
1655766000,2022-06-20 23:00:00,CVX/USDT,4.2533,4.3444,4.2094,4.3182,151.464,640.36035714
1655762400,2022-06-20 22:00:00,CVX/USDT,4.2982,4.2982,4.2508,4.2629,22.96075432,97.796164633072
1655758800,2022-06-20 21:00:00,CVX/USDT,4.3082,4.3519,4.2121,4.2982,367.45759532,1574.074155898006
1655755200,2022-06-20 20:00:00,CVX/USDT,4.1447,4.4132,4.1447,4.3082,1382.07907806,5962.160338579468
1655751600,2022-06-20 19:00:00,CVX/USDT,4.1379,4.1635,4.0978,4.1635,25.55604083,105.279549157057
1655748000,2022-06-20 18:00:00,CVX/USDT,4.1356,4.18,4.0779,4.1231,461.44895099,1901.17720438929
1655744400,2022-06-20 17:00:00,CVX/USDT,4.0877,4.2186,4.0677,4.1356,406.3297,1696.18437849
1655740800,2022-06-20 16:00:00,CVX/USDT,4.1911,4.1911,4.0849,4.0878,527.45516599,2183.491634573522
1655737200,2022-06-20 15:00:00,CVX/USDT,4.1854,4.2177,4.1524,4.177,209.15161167,873.164934991759
1655733600,2022-06-20 14:00:00,CVX/USDT,4.0843,4.184,4.0843,4.184,512.05828448,2128.956507447892
1655730000,2022-06-20 13:00:00,CVX/USDT,4.1787,4.1787,4.0554,4.0816,1202.25682719,4930.620472687782
1655726400,2022-06-20 12:00:00,CVX/USDT,4.1999,4.2564,4.1177,4.18,605.9814,2518.46560354
1655722800,2022-06-20 11:00:00,CVX/USDT,4.2866,4.3082,4.18,4.2261,189.18216646,798.386874593468
1655719200,2022-06-20 10:00:00,CVX/USDT,4.3082,4.3418,4.105,4.2592,1393.46462377,5859.757270513614
1655715600,2022-06-20 09:00:00,CVX/USDT,4.0978,4.5336,4.0825,4.3158,3536.75064494,15080.748472024303
1655712000,2022-06-20 08:00:00,CVX/USDT,3.8827,4.1131,3.8827,4.1123,702.8376057,2817.958837068254
1655708400,2022-06-20 07:00:00,CVX/USDT,3.9398,3.9398,3.8192,3.8872,2385.9124,9266.12165285
1655704800,2022-06-20 06:00:00,CVX/USDT,3.8133,4.0147,3.7729,3.9675,2100.00634389,8223.536020435098
1655701200,2022-06-20 05:00:00,CVX/USDT,3.7972,3.8161,3.7563,3.8161,48.1061,181.44866148
1655697600,2022-06-20 04:00:00,CVX/USDT,3.8467,3.8742,3.7829,3.7829,173.12051994,663.422645083274
1655694000,2022-06-20 03:00:00,CVX/USDT,3.8519,3.8679,3.8161,3.8573,472.2215,1815.16688657
1655690400,2022-06-20 02:00:00,CVX/USDT,3.8531,3.9109,3.7962,3.845,254.58866585,980.226936064705
1655686800,2022-06-20 01:00:00,CVX/USDT,3.9427,3.9675,3.8531,3.8531,156.926,613.99346057
1655683200,2022-06-20 00:00:00,CVX/USDT,4.0536,4.0536,3.9426,3.9426,457.81786473,1829.041580939347
1655679600,2022-06-19 23:00:00,CVX/USDT,4.0377,4.0477,4.0124,4.0349,634.2526,2545.41750307
1655676000,2022-06-19 22:00:00,CVX/USDT,4.0882,4.1132,4.0263,4.0484,444.01685638,1797.906977258244
1655672400,2022-06-19 21:00:00,CVX/USDT,4.1069,4.127,3.9825,4.0891,2693.09843782,10860.752949088582
1655668800,2022-06-19 20:00:00,CVX/USDT,3.8364,5.4317,3.8083,4.0843,20858.01583062,94500.805990659569
1655665200,2022-06-19 19:00:00,CVX/USDT,3.8473,3.8906,3.773,3.8242,475.56265947,1829.503078830394
1655661600,2022-06-19 18:00:00,CVX/USDT,3.6676,3.8742,3.6661,3.8673,426.26566204,1603.277142810144
1655658000,2022-06-19 17:00:00,CVX/USDT,3.6626,3.6757,3.593,3.6757,114.0571,415.91302971
1655654400,2022-06-19 16:00:00,CVX/USDT,3.6873,3.703,3.6256,3.6584,373.38032432,1372.709062012169
1655650800,2022-06-19 15:00:00,CVX/USDT,3.5992,3.7,3.5835,3.687,147.93609783,540.546786335105
1655647200,2022-06-19 14:00:00,CVX/USDT,3.5868,3.6336,3.5507,3.6269,141.32279212,509.553696279195
1655643600,2022-06-19 13:00:00,CVX/USDT,3.6154,3.641,3.5768,3.5768,201.3625,726.44410049
1655640000,2022-06-19 12:00:00,CVX/USDT,3.667,3.693,3.5868,3.6069,784.0618,2824.31106024
1655636400,2022-06-19 11:00:00,CVX/USDT,3.6332,3.6613,3.6233,3.6613,48.1959,175.83385256
1655632800,2022-06-19 10:00:00,CVX/USDT,3.476,3.6999,3.4601,3.6369,1656.59188823,6024.817393437002
1655629200,2022-06-19 09:00:00,CVX/USDT,3.3917,3.525,3.3917,3.4766,226.9312,787.80920778
1655625600,2022-06-19 08:00:00,CVX/USDT,3.3809,3.4053,3.319,3.3862,222.5496,742.34853603
1655622000,2022-06-19 07:00:00,CVX/USDT,3.3764,3.4275,3.3637,3.3907,158.03214758,536.93725791325
1655618400,2022-06-19 06:00:00,CVX/USDT,3.3,3.4065,3.2949,3.3618,1343.54612606,4532.562316041433
1655614800,2022-06-19 05:00:00,CVX/USDT,3.4195,3.4195,3.3,3.3121,309.0424,1037.90383198
1655611200,2022-06-19 04:00:00,CVX/USDT,3.3163,3.4365,3.3163,3.3955,135.3722,457.71012813
1655607600,2022-06-19 03:00:00,CVX/USDT,3.4037,3.4306,3.3363,3.3363,34.9559,118.20853487
1655604000,2022-06-19 02:00:00,CVX/USDT,3.4118,3.4379,3.3578,3.4366,102.4079,345.16488717
1655600400,2022-06-19 01:00:00,CVX/USDT,3.5267,3.5392,3.3965,3.3965,347.32601821,1200.827336797837
1655596800,2022-06-19 00:00:00,CVX/USDT,3.567,3.6069,3.4935,3.4989,512.56727077,1821.351226520392
1655593200,2022-06-18 23:00:00,CVX/USDT,3.6384,3.693,3.5433,3.5568,536.3558,1923.03534275
1655589600,2022-06-18 22:00:00,CVX/USDT,3.2731,4.2947,3.2567,3.6285,10324.15618365,39119.232506378252
1655586000,2022-06-18 21:00:00,CVX/USDT,3.1199,3.2878,3.1198,3.2878,3586.20804083,11304.29324274467
1655582400,2022-06-18 20:00:00,CVX/USDT,3.1753,3.2282,3.1032,3.1196,1296.2668,4074.19412773
1655578800,2022-06-18 19:00:00,CVX/USDT,3.2562,3.2662,3.0612,3.174,1403.53894413,4419.808558173893
1655575200,2022-06-18 18:00:00,CVX/USDT,3.3261,3.3433,3.2439,3.2439,1045.37243052,3444.51221438872
1655571600,2022-06-18 17:00:00,CVX/USDT,3.3764,3.3764,3.3,3.3003,867.6492,2863.86972462
1655568000,2022-06-18 16:00:00,CVX/USDT,3.4036,3.4199,3.3537,3.3537,106.7594,363.55218307
1655564400,2022-06-18 15:00:00,CVX/USDT,3.3836,3.4223,3.3836,3.4165,58.6157152,199.6041135108
1655560800,2022-06-18 14:00:00,CVX/USDT,3.4073,3.44,3.3836,3.3836,1090.15798971,3728.746264576853
1655557200,2022-06-18 13:00:00,CVX/USDT,3.404,3.4163,3.3836,3.3936,57.8912,196.20598785
1655553600,2022-06-18 12:00:00,CVX/USDT,3.4032,3.4043,3.34,3.4043,10075.2914,33697.89383745
1655550000,2022-06-18 11:00:00,CVX/USDT,3.4335,3.4629,3.4136,3.4136,93.0545,319.77839845
1655546400,2022-06-18 10:00:00,CVX/USDT,3.3662,3.4335,3.3636,3.4335,1207.13165976,4070.698740997077
1655542800,2022-06-18 09:00:00,CVX/USDT,3.3664,3.3843,3.3132,3.3567,5512.2263,18396.01433696
1655539200,2022-06-18 08:00:00,CVX/USDT,3.4032,3.4566,3.322,3.3598,1639.2725,5515.51700593
1655535600,2022-06-18 07:00:00,CVX/USDT,3.5633,3.5733,3.3608,3.4435,1582.5837,5492.68145026
1655532000,2022-06-18 06:00:00,CVX/USDT,3.6226,3.6269,3.5471,3.5533,72.76784577,260.375699268636
1655528400,2022-06-18 05:00:00,CVX/USDT,3.6431,3.6568,3.6132,3.6132,54.392,197.42914829
1655524800,2022-06-18 04:00:00,CVX/USDT,3.6431,3.6527,3.6032,3.6232,216.4486,784.47778807
1655521200,2022-06-18 03:00:00,CVX/USDT,3.6227,3.6227,3.5969,3.6128,63.3627,228.24809867
1655517600,2022-06-18 02:00:00,CVX/USDT,3.6209,3.6427,3.512,3.6331,550.1661,1977.36785261
1655514000,2022-06-18 01:00:00,CVX/USDT,3.6467,3.667,3.6209,3.6269,153.4513,557.86168649
1655510400,2022-06-18 00:00:00,CVX/USDT,3.6354,3.6631,3.6309,3.6369,124.4582,453.34263347
1655506800,2022-06-17 23:00:00,CVX/USDT,3.6032,3.65,3.6032,3.6383,119.9802,436.30093939
1655503200,2022-06-17 22:00:00,CVX/USDT,3.6232,3.6366,3.6006,3.6132,154.7638,558.62636976
1655499600,2022-06-17 21:00:00,CVX/USDT,3.6,3.6384,3.5837,3.6365,47.09704254,170.169951824
1655496000,2022-06-17 20:00:00,CVX/USDT,3.5714,3.6,3.5533,3.5969,404.73880305,1447.060123811044
1655492400,2022-06-17 19:00:00,CVX/USDT,3.5987,3.5998,3.535,3.5731,1075.04888451,3811.091157278034
1655488800,2022-06-17 18:00:00,CVX/USDT,3.6,3.6,3.5533,3.5999,126.50577542,455.407909002
1655485200,2022-06-17 17:00:00,CVX/USDT,3.6749,3.6874,3.5664,3.5948,30.6122,110.14467327
1655481600,2022-06-17 16:00:00,CVX/USDT,3.6987,3.6987,3.5841,3.6163,3.1059,11.30477002
1655478000,2022-06-17 15:00:00,CVX/USDT,3.6929,3.7066,3.5717,3.5742,8.4912,31.14907052
1655474400,2022-06-17 14:00:00,CVX/USDT,3.6388,3.7483,3.5633,3.6093,256.57582696,934.859173464168
1655470800,2022-06-17 13:00:00,CVX/USDT,3.5702,3.938,3.5575,3.644,1022.15441689,3832.615372080882
1655467200,2022-06-17 12:00:00,CVX/USDT,3.631,3.6498,3.5733,3.5848,206.2551,750.662357
1655463600,2022-06-17 11:00:00,CVX/USDT,3.6468,3.6468,3.5932,3.6242,21.8654,79.11329631
1655460000,2022-06-17 10:00:00,CVX/USDT,3.6493,3.6969,3.602,3.645,113.9447,412.66856353
1655456400,2022-06-17 09:00:00,CVX/USDT,3.5637,3.9157,3.5637,3.6268,1253.03266833,4653.493593382642
1655452800,2022-06-17 08:00:00,CVX/USDT,3.5668,3.5968,3.5315,3.5636,486.8349,1740.80879925
1655449200,2022-06-17 07:00:00,CVX/USDT,3.5267,3.5968,3.5009,3.5852,384.5186,1360.68765907
1655445600,2022-06-17 06:00:00,CVX/USDT,3.4966,3.5266,3.4572,3.5167,66.69996836,232.336143980288
1655442000,2022-06-17 05:00:00,CVX/USDT,3.4636,3.5366,3.4443,3.4867,87.1509,303.77574334
1655438400,2022-06-17 04:00:00,CVX/USDT,3.4224,3.4786,3.4164,3.4665,10.8925,37.40544137
1655434800,2022-06-17 03:00:00,CVX/USDT,3.4631,3.5155,3.384,3.4064,24.5295,84.25839745
1655431200,2022-06-17 02:00:00,CVX/USDT,3.5504,3.5504,3.4474,3.4474,73.7206,255.22475169
1655427600,2022-06-17 01:00:00,CVX/USDT,3.4216,3.5287,3.4216,3.5287,129.59195525,446.567746262275
1655424000,2022-06-17 00:00:00,CVX/USDT,3.4402,3.5166,3.3875,3.42,348.135,1187.98568692
1655420400,2022-06-16 23:00:00,CVX/USDT,3.4934,3.4947,3.4144,3.4466,59.31622435,206.23539889984
1655416800,2022-06-16 22:00:00,CVX/USDT,3.5034,3.5731,3.4934,3.4934,86.39422073,305.687494268491
1655413200,2022-06-16 21:00:00,CVX/USDT,3.5267,3.6568,3.5034,3.5034,147.48608429,524.212734166856
1655409600,2022-06-16 20:00:00,CVX/USDT,3.5192,3.5568,3.4934,3.4934,2.97815829,10.558598455872
1655406000,2022-06-16 19:00:00,CVX/USDT,3.5668,3.5668,3.5034,3.5192,53.72216688,190.055148755711
1655402400,2022-06-16 18:00:00,CVX/USDT,3.5433,3.6713,3.5224,3.5387,183.83824483,655.187973836058
1655398800,2022-06-16 17:00:00,CVX/USDT,3.5467,3.7248,3.5433,3.5517,398.10163816,1448.579710174653
1655395200,2022-06-16 16:00:00,CVX/USDT,3.4934,3.5568,3.4934,3.5322,528.321,1873.080222
1655391600,2022-06-16 15:00:00,CVX/USDT,3.4435,3.5668,3.4435,3.5076,59.8758,207.8847109
1655388000,2022-06-16 14:00:00,CVX/USDT,3.3965,3.4666,3.3665,3.4151,54.46787745,187.3218772083
1655384400,2022-06-16 13:00:00,CVX/USDT,3.4727,3.7281,3.3655,3.3664,3519.79873972,12283.933379400132
1655380800,2022-06-16 12:00:00,CVX/USDT,3.4336,3.6594,3.3809,3.4741,959.75083982,3367.816819548168
1655377200,2022-06-16 11:00:00,CVX/USDT,3.484,3.4917,3.3531,3.3853,647.39225504,2201.78275189656
1655373600,2022-06-16 10:00:00,CVX/USDT,3.4958,3.4958,3.41,3.4545,476.4724,1654.66187892
1655370000,2022-06-16 09:00:00,CVX/USDT,3.7609,3.7609,3.4431,3.4866,1295.92672277,4586.101936975679
1655366400,2022-06-16 08:00:00,CVX/USDT,3.753,3.7748,3.6735,3.7671,574.8074,2143.25848383
1655362800,2022-06-16 07:00:00,CVX/USDT,3.843,3.8573,3.743,3.743,842.429,3212.24822672
1655359200,2022-06-16 06:00:00,CVX/USDT,3.9672,4.0151,3.6966,3.7829,2261.46071764,8641.20131054756
1655355600,2022-06-16 05:00:00,CVX/USDT,3.9688,4.0576,3.9525,3.9823,433.62285795,1726.934644578185
1655352000,2022-06-16 04:00:00,CVX/USDT,4.0202,4.102,3.9327,3.9426,177.5559,715.97645817
1655348400,2022-06-16 03:00:00,CVX/USDT,4.0025,4.1728,3.9692,4.0159,2556.71157639,10281.411443580975
1655344800,2022-06-16 02:00:00,CVX/USDT,4.0171,4.0424,3.9918,4.0025,2913.49912361,11674.512636509025
