https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DINO,Volume USDT
1651824000,2022-05-06 08:00:00,DINO/USDT,0.0097,0.0098,0.0097,0.0098,3138.227,30.6905956
1651820400,2022-05-06 07:00:00,DINO/USDT,0.0097,0.0098,0.0097,0.0098,5509.612,53.6384177
1651816800,2022-05-06 06:00:00,DINO/USDT,0.0098,0.0098,0.0097,0.0098,3010.4767,29.41011629
1651813200,2022-05-06 05:00:00,DINO/USDT,0.0096,0.0098,0.0094,0.0098,44604.36813334,424.029750230064
1651809600,2022-05-06 04:00:00,DINO/USDT,0.0096,0.0097,0.0095,0.0096,7614.53766666,72.755994709936
1651806000,2022-05-06 03:00:00,DINO/USDT,0.01,0.0104,0.0095,0.0096,564122.53683979,5575.394724509837
1651802400,2022-05-06 02:00:00,DINO/USDT,0.0099,0.0101,0.0099,0.0101,49204.0719,495.21784265
1651798800,2022-05-06 01:00:00,DINO/USDT,0.0101,0.0101,0.0098,0.01,98163.8707,965.93884546
1651795200,2022-05-06 00:00:00,DINO/USDT,0.0101,0.0101,0.01,0.0101,5350.5466,53.9990535
1651791600,2022-05-05 23:00:00,DINO/USDT,0.0101,0.0101,0.01,0.01,2741.356,27.620313
1651788000,2022-05-05 22:00:00,DINO/USDT,0.0101,0.0101,0.01,0.01,2940.9677,29.6100311
1651784400,2022-05-05 21:00:00,DINO/USDT,0.0098,0.0101,0.0097,0.01,52425.4087,515.88124683
1651780800,2022-05-05 20:00:00,DINO/USDT,0.0101,0.0101,0.0096,0.0098,103083.455,1001.77123066
1651777200,2022-05-05 19:00:00,DINO/USDT,0.01,0.0101,0.0092,0.01,231392.22711438,2249.002840789823
1651773600,2022-05-05 18:00:00,DINO/USDT,0.0101,0.0101,0.0098,0.0099,190290.49799328,1900.670710269928
1651770000,2022-05-05 17:00:00,DINO/USDT,0.0101,0.0104,0.0097,0.0101,156084.12010385,1570.578948219899
1651766400,2022-05-05 16:00:00,DINO/USDT,0.0098,0.0105,0.0096,0.01,1190762.18730098,11919.628747349617
1651762800,2022-05-05 15:00:00,DINO/USDT,0.0107,0.011,0.0097,0.0098,657497.45809712,6654.329780299877
1651759200,2022-05-05 14:00:00,DINO/USDT,0.0108,0.0114,0.0105,0.0105,408510.7031827,4538.458284199355
1651755600,2022-05-05 13:00:00,DINO/USDT,0.011,0.011,0.0107,0.0108,12907.9638,138.68688387
1651752000,2022-05-05 12:00:00,DINO/USDT,0.0104,0.011,0.0101,0.0108,308296.51899636,3209.59890288996
1651748400,2022-05-05 11:00:00,DINO/USDT,0.0106,0.0106,0.0101,0.0103,103565.1157,1068.83662856
1651744800,2022-05-05 10:00:00,DINO/USDT,0.0106,0.0106,0.0103,0.0105,17088.7826,178.3633229
1651741200,2022-05-05 09:00:00,DINO/USDT,0.0111,0.0111,0.0104,0.0106,215363.49309369,2261.337649619959
1651737600,2022-05-05 08:00:00,DINO/USDT,0.0109,0.0111,0.0108,0.011,62981.60750268,681.496072339748
1651734000,2022-05-05 07:00:00,DINO/USDT,0.0114,0.0114,0.0107,0.0108,65700.97862456,726.810024539984
1651730400,2022-05-05 06:00:00,DINO/USDT,0.0111,0.0114,0.011,0.0114,45407.4535002,513.155455069891
1651726800,2022-05-05 05:00:00,DINO/USDT,0.011,0.0111,0.0109,0.011,2791.1689,30.87401266
1651723200,2022-05-05 04:00:00,DINO/USDT,0.011,0.011,0.0107,0.0109,31494.6254,343.65241862
1651719600,2022-05-05 03:00:00,DINO/USDT,0.011,0.011,0.0108,0.011,2965.6964,32.54198935
1651716000,2022-05-05 02:00:00,DINO/USDT,0.0115,0.0115,0.0109,0.0109,69950.1831,767.63951142
1651712400,2022-05-05 01:00:00,DINO/USDT,0.0113,0.0115,0.0113,0.0115,2677.0389,30.456341936315
1651708800,2022-05-05 00:00:00,DINO/USDT,0.0112,0.0114,0.0112,0.0113,6818.91959173,77.134389600006
1651705200,2022-05-04 23:00:00,DINO/USDT,0.0112,0.0117,0.0109,0.0111,323529.786168,3691.88322452989
1651701600,2022-05-04 22:00:00,DINO/USDT,0.0112,0.0112,0.0111,0.0111,2724.3692,30.45535562
1651698000,2022-05-04 21:00:00,DINO/USDT,0.011,0.0113,0.011,0.0111,21193.74722389,238.185348199957
1651694400,2022-05-04 20:00:00,DINO/USDT,0.0113,0.0114,0.0108,0.011,129987.2022,1436.69419978
1651690800,2022-05-04 19:00:00,DINO/USDT,0.0109,0.0114,0.0108,0.0113,191794.73296954,2140.026826490091
1651687200,2022-05-04 18:00:00,DINO/USDT,0.0106,0.0108,0.0105,0.0108,24346.8732,260.9169189
1651683600,2022-05-04 17:00:00,DINO/USDT,0.0112,0.0112,0.0105,0.0106,127817.49741467,1396.034726649903
1651680000,2022-05-04 16:00:00,DINO/USDT,0.0107,0.0114,0.0106,0.0112,85074.8883,940.66177926
1651676400,2022-05-04 15:00:00,DINO/USDT,0.0107,0.0107,0.0106,0.0106,47750.2741,510.77942045
1651672800,2022-05-04 14:00:00,DINO/USDT,0.0107,0.0107,0.0104,0.0107,110911.5087,1163.92785042
1651669200,2022-05-04 13:00:00,DINO/USDT,0.0105,0.0107,0.0103,0.0107,271185.7667,2848.7416785
1651665600,2022-05-04 12:00:00,DINO/USDT,0.0102,0.0105,0.0102,0.0105,36903.9388,382.64319428
1651662000,2022-05-04 11:00:00,DINO/USDT,0.0107,0.0107,0.0101,0.0102,149505.6621,1545.2638518
1651658400,2022-05-04 10:00:00,DINO/USDT,0.0108,0.0111,0.0106,0.0107,116479.0934,1266.3853319
1651654800,2022-05-04 09:00:00,DINO/USDT,0.0109,0.0114,0.0104,0.0108,568664.82702248,6106.217128691322
1651651200,2022-05-04 08:00:00,DINO/USDT,0.0105,0.0119,0.0105,0.0109,1039966.51639217,11648.464816574275
1651647600,2022-05-04 07:00:00,DINO/USDT,0.0104,0.0105,0.0103,0.0104,105442.7207,1103.96958312
1651644000,2022-05-04 06:00:00,DINO/USDT,0.0103,0.0104,0.0102,0.0104,4590.1024,47.45328772
1651640400,2022-05-04 05:00:00,DINO/USDT,0.0102,0.0105,0.0101,0.0103,27567.8007821,285.902770419856
1651636800,2022-05-04 04:00:00,DINO/USDT,0.0101,0.0103,0.0101,0.0103,2830.08462156,28.849382972068
1651633200,2022-05-04 03:00:00,DINO/USDT,0.0101,0.0103,0.01,0.0102,32558.0188,326.6633579
1651629600,2022-05-04 02:00:00,DINO/USDT,0.0101,0.0103,0.0101,0.0103,3168.7962,32.20675551
1651626000,2022-05-04 01:00:00,DINO/USDT,0.0101,0.0102,0.01,0.0102,58758.4955,588.95463401
1651622400,2022-05-04 00:00:00,DINO/USDT,0.01,0.0103,0.01,0.0102,28496.6428,288.07430394
1651618800,2022-05-03 23:00:00,DINO/USDT,0.01,0.0101,0.01,0.0101,2854.9227,28.77663929
1651615200,2022-05-03 22:00:00,DINO/USDT,0.0102,0.0103,0.01,0.0101,38488.16831747,386.117451029941
1651611600,2022-05-03 21:00:00,DINO/USDT,0.0101,0.0103,0.0101,0.0102,27166.391,274.69442277
1651608000,2022-05-03 20:00:00,DINO/USDT,0.0102,0.0103,0.0101,0.0102,5841.2678,59.70387752
1651604400,2022-05-03 19:00:00,DINO/USDT,0.0101,0.0103,0.0101,0.0103,2848.1847,29.24942734
1651600800,2022-05-03 18:00:00,DINO/USDT,0.0103,0.0107,0.01,0.0103,124274.85209158,1274.981260529906
1651597200,2022-05-03 17:00:00,DINO/USDT,0.0109,0.0112,0.0103,0.0104,379752.5544866,4085.74493318992
1651593600,2022-05-03 16:00:00,DINO/USDT,0.0105,0.011,0.0103,0.011,176103.92100151,1896.41531418994
1651590000,2022-05-03 15:00:00,DINO/USDT,0.0104,0.0105,0.0103,0.0105,6157.4076,64.56971324
1651586400,2022-05-03 14:00:00,DINO/USDT,0.0104,0.0105,0.0104,0.0105,2739.3808,28.691145
1651582800,2022-05-03 13:00:00,DINO/USDT,0.0104,0.0105,0.0104,0.0105,3077.5026,32.22292538
1651579200,2022-05-03 12:00:00,DINO/USDT,0.0103,0.0105,0.0103,0.0105,8464.32516666,88.62239313993
1651575600,2022-05-03 11:00:00,DINO/USDT,0.01,0.0104,0.01,0.0104,93404.83312523,961.489031399869
1651572000,2022-05-03 10:00:00,DINO/USDT,0.0105,0.0105,0.0099,0.0101,53523.45401743,543.419258869529
1651568400,2022-05-03 09:00:00,DINO/USDT,0.0104,0.0105,0.0103,0.0104,83171.8966,857.32476129
1651564800,2022-05-03 08:00:00,DINO/USDT,0.0108,0.0109,0.0103,0.0105,314658.1757,3293.510933706972
1651561200,2022-05-03 07:00:00,DINO/USDT,0.0106,0.0109,0.0105,0.0108,84525.06408257,915.627875873499
1651557600,2022-05-03 06:00:00,DINO/USDT,0.0105,0.0106,0.0105,0.0106,15157.9825,159.36306075
1651554000,2022-05-03 05:00:00,DINO/USDT,0.0102,0.0106,0.0102,0.0106,29212.4658,305.8612145
1651550400,2022-05-03 04:00:00,DINO/USDT,0.01,0.0103,0.01,0.0103,21805.7445,220.94339912
1651546800,2022-05-03 03:00:00,DINO/USDT,0.01,0.0102,0.01,0.0102,66390.8844,671.85053378
1651543200,2022-05-03 02:00:00,DINO/USDT,0.0101,0.0102,0.01,0.0102,14147.8435,143.07741026
1651539600,2022-05-03 01:00:00,DINO/USDT,0.0105,0.0105,0.0099,0.0101,164066.9489,1648.36896573
1651536000,2022-05-03 00:00:00,DINO/USDT,0.0105,0.0106,0.0103,0.0105,13960.45264905,146.15116893993
1651532400,2022-05-02 23:00:00,DINO/USDT,0.0104,0.0106,0.0103,0.0106,5613.6336,58.62889439
1651528800,2022-05-02 22:00:00,DINO/USDT,0.0103,0.0104,0.0102,0.0104,3665.2116,37.73053083
1651525200,2022-05-02 21:00:00,DINO/USDT,0.0103,0.0104,0.0102,0.0102,33624.6091,343.66509088
1651521600,2022-05-02 20:00:00,DINO/USDT,0.0104,0.0104,0.0103,0.0104,2808.3586,29.14280678
1651518000,2022-05-02 19:00:00,DINO/USDT,0.0104,0.0104,0.0103,0.0104,2699.894,28.022726
1651514400,2022-05-02 18:00:00,DINO/USDT,0.0105,0.0106,0.0103,0.0104,5367.1412,55.76202935
1651510800,2022-05-02 17:00:00,DINO/USDT,0.0102,0.0107,0.0101,0.0106,85878.31125517,896.167709249841
1651507200,2022-05-02 16:00:00,DINO/USDT,0.0102,0.0102,0.0101,0.0102,26115.8769,265.20607421
1651503600,2022-05-02 15:00:00,DINO/USDT,0.0102,0.0103,0.0101,0.0102,25393.2317,256.95207304
1651500000,2022-05-02 14:00:00,DINO/USDT,0.0102,0.0103,0.0102,0.0103,2726.6934,28.01239802
1651496400,2022-05-02 13:00:00,DINO/USDT,0.0103,0.0103,0.0101,0.0103,8585.9444,87.47573238
1651492800,2022-05-02 12:00:00,DINO/USDT,0.0107,0.0107,0.0101,0.0103,122123.5026,1252.22245128
1651489200,2022-05-02 11:00:00,DINO/USDT,0.0107,0.0108,0.0105,0.0107,104136.5237,1104.11878635
1651485600,2022-05-02 10:00:00,DINO/USDT,0.0106,0.0109,0.0106,0.0108,31925.95281743,346.576678159987
1651482000,2022-05-02 09:00:00,DINO/USDT,0.0106,0.0108,0.0104,0.0108,62431.49469045,656.293699329984
1651478400,2022-05-02 08:00:00,DINO/USDT,0.0107,0.0112,0.0103,0.0105,335895.7514946,3591.627550810051
1651474800,2022-05-02 07:00:00,DINO/USDT,0.0106,0.0107,0.0104,0.0106,38447.02984974,404.145362999953
1651471200,2022-05-02 06:00:00,DINO/USDT,0.0106,0.0106,0.0104,0.0105,85531.58937735,890.76438908991
1651467600,2022-05-02 05:00:00,DINO/USDT,0.0105,0.0106,0.0104,0.0105,50464.6665,526.05965789
1651464000,2022-05-02 04:00:00,DINO/USDT,0.0104,0.0105,0.0102,0.0104,48105.9584,495.78670658
1651460400,2022-05-02 03:00:00,DINO/USDT,0.0105,0.0105,0.0101,0.0104,92072.38291346,950.033513229984
1651456800,2022-05-02 02:00:00,DINO/USDT,0.0103,0.0105,0.0101,0.0104,124408.6972,1288.78936016
1651453200,2022-05-02 01:00:00,DINO/USDT,0.0107,0.0107,0.01,0.0103,154058.01794326,1581.867444849904
1651449600,2022-05-02 00:00:00,DINO/USDT,0.0107,0.0125,0.0106,0.0106,566171.00902868,6529.553882845273
1651446000,2022-05-01 23:00:00,DINO/USDT,0.0104,0.011,0.0103,0.0107,147489.83388239,1595.662767969687
1651442400,2022-05-01 22:00:00,DINO/USDT,0.0101,0.0104,0.01,0.0103,100221.21998834,1030.200547579902
1651438800,2022-05-01 21:00:00,DINO/USDT,0.0101,0.0101,0.01,0.0101,2980.3431,29.995401
1651435200,2022-05-01 20:00:00,DINO/USDT,0.01,0.0101,0.0099,0.01,3946.1892,39.52864106
1651431600,2022-05-01 19:00:00,DINO/USDT,0.0096,0.01,0.0096,0.01,56641.2453,551.95709816
1651428000,2022-05-01 18:00:00,DINO/USDT,0.01,0.01,0.0096,0.0096,20891.012,203.12075235
1651424400,2022-05-01 17:00:00,DINO/USDT,0.0102,0.0102,0.0099,0.0099,36526.9302,366.20462539
1651420800,2022-05-01 16:00:00,DINO/USDT,0.0107,0.0107,0.0101,0.0102,66687.9546,688.27720352
1651417200,2022-05-01 15:00:00,DINO/USDT,0.0106,0.0107,0.0103,0.0105,37913.8556,399.33304655
1651413600,2022-05-01 14:00:00,DINO/USDT,0.0106,0.0106,0.0102,0.0105,81672.5981,846.59254898
1651410000,2022-05-01 13:00:00,DINO/USDT,0.0107,0.0107,0.0106,0.0106,7908.6729,84.04318584
1651406400,2022-05-01 12:00:00,DINO/USDT,0.0107,0.0107,0.0106,0.0106,7371.25204018,78.571297339926
1651402800,2022-05-01 11:00:00,DINO/USDT,0.0105,0.0107,0.0104,0.0106,65128.1779,684.21143401
1651399200,2022-05-01 10:00:00,DINO/USDT,0.0103,0.0106,0.0102,0.0106,12132.0187,126.42870071
1651395600,2022-05-01 09:00:00,DINO/USDT,0.0103,0.0103,0.0101,0.0101,5300.1469,53.84876381
1651392000,2022-05-01 08:00:00,DINO/USDT,0.0104,0.0105,0.0101,0.0101,88608.3975,918.43641963
1651388400,2022-05-01 07:00:00,DINO/USDT,0.0103,0.0104,0.0102,0.0104,22240.8153,230.10098532
1651384800,2022-05-01 06:00:00,DINO/USDT,0.0101,0.0104,0.01,0.0102,158427.4355,1638.6549803
1651381200,2022-05-01 05:00:00,DINO/USDT,0.01,0.0101,0.0099,0.0101,5268.3371,52.46822459
1651377600,2022-05-01 04:00:00,DINO/USDT,0.0102,0.0103,0.0097,0.01,20288.4661,200.09537682
1651374000,2022-05-01 03:00:00,DINO/USDT,0.0096,0.0103,0.0094,0.0103,208096.52328252,2054.070853309956
1651370400,2022-05-01 02:00:00,DINO/USDT,0.0096,0.0096,0.0095,0.0095,6155.44753333,59.037762869968
1651366800,2022-05-01 01:00:00,DINO/USDT,0.0097,0.0098,0.0094,0.0096,25980.7483,250.74516831
1651363200,2022-05-01 00:00:00,DINO/USDT,0.0094,0.0097,0.0092,0.0097,36245.93165244,347.501139998668
1651359600,2022-04-30 23:00:00,DINO/USDT,0.0104,0.0104,0.0091,0.0094,496827.29919626,4768.112514602974
1651356000,2022-04-30 22:00:00,DINO/USDT,0.0109,0.011,0.0099,0.0103,470156.1488203,4878.61753417164
1651352400,2022-04-30 21:00:00,DINO/USDT,0.0106,0.0109,0.0106,0.0109,21546.3572,232.00671741
1651348800,2022-04-30 20:00:00,DINO/USDT,0.0107,0.0107,0.0105,0.0106,38846.2445,408.61025554
1651345200,2022-04-30 19:00:00,DINO/USDT,0.0107,0.0108,0.0106,0.0106,18500.1127,198.31648976
1651341600,2022-04-30 18:00:00,DINO/USDT,0.0108,0.0108,0.0105,0.0106,50351.85625555,536.45723090994
1651338000,2022-04-30 17:00:00,DINO/USDT,0.0109,0.0109,0.0107,0.0108,7635.68552962,82.435718379896
1651334400,2022-04-30 16:00:00,DINO/USDT,0.0108,0.0109,0.0107,0.0109,3558.8997,38.47415496
1651330800,2022-04-30 15:00:00,DINO/USDT,0.0109,0.0109,0.0105,0.0107,49878.2423,532.2317407
1651327200,2022-04-30 14:00:00,DINO/USDT,0.011,0.011,0.0108,0.0108,33526.7129,362.31593882
1651323600,2022-04-30 13:00:00,DINO/USDT,0.011,0.011,0.0107,0.0108,20916.2836,227.39458619
1651320000,2022-04-30 12:00:00,DINO/USDT,0.0109,0.011,0.0108,0.011,3154.7125,34.42414487
1651316400,2022-04-30 11:00:00,DINO/USDT,0.0109,0.011,0.0107,0.0108,29974.7241,327.647010048073
1651312800,2022-04-30 10:00:00,DINO/USDT,0.011,0.0111,0.0107,0.0109,26492.1518564,290.294081669894
1651309200,2022-04-30 09:00:00,DINO/USDT,0.0111,0.0111,0.0108,0.011,12700.22245765,139.627653679915
1651305600,2022-04-30 08:00:00,DINO/USDT,0.011,0.0111,0.0108,0.0111,10731.646,117.53578933
1651302000,2022-04-30 07:00:00,DINO/USDT,0.0109,0.0111,0.0109,0.0111,16807.8936,184.79180781
1651298400,2022-04-30 06:00:00,DINO/USDT,0.0107,0.0109,0.0106,0.0109,5040.7536,54.0914492
1651294800,2022-04-30 05:00:00,DINO/USDT,0.0112,0.0112,0.0105,0.0107,74089.3792,790.78752455
1651291200,2022-04-30 04:00:00,DINO/USDT,0.0106,0.0112,0.0106,0.0112,75228.01517946,824.142706680222
1651287600,2022-04-30 03:00:00,DINO/USDT,0.0106,0.0107,0.0106,0.0107,3621.56832054,38.677003009778
1651284000,2022-04-30 02:00:00,DINO/USDT,0.0108,0.0109,0.0106,0.0107,9976.8868,106.86251573
1651280400,2022-04-30 01:00:00,DINO/USDT,0.0107,0.0109,0.0106,0.0109,5834.51577522,63.111653559898
1651276800,2022-04-30 00:00:00,DINO/USDT,0.0105,0.0107,0.0105,0.0107,48626.3103,513.84983471
1651273200,2022-04-29 23:00:00,DINO/USDT,0.0107,0.0108,0.0105,0.0106,57555.6864,607.35617312
1651269600,2022-04-29 22:00:00,DINO/USDT,0.0106,0.0108,0.0106,0.0108,2713.9779,29.20221781
1651266000,2022-04-29 21:00:00,DINO/USDT,0.0107,0.0108,0.0106,0.0108,9167.011,98.03198716
1651262400,2022-04-29 20:00:00,DINO/USDT,0.0113,0.0113,0.0105,0.0107,125324.3714,1346.00989629
1651258800,2022-04-29 19:00:00,DINO/USDT,0.0112,0.0113,0.0112,0.0113,2773.4303,31.28352826
1651255200,2022-04-29 18:00:00,DINO/USDT,0.0112,0.0113,0.0112,0.0113,20485.026723,230.5549346799
1651251600,2022-04-29 17:00:00,DINO/USDT,0.0112,0.0113,0.0112,0.0113,2957.85292566,33.352760159958
1651248000,2022-04-29 16:00:00,DINO/USDT,0.0112,0.0113,0.0112,0.0113,3279.3393,36.94860949
1651244400,2022-04-29 15:00:00,DINO/USDT,0.0112,0.0114,0.0112,0.0113,24551.4967,277.37308742
1651240800,2022-04-29 14:00:00,DINO/USDT,0.0111,0.0113,0.0111,0.0113,5874.7462,65.96291524
1651237200,2022-04-29 13:00:00,DINO/USDT,0.011,0.0113,0.0109,0.0112,80936.82135309,900.244228979917
1651233600,2022-04-29 12:00:00,DINO/USDT,0.0109,0.011,0.0109,0.011,3193.4087,35.02225213
1651230000,2022-04-29 11:00:00,DINO/USDT,0.0112,0.0112,0.0108,0.011,31321.1211,341.15983628
1651226400,2022-04-29 10:00:00,DINO/USDT,0.0112,0.0113,0.011,0.0112,68145.18102856,752.429021649872
1651222800,2022-04-29 09:00:00,DINO/USDT,0.0113,0.0114,0.011,0.0112,26369.842,293.60920961
1651219200,2022-04-29 08:00:00,DINO/USDT,0.0115,0.0115,0.0112,0.0114,9072.9567,102.95338525
1651215600,2022-04-29 07:00:00,DINO/USDT,0.0114,0.0115,0.0113,0.0115,3374.0097,38.48356456
1651212000,2022-04-29 06:00:00,DINO/USDT,0.0112,0.0114,0.0112,0.0114,2620.2998,29.78289922
1651208400,2022-04-29 05:00:00,DINO/USDT,0.0114,0.0116,0.0112,0.0114,26549.2483,300.55116785
1651204800,2022-04-29 04:00:00,DINO/USDT,0.0112,0.0115,0.0112,0.0115,4272.2359,48.681118
1651201200,2022-04-29 03:00:00,DINO/USDT,0.0113,0.0113,0.0112,0.0113,4218.0512,47.47270204
1651197600,2022-04-29 02:00:00,DINO/USDT,0.0111,0.0113,0.0111,0.0113,2862.6508,32.1387628
1651194000,2022-04-29 01:00:00,DINO/USDT,0.0115,0.0115,0.0111,0.0112,45004.3442,503.65402165
1651190400,2022-04-29 00:00:00,DINO/USDT,0.011,0.0115,0.011,0.0115,81098.5732,909.6426249
1651186800,2022-04-28 23:00:00,DINO/USDT,0.0112,0.0112,0.011,0.0111,9658.9449,106.83345313
1651183200,2022-04-28 22:00:00,DINO/USDT,0.0112,0.0115,0.0111,0.0111,160777.6008,1798.39360138
1651179600,2022-04-28 21:00:00,DINO/USDT,0.0114,0.0115,0.0111,0.0112,92229.74337192,1042.049483519888
1651176000,2022-04-28 20:00:00,DINO/USDT,0.0118,0.0119,0.0108,0.0114,163599.1658,1836.46766883
1651172400,2022-04-28 19:00:00,DINO/USDT,0.0119,0.012,0.0117,0.0118,21859.99790169,260.449402829942
1651168800,2022-04-28 18:00:00,DINO/USDT,0.012,0.012,0.0115,0.0119,82902.1465,966.83434418
1651165200,2022-04-28 17:00:00,DINO/USDT,0.0119,0.012,0.0118,0.0119,85437.26163333,1008.70152474996
1651161600,2022-04-28 16:00:00,DINO/USDT,0.0119,0.0123,0.0118,0.012,123841.57368212,1487.322870519978
1651158000,2022-04-28 15:00:00,DINO/USDT,0.0117,0.012,0.0116,0.012,39536.9453725,470.1484517
1651154400,2022-04-28 14:00:00,DINO/USDT,0.0116,0.0117,0.0115,0.0117,3485.0283,40.60055829
1651150800,2022-04-28 13:00:00,DINO/USDT,0.0116,0.0117,0.0115,0.0116,15771.4462,182.86443067
1651147200,2022-04-28 12:00:00,DINO/USDT,0.0114,0.0116,0.0114,0.0116,2845.53,32.82383943
1651143600,2022-04-28 11:00:00,DINO/USDT,0.0116,0.0116,0.0114,0.0115,4037.3374,46.57079978
1651140000,2022-04-28 10:00:00,DINO/USDT,0.0116,0.0117,0.0114,0.0114,13719.3014,157.849563231379
1651136400,2022-04-28 09:00:00,DINO/USDT,0.0116,0.0116,0.0115,0.0115,5072.8586931,58.63127184996
1651132800,2022-04-28 08:00:00,DINO/USDT,0.0117,0.0117,0.0113,0.0115,26634.86189137,304.904713989892
1651129200,2022-04-28 07:00:00,DINO/USDT,0.0117,0.0117,0.0115,0.0116,4969.6918,57.64462685
1651125600,2022-04-28 06:00:00,DINO/USDT,0.0116,0.0117,0.0114,0.0115,63002.12332393,727.856330639981
1651122000,2022-04-28 05:00:00,DINO/USDT,0.0118,0.0118,0.0115,0.0115,61768.3156,711.80926723
1651118400,2022-04-28 04:00:00,DINO/USDT,0.0118,0.0119,0.0117,0.0117,5408.1553,63.80011797
1651114800,2022-04-28 03:00:00,DINO/USDT,0.012,0.012,0.0117,0.012,76614.7556,901.15284878
1651111200,2022-04-28 02:00:00,DINO/USDT,0.012,0.012,0.0118,0.0118,5260.6871,62.71054377
1651107600,2022-04-28 01:00:00,DINO/USDT,0.012,0.012,0.0119,0.0119,2797.9492,33.50350659
1651104000,2022-04-28 00:00:00,DINO/USDT,0.0121,0.0121,0.0119,0.012,21127.0002,253.5932407
1651100400,2022-04-27 23:00:00,DINO/USDT,0.0117,0.0121,0.0116,0.012,111908.9084,1329.70167269
1651096800,2022-04-27 22:00:00,DINO/USDT,0.0119,0.0119,0.0115,0.0116,38369.82,445.74848983
1651093200,2022-04-27 21:00:00,DINO/USDT,0.0114,0.0119,0.0112,0.0117,111175.5755,1291.20176068
1651089600,2022-04-27 20:00:00,DINO/USDT,0.0115,0.0115,0.0112,0.0114,30516.96038421,347.653360799994
1651086000,2022-04-27 19:00:00,DINO/USDT,0.0115,0.0116,0.0112,0.0115,75073.18148275,854.0873297399
1651082400,2022-04-27 18:00:00,DINO/USDT,0.0117,0.0117,0.0115,0.0115,7726.5066,89.42226159
1651078800,2022-04-27 17:00:00,DINO/USDT,0.0118,0.0118,0.0116,0.0116,4264.6979,49.78919495
1651075200,2022-04-27 16:00:00,DINO/USDT,0.0118,0.0119,0.0115,0.0116,15531.35981848,182.538366929912
1651071600,2022-04-27 15:00:00,DINO/USDT,0.0118,0.0119,0.0116,0.0117,43693.7507,517.84262836
1651068000,2022-04-27 14:00:00,DINO/USDT,0.012,0.012,0.0116,0.0116,21020.5563,245.43039175
1651064400,2022-04-27 13:00:00,DINO/USDT,0.0119,0.012,0.0117,0.0119,37872.0387,449.71081469
1651060800,2022-04-27 12:00:00,DINO/USDT,0.0118,0.0119,0.0115,0.0119,187328.694,2182.60726159
1651057200,2022-04-27 11:00:00,DINO/USDT,0.0119,0.0119,0.0117,0.0117,20740.9834,244.89042327
1651053600,2022-04-27 10:00:00,DINO/USDT,0.012,0.0121,0.0106,0.0118,838605.3015,9705.67366354
1651050000,2022-04-27 09:00:00,DINO/USDT,0.012,0.0121,0.0118,0.0118,43414.3864,514.54506907
1651046400,2022-04-27 08:00:00,DINO/USDT,0.012,0.012,0.0119,0.0119,2964.9603,35.50480657
1651042800,2022-04-27 07:00:00,DINO/USDT,0.012,0.0121,0.0118,0.0119,43360.35783333,516.46834588996
1651039200,2022-04-27 06:00:00,DINO/USDT,0.0122,0.0122,0.0119,0.012,15397.6462,184.0755484
1651035600,2022-04-27 05:00:00,DINO/USDT,0.0121,0.0122,0.012,0.0122,96650.0139,1173.03716736
1651032000,2022-04-27 04:00:00,DINO/USDT,0.012,0.0121,0.012,0.0121,2659.0274,32.1094295
1651028400,2022-04-27 03:00:00,DINO/USDT,0.012,0.0122,0.012,0.0122,5101.48956147,61.820746959934
1651024800,2022-04-27 02:00:00,DINO/USDT,0.012,0.0121,0.0119,0.0121,34593.7119,415.32280049
1651021200,2022-04-27 01:00:00,DINO/USDT,0.012,0.0121,0.0119,0.0121,23382.0117,278.748716725966
1651017600,2022-04-27 00:00:00,DINO/USDT,0.0117,0.012,0.0117,0.012,10230.80444034,121.814241350046
1651014000,2022-04-26 23:00:00,DINO/USDT,0.0119,0.0119,0.0117,0.0118,8533.25905966,100.335376739954
1651010400,2022-04-26 22:00:00,DINO/USDT,0.0119,0.0119,0.0117,0.0119,24729.8155,291.56424748
1651006800,2022-04-26 21:00:00,DINO/USDT,0.0117,0.012,0.0117,0.012,54623.7895,645.02248128
1651003200,2022-04-26 20:00:00,DINO/USDT,0.0118,0.0119,0.0117,0.0118,18634.1952,219.84624197
1650999600,2022-04-26 19:00:00,DINO/USDT,0.0118,0.012,0.0117,0.0119,44707.77605966,527.73200274592
1650996000,2022-04-26 18:00:00,DINO/USDT,0.0119,0.012,0.0118,0.012,44516.85906166,528.07456554992
1650992400,2022-04-26 17:00:00,DINO/USDT,0.0119,0.0123,0.0115,0.0119,268980.34424634,3182.148509109982
1650988800,2022-04-26 16:00:00,DINO/USDT,0.0121,0.0122,0.0119,0.012,36781.0553,443.54417851
1650985200,2022-04-26 15:00:00,DINO/USDT,0.0119,0.0124,0.0117,0.0121,164350.65738606,1984.099551079932
1650981600,2022-04-26 14:00:00,DINO/USDT,0.0126,0.0127,0.012,0.0121,228078.1162,2785.09724834
1650978000,2022-04-26 13:00:00,DINO/USDT,0.0129,0.013,0.0126,0.0127,72309.4966,924.63250569
1650974400,2022-04-26 12:00:00,DINO/USDT,0.0129,0.0131,0.0129,0.013,64756.26919007,839.034429979917
1650970800,2022-04-26 11:00:00,DINO/USDT,0.0129,0.0132,0.0129,0.013,24726.6601,322.54505649
1650967200,2022-04-26 10:00:00,DINO/USDT,0.0131,0.0132,0.0129,0.013,102311.11305384,1323.53694001992
