https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOV,Volume USDT
1662429600,2022-09-06 02:00:00,SOV/USDT,0.495,0.499,0.483,0.496,4936.6988,2447.4127667
1662426000,2022-09-06 01:00:00,SOV/USDT,0.598,0.598,0.474,0.495,8557.5842,4447.3563515
1662422400,2022-09-06 00:00:00,SOV/USDT,0.543,0.651,0.543,0.598,5547.2933,3353.5065662
1662418800,2022-09-05 23:00:00,SOV/USDT,0.609,0.627,0.534,0.54,4387.9413,2535.8882697
1662415200,2022-09-05 22:00:00,SOV/USDT,0.51,0.627,0.51,0.609,8776.6691,5067.8770617
1662411600,2022-09-05 21:00:00,SOV/USDT,0.51,0.51,0.507,0.507,164.0289,83.6228303
1662408000,2022-09-05 20:00:00,SOV/USDT,0.503,0.51,0.503,0.51,223.2356,113.7958032
1662404400,2022-09-05 19:00:00,SOV/USDT,0.503,0.504,0.503,0.504,32.6554,16.4464889
1662400800,2022-09-05 18:00:00,SOV/USDT,0.501,0.501,0.501,0.501,0,0
1662397200,2022-09-05 17:00:00,SOV/USDT,0.501,0.501,0.501,0.501,0,0
1662393600,2022-09-05 16:00:00,SOV/USDT,0.498,0.51,0.498,0.501,424.4072,213.8373135
1662390000,2022-09-05 15:00:00,SOV/USDT,0.493,0.494,0.493,0.494,0.8494,0.419101
1662386400,2022-09-05 14:00:00,SOV/USDT,0.491,0.491,0.491,0.491,0,0
1662382800,2022-09-05 13:00:00,SOV/USDT,0.491,0.491,0.491,0.491,0,0
1662379200,2022-09-05 12:00:00,SOV/USDT,0.492,0.492,0.491,0.491,90.6845,44.5820814
1662375600,2022-09-05 11:00:00,SOV/USDT,0.489,0.489,0.489,0.489,10.3423,5.0573847
1662372000,2022-09-05 10:00:00,SOV/USDT,0.487,0.487,0.486,0.486,25.474,12.389301
1662368400,2022-09-05 09:00:00,SOV/USDT,0.486,0.486,0.486,0.486,0,0
1662364800,2022-09-05 08:00:00,SOV/USDT,0.495,0.498,0.486,0.486,691.6844,340.2875329
1662361200,2022-09-05 07:00:00,SOV/USDT,0.499,0.499,0.499,0.499,0,0
1662357600,2022-09-05 06:00:00,SOV/USDT,0.494,0.499,0.494,0.499,94.9485,47.1063826
1662354000,2022-09-05 05:00:00,SOV/USDT,0.497,0.497,0.497,0.497,0,0
1662350400,2022-09-05 04:00:00,SOV/USDT,0.497,0.497,0.497,0.497,2.008,0.997976
1662346800,2022-09-05 03:00:00,SOV/USDT,0.496,0.496,0.496,0.496,0,0
1662343200,2022-09-05 02:00:00,SOV/USDT,0.493,0.496,0.493,0.496,60.77,30.0370935
1662339600,2022-09-05 01:00:00,SOV/USDT,0.49,0.498,0.49,0.494,96.338,47.4475702
1662336000,2022-09-05 00:00:00,SOV/USDT,0.49,0.49,0.49,0.49,8.027,3.93323
1662332400,2022-09-04 23:00:00,SOV/USDT,0.49,0.49,0.49,0.49,7.07,3.4643
1662328800,2022-09-04 22:00:00,SOV/USDT,0.49,0.49,0.49,0.49,0,0
1662325200,2022-09-04 21:00:00,SOV/USDT,0.489,0.506,0.485,0.49,550.5834,271.5560648
1662321600,2022-09-04 20:00:00,SOV/USDT,0.487,0.489,0.487,0.489,234.941,114.8151794
1662318000,2022-09-04 19:00:00,SOV/USDT,0.487,0.488,0.484,0.484,68.749,33.4353323
1662314400,2022-09-04 18:00:00,SOV/USDT,0.487,0.488,0.487,0.488,12.218,5.9533592
1662310800,2022-09-04 17:00:00,SOV/USDT,0.487,0.488,0.487,0.488,10.629,5.178081
1662307200,2022-09-04 16:00:00,SOV/USDT,0.487,0.488,0.487,0.488,21.972,10.7045529
1662303600,2022-09-04 15:00:00,SOV/USDT,0.487,0.488,0.487,0.487,55.013,26.812548
1662300000,2022-09-04 14:00:00,SOV/USDT,0.484,0.484,0.484,0.484,0,0
1662296400,2022-09-04 13:00:00,SOV/USDT,0.484,0.484,0.484,0.484,0,0
1662292800,2022-09-04 12:00:00,SOV/USDT,0.485,0.485,0.484,0.484,100,48.4614492
1662289200,2022-09-04 11:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662285600,2022-09-04 10:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662282000,2022-09-04 09:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662278400,2022-09-04 08:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662274800,2022-09-04 07:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662271200,2022-09-04 06:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662267600,2022-09-04 05:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662264000,2022-09-04 04:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662260400,2022-09-04 03:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662256800,2022-09-04 02:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662253200,2022-09-04 01:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662249600,2022-09-04 00:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0.765,0.371025
1662246000,2022-09-03 23:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662242400,2022-09-03 22:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662238800,2022-09-03 21:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662235200,2022-09-03 20:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662231600,2022-09-03 19:00:00,SOV/USDT,0.485,0.485,0.484,0.485,145.6179,70.5277942
1662228000,2022-09-03 18:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662224400,2022-09-03 17:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662220800,2022-09-03 16:00:00,SOV/USDT,0.483,0.489,0.483,0.485,114.0378,55.4947785
1662217200,2022-09-03 15:00:00,SOV/USDT,0.483,0.483,0.483,0.483,0.2431,0.1174173
1662213600,2022-09-03 14:00:00,SOV/USDT,0.483,0.483,0.483,0.483,0,0
1662210000,2022-09-03 13:00:00,SOV/USDT,0.483,0.483,0.483,0.483,0,0
1662206400,2022-09-03 12:00:00,SOV/USDT,0.483,0.483,0.483,0.483,0,0
1662202800,2022-09-03 11:00:00,SOV/USDT,0.483,0.483,0.483,0.483,0.5253,0.2537199
1662199200,2022-09-03 10:00:00,SOV/USDT,0.483,0.483,0.48,0.48,220.2836,105.8770387
1662195600,2022-09-03 09:00:00,SOV/USDT,0.484,0.486,0.484,0.484,16.927,8.201319
1662192000,2022-09-03 08:00:00,SOV/USDT,0.484,0.486,0.484,0.486,65.147,31.5686486
1662188400,2022-09-03 07:00:00,SOV/USDT,0.483,0.485,0.483,0.485,32.4575,15.7166397
1662184800,2022-09-03 06:00:00,SOV/USDT,0.484,0.484,0.484,0.484,0,0
1662181200,2022-09-03 05:00:00,SOV/USDT,0.484,0.484,0.484,0.484,0,0
1662177600,2022-09-03 04:00:00,SOV/USDT,0.484,0.484,0.484,0.484,2.0619,0.9979596
1662174000,2022-09-03 03:00:00,SOV/USDT,0.484,0.484,0.483,0.483,10.3687,5.0084289
1662170400,2022-09-03 02:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662166800,2022-09-03 01:00:00,SOV/USDT,0.485,0.485,0.485,0.485,30,14.55
1662163200,2022-09-03 00:00:00,SOV/USDT,0.489,0.489,0.489,0.489,0,0
1662159600,2022-09-02 23:00:00,SOV/USDT,0.489,0.489,0.489,0.489,0,0
1662156000,2022-09-02 22:00:00,SOV/USDT,0.489,0.489,0.489,0.489,0,0
1662152400,2022-09-02 21:00:00,SOV/USDT,0.487,0.489,0.487,0.489,50,24.3955636
1662148800,2022-09-02 20:00:00,SOV/USDT,0.487,0.487,0.487,0.487,5.3,2.5811
1662145200,2022-09-02 19:00:00,SOV/USDT,0.485,0.49,0.478,0.488,1487.62,716.6247602
1662141600,2022-09-02 18:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1662138000,2022-09-02 17:00:00,SOV/USDT,0.486,0.486,0.485,0.485,103.0016,49.9696471
1662134400,2022-09-02 16:00:00,SOV/USDT,0.488,0.488,0.488,0.488,4.0941,1.9979208
1662130800,2022-09-02 15:00:00,SOV/USDT,0.486,0.486,0.485,0.485,192.5528,93.40125
1662127200,2022-09-02 14:00:00,SOV/USDT,0.488,0.488,0.488,0.488,2,0.976
1662123600,2022-09-02 13:00:00,SOV/USDT,0.475,0.491,0.475,0.491,311.248,150.2957463
1662120000,2022-09-02 12:00:00,SOV/USDT,0.474,0.476,0.473,0.476,476.6081,226.001071
1662116400,2022-09-02 11:00:00,SOV/USDT,0.479,0.479,0.474,0.474,283.7404,134.752535
1662112800,2022-09-02 10:00:00,SOV/USDT,0.481,0.481,0.48,0.48,46.2086,22.1919964
1662109200,2022-09-02 09:00:00,SOV/USDT,0.486,0.486,0.486,0.486,0,0
1662105600,2022-09-02 08:00:00,SOV/USDT,0.476,0.486,0.476,0.486,221.5698,106.7261444
1662102000,2022-09-02 07:00:00,SOV/USDT,0.476,0.476,0.476,0.476,25.156,11.974256
1662098400,2022-09-02 06:00:00,SOV/USDT,0.477,0.477,0.477,0.477,0,0
1662094800,2022-09-02 05:00:00,SOV/USDT,0.477,0.477,0.477,0.477,0,0
1662091200,2022-09-02 04:00:00,SOV/USDT,0.477,0.477,0.477,0.477,2.0922,0.9979794
1662087600,2022-09-02 03:00:00,SOV/USDT,0.477,0.477,0.477,0.477,0,0
1662084000,2022-09-02 02:00:00,SOV/USDT,0.477,0.477,0.477,0.477,0,0
1662080400,2022-09-02 01:00:00,SOV/USDT,0.477,0.477,0.477,0.477,1.7238,0.8222526
1662076800,2022-09-02 00:00:00,SOV/USDT,0.476,0.476,0.476,0.476,23.0598,10.9764648
1662073200,2022-09-01 23:00:00,SOV/USDT,0.468,0.474,0.468,0.474,3790.2001,1788.8476509
1662069600,2022-09-01 22:00:00,SOV/USDT,0.468,0.468,0.468,0.468,8.5345,3.994146
1662066000,2022-09-01 21:00:00,SOV/USDT,0.468,0.468,0.468,0.468,8.5016,3.9787488
1662062400,2022-09-01 20:00:00,SOV/USDT,0.468,0.468,0.468,0.468,0,0
1662058800,2022-09-01 19:00:00,SOV/USDT,0.468,0.468,0.468,0.468,9.1112,4.2640416
1662055200,2022-09-01 18:00:00,SOV/USDT,0.459,0.468,0.459,0.468,353.9279,164.029636
1662051600,2022-09-01 17:00:00,SOV/USDT,0.45,0.46,0.45,0.458,432.126,196.1565196
1662048000,2022-09-01 16:00:00,SOV/USDT,0.451,0.451,0.451,0.451,2.2128,0.9979728
1662044400,2022-09-01 15:00:00,SOV/USDT,0.45,0.452,0.45,0.452,100.3464,45.3135852
1662040800,2022-09-01 14:00:00,SOV/USDT,0.451,0.451,0.451,0.451,6.6519,3.0000069
1662037200,2022-09-01 13:00:00,SOV/USDT,0.45,0.451,0.45,0.451,146.5919,66.029982
1662033600,2022-09-01 12:00:00,SOV/USDT,0.447,0.447,0.447,0.447,0,0
1662030000,2022-09-01 11:00:00,SOV/USDT,0.449,0.449,0.447,0.447,33.2456,14.8768062
1662026400,2022-09-01 10:00:00,SOV/USDT,0.448,0.448,0.448,0.448,0.8463,0.3791424
1662022800,2022-09-01 09:00:00,SOV/USDT,0.447,0.447,0.447,0.447,138.3512,61.8429864
1662019200,2022-09-01 08:00:00,SOV/USDT,0.447,0.447,0.447,0.447,0,0
1662015600,2022-09-01 07:00:00,SOV/USDT,0.454,0.454,0.447,0.447,539.953,243.6323221
1662012000,2022-09-01 06:00:00,SOV/USDT,0.454,0.454,0.454,0.454,20.2406,9.1892324
1662008400,2022-09-01 05:00:00,SOV/USDT,0.455,0.455,0.455,0.455,0,0
1662004800,2022-09-01 04:00:00,SOV/USDT,0.455,0.455,0.455,0.455,2.1934,0.997997
1662001200,2022-09-01 03:00:00,SOV/USDT,0.454,0.454,0.454,0.454,13.3332,6.0532728
1661997600,2022-09-01 02:00:00,SOV/USDT,0.451,0.456,0.451,0.456,390.1595,176.119718
1661994000,2022-09-01 01:00:00,SOV/USDT,0.45,0.45,0.45,0.45,0,0
1661990400,2022-09-01 00:00:00,SOV/USDT,0.45,0.45,0.45,0.45,1826.848,822.0816
1661986800,2022-08-31 23:00:00,SOV/USDT,0.47,0.47,0.45,0.45,1312.8975,599.8389986
1661983200,2022-08-31 22:00:00,SOV/USDT,0.468,0.468,0.468,0.468,0,0
1661979600,2022-08-31 21:00:00,SOV/USDT,0.469,0.469,0.468,0.468,1231.3521,576.303604
1661976000,2022-08-31 20:00:00,SOV/USDT,0.493,0.493,0.47,0.471,3355.0326,1603.5445934
1661972400,2022-08-31 19:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661968800,2022-08-31 18:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661965200,2022-08-31 17:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0.5494,0.2703048
1661961600,2022-08-31 16:00:00,SOV/USDT,0.49,0.498,0.489,0.493,76.5435,37.6478567
1661958000,2022-08-31 15:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661954400,2022-08-31 14:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661950800,2022-08-31 13:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661947200,2022-08-31 12:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0.5101,0.2514793
1661943600,2022-08-31 11:00:00,SOV/USDT,0.495,0.495,0.495,0.495,0,0
1661940000,2022-08-31 10:00:00,SOV/USDT,0.495,0.495,0.495,0.495,0,0
1661936400,2022-08-31 09:00:00,SOV/USDT,0.495,0.495,0.495,0.495,60.606,29.99997
1661932800,2022-08-31 08:00:00,SOV/USDT,0.495,0.495,0.495,0.495,0,0
1661929200,2022-08-31 07:00:00,SOV/USDT,0.495,0.495,0.495,0.495,12.0424,5.960988
1661925600,2022-08-31 06:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661922000,2022-08-31 05:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661918400,2022-08-31 04:00:00,SOV/USDT,0.492,0.492,0.492,0.492,2.0284,0.9979728
1661914800,2022-08-31 03:00:00,SOV/USDT,0.493,0.493,0.49,0.492,238.5932,117.2066
1661911200,2022-08-31 02:00:00,SOV/USDT,0.493,0.493,0.493,0.493,46.091,22.722863
1661907600,2022-08-31 01:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661904000,2022-08-31 00:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661900400,2022-08-30 23:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661896800,2022-08-30 22:00:00,SOV/USDT,0.493,0.493,0.493,0.493,4.6977,2.3159661
1661893200,2022-08-30 21:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661889600,2022-08-30 20:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661886000,2022-08-30 19:00:00,SOV/USDT,0.495,0.498,0.491,0.493,402.5956,199.1988246
1661882400,2022-08-30 18:00:00,SOV/USDT,0.494,0.494,0.494,0.494,0,0
1661878800,2022-08-30 17:00:00,SOV/USDT,0.497,0.497,0.489,0.494,140.3468,69.1705528
1661875200,2022-08-30 16:00:00,SOV/USDT,0.495,0.495,0.493,0.493,3.2925,1.6275815
1661871600,2022-08-30 15:00:00,SOV/USDT,0.493,0.513,0.493,0.498,655.868,326.2315661
1661868000,2022-08-30 14:00:00,SOV/USDT,0.496,0.496,0.488,0.488,146.859,72.4938229
1661864400,2022-08-30 13:00:00,SOV/USDT,0.498,0.498,0.498,0.498,0,0
1661860800,2022-08-30 12:00:00,SOV/USDT,0.497,0.498,0.497,0.498,122.648,61.0428876
1661857200,2022-08-30 11:00:00,SOV/USDT,0.496,0.496,0.496,0.496,0,0
1661853600,2022-08-30 10:00:00,SOV/USDT,0.493,0.496,0.493,0.496,33.0678,16.3957473
1661850000,2022-08-30 09:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661846400,2022-08-30 08:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661842800,2022-08-30 07:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661839200,2022-08-30 06:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0.8016,0.3951888
1661835600,2022-08-30 05:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661832000,2022-08-30 04:00:00,SOV/USDT,0.487,0.492,0.48,0.492,1678.0153,805.6599479
1661828400,2022-08-30 03:00:00,SOV/USDT,0.489,0.489,0.486,0.486,74.1843,36.1473062
1661824800,2022-08-30 02:00:00,SOV/USDT,0.495,0.495,0.495,0.495,0,0
1661821200,2022-08-30 01:00:00,SOV/USDT,0.495,0.495,0.495,0.495,13,6.435
1661817600,2022-08-30 00:00:00,SOV/USDT,0.492,0.492,0.492,0.492,2.6769,1.3170348
1661814000,2022-08-29 23:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661810400,2022-08-29 22:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661806800,2022-08-29 21:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661803200,2022-08-29 20:00:00,SOV/USDT,0.492,0.492,0.492,0.492,11.5101,5.6629692
1661799600,2022-08-29 19:00:00,SOV/USDT,0.495,0.495,0.495,0.495,0,0
1661796000,2022-08-29 18:00:00,SOV/USDT,0.495,0.495,0.495,0.495,0,0
1661792400,2022-08-29 17:00:00,SOV/USDT,0.495,0.495,0.495,0.495,0,0
1661788800,2022-08-29 16:00:00,SOV/USDT,0.494,0.495,0.494,0.495,85.3707,42.2581497
1661785200,2022-08-29 15:00:00,SOV/USDT,0.493,0.493,0.493,0.493,327.894,161.651742
1661781600,2022-08-29 14:00:00,SOV/USDT,0.488,0.493,0.484,0.493,145.7231,71.8179942
1661778000,2022-08-29 13:00:00,SOV/USDT,0.489,0.489,0.489,0.489,0.5968,0.2918352
1661774400,2022-08-29 12:00:00,SOV/USDT,0.493,0.494,0.493,0.494,102.8916,50.8079586
1661770800,2022-08-29 11:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661767200,2022-08-29 10:00:00,SOV/USDT,0.492,0.493,0.48,0.493,70.2412,33.9587973
1661763600,2022-08-29 09:00:00,SOV/USDT,0.489,0.489,0.489,0.489,8.769,4.288041
1661760000,2022-08-29 08:00:00,SOV/USDT,0.491,0.491,0.491,0.491,0,0
1661756400,2022-08-29 07:00:00,SOV/USDT,0.491,0.491,0.491,0.491,0,0
1661752800,2022-08-29 06:00:00,SOV/USDT,0.49,0.491,0.48,0.491,1027.5439,494.0073231
1661749200,2022-08-29 05:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661745600,2022-08-29 04:00:00,SOV/USDT,0.492,0.492,0.492,0.492,2.0284,0.9979728
1661742000,2022-08-29 03:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661738400,2022-08-29 02:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661734800,2022-08-29 01:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661731200,2022-08-29 00:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661727600,2022-08-28 23:00:00,SOV/USDT,0.492,0.492,0.492,0.492,0,0
1661724000,2022-08-28 22:00:00,SOV/USDT,0.492,0.492,0.492,0.492,102.12,50.24304
1661720400,2022-08-28 21:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661716800,2022-08-28 20:00:00,SOV/USDT,0.495,0.495,0.49,0.493,226.1843,111.326297
1661713200,2022-08-28 19:00:00,SOV/USDT,0.495,0.495,0.495,0.495,0,0
1661709600,2022-08-28 18:00:00,SOV/USDT,0.514,0.514,0.49,0.495,2601.0482,1290.6741907
1661706000,2022-08-28 17:00:00,SOV/USDT,0.493,0.52,0.493,0.52,2600.5619,1313.5361795
1661702400,2022-08-28 16:00:00,SOV/USDT,0.493,0.493,0.493,0.493,2.0243,0.9979799
1661698800,2022-08-28 15:00:00,SOV/USDT,0.504,0.505,0.485,0.492,1141.2881,561.3204631
1661695200,2022-08-28 14:00:00,SOV/USDT,0.502,0.502,0.501,0.501,17,8.525304
1661691600,2022-08-28 13:00:00,SOV/USDT,0.504,0.506,0.504,0.506,66.1604,33.3639676
1661688000,2022-08-28 12:00:00,SOV/USDT,0.5,0.506,0.5,0.506,203.8835,102.5477934
1661684400,2022-08-28 11:00:00,SOV/USDT,0.506,0.506,0.506,0.506,0,0
1661680800,2022-08-28 10:00:00,SOV/USDT,0.503,0.508,0.503,0.506,482.9937,243.8279295
1661677200,2022-08-28 09:00:00,SOV/USDT,0.501,0.501,0.501,0.501,0,0
1661673600,2022-08-28 08:00:00,SOV/USDT,0.501,0.501,0.501,0.501,0,0
1661670000,2022-08-28 07:00:00,SOV/USDT,0.501,0.501,0.501,0.501,0,0
1661666400,2022-08-28 06:00:00,SOV/USDT,0.501,0.501,0.501,0.501,0,0
1661662800,2022-08-28 05:00:00,SOV/USDT,0.501,0.501,0.501,0.501,0,0
1661659200,2022-08-28 04:00:00,SOV/USDT,0.501,0.501,0.501,0.501,1.992,0.997992
1661655600,2022-08-28 03:00:00,SOV/USDT,0.493,0.501,0.493,0.501,22.299,11.1357608
1661652000,2022-08-28 02:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661648400,2022-08-28 01:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661644800,2022-08-28 00:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0,0
1661641200,2022-08-27 23:00:00,SOV/USDT,0.493,0.493,0.493,0.493,0.0019,0.0009367
1661637600,2022-08-27 22:00:00,SOV/USDT,0.491,0.491,0.491,0.491,0,0
1661634000,2022-08-27 21:00:00,SOV/USDT,0.491,0.491,0.491,0.491,0,0
1661630400,2022-08-27 20:00:00,SOV/USDT,0.491,0.491,0.491,0.491,0,0
1661626800,2022-08-27 19:00:00,SOV/USDT,0.491,0.491,0.491,0.491,0,0
1661623200,2022-08-27 18:00:00,SOV/USDT,0.491,0.491,0.491,0.491,0,0
1661619600,2022-08-27 17:00:00,SOV/USDT,0.491,0.491,0.491,0.491,0.5591,0.2745181
1661616000,2022-08-27 16:00:00,SOV/USDT,0.493,0.493,0.493,0.493,2.0243,0.9979799
1661612400,2022-08-27 15:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1661608800,2022-08-27 14:00:00,SOV/USDT,0.485,0.485,0.485,0.485,520.5239,252.4540915
1661605200,2022-08-27 13:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1661601600,2022-08-27 12:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1661598000,2022-08-27 11:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1661594400,2022-08-27 10:00:00,SOV/USDT,0.485,0.485,0.485,0.485,0,0
1661590800,2022-08-27 09:00:00,SOV/USDT,0.485,0.485,0.485,0.485,1.2597,0.6109545
1661587200,2022-08-27 08:00:00,SOV/USDT,0.487,0.487,0.487,0.487,0,0
1661583600,2022-08-27 07:00:00,SOV/USDT,0.487,0.487,0.487,0.487,100,48.7
1661580000,2022-08-27 06:00:00,SOV/USDT,0.491,0.491,0.487,0.487,73.5053,35.9595606
1661576400,2022-08-27 05:00:00,SOV/USDT,0.504,0.504,0.48,0.492,1145.1595,559.5156399
1661572800,2022-08-27 04:00:00,SOV/USDT,0.506,0.506,0.505,0.505,29.4254,14.8617993
1661569200,2022-08-27 03:00:00,SOV/USDT,0.506,0.506,0.506,0.506,1.95,0.9867
1661565600,2022-08-27 02:00:00,SOV/USDT,0.508,0.508,0.505,0.505,34.776,17.6005069
1661562000,2022-08-27 01:00:00,SOV/USDT,0.51,0.51,0.51,0.51,0,0
1661558400,2022-08-27 00:00:00,SOV/USDT,0.51,0.51,0.51,0.51,43.0145,21.937395
1661554800,2022-08-26 23:00:00,SOV/USDT,0.51,0.51,0.509,0.509,24.4059,12.4381101
1661551200,2022-08-26 22:00:00,SOV/USDT,0.514,0.514,0.514,0.514,0,0
1661547600,2022-08-26 21:00:00,SOV/USDT,0.514,0.514,0.514,0.514,5.8365,2.999961
1661544000,2022-08-26 20:00:00,SOV/USDT,0.515,0.515,0.515,0.515,6.4554,3.324531
1661540400,2022-08-26 19:00:00,SOV/USDT,0.516,0.516,0.516,0.516,110.6302,57.0851832
1661536800,2022-08-26 18:00:00,SOV/USDT,0.51,0.51,0.51,0.51,36.2305,18.477555
1661533200,2022-08-26 17:00:00,SOV/USDT,0.509,0.516,0.509,0.516,195.1295,99.9999852
1661529600,2022-08-26 16:00:00,SOV/USDT,0.529,0.529,0.507,0.507,485.0384,249.5319725
1661526000,2022-08-26 15:00:00,SOV/USDT,0.545,0.545,0.52,0.529,2989.0009,1566.3480798
1661522400,2022-08-26 14:00:00,SOV/USDT,0.539,0.556,0.538,0.546,390.5564,214.4582487
1661518800,2022-08-26 13:00:00,SOV/USDT,0.538,0.538,0.538,0.538,0.7822,0.4208236
1661515200,2022-08-26 12:00:00,SOV/USDT,0.536,0.539,0.536,0.539,28.3997,15.2289595
1661511600,2022-08-26 11:00:00,SOV/USDT,0.529,0.538,0.529,0.538,11.8802,6.340661
1661508000,2022-08-26 10:00:00,SOV/USDT,0.53,0.53,0.525,0.525,28.0316,14.7537678
1661504400,2022-08-26 09:00:00,SOV/USDT,0.532,0.532,0.532,0.532,0,0
1661500800,2022-08-26 08:00:00,SOV/USDT,0.535,0.536,0.532,0.532,41.0692,21.939878
1661497200,2022-08-26 07:00:00,SOV/USDT,0.54,0.54,0.533,0.533,10.1632,5.4396205
1661493600,2022-08-26 06:00:00,SOV/USDT,0.547,0.547,0.547,0.547,0,0
1661490000,2022-08-26 05:00:00,SOV/USDT,0.539,0.547,0.539,0.547,61.7405,33.5706003
1661486400,2022-08-26 04:00:00,SOV/USDT,0.542,0.542,0.542,0.542,1.8413,0.9979846
1661482800,2022-08-26 03:00:00,SOV/USDT,0.539,0.539,0.539,0.539,0,0
1661479200,2022-08-26 02:00:00,SOV/USDT,0.539,0.539,0.539,0.539,0,0
1661475600,2022-08-26 01:00:00,SOV/USDT,0.539,0.539,0.539,0.539,0,0
1661472000,2022-08-26 00:00:00,SOV/USDT,0.54,0.54,0.539,0.539,38.2,20.5906392
1661468400,2022-08-25 23:00:00,SOV/USDT,0.545,0.545,0.545,0.545,0,0
1661464800,2022-08-25 22:00:00,SOV/USDT,0.54,0.545,0.54,0.545,93.8538,50.9161424
1661461200,2022-08-25 21:00:00,SOV/USDT,0.54,0.54,0.54,0.54,22.6549,12.233646
1661457600,2022-08-25 20:00:00,SOV/USDT,0.538,0.544,0.538,0.543,192.1453,104.0581736
1661454000,2022-08-25 19:00:00,SOV/USDT,0.533,0.533,0.533,0.533,0,0
1661450400,2022-08-25 18:00:00,SOV/USDT,0.533,0.533,0.533,0.533,0.3476,0.1852708
1661446800,2022-08-25 17:00:00,SOV/USDT,0.533,0.533,0.533,0.533,3.7523,1.9999759
1661443200,2022-08-25 16:00:00,SOV/USDT,0.531,0.531,0.531,0.531,1.8794,0.9979614
1661439600,2022-08-25 15:00:00,SOV/USDT,0.536,0.537,0.531,0.531,254.5651,135.9384143
1661436000,2022-08-25 14:00:00,SOV/USDT,0.534,0.536,0.534,0.536,91.6828,49.1009662
1661432400,2022-08-25 13:00:00,SOV/USDT,0.53,0.53,0.53,0.53,0,0
1661428800,2022-08-25 12:00:00,SOV/USDT,0.533,0.533,0.53,0.53,76.5093,40.6566174
1661425200,2022-08-25 11:00:00,SOV/USDT,0.531,0.533,0.531,0.533,68.363,36.3712962
