https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume ZAR,tradecount
1613739600000,2021-02-19 13:00:00,ETH/ZAR,28329.20000000,28329.20000000,28100.80000000,28100.80000000,0.02434000,686.98071500,6
1613736000000,2021-02-19 12:00:00,ETH/ZAR,28540.80000000,28540.90000000,28405.80000000,28405.80000000,0.06871000,1960.49472100,5
1613732400000,2021-02-19 11:00:00,ETH/ZAR,28393.50000000,28393.50000000,28252.90000000,28387.20000000,0.02926000,830.19886500,3
1613728800000,2021-02-19 10:00:00,ETH/ZAR,28276.60000000,28514.80000000,28142.90000000,28463.90000000,0.07247000,2057.97895100,10
1613725200000,2021-02-19 09:00:00,ETH/ZAR,28075.50000000,28540.90000000,28075.50000000,28276.60000000,0.12361000,3492.56157900,14
1613721600000,2021-02-19 08:00:00,ETH/ZAR,28387.20000000,28387.20000000,28100.80000000,28100.80000000,0.01623000,458.16006300,4
1613718000000,2021-02-19 07:00:00,ETH/ZAR,28252.90000000,28252.90000000,28252.90000000,28252.90000000,0.00399000,112.72907100,1
1613714400000,2021-02-19 06:00:00,ETH/ZAR,28252.90000000,28463.90000000,28075.40000000,28252.90000000,0.12897000,3626.91282400,13
1613710800000,2021-02-19 05:00:00,ETH/ZAR,28492.20000000,28492.20000000,27985.20000000,28329.20000000,0.23863000,6708.15982600,9
1613707200000,2021-02-19 04:00:00,ETH/ZAR,28558.10000000,28558.10000000,28558.10000000,28558.10000000,0.02146000,612.85682600,2
1613703600000,2021-02-19 03:00:00,ETH/ZAR,28305.20000000,28305.20000000,28305.20000000,28305.20000000,0.00000000,0.00000000,0
1613700000000,2021-02-19 02:00:00,ETH/ZAR,28305.20000000,28305.20000000,28305.10000000,28305.20000000,0.19590000,5544.98830400,7
1613696400000,2021-02-19 01:00:00,ETH/ZAR,28361.60000000,28361.60000000,28361.60000000,28361.60000000,0.00000000,0.00000000,0
1613692800000,2021-02-19 00:00:00,ETH/ZAR,28361.60000000,28361.60000000,28361.60000000,28361.60000000,0.00000000,0.00000000,0
1613689200000,2021-02-18 23:00:00,ETH/ZAR,28361.60000000,28361.60000000,28361.60000000,28361.60000000,0.00000000,0.00000000,0
1613685600000,2021-02-18 22:00:00,ETH/ZAR,28361.60000000,28361.60000000,28361.60000000,28361.60000000,0.00000000,0.00000000,0
1613682000000,2021-02-18 21:00:00,ETH/ZAR,28774.90000000,28774.90000000,28361.60000000,28361.60000000,0.41043000,11643.32392300,2
1613678400000,2021-02-18 20:00:00,ETH/ZAR,28810.70000000,28831.40000000,28226.60000000,28774.90000000,0.35930000,10331.12125900,6
1613674800000,2021-02-18 19:00:00,ETH/ZAR,28619.00000000,28656.60000000,28291.40000000,28340.60000000,0.06629000,1887.71039000,5
1613671200000,2021-02-18 18:00:00,ETH/ZAR,28103.80000000,28620.80000000,28103.80000000,28620.00000000,0.07626000,2162.15980400,5
1613667600000,2021-02-18 17:00:00,ETH/ZAR,28350.90000000,28369.90000000,28051.40000000,28103.80000000,0.14403000,4074.46571700,4
1613664000000,2021-02-18 16:00:00,ETH/ZAR,28369.90000000,28369.90000000,28369.90000000,28369.90000000,0.00747000,211.92315300,1
1613660400000,2021-02-18 15:00:00,ETH/ZAR,28551.60000000,28551.60000000,28076.00000000,28076.00000000,0.27941000,7853.87521600,5
1613656800000,2021-02-18 14:00:00,ETH/ZAR,28333.20000000,28333.20000000,28059.90000000,28059.90000000,0.26313000,7449.73069600,6
1613653200000,2021-02-18 13:00:00,ETH/ZAR,28076.00000000,28333.20000000,28076.00000000,28333.20000000,0.75983000,21343.09392600,5
1613649600000,2021-02-18 12:00:00,ETH/ZAR,27842.20000000,28076.00000000,27842.20000000,28076.00000000,0.08915000,2491.28752400,5
1613646000000,2021-02-18 11:00:00,ETH/ZAR,28020.30000000,28020.30000000,27792.40000000,27792.40000000,0.09155000,2545.55423100,5
1613642400000,2021-02-18 10:00:00,ETH/ZAR,28306.20000000,28369.90000000,28306.20000000,28369.90000000,0.66555000,18881.26271200,4
1613638800000,2021-02-18 09:00:00,ETH/ZAR,27835.60000000,28076.00000000,27792.40000000,28076.00000000,0.04618000,1286.45964400,3
1613635200000,2021-02-18 08:00:00,ETH/ZAR,28306.20000000,28369.90000000,27835.60000000,27835.60000000,0.33804000,9524.76911300,9
1613631600000,2021-02-18 07:00:00,ETH/ZAR,28020.30000000,28247.80000000,28020.30000000,28222.00000000,2.92165000,82461.17994700,5
1613628000000,2021-02-18 06:00:00,ETH/ZAR,28020.40000000,28369.90000000,28020.30000000,28020.30000000,0.04998000,1403.55944100,7
1613624400000,2021-02-18 05:00:00,ETH/ZAR,28076.00000000,28306.20000000,28020.40000000,28020.40000000,0.01442000,405.79411800,3
1613620800000,2021-02-18 04:00:00,ETH/ZAR,27566.30000000,27847.60000000,27566.30000000,27847.60000000,0.01036000,287.04400200,2
1613617200000,2021-02-18 03:00:00,ETH/ZAR,28306.00000000,28306.00000000,27792.40000000,27792.40000000,0.06749000,1892.18881600,6
1613613600000,2021-02-18 02:00:00,ETH/ZAR,28020.30000000,28020.30000000,28020.30000000,28020.30000000,0.00000000,0.00000000,0
1613610000000,2021-02-18 01:00:00,ETH/ZAR,27847.60000000,28369.90000000,27847.60000000,28020.30000000,1.52395000,42892.12688000,14
1613606400000,2021-02-18 00:00:00,ETH/ZAR,27615.50000000,27633.10000000,27615.50000000,27633.10000000,0.12724000,3513.96397000,4
1613602800000,2021-02-17 23:00:00,ETH/ZAR,27119.60000000,27396.30000000,26899.00000000,27396.30000000,0.01225000,333.28890400,3
1613599200000,2021-02-17 22:00:00,ETH/ZAR,27400.00000000,27400.00000000,27400.00000000,27400.00000000,0.00000000,0.00000000,0
1613595600000,2021-02-17 21:00:00,ETH/ZAR,26899.00000000,27400.00000000,26814.20000000,27400.00000000,0.29269000,7954.38492200,8
1613592000000,2021-02-17 20:00:00,ETH/ZAR,26899.00000000,27173.50000000,26784.30000000,27173.50000000,0.03412000,916.55098600,3
1613588400000,2021-02-17 19:00:00,ETH/ZAR,26687.10000000,27287.60000000,26687.10000000,27287.60000000,0.21905000,5948.52522200,8
1613584800000,2021-02-17 18:00:00,ETH/ZAR,26680.20000000,26952.50000000,26671.50000000,26680.20000000,0.02411000,644.64630500,4
1613581200000,2021-02-17 17:00:00,ETH/ZAR,26680.20000000,26952.50000000,26652.60000000,26952.50000000,0.01284000,343.97150900,3
1613577600000,2021-02-17 16:00:00,ETH/ZAR,27173.50000000,27295.80000000,26562.40000000,26952.50000000,0.09550000,2583.91495200,7
1613574000000,2021-02-17 15:00:00,ETH/ZAR,27173.50000000,27183.20000000,26899.00000000,26899.00000000,1.19611000,32512.53968200,5
1613570400000,2021-02-17 14:00:00,ETH/ZAR,27173.50000000,27173.50000000,26899.00000000,26899.00000000,0.01060000,286.58425000,2
1613566800000,2021-02-17 13:00:00,ETH/ZAR,26859.30000000,26859.30000000,26715.30000000,26715.30000000,0.42613000,11390.40150900,6
1613563200000,2021-02-17 12:00:00,ETH/ZAR,27173.50000000,27400.00000000,26859.30000000,26859.30000000,0.36558000,9918.47268600,10
1613559600000,2021-02-17 11:00:00,ETH/ZAR,27121.40000000,27369.90000000,26618.50000000,26952.50000000,4.88383000,132671.91205600,14
1613556000000,2021-02-17 10:00:00,ETH/ZAR,26992.50000000,27096.20000000,26880.00000000,27096.20000000,1.49396000,40459.11484200,11
1613552400000,2021-02-17 09:00:00,ETH/ZAR,26609.70000000,26952.50000000,26609.70000000,26952.50000000,0.01864000,498.50337500,3
1613548800000,2021-02-17 08:00:00,ETH/ZAR,26307.30000000,26326.00000000,26307.30000000,26326.00000000,0.31603000,8319.64944800,2
1613545200000,2021-02-17 07:00:00,ETH/ZAR,26299.60000000,26515.40000000,26299.60000000,26515.40000000,0.01092000,288.36558400,2
1613541600000,2021-02-17 06:00:00,ETH/ZAR,25873.20000000,26098.00000000,25873.20000000,26098.00000000,0.01900000,494.54073900,3
1613538000000,2021-02-17 05:00:00,ETH/ZAR,25611.80000000,25611.80000000,25525.70000000,25525.70000000,0.02758000,705.30063800,2
1613534400000,2021-02-17 04:00:00,ETH/ZAR,25873.20000000,25873.20000000,25611.80000000,25611.80000000,0.01114000,286.77145000,2
1613530800000,2021-02-17 03:00:00,ETH/ZAR,25822.00000000,25822.00000000,25611.80000000,25611.80000000,0.03713000,952.58358000,4
1613527200000,2021-02-17 02:00:00,ETH/ZAR,26292.50000000,26292.50000000,26292.50000000,26292.50000000,0.00000000,0.00000000,0
1613523600000,2021-02-17 01:00:00,ETH/ZAR,26292.50000000,26292.50000000,26292.50000000,26292.50000000,0.00649000,170.63832500,1
1613520000000,2021-02-17 00:00:00,ETH/ZAR,26393.20000000,26393.20000000,26033.90000000,26033.90000000,0.43589000,11383.35614800,7
1613516400000,2021-02-16 23:00:00,ETH/ZAR,26299.60000000,26393.20000000,26299.60000000,26393.20000000,0.01338000,352.62808800,2
1613512800000,2021-02-16 22:00:00,ETH/ZAR,26085.50000000,26326.80000000,25829.80000000,25829.80000000,6.54076000,172132.51778500,8
1613509200000,2021-02-16 21:00:00,ETH/ZAR,25611.80000000,25873.20000000,25611.80000000,25873.20000000,0.01114000,286.77145000,2
1613505600000,2021-02-16 20:00:00,ETH/ZAR,25822.00000000,25822.00000000,25822.00000000,25822.00000000,0.00000000,0.00000000,0
1613502000000,2021-02-16 19:00:00,ETH/ZAR,26085.50000000,26085.50000000,25822.00000000,25822.00000000,0.01106000,287.04847500,2
1613498400000,2021-02-16 18:00:00,ETH/ZAR,25822.00000000,25885.60000000,25403.40000000,25873.20000000,0.16548000,4268.91770700,13
1613494800000,2021-02-16 17:00:00,ETH/ZAR,26128.30000000,26128.30000000,25822.00000000,26085.50000000,0.05008000,1306.57430900,5
1613491200000,2021-02-16 16:00:00,ETH/ZAR,26033.90000000,26128.30000000,26033.90000000,26128.30000000,0.07677000,2005.35227900,3
1613487600000,2021-02-16 15:00:00,ETH/ZAR,26181.00000000,26299.60000000,26170.10000000,26170.10000000,0.08802000,2304.34201900,4
1613484000000,2021-02-16 14:00:00,ETH/ZAR,26033.90000000,26392.90000000,26007.00000000,26299.60000000,0.07783000,2045.07306900,6
1613480400000,2021-02-16 13:00:00,ETH/ZAR,26247.60000000,26247.60000000,26115.50000000,26169.10000000,0.29588000,7753.77197000,4
1613476800000,2021-02-16 12:00:00,ETH/ZAR,26033.90000000,26601.10000000,26000.00000000,26487.80000000,6.58541000,174466.43248600,22
1613473200000,2021-02-16 11:00:00,ETH/ZAR,26225.30000000,26225.30000000,26034.00000000,26034.00000000,0.00699000,182.07180100,3
1613469600000,2021-02-16 10:00:00,ETH/ZAR,26228.10000000,26256.40000000,26225.30000000,26225.30000000,0.04759000,1248.93111300,3
1613466000000,2021-02-16 09:00:00,ETH/ZAR,26225.30000000,26225.30000000,26225.30000000,26225.30000000,0.00949000,248.87809700,1
1613462400000,2021-02-16 08:00:00,ETH/ZAR,26424.80000000,26515.30000000,26225.20000000,26225.30000000,0.03399000,897.31776400,5
1613458800000,2021-02-16 07:00:00,ETH/ZAR,26247.60000000,26247.60000000,26247.60000000,26247.60000000,0.00000000,0.00000000,0
1613455200000,2021-02-16 06:00:00,ETH/ZAR,26247.60000000,26247.60000000,26247.60000000,26247.60000000,0.00544000,142.78694400,1
1613451600000,2021-02-16 05:00:00,ETH/ZAR,26515.40000000,26515.40000000,26515.40000000,26515.40000000,0.00000000,0.00000000,0
1613448000000,2021-02-16 04:00:00,ETH/ZAR,26515.40000000,26515.40000000,26515.40000000,26515.40000000,0.00000000,0.00000000,0
1613444400000,2021-02-16 03:00:00,ETH/ZAR,26515.40000000,26515.40000000,26515.40000000,26515.40000000,0.00544000,144.24377600,1
1613440800000,2021-02-16 02:00:00,ETH/ZAR,26299.60000000,26299.60000000,26299.60000000,26299.60000000,0.00000000,0.00000000,0
1613437200000,2021-02-16 01:00:00,ETH/ZAR,26085.40000000,26299.60000000,26085.40000000,26299.60000000,0.17325000,4520.46991900,4
1613433600000,2021-02-16 00:00:00,ETH/ZAR,25822.00000000,25873.20000000,25596.30000000,25873.20000000,0.19516000,5000.58757700,6
1613430000000,2021-02-15 23:00:00,ETH/ZAR,26299.60000000,26299.60000000,26033.90000000,26033.90000000,0.21854000,5746.05854800,4
1613426400000,2021-02-15 22:00:00,ETH/ZAR,26033.90000000,26177.60000000,25758.70000000,26173.80000000,0.18388000,4762.20594100,9
1613422800000,2021-02-15 21:00:00,ETH/ZAR,26504.20000000,26504.20000000,26247.60000000,26247.60000000,0.22146000,5867.47734200,4
1613419200000,2021-02-15 20:00:00,ETH/ZAR,26477.60000000,26477.60000000,26477.60000000,26477.60000000,0.00000000,0.00000000,0
1613415600000,2021-02-15 19:00:00,ETH/ZAR,26733.00000000,26770.50000000,26477.60000000,26477.60000000,0.02477000,661.29477400,4
1613412000000,2021-02-15 18:00:00,ETH/ZAR,26463.00000000,26463.00000000,26463.00000000,26463.00000000,0.20200000,5345.52600000,3
1613408400000,2021-02-15 17:00:00,ETH/ZAR,26463.00000000,26463.00000000,26463.00000000,26463.00000000,0.20739000,5488.16157000,2
1613404800000,2021-02-15 16:00:00,ETH/ZAR,26515.40000000,26733.00000000,26515.40000000,26733.00000000,0.02090000,556.65028200,4
1613401200000,2021-02-15 15:00:00,ETH/ZAR,26434.50000000,26434.50000000,26434.50000000,26434.50000000,0.11989000,3169.23220500,1
1613397600000,2021-02-15 14:00:00,ETH/ZAR,26275.60000000,26515.40000000,26134.50000000,26134.50000000,1.65294000,43716.88911500,4
1613394000000,2021-02-15 13:00:00,ETH/ZAR,26381.10000000,26381.10000000,26381.10000000,26381.10000000,0.00000000,0.00000000,0
1613390400000,2021-02-15 12:00:00,ETH/ZAR,26299.60000000,26381.10000000,26299.60000000,26381.10000000,0.01328000,349.89438800,2
1613386800000,2021-02-15 11:00:00,ETH/ZAR,26085.50000000,26129.90000000,26085.50000000,26129.90000000,0.01333000,348.06603500,2
1613383200000,2021-02-15 10:00:00,ETH/ZAR,25611.80000000,25873.20000000,25546.60000000,25873.20000000,0.36391000,9298.84553200,3
1613379600000,2021-02-15 09:00:00,ETH/ZAR,25873.20000000,25873.20000000,25873.20000000,25873.20000000,0.00000000,0.00000000,0
1613376000000,2021-02-15 08:00:00,ETH/ZAR,25611.80000000,25873.20000000,25611.80000000,25873.20000000,0.13114000,3391.55545000,4
1613372400000,2021-02-15 07:00:00,ETH/ZAR,25748.50000000,25878.60000000,25748.50000000,25878.60000000,0.05237000,1350.15830400,5
1613368800000,2021-02-15 06:00:00,ETH/ZAR,25627.30000000,25772.00000000,25533.40000000,25533.40000000,0.06970000,1787.19390000,10
1613365200000,2021-02-15 05:00:00,ETH/ZAR,25453.70000000,25453.70000000,25196.60000000,25453.70000000,0.02463000,625.46944500,4
1613361600000,2021-02-15 04:00:00,ETH/ZAR,25196.60000000,25376.10000000,25150.00000000,25376.10000000,0.02126000,536.71633600,3
1613358000000,2021-02-15 03:00:00,ETH/ZAR,25246.50000000,25453.70000000,25196.60000000,25453.70000000,0.08804000,2229.54710600,4
1613354400000,2021-02-15 02:00:00,ETH/ZAR,25822.00000000,25822.00000000,24517.50000000,25453.70000000,0.18463000,4624.87580400,25
1613350800000,2021-02-15 01:00:00,ETH/ZAR,26247.60000000,26332.00000000,25822.00000000,25854.20000000,0.11275000,2927.49813100,10
1613347200000,2021-02-15 00:00:00,ETH/ZAR,26463.00000000,26463.00000000,26463.00000000,26463.00000000,0.00401000,106.11663000,1
1613343600000,2021-02-14 23:00:00,ETH/ZAR,26463.00000000,26463.00000000,26463.00000000,26463.00000000,0.00539000,142.63557000,1
1613340000000,2021-02-14 22:00:00,ETH/ZAR,26733.00000000,26733.00000000,26733.00000000,26733.00000000,0.01325000,354.21225000,2
1613336400000,2021-02-14 21:00:00,ETH/ZAR,26733.00000000,26733.00000000,26733.00000000,26733.00000000,0.00539000,144.09087000,1
1613332800000,2021-02-14 20:00:00,ETH/ZAR,26674.40000000,26674.40000000,26674.40000000,26674.40000000,0.00000000,0.00000000,0
1613329200000,2021-02-14 19:00:00,ETH/ZAR,26680.60000000,26680.60000000,26674.40000000,26674.40000000,0.03206000,855.30526400,2
1613325600000,2021-02-14 18:00:00,ETH/ZAR,26515.40000000,26731.80000000,26294.40000000,26731.50000000,0.26359000,6992.57926900,14
1613322000000,2021-02-14 17:00:00,ETH/ZAR,26515.40000000,26515.40000000,26515.40000000,26515.40000000,0.00988000,261.97215200,2
1613318400000,2021-02-14 16:00:00,ETH/ZAR,26160.50000000,26160.50000000,26160.50000000,26160.50000000,0.00000000,0.00000000,0
1613314800000,2021-02-14 15:00:00,ETH/ZAR,26397.80000000,26471.20000000,26160.50000000,26160.50000000,0.40240000,10580.60270600,16
1613311200000,2021-02-14 14:00:00,ETH/ZAR,26349.90000000,26539.00000000,26247.60000000,26247.60000000,0.98781000,26027.56114600,13
1613307600000,2021-02-14 13:00:00,ETH/ZAR,26463.00000000,26463.00000000,26288.00000000,26288.00000000,0.09058000,2382.11029000,2
1613304000000,2021-02-14 12:00:00,ETH/ZAR,26751.20000000,26751.20000000,26751.20000000,26751.20000000,0.00000000,0.00000000,0
1613300400000,2021-02-14 11:00:00,ETH/ZAR,26887.40000000,26887.40000000,26751.20000000,26751.20000000,0.01129000,302.80283600,2
1613296800000,2021-02-14 10:00:00,ETH/ZAR,26751.20000000,26994.30000000,26680.20000000,26936.70000000,0.33737000,9048.74730800,21
1613293200000,2021-02-14 09:00:00,ETH/ZAR,26751.20000000,26751.20000000,26751.20000000,26751.20000000,0.09874000,2641.41348800,1
1613289600000,2021-02-14 08:00:00,ETH/ZAR,26827.30000000,26827.30000000,26827.30000000,26827.30000000,0.00000000,0.00000000,0
1613286000000,2021-02-14 07:00:00,ETH/ZAR,26827.30000000,26827.30000000,26827.30000000,26827.30000000,0.00509000,136.55095700,1
1613282400000,2021-02-14 06:00:00,ETH/ZAR,26733.00000000,26733.00000000,26733.00000000,26733.00000000,0.00000000,0.00000000,0
1613278800000,2021-02-14 05:00:00,ETH/ZAR,26493.70000000,26733.00000000,26481.50000000,26733.00000000,0.16909000,4480.64962000,4
1613275200000,2021-02-14 04:00:00,ETH/ZAR,26463.00000000,26463.00000000,26395.60000000,26395.60000000,0.03479000,919.36173000,4
1613271600000,2021-02-14 03:00:00,ETH/ZAR,26952.50000000,26976.10000000,26680.20000000,26680.20000000,0.01739000,467.40505400,3
1613268000000,2021-02-14 02:00:00,ETH/ZAR,26952.50000000,26995.70000000,26680.20000000,26680.20000000,0.01583000,425.42288600,3
1613264400000,2021-02-14 01:00:00,ETH/ZAR,26622.20000000,26622.20000000,26622.20000000,26622.20000000,0.00000000,0.00000000,0
1613260800000,2021-02-14 00:00:00,ETH/ZAR,26541.80000000,26622.20000000,26541.80000000,26622.20000000,0.13258000,3526.09790600,4
1613257200000,2021-02-13 23:00:00,ETH/ZAR,26733.00000000,26906.50000000,26733.00000000,26906.50000000,0.03157000,847.93754000,3
1613253600000,2021-02-13 22:00:00,ETH/ZAR,26721.50000000,26721.50000000,26721.50000000,26721.50000000,0.00000000,0.00000000,0
1613250000000,2021-02-13 21:00:00,ETH/ZAR,26446.00000000,26721.50000000,26446.00000000,26721.50000000,0.04593000,1218.60718500,3
1613246400000,2021-02-13 20:00:00,ETH/ZAR,26446.00000000,26446.00000000,26446.00000000,26446.00000000,0.00000000,0.00000000,0
1613242800000,2021-02-13 19:00:00,ETH/ZAR,26451.40000000,26603.30000000,26446.00000000,26446.00000000,9.58974000,254405.79721700,11
1613239200000,2021-02-13 18:00:00,ETH/ZAR,26515.40000000,26557.10000000,26515.40000000,26557.10000000,0.11531000,3062.07235300,2
1613235600000,2021-02-13 17:00:00,ETH/ZAR,26247.60000000,26247.60000000,26247.60000000,26247.60000000,0.00544000,142.78694400,1
1613232000000,2021-02-13 16:00:00,ETH/ZAR,26463.00000000,26463.00000000,26463.00000000,26463.00000000,0.00539000,142.63557000,1
1613228400000,2021-02-13 15:00:00,ETH/ZAR,26733.00000000,26733.00000000,26667.80000000,26667.80000000,0.11139000,2970.87767000,3
1613224800000,2021-02-13 14:00:00,ETH/ZAR,26419.80000000,26688.20000000,26419.80000000,26688.20000000,0.11208000,2965.95701600,2
1613221200000,2021-02-13 13:00:00,ETH/ZAR,26496.30000000,26496.30000000,26496.30000000,26496.30000000,0.01138000,301.52789400,1
1613217600000,2021-02-13 12:00:00,ETH/ZAR,26515.40000000,26590.00000000,26397.80000000,26404.80000000,0.48912000,12937.78437600,12
1613214000000,2021-02-13 11:00:00,ETH/ZAR,26594.90000000,26594.90000000,26141.10000000,26141.10000000,0.39027000,10291.19570500,9
1613210400000,2021-02-13 10:00:00,ETH/ZAR,26771.00000000,26771.00000000,26680.20000000,26680.20000000,0.02515000,672.80487000,2
1613206800000,2021-02-13 09:00:00,ETH/ZAR,26813.10000000,26813.10000000,26813.10000000,26813.10000000,0.11256000,3018.08253600,1
1613203200000,2021-02-13 08:00:00,ETH/ZAR,26775.00000000,26952.50000000,26771.40000000,26771.40000000,0.91788000,24577.06930100,5
1613199600000,2021-02-13 07:00:00,ETH/ZAR,26764.30000000,26764.30000000,26680.20000000,26680.20000000,0.15658000,4190.30415900,2
1613196000000,2021-02-13 06:00:00,ETH/ZAR,26942.00000000,26952.90000000,26899.00000000,26899.00000000,17.15552000,461551.53609000,76
1613192400000,2021-02-13 05:00:00,ETH/ZAR,27252.70000000,27252.70000000,27116.10000000,27116.10000000,0.19066000,5193.20204200,3
1613188800000,2021-02-13 04:00:00,ETH/ZAR,27299.90000000,27299.90000000,27299.90000000,27299.90000000,0.16900000,4613.68310000,1
1613185200000,2021-02-13 03:00:00,ETH/ZAR,27396.30000000,27396.30000000,27396.30000000,27396.30000000,0.00000000,0.00000000,0
1613181600000,2021-02-13 02:00:00,ETH/ZAR,27396.30000000,27396.30000000,27396.30000000,27396.30000000,0.00000000,0.00000000,0
1613178000000,2021-02-13 01:00:00,ETH/ZAR,27396.30000000,27396.30000000,27396.30000000,27396.30000000,0.00000000,0.00000000,0
1613174400000,2021-02-13 00:00:00,ETH/ZAR,27396.30000000,27396.30000000,27396.30000000,27396.30000000,0.00430000,117.80409000,1
1613170800000,2021-02-12 23:00:00,ETH/ZAR,27396.30000000,27427.30000000,27119.60000000,27119.60000000,0.74799000,20430.27693500,5
1613167200000,2021-02-12 22:00:00,ETH/ZAR,27119.60000000,27119.60000000,27118.00000000,27118.00000000,0.50025000,13565.78791600,2
1613163600000,2021-02-12 21:00:00,ETH/ZAR,27135.80000000,27135.80000000,27135.80000000,27135.80000000,0.01875000,508.79625000,2
1613160000000,2021-02-12 20:00:00,ETH/ZAR,27382.00000000,27396.30000000,27382.00000000,27396.30000000,0.10729000,2938.78658200,5
1613156400000,2021-02-12 19:00:00,ETH/ZAR,27173.50000000,27173.50000000,27173.50000000,27173.50000000,0.01550000,421.18925000,2
1613152800000,2021-02-12 18:00:00,ETH/ZAR,27173.50000000,27173.50000000,26899.00000000,27035.20000000,4.55810000,123230.15892500,10
1613149200000,2021-02-12 17:00:00,ETH/ZAR,27004.20000000,27173.50000000,27004.20000000,27173.50000000,2.76835000,74837.09702700,12
1613145600000,2021-02-12 16:00:00,ETH/ZAR,26733.00000000,26952.50000000,26733.00000000,26952.50000000,7.59738000,204246.61718900,11
1613142000000,2021-02-12 15:00:00,ETH/ZAR,26244.30000000,26515.40000000,26244.30000000,26515.40000000,0.84744000,22241.94437600,2
1613138400000,2021-02-12 14:00:00,ETH/ZAR,26658.30000000,26658.30000000,26247.60000000,26247.60000000,0.04671000,1238.96516600,3
1613134800000,2021-02-12 13:00:00,ETH/ZAR,26515.40000000,26515.40000000,26515.40000000,26515.40000000,0.00544000,144.24377600,1
1613131200000,2021-02-12 12:00:00,ETH/ZAR,26367.70000000,26367.70000000,26367.70000000,26367.70000000,0.00000000,0.00000000,0
1613127600000,2021-02-12 11:00:00,ETH/ZAR,26367.70000000,26367.70000000,26367.70000000,26367.70000000,0.00608000,160.31561600,1
1613124000000,2021-02-12 10:00:00,ETH/ZAR,26236.10000000,26367.70000000,26187.30000000,26367.70000000,0.29682000,7807.61520600,5
1613120400000,2021-02-12 09:00:00,ETH/ZAR,26324.60000000,26324.60000000,26324.60000000,26324.60000000,0.13890000,3656.48694000,1
1613116800000,2021-02-12 08:00:00,ETH/ZAR,26263.30000000,26263.30000000,26263.30000000,26263.30000000,0.00380000,99.80054000,1
1613113200000,2021-02-12 07:00:00,ETH/ZAR,26299.60000000,26402.00000000,26299.60000000,26402.00000000,0.00927000,244.18538800,2
1613109600000,2021-02-12 06:00:00,ETH/ZAR,25965.80000000,25965.80000000,25965.80000000,25965.80000000,0.10000000,2596.58000000,1
1613106000000,2021-02-12 05:00:00,ETH/ZAR,26085.50000000,26145.70000000,26085.50000000,26145.70000000,0.00936000,244.39084600,2
1613102400000,2021-02-12 04:00:00,ETH/ZAR,25652.20000000,25889.30000000,25624.90000000,25889.30000000,8.74637000,225316.84421500,18
1613098800000,2021-02-12 03:00:00,ETH/ZAR,25937.70000000,26014.60000000,25937.70000000,25977.70000000,7.87230000,204512.05473600,6
1613095200000,2021-02-12 02:00:00,ETH/ZAR,26033.90000000,26033.90000000,25822.00000000,25822.00000000,0.01869000,484.96172000,3
1613091600000,2021-02-12 01:00:00,ETH/ZAR,26333.00000000,26333.00000000,26333.00000000,26333.00000000,0.00809000,213.03397000,1
1613088000000,2021-02-12 00:00:00,ETH/ZAR,26299.60000000,26299.60000000,26299.60000000,26299.60000000,0.00000000,0.00000000,0
1613084400000,2021-02-11 23:00:00,ETH/ZAR,26299.60000000,26299.60000000,26299.60000000,26299.60000000,0.00326000,85.73669600,1
1613080800000,2021-02-11 22:00:00,ETH/ZAR,26157.10000000,26299.60000000,26144.60000000,26144.60000000,0.15391000,4033.89420300,6
1613077200000,2021-02-11 21:00:00,ETH/ZAR,26033.90000000,26057.30000000,26033.90000000,26057.30000000,0.92972000,24225.27410800,2
1613073600000,2021-02-11 20:00:00,ETH/ZAR,26247.60000000,26312.70000000,26033.90000000,26033.90000000,0.01970000,516.47822200,4
1613070000000,2021-02-11 19:00:00,ETH/ZAR,26515.40000000,26538.90000000,26515.40000000,26538.90000000,0.09007000,2390.23088300,2
1613066400000,2021-02-11 18:00:00,ETH/ZAR,26496.40000000,26496.40000000,26330.50000000,26456.40000000,0.04988000,1319.89240600,4
1613062800000,2021-02-11 17:00:00,ETH/ZAR,26247.60000000,26247.60000000,26247.60000000,26247.60000000,0.00544000,142.78694400,1
1613059200000,2021-02-11 16:00:00,ETH/ZAR,26496.40000000,26496.40000000,26496.40000000,26496.40000000,0.83800000,22203.98320000,2
1613055600000,2021-02-11 15:00:00,ETH/ZAR,26581.20000000,26733.00000000,26463.00000000,26538.20000000,0.54908000,14566.98011200,10
1613052000000,2021-02-11 14:00:00,ETH/ZAR,26539.40000000,26655.20000000,26460.00000000,26460.00000000,2.38058000,63179.25528800,24
1613048400000,2021-02-11 13:00:00,ETH/ZAR,26733.00000000,26876.00000000,26463.00000000,26597.80000000,2.33894000,62535.19100600,11
1613044800000,2021-02-11 12:00:00,ETH/ZAR,26463.00000000,26463.00000000,26463.00000000,26463.00000000,0.00000000,0.00000000,0
1613041200000,2021-02-11 11:00:00,ETH/ZAR,26620.20000000,26620.20000000,26463.00000000,26463.00000000,0.16939000,4508.34837000,4
1613037600000,2021-02-11 10:00:00,ETH/ZAR,26641.80000000,26733.00000000,26641.80000000,26733.00000000,2.85294000,76008.15080000,3
1613034000000,2021-02-11 09:00:00,ETH/ZAR,26515.40000000,26592.00000000,26515.40000000,26592.00000000,0.98844000,26284.17977600,2
