https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume EUR
1657065600,2022-07-06 00:00:00,USDT/EUR,0.97359,0.97359,0.97236,0.97287,6511.11806,6334.4714270322
1657062000,2022-07-05 23:00:00,USDT/EUR,0.97241,0.97336,0.97217,0.97336,8067.14855,7852.239712628
1657058400,2022-07-05 22:00:00,USDT/EUR,0.97217,0.97268,0.97174,0.97268,24833.99434,24155.5296146312
1657054800,2022-07-05 21:00:00,USDT/EUR,0.97279,0.97290,0.96986,0.97276,96383.50109,93758.0145203084
1657051200,2022-07-05 20:00:00,USDT/EUR,0.97306,0.97329,0.97202,0.97252,24372.15481,23702.407995821202
1657047600,2022-07-05 19:00:00,USDT/EUR,0.97339,0.97377,0.97207,0.97301,11952.83921,11630.2320797221
1657044000,2022-07-05 18:00:00,USDT/EUR,0.97435,0.97449,0.97247,0.97292,39336.24493,38271.0194172956
1657040400,2022-07-05 17:00:00,USDT/EUR,0.97522,0.97522,0.97357,0.97397,28927.40907,28174.4286119079
1657036800,2022-07-05 16:00:00,USDT/EUR,0.97389,0.97662,0.97389,0.97492,90328.73097,88063.2863972724
1657033200,2022-07-05 15:00:00,USDT/EUR,0.97505,0.97546,0.97321,0.97321,13025.75544,12676.7954517624
1657029600,2022-07-05 14:00:00,USDT/EUR,0.97290,0.97448,0.97269,0.97402,37786.68674,36804.9886184948
1657026000,2022-07-05 13:00:00,USDT/EUR,0.96947,0.97297,0.96946,0.97216,117879.39078,114597.6285406848
1657022400,2022-07-05 12:00:00,USDT/EUR,0.97022,0.97211,0.96913,0.97041,351815.73532,341405.5077118812
1657018800,2022-07-05 11:00:00,USDT/EUR,0.96933,0.96979,0.96933,0.96963,58660.04345,56878.537930423496
1657015200,2022-07-05 10:00:00,USDT/EUR,0.96945,0.96981,0.96846,0.96846,20241.32285,19602.911527311
1657011600,2022-07-05 09:00:00,USDT/EUR,0.96813,0.97074,0.96643,0.96946,59447.37331,57631.8505291126
1657008000,2022-07-05 08:00:00,USDT/EUR,0.96236,0.96854,0.96205,0.96854,42529.11129,41191.1454488166
1657004400,2022-07-05 07:00:00,USDT/EUR,0.95675,0.96288,0.95648,0.96179,1499899.35135,1442588.1971349164
1657000800,2022-07-05 06:00:00,USDT/EUR,0.95564,0.95718,0.95563,0.95664,117183.33857,112102.26900960482
1656997200,2022-07-05 05:00:00,USDT/EUR,0.95629,0.95629,0.95505,0.95519,59563.93650,56894.876505435
1656993600,2022-07-05 04:00:00,USDT/EUR,0.95652,0.95680,0.95638,0.95638,83981.32011,80318.05492680181
1656990000,2022-07-05 03:00:00,USDT/EUR,0.95699,0.95699,0.95620,0.95650,44875.01696,42922.95372224
1656986400,2022-07-05 02:00:00,USDT/EUR,0.95676,0.95699,0.95663,0.95699,15500.32827,14833.6591511073
1656982800,2022-07-05 01:00:00,USDT/EUR,0.95690,0.95749,0.95665,0.95665,56574.00473,54121.5216249545
1656979200,2022-07-05 00:00:00,USDT/EUR,0.95660,0.95731,0.95655,0.95675,107904.49162,103237.622357435
1656975600,2022-07-04 23:00:00,USDT/EUR,0.95730,0.95730,0.95660,0.95668,36182.41024,34614.9882284032
1656972000,2022-07-04 22:00:00,USDT/EUR,0.95765,0.95766,0.95061,0.95726,1284310.79592,1229419.352502379
1656968400,2022-07-04 21:00:00,USDT/EUR,0.95796,0.95803,0.95306,0.95765,733758.25752,702683.595314028
1656964800,2022-07-04 20:00:00,USDT/EUR,0.95834,0.95860,0.95248,0.95795,670794.32336,642587.422062712
1656961200,2022-07-04 19:00:00,USDT/EUR,0.95846,0.95860,0.95797,0.95797,15167.60318,14530.108818344599
1656957600,2022-07-04 18:00:00,USDT/EUR,0.95833,0.95860,0.95816,0.95823,16782.17032,16081.179065733602
1656954000,2022-07-04 17:00:00,USDT/EUR,0.95869,0.95883,0.95834,0.95875,25774.07902,24710.898260425
1656950400,2022-07-04 16:00:00,USDT/EUR,0.95823,0.95873,0.95764,0.95858,88956.00038,85271.4428442604
1656946800,2022-07-04 15:00:00,USDT/EUR,0.95792,0.95848,0.95713,0.95825,219785.37704,210609.33754858
1656943200,2022-07-04 14:00:00,USDT/EUR,0.95606,0.95789,0.95606,0.95789,199371.42554,190975.8948105106
1656939600,2022-07-04 13:00:00,USDT/EUR,0.95552,0.95601,0.95504,0.95601,17574.08497,16801.0009721697
1656936000,2022-07-04 12:00:00,USDT/EUR,0.95507,0.95585,0.95455,0.95558,107829.73476,103039.9379419608
1656932400,2022-07-04 11:00:00,USDT/EUR,0.95537,0.95548,0.95393,0.95507,54558.92103,52107.58870812209
1656928800,2022-07-04 10:00:00,USDT/EUR,0.95621,0.95639,0.95478,0.95529,112236.50828,107218.41399480119
1656925200,2022-07-04 09:00:00,USDT/EUR,0.95653,0.95653,0.95329,0.95617,175502.13007,167809.8717090319
1656921600,2022-07-04 08:00:00,USDT/EUR,0.95725,0.95777,0.95202,0.95636,272699.20911,260798.61562443958
1656918000,2022-07-04 07:00:00,USDT/EUR,0.95749,0.95754,0.95647,0.95723,51468.11485,49266.8235778655
1656914400,2022-07-04 06:00:00,USDT/EUR,0.95689,0.95772,0.95623,0.95706,145182.83314,138948.6822849684
1656910800,2022-07-04 05:00:00,USDT/EUR,0.95700,0.95721,0.95649,0.95684,164814.41379,157701.02369082358
1656907200,2022-07-04 04:00:00,USDT/EUR,0.95716,0.95732,0.95707,0.95716,3443.14369,3295.6394143203997
1656903600,2022-07-04 03:00:00,USDT/EUR,0.95677,0.95714,0.95630,0.95714,49274.89214,47162.9702628796
1656900000,2022-07-04 02:00:00,USDT/EUR,0.95665,0.95713,0.95648,0.95678,4705.25818,4501.896921460399
1656896400,2022-07-04 01:00:00,USDT/EUR,0.95667,0.95712,0.95632,0.95632,12891.79471,12328.681117067199
1656892800,2022-07-04 00:00:00,USDT/EUR,0.95638,0.95671,0.95584,0.95671,85660.32179,81952.0864597109
1656889200,2022-07-03 23:00:00,USDT/EUR,0.95650,0.95676,0.95620,0.95669,135481.52705,129613.82211346451
1656885600,2022-07-03 22:00:00,USDT/EUR,0.95786,0.95786,0.94838,0.95614,1574630.51223,1505567.2179635921
1656882000,2022-07-03 21:00:00,USDT/EUR,0.95775,0.95840,0.95700,0.95815,12429.39713,11909.226860109498
1656878400,2022-07-03 20:00:00,USDT/EUR,0.95842,0.95843,0.95760,0.95815,27980.27702,26809.302426713
1656874800,2022-07-03 19:00:00,USDT/EUR,0.95841,0.95843,0.95804,0.95834,7987.59559,7654.832357720599
1656871200,2022-07-03 18:00:00,USDT/EUR,0.95842,0.95842,0.95834,0.95842,3346.10398,3206.9729765116
1656867600,2022-07-03 17:00:00,USDT/EUR,0.95804,0.95843,0.95804,0.95843,14740.79195,14128.0172286385
1656864000,2022-07-03 16:00:00,USDT/EUR,0.95840,0.95842,0.95804,0.95842,6505.47177,6234.974253803401
1656860400,2022-07-03 15:00:00,USDT/EUR,0.95838,0.95843,0.95838,0.95840,24004.68590,23006.09096656
1656856800,2022-07-03 14:00:00,USDT/EUR,0.95841,0.95841,0.95808,0.95841,1180.98998,1131.8726067318
1656853200,2022-07-03 13:00:00,USDT/EUR,0.95842,0.95843,0.95804,0.95843,35583.13707,34103.9460620001
1656849600,2022-07-03 12:00:00,USDT/EUR,0.95840,0.95843,0.95804,0.95843,41215.27705,39501.9579830315
1656846000,2022-07-03 11:00:00,USDT/EUR,0.95833,0.95843,0.95798,0.95841,59103.01156,56644.9173092196
1656842400,2022-07-03 10:00:00,USDT/EUR,0.95836,0.95841,0.95832,0.95841,5552.79610,5321.855310200999
1656838800,2022-07-03 09:00:00,USDT/EUR,0.95832,0.95837,0.95832,0.95836,3515.16977,3368.7981007772
1656835200,2022-07-03 08:00:00,USDT/EUR,0.95791,0.95838,0.95791,0.95800,847.40828,811.81713224
1656831600,2022-07-03 07:00:00,USDT/EUR,0.95793,0.95837,0.95793,0.95836,1099.64097,1053.8519200091998
1656828000,2022-07-03 06:00:00,USDT/EUR,0.95797,0.95797,0.95791,0.95791,173.00708,165.72521200280002
1656824400,2022-07-03 05:00:00,USDT/EUR,0.95826,0.95836,0.95791,0.95797,3689.95724,3534.8683372028
1656820800,2022-07-03 04:00:00,USDT/EUR,0.95834,0.95836,0.95790,0.95831,1417.19120,1358.108498872
1656817200,2022-07-03 03:00:00,USDT/EUR,0.95799,0.95799,0.95790,0.95791,1783.69289,1708.6172562599002
1656813600,2022-07-03 02:00:00,USDT/EUR,0.95791,0.95797,0.95791,0.95792,291.65561,279.38274193120003
1656810000,2022-07-03 01:00:00,USDT/EUR,0.95796,0.95838,0.95796,0.95838,2397.95550,2298.15259209
1656806400,2022-07-03 00:00:00,USDT/EUR,0.95799,0.95838,0.95796,0.95797,3160.64200,3027.80021674
1656802800,2022-07-02 23:00:00,USDT/EUR,0.95804,0.95842,0.95789,0.95838,13334.10507,12779.1396169866
1656799200,2022-07-02 22:00:00,USDT/EUR,0.95806,0.95842,0.95804,0.95842,197.50543,189.2931542206
1656795600,2022-07-02 21:00:00,USDT/EUR,0.95843,0.95843,0.95798,0.95807,32622.28703,31254.4345348321
1656792000,2022-07-02 20:00:00,USDT/EUR,0.95842,0.95843,0.95804,0.95843,101547.28259,97325.9620527337
1656788400,2022-07-02 19:00:00,USDT/EUR,0.95837,0.95842,0.95804,0.95842,81616.71066,78223.0878307572
1656784800,2022-07-02 18:00:00,USDT/EUR,0.95837,0.95839,0.95803,0.95839,2108.50854,2020.7734996505997
1656781200,2022-07-02 17:00:00,USDT/EUR,0.95841,0.95841,0.95838,0.95838,1309.03577,1254.5537012526
1656777600,2022-07-02 16:00:00,USDT/EUR,0.95838,0.95841,0.95806,0.95840,5643.99605,5409.20581432
1656774000,2022-07-02 15:00:00,USDT/EUR,0.95839,0.95843,0.95793,0.95793,275483.64376,263894.0468670168
1656770400,2022-07-02 14:00:00,USDT/EUR,0.95839,0.95839,0.95839,0.95839,13383.16469,12826.2912072491
1656766800,2022-07-02 13:00:00,USDT/EUR,0.95842,0.95842,0.95804,0.95839,2574.10099,2466.9926478060997
1656763200,2022-07-02 12:00:00,USDT/EUR,0.95843,0.95843,0.95814,0.95816,3012.89774,2886.8380985584
1656759600,2022-07-02 11:00:00,USDT/EUR,0.95838,0.95843,0.95814,0.95843,14821.66588,14205.5292293684
1656756000,2022-07-02 10:00:00,USDT/EUR,0.95808,0.95840,0.95807,0.95835,12328.98751,11815.485180208501
1656752400,2022-07-02 09:00:00,USDT/EUR,0.95819,0.95840,0.95817,0.95830,112805.48964,108101.500722012
1656748800,2022-07-02 08:00:00,USDT/EUR,0.95801,0.95822,0.95504,0.95817,52151.67578,49970.1711821226
1656745200,2022-07-02 07:00:00,USDT/EUR,0.95792,0.95833,0.95790,0.95827,12146.37907,11639.5106714089
1656741600,2022-07-02 06:00:00,USDT/EUR,0.95835,0.95835,0.95789,0.95830,1168.39375,1119.671730625
1656738000,2022-07-02 05:00:00,USDT/EUR,0.95751,0.95840,0.95751,0.95834,86264.39177,82670.6172088618
1656734400,2022-07-02 04:00:00,USDT/EUR,0.95792,0.95792,0.95751,0.95751,694.72352,665.2047176352
1656730800,2022-07-02 03:00:00,USDT/EUR,0.95793,0.95793,0.95793,0.95793,208.67918,199.9000468974
1656727200,2022-07-02 02:00:00,USDT/EUR,0.95792,0.95793,0.95792,0.95792,1965.18705,1882.491978936
1656723600,2022-07-02 01:00:00,USDT/EUR,0.95792,0.95793,0.95746,0.95792,3018.76186,2891.7323609312
1656720000,2022-07-02 00:00:00,USDT/EUR,0.95795,0.95796,0.95745,0.95748,6739.91194,6453.3308843112
1656716400,2022-07-01 23:00:00,USDT/EUR,0.95772,0.95799,0.95737,0.95799,23652.45023,22658.8107958377
1656712800,2022-07-01 22:00:00,USDT/EUR,0.95775,0.95803,0.95725,0.95772,99240.03824,95044.16942321279
1656709200,2022-07-01 21:00:00,USDT/EUR,0.95786,0.95803,0.95765,0.95771,35888.69460,34370.961705366004
1656705600,2022-07-01 20:00:00,USDT/EUR,0.95773,0.95785,0.95690,0.95785,15483.58092,14830.947984222
1656702000,2022-07-01 19:00:00,USDT/EUR,0.95789,0.95807,0.95730,0.95759,29061.03293,27828.554523438703
1656698400,2022-07-01 18:00:00,USDT/EUR,0.95915,0.95924,0.95739,0.95783,117904.77489,112932.7305328887
1656694800,2022-07-01 17:00:00,USDT/EUR,0.96019,0.96096,0.94167,0.95927,2878769.70086,2761517.4109439724
1656691200,2022-07-01 16:00:00,USDT/EUR,0.95957,0.96044,0.95933,0.96017,22638.97848,21737.2679671416
1656687600,2022-07-01 15:00:00,USDT/EUR,0.96112,0.96199,0.95687,0.95939,194670.62104,186765.0471195656
1656684000,2022-07-01 14:00:00,USDT/EUR,0.96028,0.96339,0.95975,0.96100,42556.04575,40896.359965749994
1656680400,2022-07-01 13:00:00,USDT/EUR,0.96001,0.96103,0.95969,0.96056,56159.71419,53944.775062346394
1656676800,2022-07-01 12:00:00,USDT/EUR,0.95717,0.96339,0.95698,0.95991,605526.10684,581250.5652167845
1656673200,2022-07-01 11:00:00,USDT/EUR,0.95510,0.95750,0.95504,0.95713,375262.87086,359175.35158623185
1656669600,2022-07-01 10:00:00,USDT/EUR,0.95516,0.95547,0.95277,0.95543,106229.03995,101494.41163942851
1656666000,2022-07-01 09:00:00,USDT/EUR,0.95519,0.95592,0.95424,0.95510,93276.85978,89088.728775878
1656662400,2022-07-01 08:00:00,USDT/EUR,0.95598,0.95698,0.95501,0.95544,135661.43937,129616.3656316728
1656658800,2022-07-01 07:00:00,USDT/EUR,0.95509,0.95755,0.95509,0.95598,1761723.21342,1684172.1575652517
1656655200,2022-07-01 06:00:00,USDT/EUR,0.95419,0.95595,0.95380,0.95473,81563.91799,77871.5194225927
1656651600,2022-07-01 05:00:00,USDT/EUR,0.95494,0.95507,0.95383,0.95418,206694.27490,197223.543224082
1656648000,2022-07-01 04:00:00,USDT/EUR,0.95495,0.95544,0.95444,0.95444,5782.22513,5518.7869530771995
1656644400,2022-07-01 03:00:00,USDT/EUR,0.95368,0.95494,0.95361,0.95482,5439.76190,5193.993457358
1656640800,2022-07-01 02:00:00,USDT/EUR,0.95382,0.95419,0.95309,0.95375,26184.03111,24973.0196711625
1656637200,2022-07-01 01:00:00,USDT/EUR,0.95374,0.95404,0.95348,0.95348,3293.80415,3140.576380942
1656633600,2022-07-01 00:00:00,USDT/EUR,0.95313,0.95399,0.95313,0.95345,29740.27616,28355.866304752002
1656630000,2022-06-30 23:00:00,USDT/EUR,0.95290,0.95317,0.95275,0.95312,65467.44825,62398.33427604
1656626400,2022-06-30 22:00:00,USDT/EUR,0.95354,0.95417,0.94637,0.95292,989671.12302,943077.4065482185
1656622800,2022-06-30 21:00:00,USDT/EUR,0.95314,0.95379,0.95260,0.95349,90616.42164,86401.8518695236
1656619200,2022-06-30 20:00:00,USDT/EUR,0.95371,0.95371,0.95282,0.95324,41188.80614,39262.8175648936
1656615600,2022-06-30 19:00:00,USDT/EUR,0.95324,0.95455,0.95324,0.95350,29988.05369,28593.609193415003
1656612000,2022-06-30 18:00:00,USDT/EUR,0.95358,0.95358,0.95314,0.95329,65667.18241,62599.86831962889
1656608400,2022-06-30 17:00:00,USDT/EUR,0.95294,0.95395,0.95269,0.95359,970792.46352,925737.9852880369
1656604800,2022-06-30 16:00:00,USDT/EUR,0.95424,0.95465,0.95272,0.95272,26698.63616,25436.324642355197
1656601200,2022-06-30 15:00:00,USDT/EUR,0.95545,0.95645,0.95271,0.95442,348206.35468,332335.1090336856
1656597600,2022-06-30 14:00:00,USDT/EUR,0.95896,0.95905,0.95505,0.95576,247774.84739,236813.28814146642
1656594000,2022-06-30 13:00:00,USDT/EUR,0.96013,0.96013,0.95820,0.95925,63391.99631,60808.77246036751
1656590400,2022-06-30 12:00:00,USDT/EUR,0.96050,0.96243,0.95896,0.96059,116948.59709,112339.6528786831
1656586800,2022-06-30 11:00:00,USDT/EUR,0.95974,0.96175,0.95717,0.96065,557099.10178,535177.252124957
1656583200,2022-06-30 10:00:00,USDT/EUR,0.95745,0.95976,0.95730,0.95976,43594.01422,41839.7910877872
1656579600,2022-06-30 09:00:00,USDT/EUR,0.95643,0.95747,0.95608,0.95747,75292.86090,72090.65552592301
1656576000,2022-06-30 08:00:00,USDT/EUR,0.95590,0.95804,0.95444,0.95603,329397.42175,314913.8171156525
1656572400,2022-06-30 07:00:00,USDT/EUR,0.95606,0.95696,0.95492,0.95591,46721.42180,44661.474312838
1656568800,2022-06-30 06:00:00,USDT/EUR,0.95489,0.95600,0.95356,0.95600,151565.03214,144896.17072584
1656565200,2022-06-30 05:00:00,USDT/EUR,0.95514,0.95539,0.95470,0.95528,18575.20980,17744.526417744
1656561600,2022-06-30 04:00:00,USDT/EUR,0.95513,0.95533,0.95465,0.95504,12345.19067,11790.1508974768
1656558000,2022-06-30 03:00:00,USDT/EUR,0.95522,0.95537,0.95209,0.95508,68111.61234,65052.03871368721
1656554400,2022-06-30 02:00:00,USDT/EUR,0.95651,0.95651,0.95408,0.95522,20118.00045,19217.116389848998
1656550800,2022-06-30 01:00:00,USDT/EUR,0.95596,0.95668,0.95561,0.95662,85028.36490,81339.834430638
1656547200,2022-06-30 00:00:00,USDT/EUR,0.95577,0.95611,0.95552,0.95590,36470.20659,34861.870479381
1656543600,2022-06-29 23:00:00,USDT/EUR,0.95620,0.95674,0.95100,0.95553,910882.98900,870376.0224791699
1656540000,2022-06-29 22:00:00,USDT/EUR,0.95638,0.95685,0.95609,0.95618,12391.29141,11848.3050204138
1656536400,2022-06-29 21:00:00,USDT/EUR,0.95628,0.95691,0.95619,0.95646,41285.15286,39487.5973044756
1656532800,2022-06-29 20:00:00,USDT/EUR,0.95689,0.95700,0.95627,0.95633,17629.80684,16859.913175297203
1656529200,2022-06-29 19:00:00,USDT/EUR,0.95673,0.95733,0.95618,0.95686,12180.69776,11655.2224586336
1656525600,2022-06-29 18:00:00,USDT/EUR,0.95608,0.95682,0.95537,0.95635,147901.81927,141445.90485886452
1656522000,2022-06-29 17:00:00,USDT/EUR,0.95570,0.95637,0.95549,0.95566,115909.99881,110770.5494627646
1656518400,2022-06-29 16:00:00,USDT/EUR,0.95339,0.95572,0.95339,0.95570,54024.72065,51631.425525205
1656514800,2022-06-29 15:00:00,USDT/EUR,0.95299,0.95413,0.95264,0.95305,32580.16127,31050.522698373497
1656511200,2022-06-29 14:00:00,USDT/EUR,0.95282,0.95401,0.95152,0.95275,39309.87890,37452.487121975006
1656507600,2022-06-29 13:00:00,USDT/EUR,0.94895,0.95281,0.94876,0.95235,40733.56285,38792.608580197506
1656504000,2022-06-29 12:00:00,USDT/EUR,0.94894,0.94994,0.94832,0.94894,234276.40807,222314.2546739458
1656500400,2022-06-29 11:00:00,USDT/EUR,0.94888,0.94931,0.94752,0.94846,141313.35267,134030.06247338819
1656496800,2022-06-29 10:00:00,USDT/EUR,0.94999,0.95034,0.94720,0.94924,64377.62136,61109.81329976639
1656493200,2022-06-29 09:00:00,USDT/EUR,0.94934,0.94998,0.94824,0.94998,43340.91858,41173.0058326284
1656489600,2022-06-29 08:00:00,USDT/EUR,0.94924,0.94996,0.94873,0.94970,172519.41492,163841.68834952402
1656486000,2022-06-29 07:00:00,USDT/EUR,0.95162,0.95162,0.94887,0.94922,295171.13949,280182.34902669775
1656482400,2022-06-29 06:00:00,USDT/EUR,0.95084,0.95234,0.95084,0.95167,59980.71484,57081.8468917828
1656478800,2022-06-29 05:00:00,USDT/EUR,0.95062,0.95081,0.94978,0.95081,28441.54517,27042.505563087703
1656475200,2022-06-29 04:00:00,USDT/EUR,0.94854,0.95099,0.94831,0.95063,13957.85071,13268.7516204473
1656471600,2022-06-29 03:00:00,USDT/EUR,0.94853,0.94911,0.94845,0.94845,9580.97277,9087.073623706501
1656468000,2022-06-29 02:00:00,USDT/EUR,0.94843,0.94892,0.94801,0.94877,9661.78357,9166.8103977089
1656464400,2022-06-29 01:00:00,USDT/EUR,0.94918,0.94924,0.94849,0.94849,2722.53885,2582.3008738365
1656460800,2022-06-29 00:00:00,USDT/EUR,0.94940,0.94966,0.94851,0.94926,10398.12045,9870.519818367
1656457200,2022-06-28 23:00:00,USDT/EUR,0.94904,0.94945,0.94872,0.94945,9444.74873,8967.3166816985
1656453600,2022-06-28 22:00:00,USDT/EUR,0.94958,0.94995,0.94906,0.94925,19003.47175,18039.0455586875
1656450000,2022-06-28 21:00:00,USDT/EUR,0.94939,0.94984,0.94923,0.94962,33448.20566,31763.0850588492
1656446400,2022-06-28 20:00:00,USDT/EUR,0.94929,0.94982,0.94705,0.94930,225582.44630,214145.41627259002
1656442800,2022-06-28 19:00:00,USDT/EUR,0.94916,0.94977,0.94879,0.94951,159766.07749,151699.48823752988
1656439200,2022-06-28 18:00:00,USDT/EUR,0.94858,0.94916,0.94806,0.94916,34067.13954,32335.166165786395
1656435600,2022-06-28 17:00:00,USDT/EUR,0.94939,0.94975,0.94861,0.94861,15488.62816,14692.6675588576
1656432000,2022-06-28 16:00:00,USDT/EUR,0.94794,0.94950,0.94709,0.94894,1739600.35255,1650776.358548797
1656428400,2022-06-28 15:00:00,USDT/EUR,0.94993,0.95024,0.94789,0.94789,54315.98489,51485.5789173821
1656424800,2022-06-28 14:00:00,USDT/EUR,0.94790,0.95074,0.94790,0.94999,164936.20663,156687.7469364337
1656421200,2022-06-28 13:00:00,USDT/EUR,0.94738,0.94890,0.94729,0.94790,99571.91966,94384.22264571399
1656417600,2022-06-28 12:00:00,USDT/EUR,0.94521,0.94787,0.94521,0.94787,92154.39854,87350.3897441098
1656414000,2022-06-28 11:00:00,USDT/EUR,0.94399,0.94541,0.94333,0.94541,97915.02776,92569.84639458159
1656410400,2022-06-28 10:00:00,USDT/EUR,0.94323,0.94399,0.94257,0.94399,39726.96727,37501.8598332073
1656406800,2022-06-28 09:00:00,USDT/EUR,0.94343,0.94384,0.94270,0.94312,34798.67131,32819.322885887195
1656403200,2022-06-28 08:00:00,USDT/EUR,0.94394,0.94461,0.94276,0.94352,58074.08326,54794.0590374752
1656399600,2022-06-28 07:00:00,USDT/EUR,0.94348,0.94385,0.94309,0.94385,14157.40134,13362.463254758999
1656396000,2022-06-28 06:00:00,USDT/EUR,0.94471,0.94471,0.94229,0.94393,159649.80784,150698.2431144112
1656392400,2022-06-28 05:00:00,USDT/EUR,0.94447,0.94472,0.94400,0.94472,12127.14458,11456.756027617601
1656388800,2022-06-28 04:00:00,USDT/EUR,0.94370,0.94447,0.94370,0.94447,25338.57941,23931.5280953627
1656385200,2022-06-28 03:00:00,USDT/EUR,0.94428,0.94431,0.94361,0.94361,2738.06797,2583.6683171717
1656381600,2022-06-28 02:00:00,USDT/EUR,0.94399,0.94467,0.94377,0.94381,11108.37417,10484.1946253877
1656378000,2022-06-28 01:00:00,USDT/EUR,0.94420,0.94430,0.94348,0.94422,29417.36458,27776.4639837276
1656374400,2022-06-28 00:00:00,USDT/EUR,0.94389,0.94445,0.94339,0.94445,138086.51115,130415.8054556175
1656370800,2022-06-27 23:00:00,USDT/EUR,0.94412,0.94414,0.94345,0.94396,226662.81711,213960.63283915562
1656367200,2022-06-27 22:00:00,USDT/EUR,0.94370,0.94414,0.94346,0.94414,33673.70646,31792.6932171444
1656363600,2022-06-27 21:00:00,USDT/EUR,0.94419,0.94455,0.93815,0.94376,1127941.80916,1064506.3618128416
1656360000,2022-06-27 20:00:00,USDT/EUR,0.94459,0.94472,0.94416,0.94421,12456.12637,11761.1990798177
1656356400,2022-06-27 19:00:00,USDT/EUR,0.94444,0.94472,0.94375,0.94457,69988.52474,66109.0608136618
1656352800,2022-06-27 18:00:00,USDT/EUR,0.94370,0.94469,0.94327,0.94416,194294.58476,183445.1751470016
1656349200,2022-06-27 17:00:00,USDT/EUR,0.94263,0.94411,0.94261,0.94345,148523.91620,140124.88873889
1656345600,2022-06-27 16:00:00,USDT/EUR,0.94233,0.94288,0.94182,0.94263,147191.92345,138747.5228016735
1656342000,2022-06-27 15:00:00,USDT/EUR,0.94285,0.94291,0.94020,0.94233,309191.24864,291360.1893309312
1656338400,2022-06-27 14:00:00,USDT/EUR,0.94460,0.94539,0.94020,0.94253,2933938.85227,2765325.3864300433
1656334800,2022-06-27 13:00:00,USDT/EUR,0.94528,0.94528,0.94240,0.94460,291217.23753,275083.80257083796
1656331200,2022-06-27 12:00:00,USDT/EUR,0.94510,0.94637,0.94484,0.94534,201655.19123,190632.71847736818
1656327600,2022-06-27 11:00:00,USDT/EUR,0.94414,0.94660,0.93906,0.94523,1618508.12405,1529862.4340957815
1656324000,2022-06-27 10:00:00,USDT/EUR,0.94519,0.94550,0.94372,0.94433,41047.09572,38762.0039012676
1656320400,2022-06-27 09:00:00,USDT/EUR,0.94407,0.94518,0.94393,0.94518,43397.70290,41018.640827022
1656316800,2022-06-27 08:00:00,USDT/EUR,0.94379,0.94476,0.94359,0.94415,121652.27976,114857.999935404
1656313200,2022-06-27 07:00:00,USDT/EUR,0.94541,0.94573,0.94359,0.94373,144349.41154,136226.8701526442
1656309600,2022-06-27 06:00:00,USDT/EUR,0.94578,0.94643,0.94534,0.94560,59026.28040,55815.25074624
1656306000,2022-06-27 05:00:00,USDT/EUR,0.94574,0.94578,0.94495,0.94578,60992.81408,57685.7837005824
1656302400,2022-06-27 04:00:00,USDT/EUR,0.94649,0.94651,0.94571,0.94585,31532.63979,29825.1473453715
1656298800,2022-06-27 03:00:00,USDT/EUR,0.94637,0.94684,0.94622,0.94672,19460.07471,18423.2419294512
1656295200,2022-06-27 02:00:00,USDT/EUR,0.94573,0.94640,0.94554,0.94640,39064.07229,36970.238015256
1656291600,2022-06-27 01:00:00,USDT/EUR,0.94603,0.94630,0.94559,0.94608,15960.25327,15099.6764136816
1656288000,2022-06-27 00:00:00,USDT/EUR,0.94575,0.94667,0.94526,0.94639,96513.12028,91339.0519017892
1656284400,2022-06-26 23:00:00,USDT/EUR,0.94603,0.94609,0.94537,0.94584,35165.59324,33261.0247101216
1656280800,2022-06-26 22:00:00,USDT/EUR,0.94748,0.94748,0.94166,0.94619,2331226.98262,2205783.6586852176
1656277200,2022-06-26 21:00:00,USDT/EUR,0.94775,0.94818,0.94732,0.94750,118789.16003,112552.729128425
1656273600,2022-06-26 20:00:00,USDT/EUR,0.94843,0.94846,0.94775,0.94775,4092.95052,3879.0938553299998
1656270000,2022-06-26 19:00:00,USDT/EUR,0.94818,0.94844,0.94775,0.94843,15685.71347,14876.801226352101
1656266400,2022-06-26 18:00:00,USDT/EUR,0.94814,0.94900,0.94767,0.94777,74974.78974,71058.85647187979
1656262800,2022-06-26 17:00:00,USDT/EUR,0.94848,0.94900,0.94800,0.94814,214067.01440,202965.49903321598
1656259200,2022-06-26 16:00:00,USDT/EUR,0.94854,0.94854,0.94799,0.94799,3113.34581,2951.4206944219
1656255600,2022-06-26 15:00:00,USDT/EUR,0.94853,0.94855,0.94799,0.94855,8807.60270,8354.451541085
1656252000,2022-06-26 14:00:00,USDT/EUR,0.94858,0.94861,0.94801,0.94853,2553.07246,2421.6658204838
1656248400,2022-06-26 13:00:00,USDT/EUR,0.94845,0.94859,0.94784,0.94851,15138.14127,14358.6783760077
1656244800,2022-06-26 12:00:00,USDT/EUR,0.94824,0.94873,0.94795,0.94811,116476.94667,110432.9579072937
1656241200,2022-06-26 11:00:00,USDT/EUR,0.94854,0.94869,0.94774,0.94807,95616.32621,90650.9703899147
1656237600,2022-06-26 10:00:00,USDT/EUR,0.94846,0.94866,0.94800,0.94855,102646.82518,97365.646024489
1656234000,2022-06-26 09:00:00,USDT/EUR,0.94837,0.94854,0.94784,0.94845,61781.01894,58596.207413643
1656230400,2022-06-26 08:00:00,USDT/EUR,0.94835,0.94848,0.94775,0.94848,110755.50317,105049.3796466816
