https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PMON,Volume USDT
1657076400,2022-07-06 03:00:00,PMON/USDT,1.2053,1.2147,1.1796,1.1884,1648.1262,1973.42986742
1657072800,2022-07-06 02:00:00,PMON/USDT,1.21,1.2147,1.17,1.2124,1764.7537,2124.4334609
1657069200,2022-07-06 01:00:00,PMON/USDT,1.1822,1.2147,1.181,1.2014,2650.2017,3160.56501564
1657065600,2022-07-06 00:00:00,PMON/USDT,1.1829,1.1966,1.1811,1.1838,2777.3854,3298.55729992
1657062000,2022-07-05 23:00:00,PMON/USDT,1.1867,1.1964,1.1811,1.1892,3311.4993,3931.11244088
1657058400,2022-07-05 22:00:00,PMON/USDT,1.1838,1.1967,1.1811,1.194,3265.2929,3882.33983419
1657054800,2022-07-05 21:00:00,PMON/USDT,1.1962,1.2051,1.1811,1.1956,3449.2797325,4107.96070870925
1657051200,2022-07-05 20:00:00,PMON/USDT,1.2031,1.213,1.1951,1.2029,2690.6085,3239.00827981
1657047600,2022-07-05 19:00:00,PMON/USDT,1.1908,1.213,1.1866,1.2099,3332.5862,4008.44433172
1657044000,2022-07-05 18:00:00,PMON/USDT,1.1667,1.1969,1.16,1.1965,3110.52361754,3659.701972238452
1657040400,2022-07-05 17:00:00,PMON/USDT,1.1651,1.1739,1.16,1.1616,3573.5694,4170.19819339
1657036800,2022-07-05 16:00:00,PMON/USDT,1.1687,1.1784,1.1628,1.1736,3213.3624,3757.35369298
1657033200,2022-07-05 15:00:00,PMON/USDT,1.1807,1.1869,1.1684,1.1763,4287.8782,5062.46664726
1657029600,2022-07-05 14:00:00,PMON/USDT,1.1804,1.1869,1.1792,1.1861,3238.9945,3831.88122441
1657026000,2022-07-05 13:00:00,PMON/USDT,1.1679,1.1865,1.152,1.186,3276.3433,3847.03094728
1657022400,2022-07-05 12:00:00,PMON/USDT,1.1804,1.1884,1.1631,1.1743,2741.2514779,3228.80525742962
1657018800,2022-07-05 11:00:00,PMON/USDT,1.1615,1.1885,1.15,1.1804,2649.2375,3115.47737394
1657015200,2022-07-05 10:00:00,PMON/USDT,1.1709,1.181,1.15,1.15,3145.1657,3640.06292189
1657011600,2022-07-05 09:00:00,PMON/USDT,1.2002,1.207,1.1686,1.178,2758.91465055,3284.192549754495
1657008000,2022-07-05 08:00:00,PMON/USDT,1.2011,1.2148,1.1977,1.205,3196.0318,3851.58927643
1657004400,2022-07-05 07:00:00,PMON/USDT,1.2062,1.216,1.201,1.2049,3282.8575,3965.1010205
1657000800,2022-07-05 06:00:00,PMON/USDT,1.22,1.2279,1.201,1.2157,2557.4841,3102.55578768
1656997200,2022-07-05 05:00:00,PMON/USDT,1.2264,1.2308,1.2183,1.2198,2293.7524,2810.28909891
1656993600,2022-07-05 04:00:00,PMON/USDT,1.2246,1.2366,1.2231,1.2307,2781.0053,3417.43851236
1656990000,2022-07-05 03:00:00,PMON/USDT,1.2275,1.2378,1.2234,1.2332,3420.9166,4212.67302549
1656986400,2022-07-05 02:00:00,PMON/USDT,1.2305,1.2385,1.22,1.2357,2014.7279,2482.89404105
1656982800,2022-07-05 01:00:00,PMON/USDT,1.2315,1.2413,1.223,1.2386,2087.9317,2571.69644619
1656979200,2022-07-05 00:00:00,PMON/USDT,1.23,1.2446,1.2222,1.2404,1728.355,2130.53205323
1656975600,2022-07-04 23:00:00,PMON/USDT,1.24,1.2507,1.2222,1.2449,2708.3265,3355.39832864
1656972000,2022-07-04 22:00:00,PMON/USDT,1.2393,1.2508,1.2271,1.2483,2103.65181834,2609.959849277664
1656968400,2022-07-04 21:00:00,PMON/USDT,1.2278,1.2493,1.2235,1.2479,1920.747,2369.97783631
1656964800,2022-07-04 20:00:00,PMON/USDT,1.23,1.2377,1.2221,1.2336,4240.8768,5203.73321221
1656961200,2022-07-04 19:00:00,PMON/USDT,1.24,1.2512,1.2235,1.2264,1930.3274,2397.45906159
1656957600,2022-07-04 18:00:00,PMON/USDT,1.248,1.2701,1.2232,1.2436,2731.3323,3396.85470945
1656954000,2022-07-04 17:00:00,PMON/USDT,1.2422,1.2514,1.226,1.24,3327.8431,4127.4751763
1656950400,2022-07-04 16:00:00,PMON/USDT,1.2294,1.2451,1.2275,1.2349,2831.628,3501.73933432
1656946800,2022-07-04 15:00:00,PMON/USDT,1.2272,1.2412,1.2201,1.2392,3355.97029341,4119.900203426191
1656943200,2022-07-04 14:00:00,PMON/USDT,1.238,1.2448,1.2252,1.2299,3862.6269,4771.01944858
1656939600,2022-07-04 13:00:00,PMON/USDT,1.254,1.2545,1.2004,1.2443,3688.8538,4565.1521138
1656936000,2022-07-04 12:00:00,PMON/USDT,1.2421,1.2608,1.2415,1.2473,4066.8809,5095.94870158
1656932400,2022-07-04 11:00:00,PMON/USDT,1.219,1.2558,1.2135,1.2552,3049.073,3733.97233366
1656928800,2022-07-04 10:00:00,PMON/USDT,1.2192,1.227,1.2096,1.2258,3457.726,4214.73241849
1656925200,2022-07-04 09:00:00,PMON/USDT,1.2106,1.2198,1.2039,1.2103,3222.8056,3906.00079059
1656921600,2022-07-04 08:00:00,PMON/USDT,1.2114,1.234,1.21,1.2189,3000.2537,3649.51601732
1656918000,2022-07-04 07:00:00,PMON/USDT,1.2148,1.2221,1.1928,1.2188,3361.11338099,4039.416159061544
1656914400,2022-07-04 06:00:00,PMON/USDT,1.2215,1.224,1.2124,1.2217,3217.2084,3917.81838458
1656910800,2022-07-04 05:00:00,PMON/USDT,1.2129,1.2244,1.2124,1.2148,2778.3646,3383.0566768
1656907200,2022-07-04 04:00:00,PMON/USDT,1.2162,1.2238,1.2124,1.2209,2726.9113,3319.52915058
1656903600,2022-07-04 03:00:00,PMON/USDT,1.2162,1.2245,1.2124,1.2223,2877.3858,3501.67361336
1656900000,2022-07-04 02:00:00,PMON/USDT,1.2189,1.2252,1.2104,1.2225,2843.5597744,3466.33252283776
1656896400,2022-07-04 01:00:00,PMON/USDT,1.2068,1.2194,1.2015,1.213,1563.1297,1892.82423851
1656892800,2022-07-04 00:00:00,PMON/USDT,1.2044,1.2459,1.1994,1.2113,3110.1406,3825.22221802
1656889200,2022-07-03 23:00:00,PMON/USDT,1.2161,1.5151,1.1928,1.2109,10609.13041426,13340.018890100103
1656885600,2022-07-03 22:00:00,PMON/USDT,1.2126,1.224,1.2096,1.2221,3494.1759,4255.5320761
1656882000,2022-07-03 21:00:00,PMON/USDT,1.21,1.2193,1.2088,1.2191,3260.6859,3962.28442063
1656878400,2022-07-03 20:00:00,PMON/USDT,1.2079,1.219,1.2012,1.2161,2946.02372475,3562.372758129875
1656874800,2022-07-03 19:00:00,PMON/USDT,1.2035,1.2105,1.1998,1.2081,3149.10898784,3794.89955570032
1656871200,2022-07-03 18:00:00,PMON/USDT,1.1933,1.2105,1.1928,1.2102,4046.55948741,4857.236082199805
1656867600,2022-07-03 17:00:00,PMON/USDT,1.1999,1.2069,1.1928,1.2004,3348.8365,4008.12651541
1656864000,2022-07-03 16:00:00,PMON/USDT,1.2049,1.2112,1.1928,1.1981,2594.0411,3113.37930285
1656860400,2022-07-03 15:00:00,PMON/USDT,1.2034,1.2171,1.2013,1.211,3374.838,4076.85651008
1656856800,2022-07-03 14:00:00,PMON/USDT,1.1967,1.2209,1.1928,1.2171,3991.5277,4831.1373886
1656853200,2022-07-03 13:00:00,PMON/USDT,1.1997,1.2089,1.1928,1.1996,2028.3392,2428.82623408
1656849600,2022-07-03 12:00:00,PMON/USDT,1.2177,1.2235,1.1929,1.1999,2809.4193,3397.13753493
1656846000,2022-07-03 11:00:00,PMON/USDT,1.2269,1.2353,1.1928,1.2232,2629.0432,3188.63261561
1656842400,2022-07-03 10:00:00,PMON/USDT,1.2105,1.2356,1.2104,1.235,3093.6885,3795.75500399
1656838800,2022-07-03 09:00:00,PMON/USDT,1.1943,1.2132,1.1928,1.21,2056.194,2465.22515788
1656835200,2022-07-03 08:00:00,PMON/USDT,1.1962,1.2064,1.1928,1.2001,3178.2974,3809.18098936
1656831600,2022-07-03 07:00:00,PMON/USDT,1.2007,1.2108,1.1928,1.2053,1678.0411,2012.39426892
1656828000,2022-07-03 06:00:00,PMON/USDT,1.1957,1.2119,1.193,1.2105,2629.9451,3166.39942893
1656824400,2022-07-03 05:00:00,PMON/USDT,1.2125,1.2184,1.1928,1.1999,4597.3355,5521.82452732
1656820800,2022-07-03 04:00:00,PMON/USDT,1.2127,1.2184,1.2117,1.2182,2771.4151,3367.35269311
1656817200,2022-07-03 03:00:00,PMON/USDT,1.2151,1.2229,1.2117,1.2178,2767.8959,3365.82959333
1656813600,2022-07-03 02:00:00,PMON/USDT,1.2125,1.2228,1.2117,1.2221,2870.2419,3491.64571431
1656810000,2022-07-03 01:00:00,PMON/USDT,1.2115,1.2227,1.2052,1.218,2666.4848,3230.74657248
1656806400,2022-07-03 00:00:00,PMON/USDT,1.2121,1.2227,1.2052,1.2058,1919.938,2324.27528404
1656802800,2022-07-02 23:00:00,PMON/USDT,1.21,1.2229,1.2052,1.2182,2504.2557,3038.63625349
1656799200,2022-07-02 22:00:00,PMON/USDT,1.24,1.2485,1.2053,1.2102,2383.3342,2941.20212859
1656795600,2022-07-02 21:00:00,PMON/USDT,1.2142,1.2503,1.2053,1.2404,2558.2056777,3154.00473698831
1656792000,2022-07-02 20:00:00,PMON/USDT,1.2497,1.2557,1.2052,1.2223,5308.9635,6518.17843608
1656788400,2022-07-02 19:00:00,PMON/USDT,1.2505,1.2622,1.2432,1.2555,3119.90066223,3904.582020895988
1656784800,2022-07-02 18:00:00,PMON/USDT,1.2338,1.2589,1.2313,1.2585,2411.0548,2999.08842673
1656781200,2022-07-02 17:00:00,PMON/USDT,1.22,1.2431,1.2177,1.24,3484.165,4275.05581954
1656777600,2022-07-02 16:00:00,PMON/USDT,1.2201,1.2382,1.2177,1.2206,3092.807,3799.92996444
1656774000,2022-07-02 15:00:00,PMON/USDT,1.2289,1.2349,1.2177,1.2339,3041.1916,3727.64232537
1656770400,2022-07-02 14:00:00,PMON/USDT,1.23,1.244,1.2177,1.235,3192.586,3934.05655328
1656766800,2022-07-02 13:00:00,PMON/USDT,1.2358,1.2449,1.2271,1.2416,2789.3915,3444.03586661
1656763200,2022-07-02 12:00:00,PMON/USDT,1.25,1.2612,1.2342,1.24,2647.1975,3304.52097141
1656759600,2022-07-02 11:00:00,PMON/USDT,1.2513,1.2618,1.2177,1.2569,3806.4463,4746.61926128
1656756000,2022-07-02 10:00:00,PMON/USDT,1.2549,1.257,1.2492,1.2567,3125.737,3916.4182653
1656752400,2022-07-02 09:00:00,PMON/USDT,1.2497,1.2569,1.2492,1.2496,3309.3005,4145.5904429
1656748800,2022-07-02 08:00:00,PMON/USDT,1.2498,1.257,1.2492,1.2551,3065.5049507,3840.13971744878
1656745200,2022-07-02 07:00:00,PMON/USDT,1.2518,1.2591,1.2435,1.2552,3287.1495,4117.51029237
1656741600,2022-07-02 06:00:00,PMON/USDT,1.2505,1.2589,1.2492,1.2589,3306.8986,4142.37885655
1656738000,2022-07-02 05:00:00,PMON/USDT,1.2502,1.2631,1.24,1.2505,2704.8477,3383.44179867
1656734400,2022-07-02 04:00:00,PMON/USDT,1.2517,1.2658,1.2474,1.2497,2284.05733504,2866.099472028352
1656730800,2022-07-02 03:00:00,PMON/USDT,1.25,1.2674,1.2484,1.2517,2906.8019,3659.10095047
1656727200,2022-07-02 02:00:00,PMON/USDT,1.2678,1.2686,1.2302,1.2551,4827.512,5986.023311
1656723600,2022-07-02 01:00:00,PMON/USDT,1.2539,1.2776,1.2494,1.26,2203.8942,2786.70274103
1656720000,2022-07-02 00:00:00,PMON/USDT,1.256,1.2669,1.2465,1.2588,2602.5525,3275.80323795
1656716400,2022-07-01 23:00:00,PMON/USDT,1.2575,1.2645,1.2499,1.2499,3395.5151,4279.13681658
1656712800,2022-07-01 22:00:00,PMON/USDT,1.2578,1.2662,1.2551,1.2644,4448.2053,5599.42648571
1656709200,2022-07-01 21:00:00,PMON/USDT,1.3143,1.3209,1.2551,1.2641,4667.8718,6004.14093637
1656705600,2022-07-01 20:00:00,PMON/USDT,1.3054,1.3208,1.2708,1.3208,3257.142,4242.64939286
1656702000,2022-07-01 19:00:00,PMON/USDT,1.2806,1.3066,1.28,1.3054,2838.4913,3680.41358556
1656698400,2022-07-01 18:00:00,PMON/USDT,1.274,1.2891,1.2687,1.2806,3008.578,3849.35693692
1656694800,2022-07-01 17:00:00,PMON/USDT,1.2854,1.2983,1.2676,1.2867,2005.0685,2566.82274593
1656691200,2022-07-01 16:00:00,PMON/USDT,1.2859,1.2984,1.2762,1.2857,3086.15570945,3958.13672107988
1656687600,2022-07-01 15:00:00,PMON/USDT,1.29,1.2992,1.28,1.2946,3004.3045,3868.95376497
1656684000,2022-07-01 14:00:00,PMON/USDT,1.2827,1.2987,1.28,1.2948,3030.2516,3898.5394073
1656680400,2022-07-01 13:00:00,PMON/USDT,1.2837,1.2963,1.28,1.2827,3465.2519,4453.91347447
1656676800,2022-07-01 12:00:00,PMON/USDT,1.2803,1.2957,1.28,1.2914,3571.02765746,4596.43393856578
1656673200,2022-07-01 11:00:00,PMON/USDT,1.2856,1.2963,1.28,1.28,3204.1127,4122.923364
1656669600,2022-07-01 10:00:00,PMON/USDT,1.2915,1.311,1.28,1.292,3040.2453,3932.67625075
1656666000,2022-07-01 09:00:00,PMON/USDT,1.3,1.3109,1.2912,1.2915,2778.3473,3618.13691942
1656662400,2022-07-01 08:00:00,PMON/USDT,1.2839,1.3138,1.2801,1.3007,2862.992,3722.02677524
1656658800,2022-07-01 07:00:00,PMON/USDT,1.2859,1.2961,1.28,1.294,3294.4823,4241.24131119
1656655200,2022-07-01 06:00:00,PMON/USDT,1.2856,1.2963,1.28,1.2927,3235.2104,4166.27010422
1656651600,2022-07-01 05:00:00,PMON/USDT,1.3071,1.3091,1.28,1.292,5182.0744,6682.71762988
1656648000,2022-07-01 04:00:00,PMON/USDT,1.3023,1.3106,1.2985,1.3071,1771.9653,2308.88218424
1656644400,2022-07-01 03:00:00,PMON/USDT,1.3322,1.3376,1.2992,1.3103,2143.3334,2837.3196139
1656640800,2022-07-01 02:00:00,PMON/USDT,1.33,1.3417,1.3183,1.3202,2217.9224,2943.77126401
1656637200,2022-07-01 01:00:00,PMON/USDT,1.3446,1.3547,1.3268,1.3338,1631.6212,2187.5116335
1656633600,2022-07-01 00:00:00,PMON/USDT,1.3052,1.3574,1.2985,1.3516,3065.2489,4062.26153211
1656630000,2022-06-30 23:00:00,PMON/USDT,1.2995,1.3056,1.2985,1.3052,3170.7285,4127.86754974
1656626400,2022-06-30 22:00:00,PMON/USDT,1.3005,1.3054,1.2985,1.3049,3347.2424,4357.89480075
1656622800,2022-06-30 21:00:00,PMON/USDT,1.3,1.3109,1.2985,1.3053,3016.7044,3933.66563717
1656619200,2022-06-30 20:00:00,PMON/USDT,1.3091,1.3109,1.2985,1.3012,2545.1299,3316.44996085
1656615600,2022-06-30 19:00:00,PMON/USDT,1.3094,1.3109,1.2985,1.3,2027.3662,2642.65774797
1656612000,2022-06-30 18:00:00,PMON/USDT,1.2989,1.3109,1.2985,1.3094,2538.9136,3308.03563539
1656608400,2022-06-30 17:00:00,PMON/USDT,1.2955,1.3096,1.2925,1.3043,3031.7172,3946.83248516
1656604800,2022-06-30 16:00:00,PMON/USDT,1.3,1.3109,1.2925,1.302,3183.509,4140.41111726
1656601200,2022-06-30 15:00:00,PMON/USDT,1.2943,1.3109,1.2925,1.2979,1288.0437,1672.37014649
1656597600,2022-06-30 14:00:00,PMON/USDT,1.3,1.3138,1.2925,1.309,2271.3445,2954.99879618
1656594000,2022-06-30 13:00:00,PMON/USDT,1.2996,1.3109,1.2925,1.3103,1837.0157,2384.00274632
1656590400,2022-06-30 12:00:00,PMON/USDT,1.3051,1.3177,1.2925,1.2997,3165.9587,4138.35568181
1656586800,2022-06-30 11:00:00,PMON/USDT,1.3013,1.3153,1.2929,1.3117,3113.1742,4071.37291518
1656583200,2022-06-30 10:00:00,PMON/USDT,1.3,1.3109,1.2929,1.309,1614.4945,2100.72847902
1656579600,2022-06-30 09:00:00,PMON/USDT,1.32,1.3313,1.2926,1.3077,3027.3422,3956.60816567
1656576000,2022-06-30 08:00:00,PMON/USDT,1.3115,1.3313,1.3081,1.3157,2499.7644,3296.02737046
1656572400,2022-06-30 07:00:00,PMON/USDT,1.3103,1.3551,1.305,1.3214,3136.7875,4149.32141336
1656568800,2022-06-30 06:00:00,PMON/USDT,1.3311,1.3516,1.31,1.3152,3913.2635,5193.60054358
1656565200,2022-06-30 05:00:00,PMON/USDT,1.33,1.3435,1.3298,1.3428,2417.8911,3228.37015923
1656561600,2022-06-30 04:00:00,PMON/USDT,1.3733,1.3802,1.3298,1.3387,2273.7302,3077.92465983
1656558000,2022-06-30 03:00:00,PMON/USDT,1.346,1.3802,1.3442,1.38,1827.4572,2492.45724586
1656554400,2022-06-30 02:00:00,PMON/USDT,1.3338,1.355,1.3298,1.355,2905.2086,3891.93689254
1656550800,2022-06-30 01:00:00,PMON/USDT,1.3358,1.345,1.3334,1.3448,2760.8384,3701.83552846
1656547200,2022-06-30 00:00:00,PMON/USDT,1.343,1.3545,1.333,1.3448,2901.4576554,3895.09109474854
1656543600,2022-06-29 23:00:00,PMON/USDT,1.3456,1.355,1.3423,1.3458,3296.6925,4442.73805752
1656540000,2022-06-29 22:00:00,PMON/USDT,1.3477,1.3547,1.3423,1.3528,3285.4568,4434.13801021
1656536400,2022-06-29 21:00:00,PMON/USDT,1.351,1.3585,1.3474,1.3477,3376.9095,4566.98744885
1656532800,2022-06-29 20:00:00,PMON/USDT,1.3552,1.3695,1.3478,1.3583,3190.4844,4336.44926943
1656529200,2022-06-29 19:00:00,PMON/USDT,1.3548,1.366,1.3545,1.3654,3324.6812,4518.28961049
1656525600,2022-06-29 18:00:00,PMON/USDT,1.36,1.3722,1.3545,1.3631,3342.4298,4548.0071337
1656522000,2022-06-29 17:00:00,PMON/USDT,1.3432,1.3722,1.3423,1.3722,3085.18024522,4169.938496689428
1656518400,2022-06-29 16:00:00,PMON/USDT,1.3503,1.3544,1.3423,1.3493,3776.1609,5086.97242017
1656514800,2022-06-29 15:00:00,PMON/USDT,1.3458,1.3547,1.3423,1.343,3278.5583,4418.6959133
1656511200,2022-06-29 14:00:00,PMON/USDT,1.35,1.3641,1.3424,1.3541,2340.5228074,3172.51496388398
1656507600,2022-06-29 13:00:00,PMON/USDT,1.3614,1.3657,1.3451,1.3625,3828.2407,5188.64842781
1656504000,2022-06-29 12:00:00,PMON/USDT,1.3606,1.371,1.3548,1.3614,3724.5958,5065.61896507
1656500400,2022-06-29 11:00:00,PMON/USDT,1.3551,1.3708,1.3548,1.3704,2679.6638,3644.21279249
1656496800,2022-06-29 10:00:00,PMON/USDT,1.3576,1.3653,1.3548,1.3627,3264.0922,4438.96331568
1656493200,2022-06-29 09:00:00,PMON/USDT,1.3562,1.3658,1.3548,1.3645,3117.4617,4240.60758663
1656489600,2022-06-29 08:00:00,PMON/USDT,1.3575,1.3659,1.3549,1.3558,3097.483,4213.38208314
1656486000,2022-06-29 07:00:00,PMON/USDT,1.3551,1.3659,1.3548,1.3657,3173.7872,4315.23665358
1656482400,2022-06-29 06:00:00,PMON/USDT,1.3777,1.385,1.3548,1.365,3485.4089,4757.56517995
1656478800,2022-06-29 05:00:00,PMON/USDT,1.4053,1.4175,1.3711,1.3846,3765.2241528,5250.74679943968
1656475200,2022-06-29 04:00:00,PMON/USDT,1.431,1.4372,1.4037,1.4167,2870.2855,4082.14306921
1656471600,2022-06-29 03:00:00,PMON/USDT,1.4272,1.4396,1.4224,1.4374,2370.9285,3392.76482546
1656468000,2022-06-29 02:00:00,PMON/USDT,1.385,1.4377,1.3734,1.4377,2522.59871909,3509.698296703324
1656464400,2022-06-29 01:00:00,PMON/USDT,1.4022,1.4146,1.37,1.3734,2640.2051,3713.06253453
1656460800,2022-06-29 00:00:00,PMON/USDT,1.4345,1.4427,1.4015,1.413,2409.4923,3403.78222819
1656457200,2022-06-28 23:00:00,PMON/USDT,1.4128,1.4538,1.4107,1.4398,2484.16976526,3548.079226185832
1656453600,2022-06-28 22:00:00,PMON/USDT,1.3874,1.4271,1.3723,1.4263,3181.188,4403.8650392
1656450000,2022-06-28 21:00:00,PMON/USDT,1.377,1.3879,1.37,1.3794,2996.907,4133.81964279
1656446400,2022-06-28 20:00:00,PMON/USDT,1.3705,1.4557,1.3549,1.3928,3798.48566792,5256.539453681144
1656442800,2022-06-28 19:00:00,PMON/USDT,1.4014,1.4145,1.3553,1.3705,6018.036,8392.48152638978
1656439200,2022-06-28 18:00:00,PMON/USDT,1.4045,1.4136,1.4,1.4091,3360.8915,4722.61057493
1656435600,2022-06-28 17:00:00,PMON/USDT,1.4252,1.4343,1.4001,1.4134,2710.06799671,3831.846120546624
1656432000,2022-06-28 16:00:00,PMON/USDT,1.409,1.449,1.3797,1.4309,4745.96362255,6758.607414502235
1656428400,2022-06-28 15:00:00,PMON/USDT,1.4514,1.4824,1.3928,1.4197,6865.19489249,9881.693788360931
1656424800,2022-06-28 14:00:00,PMON/USDT,1.49,1.538,1.45,1.4634,3305.5539,4870.239595906542
1656421200,2022-06-28 13:00:00,PMON/USDT,1.4911,1.5224,1.4672,1.5027,3319.2523,4944.48012756
1656417600,2022-06-28 12:00:00,PMON/USDT,1.5049,1.5055,1.4892,1.4992,2618.3384,3915.26155398
1656414000,2022-06-28 11:00:00,PMON/USDT,1.4907,1.5262,1.4903,1.4915,3418.12161097,5118.144335022467
1656410400,2022-06-28 10:00:00,PMON/USDT,1.4555,1.4979,1.4548,1.4967,2963.541,4383.71300338
1656406800,2022-06-28 09:00:00,PMON/USDT,1.4635,1.4731,1.44,1.4648,2045.7815,2973.93090399
1656403200,2022-06-28 08:00:00,PMON/USDT,1.4618,1.4755,1.4522,1.4728,2792.9057,4085.05305752
1656399600,2022-06-28 07:00:00,PMON/USDT,1.4388,1.5054,1.4274,1.4687,3090.60825094,4501.244354076428
1656396000,2022-06-28 06:00:00,PMON/USDT,1.4465,1.4605,1.4217,1.4329,2262.6618,3258.29683565
1656392400,2022-06-28 05:00:00,PMON/USDT,1.4412,1.4645,1.44,1.46,2840.9208,4113.28008963
1656388800,2022-06-28 04:00:00,PMON/USDT,1.45,1.4792,1.4401,1.4499,1448.5532,2109.28366224
1656385200,2022-06-28 03:00:00,PMON/USDT,1.4328,1.5195,1.4328,1.4637,2383.5857,3504.19727862
1656381600,2022-06-28 02:00:00,PMON/USDT,1.4413,1.4523,1.4325,1.4468,2478.0123,3573.40282981
1656378000,2022-06-28 01:00:00,PMON/USDT,1.4183,1.4523,1.416,1.452,2130.0771,3041.13605609
1656374400,2022-06-28 00:00:00,PMON/USDT,1.4252,1.4979,1.416,1.4284,2523.10934851,3643.588690793129
1656370800,2022-06-27 23:00:00,PMON/USDT,1.43,1.4396,1.416,1.4161,2109.7128,3008.66210318
1656367200,2022-06-27 22:00:00,PMON/USDT,1.4407,1.4729,1.4249,1.437,2581.1805,3724.29208132
1656363600,2022-06-27 21:00:00,PMON/USDT,1.4428,1.5063,1.4161,1.4512,3300.40040174,4821.398911229282
1656360000,2022-06-27 20:00:00,PMON/USDT,1.4217,1.4612,1.42,1.45,2360.8141,3407.7683857
1656356400,2022-06-27 19:00:00,PMON/USDT,1.47,1.494,1.3924,1.4217,2854.67321995,4150.51026877014
1656352800,2022-06-27 18:00:00,PMON/USDT,1.4529,1.4812,1.4358,1.4719,1910.1241,2778.08018219
1656349200,2022-06-27 17:00:00,PMON/USDT,1.46,1.4761,1.4046,1.4651,1751.10109756,2543.945317954828
1656345600,2022-06-27 16:00:00,PMON/USDT,1.5385,2.5,1.3925,1.4719,30606.15605355,52737.077731530087
1656342000,2022-06-27 15:00:00,PMON/USDT,1.3937,1.557,1.3923,1.5396,7937.45400052,11536.193661362652
1656338400,2022-06-27 14:00:00,PMON/USDT,1.4081,1.4651,1.3922,1.4059,3789.93913148,5322.134167031348
1656334800,2022-06-27 13:00:00,PMON/USDT,1.4207,1.431,1.4031,1.4175,2891.2982,4088.09656942
1656331200,2022-06-27 12:00:00,PMON/USDT,1.4281,1.4342,1.4184,1.4278,2502.005,3565.95881938
1656327600,2022-06-27 11:00:00,PMON/USDT,1.451,1.4576,1.4276,1.4389,2891.2133,4183.9552482
1656324000,2022-06-27 10:00:00,PMON/USDT,1.4333,1.4758,1.4227,1.4574,2887.15114261,4175.137822273838
1656320400,2022-06-27 09:00:00,PMON/USDT,1.414,1.4782,1.4034,1.4233,3401.97876313,4848.425000658766
1656316800,2022-06-27 08:00:00,PMON/USDT,1.414,1.4223,1.41,1.4216,2894.24,4097.89320835
1656313200,2022-06-27 07:00:00,PMON/USDT,1.4031,1.4245,1.4003,1.4211,3060.9688,4333.42788228
1656309600,2022-06-27 06:00:00,PMON/USDT,1.3954,1.4131,1.3923,1.4129,2973.749,4174.04546255
1656306000,2022-06-27 05:00:00,PMON/USDT,1.405,1.4149,1.3924,1.4023,3274.562,4590.84278389
1656302400,2022-06-27 04:00:00,PMON/USDT,1.4244,1.4368,1.4047,1.4144,2629.6433,3746.46378333
1656298800,2022-06-27 03:00:00,PMON/USDT,1.4258,1.4391,1.4204,1.4337,2576.5001,3683.15330382
1656295200,2022-06-27 02:00:00,PMON/USDT,1.4395,1.4398,1.4201,1.4331,2361.6333,3379.00516054
1656291600,2022-06-27 01:00:00,PMON/USDT,1.4191,1.4435,1.4186,1.4334,2300.38068581,3298.313336898087
1656288000,2022-06-27 00:00:00,PMON/USDT,1.444,1.4551,1.4184,1.4275,2686.0655,3862.18109733
1656284400,2022-06-26 23:00:00,PMON/USDT,1.463,1.4729,1.4172,1.45,3117.9212,4512.07363754
1656280800,2022-06-26 22:00:00,PMON/USDT,1.4638,1.4755,1.4578,1.4703,2944.0104,4321.68014536
1656277200,2022-06-26 21:00:00,PMON/USDT,1.432,1.4721,1.4301,1.4631,3366.967,4901.97960553
1656273600,2022-06-26 20:00:00,PMON/USDT,1.4218,1.4398,1.4204,1.4397,3043.8105,4342.69337673
1656270000,2022-06-26 19:00:00,PMON/USDT,1.4493,1.4576,1.4204,1.4285,3007.0445,4333.45369001
1656266400,2022-06-26 18:00:00,PMON/USDT,1.454,1.4645,1.4204,1.4551,2859.5482,4127.18381461
1656262800,2022-06-26 17:00:00,PMON/USDT,1.4747,1.4823,1.4493,1.4642,3096.8787,4565.10153889
1656259200,2022-06-26 16:00:00,PMON/USDT,1.4787,1.5,1.4507,1.4814,4421.583,6536.20895952
1656255600,2022-06-26 15:00:00,PMON/USDT,1.4628,1.4864,1.4528,1.4861,3107.7513,4565.15897509
1656252000,2022-06-26 14:00:00,PMON/USDT,1.4442,1.4737,1.4442,1.4566,3170.307,4629.06965676
1656248400,2022-06-26 13:00:00,PMON/USDT,1.4494,1.4791,1.4402,1.4537,3622.2637,5298.24524021
1656244800,2022-06-26 12:00:00,PMON/USDT,1.4125,1.4757,1.4122,1.4644,5415.12626846,7814.628566366422
1656241200,2022-06-26 11:00:00,PMON/USDT,1.4209,1.4288,1.4123,1.4248,2973.3055,4226.19666313
1656237600,2022-06-26 10:00:00,PMON/USDT,1.4201,1.4288,1.4121,1.4286,3209.6566,4560.33228195
1656234000,2022-06-26 09:00:00,PMON/USDT,1.4278,1.4353,1.4122,1.413,3386.6593,4817.9041051
1656230400,2022-06-26 08:00:00,PMON/USDT,1.4417,1.4499,1.4246,1.4353,2951.0924,4234.33621464
1656226800,2022-06-26 07:00:00,PMON/USDT,1.4639,1.4645,1.4369,1.4475,2179.7133,3157.18230379
1656223200,2022-06-26 06:00:00,PMON/USDT,1.4528,1.4648,1.448,1.4643,2665.04926199,3879.383174241012
