https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AUSD,Volume USDT
1657468800,2022-07-10 16:00:00,AUSD/USDT,0.985,0.9966,0.985,0.9966,804.7976,797.95364058
1657465200,2022-07-10 15:00:00,AUSD/USDT,0.985,0.985,0.985,0.985,0,0
1657461600,2022-07-10 14:00:00,AUSD/USDT,0.9911,0.9911,0.985,0.985,30.46,30.14005319
1657458000,2022-07-10 13:00:00,AUSD/USDT,0.9911,0.9911,0.9911,0.9911,4.7421,4.69989531
1657454400,2022-07-10 12:00:00,AUSD/USDT,0.9822,0.9918,0.981,0.985,984.9363,971.21702969
1657450800,2022-07-10 11:00:00,AUSD/USDT,0.9822,0.9822,0.9822,0.9822,0,0
1657447200,2022-07-10 10:00:00,AUSD/USDT,0.9844,0.9844,0.9822,0.9822,28.07,27.59287682
1657443600,2022-07-10 09:00:00,AUSD/USDT,0.9914,0.9914,0.9914,0.9914,3.8652,3.83195928
1657440000,2022-07-10 08:00:00,AUSD/USDT,0.9914,0.9914,0.9914,0.9914,0,0
1657436400,2022-07-10 07:00:00,AUSD/USDT,0.9923,0.9923,0.98,0.9914,2868.7818,2833.547408560062
1657432800,2022-07-10 06:00:00,AUSD/USDT,0.9967,1.0016,0.9926,0.9926,2691.9999,2692.59948713
1657429200,2022-07-10 05:00:00,AUSD/USDT,0.9911,0.9911,0.9901,0.9901,3998.4793,3958.92172493
1657425600,2022-07-10 04:00:00,AUSD/USDT,0.9914,0.9914,0.9901,0.9901,781.47,774.00169513
1657422000,2022-07-10 03:00:00,AUSD/USDT,0.9935,0.997,0.9914,0.993,1166.1469,1156.88860375
1657418400,2022-07-10 02:00:00,AUSD/USDT,0.999,0.9999,0.999,0.9999,71.8217,71.80975754
1657414800,2022-07-10 01:00:00,AUSD/USDT,0.9935,0.9935,0.9935,0.9935,0,0
1657411200,2022-07-10 00:00:00,AUSD/USDT,0.9935,0.9935,0.9935,0.9935,28.2991,28.11515585
1657407600,2022-07-09 23:00:00,AUSD/USDT,0.997,1.0016,0.9935,0.9935,138.5418,138.46168323
1657404000,2022-07-09 22:00:00,AUSD/USDT,1.001,1.0016,0.9935,1.0016,235.4684,235.16747143
1657400400,2022-07-09 21:00:00,AUSD/USDT,0.999,1.0016,0.9935,1.001,1498.019,1499.3913937
1657396800,2022-07-09 20:00:00,AUSD/USDT,0.9931,1.001,0.989,0.9999,4733.9805,4704.79138455
1657393200,2022-07-09 19:00:00,AUSD/USDT,0.9989,0.9998,0.9989,0.9998,39.6696,39.62990566
1657389600,2022-07-09 18:00:00,AUSD/USDT,0.997,0.9989,0.9931,0.9931,205.248,204.00863286
1657386000,2022-07-09 17:00:00,AUSD/USDT,1.001,1.0016,1.001,1.0016,33.981,34.02678071
1657382400,2022-07-09 16:00:00,AUSD/USDT,0.9967,0.9967,0.9967,0.9967,0,0
1657378800,2022-07-09 15:00:00,AUSD/USDT,0.997,0.997,0.9967,0.9967,16.9801,16.92778717
1657375200,2022-07-09 14:00:00,AUSD/USDT,0.9932,1.0016,0.9931,1.0016,2423.3185,2426.67665027
1657371600,2022-07-09 13:00:00,AUSD/USDT,0.9967,0.9998,0.9931,0.9998,1158.9648,1151.32407533
1657368000,2022-07-09 12:00:00,AUSD/USDT,0.997,0.997,0.9967,0.9967,26.7516,26.66704122
1657364400,2022-07-09 11:00:00,AUSD/USDT,0.9936,1.0016,0.9936,1.0016,319.4924,319.74212421
1657360800,2022-07-09 10:00:00,AUSD/USDT,0.997,0.997,0.9936,0.9936,150,149.12987767
1657357200,2022-07-09 09:00:00,AUSD/USDT,1.0016,1.0016,1.0016,1.0016,98.9035,99.0617456
1657353600,2022-07-09 08:00:00,AUSD/USDT,1,1.0016,0.997,0.997,267.4231,267.46403328
1657350000,2022-07-09 07:00:00,AUSD/USDT,0.9991,1,0.9935,1,5989.2251,5988.92422633
1657346400,2022-07-09 06:00:00,AUSD/USDT,0.993,0.999,0.9925,0.999,77.4072,76.90693072
1657342800,2022-07-09 05:00:00,AUSD/USDT,0.9964,0.9995,0.993,0.993,626.6409,625.50052286
1657339200,2022-07-09 04:00:00,AUSD/USDT,0.9901,0.9901,0.9901,0.9901,0,0
1657335600,2022-07-09 03:00:00,AUSD/USDT,0.993,0.993,0.9901,0.9901,78.253,77.59336223
1657332000,2022-07-09 02:00:00,AUSD/USDT,0.993,0.9982,0.991,0.9964,97.8019,97.33461168
1657328400,2022-07-09 01:00:00,AUSD/USDT,0.9965,0.9982,0.9901,0.9982,85.8977,85.67581466
1657324800,2022-07-09 00:00:00,AUSD/USDT,0.9901,0.9901,0.9901,0.9901,0,0
1657321200,2022-07-08 23:00:00,AUSD/USDT,0.9901,0.9901,0.9901,0.9901,7.7367,7.66010667
1657317600,2022-07-08 22:00:00,AUSD/USDT,0.9901,0.9901,0.9901,0.9901,0,0
1657314000,2022-07-08 21:00:00,AUSD/USDT,0.993,0.9967,0.9901,0.9901,291.4851,288.8616818
1657310400,2022-07-08 20:00:00,AUSD/USDT,0.9982,0.9982,0.9982,0.9982,0,0
1657306800,2022-07-08 19:00:00,AUSD/USDT,0.9982,0.9982,0.9982,0.9982,0,0
1657303200,2022-07-08 18:00:00,AUSD/USDT,0.9982,0.9982,0.9982,0.9982,0.1479,0.14763378
1657299600,2022-07-08 17:00:00,AUSD/USDT,0.9982,0.9982,0.9982,0.9982,0,0
1657296000,2022-07-08 16:00:00,AUSD/USDT,0.9982,0.9982,0.9982,0.9982,16.859,16.8286538
1657292400,2022-07-08 15:00:00,AUSD/USDT,0.998,0.9982,0.998,0.9982,53.4252,53.32884908
1657288800,2022-07-08 14:00:00,AUSD/USDT,0.9976,0.998,0.9976,0.998,9.8107,9.78999484
1657285200,2022-07-08 13:00:00,AUSD/USDT,0.997,0.9976,0.993,0.9976,47.5425,47.38227374
1657281600,2022-07-08 12:00:00,AUSD/USDT,1.0008,1.0008,0.9905,0.997,937.4471,930.35138956
1657278000,2022-07-08 11:00:00,AUSD/USDT,0.9935,1.0008,0.9935,1.0008,83.9965,83.860199
1657274400,2022-07-08 10:00:00,AUSD/USDT,0.9967,1.0009,0.9901,1.0009,1699.133,1688.77715053
1657270800,2022-07-08 09:00:00,AUSD/USDT,0.9918,0.9918,0.9901,0.9901,3803.6298,3766.40507292
1657267200,2022-07-08 08:00:00,AUSD/USDT,0.992,0.992,0.9918,0.9918,10,9.91889684
1657263600,2022-07-08 07:00:00,AUSD/USDT,0.993,0.993,0.992,0.992,109.24,108.45703067
1657260000,2022-07-08 06:00:00,AUSD/USDT,0.993,0.993,0.993,0.993,0,0
1657256400,2022-07-08 05:00:00,AUSD/USDT,0.993,0.993,0.993,0.993,0,0
1657252800,2022-07-08 04:00:00,AUSD/USDT,0.9932,0.9932,0.993,0.993,19.4005,19.26778723
1657249200,2022-07-08 03:00:00,AUSD/USDT,0.9995,0.9998,0.9932,0.9932,96.9099,96.5005122
1657245600,2022-07-08 02:00:00,AUSD/USDT,0.997,0.997,0.993,0.993,100,99.43857844
1657242000,2022-07-08 01:00:00,AUSD/USDT,0.997,1.0016,0.997,1.0016,588.27839901,588.41998117991
1657238400,2022-07-08 00:00:00,AUSD/USDT,0.997,0.997,0.997,0.997,0.841,0.838477
1657234800,2022-07-07 23:00:00,AUSD/USDT,0.9998,0.9999,0.993,0.9932,111.9669,111.57139761
1657231200,2022-07-07 22:00:00,AUSD/USDT,0.9932,0.9998,0.9932,0.9932,56.0804,55.7540792
1657227600,2022-07-07 21:00:00,AUSD/USDT,0.9982,0.9999,0.9982,0.9999,585.1196,584.85136396
1657224000,2022-07-07 20:00:00,AUSD/USDT,0.9999,0.9999,0.9901,0.9982,2109.923,2091.47440086
1657220400,2022-07-07 19:00:00,AUSD/USDT,0.9998,0.9999,0.99,0.9999,3111.3928,3105.86587093
1657216800,2022-07-07 18:00:00,AUSD/USDT,0.993,0.9998,0.99,0.9998,2572.66866764,2568.283082052652
1657213200,2022-07-07 17:00:00,AUSD/USDT,0.9965,0.9965,0.9877,0.9877,500,494.7194757
1657209600,2022-07-07 16:00:00,AUSD/USDT,0.993,0.9989,0.99,0.9989,1031.1471,1029.12198665
1657206000,2022-07-07 15:00:00,AUSD/USDT,0.9986,0.9987,0.9986,0.9987,241.8304,241.4965986
1657202400,2022-07-07 14:00:00,AUSD/USDT,0.9918,0.9987,0.9861,0.993,3027.7801,3015.10036487
1657198800,2022-07-07 13:00:00,AUSD/USDT,0.991,0.9932,0.9851,0.9856,2793.6613,2754.868139196138
1657195200,2022-07-07 12:00:00,AUSD/USDT,0.993,0.993,0.991,0.9911,118.1795,117.17924542
1657191600,2022-07-07 11:00:00,AUSD/USDT,0.999,0.999,0.999,0.999,0,0
1657188000,2022-07-07 10:00:00,AUSD/USDT,0.999,0.999,0.999,0.999,0,0
1657184400,2022-07-07 09:00:00,AUSD/USDT,0.999,0.999,0.999,0.999,167.1471,166.9799529
1657180800,2022-07-07 08:00:00,AUSD/USDT,0.993,0.999,0.9918,0.999,1440.26200099,1438.488442008614
1657177200,2022-07-07 07:00:00,AUSD/USDT,0.9974,0.998,0.9974,0.998,41.521,41.4152378
1657173600,2022-07-07 06:00:00,AUSD/USDT,0.9974,0.9974,0.9971,0.9971,0.2004,0.1998489
1657170000,2022-07-07 05:00:00,AUSD/USDT,0.9911,0.997,0.99,0.997,132.4748,131.41521058962
1657166400,2022-07-07 04:00:00,AUSD/USDT,0.9918,0.9918,0.991,0.991,34.4742,34.170189855696
1657162800,2022-07-07 03:00:00,AUSD/USDT,0.9986,0.9986,0.9918,0.9918,42.2274,42.006969143544
1657159200,2022-07-07 02:00:00,AUSD/USDT,0.9986,0.9986,0.993,0.993,0.40056076,0.398878404808
1657155600,2022-07-07 01:00:00,AUSD/USDT,0.9966,0.9986,0.9966,0.9986,336.09263036,335.469999974036
1657152000,2022-07-07 00:00:00,AUSD/USDT,0.9918,0.9966,0.9918,0.9966,358.24268827,356.692151489882
1657148400,2022-07-06 23:00:00,AUSD/USDT,0.9918,0.9918,0.9918,0.9918,0,0
1657144800,2022-07-06 22:00:00,AUSD/USDT,0.9918,0.9918,0.9918,0.9918,0,0
1657141200,2022-07-06 21:00:00,AUSD/USDT,0.9918,0.9918,0.9918,0.9918,6.4032,6.35069376
1657137600,2022-07-06 20:00:00,AUSD/USDT,0.9918,0.9918,0.9918,0.9918,1.9531,1.93708458
1657134000,2022-07-06 19:00:00,AUSD/USDT,0.9911,0.9918,0.9911,0.9918,15.6606,15.52555163
1657130400,2022-07-06 18:00:00,AUSD/USDT,0.9926,0.9926,0.9851,0.9851,2343.9531,2311.40082211
1657126800,2022-07-06 17:00:00,AUSD/USDT,0.9964,0.9992,0.9905,0.996,2292.79553037,2285.362866571636
1657123200,2022-07-06 16:00:00,AUSD/USDT,0.9911,0.9964,0.9866,0.9964,149.08382558,147.777390217912
1657119600,2022-07-06 15:00:00,AUSD/USDT,0.9967,0.9993,0.9872,0.9872,5204.64522893,5176.995853589749
1657116000,2022-07-06 14:00:00,AUSD/USDT,0.9903,0.9903,0.9903,0.9903,0,0
1657112400,2022-07-06 13:00:00,AUSD/USDT,0.9903,0.9903,0.9903,0.9903,0,0
1657108800,2022-07-06 12:00:00,AUSD/USDT,0.9903,0.9903,0.9903,0.9903,0,0
1657105200,2022-07-06 11:00:00,AUSD/USDT,0.992,0.992,0.9903,0.9903,568,562.66023755
1657101600,2022-07-06 10:00:00,AUSD/USDT,0.993,0.999,0.992,0.992,79.2446,78.85996164
1657098000,2022-07-06 09:00:00,AUSD/USDT,0.9966,0.9992,0.9966,0.9992,451.7576,450.87152896
1657094400,2022-07-06 08:00:00,AUSD/USDT,0.9966,0.9966,0.9904,0.9966,123.289,122.58404692
1657090800,2022-07-06 07:00:00,AUSD/USDT,0.9904,0.9904,0.9904,0.9904,0,0
1657087200,2022-07-06 06:00:00,AUSD/USDT,0.9931,0.9931,0.9904,0.9904,350.9196,347.59890403
1657083600,2022-07-06 05:00:00,AUSD/USDT,0.9966,0.9966,0.9931,0.9931,9.9909,9.94527489
1657080000,2022-07-06 04:00:00,AUSD/USDT,0.9911,0.9911,0.9911,0.9911,0.00009429,0.000093450819
1657076400,2022-07-06 03:00:00,AUSD/USDT,0.9934,0.9934,0.9905,0.9905,136.1593,134.98845952
1657072800,2022-07-06 02:00:00,AUSD/USDT,0.999,0.9992,0.999,0.999,16.5403,16.5267907
1657069200,2022-07-06 01:00:00,AUSD/USDT,0.999,0.999,0.999,0.999,0.3976,0.3972024
1657065600,2022-07-06 00:00:00,AUSD/USDT,0.997,0.9992,0.993,0.9992,531.6217,531.0921215
1657062000,2022-07-05 23:00:00,AUSD/USDT,0.993,0.997,0.9918,0.997,41.1396,40.8750475
1657058400,2022-07-05 22:00:00,AUSD/USDT,0.993,0.9992,0.993,0.9992,63.5667,63.43818714
1657054800,2022-07-05 21:00:00,AUSD/USDT,0.999,0.999,0.999,0.999,0,0
1657051200,2022-07-05 20:00:00,AUSD/USDT,0.9967,0.9993,0.9967,0.999,675.368834,674.670647802319
1657047600,2022-07-05 19:00:00,AUSD/USDT,0.9966,0.9994,0.991,0.9967,1939.89586607,1936.775785309776
1657044000,2022-07-05 18:00:00,AUSD/USDT,0.9911,0.9966,0.9881,0.9966,225.08814354,223.992157901964
1657040400,2022-07-05 17:00:00,AUSD/USDT,0.9911,0.9966,0.9905,0.9966,770.703917,765.5204195422
1657036800,2022-07-05 16:00:00,AUSD/USDT,0.9911,0.9996,0.985,0.985,12856.8693,12755.89408769763
1657033200,2022-07-05 15:00:00,AUSD/USDT,0.9911,0.9911,0.9911,0.9911,0.1271,0.12596881
1657029600,2022-07-05 14:00:00,AUSD/USDT,0.9874,0.9874,0.9874,0.9874,0,0
1657026000,2022-07-05 13:00:00,AUSD/USDT,0.9918,0.9966,0.9874,0.9874,521.64351921,518.146312454686
1657022400,2022-07-05 12:00:00,AUSD/USDT,0.9903,0.9903,0.985,0.985,2689.57,2661.0023472
1657018800,2022-07-05 11:00:00,AUSD/USDT,0.9911,1,0.9903,0.9903,9361.0749,9319.6985387327
1657015200,2022-07-05 10:00:00,AUSD/USDT,0.9903,0.9903,0.9903,0.9903,0,0
1657011600,2022-07-05 09:00:00,AUSD/USDT,0.9922,0.9922,0.9903,0.9903,3970.69,3936.082138198119
1657008000,2022-07-05 08:00:00,AUSD/USDT,0.997,0.997,0.9922,0.9922,1491.8723,1480.2939311
1657004400,2022-07-05 07:00:00,AUSD/USDT,1.001,1.001,0.9922,0.9922,500.40040198,496.827978719668
1657000800,2022-07-05 06:00:00,AUSD/USDT,0.9935,0.9935,0.9935,0.9935,0,0
1656997200,2022-07-05 05:00:00,AUSD/USDT,0.9935,0.9935,0.9935,0.9935,0,0
1656993600,2022-07-05 04:00:00,AUSD/USDT,0.9981,0.9981,0.9935,0.9935,271.89,270.88136944
1656990000,2022-07-05 03:00:00,AUSD/USDT,0.9981,0.9981,0.9981,0.9981,32.3908,32.32925748
1656986400,2022-07-05 02:00:00,AUSD/USDT,0.997,1.0038,0.997,1.0038,860.71016368,863.053756221984
1656982800,2022-07-05 01:00:00,AUSD/USDT,1,1.0038,0.9925,0.9925,681.3617,678.28370304
1656979200,2022-07-05 00:00:00,AUSD/USDT,0.997,0.997,0.9967,0.9967,17.4926,17.43859592
1656975600,2022-07-04 23:00:00,AUSD/USDT,1.003,1.003,1.003,1.003,0,0
1656972000,2022-07-04 22:00:00,AUSD/USDT,0.9981,1.003,0.9966,1.003,127.5645,127.39450732
1656968400,2022-07-04 21:00:00,AUSD/USDT,1.0038,1.0038,1.0038,1.0038,85.9383,86.26486554
1656964800,2022-07-04 20:00:00,AUSD/USDT,1.001,1.0038,0.9936,1.0038,1616.9640898,1622.69985726124
1656961200,2022-07-04 19:00:00,AUSD/USDT,0.9981,1.0038,0.9966,0.9966,627.5551,627.706371450564
1656957600,2022-07-04 18:00:00,AUSD/USDT,0.9981,0.9981,0.9981,0.9981,0,0
1656954000,2022-07-04 17:00:00,AUSD/USDT,0.9981,0.9981,0.9981,0.9981,2.153,2.1489093
1656950400,2022-07-04 16:00:00,AUSD/USDT,0.9967,1.0058,0.992,0.9981,5409.14561944,5414.323888620308
1656946800,2022-07-04 15:00:00,AUSD/USDT,1.0058,1.0058,0.992,0.9967,7339.8819296,7343.48825082168
1656943200,2022-07-04 14:00:00,AUSD/USDT,1.001,1.0058,0.9935,1.0058,1304.34035996,1305.944094527768
1656939600,2022-07-04 13:00:00,AUSD/USDT,1.0058,1.0058,0.9926,0.9967,7293.8971455,7315.4577153239
1656936000,2022-07-04 12:00:00,AUSD/USDT,1,1.0058,1,1.0058,4027.2671218,4039.37509162644
1656932400,2022-07-04 11:00:00,AUSD/USDT,1,1,1,1,1782.86,1782.86
1656928800,2022-07-04 10:00:00,AUSD/USDT,1.001,1.001,0.9966,1,1666.3049,1665.79865756
1656925200,2022-07-04 09:00:00,AUSD/USDT,1.001,1.0058,0.9966,1.0058,750.65708646,751.667757891468
1656921600,2022-07-04 08:00:00,AUSD/USDT,1.001,1.0058,1.001,1.001,1604.17873299,1612.57337309897
1656918000,2022-07-04 07:00:00,AUSD/USDT,0.9935,0.9935,0.9935,0.9935,2.908,2.889098
1656914400,2022-07-04 06:00:00,AUSD/USDT,0.995,0.995,0.995,0.995,0,0
1656910800,2022-07-04 05:00:00,AUSD/USDT,0.995,0.995,0.995,0.995,2.908,2.89346
1656907200,2022-07-04 04:00:00,AUSD/USDT,0.994,0.994,0.994,0.994,0,0
1656903600,2022-07-04 03:00:00,AUSD/USDT,1.001,1.003,0.994,0.994,785.56406701,781.34486367103
1656900000,2022-07-04 02:00:00,AUSD/USDT,0.9967,0.9967,0.9941,0.9941,10,9.944844
1656896400,2022-07-04 01:00:00,AUSD/USDT,1.001,1.001,1.001,1.001,0,0
1656892800,2022-07-04 00:00:00,AUSD/USDT,1.001,1.001,1.001,1.001,0,0
1656889200,2022-07-03 23:00:00,AUSD/USDT,1.001,1.001,1.001,1.001,0,0
1656885600,2022-07-03 22:00:00,AUSD/USDT,1.0031,1.0031,0.9967,1.001,89.3195,89.29702052
1656882000,2022-07-03 21:00:00,AUSD/USDT,0.9981,1.0032,0.997,0.997,67.8568,67.89623568
1656878400,2022-07-03 20:00:00,AUSD/USDT,1.006,1.006,0.9915,1.0031,2490.0746915,2479.783474753678
1656874800,2022-07-03 19:00:00,AUSD/USDT,1.0059,1.006,1.0059,1.006,2613.563799,2629.212899964917
1656871200,2022-07-03 18:00:00,AUSD/USDT,1.0059,1.0059,1.0059,1.0059,2.8599,2.87677341
1656867600,2022-07-03 17:00:00,AUSD/USDT,1,1.0059,1,1.0059,1038.90220917,1039.736099994103
1656864000,2022-07-03 16:00:00,AUSD/USDT,1,1,1,1,10.9928,10.9928
1656860400,2022-07-03 15:00:00,AUSD/USDT,1,1,0.997,0.997,243.0944,242.3793431
1656856800,2022-07-03 14:00:00,AUSD/USDT,0.9998,1,0.997,1,1124.6859,1123.27556887
1656853200,2022-07-03 13:00:00,AUSD/USDT,1.0031,1.0064,0.9998,0.9998,197.26684437,198.044752745456
1656849600,2022-07-03 12:00:00,AUSD/USDT,0.9998,1.0058,0.998,0.998,130.1785,130.384765561984
1656846000,2022-07-03 11:00:00,AUSD/USDT,1.0015,1.005,0.9998,0.9998,54.72240248,54.7449169224
1656842400,2022-07-03 10:00:00,AUSD/USDT,1.005,1.005,1.0015,1.005,74.7726,75.1097928
1656838800,2022-07-03 09:00:00,AUSD/USDT,1.005,1.015,0.997,1.0064,3509.77271053,3521.97535952673
1656835200,2022-07-03 08:00:00,AUSD/USDT,1.005,1.0498,1.0032,1.0098,22969.79278763,23763.559201703916
1656831600,2022-07-03 07:00:00,AUSD/USDT,1.0038,1.005,1.0038,1.005,7.145,7.17735408988
1656828000,2022-07-03 06:00:00,AUSD/USDT,1,1.0038,1,1.0038,273.9877499,274.08897702962
1656824400,2022-07-03 05:00:00,AUSD/USDT,1.0028,1.0031,1,1,559.2142,559.22019901
1656820800,2022-07-03 04:00:00,AUSD/USDT,1,1,1,1,2525.2318,2525.2318
1656817200,2022-07-03 03:00:00,AUSD/USDT,1.0031,1.0031,1.0031,1.0031,0,0
1656813600,2022-07-03 02:00:00,AUSD/USDT,1.0031,1.0031,1.0031,1.0031,0,0
1656810000,2022-07-03 01:00:00,AUSD/USDT,0.9988,1.0031,0.997,1.0031,67.4806,67.35107089
1656806400,2022-07-03 00:00:00,AUSD/USDT,1.005,1.005,0.9988,0.9988,92.8856,92.82280286
1656802800,2022-07-02 23:00:00,AUSD/USDT,1.0064,1.0064,1.0064,1.0064,0,0
1656799200,2022-07-02 22:00:00,AUSD/USDT,1.001,1.0064,0.9966,1.0064,607.23412034,608.244191860176
1656795600,2022-07-02 21:00:00,AUSD/USDT,1.0064,1.0064,1.001,1.001,17.1253,17.19276669
1656792000,2022-07-02 20:00:00,AUSD/USDT,1.0064,1.0064,0.9966,1.0064,2229.65156363,2240.910521667232
1656788400,2022-07-02 19:00:00,AUSD/USDT,1.0064,1.0064,1.0064,1.0064,0,0
1656784800,2022-07-02 18:00:00,AUSD/USDT,1.0039,1.0064,1.0039,1.0064,1807.90765233,1819.454000144912
1656781200,2022-07-02 17:00:00,AUSD/USDT,0.9989,1.0064,0.992,0.9981,3679.2119964,3692.52027554696
1656777600,2022-07-02 16:00:00,AUSD/USDT,0.9983,1.004,0.9983,1.004,631.3307,632.86003442
1656774000,2022-07-02 15:00:00,AUSD/USDT,0.9998,1,0.9932,0.9932,45.44429144,45.267900771712
1656770400,2022-07-02 14:00:00,AUSD/USDT,0.9998,1.0064,0.9915,0.9998,2550.3203043,2545.8651013812
1656766800,2022-07-02 13:00:00,AUSD/USDT,0.997,1.0064,0.9951,0.9998,1317.5407,1321.23470713
1656763200,2022-07-02 12:00:00,AUSD/USDT,0.997,0.997,0.997,0.997,0,0
1656759600,2022-07-02 11:00:00,AUSD/USDT,1.0015,1.0015,0.997,0.997,50,49.94620292
1656756000,2022-07-02 10:00:00,AUSD/USDT,1.0015,1.0064,1.0015,1.0015,175.2342,175.88426078
1656752400,2022-07-02 09:00:00,AUSD/USDT,1,1.0064,0.995,1.0064,1280.2753,1276.96736839
1656748800,2022-07-02 08:00:00,AUSD/USDT,1.001,1.001,1,1,24.0261,24.02847686
1656745200,2022-07-02 07:00:00,AUSD/USDT,1.009,1.0098,1.001,1.001,74.1332,74.596603660688
1656741600,2022-07-02 06:00:00,AUSD/USDT,1.0075,1.009,1.0075,1.009,86.1094,86.81232313004
1656738000,2022-07-02 05:00:00,AUSD/USDT,1.0075,1.0075,1.0075,1.0075,0,0
1656734400,2022-07-02 04:00:00,AUSD/USDT,1.001,1.0075,0.994,1.0075,432.41111336,434.6580074402
1656730800,2022-07-02 03:00:00,AUSD/USDT,1.0066,1.0066,0.9925,0.9935,1568.7573,1567.15914316
1656727200,2022-07-02 02:00:00,AUSD/USDT,0.999,1.0396,0.9966,1.0066,7061.82108389,7164.540668698605
1656723600,2022-07-02 01:00:00,AUSD/USDT,0.9967,1.0032,0.9911,1.0032,2618.90694299,2619.593173737766
1656720000,2022-07-02 00:00:00,AUSD/USDT,0.9967,0.9967,0.9967,0.9967,0,0
1656716400,2022-07-01 23:00:00,AUSD/USDT,0.9932,0.9967,0.9932,0.9967,17.3875,17.3020908
1656712800,2022-07-01 22:00:00,AUSD/USDT,0.993,0.993,0.9903,0.9903,2190.1536,2169.47830007
1656709200,2022-07-01 21:00:00,AUSD/USDT,0.999,0.999,0.999,0.999,0,0
1656705600,2022-07-01 20:00:00,AUSD/USDT,0.9911,0.999,0.9911,0.999,40.3657,40.264721795554
1656702000,2022-07-01 19:00:00,AUSD/USDT,0.9911,0.9911,0.9911,0.9911,80,79.288
1656698400,2022-07-01 18:00:00,AUSD/USDT,0.9911,0.9911,0.9911,0.9911,0,0
1656694800,2022-07-01 17:00:00,AUSD/USDT,0.9916,0.9916,0.9911,0.9911,5.0095,4.96504535
1656691200,2022-07-01 16:00:00,AUSD/USDT,0.9906,0.9906,0.9906,0.9906,0,0
1656687600,2022-07-01 15:00:00,AUSD/USDT,0.9906,0.9906,0.9906,0.9906,0,0
1656684000,2022-07-01 14:00:00,AUSD/USDT,0.9906,0.9906,0.9906,0.9906,0,0
1656680400,2022-07-01 13:00:00,AUSD/USDT,0.9967,0.9967,0.9906,0.9906,254.4932,252.11518768
1656676800,2022-07-01 12:00:00,AUSD/USDT,0.9966,0.997,0.9906,0.991,1317.27999218,1307.675761442266
1656673200,2022-07-01 11:00:00,AUSD/USDT,0.9984,1.001,0.9966,0.9966,241.25010009,240.81583712009
1656669600,2022-07-01 10:00:00,AUSD/USDT,0.9979,1.0064,0.991,1,3416.6019658,3410.40597657367
1656666000,2022-07-01 09:00:00,AUSD/USDT,0.9974,1.0048,0.991,0.9967,953.2154,951.92882412
1656662400,2022-07-01 08:00:00,AUSD/USDT,0.9995,1.0049,0.9906,1.0049,1328.59838708,1330.061910506446
1656658800,2022-07-01 07:00:00,AUSD/USDT,0.9967,0.9995,0.991,0.9995,239.60745193,238.797750634035
1656655200,2022-07-01 06:00:00,AUSD/USDT,0.9935,0.9998,0.9903,0.9903,541.83021404,537.208301067192
1656651600,2022-07-01 05:00:00,AUSD/USDT,0.9967,1.001,0.9935,0.9999,572.38702442,572.402017492398
1656648000,2022-07-01 04:00:00,AUSD/USDT,1.0015,1.0015,0.9903,0.9903,2831.63,2810.93666452
1656644400,2022-07-01 03:00:00,AUSD/USDT,1.0039,1.0039,1.0015,1.0015,55.212,55.29542184
1656640800,2022-07-01 02:00:00,AUSD/USDT,1.0063,1.0063,1.0015,1.0015,274.394,274.8067838
1656637200,2022-07-01 01:00:00,AUSD/USDT,1.001,1.0065,0.9935,1.0065,1483.61143847,1491.28452330147
1656633600,2022-07-01 00:00:00,AUSD/USDT,0.997,1.0065,0.9905,1.001,7012.12699318,7025.912899557529
1656630000,2022-06-30 23:00:00,AUSD/USDT,0.9967,1.0038,0.9967,1.0038,784.887595,787.803945583231
1656626400,2022-06-30 22:00:00,AUSD/USDT,0.9952,1.001,0.9934,0.9967,223.45824961,222.514793606287
1656622800,2022-06-30 21:00:00,AUSD/USDT,0.9952,1.0005,0.9952,1.0005,4.4746,4.47573172
1656619200,2022-06-30 20:00:00,AUSD/USDT,0.9953,1.0039,0.9952,0.9952,1516.54575506,1519.013427564734
1656615600,2022-06-30 19:00:00,AUSD/USDT,1.004,1.004,0.9902,0.9902,2784.47915613,2764.955735053294
1656612000,2022-06-30 18:00:00,AUSD/USDT,0.9965,1.004,0.993,1.004,2003.42131555,2010.152463007811
1656608400,2022-06-30 17:00:00,AUSD/USDT,0.9986,0.9986,0.9986,0.9986,0.2528,0.25244608
1656604800,2022-06-30 16:00:00,AUSD/USDT,0.997,1.0039,0.9902,0.9986,2381.57055882,2374.514838997285
1656601200,2022-06-30 15:00:00,AUSD/USDT,0.9953,1.0039,0.991,0.9925,1366.5788976,1363.813604037554
1656597600,2022-06-30 14:00:00,AUSD/USDT,0.991,0.9999,0.9901,0.9901,1031.91499686,1024.086194850314
1656594000,2022-06-30 13:00:00,AUSD/USDT,0.997,1.004,0.9901,0.9901,10126.82606791,10112.45664025468
1656590400,2022-06-30 12:00:00,AUSD/USDT,0.9998,1.002,0.9905,0.9905,5507.64314099,5494.955376092533
1656586800,2022-06-30 11:00:00,AUSD/USDT,0.997,1.0019,0.9935,1.0019,133.3159,133.28037641
1656583200,2022-06-30 10:00:00,AUSD/USDT,1.0019,1.0019,0.997,1.0019,278.84082718,279.339578351642
1656579600,2022-06-30 09:00:00,AUSD/USDT,0.997,1.0019,0.9935,1.0019,14195.09126526,14219.871905599345
