https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TXA,Volume USDT
1663326000,2022-09-16 11:00:00,TXA/USDT,0.5313,0.5313,0.4752,0.4755,36333.401,17779.46022984
1663322400,2022-09-16 10:00:00,TXA/USDT,0.5313,0.5314,0.5276,0.5314,444.1876,235.54573931
1663318800,2022-09-16 09:00:00,TXA/USDT,0.5215,0.5372,0.52,0.5313,1748.7513,926.19638707
1663315200,2022-09-16 08:00:00,TXA/USDT,0.5309,0.5333,0.52,0.5262,1043.1102,548.12847507
1663311600,2022-09-16 07:00:00,TXA/USDT,0.5271,0.5309,0.5271,0.5309,194.4001,102.9890717
1663308000,2022-09-16 06:00:00,TXA/USDT,0.5218,0.5308,0.52,0.5229,578.966,304.17360127
1663304400,2022-09-16 05:00:00,TXA/USDT,0.5305,0.5305,0.52,0.5263,2313.2799,1207.87932969
1663300800,2022-09-16 04:00:00,TXA/USDT,0.5286,0.5352,0.5286,0.5307,312.1169,166.02998914
1663297200,2022-09-16 03:00:00,TXA/USDT,0.533,0.5331,0.5281,0.5282,408.4243,216.6865231
1663293600,2022-09-16 02:00:00,TXA/USDT,0.527,0.5385,0.5205,0.533,1501.0609,791.94051555
1663290000,2022-09-16 01:00:00,TXA/USDT,0.5306,0.5306,0.5229,0.5269,449.9401,236.56249495
1663286400,2022-09-16 00:00:00,TXA/USDT,0.541,0.5566,0.5263,0.5263,3035.5061,1651.32797146
1663282800,2022-09-15 23:00:00,TXA/USDT,0.531,0.5463,0.5305,0.545,2631.6092,1420.04223766
1663279200,2022-09-15 22:00:00,TXA/USDT,0.5263,0.5353,0.5202,0.5353,2240.3136,1172.11302771
1663275600,2022-09-15 21:00:00,TXA/USDT,0.5229,0.5263,0.5202,0.5263,686.376,358.2228209
1663272000,2022-09-15 20:00:00,TXA/USDT,0.5245,0.5281,0.5202,0.5229,2301.4027,1199.99889863
1663268400,2022-09-15 19:00:00,TXA/USDT,0.5245,0.5296,0.5202,0.5202,4783.1694,2491.1799524
1663264800,2022-09-15 18:00:00,TXA/USDT,0.5529,0.5546,0.5202,0.521,8993.0837,4781.01173479
1663261200,2022-09-15 17:00:00,TXA/USDT,0.5717,0.5728,0.5353,0.5529,8712.1247,4757.79746795
1663257600,2022-09-15 16:00:00,TXA/USDT,0.5267,0.5728,0.5251,0.5714,9622.2334,5321.17520294
1663254000,2022-09-15 15:00:00,TXA/USDT,0.5324,0.5586,0.5202,0.5268,22401.7752,12184.22540095
1663250400,2022-09-15 14:00:00,TXA/USDT,0.5305,0.5378,0.5219,0.5281,6606.3238,3504.43272329
1663246800,2022-09-15 13:00:00,TXA/USDT,0.523,0.54,0.52,0.5304,5519.681,2957.5859146
1663243200,2022-09-15 12:00:00,TXA/USDT,0.5303,0.5399,0.5129,0.5191,17915.5256,9518.20284438
1663239600,2022-09-15 11:00:00,TXA/USDT,0.5586,0.5593,0.5303,0.5303,6610.5809,3614.71094396
1663236000,2022-09-15 10:00:00,TXA/USDT,0.5898,0.5973,0.5586,0.5586,8921.804,5136.19567456
1663232400,2022-09-15 09:00:00,TXA/USDT,0.5955,0.6097,0.5797,0.5853,24333.7358,14250.83699455
1663228800,2022-09-15 08:00:00,TXA/USDT,0.6164,0.6239,0.58,0.5955,29950.9266,17871.51771385
1663225200,2022-09-15 07:00:00,TXA/USDT,0.6269,0.6269,0.5849,0.6191,24744.6159,15119.95631872
1663221600,2022-09-15 06:00:00,TXA/USDT,0.6435,0.6638,0.5945,0.6287,39894.4381,25103.11528501
1663218000,2022-09-15 05:00:00,TXA/USDT,0.59,0.675,0.5582,0.6477,61271.7925,37428.1299946
1663214400,2022-09-15 04:00:00,TXA/USDT,0.5073,0.7083,0.5073,0.5887,147859.7651,91563.29755738
1663210800,2022-09-15 03:00:00,TXA/USDT,0.4986,0.521,0.4985,0.5073,7469.1925,3798.51517218
1663207200,2022-09-15 02:00:00,TXA/USDT,0.4974,0.5039,0.4869,0.4986,5264.8445,2599.28593716
1663203600,2022-09-15 01:00:00,TXA/USDT,0.5,0.5124,0.4944,0.4969,1102.3323,556.3895972
1663200000,2022-09-15 00:00:00,TXA/USDT,0.4951,0.5,0.4827,0.5,9243.7374,4596.37121881
1663196400,2022-09-14 23:00:00,TXA/USDT,0.4828,0.499,0.4786,0.495,2465.8267,1197.67138772
1663192800,2022-09-14 22:00:00,TXA/USDT,0.4772,0.4865,0.4758,0.4815,3866.424,1851.734767
1663189200,2022-09-14 21:00:00,TXA/USDT,0.5233,0.5273,0.4761,0.4775,16376.7211,8266.91782004
1663185600,2022-09-14 20:00:00,TXA/USDT,0.4954,0.58,0.4889,0.5177,22824.795,12159.78400495
1663182000,2022-09-14 19:00:00,TXA/USDT,0.4551,0.5027,0.45,0.4971,17022.893,8132.64688944
1663178400,2022-09-14 18:00:00,TXA/USDT,0.4575,0.4575,0.4501,0.4501,250,113.23323904
1663174800,2022-09-14 17:00:00,TXA/USDT,0.4571,0.4642,0.4501,0.4575,1733.4343,792.04039172
1663171200,2022-09-14 16:00:00,TXA/USDT,0.4571,0.4571,0.4571,0.4571,3.4937,1.59697027
1663167600,2022-09-14 15:00:00,TXA/USDT,0.4611,0.4616,0.4611,0.4616,115.936,53.4964691
1663164000,2022-09-14 14:00:00,TXA/USDT,0.4613,0.4613,0.4613,0.4613,4.3355,1.99996615
1663160400,2022-09-14 13:00:00,TXA/USDT,0.4562,0.4562,0.4562,0.4562,413.4777,188.62852674
1663156800,2022-09-14 12:00:00,TXA/USDT,0.4585,0.4605,0.4561,0.4605,398.8306,182.55371088
1663153200,2022-09-14 11:00:00,TXA/USDT,0.458,0.46,0.458,0.46,34.7363,15.910224
1663149600,2022-09-14 10:00:00,TXA/USDT,0.4598,0.46,0.4459,0.46,3318.6942,1489.5261218
1663146000,2022-09-14 09:00:00,TXA/USDT,0.4598,0.4711,0.4598,0.4598,2612.5794,1222.17786352
1663142400,2022-09-14 08:00:00,TXA/USDT,0.4556,0.4556,0.4556,0.4556,241.6736,110.10649216
1663138800,2022-09-14 07:00:00,TXA/USDT,0.4597,0.4597,0.4597,0.4597,6.862,3.1544614
1663135200,2022-09-14 06:00:00,TXA/USDT,0.4599,0.4599,0.4521,0.4592,1867.1909,844.95878045
1663131600,2022-09-14 05:00:00,TXA/USDT,0.4664,0.4664,0.455,0.4587,696.6091,319.07898521
1663128000,2022-09-14 04:00:00,TXA/USDT,0.4656,0.4664,0.4636,0.4664,96.9839,44.98384231
1663124400,2022-09-14 03:00:00,TXA/USDT,0.4665,0.4665,0.4656,0.4656,39.2841,18.3254595
1663120800,2022-09-14 02:00:00,TXA/USDT,0.4707,0.4707,0.4661,0.4661,6.0734,2.83574938
1663117200,2022-09-14 01:00:00,TXA/USDT,0.4695,0.4709,0.4695,0.4709,4.9687,2.33919481
1663113600,2022-09-14 00:00:00,TXA/USDT,0.4657,0.4657,0.4657,0.4657,0,0
1663110000,2022-09-13 23:00:00,TXA/USDT,0.4641,0.4709,0.4641,0.4657,307.1222,143.49408336
1663106400,2022-09-13 22:00:00,TXA/USDT,0.4649,0.4687,0.46,0.46,217.3469,100.57212861
1663102800,2022-09-13 21:00:00,TXA/USDT,0.465,0.4699,0.4648,0.4648,6521.1679,3035.51058738
1663099200,2022-09-13 20:00:00,TXA/USDT,0.4513,0.4654,0.4513,0.4654,1149.6501,530.31576784
1663095600,2022-09-13 19:00:00,TXA/USDT,0.4469,0.4499,0.4468,0.447,3597.3639,1616.59370808
1663092000,2022-09-13 18:00:00,TXA/USDT,0.4588,0.4588,0.4471,0.4471,1441.369,650.59884191
1663088400,2022-09-13 17:00:00,TXA/USDT,0.4559,0.4587,0.4558,0.4558,1781.6225,812.25188065
1663084800,2022-09-13 16:00:00,TXA/USDT,0.4575,0.4575,0.4515,0.4559,452.5089,206.00597015
1663081200,2022-09-13 15:00:00,TXA/USDT,0.4687,0.4748,0.4576,0.4576,6054.4225,2867.97008295
1663077600,2022-09-13 14:00:00,TXA/USDT,0.4656,0.4706,0.4648,0.4648,476.9725,222.73822131
1663074000,2022-09-13 13:00:00,TXA/USDT,0.4721,0.4722,0.4454,0.4656,15289.3804,7065.77963741
1663070400,2022-09-13 12:00:00,TXA/USDT,0.4769,0.491,0.47,0.47,9537.1889,4584.0973486
1663066800,2022-09-13 11:00:00,TXA/USDT,0.4731,0.4793,0.472,0.4792,1857.3716,882.67294737
1663063200,2022-09-13 10:00:00,TXA/USDT,0.4743,0.4762,0.4703,0.4731,746.2419,352.93260784
1663059600,2022-09-13 09:00:00,TXA/USDT,0.4764,0.4782,0.4703,0.4742,2272.911,1075.6435988
1663056000,2022-09-13 08:00:00,TXA/USDT,0.4859,0.4859,0.4727,0.4763,2007.6109,961.60586313
1663052400,2022-09-13 07:00:00,TXA/USDT,0.4872,0.4874,0.4824,0.4836,2083.2217,1010.38868711
1663048800,2022-09-13 06:00:00,TXA/USDT,0.4852,0.4902,0.4833,0.4872,3504.0929,1702.11586946
1663045200,2022-09-13 05:00:00,TXA/USDT,0.4834,0.4895,0.4833,0.4852,2025.4709,987.87692955
1663041600,2022-09-13 04:00:00,TXA/USDT,0.4873,0.4874,0.4833,0.4845,4303.9398,2088.42580663
1663038000,2022-09-13 03:00:00,TXA/USDT,0.4891,0.491,0.486,0.4873,3327.9474,1627.85814595
1663034400,2022-09-13 02:00:00,TXA/USDT,0.4816,0.4943,0.4808,0.4891,5984.4767,2935.03745631
1663030800,2022-09-13 01:00:00,TXA/USDT,0.4814,0.4856,0.4806,0.4816,2603.2286,1257.45067749
1663027200,2022-09-13 00:00:00,TXA/USDT,0.4769,0.4769,0.4768,0.4768,37.7381,17.99703614
1663023600,2022-09-12 23:00:00,TXA/USDT,0.4803,0.4814,0.4803,0.4814,3.3253,1.60031455
1663020000,2022-09-12 22:00:00,TXA/USDT,0.4813,0.4813,0.4765,0.4765,20.545,9.7946135
1663016400,2022-09-12 21:00:00,TXA/USDT,0.484,0.4856,0.4765,0.4803,2400.1896,1148.85983863
1663012800,2022-09-12 20:00:00,TXA/USDT,0.473,0.4917,0.4703,0.484,1713.3422,819.40153566
1663009200,2022-09-12 19:00:00,TXA/USDT,0.4891,0.4915,0.4703,0.473,15520.6627,7363.90126045
1663005600,2022-09-12 18:00:00,TXA/USDT,0.4788,0.4948,0.476,0.4868,4241.0549,2052.29792745
1663002000,2022-09-12 17:00:00,TXA/USDT,0.4817,0.4824,0.4765,0.4787,1730.31,831.35464149
1662998400,2022-09-12 16:00:00,TXA/USDT,0.4816,0.4825,0.4792,0.4817,6025.5823,2901.40601346
1662994800,2022-09-12 15:00:00,TXA/USDT,0.483,0.4916,0.4813,0.4821,3680.417,1777.43745306
1662991200,2022-09-12 14:00:00,TXA/USDT,0.4839,0.4865,0.4779,0.4828,370.197,178.7621307
1662987600,2022-09-12 13:00:00,TXA/USDT,0.4899,0.4998,0.4761,0.4795,9348.8865,4574.88604217
1662984000,2022-09-12 12:00:00,TXA/USDT,0.4799,0.492,0.475,0.4857,2734.5741,1329.8278729
1662980400,2022-09-12 11:00:00,TXA/USDT,0.4775,0.4807,0.4752,0.4807,465.637,223.47562705
1662976800,2022-09-12 10:00:00,TXA/USDT,0.4778,0.48,0.477,0.4798,1112.7468,532.97648839
1662973200,2022-09-12 09:00:00,TXA/USDT,0.4825,0.4909,0.4751,0.4778,2373.2772,1136.57881004
1662969600,2022-09-12 08:00:00,TXA/USDT,0.4761,0.4967,0.4742,0.484,4972.1489,2402.63717726
1662966000,2022-09-12 07:00:00,TXA/USDT,0.4803,0.4813,0.4761,0.4761,388.1477,185.76584533
1662962400,2022-09-12 06:00:00,TXA/USDT,0.4783,0.4798,0.4783,0.4793,335.6881,160.73260218
1662958800,2022-09-12 05:00:00,TXA/USDT,0.4945,0.4945,0.4737,0.479,5931.6773,2833.18170733
1662955200,2022-09-12 04:00:00,TXA/USDT,0.4945,0.4991,0.4944,0.4946,436.2661,217.00120289
1662951600,2022-09-12 03:00:00,TXA/USDT,0.4964,0.4995,0.4945,0.4945,1265.6388,631.06815609
1662948000,2022-09-12 02:00:00,TXA/USDT,0.4933,0.4933,0.4919,0.4922,721.0773,355.23812347
1662944400,2022-09-12 01:00:00,TXA/USDT,0.5025,0.5025,0.4898,0.4933,2939.9612,1449.33057167
1662940800,2022-09-12 00:00:00,TXA/USDT,0.495,0.5072,0.495,0.5072,2713.0757,1369.96975213
1662937200,2022-09-11 23:00:00,TXA/USDT,0.4997,0.4998,0.495,0.495,379.4526,188.40460258
1662933600,2022-09-11 22:00:00,TXA/USDT,0.4961,0.4961,0.495,0.495,126.3156,62.54499162
1662930000,2022-09-11 21:00:00,TXA/USDT,0.4947,0.502,0.4947,0.4962,451.6043,224.29009558
1662926400,2022-09-11 20:00:00,TXA/USDT,0.4979,0.4979,0.4917,0.4917,215.4163,106.29459216
1662922800,2022-09-11 19:00:00,TXA/USDT,0.4841,0.5,0.4839,0.4955,3357.9101,1664.93696056
1662919200,2022-09-11 18:00:00,TXA/USDT,0.4949,0.4949,0.4763,0.4841,6787.2719,3272.41749982
1662915600,2022-09-11 17:00:00,TXA/USDT,0.5106,0.5129,0.4889,0.4949,3032.6442,1507.73571635
1662912000,2022-09-11 16:00:00,TXA/USDT,0.496,0.5124,0.4933,0.5059,3664.0033,1841.88432938
1662908400,2022-09-11 15:00:00,TXA/USDT,0.4981,0.4992,0.4834,0.4962,2819.7627,1385.11268824
1662904800,2022-09-11 14:00:00,TXA/USDT,0.4893,0.5069,0.4827,0.4982,1968.8987,978.44724892
1662901200,2022-09-11 13:00:00,TXA/USDT,0.4772,0.5069,0.4743,0.4893,10397.4166,5147.12426774
1662897600,2022-09-11 12:00:00,TXA/USDT,0.4783,0.4813,0.4764,0.4813,1369.7018,656.92853628
1662894000,2022-09-11 11:00:00,TXA/USDT,0.4802,0.4804,0.4738,0.4738,886.4852,420.80988334
1662890400,2022-09-11 10:00:00,TXA/USDT,0.4761,0.4802,0.476,0.4802,680.3485,324.20805243
1662886800,2022-09-11 09:00:00,TXA/USDT,0.4756,0.4804,0.4728,0.4767,1368.3419,651.27527085
1662883200,2022-09-11 08:00:00,TXA/USDT,0.4898,0.5009,0.4703,0.4703,17986.8467,8652.06839471
1662879600,2022-09-11 07:00:00,TXA/USDT,0.4865,0.4931,0.4865,0.4888,132.762,65.31529203
1662876000,2022-09-11 06:00:00,TXA/USDT,0.4881,0.4907,0.4865,0.4907,50.9633,24.83561281
1662872400,2022-09-11 05:00:00,TXA/USDT,0.4772,0.5009,0.4772,0.4881,9498.2146,4605.67656299
1662868800,2022-09-11 04:00:00,TXA/USDT,0.4778,0.4815,0.4769,0.4815,3.7028,1.76946868
1662865200,2022-09-11 03:00:00,TXA/USDT,0.4771,0.4816,0.477,0.4775,49.5379,23.80881829
1662861600,2022-09-11 02:00:00,TXA/USDT,0.4803,0.4813,0.4752,0.4752,559.517,266.70322224
1662858000,2022-09-11 01:00:00,TXA/USDT,0.4772,0.4856,0.4752,0.4752,346.0438,164.9601084
1662854400,2022-09-11 00:00:00,TXA/USDT,0.4823,0.4844,0.4758,0.4776,673.0302,322.98114926
1662850800,2022-09-10 23:00:00,TXA/USDT,0.4875,0.4894,0.4817,0.4846,115.3478,56.18980143
1662847200,2022-09-10 22:00:00,TXA/USDT,0.4841,0.4843,0.4833,0.4837,1156.6686,559.64706875
1662843600,2022-09-10 21:00:00,TXA/USDT,0.484,0.4902,0.4837,0.485,372.0295,181.23132124
1662840000,2022-09-10 20:00:00,TXA/USDT,0.4878,0.4878,0.4859,0.4859,319.3412,155.48561378
1662836400,2022-09-10 19:00:00,TXA/USDT,0.479,0.4921,0.4786,0.4878,4247.5701,2058.19421696
1662832800,2022-09-10 18:00:00,TXA/USDT,0.4784,0.4839,0.478,0.479,4213.9972,2018.77836971
1662829200,2022-09-10 17:00:00,TXA/USDT,0.4833,0.494,0.4755,0.4784,9335.0436,4484.79990309
1662825600,2022-09-10 16:00:00,TXA/USDT,0.481,0.488,0.481,0.4833,1832.3164,889.18450947
1662822000,2022-09-10 15:00:00,TXA/USDT,0.4769,0.4813,0.4756,0.4806,1204.4158,576.37994017
1662818400,2022-09-10 14:00:00,TXA/USDT,0.4879,0.4961,0.4737,0.4772,5457.1241,2621.60823522
1662814800,2022-09-10 13:00:00,TXA/USDT,0.4896,0.4965,0.4761,0.4859,6508.5877,3165.91687623
1662811200,2022-09-10 12:00:00,TXA/USDT,0.4923,0.4925,0.4839,0.4896,1443.7162,704.25048694
1662807600,2022-09-10 11:00:00,TXA/USDT,0.4893,0.4924,0.4839,0.4923,1861.3007,908.35733952
1662804000,2022-09-10 10:00:00,TXA/USDT,0.495,0.4978,0.4839,0.4888,1925.069,936.80600668
1662800400,2022-09-10 09:00:00,TXA/USDT,0.498,0.498,0.4951,0.4951,176.4196,87.59743652
1662796800,2022-09-10 08:00:00,TXA/USDT,0.4959,0.5008,0.4936,0.498,2856.3473,1418.69630548
1662793200,2022-09-10 07:00:00,TXA/USDT,0.4941,0.5008,0.4917,0.4962,2576.5412,1281.1407718
1662789600,2022-09-10 06:00:00,TXA/USDT,0.5091,0.5097,0.4883,0.4943,5114.8308,2538.91643692
1662786000,2022-09-10 05:00:00,TXA/USDT,0.4987,0.513,0.4923,0.5091,4977.4502,2461.86050661
1662782400,2022-09-10 04:00:00,TXA/USDT,0.5045,0.5045,0.4974,0.5032,558.7251,279.23146328
1662778800,2022-09-10 03:00:00,TXA/USDT,0.4969,0.5125,0.495,0.5048,2411.2602,1211.68262695
1662775200,2022-09-10 02:00:00,TXA/USDT,0.5072,0.5095,0.4951,0.4969,1810.5809,902.1323819
1662771600,2022-09-10 01:00:00,TXA/USDT,0.5025,0.5072,0.5021,0.5072,243.7267,122.39001998
1662768000,2022-09-10 00:00:00,TXA/USDT,0.5067,0.5072,0.5021,0.5025,211.9239,106.80496162
1662764400,2022-09-09 23:00:00,TXA/USDT,0.4998,0.5067,0.4998,0.5067,1203.5748,604.5590685
1662760800,2022-09-09 22:00:00,TXA/USDT,0.4952,0.4952,0.495,0.4951,123.4086,61.09605099
1662757200,2022-09-09 21:00:00,TXA/USDT,0.4992,0.502,0.4952,0.4952,1072.6707,534.05571778
1662753600,2022-09-09 20:00:00,TXA/USDT,0.4916,0.502,0.4916,0.4992,1388.7994,692.69288523
1662750000,2022-09-09 19:00:00,TXA/USDT,0.4911,0.4916,0.4839,0.4916,1688.6081,820.76145401
1662746400,2022-09-09 18:00:00,TXA/USDT,0.4839,0.495,0.4839,0.4926,798.3417,390.06893541
1662742800,2022-09-09 17:00:00,TXA/USDT,0.4863,0.4917,0.48,0.4839,1557.1183,751.67844673
1662739200,2022-09-09 16:00:00,TXA/USDT,0.4881,0.4881,0.4801,0.4842,3833.4418,1854.74765137
1662735600,2022-09-09 15:00:00,TXA/USDT,0.4914,0.4931,0.4865,0.4881,4465.2691,2181.03829276
1662732000,2022-09-09 14:00:00,TXA/USDT,0.4846,0.4951,0.48,0.4924,6128.467,2976.91279716
1662728400,2022-09-09 13:00:00,TXA/USDT,0.4815,0.4917,0.4709,0.4847,4664.0158,2223.75082704
1662724800,2022-09-09 12:00:00,TXA/USDT,0.4857,0.4875,0.4816,0.4826,671.1458,324.40917481
1662721200,2022-09-09 11:00:00,TXA/USDT,0.4989,0.4998,0.48,0.4857,3722.6786,1837.72194379
1662717600,2022-09-09 10:00:00,TXA/USDT,0.4889,0.499,0.4889,0.4989,1275.2719,632.79950364
1662714000,2022-09-09 09:00:00,TXA/USDT,0.4851,0.4967,0.4815,0.4893,1274.9981,619.45264374
1662710400,2022-09-09 08:00:00,TXA/USDT,0.4807,0.4849,0.4801,0.4849,903.159,434.71390763
1662706800,2022-09-09 07:00:00,TXA/USDT,0.4777,0.4814,0.4772,0.4814,1028.1536,492.58565171
1662703200,2022-09-09 06:00:00,TXA/USDT,0.4761,0.4814,0.471,0.478,1896.6785,901.2326139
1662699600,2022-09-09 05:00:00,TXA/USDT,0.4814,0.4865,0.4707,0.476,1760.7317,839.73382026
1662696000,2022-09-09 04:00:00,TXA/USDT,0.4782,0.4823,0.4776,0.4776,21.4593,10.30263427
1662692400,2022-09-09 03:00:00,TXA/USDT,0.4678,0.489,0.4678,0.4782,2548.8835,1219.55362171
1662688800,2022-09-09 02:00:00,TXA/USDT,0.4666,0.4673,0.4601,0.4673,636.9683,294.84175884
1662685200,2022-09-09 01:00:00,TXA/USDT,0.4672,0.4672,0.4666,0.4666,1.2491,0.58330952
1662681600,2022-09-09 00:00:00,TXA/USDT,0.4679,0.4729,0.463,0.463,600.5462,282.08308902
1662678000,2022-09-08 23:00:00,TXA/USDT,0.4766,0.4766,0.4613,0.4678,2655.7356,1231.51947052
1662674400,2022-09-08 22:00:00,TXA/USDT,0.4784,0.4803,0.4742,0.4767,1017.9631,486.13826452
1662670800,2022-09-08 21:00:00,TXA/USDT,0.4749,0.4997,0.4749,0.4784,3706.4963,1802.39450324
1662667200,2022-09-08 20:00:00,TXA/USDT,0.4625,0.4749,0.4589,0.4716,4400.9693,2072.48854714
1662663600,2022-09-08 19:00:00,TXA/USDT,0.4621,0.4759,0.4542,0.4656,5725.6878,2702.44980152
1662660000,2022-09-08 18:00:00,TXA/USDT,0.4739,0.4812,0.4563,0.4621,8301.621,3928.74132256
1662656400,2022-09-08 17:00:00,TXA/USDT,0.4795,0.4805,0.472,0.4779,7131.7186,3406.73436624
1662652800,2022-09-08 16:00:00,TXA/USDT,0.4684,0.4887,0.4659,0.4797,6541.0316,3128.61832723
1662649200,2022-09-08 15:00:00,TXA/USDT,0.4726,0.4862,0.4554,0.4683,3110.5481,1453.58866366
1662645600,2022-09-08 14:00:00,TXA/USDT,0.4679,0.4811,0.4631,0.4729,1525.0658,719.56517946
1662642000,2022-09-08 13:00:00,TXA/USDT,0.4983,0.4995,0.4541,0.4629,24401.6374,11491.10317962
1662638400,2022-09-08 12:00:00,TXA/USDT,0.4918,0.5019,0.4778,0.4984,6941.2202,3408.28730172
1662634800,2022-09-08 11:00:00,TXA/USDT,0.4826,0.5017,0.4777,0.4918,1583.9801,786.83174253
1662631200,2022-09-08 10:00:00,TXA/USDT,0.4887,0.4893,0.4769,0.4824,3623.3703,1735.66336909
1662627600,2022-09-08 09:00:00,TXA/USDT,0.4918,0.4919,0.4811,0.4859,1173.26,572.16386174
1662624000,2022-09-08 08:00:00,TXA/USDT,0.5,0.5019,0.49,0.4919,632.1118,311.56598115
1662620400,2022-09-08 07:00:00,TXA/USDT,0.4944,0.5019,0.49,0.5019,2282.175,1140.45716068
1662616800,2022-09-08 06:00:00,TXA/USDT,0.4869,0.4968,0.4704,0.4944,7713.5436,3722.7983348
1662613200,2022-09-08 05:00:00,TXA/USDT,0.4783,0.4944,0.4732,0.4891,8468.9765,4047.87166257
1662609600,2022-09-08 04:00:00,TXA/USDT,0.4761,0.4997,0.4703,0.4786,16086.0243,7665.7024888
1662606000,2022-09-08 03:00:00,TXA/USDT,0.4963,0.4966,0.476,0.4761,4337.2585,2091.87382317
1662602400,2022-09-08 02:00:00,TXA/USDT,0.5028,0.5227,0.495,0.4959,4605.4844,2325.76012919
1662598800,2022-09-08 01:00:00,TXA/USDT,0.502,0.5302,0.502,0.5028,6904.598,3550.09336174
1662595200,2022-09-08 00:00:00,TXA/USDT,0.5125,0.5125,0.502,0.502,2741.8411,1384.84948776
1662591600,2022-09-07 23:00:00,TXA/USDT,0.5174,0.537,0.5057,0.5125,6711.7792,3465.69799721
1662588000,2022-09-07 22:00:00,TXA/USDT,0.5234,0.549,0.51,0.513,5194.7391,2730.84330303
1662584400,2022-09-07 21:00:00,TXA/USDT,0.6064,0.64,0.51,0.5233,40843.9843,23161.45089823
1662580800,2022-09-07 20:00:00,TXA/USDT,0.6326,0.6685,0.5207,0.6064,92282.1495,53362.74247711
1662577200,2022-09-07 19:00:00,TXA/USDT,0.4705,0.7327,0.4689,0.6345,108428.7548408,68177.203470057942
1662573600,2022-09-07 18:00:00,TXA/USDT,0.4701,0.473,0.4482,0.4698,3088.5028,1430.94475109
1662570000,2022-09-07 17:00:00,TXA/USDT,0.4695,0.4729,0.4501,0.4702,11015.5058,5126.6408954
1662566400,2022-09-07 16:00:00,TXA/USDT,0.4341,0.4696,0.4341,0.4684,8663.8635,3882.9501249
1662562800,2022-09-07 15:00:00,TXA/USDT,0.4267,0.4383,0.4266,0.431,598.9186,257.86976488
1662559200,2022-09-07 14:00:00,TXA/USDT,0.4267,0.4267,0.4267,0.4267,2.9988,1.27958796
1662555600,2022-09-07 13:00:00,TXA/USDT,0.4256,0.4319,0.4256,0.4263,426.2817,182.29394407
1662552000,2022-09-07 12:00:00,TXA/USDT,0.4209,0.4293,0.4171,0.4227,4039.483,1713.42412853
1662548400,2022-09-07 11:00:00,TXA/USDT,0.4277,0.4278,0.4108,0.4209,12213.0574,5192.58986179
1662544800,2022-09-07 10:00:00,TXA/USDT,0.4279,0.4279,0.4257,0.4278,1146.6829,490.13867022
1662541200,2022-09-07 09:00:00,TXA/USDT,0.4171,0.4279,0.4171,0.4273,2510.6271,1068.39527821
1662537600,2022-09-07 08:00:00,TXA/USDT,0.4277,0.43,0.4171,0.4191,3588.1815,1517.30993439
1662534000,2022-09-07 07:00:00,TXA/USDT,0.4333,0.4333,0.4272,0.4332,120.1783,51.99499674
1662530400,2022-09-07 06:00:00,TXA/USDT,0.4232,0.4334,0.4232,0.4334,1279.4577,547.04415234
1662526800,2022-09-07 05:00:00,TXA/USDT,0.4219,0.4262,0.4219,0.4232,826.2847,349.0557796
1662523200,2022-09-07 04:00:00,TXA/USDT,0.4375,0.4433,0.4219,0.4219,3099.6139,1322.99702847
1662519600,2022-09-07 03:00:00,TXA/USDT,0.4325,0.4378,0.4317,0.4378,127.9114,55.30483647
1662516000,2022-09-07 02:00:00,TXA/USDT,0.4336,0.4336,0.4325,0.4325,78.8152,34.09199292
1662512400,2022-09-07 01:00:00,TXA/USDT,0.4322,0.4476,0.4322,0.4337,3021.5961,1323.20843972
1662508800,2022-09-07 00:00:00,TXA/USDT,0.4303,0.4321,0.4303,0.4321,72.1599,31.06469942
1662505200,2022-09-06 23:00:00,TXA/USDT,0.4333,0.4389,0.4256,0.4302,2355.633,1015.34285715
1662501600,2022-09-06 22:00:00,TXA/USDT,0.4345,0.4376,0.428,0.428,1590.2391,689.75673394
1662498000,2022-09-06 21:00:00,TXA/USDT,0.4345,0.4388,0.4273,0.4345,879.7053,380.74581541
1662494400,2022-09-06 20:00:00,TXA/USDT,0.4346,0.4346,0.4171,0.4346,3223.74204881,1359.642196311394
1662490800,2022-09-06 19:00:00,TXA/USDT,0.4455,0.4496,0.4347,0.4389,3324.1879,1465.1910389
1662487200,2022-09-06 18:00:00,TXA/USDT,0.4629,0.4629,0.4439,0.4455,8778.1822,3992.70947126
1662483600,2022-09-06 17:00:00,TXA/USDT,0.4902,0.4902,0.4627,0.4674,6245.6225,2929.29156
1662480000,2022-09-06 16:00:00,TXA/USDT,0.4895,0.4975,0.4871,0.4901,1119.1333,549.14735683
1662476400,2022-09-06 15:00:00,TXA/USDT,0.4739,0.4938,0.4702,0.4875,5066.6528,2450.39775199
1662472800,2022-09-06 14:00:00,TXA/USDT,0.4682,0.476,0.4682,0.4713,295.4778,139.91087081
1662469200,2022-09-06 13:00:00,TXA/USDT,0.4725,0.4725,0.4725,0.4725,12.1567,5.74404075
1662465600,2022-09-06 12:00:00,TXA/USDT,0.4799,0.4803,0.4623,0.4725,5868.2855,2725.64120937
1662462000,2022-09-06 11:00:00,TXA/USDT,0.4782,0.4804,0.4742,0.475,233.238,111.12543138
1662458400,2022-09-06 10:00:00,TXA/USDT,0.4847,0.4873,0.4742,0.4783,6509.4328,3146.9554827
