https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PBX,Volume USDT
1644278400,2022-02-08 00:00:00,PBX/USDT,0.018089,0.018926,0.017455,0.017824,37322021.25939255,673988.68507330884962
1644192000,2022-02-07 00:00:00,PBX/USDT,0.01708,0.018636,0.016905,0.018086,59971009.30786021,1062893.819810917939
1644105600,2022-02-06 00:00:00,PBX/USDT,0.017925,0.018056,0.0167,0.017082,26932866.64741905,466646.26988825527516
1644019200,2022-02-05 00:00:00,PBX/USDT,0.018353,0.018747,0.017804,0.017927,31281126.36361257,571768.16748246756943
1643932800,2022-02-04 00:00:00,PBX/USDT,0.017045,0.018691,0.016749,0.018398,46219237.77273619,814866.05164805565543
1643846400,2022-02-03 00:00:00,PBX/USDT,0.017462,0.017613,0.016519,0.017038,28907369.31538711,493927.20381871619476
1643760000,2022-02-02 00:00:00,PBX/USDT,0.018917,0.0204,0.017368,0.017456,49273049.92150151,931485.98795499476188
1643673600,2022-02-01 00:00:00,PBX/USDT,0.018632,0.01927,0.018001,0.018915,37374296.1809999,699804.50578775503475
1643587200,2022-01-31 00:00:00,PBX/USDT,0.018485,0.019037,0.017516,0.018628,41045361.99206783,748176.67590934706778
1643500800,2022-01-30 00:00:00,PBX/USDT,0.017921,0.020049,0.016757,0.018538,57345148.97311094,1034043.45157834599024
1643414400,2022-01-29 00:00:00,PBX/USDT,0.015974,0.018664,0.0158,0.017921,72594375.39467955,1255927.18785619196477
1643328000,2022-01-28 00:00:00,PBX/USDT,0.015422,0.016036,0.014687,0.015977,40770904.44782578,620233.91578021760146
1643241600,2022-01-27 00:00:00,PBX/USDT,0.014392,0.017107,0.014373,0.015425,67136071.82254943,1080854.70177816263065
1643155200,2022-01-26 00:00:00,PBX/USDT,0.015558,0.017,0.013901,0.01439,66884415.7748814,1041303.03474602904561
1643068800,2022-01-25 00:00:00,PBX/USDT,0.015581,0.0172,0.015,0.015564,50353426.28484669,804534.25836196548734
1642982400,2022-01-24 00:00:00,PBX/USDT,0.017169,0.017702,0.012395,0.015582,94517085.57406074,1434514.79453996732835
1642896000,2022-01-23 00:00:00,PBX/USDT,0.015171,0.019038,0.014954,0.017156,111710187.56752505,1913606.45417396034411
1642809600,2022-01-22 00:00:00,PBX/USDT,0.0196,0.020236,0.014003,0.015205,118350175.63966384,2005666.16325666700634
1642723200,2022-01-21 00:00:00,PBX/USDT,0.022691,0.02606,0.018,0.019539,201143284.86850378,4368149.91903022509319
1642636800,2022-01-20 00:00:00,PBX/USDT,0.02822,0.03,0.022,0.02279,170510820.1127144,4611796.67016804833992
1642550400,2022-01-19 00:00:00,PBX/USDT,0.028035,0.02956,0.02351,0.02823,204499545.43701028,5267326.37287480928985
1642464000,2022-01-18 00:00:00,PBX/USDT,0.022842,0.033824,0.022018,0.028009,422234854.12259958,11477974.84963559313257
1642377600,2022-01-17 00:00:00,PBX/USDT,0.021332,0.02345,0.019,0.022912,113124054.63324549,2366111.57616703418882
1642291200,2022-01-16 00:00:00,PBX/USDT,0.018708,0.022286,0.017603,0.021324,53120195.38022337,1028660.49077507771092
1642204800,2022-01-15 00:00:00,PBX/USDT,0.019981,0.020151,0.018516,0.018712,27869886.79587404,535254.40895502391452
1642118400,2022-01-14 00:00:00,PBX/USDT,0.01908,0.020495,0.01833,0.019944,46356352.68555152,895802.64365455855991
1642032000,2022-01-13 00:00:00,PBX/USDT,0.02105,0.023977,0.018601,0.019077,73461890.92071816,1537726.94225627072601
1641945600,2022-01-12 00:00:00,PBX/USDT,0.01926,0.02124,0.018329,0.021051,45826041.4171041,890844.87373818054446
1641859200,2022-01-11 00:00:00,PBX/USDT,0.01789,0.02,0.0176,0.019262,48168249.89441557,897117.55223158145897
1641772800,2022-01-10 00:00:00,PBX/USDT,0.01958,0.02107,0.015201,0.017893,73528045.72598092,1318346.75455270151664
1641686400,2022-01-09 00:00:00,PBX/USDT,0.022028,0.02206,0.018164,0.019611,138343220.26670118,2778229.80761689294894
1641600000,2022-01-08 00:00:00,PBX/USDT,0.019229,0.02391,0.018052,0.021969,177473072.64613315,3557997.21474797230971
1641513600,2022-01-07 00:00:00,PBX/USDT,0.021297,0.022187,0.018099,0.019229,155404193.76170014,3088364.46470263258663
1641427200,2022-01-06 00:00:00,PBX/USDT,0.023079,0.024679,0.020686,0.021294,145797054.12856762,3278331.73994048104454
1641340800,2022-01-05 00:00:00,PBX/USDT,0.022577,0.028513,0.021757,0.023137,187416903.97420735,4691780.71217738200433
1641254400,2022-01-04 00:00:00,PBX/USDT,0.022109,0.026518,0.021334,0.022578,131963681.16775995,3102440.24436261256961
1641168000,2022-01-03 00:00:00,PBX/USDT,0.024904,0.02557,0.0216,0.022114,141159265.35136905,3360683.20676136421033
1641081600,2022-01-02 00:00:00,PBX/USDT,0.026431,0.029,0.023,0.024899,194819153.64659153,5135713.11608821534722
1640995200,2022-01-01 00:00:00,PBX/USDT,0.024393,0.027923,0.023275,0.026432,145913069.86072336,3746793.18912884000959
1640908800,2021-12-31 00:00:00,PBX/USDT,0.022076,0.026,0.02165,0.024382,284175726.46503895,6843258.80202917148385
1640822400,2021-12-30 00:00:00,PBX/USDT,0.01822,0.023009,0.0179,0.02208,142385698.1516816,2852028.27807586080868
1640736000,2021-12-29 00:00:00,PBX/USDT,0.018907,0.0195,0.016777,0.018219,117841198.6331424,2165157.16344831435445
1640649600,2021-12-28 00:00:00,PBX/USDT,0.018404,0.0209,0.017442,0.01891,153402753.62789878,2931847.60466716060043
