https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IMX,Volume USDT
1662634800,2022-09-08 11:00:00,IMX/USDT,0.8196,0.8239,0.8146,0.8151,11912.5156854,9763.054736244555
1662631200,2022-09-08 10:00:00,IMX/USDT,0.8108,0.8227,0.8108,0.8191,23607.07271101,19305.48323436517
1662627600,2022-09-08 09:00:00,IMX/USDT,0.8176,0.8176,0.8094,0.8117,20765.20244133,16883.725957633251
1662624000,2022-09-08 08:00:00,IMX/USDT,0.8137,0.818,0.812,0.816,8324.81270554,6781.803367330077
1662620400,2022-09-08 07:00:00,IMX/USDT,0.8224,0.8259,0.8032,0.8131,103181.11912973,83835.434853061336
1662616800,2022-09-08 06:00:00,IMX/USDT,0.8228,0.8304,0.821,0.822,17379.19482693,14359.372441785687
1662613200,2022-09-08 05:00:00,IMX/USDT,0.8231,0.8246,0.8191,0.8211,7917.14319303,6513.053362348114
1662609600,2022-09-08 04:00:00,IMX/USDT,0.8288,0.8328,0.8207,0.8269,23515.22101763,19471.691522844859
1662606000,2022-09-08 03:00:00,IMX/USDT,0.8316,0.8316,0.8245,0.8282,2728.59943585,2256.486416394175
1662602400,2022-09-08 02:00:00,IMX/USDT,0.8233,0.8325,0.8233,0.8315,10242.5810739,8477.65229849791
1662598800,2022-09-08 01:00:00,IMX/USDT,0.8286,0.8288,0.8193,0.8231,36798.15744098,30267.279415083959
1662595200,2022-09-08 00:00:00,IMX/USDT,0.8277,0.8357,0.8246,0.8286,19175.93017488,15930.037283645123
1662591600,2022-09-07 23:00:00,IMX/USDT,0.8311,0.8358,0.8223,0.8271,15712.9209584,13028.230139632071
1662588000,2022-09-07 22:00:00,IMX/USDT,0.8329,0.8347,0.826,0.8297,25775.84413633,21364.38146816747
1662584400,2022-09-07 21:00:00,IMX/USDT,0.8413,0.8446,0.825,0.8326,34960.34266776,29126.69754295424
1662580800,2022-09-07 20:00:00,IMX/USDT,0.8131,0.8454,0.8131,0.8395,162809.39695995,135427.473870601793
1662577200,2022-09-07 19:00:00,IMX/USDT,0.8152,0.8183,0.8116,0.8143,20067.5664406,16339.718074858779
1662573600,2022-09-07 18:00:00,IMX/USDT,0.8139,0.8181,0.8106,0.8152,18735.79867979,15242.150498537181
1662570000,2022-09-07 17:00:00,IMX/USDT,0.8064,0.8149,0.8062,0.813,28108.61158931,22828.953377930425
1662566400,2022-09-07 16:00:00,IMX/USDT,0.8065,0.81,0.8013,0.806,7761.82573344,6259.645141701489
1662562800,2022-09-07 15:00:00,IMX/USDT,0.8051,0.81,0.8031,0.8069,8729.77113809,7029.333471974494
1662559200,2022-09-07 14:00:00,IMX/USDT,0.804,0.8102,0.7984,0.8055,45903.35695267,36923.070672044185
1662555600,2022-09-07 13:00:00,IMX/USDT,0.8132,0.8204,0.8023,0.8055,70172.6967258,56888.243654818824
1662552000,2022-09-07 12:00:00,IMX/USDT,0.7899,0.813,0.7897,0.8124,167904.37121569,134938.619309867646
1662548400,2022-09-07 11:00:00,IMX/USDT,0.7879,0.7915,0.7842,0.7899,21852.89824926,17207.121894752006
1662544800,2022-09-07 10:00:00,IMX/USDT,0.791,0.7922,0.7855,0.788,16410.11264145,12943.588583431481
1662541200,2022-09-07 09:00:00,IMX/USDT,0.7892,0.7909,0.7856,0.7906,16862.68727294,13298.173624886395
1662537600,2022-09-07 08:00:00,IMX/USDT,0.7851,0.7916,0.7842,0.7916,17242.37540121,13574.207331738476
1662534000,2022-09-07 07:00:00,IMX/USDT,0.7825,0.7861,0.7788,0.7842,17674.8383395,13853.98270917134
1662530400,2022-09-07 06:00:00,IMX/USDT,0.7789,0.7842,0.7766,0.782,18519.77014913,14454.137777561803
1662526800,2022-09-07 05:00:00,IMX/USDT,0.7776,0.7815,0.7768,0.7779,12762.03237232,9932.83728725025
1662523200,2022-09-07 04:00:00,IMX/USDT,0.772,0.7784,0.7691,0.7777,22346.3655206,17332.833064856678
1662519600,2022-09-07 03:00:00,IMX/USDT,0.7629,0.772,0.7629,0.7717,22512.0388619,17305.81147145646
1662516000,2022-09-07 02:00:00,IMX/USDT,0.7785,0.7816,0.7563,0.7629,97151.96315021,74544.612968510455
1662512400,2022-09-07 01:00:00,IMX/USDT,0.7765,0.7804,0.771,0.7784,20331.92124361,15805.527351870768
1662508800,2022-09-07 00:00:00,IMX/USDT,0.7747,0.7804,0.766,0.7788,70260.7692507,54401.917547579244
1662505200,2022-09-06 23:00:00,IMX/USDT,0.7792,0.7839,0.7732,0.7732,41338.53815138,32228.621224333207
1662501600,2022-09-06 22:00:00,IMX/USDT,0.7816,0.7851,0.771,0.7799,86653.736015,67291.691028968985
1662498000,2022-09-06 21:00:00,IMX/USDT,0.7828,0.7868,0.7792,0.782,10596.78975641,8282.896850358055
1662494400,2022-09-06 20:00:00,IMX/USDT,0.7864,0.7881,0.7721,0.7842,58985.03179522,46097.674102941062
1662490800,2022-09-06 19:00:00,IMX/USDT,0.7831,0.791,0.7789,0.786,29865.47477275,23487.074687540525
1662487200,2022-09-06 18:00:00,IMX/USDT,0.7929,0.7929,0.7768,0.7839,56463.64757338,44354.105235389078
1662483600,2022-09-06 17:00:00,IMX/USDT,0.8377,0.8385,0.7843,0.7915,208696.18115389,168199.787087599999
1662480000,2022-09-06 16:00:00,IMX/USDT,0.8431,0.8452,0.8342,0.8377,10406.64563004,8723.327870488153
1662476400,2022-09-06 15:00:00,IMX/USDT,0.8417,0.8448,0.8359,0.8439,12778.07798772,10735.443961032951
1662472800,2022-09-06 14:00:00,IMX/USDT,0.842,0.8443,0.8215,0.8443,85992.6599112,71636.846598236046
1662469200,2022-09-06 13:00:00,IMX/USDT,0.8568,0.8586,0.8374,0.8432,44293.05596681,37548.218718979248
1662465600,2022-09-06 12:00:00,IMX/USDT,0.8598,0.8627,0.8553,0.8586,14248.4581164,12244.726128143707
1662462000,2022-09-06 11:00:00,IMX/USDT,0.8475,0.8622,0.8474,0.8586,96707.43260379,82817.014184490026
1662458400,2022-09-06 10:00:00,IMX/USDT,0.8453,0.8524,0.8453,0.8472,7675.47570614,6520.441817588118
1662454800,2022-09-06 09:00:00,IMX/USDT,0.85,0.85,0.8366,0.8461,15694.13817609,13206.521473378762
1662451200,2022-09-06 08:00:00,IMX/USDT,0.8456,0.8508,0.8456,0.8507,4993.39653903,4238.462134200813
1662447600,2022-09-06 07:00:00,IMX/USDT,0.8491,0.8571,0.8447,0.8447,12479.42678474,10620.145061297817
1662444000,2022-09-06 06:00:00,IMX/USDT,0.8538,0.8576,0.8464,0.849,28808.00216454,24487.10561133119
1662440400,2022-09-06 05:00:00,IMX/USDT,0.8507,0.8568,0.8505,0.8537,8214.7732452,7011.747912046304
1662436800,2022-09-06 04:00:00,IMX/USDT,0.8505,0.8548,0.8467,0.8467,2863.90479165,2437.007635498325
1662433200,2022-09-06 03:00:00,IMX/USDT,0.8497,0.8509,0.843,0.8487,14747.85273553,12516.828682203129
1662429600,2022-09-06 02:00:00,IMX/USDT,0.8461,0.8496,0.8371,0.8489,33513.21979575,28215.581040654075
1662426000,2022-09-06 01:00:00,IMX/USDT,0.8589,0.8645,0.846,0.846,35642.21321806,30377.676142244988
1662422400,2022-09-06 00:00:00,IMX/USDT,0.8473,0.865,0.8444,0.8584,53785.4367835,46044.301195740986
1662418800,2022-09-05 23:00:00,IMX/USDT,0.8551,0.8589,0.8426,0.8472,62852.31816804,53421.541805579296
1662415200,2022-09-05 22:00:00,IMX/USDT,0.8351,0.8603,0.8346,0.8545,66948.9987604,56781.024136697491
1662411600,2022-09-05 21:00:00,IMX/USDT,0.8363,0.8374,0.8332,0.8351,2691.67672651,2245.839569256265
1662408000,2022-09-05 20:00:00,IMX/USDT,0.8297,0.8384,0.8289,0.8354,27729.33603,23185.819343509115
1662404400,2022-09-05 19:00:00,IMX/USDT,0.8345,0.8345,0.8281,0.8281,9930.81067866,8253.745893972847
1662400800,2022-09-05 18:00:00,IMX/USDT,0.8329,0.836,0.8242,0.8344,14882.70806944,12340.692644339864
1662397200,2022-09-05 17:00:00,IMX/USDT,0.8314,0.8336,0.8272,0.833,14076.63325616,11708.392577500644
1662393600,2022-09-05 16:00:00,IMX/USDT,0.8282,0.8317,0.8271,0.8309,5661.61848159,4697.18048699068
1662390000,2022-09-05 15:00:00,IMX/USDT,0.8336,0.8375,0.8242,0.8281,19749.28901188,16378.865579023591
1662386400,2022-09-05 14:00:00,IMX/USDT,0.8277,0.8353,0.826,0.8342,8192.170964,6806.36226138248
1662382800,2022-09-05 13:00:00,IMX/USDT,0.8255,0.8328,0.8255,0.8267,25963.39271489,21549.926426192489
1662379200,2022-09-05 12:00:00,IMX/USDT,0.8235,0.8266,0.821,0.8263,5724.10399498,4705.697622675303
1662375600,2022-09-05 11:00:00,IMX/USDT,0.8217,0.825,0.82,0.8223,3453.90113161,2838.941792431465
1662372000,2022-09-05 10:00:00,IMX/USDT,0.8279,0.8366,0.8192,0.8215,50385.77727214,41713.248034323946
1662368400,2022-09-05 09:00:00,IMX/USDT,0.8308,0.8318,0.8242,0.8299,6800.30845782,5625.983910200566
1662364800,2022-09-05 08:00:00,IMX/USDT,0.8305,0.831,0.8245,0.8301,5750.96463645,4767.389760208433
1662361200,2022-09-05 07:00:00,IMX/USDT,0.8327,0.8331,0.826,0.8305,4896.78596385,4054.432306968585
1662357600,2022-09-05 06:00:00,IMX/USDT,0.8294,0.8336,0.829,0.8329,4140.99498396,3446.805150713868
1662354000,2022-09-05 05:00:00,IMX/USDT,0.8475,0.8475,0.8227,0.8296,28971.47496719,24145.894378697151
1662350400,2022-09-05 04:00:00,IMX/USDT,0.8467,0.8534,0.8439,0.848,27270.07315509,23128.789966574703
1662346800,2022-09-05 03:00:00,IMX/USDT,0.8443,0.8471,0.8429,0.8458,3118.27981007,2634.731276010483
1662343200,2022-09-05 02:00:00,IMX/USDT,0.8429,0.8469,0.8391,0.8449,9265.28104219,7816.864194358543
1662339600,2022-09-05 01:00:00,IMX/USDT,0.8448,0.8481,0.8407,0.8418,11939.53166883,10064.947840386811
1662336000,2022-09-05 00:00:00,IMX/USDT,0.8449,0.8547,0.842,0.8438,26634.52903312,22644.454480448337
1662332400,2022-09-04 23:00:00,IMX/USDT,0.8377,0.8446,0.8349,0.844,9463.6008645,7942.175078919129
1662328800,2022-09-04 22:00:00,IMX/USDT,0.8407,0.8421,0.836,0.836,6556.26664104,5504.848425389784
1662325200,2022-09-04 21:00:00,IMX/USDT,0.8418,0.8437,0.8368,0.8405,1801.88149885,1513.438288299745
1662321600,2022-09-04 20:00:00,IMX/USDT,0.8439,0.8439,0.8392,0.8398,346.7878727,291.680145512198
1662318000,2022-09-04 19:00:00,IMX/USDT,0.8429,0.8463,0.8418,0.8422,4627.22482936,3904.01582723792
1662314400,2022-09-04 18:00:00,IMX/USDT,0.8355,0.8455,0.8355,0.8429,27107.71047635,22859.301431149454
1662310800,2022-09-04 17:00:00,IMX/USDT,0.8367,0.8371,0.8332,0.8342,7269.36547538,6074.118032160458
1662307200,2022-09-04 16:00:00,IMX/USDT,0.8329,0.8392,0.828,0.8354,20998.59950228,17531.255306757232
1662303600,2022-09-04 15:00:00,IMX/USDT,0.8292,0.8328,0.8272,0.8328,4807.93840392,3994.791235691623
1662300000,2022-09-04 14:00:00,IMX/USDT,0.8269,0.8299,0.8239,0.8282,12040.11312501,9961.896321292794
1662296400,2022-09-04 13:00:00,IMX/USDT,0.8366,0.8366,0.8259,0.8259,7495.2273,6246.34848745
1662292800,2022-09-04 12:00:00,IMX/USDT,0.8368,0.8388,0.8312,0.8352,8846.28136016,7386.736010416835
1662289200,2022-09-04 11:00:00,IMX/USDT,0.8287,0.8365,0.8285,0.8365,12674.05545421,10567.089936094593
1662285600,2022-09-04 10:00:00,IMX/USDT,0.8291,0.8306,0.8282,0.8282,1850.79887433,1536.810836434301
1662282000,2022-09-04 09:00:00,IMX/USDT,0.828,0.8307,0.826,0.829,4614.7223,3829.28245054
1662278400,2022-09-04 08:00:00,IMX/USDT,0.8194,0.8301,0.8177,0.8275,12503.12735084,10330.614510206947
1662274800,2022-09-04 07:00:00,IMX/USDT,0.8209,0.8245,0.8183,0.8183,3470.34141345,2846.808060799918
1662271200,2022-09-04 06:00:00,IMX/USDT,0.8313,0.835,0.8203,0.8215,19457.3253,16047.43125617
1662267600,2022-09-04 05:00:00,IMX/USDT,0.8323,0.8323,0.8286,0.8315,9861.28744131,8199.70859214351
1662264000,2022-09-04 04:00:00,IMX/USDT,0.8311,0.8355,0.8311,0.8317,815.97421031,679.657083898641
1662260400,2022-09-04 03:00:00,IMX/USDT,0.8353,0.84,0.8288,0.8293,22344.57845041,18647.563456396899
1662256800,2022-09-04 02:00:00,IMX/USDT,0.8312,0.8352,0.8287,0.8347,6021.94394215,4993.603521853644
1662253200,2022-09-04 01:00:00,IMX/USDT,0.8282,0.8354,0.8282,0.8319,14619.101,12186.61340311
1662249600,2022-09-04 00:00:00,IMX/USDT,0.8242,0.8303,0.8242,0.8288,7769.80407703,6444.821592074789
1662246000,2022-09-03 23:00:00,IMX/USDT,0.8243,0.8255,0.8234,0.8234,1835.22950995,1514.75037876283
1662242400,2022-09-03 22:00:00,IMX/USDT,0.8234,0.8266,0.8226,0.8232,2671.03195674,2201.019704152914
1662238800,2022-09-03 21:00:00,IMX/USDT,0.8225,0.8249,0.8218,0.8235,928.74953601,764.6971832872
1662235200,2022-09-03 20:00:00,IMX/USDT,0.8214,0.8224,0.8188,0.8217,2438.0276912,2001.65893327748
1662231600,2022-09-03 19:00:00,IMX/USDT,0.8224,0.827,0.8143,0.8196,9232.69557782,7585.054000826991
1662228000,2022-09-03 18:00:00,IMX/USDT,0.8247,0.8261,0.8212,0.8226,3938.56056141,3247.846040775532
1662224400,2022-09-03 17:00:00,IMX/USDT,0.8234,0.8249,0.8195,0.8249,5309.57995247,4362.811175144898
1662220800,2022-09-03 16:00:00,IMX/USDT,0.82,0.8246,0.82,0.8235,6005.54024579,4937.823504851462
1662217200,2022-09-03 15:00:00,IMX/USDT,0.8203,0.8221,0.8183,0.8183,2159.15438114,1772.114774536344
1662213600,2022-09-03 14:00:00,IMX/USDT,0.825,0.8251,0.8188,0.8195,11307.69487731,9297.890736934682
1662210000,2022-09-03 13:00:00,IMX/USDT,0.825,0.8272,0.823,0.8258,8883.167,7330.91138763
1662206400,2022-09-03 12:00:00,IMX/USDT,0.8208,0.8266,0.8207,0.8251,3308.8336466,2725.152891169851
1662202800,2022-09-03 11:00:00,IMX/USDT,0.8246,0.825,0.8195,0.8195,1041.62211566,857.408782382285
1662199200,2022-09-03 10:00:00,IMX/USDT,0.8236,0.8273,0.8214,0.8249,1905.08351796,1570.898603090614
1662195600,2022-09-03 09:00:00,IMX/USDT,0.8176,0.825,0.816,0.8227,10120.3934,8319.68329355
1662192000,2022-09-03 08:00:00,IMX/USDT,0.8165,0.8219,0.8148,0.8198,5563.4998186,4557.34279684559
1662188400,2022-09-03 07:00:00,IMX/USDT,0.8253,0.8253,0.8071,0.8167,38388.42386302,31369.07374439436
1662184800,2022-09-03 06:00:00,IMX/USDT,0.827,0.8313,0.8209,0.8248,8279.6515803,6833.540141003457
1662181200,2022-09-03 05:00:00,IMX/USDT,0.8231,0.8301,0.8231,0.828,12278.01080035,10154.394068608685
1662177600,2022-09-03 04:00:00,IMX/USDT,0.819,0.8231,0.8188,0.8218,3715.78451616,3048.780620443656
1662174000,2022-09-03 03:00:00,IMX/USDT,0.8193,0.8193,0.8158,0.8176,8754.13024778,7161.110867558482
1662170400,2022-09-03 02:00:00,IMX/USDT,0.825,0.825,0.8154,0.8207,22435.09583544,18406.07054881325
1662166800,2022-09-03 01:00:00,IMX/USDT,0.8283,0.8295,0.8234,0.8248,1265.16554954,1046.75283897775
1662163200,2022-09-03 00:00:00,IMX/USDT,0.8282,0.8297,0.8219,0.8286,8241.35194737,6809.260749629712
1662159600,2022-09-02 23:00:00,IMX/USDT,0.8246,0.8289,0.8214,0.8288,13582.85435416,11186.916953465943
1662156000,2022-09-02 22:00:00,IMX/USDT,0.8202,0.8276,0.8154,0.8256,15467.70504505,12723.153393098383
1662152400,2022-09-02 21:00:00,IMX/USDT,0.8169,0.8227,0.8169,0.8202,14756.63062507,12115.468860260384
1662148800,2022-09-02 20:00:00,IMX/USDT,0.813,0.82,0.8078,0.82,14997.21087543,12192.787479182096
1662145200,2022-09-02 19:00:00,IMX/USDT,0.8246,0.8258,0.8061,0.811,53979.03362769,43883.726915672228
1662141600,2022-09-02 18:00:00,IMX/USDT,0.8218,0.8291,0.8179,0.8229,15878.41608762,13060.887929818256
1662138000,2022-09-02 17:00:00,IMX/USDT,0.8334,0.8338,0.8188,0.8214,24101.8302212,19928.06231911416
1662134400,2022-09-02 16:00:00,IMX/USDT,0.8416,0.8503,0.8288,0.8348,71634.36936287,60200.276661171166
1662130800,2022-09-02 15:00:00,IMX/USDT,0.8391,0.8422,0.8337,0.8409,11035.30838192,9250.418923677635
1662127200,2022-09-02 14:00:00,IMX/USDT,0.8339,0.8423,0.8277,0.8377,51182.8806784,42858.942256048968
1662123600,2022-09-02 13:00:00,IMX/USDT,0.8336,0.845,0.8336,0.8344,37101.418889,31128.943180249338
1662120000,2022-09-02 12:00:00,IMX/USDT,0.8162,0.8405,0.8124,0.834,76326.12855976,63253.943780535219
1662116400,2022-09-02 11:00:00,IMX/USDT,0.819,0.819,0.808,0.816,17484.874327,14195.211409584876
1662112800,2022-09-02 10:00:00,IMX/USDT,0.825,0.8283,0.8145,0.8175,40116.26097745,32870.035772478252
1662109200,2022-09-02 09:00:00,IMX/USDT,0.8274,0.8286,0.8238,0.8262,6904.74560338,5700.173217149008
1662105600,2022-09-02 08:00:00,IMX/USDT,0.8322,0.8322,0.8252,0.828,19407.4309519,16075.964141955613
1662102000,2022-09-02 07:00:00,IMX/USDT,0.8311,0.8327,0.8292,0.8317,3620.56521577,3005.478040405362
1662098400,2022-09-02 06:00:00,IMX/USDT,0.8315,0.8331,0.8274,0.8322,18669.16348257,15506.378930417834
1662094800,2022-09-02 05:00:00,IMX/USDT,0.8381,0.8381,0.8286,0.8315,15460.20469021,12841.906149879419
1662091200,2022-09-02 04:00:00,IMX/USDT,0.8346,0.8432,0.8346,0.8369,16190.1065156,13599.906348686368
1662087600,2022-09-02 03:00:00,IMX/USDT,0.826,0.8425,0.826,0.8352,16476.78453717,13782.602792938832
1662084000,2022-09-02 02:00:00,IMX/USDT,0.827,0.8312,0.8198,0.8259,24300.13984122,20029.071810493277
1662080400,2022-09-02 01:00:00,IMX/USDT,0.8328,0.8333,0.8242,0.827,43641.68658845,36136.143135094224
1662076800,2022-09-02 00:00:00,IMX/USDT,0.8307,0.8516,0.8266,0.8319,172168.72097028,144362.404153588896
1662073200,2022-09-01 23:00:00,IMX/USDT,0.8291,0.8303,0.825,0.8298,12009.3587762,9938.99515121273
1662069600,2022-09-01 22:00:00,IMX/USDT,0.8295,0.8335,0.8266,0.8282,7103.61629218,5882.532190023377
1662066000,2022-09-01 21:00:00,IMX/USDT,0.8276,0.8334,0.8255,0.8282,7541.07415392,6254.649811206504
1662062400,2022-09-01 20:00:00,IMX/USDT,0.8187,0.8277,0.8187,0.8269,21215.49306058,17478.429244302964
1662058800,2022-09-01 19:00:00,IMX/USDT,0.8141,0.8186,0.8135,0.8185,10048.4292445,8209.969084906632
1662055200,2022-09-01 18:00:00,IMX/USDT,0.8115,0.8171,0.807,0.8109,24934.63127356,20239.86049373091
1662051600,2022-09-01 17:00:00,IMX/USDT,0.8095,0.8192,0.8085,0.8112,19940.6552384,16238.398393221577
1662048000,2022-09-01 16:00:00,IMX/USDT,0.8084,0.814,0.8051,0.8099,21113.29421809,17064.752801642342
1662044400,2022-09-01 15:00:00,IMX/USDT,0.7995,0.8157,0.7989,0.8066,74233.01186988,60054.925904233582
1662040800,2022-09-01 14:00:00,IMX/USDT,0.8199,0.8211,0.7936,0.8022,85137.23406175,68531.348174259014
1662037200,2022-09-01 13:00:00,IMX/USDT,0.8218,0.8242,0.8158,0.8211,18270.58862043,14965.140598578955
1662033600,2022-09-01 12:00:00,IMX/USDT,0.8279,0.8295,0.816,0.8209,28500.19994763,23471.831878636359
1662030000,2022-09-01 11:00:00,IMX/USDT,0.8247,0.8288,0.8204,0.8279,7940.44341962,6544.58522858617
1662026400,2022-09-01 10:00:00,IMX/USDT,0.8224,0.8253,0.8207,0.8253,4914.57747644,4039.877968426542
1662022800,2022-09-01 09:00:00,IMX/USDT,0.8209,0.8242,0.8163,0.8229,10376.04198763,8510.658663246131
1662019200,2022-09-01 08:00:00,IMX/USDT,0.8178,0.8207,0.8115,0.8207,11991.01063337,9795.060960710704
1662015600,2022-09-01 07:00:00,IMX/USDT,0.8244,0.8244,0.812,0.8175,25393.76701365,20755.4819133482
1662012000,2022-09-01 06:00:00,IMX/USDT,0.8272,0.8288,0.8226,0.8239,8787.05348234,7252.526331819037
1662008400,2022-09-01 05:00:00,IMX/USDT,0.83,0.8334,0.8264,0.8274,7866.34374312,6536.930646052346
1662004800,2022-09-01 04:00:00,IMX/USDT,0.8289,0.8318,0.8241,0.8299,8516.90418792,7041.384735121427
1662001200,2022-09-01 03:00:00,IMX/USDT,0.8374,0.8392,0.8259,0.8285,27009.11632642,22410.852627245343
1661997600,2022-09-01 02:00:00,IMX/USDT,0.8423,0.8459,0.8334,0.8376,26345.77812384,22132.303781557642
1661994000,2022-09-01 01:00:00,IMX/USDT,0.828,0.8505,0.828,0.8413,72229.46422526,60862.682165096077
1661990400,2022-09-01 00:00:00,IMX/USDT,0.8326,0.8417,0.8225,0.8299,35412.24146957,29468.658254685568
1661986800,2022-08-31 23:00:00,IMX/USDT,0.843,0.843,0.825,0.8325,41841.62980578,34828.740880130281
1661983200,2022-08-31 22:00:00,IMX/USDT,0.851,0.8547,0.8392,0.8426,8313.94060352,7019.428799447669
1661979600,2022-08-31 21:00:00,IMX/USDT,0.8434,0.8514,0.8434,0.8502,2896.49093495,2456.514466889165
1661976000,2022-08-31 20:00:00,IMX/USDT,0.8489,0.8489,0.8416,0.8452,14704.72476023,12396.144631546739
1661972400,2022-08-31 19:00:00,IMX/USDT,0.8355,0.8544,0.8355,0.848,32023.89438757,27172.492546277866
1661968800,2022-08-31 18:00:00,IMX/USDT,0.8357,0.8406,0.834,0.8354,19319.79946699,16175.004986825208
1661965200,2022-08-31 17:00:00,IMX/USDT,0.8407,0.847,0.8326,0.8355,34384.04391067,28859.972830468048
1661961600,2022-08-31 16:00:00,IMX/USDT,0.847,0.8501,0.8368,0.8411,28886.296912,24327.540522855091
1661958000,2022-08-31 15:00:00,IMX/USDT,0.8456,0.8521,0.8331,0.8474,58863.71939161,49597.795009687844
1661954400,2022-08-31 14:00:00,IMX/USDT,0.8593,0.8619,0.8454,0.8474,32152.99310692,27395.551171416426
1661950800,2022-08-31 13:00:00,IMX/USDT,0.8622,0.8647,0.8553,0.8587,27560.98594427,23750.28727916105
1661947200,2022-08-31 12:00:00,IMX/USDT,0.8583,0.8667,0.854,0.8619,36145.5215831,31130.269643689727
1661943600,2022-08-31 11:00:00,IMX/USDT,0.8583,0.8619,0.854,0.8568,24570.49872173,21040.940252521112
1661940000,2022-08-31 10:00:00,IMX/USDT,0.8478,0.8619,0.8462,0.8586,14846.89842668,12698.697166042091
1661936400,2022-08-31 09:00:00,IMX/USDT,0.8502,0.8517,0.8462,0.8473,14136.74887556,11998.879211925825
1661932800,2022-08-31 08:00:00,IMX/USDT,0.8497,0.8553,0.8387,0.8516,28233.5031819,23870.156117997865
1661929200,2022-08-31 07:00:00,IMX/USDT,0.8526,0.8564,0.848,0.849,21842.0988081,18568.583957335061
1661925600,2022-08-31 06:00:00,IMX/USDT,0.8578,0.8691,0.8517,0.8524,29695.08544963,25485.00124342752
1661922000,2022-08-31 05:00:00,IMX/USDT,0.8608,0.8634,0.8557,0.8565,15711.06011394,13504.189380793692
1661918400,2022-08-31 04:00:00,IMX/USDT,0.8641,0.8682,0.8586,0.8608,35031.26814285,30203.679022353092
1661914800,2022-08-31 03:00:00,IMX/USDT,0.8603,0.8676,0.859,0.8623,26962.90213575,23274.360555222516
1661911200,2022-08-31 02:00:00,IMX/USDT,0.8587,0.8652,0.8575,0.8605,16568.48774287,14259.708524812655
1661907600,2022-08-31 01:00:00,IMX/USDT,0.8523,0.8651,0.8509,0.8582,25942.35613973,22321.066846821563
1661904000,2022-08-31 00:00:00,IMX/USDT,0.8349,0.8563,0.8349,0.8511,27236.56921746,23140.452766577197
1661900400,2022-08-30 23:00:00,IMX/USDT,0.845,0.8456,0.8301,0.8333,12460.16916189,10467.914016939803
1661896800,2022-08-30 22:00:00,IMX/USDT,0.8381,0.8446,0.8344,0.8446,13767.42465671,11551.099403575945
1661893200,2022-08-30 21:00:00,IMX/USDT,0.8468,0.8474,0.8344,0.838,8470.4671824,7109.164676529297
1661889600,2022-08-30 20:00:00,IMX/USDT,0.8436,0.8521,0.84,0.8469,13739.41917688,11623.608006797067
1661886000,2022-08-30 19:00:00,IMX/USDT,0.8216,0.8479,0.8203,0.8437,90149.12961464,75375.976571271254
1661882400,2022-08-30 18:00:00,IMX/USDT,0.8111,0.8226,0.8109,0.8216,15623.22590404,12770.970643255475
1661878800,2022-08-30 17:00:00,IMX/USDT,0.8171,0.8173,0.8057,0.8105,64251.14698043,52072.097929104459
1661875200,2022-08-30 16:00:00,IMX/USDT,0.8364,0.8407,0.8127,0.8174,23143.38406833,19048.351113616392
1661871600,2022-08-30 15:00:00,IMX/USDT,0.8332,0.8384,0.8238,0.8369,35436.59596477,29399.358639843213
1661868000,2022-08-30 14:00:00,IMX/USDT,0.8559,0.8572,0.8253,0.8315,131436.0290433,110252.147493749974
1661864400,2022-08-30 13:00:00,IMX/USDT,0.8597,0.8611,0.8548,0.8569,14003.12551789,12003.076498954245
1661860800,2022-08-30 12:00:00,IMX/USDT,0.8593,0.8639,0.8532,0.8595,23350.89309462,20034.208945249059
1661857200,2022-08-30 11:00:00,IMX/USDT,0.8598,0.8621,0.8558,0.8578,6833.5496873,5864.509010926144
1661853600,2022-08-30 10:00:00,IMX/USDT,0.8676,0.8702,0.8576,0.8594,19753.52485396,17107.611195020254
