https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAND,Volume USDT
1657152000,2022-07-07 00:00:00,BAND/USDT,1.3491,1.3656,1.3478,1.3582,419.10212612,570.871735253276
1657148400,2022-07-06 23:00:00,BAND/USDT,1.362,1.3679,1.35,1.3508,236.8832,320.90510064
1657144800,2022-07-06 22:00:00,BAND/USDT,1.3452,1.37,1.3452,1.355,766.6621,1042.75322323
1657141200,2022-07-06 21:00:00,BAND/USDT,1.353,1.353,1.3464,1.3464,205.9551,277.99900718
1657137600,2022-07-06 20:00:00,BAND/USDT,1.3524,1.3582,1.3464,1.3551,694.2182,939.31329946
1657134000,2022-07-06 19:00:00,BAND/USDT,1.357,1.357,1.3469,1.3469,761.3088,1028.29107842
1657130400,2022-07-06 18:00:00,BAND/USDT,1.3448,1.36,1.3397,1.3578,436.2867,588.50597652
1657126800,2022-07-06 17:00:00,BAND/USDT,1.3514,1.3514,1.3426,1.3451,14.35304439,19.284592968989
1657123200,2022-07-06 16:00:00,BAND/USDT,1.334,1.3574,1.334,1.3556,862.75139451,1158.553530198736
1657119600,2022-07-06 15:00:00,BAND/USDT,1.3411,1.3432,1.333,1.34,276.9591,370.32420246
1657116000,2022-07-06 14:00:00,BAND/USDT,1.3444,1.3474,1.3428,1.3453,57.72741006,77.67057596579
1657112400,2022-07-06 13:00:00,BAND/USDT,1.3389,1.3538,1.337,1.339,411.8949,554.7411347
1657108800,2022-07-06 12:00:00,BAND/USDT,1.3311,1.3462,1.3294,1.3426,631.6119584,846.515103622899
1657105200,2022-07-06 11:00:00,BAND/USDT,1.334,1.3348,1.3294,1.3314,189.0373,251.88596519
1657101600,2022-07-06 10:00:00,BAND/USDT,1.3428,1.3468,1.3346,1.3378,678.79289491,908.491480640598
1657098000,2022-07-06 09:00:00,BAND/USDT,1.3419,1.3519,1.3404,1.3458,803.7246,1080.04836636
1657094400,2022-07-06 08:00:00,BAND/USDT,1.341,1.3491,1.3345,1.3427,148.23099254,199.067235848094
1657090800,2022-07-06 07:00:00,BAND/USDT,1.3397,1.3491,1.3397,1.341,219.798,295.75469623
1657087200,2022-07-06 06:00:00,BAND/USDT,1.3326,1.3326,1.3293,1.331,156.7563,208.37871187
1657083600,2022-07-06 05:00:00,BAND/USDT,1.3311,1.3397,1.3256,1.3357,25.0829,33.42295597
1657080000,2022-07-06 04:00:00,BAND/USDT,1.333,1.3428,1.3277,1.3277,232.7704,310.02926634
1657076400,2022-07-06 03:00:00,BAND/USDT,1.3199,1.3303,1.3149,1.3303,264.4107,349.6170403
1657072800,2022-07-06 02:00:00,BAND/USDT,1.3098,1.3209,1.3084,1.3123,20.7692,27.32235708
1657069200,2022-07-06 01:00:00,BAND/USDT,1.3351,1.3351,1.3057,1.3119,281.9946,369.95099975
1657065600,2022-07-06 00:00:00,BAND/USDT,1.3214,1.337,1.3155,1.3344,183.75423342,244.39340107832
1657062000,2022-07-05 23:00:00,BAND/USDT,1.3321,1.3321,1.3135,1.3208,155.5655,205.25070171
1657058400,2022-07-05 22:00:00,BAND/USDT,1.3425,1.3436,1.3303,1.3375,121.24774887,162.31797392241
1657054800,2022-07-05 21:00:00,BAND/USDT,1.3468,1.3468,1.3303,1.3409,270.6897837,362.120698723424
1657051200,2022-07-05 20:00:00,BAND/USDT,1.3519,1.3585,1.3467,1.3467,1368.6785,1852.10372885
1657047600,2022-07-05 19:00:00,BAND/USDT,1.3293,1.3518,1.3293,1.3513,4296.06847763,5781.212103783516
1657044000,2022-07-05 18:00:00,BAND/USDT,1.309,1.3337,1.3089,1.3337,279.4183,368.76561531
1657040400,2022-07-05 17:00:00,BAND/USDT,1.3144,1.3187,1.3144,1.3159,3.78002821,4.977864391539
1657036800,2022-07-05 16:00:00,BAND/USDT,1.3155,1.332,1.3073,1.3096,900.25574914,1184.830361847576
1657033200,2022-07-05 15:00:00,BAND/USDT,1.3072,1.3144,1.3015,1.3144,1214.8955,1581.80421012
1657029600,2022-07-05 14:00:00,BAND/USDT,1.3094,1.3222,1.307,1.3071,1092.7163,1437.19932616
1657026000,2022-07-05 13:00:00,BAND/USDT,1.2961,1.315,1.2961,1.3049,490.51417888,638.553217381182
1657022400,2022-07-05 12:00:00,BAND/USDT,1.3222,1.3222,1.2862,1.2957,7739.0164,10035.9430802
1657018800,2022-07-05 11:00:00,BAND/USDT,1.3475,1.353,1.3231,1.3289,7113.1951,9454.59601121
1657015200,2022-07-05 10:00:00,BAND/USDT,1.347,1.3519,1.3464,1.3478,151.0936,203.49619566
1657011600,2022-07-05 09:00:00,BAND/USDT,1.3627,1.3679,1.343,1.3509,363.7199,491.75649617
1657008000,2022-07-05 08:00:00,BAND/USDT,1.3837,1.3837,1.354,1.3595,2138.9794,2906.89465105
1657004400,2022-07-05 07:00:00,BAND/USDT,1.3961,1.4016,1.3787,1.3882,2649.9228,3666.56597344
1657000800,2022-07-05 06:00:00,BAND/USDT,1.3957,1.4036,1.3944,1.3997,307.3138,430.83060372
1656997200,2022-07-05 05:00:00,BAND/USDT,1.3916,1.4074,1.3873,1.3923,2301.92580951,3215.467326562385
1656993600,2022-07-05 04:00:00,BAND/USDT,1.3866,1.3925,1.3792,1.3894,349.2336,483.87033324
1656990000,2022-07-05 03:00:00,BAND/USDT,1.3838,1.3954,1.3836,1.3929,50.483,70.07549607
1656986400,2022-07-05 02:00:00,BAND/USDT,1.3967,1.4002,1.3773,1.3867,4518.12360144,6273.930045476844
1656982800,2022-07-05 01:00:00,BAND/USDT,1.3564,1.464,1.3561,1.3986,14433.68980288,20664.688284135102
1656979200,2022-07-05 00:00:00,BAND/USDT,1.355,1.3649,1.3539,1.3607,1367.32531558,1857.626580995032
1656975600,2022-07-04 23:00:00,BAND/USDT,1.3491,1.36,1.3461,1.3568,2634.2037,3578.94693273
1656972000,2022-07-04 22:00:00,BAND/USDT,1.3363,1.3501,1.3303,1.3462,2353.56272366,3161.156410953366
1656968400,2022-07-04 21:00:00,BAND/USDT,1.3256,1.346,1.3241,1.3442,5346.92012841,7131.681524442729
1656964800,2022-07-04 20:00:00,BAND/USDT,1.3424,1.3424,1.3217,1.3265,2078.29323888,2771.937605880421
1656961200,2022-07-04 19:00:00,BAND/USDT,1.3327,1.3477,1.3192,1.3445,6524.70941766,8658.733769788982
1656957600,2022-07-04 18:00:00,BAND/USDT,1.3218,1.3336,1.3207,1.3296,5157.88291027,6830.714484430021
1656954000,2022-07-04 17:00:00,BAND/USDT,1.3105,1.3267,1.3105,1.3233,1161.09058199,1533.585210257367
1656950400,2022-07-04 16:00:00,BAND/USDT,1.3097,1.3098,1.299,1.3076,2315.3177,3016.48289958
1656946800,2022-07-04 15:00:00,BAND/USDT,1.3115,1.3397,1.3115,1.3129,1126.8496,1491.6980661
1656943200,2022-07-04 14:00:00,BAND/USDT,1.3004,1.3071,1.2976,1.3064,582.2066,758.74607975
1656939600,2022-07-04 13:00:00,BAND/USDT,1.3093,1.3156,1.2968,1.2968,557.1762,728.65598584
1656936000,2022-07-04 12:00:00,BAND/USDT,1.33,1.333,1.3081,1.3126,2026.4291,2670.81825889
1656932400,2022-07-04 11:00:00,BAND/USDT,1.2916,1.3292,1.2865,1.3292,3087.5697,4067.84749429
1656928800,2022-07-04 10:00:00,BAND/USDT,1.2977,1.2977,1.2886,1.2886,517.32996714,669.779042332512
1656925200,2022-07-04 09:00:00,BAND/USDT,1.2842,1.3086,1.283,1.3086,1389.9408,1812.31117642
1656921600,2022-07-04 08:00:00,BAND/USDT,1.2824,1.2927,1.2785,1.2801,4736.31834916,6097.085983841379
1656918000,2022-07-04 07:00:00,BAND/USDT,1.2698,1.2844,1.2698,1.2825,1076.71589427,1375.920476236746
1656914400,2022-07-04 06:00:00,BAND/USDT,1.2778,1.2801,1.2645,1.2645,718.8959,914.35577467
1656910800,2022-07-04 05:00:00,BAND/USDT,1.2673,1.2745,1.2673,1.2742,556.6619,708.23450641
1656907200,2022-07-04 04:00:00,BAND/USDT,1.2635,1.2697,1.2593,1.2667,63.8959,80.47731344
1656903600,2022-07-04 03:00:00,BAND/USDT,1.2583,1.2626,1.2558,1.2593,26.171,32.96282249
1656900000,2022-07-04 02:00:00,BAND/USDT,1.2868,1.2868,1.259,1.261,792.9629,1006.21835813
1656896400,2022-07-04 01:00:00,BAND/USDT,1.3035,1.3035,1.2809,1.2871,140.4605,181.66999755
1656892800,2022-07-04 00:00:00,BAND/USDT,1.2883,1.3042,1.2878,1.3042,188.9198,244.67950656
1656889200,2022-07-03 23:00:00,BAND/USDT,1.2895,1.3005,1.2876,1.296,1540.7709,1998.71589435
1656885600,2022-07-03 22:00:00,BAND/USDT,1.2989,1.3021,1.2887,1.2887,157.24703135,204.147734930515
1656882000,2022-07-03 21:00:00,BAND/USDT,1.3028,1.3054,1.2927,1.2927,363.02006062,471.150285375644
1656878400,2022-07-03 20:00:00,BAND/USDT,1.3064,1.31,1.2973,1.2996,451.12139595,589.038200288675
1656874800,2022-07-03 19:00:00,BAND/USDT,1.2833,1.305,1.2828,1.3034,766.55624836,990.874452772424
1656871200,2022-07-03 18:00:00,BAND/USDT,1.2815,1.2833,1.2772,1.2833,503.1725,643.49200215
1656867600,2022-07-03 17:00:00,BAND/USDT,1.2833,1.2851,1.2724,1.2774,318.27239761,406.398150717731
1656864000,2022-07-03 16:00:00,BAND/USDT,1.2654,1.2833,1.2654,1.2815,575.5576,736.92093717
1656860400,2022-07-03 15:00:00,BAND/USDT,1.266,1.2724,1.266,1.2685,1034.486162,1315.6931132388
1656856800,2022-07-03 14:00:00,BAND/USDT,1.2557,1.2708,1.2551,1.2636,2449.08271653,3092.666307320286
1656853200,2022-07-03 13:00:00,BAND/USDT,1.2707,1.2741,1.257,1.2598,6242.6658,7925.10131078
1656849600,2022-07-03 12:00:00,BAND/USDT,1.2852,1.2855,1.2678,1.2718,3177.2009,4050.58917379
1656846000,2022-07-03 11:00:00,BAND/USDT,1.2844,1.2927,1.2841,1.2865,528.11151671,680.594952507493
1656842400,2022-07-03 10:00:00,BAND/USDT,1.2847,1.2903,1.2811,1.2828,3694.41572656,4753.774984625157
1656838800,2022-07-03 09:00:00,BAND/USDT,1.2738,1.2865,1.2699,1.2847,3892.64460993,4956.224071427421
1656835200,2022-07-03 08:00:00,BAND/USDT,1.273,1.2791,1.2604,1.2738,5358.6449,6821.27597952
1656831600,2022-07-03 07:00:00,BAND/USDT,1.2765,1.2765,1.269,1.2703,209.46618352,266.603596420848
1656828000,2022-07-03 06:00:00,BAND/USDT,1.2706,1.2855,1.2678,1.2818,621.0904,790.18897816
1656824400,2022-07-03 05:00:00,BAND/USDT,1.3021,1.316,1.2729,1.2729,1956.4791,2512.53120024
1656820800,2022-07-03 04:00:00,BAND/USDT,1.3128,1.3128,1.266,1.2942,1845.80550032,2395.161710248631
1656817200,2022-07-03 03:00:00,BAND/USDT,1.3069,1.3137,1.3056,1.3109,218.2304,285.69192252
1656813600,2022-07-03 02:00:00,BAND/USDT,1.3069,1.3133,1.3049,1.3114,247.1074,324.03379819
1656810000,2022-07-03 01:00:00,BAND/USDT,1.3136,1.3136,1.3015,1.3015,354.988,465.50022774
1656806400,2022-07-03 00:00:00,BAND/USDT,1.3091,1.3182,1.2993,1.3115,2734.39552142,3563.994271078767
1656802800,2022-07-02 23:00:00,BAND/USDT,1.3211,1.3241,1.3013,1.3069,2642.45396318,3473.254076888574
1656799200,2022-07-02 22:00:00,BAND/USDT,1.3138,1.339,1.3138,1.3212,10023.12372288,13326.192443019127
1656795600,2022-07-02 21:00:00,BAND/USDT,1.3008,1.3141,1.3007,1.3139,1087.1009,1420.07183639
1656792000,2022-07-02 20:00:00,BAND/USDT,1.3025,1.3025,1.2973,1.2973,375.80497543,487.969365197575
1656788400,2022-07-02 19:00:00,BAND/USDT,1.31,1.31,1.2983,1.2993,1267.42652461,1651.314137009603
1656784800,2022-07-02 18:00:00,BAND/USDT,1.31,1.3115,1.2968,1.3095,121.7745,159.3770567
1656781200,2022-07-02 17:00:00,BAND/USDT,1.2913,1.3097,1.2913,1.3018,477.59268899,622.986669713885
1656777600,2022-07-02 16:00:00,BAND/USDT,1.2892,1.3,1.2853,1.2926,590.06728916,762.695714335093
1656774000,2022-07-02 15:00:00,BAND/USDT,1.2809,1.2927,1.27,1.2927,1205.95185173,1548.809460044334
1656770400,2022-07-02 14:00:00,BAND/USDT,1.2756,1.2961,1.2756,1.2822,823.17354018,1060.46596283099
1656766800,2022-07-02 13:00:00,BAND/USDT,1.2791,1.2808,1.2745,1.2746,251.5258316,321.34429050896
1656763200,2022-07-02 12:00:00,BAND/USDT,1.2648,1.2893,1.2648,1.2893,2039.13914787,2609.430478746806
1656759600,2022-07-02 11:00:00,BAND/USDT,1.2726,1.2726,1.2655,1.2659,3543.49828325,4486.673358385508
1656756000,2022-07-02 10:00:00,BAND/USDT,1.2738,1.2739,1.2668,1.2705,349.585,444.81174968
1656752400,2022-07-02 09:00:00,BAND/USDT,1.261,1.271,1.2583,1.2681,1892.2184,2394.95323331
1656748800,2022-07-02 08:00:00,BAND/USDT,1.2684,1.2756,1.2613,1.2613,701.84961765,891.34046628434
1656745200,2022-07-02 07:00:00,BAND/USDT,1.2748,1.2789,1.266,1.27,9031.793,11495.13023322
1656741600,2022-07-02 06:00:00,BAND/USDT,1.2734,1.2839,1.2729,1.2748,466.8068,597.6498665
1656738000,2022-07-02 05:00:00,BAND/USDT,1.2731,1.2823,1.27,1.2769,1259.2523,1609.68649279
1656734400,2022-07-02 04:00:00,BAND/USDT,1.2495,1.2739,1.2495,1.2739,957.9533,1208.11045094
1656730800,2022-07-02 03:00:00,BAND/USDT,1.2475,1.2485,1.2363,1.2462,292.97175811,363.286611442225
1656727200,2022-07-02 02:00:00,BAND/USDT,1.2672,1.2672,1.2431,1.2431,595.774,748.12757171
1656723600,2022-07-02 01:00:00,BAND/USDT,1.2635,1.2739,1.259,1.2645,3503.0366,4460.92437086
1656720000,2022-07-02 00:00:00,BAND/USDT,1.2849,1.2886,1.2645,1.2645,592.64463214,751.486179217324
1656716400,2022-07-01 23:00:00,BAND/USDT,1.2798,1.2948,1.2729,1.2833,128.1389,164.11680411
1656712800,2022-07-01 22:00:00,BAND/USDT,1.2847,1.294,1.2798,1.2833,338.8208,435.03857714
1656709200,2022-07-01 21:00:00,BAND/USDT,1.2989,1.3021,1.276,1.2839,561.49563036,719.298329801396
1656705600,2022-07-01 20:00:00,BAND/USDT,1.2961,1.3144,1.2951,1.3021,1689.16934623,2209.60938114999
1656702000,2022-07-01 19:00:00,BAND/USDT,1.2862,1.2952,1.2862,1.2952,3.9722,5.12957955
1656698400,2022-07-01 18:00:00,BAND/USDT,1.2994,1.2998,1.2857,1.2917,183.794,236.72525631
1656694800,2022-07-01 17:00:00,BAND/USDT,1.283,1.3027,1.2801,1.2944,609.41594719,790.677511751062
1656691200,2022-07-01 16:00:00,BAND/USDT,1.2698,1.2927,1.2698,1.2927,865.45550827,1109.579778365202
1656687600,2022-07-01 15:00:00,BAND/USDT,1.2727,1.2813,1.266,1.266,370.7795,474.95911854
1656684000,2022-07-01 14:00:00,BAND/USDT,1.2892,1.2892,1.2673,1.2733,475.2461,605.23109013
1656680400,2022-07-01 13:00:00,BAND/USDT,1.2643,1.2956,1.2633,1.2956,1498.1854,1918.90558286
1656676800,2022-07-01 12:00:00,BAND/USDT,1.2645,1.2741,1.2645,1.2645,449.10594201,569.964338328087
1656673200,2022-07-01 11:00:00,BAND/USDT,1.2536,1.2645,1.2482,1.2645,343.480454,432.2957907941
1656669600,2022-07-01 10:00:00,BAND/USDT,1.2833,1.2882,1.2547,1.259,249.51953741,315.73004519919
1656666000,2022-07-01 09:00:00,BAND/USDT,1.2901,1.2913,1.2841,1.2872,47.719,61.54689091
1656662400,2022-07-01 08:00:00,BAND/USDT,1.2869,1.3029,1.2833,1.2877,2637.1097,3416.46909745
1656658800,2022-07-01 07:00:00,BAND/USDT,1.2716,1.294,1.2716,1.2916,365.78626695,469.84640647262
1656655200,2022-07-01 06:00:00,BAND/USDT,1.2738,1.2771,1.2645,1.2758,4345.1664,5515.17259194
1656651600,2022-07-01 05:00:00,BAND/USDT,1.2649,1.2731,1.257,1.2721,817.70627544,1035.947891115492
1656648000,2022-07-01 04:00:00,BAND/USDT,1.2891,1.2891,1.261,1.2644,98.7898,125.49256039
1656644400,2022-07-01 03:00:00,BAND/USDT,1.329,1.329,1.2882,1.2882,139.7987,183.98462532
1656640800,2022-07-01 02:00:00,BAND/USDT,1.3337,1.3397,1.3295,1.3295,660.4296,881.32470763
1656637200,2022-07-01 01:00:00,BAND/USDT,1.3305,1.3459,1.3291,1.3304,740.802,989.34066655
1656633600,2022-07-01 00:00:00,BAND/USDT,1.303,1.3478,1.3,1.3364,3742.77376057,4968.557712249364
1656630000,2022-06-30 23:00:00,BAND/USDT,1.2745,1.3115,1.2439,1.3036,1796.1731,2285.6899309
1656626400,2022-06-30 22:00:00,BAND/USDT,1.2732,1.2891,1.2569,1.2761,860.446,1095.23391655
1656622800,2022-06-30 21:00:00,BAND/USDT,1.27,1.2796,1.2669,1.2702,382.26152756,486.165203167344
1656619200,2022-06-30 20:00:00,BAND/USDT,1.2739,1.2861,1.2551,1.2596,2571.9432,3259.7355823
1656615600,2022-06-30 19:00:00,BAND/USDT,1.2602,1.2779,1.2602,1.2697,1481.68057663,1882.864374474959
1656612000,2022-06-30 18:00:00,BAND/USDT,1.2762,1.2762,1.2583,1.2596,438.84692865,556.063247635335
1656608400,2022-06-30 17:00:00,BAND/USDT,1.2745,1.291,1.2712,1.2844,666.80545079,855.835114864676
1656604800,2022-06-30 16:00:00,BAND/USDT,1.2762,1.2894,1.2677,1.2749,745.6858,955.47556905
1656601200,2022-06-30 15:00:00,BAND/USDT,1.2648,1.2834,1.2648,1.2657,395.3822,502.11929239
1656597600,2022-06-30 14:00:00,BAND/USDT,1.2427,1.2675,1.2427,1.2675,1010.1372,1267.16094272
1656594000,2022-06-30 13:00:00,BAND/USDT,1.2752,1.2788,1.2302,1.24,885.00545643,1101.550513417288
1656590400,2022-06-30 12:00:00,BAND/USDT,1.2598,1.2833,1.2598,1.2763,417.1075,530.11056899
1656586800,2022-06-30 11:00:00,BAND/USDT,1.258,1.27,1.2564,1.268,1032.84682991,1299.91457434597
1656583200,2022-06-30 10:00:00,BAND/USDT,1.2661,1.2683,1.2516,1.2634,746.313354,942.532556241536
1656579600,2022-06-30 09:00:00,BAND/USDT,1.2551,1.2681,1.2442,1.2681,331.45441621,416.99121967341
1656576000,2022-06-30 08:00:00,BAND/USDT,1.2833,1.2853,1.2457,1.2457,862.50809651,1090.960012656636
1656572400,2022-06-30 07:00:00,BAND/USDT,1.2865,1.2915,1.2791,1.2811,14219.45624886,18263.906491862378
1656568800,2022-06-30 06:00:00,BAND/USDT,1.3172,1.318,1.2791,1.2913,2349.23412752,3033.755239409952
1656565200,2022-06-30 05:00:00,BAND/USDT,1.3286,1.3303,1.3141,1.3209,691.0679,916.34297872
1656561600,2022-06-30 04:00:00,BAND/USDT,1.3286,1.3472,1.327,1.327,316.4364,424.26484087
1656558000,2022-06-30 03:00:00,BAND/USDT,1.3357,1.3362,1.3277,1.3344,241.41398191,321.412359348142
1656554400,2022-06-30 02:00:00,BAND/USDT,1.3201,1.345,1.3201,1.3419,35.4653,47.38707111
1656550800,2022-06-30 01:00:00,BAND/USDT,1.3397,1.3429,1.3088,1.3239,742.1563,979.21440704
1656547200,2022-06-30 00:00:00,BAND/USDT,1.3641,1.3722,1.3415,1.3456,132.0631,180.29794269
1656543600,2022-06-29 23:00:00,BAND/USDT,1.3713,1.3726,1.3478,1.3626,56.2700141,76.16188315589
1656540000,2022-06-29 22:00:00,BAND/USDT,1.3741,1.3773,1.3574,1.37,2661.82090754,3651.054646499471
1656536400,2022-06-29 21:00:00,BAND/USDT,1.3773,1.3827,1.3679,1.3679,1030.63013402,1411.144079669454
1656532800,2022-06-29 20:00:00,BAND/USDT,1.368,1.3867,1.3679,1.369,2167.68980813,2991.392243816472
1656529200,2022-06-29 19:00:00,BAND/USDT,1.3428,1.3702,1.3415,1.3702,245.85446581,333.777655359801
1656525600,2022-06-29 18:00:00,BAND/USDT,1.3582,1.3679,1.3464,1.3464,91.1878,123.43708479
1656522000,2022-06-29 17:00:00,BAND/USDT,1.3392,1.3574,1.3253,1.3574,91.90976259,122.967485149162
1656518400,2022-06-29 16:00:00,BAND/USDT,1.361,1.3679,1.333,1.3397,653.5512346,883.2392297644
1656514800,2022-06-29 15:00:00,BAND/USDT,1.3794,1.3794,1.361,1.3617,253.7377,347.06668263
1656511200,2022-06-29 14:00:00,BAND/USDT,1.366,1.3892,1.3607,1.3848,312.63453966,428.317835728552
1656507600,2022-06-29 13:00:00,BAND/USDT,1.3428,1.3641,1.339,1.3641,212.6282,288.23494463
1656504000,2022-06-29 12:00:00,BAND/USDT,1.3632,1.3695,1.3337,1.3347,415.11459413,564.95114889745
1656500400,2022-06-29 11:00:00,BAND/USDT,1.3713,1.3713,1.3389,1.3568,706.9,955.502203262242
1656496800,2022-06-29 10:00:00,BAND/USDT,1.3803,1.3873,1.366,1.3714,2912.6667,4012.76438674
1656493200,2022-06-29 09:00:00,BAND/USDT,1.366,1.4013,1.366,1.3814,1016.12503168,1409.698462632883
1656489600,2022-06-29 08:00:00,BAND/USDT,1.3614,1.3761,1.3614,1.3616,1525.07699756,2082.184599438184
1656486000,2022-06-29 07:00:00,BAND/USDT,1.337,1.3625,1.336,1.3621,2289.20759092,3076.654518909228
1656482400,2022-06-29 06:00:00,BAND/USDT,1.3687,1.3688,1.3278,1.3376,1697.8134,2277.47940146
1656478800,2022-06-29 05:00:00,BAND/USDT,1.3889,1.3951,1.3617,1.3706,1219.4463,1673.49296852
1656475200,2022-06-29 04:00:00,BAND/USDT,1.3915,1.3974,1.3847,1.393,166.1661,231.53637838
1656471600,2022-06-29 03:00:00,BAND/USDT,1.4055,1.4094,1.3857,1.3903,131.1935,183.36494938
1656468000,2022-06-29 02:00:00,BAND/USDT,1.3956,1.4075,1.3884,1.4023,261.12879607,366.290192539922
1656464400,2022-06-29 01:00:00,BAND/USDT,1.3795,1.4051,1.3735,1.3994,2240.93414332,3135.180263242756
1656460800,2022-06-29 00:00:00,BAND/USDT,1.3679,1.3867,1.3585,1.3791,1766.1156787,2433.73048479824
1656457200,2022-06-28 23:00:00,BAND/USDT,1.344,1.3679,1.3421,1.366,953.08925295,1282.681518597327
1656453600,2022-06-28 22:00:00,BAND/USDT,1.3912,1.3922,1.3449,1.3458,398.08376839,542.496287379647
1656450000,2022-06-28 21:00:00,BAND/USDT,1.39,1.3988,1.3881,1.397,751.42248291,1047.037008081566
1656446400,2022-06-28 20:00:00,BAND/USDT,1.3705,1.3928,1.3705,1.3928,3288.96764272,4546.30787052711
1656442800,2022-06-28 19:00:00,BAND/USDT,1.3705,1.3752,1.3672,1.3752,626.71320508,858.124002558744
1656439200,2022-06-28 18:00:00,BAND/USDT,1.3768,1.3799,1.3542,1.3799,675.70400922,922.862282072491
1656435600,2022-06-28 17:00:00,BAND/USDT,1.3931,1.3931,1.3744,1.3802,2034.37588566,2813.665018547863
1656432000,2022-06-28 16:00:00,BAND/USDT,1.3853,1.3962,1.3805,1.391,1300.58072493,1809.15865352962
1656428400,2022-06-28 15:00:00,BAND/USDT,1.4109,1.4109,1.3799,1.3859,1714.90848715,2379.420327677377
1656424800,2022-06-28 14:00:00,BAND/USDT,1.4503,1.4503,1.4051,1.4093,1828.06959452,2589.79258968962
1656421200,2022-06-28 13:00:00,BAND/USDT,1.4265,1.456,1.421,1.4537,564.99870329,810.34250201024
1656417600,2022-06-28 12:00:00,BAND/USDT,1.4337,1.4421,1.4262,1.4346,835.9901,1200.38802033
1656414000,2022-06-28 11:00:00,BAND/USDT,1.415,1.4285,1.415,1.4258,26.3631,37.44975091
1656410400,2022-06-28 10:00:00,BAND/USDT,1.4305,1.4305,1.4119,1.4168,1203.1758167,1708.85241430243
1656406800,2022-06-28 09:00:00,BAND/USDT,1.4429,1.4473,1.4229,1.4344,1757.19633616,2535.887955177408
1656403200,2022-06-28 08:00:00,BAND/USDT,1.4163,1.4408,1.4115,1.4389,3394.54344783,4816.559189593356
1656399600,2022-06-28 07:00:00,BAND/USDT,1.421,1.4258,1.414,1.414,206.1509,293.37769954
1656396000,2022-06-28 06:00:00,BAND/USDT,1.4023,1.4198,1.4023,1.4164,28.5553,40.14345516
1656392400,2022-06-28 05:00:00,BAND/USDT,1.3978,1.4209,1.3938,1.4023,1027.51643524,1451.478316980188
1656388800,2022-06-28 04:00:00,BAND/USDT,1.3957,1.3993,1.3897,1.3979,264.25342936,369.196547885128
1656385200,2022-06-28 03:00:00,BAND/USDT,1.387,1.3958,1.387,1.3946,901.11228369,1256.040844097897
1656381600,2022-06-28 02:00:00,BAND/USDT,1.3948,1.3955,1.3779,1.3779,400.7873,554.88258468
1656378000,2022-06-28 01:00:00,BAND/USDT,1.4506,1.4513,1.3867,1.3867,1052.822,1488.29356734
1656374400,2022-06-28 00:00:00,BAND/USDT,1.4497,1.4713,1.4486,1.4521,209.72869663,305.030751913163
1656370800,2022-06-27 23:00:00,BAND/USDT,1.4617,1.467,1.4469,1.4485,204.8107501,297.91990417991
1656367200,2022-06-27 22:00:00,BAND/USDT,1.4605,1.4868,1.4565,1.4616,1834.95351973,2707.575207758645
1656363600,2022-06-27 21:00:00,BAND/USDT,1.45,1.4662,1.45,1.4605,350.78164057,513.012740782091
1656360000,2022-06-27 20:00:00,BAND/USDT,1.4381,1.4582,1.4381,1.4541,37.3576567,54.14757760563
1656356400,2022-06-27 19:00:00,BAND/USDT,1.452,1.452,1.424,1.4303,1795.5828,2597.68503366
1656352800,2022-06-27 18:00:00,BAND/USDT,1.4445,1.476,1.4142,1.452,2164.68062891,3154.676322674522
1656349200,2022-06-27 17:00:00,BAND/USDT,1.4515,1.46,1.4401,1.4428,1142.19164182,1657.750005147896
1656345600,2022-06-27 16:00:00,BAND/USDT,1.4583,1.4583,1.4398,1.4507,1606.1668,2324.26813549
1656342000,2022-06-27 15:00:00,BAND/USDT,1.4495,1.4619,1.4355,1.461,1756.32232306,2541.442485567952
1656338400,2022-06-27 14:00:00,BAND/USDT,1.4406,1.45,1.424,1.45,3816.30415172,5475.690970954
1656334800,2022-06-27 13:00:00,BAND/USDT,1.4813,1.4933,1.4429,1.4429,2328.11608195,3406.621841200255
1656331200,2022-06-27 12:00:00,BAND/USDT,1.4814,1.486,1.4714,1.4788,1321.1994,1952.87174689
1656327600,2022-06-27 11:00:00,BAND/USDT,1.5041,1.505,1.4791,1.4791,1663.2842,2471.80348143
1656324000,2022-06-27 10:00:00,BAND/USDT,1.51,1.51,1.5054,1.506,499.07793722,751.929996375876
1656320400,2022-06-27 09:00:00,BAND/USDT,1.5144,1.5144,1.5035,1.5101,199.67118061,302.166738425784
1656316800,2022-06-27 08:00:00,BAND/USDT,1.4979,1.5135,1.4938,1.5135,103.34515559,154.791535628509
1656313200,2022-06-27 07:00:00,BAND/USDT,1.485,1.504,1.4845,1.5004,400.38616101,598.132104910455
1656309600,2022-06-27 06:00:00,BAND/USDT,1.4669,1.4848,1.4573,1.4848,192.5965,284.49304123
1656306000,2022-06-27 05:00:00,BAND/USDT,1.4868,1.4868,1.465,1.4692,1406.8662838,2069.42285472632
1656302400,2022-06-27 04:00:00,BAND/USDT,1.4727,1.4861,1.4644,1.4853,3333.02709967,4938.265265709884
1656298800,2022-06-27 03:00:00,BAND/USDT,1.4713,1.4809,1.465,1.4736,2361.65879582,3491.404871989855
1656295200,2022-06-27 02:00:00,BAND/USDT,1.4595,1.4712,1.4544,1.4668,1280.5543,1876.48679585
