https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL3S,Volume USDT
1662634800,2022-09-08 11:00:00,SOL3S/USDT,0.4951,0.4983,0.49,0.4976,32758.0658,16114.4195809
1662631200,2022-09-08 10:00:00,SOL3S/USDT,0.504,0.5073,0.4811,0.495,39757.4703,19482.39976312
1662627600,2022-09-08 09:00:00,SOL3S/USDT,0.4981,0.5094,0.4936,0.5039,29216.0937,14655.20331999
1662624000,2022-09-08 08:00:00,SOL3S/USDT,0.5226,0.5245,0.4981,0.4983,54898.4593,27991.9862944
1662620400,2022-09-08 07:00:00,SOL3S/USDT,0.5218,0.5383,0.5177,0.5227,49802.8415,26276.13196495
1662616800,2022-09-08 06:00:00,SOL3S/USDT,0.5155,0.5245,0.5113,0.5245,21690.8714,11285.93114256
1662613200,2022-09-08 05:00:00,SOL3S/USDT,0.5085,0.5179,0.5085,0.5179,10327.9228,5301.56596425
1662609600,2022-09-08 04:00:00,SOL3S/USDT,0.519,0.519,0.5057,0.5062,24280.3413,12383.90320005
1662606000,2022-09-08 03:00:00,SOL3S/USDT,0.5152,0.5273,0.5101,0.519,28918.164,14932.00252616
1662602400,2022-09-08 02:00:00,SOL3S/USDT,0.52,0.5234,0.5119,0.5119,11792.5719,6120.6371954
1662598800,2022-09-08 01:00:00,SOL3S/USDT,0.5172,0.5257,0.5159,0.5227,9971.8519,5201.40484805
1662595200,2022-09-08 00:00:00,SOL3S/USDT,0.5075,0.527,0.5033,0.5149,36413.0809,18794.19383885
1662591600,2022-09-07 23:00:00,SOL3S/USDT,0.5118,0.5142,0.5011,0.5107,23637.7683,11946.544998
1662588000,2022-09-07 22:00:00,SOL3S/USDT,0.5176,0.5185,0.5088,0.5144,31025.497,15981.3903881
1662584400,2022-09-07 21:00:00,SOL3S/USDT,0.5143,0.5251,0.5082,0.5179,19156.8658,9918.02967306
1662580800,2022-09-07 20:00:00,SOL3S/USDT,0.5542,0.5542,0.5105,0.5151,61691.3596,32659.4222387
1662577200,2022-09-07 19:00:00,SOL3S/USDT,0.5464,0.5571,0.538,0.5571,22088.6908,12073.17382855
1662573600,2022-09-07 18:00:00,SOL3S/USDT,0.5443,0.5556,0.5368,0.5464,52280.8116,28568.15506936
1662570000,2022-09-07 17:00:00,SOL3S/USDT,0.5685,0.5685,0.5326,0.5445,66016.8006,36206.6673827
1662566400,2022-09-07 16:00:00,SOL3S/USDT,0.5818,0.5853,0.5688,0.5688,33633.8785,19385.7127329
1662562800,2022-09-07 15:00:00,SOL3S/USDT,0.59,0.5953,0.5818,0.5818,17212.6143,10121.82621029
1662559200,2022-09-07 14:00:00,SOL3S/USDT,0.5936,0.5978,0.5757,0.5892,33723.6947,19668.55935491
1662555600,2022-09-07 13:00:00,SOL3S/USDT,0.6057,0.6057,0.5794,0.5929,85852.1998,50301.38010491
1662552000,2022-09-07 12:00:00,SOL3S/USDT,0.6068,0.6242,0.6026,0.6088,30244.244,18557.70761307
1662548400,2022-09-07 11:00:00,SOL3S/USDT,0.6075,0.615,0.6003,0.6033,19225.6946,11676.43134894
1662544800,2022-09-07 10:00:00,SOL3S/USDT,0.5977,0.6075,0.5967,0.6068,22648.3614,13697.158084
1662541200,2022-09-07 09:00:00,SOL3S/USDT,0.6004,0.6037,0.5981,0.5982,5117.0741,3072.72922736
1662537600,2022-09-07 08:00:00,SOL3S/USDT,0.6064,0.6069,0.5945,0.5994,5811.4294,3489.27574304
1662534000,2022-09-07 07:00:00,SOL3S/USDT,0.6083,0.6161,0.6039,0.6064,8237.0903,5032.09706588
1662530400,2022-09-07 06:00:00,SOL3S/USDT,0.6097,0.6147,0.6051,0.607,4850.5221,2955.19713936
1662526800,2022-09-07 05:00:00,SOL3S/USDT,0.6168,0.6168,0.6086,0.6123,12953.7906,7909.70579269
1662523200,2022-09-07 04:00:00,SOL3S/USDT,0.6181,0.6281,0.612,0.612,11702.3216,7244.08440047
1662519600,2022-09-07 03:00:00,SOL3S/USDT,0.6393,0.6402,0.6175,0.6188,36671.0077,23033.49526421
1662516000,2022-09-07 02:00:00,SOL3S/USDT,0.615,0.6519,0.6145,0.6388,57768.6632,36714.29828209
1662512400,2022-09-07 01:00:00,SOL3S/USDT,0.6041,0.627,0.6037,0.6154,22390.2841,13829.58290225
1662508800,2022-09-07 00:00:00,SOL3S/USDT,0.6184,0.6386,0.6015,0.606,96129.4085,59451.13888296
1662505200,2022-09-06 23:00:00,SOL3S/USDT,0.6068,0.6201,0.6027,0.6201,14374.926,8826.51238096
1662501600,2022-09-06 22:00:00,SOL3S/USDT,0.6068,0.617,0.5975,0.6048,20774.5834,12658.95032772
1662498000,2022-09-06 21:00:00,SOL3S/USDT,0.6053,0.6063,0.5953,0.6051,18629.519,11172.96172801
1662494400,2022-09-06 20:00:00,SOL3S/USDT,0.6126,0.6365,0.5992,0.6056,67437.6758,41500.64882324
1662490800,2022-09-06 19:00:00,SOL3S/USDT,0.6172,0.6243,0.6027,0.6082,53024.89789271,32446.672325362593
1662487200,2022-09-06 18:00:00,SOL3S/USDT,0.583,0.6219,0.5782,0.6172,105903.50883969,63616.508233203549
1662483600,2022-09-06 17:00:00,SOL3S/USDT,0.487,0.6037,0.487,0.5829,323312.4353,179492.20935563
1662480000,2022-09-06 16:00:00,SOL3S/USDT,0.4787,0.4903,0.4776,0.487,36507.3618,17658.77562827
1662476400,2022-09-06 15:00:00,SOL3S/USDT,0.5149,0.521,0.4717,0.4794,72631.7579,35860.19674319
1662472800,2022-09-06 14:00:00,SOL3S/USDT,0.5303,0.54,0.5101,0.5149,92184.6082,48303.24903117
1662469200,2022-09-06 13:00:00,SOL3S/USDT,0.5159,0.5389,0.5118,0.5303,52375.0389,27431.4962231
1662465600,2022-09-06 12:00:00,SOL3S/USDT,0.5047,0.5159,0.4932,0.5159,30293.5721,15185.71519761
1662462000,2022-09-06 11:00:00,SOL3S/USDT,0.5075,0.5109,0.5018,0.5047,10277.6047,5202.04766286
1662458400,2022-09-06 10:00:00,SOL3S/USDT,0.5158,0.5158,0.5058,0.5089,31624.4604,16132.58845689
1662454800,2022-09-06 09:00:00,SOL3S/USDT,0.5092,0.523,0.5092,0.5159,15371.2635,7949.73379741
1662451200,2022-09-06 08:00:00,SOL3S/USDT,0.5199,0.5205,0.5099,0.5099,6509.9347,3343.45356439
1662447600,2022-09-06 07:00:00,SOL3S/USDT,0.5152,0.5196,0.5049,0.5165,21951.4491,11189.07806008
1662444000,2022-09-06 06:00:00,SOL3S/USDT,0.521,0.5244,0.5083,0.5125,10064.0932,5179.43249441
1662440400,2022-09-06 05:00:00,SOL3S/USDT,0.5331,0.54,0.5159,0.5231,17104.1697,9008.4313609
1662436800,2022-09-06 04:00:00,SOL3S/USDT,0.5262,0.5359,0.5195,0.5359,22679.8289,11917.38905363
1662433200,2022-09-06 03:00:00,SOL3S/USDT,0.5217,0.5381,0.5217,0.5304,14527.3242,7680.15334364
1662429600,2022-09-06 02:00:00,SOL3S/USDT,0.5332,0.5494,0.521,0.521,53163.7473,28497.51904155
1662426000,2022-09-06 01:00:00,SOL3S/USDT,0.5042,0.5332,0.4935,0.5332,60335.3532,30772.67099778
1662422400,2022-09-06 00:00:00,SOL3S/USDT,0.556,0.556,0.497,0.5084,77123.027,40553.09046602
1662418800,2022-09-05 23:00:00,SOL3S/USDT,0.5602,0.5674,0.5516,0.5597,15658.2063,8716.2844264
1662415200,2022-09-05 22:00:00,SOL3S/USDT,0.5636,0.5707,0.5594,0.5618,4310.2711,2432.44479686
1662411600,2022-09-05 21:00:00,SOL3S/USDT,0.5709,0.5712,0.5588,0.5607,13006.3498,7339.29415943
1662408000,2022-09-05 20:00:00,SOL3S/USDT,0.583,0.583,0.5665,0.571,11581.6119,6643.69899189
1662404400,2022-09-05 19:00:00,SOL3S/USDT,0.5772,0.583,0.5772,0.583,10329.1515,5994.02083752
1662400800,2022-09-05 18:00:00,SOL3S/USDT,0.5721,0.5831,0.5676,0.576,24913.6373,14360.95789528
1662397200,2022-09-05 17:00:00,SOL3S/USDT,0.574,0.5754,0.5683,0.5752,6355.7346,3638.16713163
1662393600,2022-09-05 16:00:00,SOL3S/USDT,0.5721,0.5799,0.5679,0.5785,25184.3,14538.70972732
1662390000,2022-09-05 15:00:00,SOL3S/USDT,0.5787,0.5812,0.5708,0.5764,8998.503,5184.75981575
1662386400,2022-09-05 14:00:00,SOL3S/USDT,0.5946,0.5946,0.5788,0.5817,14615.2,8573.68751629
1662382800,2022-09-05 13:00:00,SOL3S/USDT,0.5967,0.5988,0.5891,0.5945,21614.1303,12775.86669342
1662379200,2022-09-05 12:00:00,SOL3S/USDT,0.6019,0.607,0.5967,0.5967,7113.0642,4294.45188216
1662375600,2022-09-05 11:00:00,SOL3S/USDT,0.607,0.607,0.6002,0.6041,8504.0364,5126.43230926
1662372000,2022-09-05 10:00:00,SOL3S/USDT,0.5846,0.607,0.5809,0.6065,18291.7254,10962.36248282
1662368400,2022-09-05 09:00:00,SOL3S/USDT,0.5813,0.5886,0.5788,0.5817,3880.5236,2270.80908944
1662364800,2022-09-05 08:00:00,SOL3S/USDT,0.5847,0.5877,0.5808,0.5808,3805.0385,2218.26566122
1662361200,2022-09-05 07:00:00,SOL3S/USDT,0.577,0.5863,0.5746,0.5851,4158.3421,2421.43567503
1662357600,2022-09-05 06:00:00,SOL3S/USDT,0.583,0.5831,0.5737,0.5737,4644.0935,2686.06261111
1662354000,2022-09-05 05:00:00,SOL3S/USDT,0.5633,0.5921,0.5603,0.5817,35953.9436,20959.93577846
1662350400,2022-09-05 04:00:00,SOL3S/USDT,0.5626,0.5632,0.5576,0.56,4576.7366,2564.48902823
1662346800,2022-09-05 03:00:00,SOL3S/USDT,0.556,0.5654,0.5551,0.5591,12998.4893,7294.15948651
1662343200,2022-09-05 02:00:00,SOL3S/USDT,0.5578,0.5605,0.5545,0.5569,3936.6151,2193.47379907
1662339600,2022-09-05 01:00:00,SOL3S/USDT,0.5555,0.5578,0.5482,0.5578,19837.7578,10968.69825659
1662336000,2022-09-05 00:00:00,SOL3S/USDT,0.56,0.56,0.5423,0.5562,23333.387,12834.44498037
1662332400,2022-09-04 23:00:00,SOL3S/USDT,0.574,0.5786,0.56,0.56,19170.8873,10844.8521622
1662328800,2022-09-04 22:00:00,SOL3S/USDT,0.5713,0.5813,0.5681,0.5746,13416.1306,7721.86725433
1662325200,2022-09-04 21:00:00,SOL3S/USDT,0.5734,0.5757,0.56,0.5672,23699.2501,13442.06355341
1662321600,2022-09-04 20:00:00,SOL3S/USDT,0.5837,0.5858,0.5683,0.5711,11848.2709,6814.83719125
1662318000,2022-09-04 19:00:00,SOL3S/USDT,0.5882,0.5887,0.5823,0.5866,8513.3366,4985.16795653
1662314400,2022-09-04 18:00:00,SOL3S/USDT,0.5836,0.5887,0.5771,0.5847,8621.0078,5040.66202482
1662310800,2022-09-04 17:00:00,SOL3S/USDT,0.5788,0.5873,0.5753,0.5857,10019.3577,5817.27665987
1662307200,2022-09-04 16:00:00,SOL3S/USDT,0.585,0.5876,0.5755,0.5788,19318.3596,11155.38074452
1662303600,2022-09-04 15:00:00,SOL3S/USDT,0.5889,0.5922,0.5821,0.5821,4182.3767,2452.82333405
1662300000,2022-09-04 14:00:00,SOL3S/USDT,0.596,0.6003,0.5897,0.5897,5233.0815,3117.43117889
1662296400,2022-09-04 13:00:00,SOL3S/USDT,0.5821,0.5977,0.5794,0.5977,6021.3622,3546.11183177
1662292800,2022-09-04 12:00:00,SOL3S/USDT,0.5799,0.5975,0.5721,0.5837,14499.3237,8489.49436409
1662289200,2022-09-04 11:00:00,SOL3S/USDT,0.5942,0.5983,0.58,0.58,5506.822,3239.93225347
1662285600,2022-09-04 10:00:00,SOL3S/USDT,0.5965,0.5983,0.5875,0.5942,8154.5248,4828.90079876
1662282000,2022-09-04 09:00:00,SOL3S/USDT,0.6131,0.6131,0.5923,0.5988,16030.9195,9622.2250015
1662278400,2022-09-04 08:00:00,SOL3S/USDT,0.6217,0.6244,0.6061,0.6127,24903.0621,15274.9918012
1662274800,2022-09-04 07:00:00,SOL3S/USDT,0.6124,0.6217,0.6111,0.6199,18444.875,11343.03274018
1662271200,2022-09-04 06:00:00,SOL3S/USDT,0.6028,0.6191,0.6028,0.611,5466.8532,3349.59584431
1662267600,2022-09-04 05:00:00,SOL3S/USDT,0.6049,0.6049,0.5988,0.6028,5367.8172,3230.84431441
1662264000,2022-09-04 04:00:00,SOL3S/USDT,0.6065,0.6127,0.6007,0.6048,7128.8569,4323.33607402
1662260400,2022-09-04 03:00:00,SOL3S/USDT,0.6018,0.6097,0.6018,0.607,5197.0752,3149.97342602
1662256800,2022-09-04 02:00:00,SOL3S/USDT,0.6144,0.6144,0.5897,0.6005,27267.2013506,16439.24806090868
1662253200,2022-09-04 01:00:00,SOL3S/USDT,0.6223,0.6231,0.6144,0.6164,2663.3653,1640.65476586
1662249600,2022-09-04 00:00:00,SOL3S/USDT,0.6231,0.6233,0.6149,0.6233,7828.4183,4842.90702475
1662246000,2022-09-03 23:00:00,SOL3S/USDT,0.6243,0.6322,0.6231,0.6231,5873.7807,3683.76694425
1662242400,2022-09-03 22:00:00,SOL3S/USDT,0.6268,0.628,0.6206,0.628,5020.1396,3133.73782987
1662238800,2022-09-03 21:00:00,SOL3S/USDT,0.6327,0.6327,0.6274,0.6285,4676.1899,2945.43880242
1662235200,2022-09-03 20:00:00,SOL3S/USDT,0.6324,0.6352,0.6288,0.6301,8810.3442,5566.24595137
1662231600,2022-09-03 19:00:00,SOL3S/USDT,0.6296,0.6416,0.6214,0.6332,29047.21619624,18272.604478068272
1662228000,2022-09-03 18:00:00,SOL3S/USDT,0.6243,0.6288,0.6212,0.6282,5563.8213,3482.7237099
1662224400,2022-09-03 17:00:00,SOL3S/USDT,0.6275,0.6305,0.6239,0.6276,3144.2886,1976.50045449
1662220800,2022-09-03 16:00:00,SOL3S/USDT,0.6262,0.6264,0.6211,0.6264,2304.1588,1439.22162761
1662217200,2022-09-03 15:00:00,SOL3S/USDT,0.6274,0.6274,0.6237,0.6252,3474.7787,2175.38584383
1662213600,2022-09-03 14:00:00,SOL3S/USDT,0.6211,0.6301,0.6211,0.6231,7009.4187,4386.40968165
1662210000,2022-09-03 13:00:00,SOL3S/USDT,0.6215,0.6273,0.6171,0.618,9549.9683,5967.29850762
1662206400,2022-09-03 12:00:00,SOL3S/USDT,0.6315,0.6322,0.6172,0.6212,11882.2967,7434.02229503
1662202800,2022-09-03 11:00:00,SOL3S/USDT,0.6254,0.6314,0.6224,0.6305,6704.8945,4211.77573979
1662199200,2022-09-03 10:00:00,SOL3S/USDT,0.6252,0.6264,0.6215,0.6223,896.9608,558.47140675
1662195600,2022-09-03 09:00:00,SOL3S/USDT,0.6359,0.6364,0.624,0.6253,8780.4144,5516.07751911
1662192000,2022-09-03 08:00:00,SOL3S/USDT,0.6342,0.6368,0.6276,0.6368,8585.7935,5428.25327002
1662188400,2022-09-03 07:00:00,SOL3S/USDT,0.6226,0.6402,0.6211,0.6312,8888.6791,5588.95836145
1662184800,2022-09-03 06:00:00,SOL3S/USDT,0.6212,0.63,0.6212,0.6261,7142.5779,4471.01658237
1662181200,2022-09-03 05:00:00,SOL3S/USDT,0.6268,0.627,0.6171,0.6172,7672.0726,4770.06922968
1662177600,2022-09-03 04:00:00,SOL3S/USDT,0.6383,0.6384,0.6269,0.6277,4520.1974,2852.40060704
1662174000,2022-09-03 03:00:00,SOL3S/USDT,0.6295,0.6386,0.6295,0.6355,5192.8326,3301.25749756
1662170400,2022-09-03 02:00:00,SOL3S/USDT,0.6262,0.632,0.6249,0.6258,5465.1161,3441.87986039
1662166800,2022-09-03 01:00:00,SOL3S/USDT,0.6211,0.6284,0.6201,0.6258,11803.4419,7384.97205717
1662163200,2022-09-03 00:00:00,SOL3S/USDT,0.6211,0.6243,0.6163,0.6211,7629.372,4726.40955689
1662159600,2022-09-02 23:00:00,SOL3S/USDT,0.6247,0.6279,0.6163,0.6178,9020.128,5601.85236732
1662156000,2022-09-02 22:00:00,SOL3S/USDT,0.621,0.6325,0.621,0.6253,12625.4533,7919.04823883
1662152400,2022-09-02 21:00:00,SOL3S/USDT,0.6243,0.6263,0.6179,0.625,19533.8902,12134.86698475
1662148800,2022-09-02 20:00:00,SOL3S/USDT,0.6347,0.6372,0.624,0.6262,11551.4112,7275.82585981
1662145200,2022-09-02 19:00:00,SOL3S/USDT,0.6243,0.6434,0.6201,0.634,32570.4823,20644.75668579
1662141600,2022-09-02 18:00:00,SOL3S/USDT,0.6264,0.6349,0.6138,0.6242,24697.1525,15422.44032435
1662138000,2022-09-02 17:00:00,SOL3S/USDT,0.5877,0.6295,0.5857,0.6268,54701.5599,33501.10997916
1662134400,2022-09-02 16:00:00,SOL3S/USDT,0.562,0.5913,0.5594,0.5906,40713.6703,23411.40966575
1662130800,2022-09-02 15:00:00,SOL3S/USDT,0.5617,0.5677,0.5574,0.5626,22818.9828,12844.17090532
1662127200,2022-09-02 14:00:00,SOL3S/USDT,0.5743,0.583,0.5566,0.5626,25085.9292,14262.03889207
1662123600,2022-09-02 13:00:00,SOL3S/USDT,0.575,0.5798,0.5542,0.5742,59324.2882,33370.77349031
1662120000,2022-09-02 12:00:00,SOL3S/USDT,0.6019,0.6061,0.5649,0.575,74568.9368,43385.80688458
1662116400,2022-09-02 11:00:00,SOL3S/USDT,0.6076,0.619,0.6027,0.6027,50537.668,30947.38938772
1662112800,2022-09-02 10:00:00,SOL3S/USDT,0.6007,0.61,0.5975,0.6066,28816.4242,17448.94171349
1662109200,2022-09-02 09:00:00,SOL3S/USDT,0.6068,0.6102,0.6002,0.604,8953.111,5421.30097176
1662105600,2022-09-02 08:00:00,SOL3S/USDT,0.5957,0.6093,0.5951,0.6033,6925.1641,4168.37368294
1662102000,2022-09-02 07:00:00,SOL3S/USDT,0.6041,0.6057,0.5955,0.5955,8430.0062,5051.37394301
1662098400,2022-09-02 06:00:00,SOL3S/USDT,0.6027,0.6093,0.6,0.6,14385.9238,8730.14311876
1662094800,2022-09-02 05:00:00,SOL3S/USDT,0.5995,0.603,0.5882,0.5982,15741.8553,9381.13076076
1662091200,2022-09-02 04:00:00,SOL3S/USDT,0.6018,0.6022,0.5852,0.5983,19918.2209,11798.75777809
1662087600,2022-09-02 03:00:00,SOL3S/USDT,0.6183,0.6207,0.5933,0.6017,42329.0191,25413.37509603
1662084000,2022-09-02 02:00:00,SOL3S/USDT,0.6143,0.627,0.6068,0.6187,21488.7721,13349.12505281
1662080400,2022-09-02 01:00:00,SOL3S/USDT,0.6084,0.6145,0.6028,0.6117,10534.232,6401.44347315
1662076800,2022-09-02 00:00:00,SOL3S/USDT,0.6005,0.6156,0.5965,0.6072,20559.7265,12463.86685168
1662073200,2022-09-01 23:00:00,SOL3S/USDT,0.6072,0.6131,0.596,0.5974,22728.5629,13728.47943768
1662069600,2022-09-01 22:00:00,SOL3S/USDT,0.6118,0.6123,0.5875,0.6077,39282.0377,23576.95693384
1662066000,2022-09-01 21:00:00,SOL3S/USDT,0.6136,0.6183,0.6051,0.6127,29338.8686,17935.06700295
1662062400,2022-09-01 20:00:00,SOL3S/USDT,0.6327,0.6358,0.609,0.6102,41500.4659,25746.98913325
1662058800,2022-09-01 19:00:00,SOL3S/USDT,0.6449,0.6449,0.6337,0.6337,11903.8408,7627.09206403
1662055200,2022-09-01 18:00:00,SOL3S/USDT,0.655,0.655,0.6348,0.6452,21934.5801,14098.37012587
1662051600,2022-09-01 17:00:00,SOL3S/USDT,0.6596,0.6626,0.635,0.6513,66446.1114,42929.5864824
1662048000,2022-09-01 16:00:00,SOL3S/USDT,0.6532,0.6688,0.647,0.6596,32590.8007,21465.03103368
1662044400,2022-09-01 15:00:00,SOL3S/USDT,0.6641,0.6689,0.638,0.6518,46578.3236,30323.0319605
1662040800,2022-09-01 14:00:00,SOL3S/USDT,0.6303,0.676,0.6276,0.659,50100.36321989,32868.85868528663
1662037200,2022-09-01 13:00:00,SOL3S/USDT,0.6233,0.6383,0.6199,0.6283,40139.0014,25303.22842393
1662033600,2022-09-01 12:00:00,SOL3S/USDT,0.6101,0.6349,0.6072,0.621,20277.4507,12593.46338703
1662030000,2022-09-01 11:00:00,SOL3S/USDT,0.615,0.622,0.5983,0.609,42745.5447,25884.47590333
1662026400,2022-09-01 10:00:00,SOL3S/USDT,0.6231,0.6279,0.6149,0.6149,6110.9265,3797.4109776
1662022800,2022-09-01 09:00:00,SOL3S/USDT,0.6329,0.6383,0.6231,0.6231,23203.4896,14644.26950952
1662019200,2022-09-01 08:00:00,SOL3S/USDT,0.6329,0.6434,0.6294,0.6337,10890.0761,6923.05534676
1662015600,2022-09-01 07:00:00,SOL3S/USDT,0.6306,0.652,0.6276,0.6363,44925.6349,28737.54543433
1662012000,2022-09-01 06:00:00,SOL3S/USDT,0.616,0.632,0.6144,0.6288,24939.9307,15688.39024174
1662008400,2022-09-01 05:00:00,SOL3S/USDT,0.6187,0.6187,0.6063,0.6183,11238.4806,6882.4560726
1662004800,2022-09-01 04:00:00,SOL3S/USDT,0.6254,0.6302,0.6135,0.6205,19278.8762,12026.01285785
1662001200,2022-09-01 03:00:00,SOL3S/USDT,0.6117,0.6375,0.6063,0.6235,18475.5801,11562.93226924
1661997600,2022-09-01 02:00:00,SOL3S/USDT,0.6083,0.6149,0.5993,0.6119,8730.4632,5297.12913625
1661994000,2022-09-01 01:00:00,SOL3S/USDT,0.6088,0.6143,0.6003,0.6076,14243.1005,8666.42414024
1661990400,2022-09-01 00:00:00,SOL3S/USDT,0.6088,0.6287,0.5918,0.6051,30287.7426,18487.06896345
1661986800,2022-08-31 23:00:00,SOL3S/USDT,0.5838,0.6285,0.5838,0.6051,62381.6118,37676.12004436
1661983200,2022-08-31 22:00:00,SOL3S/USDT,0.5664,0.59,0.559,0.5839,50110.8508,28781.06947341
1661979600,2022-08-31 21:00:00,SOL3S/USDT,0.571,0.5729,0.563,0.5667,31734.4086,18073.67995186
1661976000,2022-08-31 20:00:00,SOL3S/USDT,0.5744,0.581,0.57,0.572,13810.4076,7947.42221544
1661972400,2022-08-31 19:00:00,SOL3S/USDT,0.6003,0.6032,0.5618,0.5772,48934.5527,28309.10755995
1661968800,2022-08-31 18:00:00,SOL3S/USDT,0.6068,0.607,0.5968,0.6031,17793.4688,10751.07792168
1661965200,2022-08-31 17:00:00,SOL3S/USDT,0.5991,0.6209,0.5835,0.6028,66266.4443,39734.64401937
1661961600,2022-08-31 16:00:00,SOL3S/USDT,0.5854,0.5992,0.58,0.5992,19783.4515,11725.3032928
1661958000,2022-08-31 15:00:00,SOL3S/USDT,0.5741,0.6063,0.5733,0.5848,100970.66803102,59295.831820592685
1661954400,2022-08-31 14:00:00,SOL3S/USDT,0.5467,0.5822,0.5432,0.5733,60000.2904,34107.18338879
1661950800,2022-08-31 13:00:00,SOL3S/USDT,0.5413,0.5554,0.5323,0.5461,42498.203,23074.15263641
1661947200,2022-08-31 12:00:00,SOL3S/USDT,0.5473,0.561,0.5379,0.542,42218.7323,23124.96059973
1661943600,2022-08-31 11:00:00,SOL3S/USDT,0.5423,0.555,0.5374,0.5467,22431.5007,12348.30665345
1661940000,2022-08-31 10:00:00,SOL3S/USDT,0.5713,0.5721,0.5395,0.5449,40903.4565,22377.06242339
1661936400,2022-08-31 09:00:00,SOL3S/USDT,0.5713,0.5759,0.5649,0.5683,10517.739,6009.04329718
1661932800,2022-08-31 08:00:00,SOL3S/USDT,0.5643,0.5822,0.5476,0.57,32250.6882,18051.33628028
1661929200,2022-08-31 07:00:00,SOL3S/USDT,0.556,0.5684,0.5531,0.5636,35547.87129407,19994.743993009712
1661925600,2022-08-31 06:00:00,SOL3S/USDT,0.5512,0.5555,0.5344,0.5555,15653.49450663,8496.14840054187
1661922000,2022-08-31 05:00:00,SOL3S/USDT,0.5557,0.5609,0.5473,0.5532,11822.94769966,6538.127787739014
1661918400,2022-08-31 04:00:00,SOL3S/USDT,0.5544,0.5616,0.5527,0.5598,24350.68917419,13529.72442477268
1661914800,2022-08-31 03:00:00,SOL3S/USDT,0.5623,0.5643,0.5445,0.555,26852.45050029,14831.995472615368
1661911200,2022-08-31 02:00:00,SOL3S/USDT,0.5808,0.581,0.5513,0.5624,34628.97375104,19399.04793739592
1661907600,2022-08-31 01:00:00,SOL3S/USDT,0.5932,0.5933,0.5713,0.5802,13129.89538978,7611.598375989228
1661904000,2022-08-31 00:00:00,SOL3S/USDT,0.6101,0.6188,0.588,0.5933,55007.06537296,33124.007582382573
1661900400,2022-08-30 23:00:00,SOL3S/USDT,0.5974,0.6183,0.5973,0.6102,31445.33884922,19162.538846094179
1661896800,2022-08-30 22:00:00,SOL3S/USDT,0.6141,0.6174,0.5974,0.6007,29385.40989714,17938.951105958898
1661893200,2022-08-30 21:00:00,SOL3S/USDT,0.5986,0.6218,0.5967,0.6138,26013.96106837,15842.038721951948
1661889600,2022-08-30 20:00:00,SOL3S/USDT,0.6124,0.6175,0.5845,0.6,37456.61912834,22475.318116823145
1661886000,2022-08-30 19:00:00,SOL3S/USDT,0.6318,0.6328,0.5869,0.6092,62295.5829237,37815.813421797049
1661882400,2022-08-30 18:00:00,SOL3S/USDT,0.6402,0.6432,0.6279,0.63,57913.83410236,36764.226106052848
1661878800,2022-08-30 17:00:00,SOL3S/USDT,0.6459,0.6542,0.6389,0.6439,32387.02904006,20954.441054399698
1661875200,2022-08-30 16:00:00,SOL3S/USDT,0.6284,0.6646,0.6149,0.6484,89729.83395158,57223.967433572493
1661871600,2022-08-30 15:00:00,SOL3S/USDT,0.6236,0.6424,0.6213,0.6279,43750.20061304,27646.347219387951
1661868000,2022-08-30 14:00:00,SOL3S/USDT,0.57,0.6341,0.566,0.6205,157173.46700681,95191.144857330254
1661864400,2022-08-30 13:00:00,SOL3S/USDT,0.5633,0.5726,0.5566,0.5702,23047.04299237,13001.271694559044
1661860800,2022-08-30 12:00:00,SOL3S/USDT,0.5493,0.5759,0.5457,0.5662,26810.2789365,15139.556014096969
1661857200,2022-08-30 11:00:00,SOL3S/USDT,0.551,0.557,0.5446,0.5493,53960.66165341,29769.96864004104
1661853600,2022-08-30 10:00:00,SOL3S/USDT,0.5449,0.5554,0.5318,0.5481,37583.65939774,20361.963506033054
1661850000,2022-08-30 09:00:00,SOL3S/USDT,0.5491,0.551,0.5412,0.5449,2284.66887097,1251.664730913242
1661846400,2022-08-30 08:00:00,SOL3S/USDT,0.5493,0.5504,0.5403,0.548,24902.39789412,13611.236633635996
1661842800,2022-08-30 07:00:00,SOL3S/USDT,0.555,0.555,0.5342,0.5529,16472.51499531,8989.379354646278
1661839200,2022-08-30 06:00:00,SOL3S/USDT,0.5534,0.5579,0.552,0.555,13641.70249416,7573.275696823768
1661835600,2022-08-30 05:00:00,SOL3S/USDT,0.5495,0.5585,0.5467,0.5539,13452.89022468,7430.94258148794
1661832000,2022-08-30 04:00:00,SOL3S/USDT,0.5734,0.5734,0.5378,0.5458,26703.00006674,14689.5238765369
1661828400,2022-08-30 03:00:00,SOL3S/USDT,0.5843,0.5862,0.5714,0.5725,15925.72316624,9242.795712044752
1661824800,2022-08-30 02:00:00,SOL3S/USDT,0.5908,0.5948,0.5821,0.5839,8822.1919,5176.21405133
1661821200,2022-08-30 01:00:00,SOL3S/USDT,0.5731,0.5911,0.5705,0.5869,14466.75680684,8434.327198287584
1661817600,2022-08-30 00:00:00,SOL3S/USDT,0.562,0.5817,0.5617,0.5724,27473.56391299,15658.036052606479
1661814000,2022-08-29 23:00:00,SOL3S/USDT,0.595,0.5984,0.5545,0.5614,33386.89595654,19109.849205752135
