https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MKR,Volume EUR
1656615600,2022-06-30 19:00:00,MKR/EUR,815.49,815.49,815.49,815.49,0.06967252,56.817243334800004
1656612000,2022-06-30 18:00:00,MKR/EUR,822.06,822.06,822.06,822.06,0.00000000,0.0
1656608400,2022-06-30 17:00:00,MKR/EUR,822.06,822.06,822.06,822.06,0.00000000,0.0
1656604800,2022-06-30 16:00:00,MKR/EUR,822.40,827.90,822.06,822.06,1.52538126,1253.9549185956
1656601200,2022-06-30 15:00:00,MKR/EUR,820.68,820.68,820.27,820.27,0.20283471,166.3792275717
1656597600,2022-06-30 14:00:00,MKR/EUR,823.22,823.22,823.22,823.22,0.00000000,0.0
1656594000,2022-06-30 13:00:00,MKR/EUR,826.78,827.49,823.22,823.22,0.37009732,304.6715157704
1656590400,2022-06-30 12:00:00,MKR/EUR,830.30,830.30,830.30,830.30,0.19000000,157.757
1656586800,2022-06-30 11:00:00,MKR/EUR,807.82,808.59,805.00,808.59,1.18362769,957.0695138571
1656583200,2022-06-30 10:00:00,MKR/EUR,820.00,820.00,820.00,820.00,0.13015422,106.7264604
1656579600,2022-06-30 09:00:00,MKR/EUR,812.10,812.10,810.00,811.21,0.70373887,570.8800087327
1656576000,2022-06-30 08:00:00,MKR/EUR,825.22,825.22,815.00,815.00,0.52147639,425.00325785
1656572400,2022-06-30 07:00:00,MKR/EUR,836.62,836.95,825.00,825.00,0.36062101,297.51233325000004
1656568800,2022-06-30 06:00:00,MKR/EUR,845.00,845.00,827.54,830.55,1.59492285,1324.6631730674999
1656565200,2022-06-30 05:00:00,MKR/EUR,853.69,860.26,853.69,860.26,0.30601648,263.2537370848
1656561600,2022-06-30 04:00:00,MKR/EUR,863.07,863.07,860.43,861.35,2.20000000,1894.9700000000003
1656558000,2022-06-30 03:00:00,MKR/EUR,857.48,857.48,856.98,856.98,0.92784461,795.1442738778
1656554400,2022-06-30 02:00:00,MKR/EUR,861.75,861.75,861.75,861.75,0.10557095,90.9757661625
1656550800,2022-06-30 01:00:00,MKR/EUR,850.00,850.00,850.00,850.00,0.12941176,109.99999599999998
1656547200,2022-06-30 00:00:00,MKR/EUR,871.11,873.26,861.79,861.79,0.35899847,309.3812914613
1656543600,2022-06-29 23:00:00,MKR/EUR,871.02,871.02,871.02,871.02,0.15188177,132.2920593054
1656540000,2022-06-29 22:00:00,MKR/EUR,879.87,879.87,879.87,879.87,0.00000000,0.0
1656536400,2022-06-29 21:00:00,MKR/EUR,879.87,879.87,879.87,879.87,0.07328708,64.4831030796
1656532800,2022-06-29 20:00:00,MKR/EUR,894.65,894.65,884.16,884.16,0.16712006,147.76087224959997
1656529200,2022-06-29 19:00:00,MKR/EUR,877.68,879.60,877.68,879.60,0.15834761,139.28255775600002
1656525600,2022-06-29 18:00:00,MKR/EUR,865.71,865.71,865.71,865.71,0.00000000,0.0
1656522000,2022-06-29 17:00:00,MKR/EUR,859.87,865.71,859.87,865.71,0.09824940,85.05548807400001
1656518400,2022-06-29 16:00:00,MKR/EUR,882.94,882.94,882.94,882.94,0.03763933,33.2332700302
1656514800,2022-06-29 15:00:00,MKR/EUR,905.15,905.15,871.09,871.09,1.65552972,1442.1153837948002
1656511200,2022-06-29 14:00:00,MKR/EUR,893.79,893.79,893.79,893.79,0.00000000,0.0
1656507600,2022-06-29 13:00:00,MKR/EUR,893.79,893.79,893.79,893.79,0.00000000,0.0
1656504000,2022-06-29 12:00:00,MKR/EUR,893.79,893.79,893.79,893.79,0.00000000,0.0
1656500400,2022-06-29 11:00:00,MKR/EUR,893.72,893.79,893.72,893.79,0.36563334,326.79942295859996
1656496800,2022-06-29 10:00:00,MKR/EUR,906.06,906.06,906.06,906.06,0.00000000,0.0
1656493200,2022-06-29 09:00:00,MKR/EUR,906.06,906.06,906.06,906.06,0.12074971,109.40648224259999
1656489600,2022-06-29 08:00:00,MKR/EUR,907.53,907.53,907.53,907.53,0.06401335,58.0940355255
1656486000,2022-06-29 07:00:00,MKR/EUR,920.56,920.56,920.56,920.56,0.02403966,22.1299494096
1656482400,2022-06-29 06:00:00,MKR/EUR,903.51,905.09,903.51,905.09,0.36037687,326.1735012683
1656478800,2022-06-29 05:00:00,MKR/EUR,914.00,914.00,913.99,913.99,0.24216944,221.34044646560002
1656475200,2022-06-29 04:00:00,MKR/EUR,915.51,915.51,915.51,915.51,0.00000000,0.0
1656471600,2022-06-29 03:00:00,MKR/EUR,915.51,915.51,915.51,915.51,0.00000000,0.0
1656468000,2022-06-29 02:00:00,MKR/EUR,915.50,915.51,915.50,915.51,0.07201904,65.93415131040001
1656464400,2022-06-29 01:00:00,MKR/EUR,914.00,914.00,914.00,914.00,0.17689662,161.68351068
1656460800,2022-06-29 00:00:00,MKR/EUR,898.87,898.87,898.87,898.87,0.00000000,0.0
1656457200,2022-06-28 23:00:00,MKR/EUR,900.34,900.34,898.87,898.87,0.29786123,267.7385238101
1656453600,2022-06-28 22:00:00,MKR/EUR,900.00,902.82,896.31,896.31,0.58374992,523.2208907952
1656450000,2022-06-28 21:00:00,MKR/EUR,916.20,916.20,916.20,916.20,0.00000000,0.0
1656446400,2022-06-28 20:00:00,MKR/EUR,913.87,916.20,913.87,916.20,0.81638206,747.969243372
1656442800,2022-06-28 19:00:00,MKR/EUR,910.61,910.61,906.99,908.17,0.59259494,538.1769466598
1656439200,2022-06-28 18:00:00,MKR/EUR,913.41,921.75,909.83,921.40,0.81199232,748.169723648
1656435600,2022-06-28 17:00:00,MKR/EUR,934.74,934.76,934.74,934.76,0.22908198,214.1366716248
1656432000,2022-06-28 16:00:00,MKR/EUR,939.02,939.48,936.41,936.41,0.57045572,534.1804407651999
1656428400,2022-06-28 15:00:00,MKR/EUR,948.27,948.27,937.51,939.12,0.74901901,703.4187326712
1656424800,2022-06-28 14:00:00,MKR/EUR,948.36,948.36,948.36,948.36,0.14654878,138.9810010008
1656421200,2022-06-28 13:00:00,MKR/EUR,972.53,973.01,972.53,973.01,2.13249908,2074.9429298308
1656417600,2022-06-28 12:00:00,MKR/EUR,965.67,965.67,965.67,965.67,0.07266456,70.1699856552
1656414000,2022-06-28 11:00:00,MKR/EUR,952.91,952.91,952.91,952.91,0.02939671,28.012418926099997
1656410400,2022-06-28 10:00:00,MKR/EUR,957.25,957.25,957.25,957.25,0.03255394,31.162259065000004
1656406800,2022-06-28 09:00:00,MKR/EUR,967.31,967.31,958.77,958.77,0.71822361,688.6112505597
1656403200,2022-06-28 08:00:00,MKR/EUR,943.52,961.36,943.52,961.36,0.09929680,95.459971648
1656399600,2022-06-28 07:00:00,MKR/EUR,931.64,931.64,931.64,931.64,0.00000000,0.0
1656396000,2022-06-28 06:00:00,MKR/EUR,927.22,931.64,925.27,931.64,0.52103701,485.4189199964
1656392400,2022-06-28 05:00:00,MKR/EUR,930.00,930.00,930.00,930.00,0.00000000,0.0
1656388800,2022-06-28 04:00:00,MKR/EUR,930.00,930.00,930.00,930.00,0.00000000,0.0
1656385200,2022-06-28 03:00:00,MKR/EUR,930.00,930.00,930.00,930.00,0.00000000,0.0
1656381600,2022-06-28 02:00:00,MKR/EUR,930.00,930.00,930.00,930.00,0.00000000,0.0
1656378000,2022-06-28 01:00:00,MKR/EUR,947.82,949.71,930.00,930.00,1.02054838,949.1099933999999
1656374400,2022-06-28 00:00:00,MKR/EUR,949.06,949.06,949.06,949.06,0.00000000,0.0
1656370800,2022-06-27 23:00:00,MKR/EUR,944.95,949.06,944.95,949.06,0.22833341,216.70210609459997
1656367200,2022-06-27 22:00:00,MKR/EUR,947.18,962.45,946.72,962.45,0.43859897,422.1295786765
1656363600,2022-06-27 21:00:00,MKR/EUR,946.04,946.04,946.04,946.04,0.11056892,104.60262107679999
1656360000,2022-06-27 20:00:00,MKR/EUR,954.24,954.24,954.24,954.24,0.03630422,34.6429388928
1656356400,2022-06-27 19:00:00,MKR/EUR,944.93,944.93,941.11,941.11,0.14049460,132.220873006
1656352800,2022-06-27 18:00:00,MKR/EUR,967.40,967.40,967.40,967.40,0.02607710,25.22698654
1656349200,2022-06-27 17:00:00,MKR/EUR,953.71,953.71,953.71,953.71,0.02607710,24.869991041
1656345600,2022-06-27 16:00:00,MKR/EUR,954.91,955.14,952.33,952.33,0.28035634,266.9917532722
1656342000,2022-06-27 15:00:00,MKR/EUR,940.00,940.00,939.02,939.02,0.15154330,142.30218956599998
1656338400,2022-06-27 14:00:00,MKR/EUR,948.40,952.02,944.43,944.43,3.33778954,3152.3085752622
1656334800,2022-06-27 13:00:00,MKR/EUR,982.50,982.50,982.50,982.50,0.03472979,34.12201867500001
1656331200,2022-06-27 12:00:00,MKR/EUR,996.03,996.03,996.03,996.03,0.00000000,0.0
1656327600,2022-06-27 11:00:00,MKR/EUR,996.03,996.03,996.03,996.03,0.00000000,0.0
1656324000,2022-06-27 10:00:00,MKR/EUR,996.03,996.03,996.03,996.03,0.07004307,69.76499901209999
1656320400,2022-06-27 09:00:00,MKR/EUR,996.11,1001.80,994.57,1001.80,1.18016140,1182.28569052
1656316800,2022-06-27 08:00:00,MKR/EUR,989.47,992.08,989.38,992.08,0.33342768,330.78693277440004
1656313200,2022-06-27 07:00:00,MKR/EUR,979.05,979.05,979.05,979.05,0.00000000,0.0
1656309600,2022-06-27 06:00:00,MKR/EUR,979.05,979.05,979.05,979.05,0.00000000,0.0
1656306000,2022-06-27 05:00:00,MKR/EUR,979.05,979.05,979.05,979.05,0.00000000,0.0
1656302400,2022-06-27 04:00:00,MKR/EUR,979.05,979.05,979.05,979.05,0.00000000,0.0
1656298800,2022-06-27 03:00:00,MKR/EUR,979.05,979.05,979.05,979.05,0.19014678,186.16320495899998
1656295200,2022-06-27 02:00:00,MKR/EUR,946.80,946.80,946.80,946.80,0.00000000,0.0
1656291600,2022-06-27 01:00:00,MKR/EUR,946.80,946.80,946.80,946.80,0.00000000,0.0
1656288000,2022-06-27 00:00:00,MKR/EUR,946.80,946.80,946.80,946.80,0.00000000,0.0
1656284400,2022-06-26 23:00:00,MKR/EUR,950.71,950.71,945.99,946.80,0.10418880,98.64595584
1656280800,2022-06-26 22:00:00,MKR/EUR,963.20,964.42,963.20,964.42,0.97625788,941.5226246295999
1656277200,2022-06-26 21:00:00,MKR/EUR,1003.69,1003.69,1003.69,1003.69,0.02987131,29.981535133900003
1656273600,2022-06-26 20:00:00,MKR/EUR,991.33,991.33,991.33,991.33,0.08401354,83.2851426082
1656270000,2022-06-26 19:00:00,MKR/EUR,990.84,990.84,983.65,983.65,0.35708631,351.2479488315
1656266400,2022-06-26 18:00:00,MKR/EUR,970.75,978.11,970.75,978.11,2.04725750,2002.4430333250002
1656262800,2022-06-26 17:00:00,MKR/EUR,1014.65,1014.65,1014.65,1014.65,0.00000000,0.0
1656259200,2022-06-26 16:00:00,MKR/EUR,1010.81,1014.65,1010.81,1014.65,0.23437817,237.81181019049998
1656255600,2022-06-26 15:00:00,MKR/EUR,990.91,1008.32,990.59,1008.32,0.34571064,348.58695252480004
1656252000,2022-06-26 14:00:00,MKR/EUR,1011.00,1011.00,1011.00,1011.00,0.19236967,194.48573636999998
1656248400,2022-06-26 13:00:00,MKR/EUR,1024.12,1024.12,1024.12,1024.12,0.00000000,0.0
1656244800,2022-06-26 12:00:00,MKR/EUR,1035.33,1035.33,1024.12,1024.12,0.07119728,72.91455839359999
1656241200,2022-06-26 11:00:00,MKR/EUR,1012.95,1025.00,1012.95,1025.00,0.94438350,967.9930875
1656237600,2022-06-26 10:00:00,MKR/EUR,1008.54,1009.20,1008.33,1008.33,0.79291536,799.5203449488
1656234000,2022-06-26 09:00:00,MKR/EUR,1005.52,1013.23,1005.52,1012.49,0.17128016,173.4194491984
1656230400,2022-06-26 08:00:00,MKR/EUR,1007.21,1007.21,1007.21,1007.21,0.15882487,159.9699973127
1656226800,2022-06-26 07:00:00,MKR/EUR,1009.08,1009.08,1009.08,1009.08,0.00000000,0.0
1656223200,2022-06-26 06:00:00,MKR/EUR,996.08,1009.08,996.08,1009.08,0.17308984,174.6614957472
1656219600,2022-06-26 05:00:00,MKR/EUR,989.44,989.44,989.44,989.44,0.00000000,0.0
1656216000,2022-06-26 04:00:00,MKR/EUR,989.44,989.44,989.44,989.44,0.00000000,0.0
1656212400,2022-06-26 03:00:00,MKR/EUR,989.44,989.44,989.44,989.44,0.33612000,332.5705728
1656208800,2022-06-26 02:00:00,MKR/EUR,983.47,983.47,983.47,983.47,0.00000000,0.0
1656205200,2022-06-26 01:00:00,MKR/EUR,980.02,983.47,980.02,983.47,0.24152274,237.53036910780003
1656201600,2022-06-26 00:00:00,MKR/EUR,983.50,983.50,983.50,983.50,0.00000000,0.0
1656198000,2022-06-25 23:00:00,MKR/EUR,983.50,983.50,983.50,983.50,0.00000000,0.0
1656194400,2022-06-25 22:00:00,MKR/EUR,982.51,983.50,980.21,983.50,2.88881709,2841.151608015
1656190800,2022-06-25 21:00:00,MKR/EUR,986.00,986.61,986.00,986.61,0.19563855,193.0189498155
1656187200,2022-06-25 20:00:00,MKR/EUR,970.75,970.75,970.75,970.75,0.00000000,0.0
1656183600,2022-06-25 19:00:00,MKR/EUR,969.97,976.06,969.97,970.75,3.45653156,3355.4280118700003
1656180000,2022-06-25 18:00:00,MKR/EUR,959.47,959.47,959.47,959.47,0.00000000,0.0
1656176400,2022-06-25 17:00:00,MKR/EUR,959.47,959.47,959.47,959.47,0.00000000,0.0
1656172800,2022-06-25 16:00:00,MKR/EUR,959.47,959.47,959.47,959.47,0.00000000,0.0
1656169200,2022-06-25 15:00:00,MKR/EUR,959.47,959.47,959.47,959.47,0.00000000,0.0
1656165600,2022-06-25 14:00:00,MKR/EUR,959.47,959.47,959.47,959.47,0.03151119,30.234041469300003
1656162000,2022-06-25 13:00:00,MKR/EUR,958.89,961.12,958.89,961.12,3.05671128,2937.8663454336
1656158400,2022-06-25 12:00:00,MKR/EUR,960.65,960.65,959.93,959.93,0.38591650,370.45282584499995
1656154800,2022-06-25 11:00:00,MKR/EUR,986.12,986.12,972.69,972.69,1.40494390,1366.574882091
1656151200,2022-06-25 10:00:00,MKR/EUR,994.52,994.52,987.62,988.91,0.69522475,687.5147075225
1656147600,2022-06-25 09:00:00,MKR/EUR,1000.00,1000.00,1000.00,1000.00,1.00000000,1000.0
1656144000,2022-06-25 08:00:00,MKR/EUR,1021.57,1021.57,1015.80,1015.80,0.09361334,95.092430772
1656140400,2022-06-25 07:00:00,MKR/EUR,1022.48,1022.48,1012.94,1021.40,0.19876959,203.023259226
1656136800,2022-06-25 06:00:00,MKR/EUR,1004.90,1004.90,1004.90,1004.90,0.03094496,31.096590304
1656133200,2022-06-25 05:00:00,MKR/EUR,1007.85,1014.55,1007.85,1014.55,0.05273829,53.5056321195
1656129600,2022-06-25 04:00:00,MKR/EUR,1001.88,1001.88,1001.88,1001.88,0.02685875,26.90924445
1656126000,2022-06-25 03:00:00,MKR/EUR,1012.03,1012.03,1012.03,1012.03,0.66846981,676.5115018143
1656122400,2022-06-25 02:00:00,MKR/EUR,987.63,987.63,987.63,987.63,0.00000000,0.0
1656118800,2022-06-25 01:00:00,MKR/EUR,987.63,987.63,987.63,987.63,0.00000000,0.0
1656115200,2022-06-25 00:00:00,MKR/EUR,997.74,997.74,987.63,987.63,0.43464595,429.2693795985
1656111600,2022-06-24 23:00:00,MKR/EUR,1003.64,1020.00,1003.64,1020.00,0.20599893,210.1189086
1656108000,2022-06-24 22:00:00,MKR/EUR,1005.50,1008.27,1003.64,1008.17,4.17519568,4209.3070287056
1656104400,2022-06-24 21:00:00,MKR/EUR,985.37,1005.37,985.37,1005.37,2.07255140,2083.681001018
1656100800,2022-06-24 20:00:00,MKR/EUR,1000.00,1006.73,983.89,983.89,5.94643073,5850.6337309397
1656097200,2022-06-24 19:00:00,MKR/EUR,993.74,993.74,982.39,986.65,1.63911489,1617.2327062185
1656093600,2022-06-24 18:00:00,MKR/EUR,977.24,982.39,977.24,982.39,0.56200177,552.1049188303
1656090000,2022-06-24 17:00:00,MKR/EUR,980.85,981.74,974.00,976.39,0.81112091,791.9703453149
1656086400,2022-06-24 16:00:00,MKR/EUR,967.50,967.50,967.50,967.50,0.00000000,0.0
1656082800,2022-06-24 15:00:00,MKR/EUR,967.50,967.50,967.50,967.50,0.34220278,331.08118965
1656079200,2022-06-24 14:00:00,MKR/EUR,984.30,985.85,976.31,976.31,1.31937776,1288.1217008656
1656075600,2022-06-24 13:00:00,MKR/EUR,978.01,978.01,978.01,978.01,0.00000000,0.0
1656072000,2022-06-24 12:00:00,MKR/EUR,972.63,1000.00,972.63,978.01,2.56295864,2506.5991795064
1656068400,2022-06-24 11:00:00,MKR/EUR,950.00,972.52,950.00,963.75,0.38808968,374.0214291
1656064800,2022-06-24 10:00:00,MKR/EUR,934.77,934.77,934.77,934.77,1.98103533,1851.8123954241
1656061200,2022-06-24 09:00:00,MKR/EUR,925.01,925.01,918.43,918.43,1.29477605,1189.1611676015
1656057600,2022-06-24 08:00:00,MKR/EUR,926.80,934.14,926.80,934.14,0.46817624,437.34215283360004
1656054000,2022-06-24 07:00:00,MKR/EUR,928.05,928.05,928.05,928.05,0.00000000,0.0
1656050400,2022-06-24 06:00:00,MKR/EUR,928.05,928.05,928.05,928.05,0.00000000,0.0
1656046800,2022-06-24 05:00:00,MKR/EUR,928.05,928.05,928.05,928.05,0.03208746,29.778767252999998
1656043200,2022-06-24 04:00:00,MKR/EUR,942.68,942.68,942.68,942.68,0.00000000,0.0
1656039600,2022-06-24 03:00:00,MKR/EUR,942.68,942.68,942.68,942.68,0.00000000,0.0
1656036000,2022-06-24 02:00:00,MKR/EUR,942.68,942.68,942.68,942.68,0.09305624,87.7222563232
1656032400,2022-06-24 01:00:00,MKR/EUR,929.99,929.99,929.99,929.99,0.03000000,27.8997
1656028800,2022-06-24 00:00:00,MKR/EUR,935.00,935.00,935.00,935.00,0.02941176,27.4999956
1656025200,2022-06-23 23:00:00,MKR/EUR,931.29,931.29,931.29,931.29,0.00000000,0.0
1656021600,2022-06-23 22:00:00,MKR/EUR,915.13,931.29,915.13,931.29,0.16765060,156.131327274
1656018000,2022-06-23 21:00:00,MKR/EUR,921.14,924.25,921.14,924.25,0.15779149,145.8387846325
1656014400,2022-06-23 20:00:00,MKR/EUR,905.00,915.95,905.00,913.77,3.50581527,3203.5088192679
1656010800,2022-06-23 19:00:00,MKR/EUR,879.90,902.87,879.90,902.87,6.85722708,6191.184613719601
1656007200,2022-06-23 18:00:00,MKR/EUR,872.60,872.60,872.60,872.60,0.00000000,0.0
1656003600,2022-06-23 17:00:00,MKR/EUR,872.60,872.60,872.60,872.60,0.00000000,0.0
1656000000,2022-06-23 16:00:00,MKR/EUR,872.60,872.60,872.60,872.60,0.12554206,109.54800155600002
1655996400,2022-06-23 15:00:00,MKR/EUR,890.77,890.77,890.77,890.77,0.04975471,44.3200030267
1655992800,2022-06-23 14:00:00,MKR/EUR,885.86,891.01,879.34,891.01,1.03566254,922.7856797653999
1655989200,2022-06-23 13:00:00,MKR/EUR,891.71,896.04,876.27,876.27,0.41330030,362.162653881
1655985600,2022-06-23 12:00:00,MKR/EUR,888.91,888.91,888.91,888.91,0.00000000,0.0
1655982000,2022-06-23 11:00:00,MKR/EUR,888.91,888.91,888.91,888.91,0.03388153,30.117630832299998
1655978400,2022-06-23 10:00:00,MKR/EUR,898.43,901.48,898.43,901.48,0.08483885,76.48052649799999
1655974800,2022-06-23 09:00:00,MKR/EUR,888.08,888.08,887.63,887.63,0.13890170,123.29331597099998
1655971200,2022-06-23 08:00:00,MKR/EUR,887.39,887.39,879.91,879.91,0.05977980,52.600843818
1655967600,2022-06-23 07:00:00,MKR/EUR,886.18,887.07,883.46,883.46,1.20337730,1063.135709458
1655964000,2022-06-23 06:00:00,MKR/EUR,887.91,889.86,887.90,889.86,0.22024414,195.98645042040002
1655960400,2022-06-23 05:00:00,MKR/EUR,873.01,873.43,873.01,873.43,0.11373818,99.34233855739998
1655956800,2022-06-23 04:00:00,MKR/EUR,868.31,868.31,868.31,868.31,0.04977485,43.2200000035
1655953200,2022-06-23 03:00:00,MKR/EUR,870.11,870.11,870.11,870.11,0.13063783,113.66928226130001
1655949600,2022-06-23 02:00:00,MKR/EUR,861.86,881.11,861.86,881.11,0.37817788,333.2163118468
1655946000,2022-06-23 01:00:00,MKR/EUR,838.81,838.81,838.81,838.81,0.00000000,0.0
1655942400,2022-06-23 00:00:00,MKR/EUR,838.73,838.81,838.73,838.81,0.46548933,390.4571048973
1655938800,2022-06-22 23:00:00,MKR/EUR,857.14,857.14,857.14,857.14,0.05024850,43.06999929
1655935200,2022-06-22 22:00:00,MKR/EUR,856.01,856.01,856.01,856.01,0.06824622,58.4194467822
1655931600,2022-06-22 21:00:00,MKR/EUR,835.20,840.31,834.07,840.31,0.83018259,697.6107322029
1655928000,2022-06-22 20:00:00,MKR/EUR,854.97,854.97,853.35,853.35,0.10269209,87.6322950015
1655924400,2022-06-22 19:00:00,MKR/EUR,882.35,882.35,882.35,882.35,0.00000000,0.0
1655920800,2022-06-22 18:00:00,MKR/EUR,882.35,882.35,882.35,882.35,0.33000000,291.1755
1655917200,2022-06-22 17:00:00,MKR/EUR,882.20,882.20,882.20,882.20,0.02429406,21.432219732
1655913600,2022-06-22 16:00:00,MKR/EUR,862.72,862.72,855.76,859.79,0.41467019,356.52928266009997
1655910000,2022-06-22 15:00:00,MKR/EUR,892.97,892.97,892.97,892.97,0.00000000,0.0
1655906400,2022-06-22 14:00:00,MKR/EUR,873.34,896.21,873.34,892.97,1.63868631,1463.2977142407
1655902800,2022-06-22 13:00:00,MKR/EUR,844.45,846.46,844.45,846.04,0.51904166,439.13000602639994
1655899200,2022-06-22 12:00:00,MKR/EUR,864.61,864.61,864.61,864.61,0.00000000,0.0
1655895600,2022-06-22 11:00:00,MKR/EUR,850.85,866.56,850.85,864.61,0.17474424,151.0856173464
1655892000,2022-06-22 10:00:00,MKR/EUR,850.74,853.35,846.45,848.89,0.68533918,581.7775765102
1655888400,2022-06-22 09:00:00,MKR/EUR,830.83,830.83,830.83,830.83,0.00000000,0.0
1655884800,2022-06-22 08:00:00,MKR/EUR,830.00,830.83,830.00,830.83,0.14323402,119.00312083659999
1655881200,2022-06-22 07:00:00,MKR/EUR,835.00,843.55,835.00,842.28,0.47541530,400.43279888399996
1655877600,2022-06-22 06:00:00,MKR/EUR,840.00,845.17,840.00,844.95,0.18490520,156.23564874
1655874000,2022-06-22 05:00:00,MKR/EUR,860.61,860.61,859.77,859.77,0.18875445,162.2854134765
1655870400,2022-06-22 04:00:00,MKR/EUR,846.84,859.31,846.14,859.31,1.66574304,1431.3896517023998
1655866800,2022-06-22 03:00:00,MKR/EUR,856.68,860.72,856.68,860.72,2.95012227,2539.2292402344
1655863200,2022-06-22 02:00:00,MKR/EUR,850.00,855.45,845.00,855.44,0.38439213,328.8244036872
1655859600,2022-06-22 01:00:00,MKR/EUR,872.14,872.14,852.04,852.48,0.73425038,625.9337639424
1655856000,2022-06-22 00:00:00,MKR/EUR,858.21,866.92,858.21,864.90,0.61360082,530.703349218
1655852400,2022-06-21 23:00:00,MKR/EUR,891.60,891.60,891.59,891.59,0.04966109,44.2773312331
1655848800,2022-06-21 22:00:00,MKR/EUR,865.22,883.44,865.08,883.44,0.09719214,85.86342416160001
1655845200,2022-06-21 21:00:00,MKR/EUR,869.28,871.16,869.28,871.16,0.08401397,73.18961010519999
1655841600,2022-06-21 20:00:00,MKR/EUR,866.88,866.88,864.41,864.41,0.99595932,860.9171958011999
1655838000,2022-06-21 19:00:00,MKR/EUR,882.54,882.54,867.46,867.46,0.34862418,302.4175311828
1655834400,2022-06-21 18:00:00,MKR/EUR,883.96,887.76,883.96,887.76,0.06460383,57.3526961208
1655830800,2022-06-21 17:00:00,MKR/EUR,900.68,900.68,891.71,891.71,2.02061269,1801.8005417999002
1655827200,2022-06-21 16:00:00,MKR/EUR,896.03,900.68,896.03,900.68,0.45421329,409.10082603719997
1655823600,2022-06-21 15:00:00,MKR/EUR,899.66,899.66,894.97,896.08,0.34383336,308.1021972288
1655820000,2022-06-21 14:00:00,MKR/EUR,892.82,910.33,892.82,899.08,3.19509453,2872.6455900324
1655816400,2022-06-21 13:00:00,MKR/EUR,879.82,895.25,879.38,895.25,2.63895663,2362.5259230075
1655812800,2022-06-21 12:00:00,MKR/EUR,870.23,870.23,869.14,869.14,0.41899018,364.1611250452
1655809200,2022-06-21 11:00:00,MKR/EUR,884.58,884.58,864.01,864.01,0.47542023,410.7678329223
1655805600,2022-06-21 10:00:00,MKR/EUR,876.12,883.23,876.12,883.23,0.26673873,235.5916484979
1655802000,2022-06-21 09:00:00,MKR/EUR,889.32,889.32,889.32,889.32,0.00000000,0.0
1655798400,2022-06-21 08:00:00,MKR/EUR,874.37,889.32,874.37,889.32,0.08056257,71.6459047524
1655794800,2022-06-21 07:00:00,MKR/EUR,886.21,888.49,877.37,877.37,1.02610116,900.2703747492001
1655791200,2022-06-21 06:00:00,MKR/EUR,877.06,885.42,877.06,884.94,0.15184181,134.3708913414
1655787600,2022-06-21 05:00:00,MKR/EUR,868.97,875.98,868.97,875.98,0.23624589,206.9466747222
1655784000,2022-06-21 04:00:00,MKR/EUR,856.68,856.68,847.53,847.53,0.41819583,354.4335117999
1655780400,2022-06-21 03:00:00,MKR/EUR,844.48,854.29,843.66,854.29,3.59088483,3067.6570014206995
1655776800,2022-06-21 02:00:00,MKR/EUR,844.80,844.80,844.80,844.80,0.00000000,0.0
1655773200,2022-06-21 01:00:00,MKR/EUR,844.80,844.80,844.80,844.80,0.00000000,0.0
1655769600,2022-06-21 00:00:00,MKR/EUR,844.80,844.80,844.80,844.80,0.00000000,0.0
1655766000,2022-06-20 23:00:00,MKR/EUR,848.93,848.93,844.58,844.80,0.14098163,119.10128102399999
1655762400,2022-06-20 22:00:00,MKR/EUR,840.31,840.31,835.01,835.42,0.26886184,224.6125583728
1655758800,2022-06-20 21:00:00,MKR/EUR,848.41,848.41,848.41,848.41,0.00000000,0.0
1655755200,2022-06-20 20:00:00,MKR/EUR,848.41,848.41,848.41,848.41,0.00000000,0.0
1655751600,2022-06-20 19:00:00,MKR/EUR,848.41,848.41,848.41,848.41,0.03652334,30.9867668894
1655748000,2022-06-20 18:00:00,MKR/EUR,861.19,861.19,861.19,861.19,0.00000000,0.0
1655744400,2022-06-20 17:00:00,MKR/EUR,861.19,861.19,861.19,861.19,0.03444186,29.6609854134
1655740800,2022-06-20 16:00:00,MKR/EUR,860.00,860.00,860.00,860.00,0.00000000,0.0
1655737200,2022-06-20 15:00:00,MKR/EUR,860.00,860.00,860.00,860.00,0.46417805,399.193123
1655733600,2022-06-20 14:00:00,MKR/EUR,861.52,861.82,856.78,861.82,2.25463429,1943.0889238078
1655730000,2022-06-20 13:00:00,MKR/EUR,873.90,873.90,873.90,873.90,0.00000000,0.0
1655726400,2022-06-20 12:00:00,MKR/EUR,878.01,878.01,871.26,873.90,2.95945043,2586.263730777
1655722800,2022-06-20 11:00:00,MKR/EUR,886.28,897.45,886.28,897.45,0.13990918,125.561493591
1655719200,2022-06-20 10:00:00,MKR/EUR,876.61,876.75,867.63,867.63,0.25032133,217.18629554790002
1655715600,2022-06-20 09:00:00,MKR/EUR,882.95,885.95,875.33,879.16,0.21590266,189.81298256559998
1655712000,2022-06-20 08:00:00,MKR/EUR,860.91,893.68,859.01,893.68,1.06328815,950.2393538919999
1655708400,2022-06-20 07:00:00,MKR/EUR,853.20,853.62,846.17,853.62,2.79579564,2386.5470742168
1655704800,2022-06-20 06:00:00,MKR/EUR,846.21,846.21,846.21,846.21,0.03396564,28.7420642244
