https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVA,Volume USDT
1643846400,2022-02-03 00:00:00,AVA/USDT,1.116368,1.14705,1.097087,1.137188,140122.19428895,156329.12951138286913
1643760000,2022-02-02 00:00:00,AVA/USDT,1.168983,1.17474,1.111162,1.116992,122207.07801724,139178.49347333339958
1643673600,2022-02-01 00:00:00,AVA/USDT,1.174065,1.1841,1.141,1.167171,140242.87581539,163167.06623682343648
1643587200,2022-01-31 00:00:00,AVA/USDT,1.142805,1.199541,1.086027,1.176799,161756.9464708,183525.03495347313569
1643500800,2022-01-30 00:00:00,AVA/USDT,1.181276,1.198669,1.128642,1.143036,130393.02854637,152612.27945524546482
1643414400,2022-01-29 00:00:00,AVA/USDT,1.119828,1.1999,1.114751,1.180809,101852.01309736,118029.93066207751737
1643328000,2022-01-28 00:00:00,AVA/USDT,1.120635,1.14391,1.084826,1.120552,143584.87218324,160344.69147924768366
1643241600,2022-01-27 00:00:00,AVA/USDT,1.12156,1.19,1.0593,1.120721,2949016.08163259,3232115.78240792721344
1643155200,2022-01-26 00:00:00,AVA/USDT,1.169498,1.208516,1.09395,1.121791,526083.85475459,594737.61808586942154
1643068800,2022-01-25 00:00:00,AVA/USDT,1.115,1.3,1.07584,1.173887,328389.13316534,379300.89117760491553
1642982400,2022-01-24 00:00:00,AVA/USDT,1.112923,1.123303,0.974955,1.118514,1049378.6187908,1128739.49785862863186
1642896000,2022-01-23 00:00:00,AVA/USDT,1.04727,1.149047,1.04481,1.116116,151767.48696595,165721.4576869069946
1642809600,2022-01-22 00:00:00,AVA/USDT,1.168299,1.17596,1,1.04727,214452.9193634,227263.8179971020002
1642723200,2022-01-21 00:00:00,AVA/USDT,1.3804,1.390047,1.134,1.16794,229668.2751304,289859.18717452033964
1642636800,2022-01-20 00:00:00,AVA/USDT,1.4363,1.54494,1.378658,1.381001,87930.81812899,128041.69872858289014
1642550400,2022-01-19 00:00:00,AVA/USDT,1.509475,1.514028,1.436654,1.440672,125590.67149439,183911.31923788939577
1642464000,2022-01-18 00:00:00,AVA/USDT,1.533309,1.558527,1.48837,1.50464,91527.20959519,138794.47807028338616
1642377600,2022-01-17 00:00:00,AVA/USDT,1.582743,1.592681,1.5,1.529016,93832.96042198,145030.63531365956723
1642291200,2022-01-16 00:00:00,AVA/USDT,1.615391,1.63727,1.562259,1.579865,108929.73824114,173359.73035886273623
1642204800,2022-01-15 00:00:00,AVA/USDT,1.571439,1.655139,1.55782,1.615178,106735.59789683,172128.68515143016986
1642118400,2022-01-14 00:00:00,AVA/USDT,1.58501,1.593809,1.500283,1.572406,62988.35576145,97671.6333940057127
1642032000,2022-01-13 00:00:00,AVA/USDT,1.637537,1.643628,1.540957,1.586401,60526.17454918,96749.52066389258791
1641945600,2022-01-12 00:00:00,AVA/USDT,1.569602,1.68676,1.545732,1.638118,520269.84391858,853333.16810949166273
1641859200,2022-01-11 00:00:00,AVA/USDT,1.482556,1.597958,1.46719,1.569104,256557.77823226,384217.08975743815864
1641772800,2022-01-10 00:00:00,AVA/USDT,1.495275,1.649569,1.411321,1.481332,521722.10111035,755638.20930988290827
1641686400,2022-01-09 00:00:00,AVA/USDT,1.48626,1.529202,1.451421,1.492117,47142.68561137,70412.32163075084053
1641600000,2022-01-08 00:00:00,AVA/USDT,1.50552,1.693973,1.43123,1.486259,191961.01049365,289752.19031130332958
1641513600,2022-01-07 00:00:00,AVA/USDT,1.688154,1.688154,1.49094,1.50476,478556.07006661,736086.01910259145252
1641427200,2022-01-06 00:00:00,AVA/USDT,1.673611,1.730853,1.58103,1.688154,199143.80350748,325836.97896493102387
1641340800,2022-01-05 00:00:00,AVA/USDT,1.8,1.867484,1.60916,1.678479,252130.83353713,434008.58355658058907
1641254400,2022-01-04 00:00:00,AVA/USDT,1.83464,1.87943,1.79475,1.8,61306.19238555,111954.47025003670694
1641168000,2022-01-03 00:00:00,AVA/USDT,1.846888,1.87573,1.800631,1.834,44320.81224007,81444.0271084874331
1641081600,2022-01-02 00:00:00,AVA/USDT,1.86032,1.905955,1.840001,1.852645,77592.7862507,144342.78742591424037
1640995200,2022-01-01 00:00:00,AVA/USDT,1.858046,1.8685,1.81369,1.866142,44232.34689135,81303.78593978939092
1640908800,2021-12-31 00:00:00,AVA/USDT,1.838473,1.922805,1.82427,1.84853,65715.27197475,121869.9639359447204
1640822400,2021-12-30 00:00:00,AVA/USDT,1.886953,1.891499,1.81536,1.83659,67594.36089086,125550.79756565542753
1640736000,2021-12-29 00:00:00,AVA/USDT,1.917788,2.231465,1.882287,1.887144,221070.27497891,437454.86795496427466
1640649600,2021-12-28 00:00:00,AVA/USDT,2.084002,2.185992,1.900235,1.922729,221170.74425499,439909.63786133931846
