https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GAFI,Volume USDT
1662548400,2022-09-07 11:00:00,GAFI/USDT,9.129,9.342,9.123,9.221,385.3026,3537.0531449
1662544800,2022-09-07 10:00:00,GAFI/USDT,9.143,9.189,9.117,9.153,317.0111,2901.5248092
1662541200,2022-09-07 09:00:00,GAFI/USDT,9.28,9.357,9.114,9.13,335.0684,3105.3750953
1662537600,2022-09-07 08:00:00,GAFI/USDT,9.267,9.284,9.236,9.275,341.0674,3162.1057416
1662534000,2022-09-07 07:00:00,GAFI/USDT,9.25,9.338,9.211,9.244,357.3993,3313.5340772
1662530400,2022-09-07 06:00:00,GAFI/USDT,9.215,9.726,9.11,9.266,570.2513,5278.6325126
1662526800,2022-09-07 05:00:00,GAFI/USDT,9.157,9.282,9.092,9.209,354.7763,3257.0515692
1662523200,2022-09-07 04:00:00,GAFI/USDT,9.161,9.209,9,9.123,502.6596,4592.1419872
1662519600,2022-09-07 03:00:00,GAFI/USDT,9.201,9.215,9.027,9.17,451.759,4118.9423151
1662516000,2022-09-07 02:00:00,GAFI/USDT,9.266,9.326,9.201,9.229,338.4421,3138.2442901
1662512400,2022-09-07 01:00:00,GAFI/USDT,9.292,9.41,9.224,9.296,334.1263,3101.709679
1662508800,2022-09-07 00:00:00,GAFI/USDT,9.297,9.367,9.227,9.26,351.6992,3266.557677
1662505200,2022-09-06 23:00:00,GAFI/USDT,9.46,9.543,9.239,9.298,552.8982,5187.3001432
1662501600,2022-09-06 22:00:00,GAFI/USDT,9.639,9.669,9.439,9.508,457.0303,4364.3090843
1662498000,2022-09-06 21:00:00,GAFI/USDT,9.603,9.711,9.518,9.666,390.9398,3763.5120233
1662494400,2022-09-06 20:00:00,GAFI/USDT,9.693,9.693,9.476,9.555,455.3005,4359.0983762
1662490800,2022-09-06 19:00:00,GAFI/USDT,9.626,9.73,9.579,9.658,339.5938,3280.475057
1662487200,2022-09-06 18:00:00,GAFI/USDT,9.698,9.701,9.558,9.601,358.1465,3451.1676545
1662483600,2022-09-06 17:00:00,GAFI/USDT,9.838,9.838,9.612,9.678,346.5363,3351.4594912
1662480000,2022-09-06 16:00:00,GAFI/USDT,9.691,9.838,9.667,9.787,336.4989,3267.553569
1662476400,2022-09-06 15:00:00,GAFI/USDT,9.682,9.892,9.641,9.696,505.7976,4918.2665321
1662472800,2022-09-06 14:00:00,GAFI/USDT,9.631,9.718,9.624,9.683,333,3220.047
1662469200,2022-09-06 13:00:00,GAFI/USDT,9.7,9.809,9.61,9.667,473.6867,4604.077745
1662465600,2022-09-06 12:00:00,GAFI/USDT,9.695,9.72,9.681,9.687,328.3708,3186.1705016
1662462000,2022-09-06 11:00:00,GAFI/USDT,9.721,9.756,9.684,9.694,390.287,3789.511927
1662458400,2022-09-06 10:00:00,GAFI/USDT,9.71,9.737,9.682,9.694,350.1441,3400.0721017
1662454800,2022-09-06 09:00:00,GAFI/USDT,9.736,9.789,9.68,9.712,493.0325,4800.2023788
1662451200,2022-09-06 08:00:00,GAFI/USDT,9.751,9.813,9.712,9.76,447.1367,4360.3302938
1662447600,2022-09-06 07:00:00,GAFI/USDT,9.85,9.883,9.712,9.784,451.7895,4417.9198014
1662444000,2022-09-06 06:00:00,GAFI/USDT,9.743,9.881,9.713,9.83,356.6583,3492.4666468
1662440400,2022-09-06 05:00:00,GAFI/USDT,9.884,10.173,9.714,9.736,484.9236,4776.298198
1662436800,2022-09-06 04:00:00,GAFI/USDT,9.75,10,9.724,9.887,328.5978,3229.7853506
1662433200,2022-09-06 03:00:00,GAFI/USDT,9.787,9.806,9.719,9.76,342,3338.976
1662429600,2022-09-06 02:00:00,GAFI/USDT,9.772,9.813,9.718,9.787,346.0495,3379.1277435
1662426000,2022-09-06 01:00:00,GAFI/USDT,9.755,9.812,9.663,9.759,494.5469,4817.5404971
1662422400,2022-09-06 00:00:00,GAFI/USDT,9.664,9.833,9.61,9.761,329.9098,3203.9239787
1662418800,2022-09-05 23:00:00,GAFI/USDT,9.703,9.72,9.61,9.695,353.4537,3429.7020796
1662415200,2022-09-05 22:00:00,GAFI/USDT,9.717,9.72,9.701,9.707,325.2189,3157.979708
1662411600,2022-09-05 21:00:00,GAFI/USDT,9.722,9.929,9.686,9.717,359.2655,3504.3942278
1662408000,2022-09-05 20:00:00,GAFI/USDT,9.89,9.996,9.649,9.709,399.8606,3941.4928444
1662404400,2022-09-05 19:00:00,GAFI/USDT,9.897,9.971,9.733,9.899,396.8821,3921.8885534
1662400800,2022-09-05 18:00:00,GAFI/USDT,9.949,10.021,9.848,9.906,352.08,3510.7301158
1662397200,2022-09-05 17:00:00,GAFI/USDT,9.993,10.034,9.934,9.975,340.8996,3402.9322046
1662393600,2022-09-05 16:00:00,GAFI/USDT,10.006,10.033,9.939,9.981,339.1684,3385.8065572
1662390000,2022-09-05 15:00:00,GAFI/USDT,9.991,10.033,9.934,9.982,310.0329,3095.0219473
1662386400,2022-09-05 14:00:00,GAFI/USDT,10.002,10.034,9.905,9.913,366.1776,3650.6873329
1662382800,2022-09-05 13:00:00,GAFI/USDT,10.059,10.156,9.905,9.965,366.0823,3681.0635501
1662379200,2022-09-05 12:00:00,GAFI/USDT,10.069,10.166,10.005,10.063,386.1434,3891.3147788
1662375600,2022-09-05 11:00:00,GAFI/USDT,10.001,10.112,9.973,10.04,381.2321,3827.3338059
1662372000,2022-09-05 10:00:00,GAFI/USDT,10.023,10.221,9.973,10.051,416.042,4172.7321531
1662368400,2022-09-05 09:00:00,GAFI/USDT,9.985,10.055,9.973,10.029,406.3937,4067.8348799
1662364800,2022-09-05 08:00:00,GAFI/USDT,10.05,10.126,9.973,10.015,393.4572,3953.1020278
1662361200,2022-09-05 07:00:00,GAFI/USDT,10.035,10.114,10.031,10.054,344,3464.3978626
1662357600,2022-09-05 06:00:00,GAFI/USDT,10.084,10.132,10.029,10.105,362,3648.1158089
1662354000,2022-09-05 05:00:00,GAFI/USDT,10.067,10.137,10.034,10.126,379.4671,3826.7308937
1662350400,2022-09-05 04:00:00,GAFI/USDT,10.097,10.13,10.035,10.088,294.0319,2968.4835234
1662346800,2022-09-05 03:00:00,GAFI/USDT,10.052,10.127,10.003,10.097,337.0098,3392.4053998
1662343200,2022-09-05 02:00:00,GAFI/USDT,10.071,10.132,10,10.095,357.8773,3608.8973738
1662339600,2022-09-05 01:00:00,GAFI/USDT,10.068,10.137,10.005,10.091,376.2852,3791.0316703
1662336000,2022-09-05 00:00:00,GAFI/USDT,10.069,10.109,10,10.028,325.1296,3271.8912881
1662332400,2022-09-04 23:00:00,GAFI/USDT,10.048,10.12,10.031,10.096,319,3213.693
1662328800,2022-09-04 22:00:00,GAFI/USDT,10.101,10.116,10.025,10.05,376,3787.1134225
1662325200,2022-09-04 21:00:00,GAFI/USDT,10.135,10.296,10.019,10.05,368.6591,3716.2087711
1662321600,2022-09-04 20:00:00,GAFI/USDT,10.011,10.403,10,10.043,621.646,6252.8579336
1662318000,2022-09-04 19:00:00,GAFI/USDT,10.023,10.047,10,10.027,298.0135,2986.8538011
1662314400,2022-09-04 18:00:00,GAFI/USDT,10.02,10.056,10,10.014,341.1312,3419.0567293
1662310800,2022-09-04 17:00:00,GAFI/USDT,9.994,10.041,9.982,10.019,408.061,4087.0995833
1662307200,2022-09-04 16:00:00,GAFI/USDT,10.213,10.297,9.926,10.013,568.3742,5714.6987275
1662303600,2022-09-04 15:00:00,GAFI/USDT,10.08,10.397,9.991,10.212,720.2931,7336.5245276
1662300000,2022-09-04 14:00:00,GAFI/USDT,10.197,10.304,9.946,10.066,552.2717,5564.6312164
1662296400,2022-09-04 13:00:00,GAFI/USDT,10.429,10.505,10.159,10.221,488.7576,5047.0178346
1662292800,2022-09-04 12:00:00,GAFI/USDT,10.419,10.515,10.255,10.446,440.4208,4594.1716604
1662289200,2022-09-04 11:00:00,GAFI/USDT,10.369,10.452,10.263,10.423,379.3145,3935.293604
1662285600,2022-09-04 10:00:00,GAFI/USDT,10.266,10.561,10.221,10.443,440.9723,4555.5519281
1662282000,2022-09-04 09:00:00,GAFI/USDT,10.31,10.321,10.228,10.295,333.0352,3423.6993356
1662278400,2022-09-04 08:00:00,GAFI/USDT,10.172,10.332,10.072,10.304,352.0981,3589.7917289
1662274800,2022-09-04 07:00:00,GAFI/USDT,10.303,10.311,10.161,10.245,376.6981,3874.0994473
1662271200,2022-09-04 06:00:00,GAFI/USDT,10.363,10.373,10.279,10.296,367.0573,3784.3509867
1662267600,2022-09-04 05:00:00,GAFI/USDT,10.185,10.413,10.143,10.317,368.028,3787.9349143
1662264000,2022-09-04 04:00:00,GAFI/USDT,10.182,10.247,10.138,10.189,383.2584,3903.7247902
1662260400,2022-09-04 03:00:00,GAFI/USDT,10.163,10.221,10.073,10.179,346.3182,3518.1323888
1662256800,2022-09-04 02:00:00,GAFI/USDT,10.067,10.173,10.067,10.141,366.4966,3706.7608676
1662253200,2022-09-04 01:00:00,GAFI/USDT,10.14,10.149,10.065,10.115,363.0226,3672.310469
1662249600,2022-09-04 00:00:00,GAFI/USDT,10.153,10.205,10.065,10.132,400.8323,4062.6479132
1662246000,2022-09-03 23:00:00,GAFI/USDT,10.026,10.202,9.977,10.096,376.5423,3782.5033388
1662242400,2022-09-03 22:00:00,GAFI/USDT,10.025,10.065,9.974,10.022,345.06,3456.0380244
1662238800,2022-09-03 21:00:00,GAFI/USDT,10.037,10.065,9.973,10.004,413,4138.0269017
1662235200,2022-09-03 20:00:00,GAFI/USDT,10.006,10.049,9.98,10.022,361,3615.125
1662231600,2022-09-03 19:00:00,GAFI/USDT,10.041,10.054,9.974,10.027,370.1478,3708.1352079
1662228000,2022-09-03 18:00:00,GAFI/USDT,10.071,10.618,9.973,10.005,717.4828,7284.592321
1662224400,2022-09-03 17:00:00,GAFI/USDT,10.018,10.348,9.998,10.074,519.8502,5250.0735462
1662220800,2022-09-03 16:00:00,GAFI/USDT,10.019,10.065,10.001,10.027,363.5966,3648.5317114
1662217200,2022-09-03 15:00:00,GAFI/USDT,9.982,10.056,9.973,10.02,385.0975,3858.7522232
1662213600,2022-09-03 14:00:00,GAFI/USDT,10.016,10.032,9.973,9.98,356.6273,3565.4197373
1662210000,2022-09-03 13:00:00,GAFI/USDT,9.998,10.029,9.973,10.012,340.5697,3406.9266181
1662206400,2022-09-03 12:00:00,GAFI/USDT,10.007,10.041,9.973,10.004,353.9282,3542.2771642
1662202800,2022-09-03 11:00:00,GAFI/USDT,9.99,10.036,9.973,9.991,338.0838,3382.7637374
1662199200,2022-09-03 10:00:00,GAFI/USDT,10.024,10.219,9.942,10.039,556.1881,5573.6902577
1662195600,2022-09-03 09:00:00,GAFI/USDT,10.012,10.1,9.901,10.022,445.0408,4446.2172283
1662192000,2022-09-03 08:00:00,GAFI/USDT,10.073,10.073,9.912,10.026,456.268,4570.2468605
1662188400,2022-09-03 07:00:00,GAFI/USDT,10.077,10.1,10.065,10.079,346.8901,3497.3814285
1662184800,2022-09-03 06:00:00,GAFI/USDT,10.117,10.174,10.067,10.067,418.8431,4229.9947715
1662181200,2022-09-03 05:00:00,GAFI/USDT,10.119,10.198,10.066,10.107,347.0903,3514.9482134
1662177600,2022-09-03 04:00:00,GAFI/USDT,10.136,10.197,10.073,10.12,348.02,3525.31894
1662174000,2022-09-03 03:00:00,GAFI/USDT,10.123,10.194,10.065,10.133,316.1158,3202.6063495
1662170400,2022-09-03 02:00:00,GAFI/USDT,10.137,10.194,10.071,10.113,339.4362,3438.8401866
1662166800,2022-09-03 01:00:00,GAFI/USDT,10.171,10.199,9.975,10.129,414.2827,4186.546713
1662163200,2022-09-03 00:00:00,GAFI/USDT,10.169,10.188,10.144,10.156,310,3151.467
1662159600,2022-09-02 23:00:00,GAFI/USDT,10.183,10.199,10.156,10.161,368.5379,3751.9513153
1662156000,2022-09-02 22:00:00,GAFI/USDT,10.188,10.198,10.172,10.195,374.3435,3812.940082
1662152400,2022-09-02 21:00:00,GAFI/USDT,10.293,10.328,10.169,10.188,410.5745,4203.8743775
1662148800,2022-09-02 20:00:00,GAFI/USDT,10.229,10.409,10.145,10.208,444.499,4565.8531559
1662145200,2022-09-02 19:00:00,GAFI/USDT,10.229,10.296,10.174,10.195,545.6686,5581.1419148
1662141600,2022-09-02 18:00:00,GAFI/USDT,10.254,10.309,10.175,10.225,358.6346,3671.1327992
1662138000,2022-09-02 17:00:00,GAFI/USDT,10.365,10.42,10.197,10.275,456.0469,4695.5582726
1662134400,2022-09-02 16:00:00,GAFI/USDT,10.418,10.557,10.293,10.331,430.6541,4499.2231925
1662130800,2022-09-02 15:00:00,GAFI/USDT,10.199,10.661,10.011,10.35,914.9281,9399.1724663
1662127200,2022-09-02 14:00:00,GAFI/USDT,10.08,10.545,10.035,10.139,450.3611,4579.4753681
1662123600,2022-09-02 13:00:00,GAFI/USDT,10.076,11.273,10.013,10.044,1125.116,11624.2999255
1662120000,2022-09-02 12:00:00,GAFI/USDT,10.02,10.13,9.994,10.103,345.766,3477.8961674
1662116400,2022-09-02 11:00:00,GAFI/USDT,10.216,10.448,9.973,10.03,506.693,5107.7932506
1662112800,2022-09-02 10:00:00,GAFI/USDT,10.076,10.448,9.998,10.17,402.506,4085.7545704
1662109200,2022-09-02 09:00:00,GAFI/USDT,10.13,10.242,9.974,10.022,377.9732,3831.4961409
1662105600,2022-09-02 08:00:00,GAFI/USDT,10.226,10.275,10.078,10.129,395.9676,4022.0792251
1662102000,2022-09-02 07:00:00,GAFI/USDT,10.011,10.413,9.984,10.229,382.777,3878.4785675
1662098400,2022-09-02 06:00:00,GAFI/USDT,9.984,10.199,9.941,9.98,416.5607,4180.1973803
1662094800,2022-09-02 05:00:00,GAFI/USDT,10.102,10.146,9.872,10.002,638.6153,6410.9589593
1662091200,2022-09-02 04:00:00,GAFI/USDT,10.158,10.2,10.013,10.067,592.1968,6002.689001
1662087600,2022-09-02 03:00:00,GAFI/USDT,10.191,10.219,9.992,10.131,647.6076,6554.3372338
1662084000,2022-09-02 02:00:00,GAFI/USDT,10.164,10.26,10.085,10.209,417.9383,4260.0212956
1662080400,2022-09-02 01:00:00,GAFI/USDT,10.309,10.309,10.001,10.178,427.7319,4355.9422037
1662076800,2022-09-02 00:00:00,GAFI/USDT,10.456,10.538,10.145,10.278,733.1009,7573.9071645
1662073200,2022-09-01 23:00:00,GAFI/USDT,10.662,10.76,10.111,10.463,2053.1837,21365.1024638
1662069600,2022-09-01 22:00:00,GAFI/USDT,10.952,11.751,10.491,10.666,2038.604,22365.04994
1662066000,2022-09-01 21:00:00,GAFI/USDT,10.336,30,10.264,10.868,6985.27506689,96159.07007676158
1662062400,2022-09-01 20:00:00,GAFI/USDT,10.3,10.398,10.27,10.339,362,3739.024
1662058800,2022-09-01 19:00:00,GAFI/USDT,10.283,10.404,10.27,10.305,368.7625,3804.0452221
1662055200,2022-09-01 18:00:00,GAFI/USDT,10.26,10.289,10.238,10.28,353.5842,3630.5508338
1662051600,2022-09-01 17:00:00,GAFI/USDT,10.261,10.332,10.229,10.264,351.958,3616.0195101
1662048000,2022-09-01 16:00:00,GAFI/USDT,10.331,10.34,10.202,10.258,346.3398,3559.7096862
1662044400,2022-09-01 15:00:00,GAFI/USDT,10.248,10.387,10.229,10.293,357.0448,3679.245412
1662040800,2022-09-01 14:00:00,GAFI/USDT,10.251,10.304,10.203,10.216,372,3816.5299825
1662037200,2022-09-01 13:00:00,GAFI/USDT,10.266,10.308,10.216,10.274,361.3261,3706.9997314
1662033600,2022-09-01 12:00:00,GAFI/USDT,10.3,10.307,10.201,10.254,315.712,3237.8855688
1662030000,2022-09-01 11:00:00,GAFI/USDT,10.292,10.312,10.271,10.278,389.0252,4003.0022679
1662026400,2022-09-01 10:00:00,GAFI/USDT,10.223,10.311,10.201,10.3,356.0136,3652.4584296
1662022800,2022-09-01 09:00:00,GAFI/USDT,10.24,10.289,10.201,10.22,347.3677,3558.2498414
1662019200,2022-09-01 08:00:00,GAFI/USDT,10.328,10.393,10.241,10.241,358.3312,3687.3675816
1662015600,2022-09-01 07:00:00,GAFI/USDT,10.317,10.4,10.269,10.311,366.7915,3790.8245055
1662012000,2022-09-01 06:00:00,GAFI/USDT,10.366,10.396,10.301,10.35,312,3229.4977
1662008400,2022-09-01 05:00:00,GAFI/USDT,10.267,10.353,10.241,10.336,354.2697,3643.617688
1662004800,2022-09-01 04:00:00,GAFI/USDT,10.371,10.405,10.253,10.278,359.8671,3712.8384963
1662001200,2022-09-01 03:00:00,GAFI/USDT,10.318,10.404,10.254,10.312,321,3314.6048
1661997600,2022-09-01 02:00:00,GAFI/USDT,10.48,10.495,10.252,10.301,358.5926,3721.7313586
1661994000,2022-09-01 01:00:00,GAFI/USDT,10.492,10.573,10.377,10.403,341.5079,3570.8538214
1661990400,2022-09-01 00:00:00,GAFI/USDT,10.444,10.68,10.387,10.489,502.4116,5268.1211193
1661986800,2022-08-31 23:00:00,GAFI/USDT,10.506,10.571,10.353,10.435,624.62,6515.309451
1661983200,2022-08-31 22:00:00,GAFI/USDT,10.464,10.858,10.443,10.515,403.6332,4247.0375533
1661979600,2022-08-31 21:00:00,GAFI/USDT,10.425,10.497,10.353,10.45,476.7732,4976.1146302
1661976000,2022-08-31 20:00:00,GAFI/USDT,10.422,10.488,10.353,10.362,361.6321,3764.5683536
1661972400,2022-08-31 19:00:00,GAFI/USDT,10.372,10.497,10.354,10.416,325.1721,3392.2408337
1661968800,2022-08-31 18:00:00,GAFI/USDT,10.699,10.752,10.353,10.429,496.7208,5281.4937665
1661965200,2022-08-31 17:00:00,GAFI/USDT,10.743,10.764,10.687,10.697,355.3023,3811.483725
1661961600,2022-08-31 16:00:00,GAFI/USDT,10.77,10.816,10.731,10.744,336,3617.3762588
1661958000,2022-08-31 15:00:00,GAFI/USDT,10.698,10.797,10.618,10.72,325.0518,3485.5482758
1661954400,2022-08-31 14:00:00,GAFI/USDT,10.854,10.935,10.657,10.739,413.1248,4469.2757039
1661950800,2022-08-31 13:00:00,GAFI/USDT,10.722,10.856,10.687,10.806,330,3551.0470911
1661947200,2022-08-31 12:00:00,GAFI/USDT,10.703,10.778,10.622,10.686,356.0119,3808.4259346
1661943600,2022-08-31 11:00:00,GAFI/USDT,10.698,10.77,10.662,10.73,334,3577.8157692
1661940000,2022-08-31 10:00:00,GAFI/USDT,10.697,10.908,10.606,10.708,367.1023,3933.4865092
1661936400,2022-08-31 09:00:00,GAFI/USDT,10.718,10.758,10.593,10.747,355.0108,3802.9306984
1661932800,2022-08-31 08:00:00,GAFI/USDT,10.701,10.751,10.613,10.726,487.8464,5210.4614121
1661929200,2022-08-31 07:00:00,GAFI/USDT,10.707,10.766,10.554,10.721,358.933,3842.986853
1661925600,2022-08-31 06:00:00,GAFI/USDT,10.655,10.766,10.644,10.706,349.4117,3747.2558272
1661922000,2022-08-31 05:00:00,GAFI/USDT,10.675,10.854,10.55,10.741,304.6376,3252.5484295
1661918400,2022-08-31 04:00:00,GAFI/USDT,10.656,10.677,10.541,10.541,360.2207,3824.423746
1661914800,2022-08-31 03:00:00,GAFI/USDT,10.767,10.854,10.628,10.635,459.7175,4929.8926259
1661911200,2022-08-31 02:00:00,GAFI/USDT,10.715,10.864,10.629,10.763,355.0991,3806.1059412
1661907600,2022-08-31 01:00:00,GAFI/USDT,10.69,10.767,10.631,10.737,356.1914,3808.8840754
1661904000,2022-08-31 00:00:00,GAFI/USDT,10.822,10.852,10.631,10.667,353.3594,3797.525734
1661900400,2022-08-30 23:00:00,GAFI/USDT,10.831,10.872,10.778,10.834,345.0234,3737.4652306
1661896800,2022-08-30 22:00:00,GAFI/USDT,10.84,10.889,10.788,10.839,355,3844.5420874
1661893200,2022-08-30 21:00:00,GAFI/USDT,10.826,10.9,10.786,10.819,361.0126,3910.6040414
1661889600,2022-08-30 20:00:00,GAFI/USDT,10.834,10.892,10.761,10.842,381.311,4122.2793032
1661886000,2022-08-30 19:00:00,GAFI/USDT,10.997,11.07,10.75,10.814,367.4701,3987.4822888
1661882400,2022-08-30 18:00:00,GAFI/USDT,10.894,11.024,10.807,10.922,382.9048,4172.0188039
1661878800,2022-08-30 17:00:00,GAFI/USDT,10.873,10.959,10.778,10.839,319.1898,3466.840838
1661875200,2022-08-30 16:00:00,GAFI/USDT,10.791,10.948,10.79,10.87,336.5548,3647.1520274
1661871600,2022-08-30 15:00:00,GAFI/USDT,10.721,10.828,10.7,10.767,372.631,4002.8109144
1661868000,2022-08-30 14:00:00,GAFI/USDT,10.917,10.964,10.716,10.744,562.7261,6109.2653622
1661864400,2022-08-30 13:00:00,GAFI/USDT,10.953,11.031,10.88,10.924,401.5557,4392.9175455
1661860800,2022-08-30 12:00:00,GAFI/USDT,10.953,10.962,10.865,10.953,330.1047,3609.3872955
1661857200,2022-08-30 11:00:00,GAFI/USDT,11.004,11.208,10.87,10.951,456.105,5016.585946
1661853600,2022-08-30 10:00:00,GAFI/USDT,10.994,11.054,10.94,10.991,372.6071,4097.002674
1661850000,2022-08-30 09:00:00,GAFI/USDT,11.008,11.13,10.94,11.047,411.4858,4536.7913107
1661846400,2022-08-30 08:00:00,GAFI/USDT,10.985,11.195,10.872,11.028,407.4093,4492.6246939
1661842800,2022-08-30 07:00:00,GAFI/USDT,10.919,11.335,10.895,11.001,398.6204,4377.541514
1661839200,2022-08-30 06:00:00,GAFI/USDT,10.935,10.977,10.877,10.969,385.0393,4211.3493441
1661835600,2022-08-30 05:00:00,GAFI/USDT,10.944,10.984,10.877,10.925,361.0874,3947.8976195
1661832000,2022-08-30 04:00:00,GAFI/USDT,10.869,10.964,10.861,10.928,319.4484,3480.2848929
1661828400,2022-08-30 03:00:00,GAFI/USDT,10.862,10.87,10.84,10.87,274.7141,2984.6994388
1661824800,2022-08-30 02:00:00,GAFI/USDT,10.837,10.986,10.731,10.858,395.4652,4282.6130099
1661821200,2022-08-30 01:00:00,GAFI/USDT,10.847,10.983,10.749,10.828,407.8528,4427.0821291
1661817600,2022-08-30 00:00:00,GAFI/USDT,10.819,11.047,10.779,10.845,487.7686,5308.2043067
1661814000,2022-08-29 23:00:00,GAFI/USDT,10.817,10.87,10.766,10.834,401.071,4340.1674057
1661810400,2022-08-29 22:00:00,GAFI/USDT,10.827,10.855,10.773,10.786,407.6929,4407.9084787
1661806800,2022-08-29 21:00:00,GAFI/USDT,10.724,10.832,10.702,10.803,285.9683,3078.8052229
1661803200,2022-08-29 20:00:00,GAFI/USDT,10.855,10.888,10.722,10.742,398.4851,4309.9300902
1661799600,2022-08-29 19:00:00,GAFI/USDT,10.871,10.941,10.694,10.791,372.1983,4023.7816529
1661796000,2022-08-29 18:00:00,GAFI/USDT,10.834,10.951,10.778,10.895,342.0188,3715.4228403
1661792400,2022-08-29 17:00:00,GAFI/USDT,10.915,11.039,10.697,10.85,427.8752,4642.6900268
1661788800,2022-08-29 16:00:00,GAFI/USDT,10.882,11.186,10.814,10.896,437.5654,4798.4283112
1661785200,2022-08-29 15:00:00,GAFI/USDT,10.941,11.14,10.794,10.957,542.6782,5919.6592699
1661781600,2022-08-29 14:00:00,GAFI/USDT,11.086,11.137,10.941,10.944,370.2038,4080.5520171
1661778000,2022-08-29 13:00:00,GAFI/USDT,11.081,11.141,11.024,11.111,355.1148,3935.6335296
1661774400,2022-08-29 12:00:00,GAFI/USDT,11.138,11.142,11,11.076,350.5511,3890.1342213
1661770800,2022-08-29 11:00:00,GAFI/USDT,11.11,11.141,11.094,11.129,346.245,3849.458745
1661767200,2022-08-29 10:00:00,GAFI/USDT,11.153,11.162,11.091,11.117,330.1209,3674.1897599
1661763600,2022-08-29 09:00:00,GAFI/USDT,11.221,11.241,11.153,11.156,324.3839,3629.4972077
1661760000,2022-08-29 08:00:00,GAFI/USDT,11.226,11.259,11.207,11.227,347.5241,3903.183125
1661756400,2022-08-29 07:00:00,GAFI/USDT,11.232,11.27,11.167,11.236,351,3940.6262
1661752800,2022-08-29 06:00:00,GAFI/USDT,11.231,11.259,11.163,11.232,349.8645,3924.8658105
1661749200,2022-08-29 05:00:00,GAFI/USDT,11.177,11.257,11.163,11.22,352.9261,3950.8195761
1661745600,2022-08-29 04:00:00,GAFI/USDT,11.208,11.249,11.163,11.186,341.3203,3824.8977435
1661742000,2022-08-29 03:00:00,GAFI/USDT,11.235,11.253,11.178,11.22,361.5688,4054.5013064
1661738400,2022-08-29 02:00:00,GAFI/USDT,11.224,11.268,11.163,11.238,328.0781,3681.7042303
1661734800,2022-08-29 01:00:00,GAFI/USDT,11.274,11.31,11.15,11.223,418.3078,4693.6319909
1661731200,2022-08-29 00:00:00,GAFI/USDT,11.206,11.316,11.162,11.268,372.2003,4181.4204848
1661727600,2022-08-28 23:00:00,GAFI/USDT,11.238,11.332,11.155,11.293,342.0571,3846.3451921
1661724000,2022-08-28 22:00:00,GAFI/USDT,11.326,11.388,11.184,11.289,392,4426.3119886
1661720400,2022-08-28 21:00:00,GAFI/USDT,11.263,11.383,11.179,11.383,347.3343,3921.2232182
1661716800,2022-08-28 20:00:00,GAFI/USDT,11.259,11.327,11.16,11.294,456.8721,5132.8198827
1661713200,2022-08-28 19:00:00,GAFI/USDT,11.44,11.464,11.15,11.225,372.0135,4211.5806906
1661709600,2022-08-28 18:00:00,GAFI/USDT,11.466,11.554,11.349,11.404,370.8355,4237.1912574
1661706000,2022-08-28 17:00:00,GAFI/USDT,11.378,11.498,11.311,11.391,351.7018,4009.6983499
1661702400,2022-08-28 16:00:00,GAFI/USDT,11.409,11.614,11.301,11.39,399.5403,4547.2513363
1661698800,2022-08-28 15:00:00,GAFI/USDT,11.25,11.535,11.187,11.366,362.3344,4109.7864137
1661695200,2022-08-28 14:00:00,GAFI/USDT,11.254,11.332,11.233,11.248,340.0142,3838.0752198
1661691600,2022-08-28 13:00:00,GAFI/USDT,11.228,11.317,11.158,11.226,320.015,3602.1836626
1661688000,2022-08-28 12:00:00,GAFI/USDT,11.293,11.336,11.24,11.24,354.0473,3996.7712073
1661684400,2022-08-28 11:00:00,GAFI/USDT,11.365,11.374,11.153,11.299,333.1458,3751.9684919
1661680800,2022-08-28 10:00:00,GAFI/USDT,11.286,11.378,11.226,11.328,353.2,3993.7372807
1661677200,2022-08-28 09:00:00,GAFI/USDT,11.315,11.343,11.134,11.304,360.2445,4057.244139
1661673600,2022-08-28 08:00:00,GAFI/USDT,11.292,11.334,11.079,11.209,343.4,3853.0401256
1661670000,2022-08-28 07:00:00,GAFI/USDT,11.3,11.32,11.098,11.245,338.0751,3811.9035878
1661666400,2022-08-28 06:00:00,GAFI/USDT,11.315,11.353,11.072,11.201,389.4379,4396.0129999
1661662800,2022-08-28 05:00:00,GAFI/USDT,11.342,11.355,11.276,11.313,352,3982.9388
1661659200,2022-08-28 04:00:00,GAFI/USDT,11.213,11.421,11.068,11.313,479.999,5382.6005479
1661655600,2022-08-28 03:00:00,GAFI/USDT,11.152,11.24,11.031,11.218,359.569,4017.2408469
1661652000,2022-08-28 02:00:00,GAFI/USDT,11.167,11.207,11.124,11.183,344,3841.4149
1661648400,2022-08-28 01:00:00,GAFI/USDT,11.311,11.385,11.036,11.184,562.8001,6318.418208
1661644800,2022-08-28 00:00:00,GAFI/USDT,11.257,11.401,11.129,11.338,412.338,4641.5548211
1661641200,2022-08-27 23:00:00,GAFI/USDT,11.302,11.347,11.117,11.238,351,3954.328
1661637600,2022-08-27 22:00:00,GAFI/USDT,11.16,11.351,11.123,11.26,327.0408,3681.7847955
1661634000,2022-08-27 21:00:00,GAFI/USDT,11.254,11.339,11.08,11.097,264.5925,2977.8586898
1661630400,2022-08-27 20:00:00,GAFI/USDT,11.25,11.334,11.1,11.323,319.0323,3581.2055497
