https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QUICK,Volume USDT
1652853600,2022-05-18 06:00:00,QUICK/USDT,82.87,83.01,80.62,80.62,2.22155717,183.4308206817
1652850000,2022-05-18 05:00:00,QUICK/USDT,81.97,82.81,81.97,82.48,2.5511,210.766651
1652846400,2022-05-18 04:00:00,QUICK/USDT,82.42,82.42,81.97,81.97,1.6267,133.58994
1652842800,2022-05-18 03:00:00,QUICK/USDT,83.12,83.12,82.42,82.42,6.2462,516.903061
1652839200,2022-05-18 02:00:00,QUICK/USDT,84,84,83.22,83.33,1.2285,102.42244
1652835600,2022-05-18 01:00:00,QUICK/USDT,84.76,84.76,84,84,0.0893,7.52002
1652832000,2022-05-18 00:00:00,QUICK/USDT,85.41,85.53,84.31,84.31,2.0735,175.100346
1652828400,2022-05-17 23:00:00,QUICK/USDT,84.43,86.02,84.43,84.68,0.56645583,48.3616384966
1652824800,2022-05-17 22:00:00,QUICK/USDT,84.28,84.43,84.28,84.43,1.30602576,110.2665660528
1652821200,2022-05-17 21:00:00,QUICK/USDT,83.11,84.28,83.11,84.28,1.65947424,139.5815189472
1652817600,2022-05-17 20:00:00,QUICK/USDT,82.43,82.87,81.96,82.85,11.1473,921.245194
1652814000,2022-05-17 19:00:00,QUICK/USDT,82.14,83.7,82.01,82.54,10.31154585,854.591685558
1652810400,2022-05-17 18:00:00,QUICK/USDT,83.83,83.83,80.8,82.85,27.5368,2254.889447
1652806800,2022-05-17 17:00:00,QUICK/USDT,83.32,84.21,83.31,84.21,67.2557,5645.585089
1652803200,2022-05-17 16:00:00,QUICK/USDT,83.15,83.22,81.52,82.84,21.0049,1745.596331
1652799600,2022-05-17 15:00:00,QUICK/USDT,83.77,83.77,83.17,83.77,6.3535,528.445909
1652796000,2022-05-17 14:00:00,QUICK/USDT,84.67,85.57,84.22,84.22,7.28079043,620.2323143628
1652792400,2022-05-17 13:00:00,QUICK/USDT,83.97,85.12,83.93,85.12,0.5523,46.654828
1652788800,2022-05-17 12:00:00,QUICK/USDT,82.93,84.67,82.93,83.77,4.071,339.446488
1652785200,2022-05-17 11:00:00,QUICK/USDT,83.32,84.43,82.87,82.87,3.1004,260.918025
1652781600,2022-05-17 10:00:00,QUICK/USDT,82.08,83.31,82.08,83.31,4.6053,380.448788
1652778000,2022-05-17 09:00:00,QUICK/USDT,82.68,82.68,82.07,82.07,9.6357,793.531827
1652774400,2022-05-17 08:00:00,QUICK/USDT,81.87,82.54,81.87,82.54,0.6748,55.289464
1652770800,2022-05-17 07:00:00,QUICK/USDT,82.38,82.39,81.84,81.84,0.99787953,82.2045994767
1652767200,2022-05-17 06:00:00,QUICK/USDT,81.64,81.97,81.64,81.74,0.1602,13.125471
1652763600,2022-05-17 05:00:00,QUICK/USDT,82.04,82.04,82.04,82.04,0,0
1652760000,2022-05-17 04:00:00,QUICK/USDT,81.97,82.04,81.52,82.04,0.1153978,9.4482916
1652756400,2022-05-17 03:00:00,QUICK/USDT,80.17,82,80.17,82,0.3878022,31.4450124
1652752800,2022-05-17 02:00:00,QUICK/USDT,80.04,80.04,79.62,79.62,1.7332,138.39057
1652749200,2022-05-17 01:00:00,QUICK/USDT,80.22,80.22,79.27,79.97,0.6028,48.096303
1652745600,2022-05-17 00:00:00,QUICK/USDT,79.27,80.89,79.22,80.89,7.79332642,626.316756308
1652742000,2022-05-16 23:00:00,QUICK/USDT,78.52,78.52,78.48,78.48,0.0059,0.46316
1652738400,2022-05-16 22:00:00,QUICK/USDT,78.85,79.59,78.53,78.64,1.33621804,105.2848756388
1652734800,2022-05-16 21:00:00,QUICK/USDT,77.47,78.82,77.47,78.82,1.317,103.133878
1652731200,2022-05-16 20:00:00,QUICK/USDT,77.02,77.32,76.52,77.32,58.4179,4486.818693
1652727600,2022-05-16 19:00:00,QUICK/USDT,77.15,77.15,77.15,77.15,0.0219,1.689585
1652724000,2022-05-16 18:00:00,QUICK/USDT,77.16,77.47,77.16,77.35,0.0672,5.202282
1652720400,2022-05-16 17:00:00,QUICK/USDT,76.52,77.36,76.52,77.06,0.84467875,65.2877931
1652716800,2022-05-16 16:00:00,QUICK/USDT,77.32,77.84,75.99,76.06,9.4556,719.243804
1652713200,2022-05-16 15:00:00,QUICK/USDT,77.02,77.02,76,77.02,4.7292,361.524718
1652709600,2022-05-16 14:00:00,QUICK/USDT,78.04,78.26,76.32,76.32,0.28785755,22.196632578
1652706000,2022-05-16 13:00:00,QUICK/USDT,78.37,78.37,77.82,77.82,0.64488092,50.2436997004
1652702400,2022-05-16 12:00:00,QUICK/USDT,77.47,78.36,76.82,78.16,1.606,125.382653
1652698800,2022-05-16 11:00:00,QUICK/USDT,77.96,78.37,77.47,77.47,1.02501908,80.1943062996
1652695200,2022-05-16 10:00:00,QUICK/USDT,76.46,77.92,76.45,77.92,0.7883,60.937652
1652691600,2022-05-16 09:00:00,QUICK/USDT,78.24,78.24,76,76.55,3.98378682,304.9577736102
1652688000,2022-05-16 08:00:00,QUICK/USDT,78.01,78.01,77.75,78.01,2.5981,202.657813
1652684400,2022-05-16 07:00:00,QUICK/USDT,78.97,78.97,77.56,78.01,48.9114,3813.54622
1652680800,2022-05-16 06:00:00,QUICK/USDT,81.84,81.84,78.48,78.85,1.9786,158.891134
1652677200,2022-05-16 05:00:00,QUICK/USDT,81.32,91.42,81.22,81.97,110.2521,9586.911772
1652673600,2022-05-16 04:00:00,QUICK/USDT,81.07,81.17,79.91,81.07,0.9651,77.83465
1652670000,2022-05-16 03:00:00,QUICK/USDT,82.42,82.42,81.07,81.07,3.8272,311.972214
1652666400,2022-05-16 02:00:00,QUICK/USDT,82,84.28,81.97,82.74,2.2013,182.455082
1652662800,2022-05-16 01:00:00,QUICK/USDT,83.32,83.32,82.04,82.34,1.5805,130.161237
1652659200,2022-05-16 00:00:00,QUICK/USDT,85.23,85.23,83.32,83.32,1.74431212,146.3623609576
1652655600,2022-05-15 23:00:00,QUICK/USDT,84,85.31,84,85.31,2.67001355,225.9922723245
1652652000,2022-05-15 22:00:00,QUICK/USDT,84.22,87.22,84.04,84.14,3.0341,257.370408
1652648400,2022-05-15 21:00:00,QUICK/USDT,84.67,84.67,83.36,83.97,2.8103,234.892299
1652644800,2022-05-15 20:00:00,QUICK/USDT,82.38,86.29,81.64,84.23,37.335,3188.332955
1652641200,2022-05-15 19:00:00,QUICK/USDT,80.22,93.98,80.22,82.65,93.75607725,8227.7681627125
1652637600,2022-05-15 18:00:00,QUICK/USDT,80.65,80.84,80.52,80.72,3.6898,297.717066
1652634000,2022-05-15 17:00:00,QUICK/USDT,81.04,81.87,80.64,80.74,3.50265974,284.5311589658
1652630400,2022-05-15 16:00:00,QUICK/USDT,78.26,91,78.26,81.02,442.00232995,37534.0077508323
1652626800,2022-05-15 15:00:00,QUICK/USDT,77.92,78.35,77.92,78.35,0.0653,5.089903
1652623200,2022-05-15 14:00:00,QUICK/USDT,78.82,78.82,77.32,77.76,0.52322818,40.6776212768
1652619600,2022-05-15 13:00:00,QUICK/USDT,78.14,78.48,77.47,78.48,6.1054,473.207111
1652616000,2022-05-15 12:00:00,QUICK/USDT,78.34,78.37,78.23,78.23,0.2188,17.14194
1652612400,2022-05-15 11:00:00,QUICK/USDT,76.48,78.16,76.44,77.47,2.8656,221.73445
1652608800,2022-05-15 10:00:00,QUICK/USDT,75.65,76.48,74.94,76.48,3.0896,232.403012
1652605200,2022-05-15 09:00:00,QUICK/USDT,74.42,75.97,74.08,75.97,0.465,35.260638
1652601600,2022-05-15 08:00:00,QUICK/USDT,75.85,75.85,74.74,75.05,5.4544,409.407614
1652598000,2022-05-15 07:00:00,QUICK/USDT,75.65,75.86,75.65,75.85,0.0206,1.560659
1652594400,2022-05-15 06:00:00,QUICK/USDT,74.75,75.58,74.75,75.55,0.2678,20.050342
1652590800,2022-05-15 05:00:00,QUICK/USDT,72.95,74.55,72.95,74.55,0.7239,53.820089
1652587200,2022-05-15 04:00:00,QUICK/USDT,73.71,73.84,72.88,73.32,0.1453,10.656307
1652583600,2022-05-15 03:00:00,QUICK/USDT,73.32,73.55,72.95,72.95,0.8112,59.652826
1652580000,2022-05-15 02:00:00,QUICK/USDT,74.35,74.35,72.76,72.76,1.79974708,133.589529858
1652576400,2022-05-15 01:00:00,QUICK/USDT,74.47,74.85,74.35,74.35,20.2496,1505.57095
1652572800,2022-05-15 00:00:00,QUICK/USDT,74.8,75.66,74.49,74.49,0.3005,22.510698
1652569200,2022-05-14 23:00:00,QUICK/USDT,74.42,74.49,74.35,74.35,11.6771,868.438841
1652565600,2022-05-14 22:00:00,QUICK/USDT,73.32,74.1,72.95,74.1,1.2157,89.784401
1652562000,2022-05-14 21:00:00,QUICK/USDT,72.16,73.93,71.7,73.93,5.1313,376.259172
1652558400,2022-05-14 20:00:00,QUICK/USDT,71.76,72.91,71.76,72.16,0.1758,12.706458
1652554800,2022-05-14 19:00:00,QUICK/USDT,72.15,72.43,71.26,71.26,20.1263,1443.698211
1652551200,2022-05-14 18:00:00,QUICK/USDT,72.54,72.73,72.07,72.63,1.4784278,107.013812392
1652547600,2022-05-14 17:00:00,QUICK/USDT,71.99,72.44,71.76,72.24,0.7585,54.6038333304
1652544000,2022-05-14 16:00:00,QUICK/USDT,69.03,72,69.02,72,2.52276666,175.87900152
1652540400,2022-05-14 15:00:00,QUICK/USDT,69.03,69.46,69.03,69.07,0.5546,38.486318
1652536800,2022-05-14 14:00:00,QUICK/USDT,69.2,69.2,68.56,69.03,0.2518,17.292877
1652533200,2022-05-14 13:00:00,QUICK/USDT,70.34,70.34,69.42,69.52,2.27440002,158.8993193986
1652529600,2022-05-14 12:00:00,QUICK/USDT,70.2,70.74,69.96,70.43,2.3586,166.028913
1652526000,2022-05-14 11:00:00,QUICK/USDT,71.52,71.52,70.06,70.26,8.5212,602.960366
1652522400,2022-05-14 10:00:00,QUICK/USDT,73.25,73.54,69.78,71.46,16.8355,1197.933305
1652518800,2022-05-14 09:00:00,QUICK/USDT,74.74,75.05,73.19,73.55,1.87718503,138.5681565015
1652515200,2022-05-14 08:00:00,QUICK/USDT,75.14,75.14,74.05,74.75,5.0333,375.182917
1652511600,2022-05-14 07:00:00,QUICK/USDT,75.06,75.96,74.55,74.55,7.92390388,598.3167416518
1652508000,2022-05-14 06:00:00,QUICK/USDT,75.27,75.27,75,75.02,2.6407,198.362675
1652504400,2022-05-14 05:00:00,QUICK/USDT,75.66,75.94,75.27,75.35,0.50658627,38.4403513438
1652500800,2022-05-14 04:00:00,QUICK/USDT,76.88,77.63,75.66,75.66,6.65129265,512.443283534
1652497200,2022-05-14 03:00:00,QUICK/USDT,77.75,77.75,76.88,76.88,1.5409,119.545698
1652493600,2022-05-14 02:00:00,QUICK/USDT,76.45,79.27,76.45,77.77,8.76080499,686.2820396232
1652490000,2022-05-14 01:00:00,QUICK/USDT,75.15,76.44,75.15,76.44,0.6362,48.555198
1652486400,2022-05-14 00:00:00,QUICK/USDT,74.1,75.96,74,75,1.5205,115.152768
1652482800,2022-05-13 23:00:00,QUICK/USDT,75.27,75.27,74.1,74.1,0.1836,13.686993
1652479200,2022-05-13 22:00:00,QUICK/USDT,76.15,76.44,75.27,75.27,4.8429,367.191094
1652475600,2022-05-13 21:00:00,QUICK/USDT,74.95,76.58,74.95,76.25,4.2844656,327.509346648
1652472000,2022-05-13 20:00:00,QUICK/USDT,75.15,75.4,75.04,75.15,1.7204,129.384001
1652468400,2022-05-13 19:00:00,QUICK/USDT,75.58,75.58,74.97,74.97,0.0174,1.308608
1652464800,2022-05-13 18:00:00,QUICK/USDT,74.88,75.45,74.18,75.45,5.69368612,425.8696025302
1652461200,2022-05-13 17:00:00,QUICK/USDT,76,76.66,74.95,74.96,0.4847,36.611603
1652457600,2022-05-13 16:00:00,QUICK/USDT,78.04,78.25,76.05,76.15,0.5977,46.337859
1652454000,2022-05-13 15:00:00,QUICK/USDT,79.94,79.94,78,78.26,1.16402837,91.9955668978
1652450400,2022-05-13 14:00:00,QUICK/USDT,78.93,79.94,78.93,79.44,2.6672,212.057543
1652446800,2022-05-13 13:00:00,QUICK/USDT,78.26,79.06,77.56,79.06,23.4973,1851.475263
1652443200,2022-05-13 12:00:00,QUICK/USDT,78.78,79.06,78.14,78.24,11.89260314,936.6335522484
1652439600,2022-05-13 11:00:00,QUICK/USDT,78.24,78.78,77.95,78.78,8.7796,690.901385
1652436000,2022-05-13 10:00:00,QUICK/USDT,78.48,78.48,77.75,77.75,1.3584,105.856344
1652432400,2022-05-13 09:00:00,QUICK/USDT,77.22,79.17,77.22,78.48,37.98097931,3003.4993661577
1652428800,2022-05-13 08:00:00,QUICK/USDT,76.44,77.61,76,77.22,3.8768,297.132814
1652425200,2022-05-13 07:00:00,QUICK/USDT,77.61,77.61,76.43,76.74,3.08029087,236.8237918772
1652421600,2022-05-13 06:00:00,QUICK/USDT,76.83,78.38,76.83,78.38,2.38737373,185.5082687528
1652418000,2022-05-13 05:00:00,QUICK/USDT,75,77.75,75,77.22,3.19944382,244.9733495332
1652414400,2022-05-13 04:00:00,QUICK/USDT,75.27,75.27,74.1,74.94,0.3308,24.717366
1652410800,2022-05-13 03:00:00,QUICK/USDT,72,76.16,72,75.55,1.75283839,128.6606307455
1652407200,2022-05-13 02:00:00,QUICK/USDT,68.04,72,67.56,71.37,5.09001393,355.959844028
1652403600,2022-05-13 01:00:00,QUICK/USDT,67.37,68.64,67.16,68.13,3.23448447,219.009430292
1652400000,2022-05-13 00:00:00,QUICK/USDT,64.82,67.47,64.57,67.47,0.7647,50.023247
1652396400,2022-05-12 23:00:00,QUICK/USDT,64.35,65.13,64.35,65.12,0.2899,18.737323
1652392800,2022-05-12 22:00:00,QUICK/USDT,64.37,64.74,63.57,64.35,2.1793,139.936745
1652389200,2022-05-12 21:00:00,QUICK/USDT,65.52,66.03,64.35,64.42,1.20222808,78.6674443832
1652385600,2022-05-12 20:00:00,QUICK/USDT,66.84,66.85,65.14,65.79,5.49409976,361.5369081816
1652382000,2022-05-12 19:00:00,QUICK/USDT,66.45,66.88,66,66.68,0.156,10.361669
1652378400,2022-05-12 18:00:00,QUICK/USDT,68.62,68.62,66.3,66.3,0.1603,10.826021
1652374800,2022-05-12 17:00:00,QUICK/USDT,68.62,69.23,66.02,69.23,15.4547,1045.1269
1652371200,2022-05-12 16:00:00,QUICK/USDT,66.88,75,66.3,68.62,30.0506,2068.102447
1652367600,2022-05-12 15:00:00,QUICK/USDT,65.71,69.02,64.57,67.46,27.16569379,1845.9526283858
1652364000,2022-05-12 14:00:00,QUICK/USDT,61.59,65.14,59.25,64.97,17.95565284,1120.6079646894
1652360400,2022-05-12 13:00:00,QUICK/USDT,62.28,64.86,61.59,61.59,25.3528,1597.242117
1652356800,2022-05-12 12:00:00,QUICK/USDT,62.24,62.89,60.99,62.57,21.1226,1304.851634
1652353200,2022-05-12 11:00:00,QUICK/USDT,62.77,64,62.24,62.24,8.78320987,554.2625849217
1652349600,2022-05-12 10:00:00,QUICK/USDT,61.58,63.81,61.48,62.87,4.40482105,275.6802495205
1652346000,2022-05-12 09:00:00,QUICK/USDT,61.58,63.57,61.48,61.58,10.7428,670.661944
1652342400,2022-05-12 08:00:00,QUICK/USDT,60.5,62.28,59.78,61.28,4.80727768,296.146363568
1652338800,2022-05-12 07:00:00,QUICK/USDT,59.54,61.1,55.59,60.2,46.9388,2754.749134
1652335200,2022-05-12 06:00:00,QUICK/USDT,59,61.95,58.78,59.54,22.9465985,1382.161278706
1652331600,2022-05-12 05:00:00,QUICK/USDT,63.98,63.98,57.48,58.78,8.3194,491.969492
1652328000,2022-05-12 04:00:00,QUICK/USDT,65.27,65.58,63.37,64.56,1.878,121.614038
1652324400,2022-05-12 03:00:00,QUICK/USDT,68.62,68.63,65.37,65.37,36.66556781,2449.2111489191
1652320800,2022-05-12 02:00:00,QUICK/USDT,71.52,71.52,67.86,67.86,1.6956,116.346025
1652317200,2022-05-12 01:00:00,QUICK/USDT,74.74,74.87,72,72,102.8265,7602.709931
1652313600,2022-05-12 00:00:00,QUICK/USDT,69.68,75.14,69.68,75.14,22.1745,1612.740212
1652310000,2022-05-11 23:00:00,QUICK/USDT,69.26,71.24,68.47,69.36,27.01137129,1876.5158334096
1652306400,2022-05-11 22:00:00,QUICK/USDT,72.36,73.35,69.06,69.16,8.3923,607.730113
1652302800,2022-05-11 21:00:00,QUICK/USDT,71.03,72.1,70,72.1,1.6746,118.911932
1652299200,2022-05-11 20:00:00,QUICK/USDT,75.58,76.05,71.02,71.02,18.5947,1360.668882
1652295600,2022-05-11 19:00:00,QUICK/USDT,76,76.25,74.05,75.05,24.4931,1855.516744
1652292000,2022-05-11 18:00:00,QUICK/USDT,76.74,78.39,76.13,76.13,17.61743388,1358.2773928092
1652288400,2022-05-11 17:00:00,QUICK/USDT,76.55,77.55,75.58,76.95,9.84822667,753.9128405895
1652284800,2022-05-11 16:00:00,QUICK/USDT,77.93,79.04,73.69,76.95,5.431,423.110556
1652281200,2022-05-11 15:00:00,QUICK/USDT,81.9,86.71,72.79,75,26.97446813,2222.6326289804
1652277600,2022-05-11 14:00:00,QUICK/USDT,77.5,84.57,72,82.29,14.15720713,1130.9049469128
1652274000,2022-05-11 13:00:00,QUICK/USDT,75.08,84.29,67.99,82.25,219.08081418,15756.9248132322
1652270400,2022-05-11 12:00:00,QUICK/USDT,90.72,92.39,70.07,75.13,487.13500384,41711.5208925136
1652266800,2022-05-11 11:00:00,QUICK/USDT,95.31,95.31,90.01,90.82,77.5616476,6995.36235538
1652263200,2022-05-11 10:00:00,QUICK/USDT,96.65,96.72,95.31,95.73,0.95992247,92.5997649035
1652259600,2022-05-11 09:00:00,QUICK/USDT,95.71,96.4,94.52,96.4,55.7231,5290.974855
1652256000,2022-05-11 08:00:00,QUICK/USDT,93.09,96.31,90,96.11,97.75551135,9093.9978531365
1652252400,2022-05-11 07:00:00,QUICK/USDT,95.8,96.48,91.62,92.39,69.63650529,6612.767802956
1652248800,2022-05-11 06:00:00,QUICK/USDT,101.55,101.55,95.94,96.05,7.54311677,739.9679537755
1652245200,2022-05-11 05:00:00,QUICK/USDT,100.91,103.04,100.91,101.1,0.8809,89.336405
1652241600,2022-05-11 04:00:00,QUICK/USDT,102.33,102.9,101.21,101.64,0.2331,23.723986
1652238000,2022-05-11 03:00:00,QUICK/USDT,103.65,104.46,103.04,103.04,3.4245,356.052417
1652234400,2022-05-11 02:00:00,QUICK/USDT,101.3,104.27,101.3,103.34,23.23667307,2407.1137855278
1652230800,2022-05-11 01:00:00,QUICK/USDT,103.04,103.35,101.6,101.6,0.10035719,10.2819421386
1652227200,2022-05-11 00:00:00,QUICK/USDT,102.6,105.79,102.6,103.5,22.53702796,2359.8549962108
1652223600,2022-05-10 23:00:00,QUICK/USDT,102.33,104.25,102.04,102.04,2.03601542,209.2299441852
1652220000,2022-05-10 22:00:00,QUICK/USDT,100,102.33,100,101.62,0.9511382,95.657083592
1652216400,2022-05-10 21:00:00,QUICK/USDT,104,104,99.96,100,78.96218068,7955.5221826852
1652212800,2022-05-10 20:00:00,QUICK/USDT,105.88,105.88,102.55,104,70.70779984,7387.369985334
1652209200,2022-05-10 19:00:00,QUICK/USDT,109.22,109.22,105.89,105.89,2.3576,252.113179
1652205600,2022-05-10 18:00:00,QUICK/USDT,110.18,115.84,109.03,109.22,25.75975486,2861.1015211685
1652202000,2022-05-10 17:00:00,QUICK/USDT,108.31,110.85,108.31,110.85,26.444,2893.456074
1652198400,2022-05-10 16:00:00,QUICK/USDT,108.72,108.72,106.67,108.01,7.3728,790.284787
1652194800,2022-05-10 15:00:00,QUICK/USDT,107.99,109.43,106.73,109.43,3.1436,337.098596
1652191200,2022-05-10 14:00:00,QUICK/USDT,112.68,114.29,107.59,108.72,7.46994161,821.1063419942
1652187600,2022-05-10 13:00:00,QUICK/USDT,114.58,115,112.17,112.27,7.7348,878.242557
1652184000,2022-05-10 12:00:00,QUICK/USDT,111.88,115,111.58,115,9.48564222,1073.1509923
1652180400,2022-05-10 11:00:00,QUICK/USDT,109.98,112.5,109.78,112.5,1.85989304,207.1518102968
1652176800,2022-05-10 10:00:00,QUICK/USDT,109.43,110.37,109.43,109.88,0.17940658,19.7915542346
1652173200,2022-05-10 09:00:00,QUICK/USDT,111.04,111.04,109.44,109.88,11.982,1321.607225
1652169600,2022-05-10 08:00:00,QUICK/USDT,110.85,111.77,110.85,111.47,1.81181369,202.0336460243
1652166000,2022-05-10 07:00:00,QUICK/USDT,111.46,111.78,110,110,9.1588,1014.568415
1652162400,2022-05-10 06:00:00,QUICK/USDT,110.85,113.88,109.93,111.46,42.28140414,4734.5030711574
1652158800,2022-05-10 05:00:00,QUICK/USDT,107.3,110.89,107.3,109.9,2.36898055,259.1224716204
1652155200,2022-05-10 04:00:00,QUICK/USDT,105.17,107.3,103.54,107.3,1.667,174.64905
1652151600,2022-05-10 03:00:00,QUICK/USDT,105.88,105.88,105.85,105.85,0.0316,3.345421
1652148000,2022-05-10 02:00:00,QUICK/USDT,105.19,107.4,104.49,106.19,1.58965409,168.025614344
1652144400,2022-05-10 01:00:00,QUICK/USDT,104.45,106.05,104.45,105.59,7.82670844,818.205197154
1652140800,2022-05-10 00:00:00,QUICK/USDT,99.49,104.05,98.05,103.4,60.27243213,6020.7520467261
1652137200,2022-05-09 23:00:00,QUICK/USDT,109.47,109.47,99.55,100.24,48.09766259,4908.1425784275
1652133600,2022-05-09 22:00:00,QUICK/USDT,109.41,110.85,109.22,110.85,3.00208388,330.7487280508
1652130000,2022-05-09 21:00:00,QUICK/USDT,110.33,112.31,109.41,109.41,25.64413826,2865.0542399806
1652126400,2022-05-09 20:00:00,QUICK/USDT,108.31,111.97,108.31,111.25,52.18410364,5747.2492972028
1652122800,2022-05-09 19:00:00,QUICK/USDT,107.57,109.98,106.59,108.16,20.77772054,2260.6300626607
1652119200,2022-05-09 18:00:00,QUICK/USDT,110.85,110.85,106,108,32.88816801,3550.2594690713
1652115600,2022-05-09 17:00:00,QUICK/USDT,110.07,111.56,108.49,110.13,19.71121187,2169.6297039224
1652112000,2022-05-09 16:00:00,QUICK/USDT,114.68,115.11,100,110.07,54.32633961,5815.6139276383
1652108400,2022-05-09 15:00:00,QUICK/USDT,118.59,118.59,114.78,115.18,13.0501,1518.732374
1652104800,2022-05-09 14:00:00,QUICK/USDT,119.4,119.4,118.32,119.37,7.93508626,941.199451444
1652101200,2022-05-09 13:00:00,QUICK/USDT,118.66,120.45,118.32,119.37,0.51929285,62.0529637825
1652097600,2022-05-09 12:00:00,QUICK/USDT,119.01,119.01,118.66,118.9,0.4356804,51.80092656
1652094000,2022-05-09 11:00:00,QUICK/USDT,118.9,119.59,117.69,119.27,1.3802,163.983864
1652090400,2022-05-09 10:00:00,QUICK/USDT,121.76,123.21,118.61,118.63,19.39232353,2326.1040641313
1652086800,2022-05-09 09:00:00,QUICK/USDT,122.87,128.99,121.88,121.88,27.95252852,3550.8489628352
1652083200,2022-05-09 08:00:00,QUICK/USDT,124,124,121.66,121.95,3.9441,484.254232
1652079600,2022-05-09 07:00:00,QUICK/USDT,125.81,125.81,124,124,2.59529922,323.6571268682
1652076000,2022-05-09 06:00:00,QUICK/USDT,127.81,127.81,125.06,126.89,5.85597756,734.1600969436
1652072400,2022-05-09 05:00:00,QUICK/USDT,127.42,128.98,126.63,126.87,2.11033861,269.2734079178
1652068800,2022-05-09 04:00:00,QUICK/USDT,127.77,128.75,127.42,127.81,16.6531,2139.137507
1652065200,2022-05-09 03:00:00,QUICK/USDT,126.89,128.52,126.89,127.81,4.12052629,527.2701807908
1652061600,2022-05-09 02:00:00,QUICK/USDT,130.84,130.84,125.97,126.67,15.16391974,1950.4954477816
1652058000,2022-05-09 01:00:00,QUICK/USDT,130.48,130.48,130.14,130.14,0.6323,82.499274
1652054400,2022-05-09 00:00:00,QUICK/USDT,130.6,130.61,130.6,130.61,5.5336,722.694904
1652050800,2022-05-08 23:00:00,QUICK/USDT,130.66,130.66,129.87,129.87,6.0462,785.278275
1652047200,2022-05-08 22:00:00,QUICK/USDT,131.35,131.35,130.44,130.59,13.10760168,1713.7574234482
1652043600,2022-05-08 21:00:00,QUICK/USDT,130.76,131.44,130.76,131.41,8.49841793,1116.2851003638
1652040000,2022-05-08 20:00:00,QUICK/USDT,134.25,144.37,124.69,130.36,249.29153848,33335.1863296758
1652036400,2022-05-08 19:00:00,QUICK/USDT,131.24,135.27,131.2,135.27,19.4611571,2580.9148704434
1652032800,2022-05-08 18:00:00,QUICK/USDT,129.24,131.2,127.85,131.2,4.2202,542.657937
1652029200,2022-05-08 17:00:00,QUICK/USDT,131.55,131.55,129.3,129.57,90.6559,11922.401805
1652025600,2022-05-08 16:00:00,QUICK/USDT,131.55,132.43,131.55,132.43,0.17551159,23.1549998637
1652022000,2022-05-08 15:00:00,QUICK/USDT,132.1,132.1,131.55,131.55,0.8669,114.273184
1652018400,2022-05-08 14:00:00,QUICK/USDT,131.95,132.8,131.63,131.63,4.24239156,560.194533168
1652014800,2022-05-08 13:00:00,QUICK/USDT,132.88,133.24,131.64,131.64,1.34958033,178.772403791
1652011200,2022-05-08 12:00:00,QUICK/USDT,133.6,133.6,133.14,133.2,0.0146,1.94574
1652007600,2022-05-08 11:00:00,QUICK/USDT,133.3,134.55,133.23,133.23,0.92046854,123.557418057
1652004000,2022-05-08 10:00:00,QUICK/USDT,132.41,132.9,132.41,132.9,0.27008969,35.833558801
1652000400,2022-05-08 09:00:00,QUICK/USDT,134.04,134.63,132.54,132.54,9.1018393,1215.536979959
1651996800,2022-05-08 08:00:00,QUICK/USDT,133.79,133.79,133.7,133.7,0.0832,11.1269
1651993200,2022-05-08 07:00:00,QUICK/USDT,134.6,135.05,134.25,134.25,0.3361,45.182823
1651989600,2022-05-08 06:00:00,QUICK/USDT,134.4,135.17,134.29,134.74,2.37047976,318.865985744
1651986000,2022-05-08 05:00:00,QUICK/USDT,134.29,134.29,134.13,134.13,0.244,32.756405
1651982400,2022-05-08 04:00:00,QUICK/USDT,133.74,136.53,133.74,134.7,2.9025281,391.589964493
1651978800,2022-05-08 03:00:00,QUICK/USDT,133.06,134.35,133.06,133.64,3.08647889,413.038002149
1651975200,2022-05-08 02:00:00,QUICK/USDT,136.52,136.67,132.44,132.53,33.48465776,4501.3302340592
1651971600,2022-05-08 01:00:00,QUICK/USDT,137.23,137.76,136.52,136.52,8.6009779,1181.337782344
1651968000,2022-05-08 00:00:00,QUICK/USDT,139.83,139.83,137.14,137.14,23.8783,3308.25014
1651964400,2022-05-07 23:00:00,QUICK/USDT,139.59,140.76,139.08,139.83,6.20972956,871.238167878
1651960800,2022-05-07 22:00:00,QUICK/USDT,143.92,143.92,135,139.77,79.23303645,10958.5862928577
1651957200,2022-05-07 21:00:00,QUICK/USDT,143.92,144.78,143.76,143.92,4.61603674,664.3977222172
1651953600,2022-05-07 20:00:00,QUICK/USDT,144.13,144.97,143.96,144.97,1.09268988,157.4103374336
1651950000,2022-05-07 19:00:00,QUICK/USDT,145,145,144.14,145,0.20855517,30.23895165
1651946400,2022-05-07 18:00:00,QUICK/USDT,144.98,145.29,144.37,145.29,0.2178171,31.531917158
1651942800,2022-05-07 17:00:00,QUICK/USDT,144.37,145.08,144.37,144.37,0.1427,20.696877
1651939200,2022-05-07 16:00:00,QUICK/USDT,144.72,145.47,144.72,145.38,0.1410705,20.50839429
1651935600,2022-05-07 15:00:00,QUICK/USDT,145.61,145.61,145.02,145.36,0.01339412,1.9471988132
1651932000,2022-05-07 14:00:00,QUICK/USDT,144.72,145.62,144.37,145.51,0.39539584,57.3375176039
1651928400,2022-05-07 13:00:00,QUICK/USDT,144.43,144.93,144.43,144.93,6.7192,971.370347
