https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FORTH,Volume USDT
1657155600,2022-07-07 01:00:00,FORTH/USDT,3.4197,3.4336,3.403,3.425,227.0978,777.20670599
1657152000,2022-07-07 00:00:00,FORTH/USDT,3.4045,3.4244,3.3846,3.4145,61.0969564,208.82869849152
1657148400,2022-07-06 23:00:00,FORTH/USDT,3.4479,3.4479,3.3931,3.4044,279.2248,952.37440361
1657144800,2022-07-06 22:00:00,FORTH/USDT,3.4065,3.4768,3.4056,3.4354,899.4537,3111.17115849
1657141200,2022-07-06 21:00:00,FORTH/USDT,3.4047,3.4336,3.375,3.409,587.4842,1999.42901861
1657137600,2022-07-06 20:00:00,FORTH/USDT,3.3787,3.4106,3.3348,3.4106,1209.55811927,4066.000973671469
1657134000,2022-07-06 19:00:00,FORTH/USDT,3.5054,3.5054,3.3756,3.3954,2300.48011002,7939.855410224426
1657130400,2022-07-06 18:00:00,FORTH/USDT,3.49,3.54,3.4657,3.4938,2538.82177873,8909.492963306234
1657126800,2022-07-06 17:00:00,FORTH/USDT,3.531,3.5648,3.4521,3.4748,668.1463,2343.72038407
1657123200,2022-07-06 16:00:00,FORTH/USDT,3.5546,3.6053,3.4753,3.5358,1249.908,4408.7496052
1657119600,2022-07-06 15:00:00,FORTH/USDT,3.5942,3.6132,3.5018,3.5654,1896.53607136,6726.79644747256
1657116000,2022-07-06 14:00:00,FORTH/USDT,3.709,3.709,3.541,3.5937,12847.73209819,46408.916643300217
1657112400,2022-07-06 13:00:00,FORTH/USDT,3.8385,3.9742,3.6898,3.7161,5488.02788798,20767.856622529896
1657108800,2022-07-06 12:00:00,FORTH/USDT,4.025,4.025,3.8231,3.84,4814.5627379,18703.548716440893
1657105200,2022-07-06 11:00:00,FORTH/USDT,4.3229,4.3749,3.85,4.0462,17331.6383068,70224.932056420894
1657101600,2022-07-06 10:00:00,FORTH/USDT,3.6629,4.3862,3.6444,4.3264,24230.93533098,99333.175301203472
1657098000,2022-07-06 09:00:00,FORTH/USDT,3.7223,3.9163,3.63,3.6684,10536.12315099,39731.566350857065
1657094400,2022-07-06 08:00:00,FORTH/USDT,3.7781,4.0961,3.6046,3.7223,26506.10793024,101331.662204818027
1657090800,2022-07-06 07:00:00,FORTH/USDT,3.2953,3.7777,3.2953,3.7777,10994.55619829,39226.52223818458
1657087200,2022-07-06 06:00:00,FORTH/USDT,3.2667,3.2953,3.2648,3.2953,101.6154,333.7648748
1657083600,2022-07-06 05:00:00,FORTH/USDT,3.2905,3.2947,3.2549,3.2785,217.581247,713.8956374452
1657080000,2022-07-06 04:00:00,FORTH/USDT,3.314,3.3192,3.2904,3.3021,47.3653,156.6187156
1657076400,2022-07-06 03:00:00,FORTH/USDT,3.2347,3.3159,3.2347,3.2935,391.4428,1282.66788495
1657072800,2022-07-06 02:00:00,FORTH/USDT,3.2144,3.2317,3.2048,3.2248,89.2724,286.75110581
1657069200,2022-07-06 01:00:00,FORTH/USDT,3.2903,3.3042,3.2201,3.2201,166.4038,542.83546265
1657065600,2022-07-06 00:00:00,FORTH/USDT,3.253,3.3121,3.2433,3.3021,334.2801,1097.20380125
1657062000,2022-07-05 23:00:00,FORTH/USDT,3.2667,3.2682,3.2492,3.2492,96.43759508,313.749013191292
1657058400,2022-07-05 22:00:00,FORTH/USDT,3.2785,3.2867,3.2547,3.2831,108.6192,355.80336571
1657054800,2022-07-05 21:00:00,FORTH/USDT,3.2903,3.3021,3.2557,3.2904,2093.9884,6838.46931807
1657051200,2022-07-05 20:00:00,FORTH/USDT,3.3448,3.3448,3.2935,3.2935,511.1703,1689.06116686
1657047600,2022-07-05 19:00:00,FORTH/USDT,3.3253,3.338,3.3086,3.3349,980.26254656,3266.487367271568
1657044000,2022-07-05 18:00:00,FORTH/USDT,3.3015,3.3194,3.2952,3.3194,251.71416648,833.01163024372
1657040400,2022-07-05 17:00:00,FORTH/USDT,3.3272,3.3272,3.2899,3.3017,632.3893,2090.74663485
1657036800,2022-07-05 16:00:00,FORTH/USDT,3.3194,3.3379,3.2969,3.3259,663.62007705,2199.596817579261
1657033200,2022-07-05 15:00:00,FORTH/USDT,3.274,3.4,3.2502,3.3021,7698.79181147,25455.533448192192
1657029600,2022-07-05 14:00:00,FORTH/USDT,3.2847,3.3055,3.2572,3.2651,159.4167,522.36131288
1657026000,2022-07-05 13:00:00,FORTH/USDT,3.2048,3.3055,3.2048,3.2748,1538.3347,5035.01840712
1657022400,2022-07-05 12:00:00,FORTH/USDT,3.2044,3.2146,3.1748,3.1949,793.83738785,2528.781349133595
1657018800,2022-07-05 11:00:00,FORTH/USDT,3.2547,3.2553,3.2044,3.2044,217.62217318,703.119733282854
1657015200,2022-07-05 10:00:00,FORTH/USDT,3.2441,3.2921,3.2348,3.2348,1387.99801585,4518.64259677452
1657011600,2022-07-05 09:00:00,FORTH/USDT,3.2891,3.2891,3.2248,3.2433,526.8626,1716.68115192
1657008000,2022-07-05 08:00:00,FORTH/USDT,3.3056,3.4618,3.2704,3.28,4170.72506738,14011.576281679762
1657004400,2022-07-05 07:00:00,FORTH/USDT,3.3149,3.3239,3.2947,3.3056,35.4891,117.32764551
1657000800,2022-07-05 06:00:00,FORTH/USDT,3.3455,3.3545,3.3133,3.3149,146.68792889,488.164236889081
1656997200,2022-07-05 05:00:00,FORTH/USDT,3.3599,3.3738,3.3451,3.3647,240.18751186,808.218921923268
1656993600,2022-07-05 04:00:00,FORTH/USDT,3.3347,3.3599,3.3347,3.3548,292.0575221,978.46105565771
1656990000,2022-07-05 03:00:00,FORTH/USDT,3.3401,3.3452,3.3246,3.3347,26.8652,89.56702141
1656986400,2022-07-05 02:00:00,FORTH/USDT,3.3055,3.3457,3.3042,3.3248,691.0596,2299.4470035
1656982800,2022-07-05 01:00:00,FORTH/USDT,3.3097,3.3097,3.3097,3.3097,0,0
1656979200,2022-07-05 00:00:00,FORTH/USDT,3.3325,3.3654,3.3092,3.3097,569.3962,1899.87098222
1656975600,2022-07-04 23:00:00,FORTH/USDT,3.3239,3.3347,3.3046,3.3143,311.17948735,1033.9378186614
1656972000,2022-07-04 22:00:00,FORTH/USDT,3.2961,3.3194,3.2961,3.3153,160.2971,530.99788498
1656968400,2022-07-04 21:00:00,FORTH/USDT,3.2613,3.3001,3.2613,3.2746,173.65835645,569.96128803085
1656964800,2022-07-04 20:00:00,FORTH/USDT,3.2851,3.2903,3.2441,3.2565,4073.09390071,13297.598397568658
1656961200,2022-07-04 19:00:00,FORTH/USDT,3.3046,3.3125,3.2769,3.2769,245.8899,812.14754765
1656957600,2022-07-04 18:00:00,FORTH/USDT,3.3047,3.3194,3.2947,3.3194,605.53580047,2006.502201710071
1656954000,2022-07-04 17:00:00,FORTH/USDT,3.2956,3.3265,3.2913,3.3246,1071.0444,3529.79002902
1656950400,2022-07-04 16:00:00,FORTH/USDT,3.3069,3.3156,3.2956,3.3153,144.08904314,476.2052355195
1656946800,2022-07-04 15:00:00,FORTH/USDT,3.3194,3.3371,3.3048,3.3069,107.74868014,357.457262309542
1656943200,2022-07-04 14:00:00,FORTH/USDT,3.3108,3.3111,3.3048,3.3048,60.3041,199.46018552
1656939600,2022-07-04 13:00:00,FORTH/USDT,3.3071,3.3236,3.2933,3.3061,1741.637,5759.01114517
1656936000,2022-07-04 12:00:00,FORTH/USDT,3.3485,3.3509,3.2955,3.3146,543.2716632,1804.041702124668
1656932400,2022-07-04 11:00:00,FORTH/USDT,3.3444,3.3444,3.3051,3.3346,1274.0006,4243.58676983
1656928800,2022-07-04 10:00:00,FORTH/USDT,3.3733,3.3806,3.3445,3.3506,961.23900871,3222.644304053447
1656925200,2022-07-04 09:00:00,FORTH/USDT,3.3546,3.3809,3.3445,3.3733,184.80179857,620.4869859908
1656921600,2022-07-04 08:00:00,FORTH/USDT,3.3056,3.3697,3.3056,3.3697,414.6606,1387.16973092
1656918000,2022-07-04 07:00:00,FORTH/USDT,3.2894,3.3066,3.2746,3.3066,244.15365485,802.684949559445
1656914400,2022-07-04 06:00:00,FORTH/USDT,3.3532,3.3542,3.2998,3.2998,484.25230688,1617.463621883314
1656910800,2022-07-04 05:00:00,FORTH/USDT,3.3068,3.3521,3.3068,3.3521,473.2604,1581.19972767
1656907200,2022-07-04 04:00:00,FORTH/USDT,3.3056,3.3244,3.3042,3.3042,42.7340514,141.26855474846
1656903600,2022-07-04 03:00:00,FORTH/USDT,3.2948,3.3353,3.2948,3.3241,323.18007466,1072.222143366898
1656900000,2022-07-04 02:00:00,FORTH/USDT,3.3551,3.3651,3.2755,3.2765,1029.53247421,3401.293553766765
1656896400,2022-07-04 01:00:00,FORTH/USDT,3.3576,3.3652,3.3357,3.3367,956.859,3206.7851139
1656892800,2022-07-04 00:00:00,FORTH/USDT,3.3748,3.3854,3.314,3.36,4560.1679,15246.99417483
1656889200,2022-07-03 23:00:00,FORTH/USDT,3.4053,3.4056,3.3571,3.3751,427.02451916,1440.310843821508
1656885600,2022-07-03 22:00:00,FORTH/USDT,3.433,3.433,3.3596,3.4249,1044.92283262,3535.394528490238
1656882000,2022-07-03 21:00:00,FORTH/USDT,3.4357,3.4431,3.3969,3.4348,837.49553809,2867.105465593539
1656878400,2022-07-03 20:00:00,FORTH/USDT,3.482,3.4852,3.4363,3.44,482.9054796,1666.491950068844
1656874800,2022-07-03 19:00:00,FORTH/USDT,3.4896,3.5042,3.4638,3.4676,1210.15920139,4219.635893859023
1656871200,2022-07-03 18:00:00,FORTH/USDT,3.4649,3.4942,3.4328,3.4942,2607.87410577,9006.191582170161
1656867600,2022-07-03 17:00:00,FORTH/USDT,3.4743,3.5675,3.4502,3.4689,4054.37146919,14249.039151237808
1656864000,2022-07-03 16:00:00,FORTH/USDT,3.4756,3.5004,3.4244,3.4727,5895.65990368,20458.319239040254
1656860400,2022-07-03 15:00:00,FORTH/USDT,3.4447,3.5695,3.4,3.4964,8613.03515439,29964.140099427149
1656856800,2022-07-03 14:00:00,FORTH/USDT,3.3805,3.4459,3.352,3.4447,7098.80044136,24162.575941158219
1656853200,2022-07-03 13:00:00,FORTH/USDT,3.4539,3.4802,3.38,3.3955,5408.87686945,18540.632816092238
1656849600,2022-07-03 12:00:00,FORTH/USDT,3.4588,3.5362,3.38,3.4441,5673.8743,19571.52450314
1656846000,2022-07-03 11:00:00,FORTH/USDT,3.5956,3.6052,3.4295,3.4414,8219.46828732,29023.318394850014
1656842400,2022-07-03 10:00:00,FORTH/USDT,3.7658,3.8061,3.5622,3.5957,8399.46881023,31132.484288392755
1656838800,2022-07-03 09:00:00,FORTH/USDT,4.1496,4.2431,3.735,3.754,23339.54979995,92583.4914157393
1656835200,2022-07-03 08:00:00,FORTH/USDT,4.377,4.3784,4.0911,4.146,10776.69210262,45299.415821154676
1656831600,2022-07-03 07:00:00,FORTH/USDT,4.3716,4.645,4.3185,4.3762,28276.34429666,126599.349223556181
1656828000,2022-07-03 06:00:00,FORTH/USDT,4.3071,4.3948,4.1055,4.3715,11219.87235948,47660.447995253616
1656824400,2022-07-03 05:00:00,FORTH/USDT,4.1185,4.3223,4.05,4.3211,9167.51203552,38345.802826384525
1656820800,2022-07-03 04:00:00,FORTH/USDT,4.1431,4.5901,4.0028,4.117,14737.2985589,62119.974192299605
1656817200,2022-07-03 03:00:00,FORTH/USDT,4.1153,4.2684,3.97,4.1259,7823.7990286,32051.399306028706
1656813600,2022-07-03 02:00:00,FORTH/USDT,4.1167,4.4554,4.1035,4.117,11257.05365374,48017.409352377183
1656810000,2022-07-03 01:00:00,FORTH/USDT,3.8734,4.366,3.8734,4.1225,13073.51403522,54329.883967694567
1656806400,2022-07-03 00:00:00,FORTH/USDT,3.9626,4.0824,3.8724,3.8734,3581.23255529,14266.660059497251
1656802800,2022-07-02 23:00:00,FORTH/USDT,4.1202,4.1202,3.9004,3.9479,3465.04466272,13835.640053700118
1656799200,2022-07-02 22:00:00,FORTH/USDT,4.1357,4.3738,4.0736,4.1215,9723.84651294,41261.306505148599
1656795600,2022-07-02 21:00:00,FORTH/USDT,4.0255,4.1696,3.9488,4.1172,7046.73129961,28833.137411423413
1656792000,2022-07-02 20:00:00,FORTH/USDT,3.9535,4.0448,3.8586,4.0255,4677.98453346,18489.649596729731
1656788400,2022-07-02 19:00:00,FORTH/USDT,3.9918,4.2291,3.9256,3.9842,9693.09658687,39751.742150643261
1656784800,2022-07-02 18:00:00,FORTH/USDT,4.19,4.2652,3.8737,3.9918,12372.07356197,49666.947899109848
1656781200,2022-07-02 17:00:00,FORTH/USDT,4.497,4.6781,4.0542,4.19,20291.62033029,86986.902780590674
1656777600,2022-07-02 16:00:00,FORTH/USDT,4.4015,5.0895,4.3955,4.482,31681.50522624,148469.50247508166
1656774000,2022-07-02 15:00:00,FORTH/USDT,4.8158,4.9268,4.194,4.4119,39647.1848038,175701.762054107695
1656770400,2022-07-02 14:00:00,FORTH/USDT,4.2447,4.925,4.0792,4.8121,44652.02626716,198984.119977659031
1656766800,2022-07-02 13:00:00,FORTH/USDT,3.7102,4.64,3.7102,4.2447,34759.84459564,140935.854550618174
1656763200,2022-07-02 12:00:00,FORTH/USDT,3.6044,3.88,3.5234,3.7102,21801.60096225,80692.094171378043
1656759600,2022-07-02 11:00:00,FORTH/USDT,3.5724,3.9349,3.5189,3.6087,13736.71841527,50675.432201019366
1656756000,2022-07-02 10:00:00,FORTH/USDT,3.6623,3.8269,3.4402,3.5776,21042.97233039,75620.856796099048
1656752400,2022-07-02 09:00:00,FORTH/USDT,3.4121,4.4393,3.4121,3.6577,82993.99460553,327711.692522630778
1656748800,2022-07-02 08:00:00,FORTH/USDT,2.7625,3.834,2.7625,3.4064,35020.37425483,119596.779331379455
1656745200,2022-07-02 07:00:00,FORTH/USDT,2.7656,2.7795,2.7656,2.7795,14.2805,39.60700653
1656741600,2022-07-02 06:00:00,FORTH/USDT,2.7556,2.7656,2.7555,2.7609,121.4119,334.86238453
1656738000,2022-07-02 05:00:00,FORTH/USDT,2.7492,2.7711,2.7492,2.7624,63.7107,175.59260855
1656734400,2022-07-02 04:00:00,FORTH/USDT,2.75,2.75,2.7481,2.7492,13.152,36.15854995
1656730800,2022-07-02 03:00:00,FORTH/USDT,2.7555,2.7555,2.75,2.7501,1662.2297,4571.62221446
1656727200,2022-07-02 02:00:00,FORTH/USDT,2.78,2.78,2.7501,2.7556,562.1214,1554.52795735
1656723600,2022-07-02 01:00:00,FORTH/USDT,2.8028,2.8028,2.78,2.78,39.3036,109.42975516
1656720000,2022-07-02 00:00:00,FORTH/USDT,2.8008,2.8246,2.7955,2.8055,195.2597,549.74868351
1656716400,2022-07-01 23:00:00,FORTH/USDT,2.805,2.8137,2.7952,2.8137,582.7896,1630.66158489
1656712800,2022-07-01 22:00:00,FORTH/USDT,2.84,2.84,2.8069,2.8069,58.1503,164.40977905
1656709200,2022-07-01 21:00:00,FORTH/USDT,2.8658,2.8658,2.8401,2.8401,227.2256,649.15845545
1656705600,2022-07-01 20:00:00,FORTH/USDT,2.8155,2.8922,2.8155,2.8412,273.4023,783.37323967
1656702000,2022-07-01 19:00:00,FORTH/USDT,2.8266,2.8266,2.798,2.8137,63.1413,177.34710047
1656698400,2022-07-01 18:00:00,FORTH/USDT,2.8227,2.8587,2.8227,2.8368,151.9210308,433.718947350065
1656694800,2022-07-01 17:00:00,FORTH/USDT,2.7887,2.8266,2.7887,2.8227,77.1226,217.24103995
1656691200,2022-07-01 16:00:00,FORTH/USDT,2.7937,2.8104,2.7937,2.8104,310.8022,872.98030827
1656687600,2022-07-01 15:00:00,FORTH/USDT,2.7752,2.8088,2.7745,2.7955,195.98848946,546.646694478441
1656684000,2022-07-01 14:00:00,FORTH/USDT,2.8008,2.8008,2.7499,2.7577,4364.8041,12127.66352344
1656680400,2022-07-01 13:00:00,FORTH/USDT,2.7565,2.8189,2.7565,2.8189,1440.1348265,4029.87833247085
1656676800,2022-07-01 12:00:00,FORTH/USDT,2.7739,2.7739,2.7573,2.7573,0.75,2.0694486
1656673200,2022-07-01 11:00:00,FORTH/USDT,2.7711,2.7745,2.7501,2.7567,251.10334253,696.161668789485
1656669600,2022-07-01 10:00:00,FORTH/USDT,2.8137,2.8137,2.7711,2.7711,18.082,50.50052222
1656666000,2022-07-01 09:00:00,FORTH/USDT,2.8266,2.8266,2.8137,2.8239,43.3586,122.14553215
1656662400,2022-07-01 08:00:00,FORTH/USDT,2.8219,2.8527,2.8212,2.8527,5.349,15.13038598
1656658800,2022-07-01 07:00:00,FORTH/USDT,2.7954,2.8799,2.7954,2.8266,320.3217504,911.801184897187
1656655200,2022-07-01 06:00:00,FORTH/USDT,2.8008,2.8008,2.8008,2.8008,0.2724,0.76293792
1656651600,2022-07-01 05:00:00,FORTH/USDT,2.7846,2.798,2.7755,2.7854,91.9254,257.03240778
1656648000,2022-07-01 04:00:00,FORTH/USDT,2.8149,2.8149,2.7837,2.7837,36.0114,100.51912602
1656644400,2022-07-01 03:00:00,FORTH/USDT,2.851,2.851,2.8219,2.8219,11.9781,33.95028031
1656640800,2022-07-01 02:00:00,FORTH/USDT,2.879,2.879,2.8454,2.8454,49.0821,139.91992785
1656637200,2022-07-01 01:00:00,FORTH/USDT,2.9043,2.9043,2.8645,2.879,51.11760414,146.584624953802
1656633600,2022-07-01 00:00:00,FORTH/USDT,2.8442,2.9215,2.8297,2.8854,178.03748014,510.435613084714
1656630000,2022-06-30 23:00:00,FORTH/USDT,2.7863,2.841,2.7863,2.841,38.8302,109.38705001
1656626400,2022-06-30 22:00:00,FORTH/USDT,2.7755,2.793,2.7685,2.7913,12.767,35.36907933
1656622800,2022-06-30 21:00:00,FORTH/USDT,2.788,2.8144,2.7755,2.7755,152.0043,425.7511405
1656619200,2022-06-30 20:00:00,FORTH/USDT,2.788,2.8854,2.7646,2.7685,790.6249,2250.87039192
1656615600,2022-06-30 19:00:00,FORTH/USDT,2.7757,2.8008,2.7605,2.7673,320.7741,888.60281169
1656612000,2022-06-30 18:00:00,FORTH/USDT,2.7928,2.7945,2.7815,2.7945,163.5619,455.1237239
1656608400,2022-06-30 17:00:00,FORTH/USDT,2.805,2.8097,2.77,2.7928,112.63637942,314.721168346814
1656604800,2022-06-30 16:00:00,FORTH/USDT,2.8008,2.8447,2.7752,2.8137,1579.5387,4423.96865222
1656601200,2022-06-30 15:00:00,FORTH/USDT,2.7711,2.793,2.7678,2.793,573.9685,1593.4432221
1656597600,2022-06-30 14:00:00,FORTH/USDT,2.7625,2.7687,2.7625,2.7687,836.2599,2315.03165011
1656594000,2022-06-30 13:00:00,FORTH/USDT,2.8171,2.865,2.7386,2.7386,406.9284,1146.78722837
1656590400,2022-06-30 12:00:00,FORTH/USDT,2.7373,2.8368,2.7059,2.8072,1040.5828,2922.9032532
1656586800,2022-06-30 11:00:00,FORTH/USDT,2.7141,2.7453,2.7141,2.7338,100.36143594,274.071305802572
1656583200,2022-06-30 10:00:00,FORTH/USDT,2.7233,2.7233,2.6943,2.7123,484.7254,1310.43874616
1656579600,2022-06-30 09:00:00,FORTH/USDT,2.7044,2.717,2.6675,2.717,524.2502,1414.97748795
1656576000,2022-06-30 08:00:00,FORTH/USDT,2.7373,2.7373,2.7,2.7007,194.34877444,526.422282949936
1656572400,2022-06-30 07:00:00,FORTH/USDT,2.7837,2.7837,2.738,2.7396,143.0069,393.39029508
1656568800,2022-06-30 06:00:00,FORTH/USDT,2.8561,2.8561,2.788,2.788,1544.4038,4337.52933305
1656565200,2022-06-30 05:00:00,FORTH/USDT,2.8555,2.8619,2.8555,2.8619,0.7944,2.27243537
1656561600,2022-06-30 04:00:00,FORTH/USDT,2.8747,2.879,2.8553,2.8747,57.49326559,164.191628351573
1656558000,2022-06-30 03:00:00,FORTH/USDT,2.8658,2.8658,2.8601,2.8601,0.604,1.72901603
1656554400,2022-06-30 02:00:00,FORTH/USDT,2.8806,2.8806,2.8689,2.869,4.9861,14.3379346
1656550800,2022-06-30 01:00:00,FORTH/USDT,2.8806,2.8806,2.8806,2.8806,0.1728,0.49776768
1656547200,2022-06-30 00:00:00,FORTH/USDT,2.8824,2.8845,2.8806,2.8806,40.5005,116.82313644
1656543600,2022-06-29 23:00:00,FORTH/USDT,2.9025,2.9025,2.8824,2.8846,18.5534,53.53071102
1656540000,2022-06-29 22:00:00,FORTH/USDT,2.9358,2.9358,2.9043,2.9054,257.8548,750.1355147
1656536400,2022-06-29 21:00:00,FORTH/USDT,2.9244,2.9372,2.8881,2.9372,155.0963,454.43096557
1656532800,2022-06-29 20:00:00,FORTH/USDT,2.8922,2.9455,2.8922,2.9055,557.709,1628.58411036
1656529200,2022-06-29 19:00:00,FORTH/USDT,2.8525,2.9143,2.8457,2.8956,85.6691,247.1331891
1656525600,2022-06-29 18:00:00,FORTH/USDT,2.8447,2.8646,2.8447,2.8458,21.162,60.40241125
1656522000,2022-06-29 17:00:00,FORTH/USDT,2.841,2.8435,2.841,2.841,2.17979634,6.19719739279
1656518400,2022-06-29 16:00:00,FORTH/USDT,2.8746,2.8746,2.841,2.841,49.7316,141.49345746
1656514800,2022-06-29 15:00:00,FORTH/USDT,2.8658,2.879,2.8527,2.8754,1.788,5.11683551
1656511200,2022-06-29 14:00:00,FORTH/USDT,2.8546,2.8824,2.8546,2.8824,12.0189,34.48393594
1656507600,2022-06-29 13:00:00,FORTH/USDT,2.8354,2.8583,2.8157,2.8583,142.0512,403.6591352
1656504000,2022-06-29 12:00:00,FORTH/USDT,2.8527,2.865,2.8255,2.8255,147.7232,421.11590373
1656500400,2022-06-29 11:00:00,FORTH/USDT,2.919,2.9365,2.8143,2.8426,906.15741454,2577.873962415826
1656496800,2022-06-29 10:00:00,FORTH/USDT,2.8375,2.9747,2.8375,2.9166,2028.9831273,5913.32650192531
1656493200,2022-06-29 09:00:00,FORTH/USDT,2.8113,3.0893,2.8113,2.8219,2285.98027365,6521.933899243535
1656489600,2022-06-29 08:00:00,FORTH/USDT,2.8061,2.8104,2.8055,2.8104,62.07256608,174.187030311232
1656486000,2022-06-29 07:00:00,FORTH/USDT,2.7837,2.8045,2.78,2.8045,29.30726876,82.15883443742
1656482400,2022-06-29 06:00:00,FORTH/USDT,2.8149,2.8279,2.788,2.788,85.421,239.43919352
1656478800,2022-06-29 05:00:00,FORTH/USDT,2.8368,2.8532,2.8219,2.8219,451.16689059,1284.630689391388
1656475200,2022-06-29 04:00:00,FORTH/USDT,2.8447,2.8447,2.8447,2.8447,0.0974,0.27707378
1656471600,2022-06-29 03:00:00,FORTH/USDT,2.8787,2.879,2.8396,2.8396,111.9324,319.68166978
1656468000,2022-06-29 02:00:00,FORTH/USDT,2.875,2.8764,2.875,2.8764,82.7748,238.0881675
1656464400,2022-06-29 01:00:00,FORTH/USDT,2.8554,2.8556,2.8554,2.8556,58.1135,165.93731048
1656460800,2022-06-29 00:00:00,FORTH/USDT,2.8246,2.8733,2.8246,2.8733,58.9786,169.31105604
1656457200,2022-06-28 23:00:00,FORTH/USDT,2.8368,2.8368,2.8219,2.8219,6.8856,19.49141306
1656453600,2022-06-28 22:00:00,FORTH/USDT,2.8747,2.8747,2.8396,2.8396,181.7809,519.30825658
1656450000,2022-06-28 21:00:00,FORTH/USDT,2.8847,2.8847,2.8687,2.8846,129.26888427,372.058358450302
1656446400,2022-06-28 20:00:00,FORTH/USDT,2.8833,2.8847,2.875,2.8847,101.16147865,291.441121841655
1656442800,2022-06-28 19:00:00,FORTH/USDT,2.9148,2.9148,2.8826,2.8832,167.51506403,486.198920651296
1656439200,2022-06-28 18:00:00,FORTH/USDT,2.9682,2.9682,2.8954,2.907,118.5589,346.07478663
1656435600,2022-06-28 17:00:00,FORTH/USDT,3.0075,3.0075,2.9682,2.9682,155.9413,464.19105302
1656432000,2022-06-28 16:00:00,FORTH/USDT,3.0096,3.0143,3.0096,3.0143,1.7662,5.31914367
1656428400,2022-06-28 15:00:00,FORTH/USDT,3.0352,3.0352,2.9938,2.9938,33.6005,101.11059156
1656424800,2022-06-28 14:00:00,FORTH/USDT,3.0842,3.1051,3.0375,3.0375,1521.80573863,4666.869044533
1656421200,2022-06-28 13:00:00,FORTH/USDT,3.0249,3.08,3.015,3.08,303.16663447,923.142972456442
1656417600,2022-06-28 12:00:00,FORTH/USDT,3.0348,3.0388,3.0157,3.0157,114.36257999,347.191370013612
1656414000,2022-06-28 11:00:00,FORTH/USDT,3.032,3.032,3.015,3.0249,0.9489,2.87493182
1656410400,2022-06-28 10:00:00,FORTH/USDT,3.0388,3.0388,3.032,3.032,9.3798,28.50278976
1656406800,2022-06-28 09:00:00,FORTH/USDT,3.0558,3.0558,3.0372,3.0542,17.63680413,53.844159973846
1656403200,2022-06-28 08:00:00,FORTH/USDT,3.0142,3.0549,3.0085,3.0549,159.014,481.60938753
1656399600,2022-06-28 07:00:00,FORTH/USDT,3.0008,3.0344,3.0008,3.0246,52.59327669,158.930434178136
1656396000,2022-06-28 06:00:00,FORTH/USDT,3.0094,3.0249,3.0094,3.0249,133.29,402.93695402
1656392400,2022-06-28 05:00:00,FORTH/USDT,2.9853,3.0094,2.9853,3.0083,81.418,244.78415848
1656388800,2022-06-28 04:00:00,FORTH/USDT,2.9869,2.9892,2.9806,2.9806,333.4215,994.76128196
1656385200,2022-06-28 03:00:00,FORTH/USDT,2.9807,2.9938,2.9754,2.9938,70.4232,210.01357465
1656381600,2022-06-28 02:00:00,FORTH/USDT,2.984,2.984,2.96,2.9749,48.8402,145.20823346
1656378000,2022-06-28 01:00:00,FORTH/USDT,3.042,3.042,2.984,2.984,80.2136,241.39486479
1656374400,2022-06-28 00:00:00,FORTH/USDT,2.9938,3.0596,2.9938,3.0549,3372.8643,10235.85913664
1656370800,2022-06-27 23:00:00,FORTH/USDT,3.0142,3.029,2.9938,2.9999,73.1132,220.80692612
1656367200,2022-06-27 22:00:00,FORTH/USDT,3.0129,3.0339,3.0129,3.0248,84.5425,255.49578185
1656363600,2022-06-27 21:00:00,FORTH/USDT,3.0142,3.0231,2.9938,2.9938,1.8424,5.53667836
1656360000,2022-06-27 20:00:00,FORTH/USDT,3.0004,3.033,3.0004,3.0142,144.5155,436.47637174
1656356400,2022-06-27 19:00:00,FORTH/USDT,3.0142,3.0142,2.975,2.9859,49.2077,146.86417086
1656352800,2022-06-27 18:00:00,FORTH/USDT,2.9907,3.035,2.9907,3.0315,135.1359,407.4693142
1656349200,2022-06-27 17:00:00,FORTH/USDT,2.9682,2.9867,2.9682,2.9851,58.082,173.39121603
1656345600,2022-06-27 16:00:00,FORTH/USDT,2.9747,2.9849,2.973,2.973,133.1618,396.22360804
1656342000,2022-06-27 15:00:00,FORTH/USDT,3.0006,3.0006,2.9552,2.9947,595.2565,1777.65598071
1656338400,2022-06-27 14:00:00,FORTH/USDT,3.0053,3.0053,2.9553,3.0006,317.6232,943.71700913
1656334800,2022-06-27 13:00:00,FORTH/USDT,3.0751,3.0984,3.0051,3.0051,344.7923066,1049.60801156436
1656331200,2022-06-27 12:00:00,FORTH/USDT,3.08,3.0948,3.0702,3.0702,87.95422588,271.270226198749
1656327600,2022-06-27 11:00:00,FORTH/USDT,3.1321,3.1449,3.08,3.08,179.2542614,558.59386742294
1656324000,2022-06-27 10:00:00,FORTH/USDT,3.127,3.1464,3.1263,3.1321,187.1457,586.31583982
1656320400,2022-06-27 09:00:00,FORTH/USDT,3.1268,3.1268,3.1266,3.1266,58.5908,183.1931376
1656316800,2022-06-27 08:00:00,FORTH/USDT,3.1084,3.125,3.107,3.125,44.1948,137.8693225
1656313200,2022-06-27 07:00:00,FORTH/USDT,3.0955,3.1084,3.0955,3.1084,0.2184,0.67743105
1656309600,2022-06-27 06:00:00,FORTH/USDT,3.0984,3.105,3.0856,3.086,102.10403554,316.2010516117
