https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AURORA,Volume USDT
1656093600,2022-06-24 18:00:00,AURORA/USDT,1.5898,1.6067,1.5396,1.5675,514.3285,813.68327121
1656090000,2022-06-24 17:00:00,AURORA/USDT,1.5951,1.6068,1.579,1.5947,258.84487575,413.05234758755
1656086400,2022-06-24 16:00:00,AURORA/USDT,1.5942,1.5966,1.5513,1.5917,385.80559228,608.715606899724
1656082800,2022-06-24 15:00:00,AURORA/USDT,1.5633,1.5968,1.5489,1.5823,997.82983589,1565.190314107604
1656079200,2022-06-24 14:00:00,AURORA/USDT,1.5206,1.5636,1.516,1.5635,872.5191,1337.82361544
1656075600,2022-06-24 13:00:00,AURORA/USDT,1.5103,1.5348,1.5038,1.5204,3128.8668796,4747.27777857584
1656072000,2022-06-24 12:00:00,AURORA/USDT,1.4939,1.5132,1.4697,1.5097,1345.7595,2013.66908964
1656068400,2022-06-24 11:00:00,AURORA/USDT,1.4926,1.5322,1.492,1.4948,1876.0225,2802.26531312
1656064800,2022-06-24 10:00:00,AURORA/USDT,1.4785,1.4927,1.4476,1.4927,234.3215,344.2542796
1656061200,2022-06-24 09:00:00,AURORA/USDT,1.4832,1.4996,1.4707,1.4786,2917.2435,4317.74379317
1656057600,2022-06-24 08:00:00,AURORA/USDT,1.518,1.518,1.4602,1.4726,966.5525,1442.97998866
1656054000,2022-06-24 07:00:00,AURORA/USDT,1.4806,1.5406,1.4788,1.5284,2047.0926,3060.429973154141
1656050400,2022-06-24 06:00:00,AURORA/USDT,1.4828,1.4927,1.4803,1.4812,2490.00759907,3688.065389101789
1656046800,2022-06-24 05:00:00,AURORA/USDT,1.4915,1.4915,1.4732,1.4829,288.6575,428.74539499
1656043200,2022-06-24 04:00:00,AURORA/USDT,1.4925,1.5003,1.4832,1.4918,2070.4253,3092.699479
1656039600,2022-06-24 03:00:00,AURORA/USDT,1.496,1.5004,1.4702,1.4925,159.7555,238.34437295
1656036000,2022-06-24 02:00:00,AURORA/USDT,1.4504,1.4968,1.4504,1.4967,1474.9238,2206.70693901
1656032400,2022-06-24 01:00:00,AURORA/USDT,1.4569,1.4743,1.427,1.4426,2258.17809305,3288.338194283615
1656028800,2022-06-24 00:00:00,AURORA/USDT,1.4933,1.4945,1.4571,1.4574,135.9281,202.26860848
1656025200,2022-06-23 23:00:00,AURORA/USDT,1.4702,1.4961,1.4702,1.4934,1845.9344,2760.21734985
1656021600,2022-06-23 22:00:00,AURORA/USDT,1.4672,1.4832,1.4381,1.4697,1841.0922,2701.94978411
1656018000,2022-06-23 21:00:00,AURORA/USDT,1.5008,1.5014,1.4669,1.4672,236.7872,351.46142618
1656014400,2022-06-23 20:00:00,AURORA/USDT,1.4836,1.5304,1.4836,1.5004,1479.69621524,2207.483479253296
1656010800,2022-06-23 19:00:00,AURORA/USDT,1.4593,1.4982,1.4454,1.4832,845.90281047,1245.970922900494
1656007200,2022-06-23 18:00:00,AURORA/USDT,1.4575,1.4659,1.4513,1.46,1524.2472,2218.82413267
1656003600,2022-06-23 17:00:00,AURORA/USDT,1.4247,1.4633,1.4232,1.4575,1404.2306,2018.78990593
1656000000,2022-06-23 16:00:00,AURORA/USDT,1.4233,1.4454,1.4233,1.4247,1615.7505,2302.11429322
1655996400,2022-06-23 15:00:00,AURORA/USDT,1.4234,1.425,1.4233,1.4236,1786.0827,2542.76675675
1655992800,2022-06-23 14:00:00,AURORA/USDT,1.4229,1.4307,1.4229,1.4234,779.1448,1108.97098527
1655989200,2022-06-23 13:00:00,AURORA/USDT,1.4171,1.4291,1.4053,1.4236,1455.41672332,2048.907474088708
1655985600,2022-06-23 12:00:00,AURORA/USDT,1.4257,1.4257,1.4151,1.4158,1244.236,1773.73099296
1655982000,2022-06-23 11:00:00,AURORA/USDT,1.4256,1.4256,1.4256,1.4256,0,0
1655978400,2022-06-23 10:00:00,AURORA/USDT,1.4473,1.4473,1.4176,1.4256,217.9913,314.69762289
1655974800,2022-06-23 09:00:00,AURORA/USDT,1.4502,1.4502,1.4502,1.4502,154.9362,224.68847724
1655971200,2022-06-23 08:00:00,AURORA/USDT,1.434,1.4682,1.434,1.4504,149.27707859,217.954257103498
1655967600,2022-06-23 07:00:00,AURORA/USDT,1.4314,1.4925,1.4022,1.4211,1054.4589,1509.80051072
1655964000,2022-06-23 06:00:00,AURORA/USDT,1.44,1.44,1.4176,1.4258,15.4443,21.999928
1655960400,2022-06-23 05:00:00,AURORA/USDT,1.4559,1.4559,1.42,1.4448,36.7354,52.88737085
1655956800,2022-06-23 04:00:00,AURORA/USDT,1.4176,1.4851,1.4176,1.4578,284.44568423,414.616526867377
1655953200,2022-06-23 03:00:00,AURORA/USDT,1.3879,1.4195,1.3838,1.4097,524.0691,736.05512909
1655949600,2022-06-23 02:00:00,AURORA/USDT,1.4046,1.4046,1.3893,1.3893,69.6649,97.09423907
1655946000,2022-06-23 01:00:00,AURORA/USDT,1.4258,1.4373,1.4046,1.4046,28.0361,39.84457962
1655942400,2022-06-23 00:00:00,AURORA/USDT,1.4667,1.4926,1.41,1.41,178.3375,259.056214313678
1655938800,2022-06-22 23:00:00,AURORA/USDT,1.352,1.4668,1.352,1.4505,432.4186,604.477901385636
1655935200,2022-06-22 22:00:00,AURORA/USDT,1.3682,1.3728,1.352,1.352,369.21924777,499.337139788656
1655931600,2022-06-22 21:00:00,AURORA/USDT,1.3684,1.3852,1.35,1.3602,678.2569,920.53692415
1655928000,2022-06-22 20:00:00,AURORA/USDT,1.3852,1.3852,1.3606,1.377,144.3834,196.59156011
1655924400,2022-06-22 19:00:00,AURORA/USDT,1.4104,1.4104,1.3612,1.393,92.80519797,128.814801151621
1655920800,2022-06-22 18:00:00,AURORA/USDT,1.434,1.4844,1.4082,1.4255,57.24644679,81.975752285076
1655917200,2022-06-22 17:00:00,AURORA/USDT,1.41,1.4335,1.3733,1.4335,222.2643,309.94683817
1655913600,2022-06-22 16:00:00,AURORA/USDT,1.4422,1.5182,1.373,1.41,891.5100025,1274.1924657211
1655910000,2022-06-22 15:00:00,AURORA/USDT,1.4423,1.5186,1.4265,1.4265,1293.99540012,1913.938834865082
1655906400,2022-06-22 14:00:00,AURORA/USDT,1.4421,1.4559,1.4187,1.4559,205.89702575,297.141586229425
1655902800,2022-06-22 13:00:00,AURORA/USDT,1.393,1.4453,1.3669,1.434,1249.77669621,1779.472682137734
1655899200,2022-06-22 12:00:00,AURORA/USDT,1.3834,1.4,1.3767,1.3848,16.7363,23.25255476
1655895600,2022-06-22 11:00:00,AURORA/USDT,1.3684,1.4472,1.3639,1.3848,1530.7212,2158.44079161
1655892000,2022-06-22 10:00:00,AURORA/USDT,1.3594,1.3834,1.3594,1.3594,152.2255,207.42112572
1655888400,2022-06-22 09:00:00,AURORA/USDT,1.4012,1.4373,1.3426,1.3472,1343.9043,1858.99866215
1655884800,2022-06-22 08:00:00,AURORA/USDT,1.3976,1.4175,1.393,1.393,182.01780586,257.777588606883
1655881200,2022-06-22 07:00:00,AURORA/USDT,1.3728,1.3976,1.369,1.3976,16.6261,22.8530941
1655877600,2022-06-22 06:00:00,AURORA/USDT,1.38,1.4258,1.3594,1.3684,550.4287,760.2237721
1655874000,2022-06-22 05:00:00,AURORA/USDT,1.4102,1.4257,1.38,1.3803,2559.542,3563.33850362
1655870400,2022-06-22 04:00:00,AURORA/USDT,1.4258,1.4308,1.384,1.4102,2299.7255,3245.85047747
1655866800,2022-06-22 03:00:00,AURORA/USDT,1.4586,1.4712,1.432,1.4343,178.52897762,258.489450710784
1655863200,2022-06-22 02:00:00,AURORA/USDT,1.4596,1.4657,1.4453,1.4472,164.44456401,237.809893735272
1655859600,2022-06-22 01:00:00,AURORA/USDT,1.4832,1.4921,1.4645,1.47,202.60372117,299.974098687757
1655856000,2022-06-22 00:00:00,AURORA/USDT,1.4926,1.4926,1.473,1.473,386.3775,575.05251322
1655852400,2022-06-21 23:00:00,AURORA/USDT,1.474,1.53,1.4453,1.4916,3757.8723,5554.01715657
1655848800,2022-06-21 22:00:00,AURORA/USDT,1.463,1.4767,1.4455,1.4767,326.137,476.07916809
1655845200,2022-06-21 21:00:00,AURORA/USDT,1.4752,1.4752,1.4457,1.463,552.3499,802.54140773
1655841600,2022-06-21 20:00:00,AURORA/USDT,1.4914,1.5084,1.4576,1.4702,340.14720349,507.645619594895
1655838000,2022-06-21 19:00:00,AURORA/USDT,1.4832,1.524,1.4689,1.4834,944.17357099,1409.81955983876
1655834400,2022-06-21 18:00:00,AURORA/USDT,1.4914,1.5058,1.4702,1.4844,1492.7368,2215.62827269
1655830800,2022-06-21 17:00:00,AURORA/USDT,1.5968,1.6181,1.4902,1.5,3097.2813058,4753.23895674435
1655827200,2022-06-21 16:00:00,AURORA/USDT,1.5152,1.6061,1.5152,1.5969,1599.97192996,2487.400516969544
1655823600,2022-06-21 15:00:00,AURORA/USDT,1.516,1.5317,1.4832,1.5084,1237.16833718,1868.191729966107
1655820000,2022-06-21 14:00:00,AURORA/USDT,1.5051,1.5268,1.4768,1.501,3439.26226596,5156.50143583424
1655816400,2022-06-21 13:00:00,AURORA/USDT,1.488,1.5092,1.4824,1.5049,208.59150988,313.388445717041
1655812800,2022-06-21 12:00:00,AURORA/USDT,1.5078,1.516,1.4803,1.4914,767.4359,1145.33536644
1655809200,2022-06-21 11:00:00,AURORA/USDT,1.5182,1.5464,1.4969,1.4969,778.83190043,1185.255754287734
1655805600,2022-06-21 10:00:00,AURORA/USDT,1.5216,1.5452,1.4997,1.5241,780.53502823,1193.099011627104
1655802000,2022-06-21 09:00:00,AURORA/USDT,1.4822,1.5338,1.482,1.5079,2963.34529644,4444.863558503752
1655798400,2022-06-21 08:00:00,AURORA/USDT,1.4584,1.485,1.4457,1.485,1174.04586984,1710.412218909936
1655794800,2022-06-21 07:00:00,AURORA/USDT,1.4702,1.505,1.4462,1.4559,2027.27126578,3007.858243198396
1655791200,2022-06-21 06:00:00,AURORA/USDT,1.444,1.4812,1.43,1.4668,1514.573,2191.11065113
1655787600,2022-06-21 05:00:00,AURORA/USDT,1.4206,1.4649,1.4187,1.4568,923.4653,1333.81118535
1655784000,2022-06-21 04:00:00,AURORA/USDT,1.4575,1.4575,1.4187,1.4296,778.6234,1110.76479662
1655780400,2022-06-21 03:00:00,AURORA/USDT,1.4478,1.4666,1.4224,1.4577,1114.49613194,1597.525128203204
1655776800,2022-06-21 02:00:00,AURORA/USDT,1.5121,1.5121,1.4348,1.4472,1334.6409,1973.10525214
1655773200,2022-06-21 01:00:00,AURORA/USDT,1.5198,1.5622,1.4381,1.5121,2492.9895,3714.95620158
1655769600,2022-06-21 00:00:00,AURORA/USDT,1.4983,1.5198,1.4967,1.5198,90.08186004,136.179457628792
1655766000,2022-06-20 23:00:00,AURORA/USDT,1.5242,1.5242,1.4782,1.4978,4316.0979,6481.14557769
1655762400,2022-06-20 22:00:00,AURORA/USDT,1.501,1.6206,1.5,1.527,2658.33678112,4061.931905655512
1655758800,2022-06-20 21:00:00,AURORA/USDT,1.5995,1.7499,1.4871,1.508,11685.99132845,18754.071054686306
1655755200,2022-06-20 20:00:00,AURORA/USDT,1.5406,1.6499,1.4953,1.5995,3473.02648363,5452.624975213548
1655751600,2022-06-20 19:00:00,AURORA/USDT,1.4389,1.7,1.4166,1.5411,25668.69795374,39618.402562663311
1655748000,2022-06-20 18:00:00,AURORA/USDT,1.3976,1.4469,1.3719,1.4389,270.89936177,379.834229015013
1655744400,2022-06-20 17:00:00,AURORA/USDT,1.4107,1.47,1.3586,1.4001,1341.28192427,1895.484774974357
1655740800,2022-06-20 16:00:00,AURORA/USDT,1.38,1.4732,1.3745,1.4098,1473.56338229,2073.418854358246
1655737200,2022-06-20 15:00:00,AURORA/USDT,1.3617,1.3999,1.3016,1.377,3605.34608612,4914.695872507985
1655733600,2022-06-20 14:00:00,AURORA/USDT,1.3613,1.363,1.3612,1.3621,47.6662,64.89401153
1655730000,2022-06-20 13:00:00,AURORA/USDT,1.3905,1.3905,1.3612,1.3612,115.67694272,158.877329608656
1655726400,2022-06-20 12:00:00,AURORA/USDT,1.3654,1.3905,1.3523,1.3905,199.54375833,275.431619101328
1655722800,2022-06-20 11:00:00,AURORA/USDT,1.3684,1.3902,1.3187,1.3742,1905.24455865,2567.77753002991
1655719200,2022-06-20 10:00:00,AURORA/USDT,1.311,1.3629,1.2876,1.3629,1582.25537447,2112.172854228557
1655715600,2022-06-20 09:00:00,AURORA/USDT,1.3455,1.3455,1.3108,1.3196,33.5752,44.70104828
1655712000,2022-06-20 08:00:00,AURORA/USDT,1.3196,1.3563,1.3193,1.3452,48.13886825,64.539692806302
1655708400,2022-06-20 07:00:00,AURORA/USDT,1.3095,1.3443,1.3095,1.3194,60.48546854,80.032898828322
1655704800,2022-06-20 06:00:00,AURORA/USDT,1.3181,1.3195,1.2953,1.3092,97.5629,128.09072017
1655701200,2022-06-20 05:00:00,AURORA/USDT,1.3153,1.3194,1.3153,1.3185,22.4876,29.65616752
1655697600,2022-06-20 04:00:00,AURORA/USDT,1.3105,1.3456,1.29,1.3154,74.03510472,96.903959081232
1655694000,2022-06-20 03:00:00,AURORA/USDT,1.324,1.324,1.309,1.3098,27.725,36.41308607
1655690400,2022-06-20 02:00:00,AURORA/USDT,1.2996,1.3232,1.2966,1.3232,1478.6527,1917.53869419
1655686800,2022-06-20 01:00:00,AURORA/USDT,1.3077,1.3343,1.285,1.2994,129.7133,169.21615696
1655683200,2022-06-20 00:00:00,AURORA/USDT,1.3205,1.3462,1.2871,1.3084,385.4799,510.21043467
1655679600,2022-06-19 23:00:00,AURORA/USDT,1.2997,1.3589,1.2995,1.3199,1168.3417,1546.90411541447
1655676000,2022-06-19 22:00:00,AURORA/USDT,1.2929,1.31,1.2927,1.3002,641.3604,831.883983
1655672400,2022-06-19 21:00:00,AURORA/USDT,1.3117,1.3117,1.2738,1.2936,395.3742,507.64489978
1655668800,2022-06-19 20:00:00,AURORA/USDT,1.3107,1.3302,1.2924,1.3107,386.23548076,501.98304183561
1655665200,2022-06-19 19:00:00,AURORA/USDT,1.2914,1.3274,1.2774,1.3108,1767.0534981,2276.38317942927
1655661600,2022-06-19 18:00:00,AURORA/USDT,1.2786,1.3356,1.2778,1.2914,425.11009492,550.499027306796
1655658000,2022-06-19 17:00:00,AURORA/USDT,1.2899,1.3108,1.2502,1.278,1339.14372528,1726.059205887024
1655654400,2022-06-19 16:00:00,AURORA/USDT,1.2812,1.3453,1.2704,1.2891,1929.82814691,2518.061031966343
1655650800,2022-06-19 15:00:00,AURORA/USDT,1.2757,1.2898,1.2699,1.2822,587.41675058,751.976670066155
1655647200,2022-06-19 14:00:00,AURORA/USDT,1.2211,1.709,1.2211,1.2756,9244.60088555,13081.330096092954
1655643600,2022-06-19 13:00:00,AURORA/USDT,1.225,1.2717,1.2211,1.2211,310.42219483,386.219128338548
1655640000,2022-06-19 12:00:00,AURORA/USDT,1.2592,1.2963,1.224,1.224,1979.65660878,2482.289753621514
1655636400,2022-06-19 11:00:00,AURORA/USDT,1.2357,1.2964,1.2294,1.2428,843.09961737,1058.303799132323
1655632800,2022-06-19 10:00:00,AURORA/USDT,1.1859,1.2412,1.1813,1.2358,3186.83880424,3886.774444122936
1655629200,2022-06-19 09:00:00,AURORA/USDT,1.1472,1.1879,1.1362,1.1858,2130.1933,2521.43886309
1655625600,2022-06-19 08:00:00,AURORA/USDT,1.1428,1.2367,1.137,1.1594,1857.49837745,2130.454214282415
1655622000,2022-06-19 07:00:00,AURORA/USDT,1.1674,1.185,1.1423,1.144,1937.83045545,2260.71543338825
1655618400,2022-06-19 06:00:00,AURORA/USDT,1.1563,1.1853,1.1392,1.1535,2762.52823587,3269.868382227992
1655614800,2022-06-19 05:00:00,AURORA/USDT,1.2076,1.2369,1.1428,1.1571,3260.61791771,3831.017624725499
1655611200,2022-06-19 04:00:00,AURORA/USDT,1.1985,1.2098,1.1744,1.2085,1536.3812,1842.15830512
1655607600,2022-06-19 03:00:00,AURORA/USDT,1.1956,1.2083,1.194,1.1998,2059.9066,2463.8151999
1655604000,2022-06-19 02:00:00,AURORA/USDT,1.1851,1.2389,1.1675,1.1958,4412.4534314,5254.302082329772
1655600400,2022-06-19 01:00:00,AURORA/USDT,1.2497,1.2497,1.1799,1.1854,844.9969,1046.16679376
1655596800,2022-06-19 00:00:00,AURORA/USDT,1.2504,1.34,1.2493,1.2495,3091.94266157,3922.2371989538
1655593200,2022-06-18 23:00:00,AURORA/USDT,1.2239,1.269,1.2116,1.2493,693.11072256,868.24331826955
1655589600,2022-06-18 22:00:00,AURORA/USDT,1.175,1.2286,1.173,1.224,4320.77543141,5108.664381400466
1655586000,2022-06-18 21:00:00,AURORA/USDT,1.1866,1.1903,1.1479,1.1754,301.89723476,353.852173102672
1655582400,2022-06-18 20:00:00,AURORA/USDT,1.1785,1.1904,1.1741,1.1741,1504.35411427,1788.197278827008
1655578800,2022-06-18 19:00:00,AURORA/USDT,1.1864,1.1907,1.1778,1.1778,90.9483,107.93748141
1655575200,2022-06-18 18:00:00,AURORA/USDT,1.1955,1.236,1.1681,1.1866,780.77160835,924.489086499805
1655571600,2022-06-18 17:00:00,AURORA/USDT,1.224,1.2369,1.1743,1.1907,1681.65018848,2064.606150058976
1655568000,2022-06-18 16:00:00,AURORA/USDT,1.2201,1.2369,1.2201,1.2273,1211.48198162,1497.663615275778
1655564400,2022-06-18 15:00:00,AURORA/USDT,1.2262,1.2269,1.2001,1.22,550.9345,664.95615466
1655560800,2022-06-18 14:00:00,AURORA/USDT,1.2018,1.2713,1.2014,1.2257,3283.48127832,3968.177328385639
1655557200,2022-06-18 13:00:00,AURORA/USDT,1.1997,1.2557,1.1997,1.2012,296.2756784,365.388304689964
1655553600,2022-06-18 12:00:00,AURORA/USDT,1.2556,1.2788,1.1984,1.1993,2072.16805462,2529.506796156706
1655550000,2022-06-18 11:00:00,AURORA/USDT,1.1967,1.2513,1.1914,1.249,2094.94916155,2532.693365620255
1655546400,2022-06-18 10:00:00,AURORA/USDT,1.1878,1.2041,1.1704,1.1964,3534.68655786,4235.037765853334
1655542800,2022-06-18 09:00:00,AURORA/USDT,1.1927,1.2011,1.1872,1.1875,2347.7645,2811.31837749
1655539200,2022-06-18 08:00:00,AURORA/USDT,1.2,1.2244,1.1717,1.1929,1297.31194283,1551.128547131052
1655535600,2022-06-18 07:00:00,AURORA/USDT,1.2612,1.2784,1.1632,1.2077,5074.82732805,6126.48665356912
1655532000,2022-06-18 06:00:00,AURORA/USDT,1.3584,1.3597,1.2627,1.2649,1129.8973,1471.33950914
1655528400,2022-06-18 05:00:00,AURORA/USDT,1.3665,1.3668,1.3564,1.3582,103.3715,140.65920503
1655524800,2022-06-18 04:00:00,AURORA/USDT,1.3747,1.4,1.3566,1.3666,274.3089,375.24801432
1655521200,2022-06-18 03:00:00,AURORA/USDT,1.3823,1.3831,1.3741,1.3743,84.0436,115.98504532
1655517600,2022-06-18 02:00:00,AURORA/USDT,1.363,1.3841,1.363,1.382,68.1775,93.54966592
1655514000,2022-06-18 01:00:00,AURORA/USDT,1.3978,1.3978,1.363,1.363,326.3177,446.28018054
1655510400,2022-06-18 00:00:00,AURORA/USDT,1.3604,1.5643,1.3601,1.4051,3344.83939339,4775.806916776419
1655506800,2022-06-17 23:00:00,AURORA/USDT,1.3663,1.375,1.3598,1.3603,82.00399549,111.61539227875
1655503200,2022-06-17 22:00:00,AURORA/USDT,1.3521,1.3677,1.3521,1.3663,41.428,56.35878384
1655499600,2022-06-17 21:00:00,AURORA/USDT,1.3349,1.4033,1.3333,1.3521,134.9122,185.060253050712
1655496000,2022-06-17 20:00:00,AURORA/USDT,1.3299,1.393,1.3178,1.3344,201.36290104,268.03824039872
1655492400,2022-06-17 19:00:00,AURORA/USDT,1.316,1.4197,1.3074,1.3302,329.97160065,444.411971596082
1655488800,2022-06-17 18:00:00,AURORA/USDT,1.354,1.4243,1.3155,1.3155,457.20239427,623.448219598761
1655485200,2022-06-17 17:00:00,AURORA/USDT,1.3429,1.353,1.3415,1.353,52.0531,70.12276463
1655481600,2022-06-17 16:00:00,AURORA/USDT,1.3452,1.3452,1.3413,1.3425,37.349,50.16193104
1655478000,2022-06-17 15:00:00,AURORA/USDT,1.3217,1.3896,1.3217,1.3444,128.21852701,171.716743553096
1655474400,2022-06-17 14:00:00,AURORA/USDT,1.3142,1.3897,1.2959,1.3214,1422.85650848,1912.533184205276
1655470800,2022-06-17 13:00:00,AURORA/USDT,1.3102,1.3173,1.3102,1.3153,53.57379115,70.311129896191
1655467200,2022-06-17 12:00:00,AURORA/USDT,1.2901,1.3149,1.2901,1.3108,44.89618929,58.202848777421
1655463600,2022-06-17 11:00:00,AURORA/USDT,1.3145,1.3146,1.2888,1.2903,92.3377,119.64006649
1655460000,2022-06-17 10:00:00,AURORA/USDT,1.3301,1.3306,1.2736,1.3143,1196.6902,1554.2787104
1655456400,2022-06-17 09:00:00,AURORA/USDT,1.3583,1.3584,1.33,1.33,328.21691884,441.461546772256
1655452800,2022-06-17 08:00:00,AURORA/USDT,1.3358,1.3584,1.3358,1.3583,110.16071778,148.291307982352
1655449200,2022-06-17 07:00:00,AURORA/USDT,1.3575,1.3575,1.3357,1.3369,184.5852,247.2057436
1655445600,2022-06-17 06:00:00,AURORA/USDT,1.3462,1.3588,1.3357,1.3581,104.60496688,140.632112916544
1655442000,2022-06-17 05:00:00,AURORA/USDT,1.3068,1.3462,1.2733,1.3451,609.4791,799.93407599
1655438400,2022-06-17 04:00:00,AURORA/USDT,1.2832,1.3069,1.2676,1.3068,1753.43650132,2258.650451165308
1655434800,2022-06-17 03:00:00,AURORA/USDT,1.5216,1.74,1.2613,1.2841,11299.78968935,17005.053806032612
1655431200,2022-06-17 02:00:00,AURORA/USDT,1.2922,1.5377,1.2886,1.5377,2441.20065762,3418.344377324136
1655427600,2022-06-17 01:00:00,AURORA/USDT,1.27,1.2888,1.2673,1.2888,207.7496025,264.96007950175
1655424000,2022-06-17 00:00:00,AURORA/USDT,1.2759,1.2847,1.2674,1.2698,105.8401,134.52120472
1655420400,2022-06-16 23:00:00,AURORA/USDT,1.2859,1.2986,1.2699,1.2847,422.5421975,542.99380064825
1655416800,2022-06-16 22:00:00,AURORA/USDT,1.3298,1.3318,1.2839,1.2954,283.7502,374.99656867
1655413200,2022-06-16 21:00:00,AURORA/USDT,1.3185,1.3565,1.3052,1.337,771.1927,1035.78188889
1655409600,2022-06-16 20:00:00,AURORA/USDT,1.3189,1.3302,1.3133,1.3191,79.0772,104.35973351
1655406000,2022-06-16 19:00:00,AURORA/USDT,1.3096,1.3102,1.3029,1.3031,80.5276,105.24604173
1655402400,2022-06-16 18:00:00,AURORA/USDT,1.3259,1.3316,1.3004,1.3086,275.5512,364.14156752
1655398800,2022-06-16 17:00:00,AURORA/USDT,1.3306,1.348,1.3258,1.3259,368.44906405,492.691068394164
1655395200,2022-06-16 16:00:00,AURORA/USDT,1.3228,1.3476,1.3215,1.3326,144.43806598,193.176444589286
1655391600,2022-06-16 15:00:00,AURORA/USDT,1.2959,1.3442,1.2843,1.3227,545.52274353,709.208267893026
1655388000,2022-06-16 14:00:00,AURORA/USDT,1.3258,1.3455,1.2784,1.2965,1349.40823994,1772.956129202994
1655384400,2022-06-16 13:00:00,AURORA/USDT,1.3281,1.3401,1.3258,1.3374,991.27354998,1315.03815553821
1655380800,2022-06-16 12:00:00,AURORA/USDT,1.3259,1.3585,1.3258,1.3282,764.16095899,1020.338771287915
1655377200,2022-06-16 11:00:00,AURORA/USDT,1.34,1.3772,1.3258,1.3258,1669.7899,2227.57410047
1655373600,2022-06-16 10:00:00,AURORA/USDT,1.3607,1.3611,1.3258,1.3259,837.3614,1112.90132039
1655370000,2022-06-16 09:00:00,AURORA/USDT,1.4053,1.4053,1.3605,1.3605,399.0719,551.22877354
1655366400,2022-06-16 08:00:00,AURORA/USDT,1.4104,1.4104,1.3976,1.405,168.8875,237.72784476
1655362800,2022-06-16 07:00:00,AURORA/USDT,1.4255,1.4255,1.4011,1.4081,526.55992466,742.926477927862
1655359200,2022-06-16 06:00:00,AURORA/USDT,1.4428,1.4428,1.4428,1.4428,10.39534238,14.998399985864
1655355600,2022-06-16 05:00:00,AURORA/USDT,1.4257,1.507,1.4125,1.4428,423.93633076,610.84341735532
1655352000,2022-06-16 04:00:00,AURORA/USDT,1.4308,1.4453,1.4308,1.4453,944.5037,1364.30303009
1655348400,2022-06-16 03:00:00,AURORA/USDT,1.4383,1.442,1.4197,1.4197,409.56680734,586.426981948954
1655344800,2022-06-16 02:00:00,AURORA/USDT,1.4607,1.4714,1.4413,1.4413,165.4485,242.49764121
1655341200,2022-06-16 01:00:00,AURORA/USDT,1.4844,1.4844,1.4404,1.4607,877.02,1279.30701958
1655337600,2022-06-16 00:00:00,AURORA/USDT,1.5178,1.5178,1.4927,1.4927,51.83536666,77.793500466548
1655334000,2022-06-15 23:00:00,AURORA/USDT,1.4702,1.5861,1.4702,1.5074,727.69087543,1115.385174735333
1655330400,2022-06-15 22:00:00,AURORA/USDT,1.4159,1.4821,1.4159,1.464,1341.81070687,1959.131818752275
1655326800,2022-06-15 21:00:00,AURORA/USDT,1.3671,1.4251,1.3612,1.4159,621.75807043,862.337424310618
1655323200,2022-06-15 20:00:00,AURORA/USDT,1.3547,1.3671,1.3328,1.3671,542.6837,736.74495021
1655319600,2022-06-15 19:00:00,AURORA/USDT,1.3384,1.4149,1.3259,1.3581,5044.694049,6916.0823160878
1655316000,2022-06-15 18:00:00,AURORA/USDT,1.304,1.3658,1.2346,1.3379,3360.78513312,4388.92932695848
1655312400,2022-06-15 17:00:00,AURORA/USDT,1.2974,1.3079,1.2948,1.2997,207.96097278,270.454841498962
1655308800,2022-06-15 16:00:00,AURORA/USDT,1.3352,1.3357,1.2966,1.2966,428.8381,567.44405735
1655305200,2022-06-15 15:00:00,AURORA/USDT,1.3457,1.348,1.3308,1.3384,309.1931,414.56229085
1655301600,2022-06-15 14:00:00,AURORA/USDT,1.3338,1.3729,1.3011,1.3283,2955.0746,3944.24917886
1655298000,2022-06-15 13:00:00,AURORA/USDT,1.3231,1.3834,1.3163,1.3339,1200.39745405,1608.27561603647
1655294400,2022-06-15 12:00:00,AURORA/USDT,1.31,1.3214,1.3036,1.3132,642.1235,842.75606922
1655290800,2022-06-15 11:00:00,AURORA/USDT,1.2493,1.4187,1.249,1.3083,3312.1143,4326.5074932
1655287200,2022-06-15 10:00:00,AURORA/USDT,1.2459,1.3658,1.2288,1.2608,3152.2551,4005.98638784
1655283600,2022-06-15 09:00:00,AURORA/USDT,1.2367,1.2718,1.2011,1.23,1502.24298554,1850.586668293784
1655280000,2022-06-15 08:00:00,AURORA/USDT,1.2713,1.2717,1.2342,1.2438,622.08236016,780.481826524752
1655276400,2022-06-15 07:00:00,AURORA/USDT,1.3074,1.316,1.258,1.2583,743.46523768,954.98911991688
1655272800,2022-06-15 06:00:00,AURORA/USDT,1.3338,1.4118,1.2871,1.3164,1120.85466993,1485.963350311596
1655269200,2022-06-15 05:00:00,AURORA/USDT,1.3641,1.3641,1.3214,1.3214,1242.0318,1662.61007724
1655265600,2022-06-15 04:00:00,AURORA/USDT,1.4135,1.4142,1.3655,1.3655,297.6059,418.53826251
1655262000,2022-06-15 03:00:00,AURORA/USDT,1.4376,1.4472,1.4102,1.4102,308.4948,439.76668828
1655258400,2022-06-15 02:00:00,AURORA/USDT,1.4596,1.4626,1.4381,1.4416,22.5658,32.76606705
1655254800,2022-06-15 01:00:00,AURORA/USDT,1.4472,1.4472,1.4439,1.4472,23.1006,33.42520575
1655251200,2022-06-15 00:00:00,AURORA/USDT,1.433,1.5002,1.433,1.4533,3130.895,4571.49692299
