https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BURGER,Volume USDT
1655276400,2022-06-15 07:00:00,BURGER/USDT,0.7205,0.7335,0.7153,0.7185,2741.36002661,1996.191233011505
1655272800,2022-06-15 06:00:00,BURGER/USDT,0.7328,0.7328,0.711,0.7234,3817.13009181,2745.824029407164
1655269200,2022-06-15 05:00:00,BURGER/USDT,0.7125,0.8077,0.7125,0.7344,38980.40110603,29768.096511639767
1655265600,2022-06-15 04:00:00,BURGER/USDT,0.7122,0.7248,0.7006,0.7116,3169.8455,2252.67400928
1655262000,2022-06-15 03:00:00,BURGER/USDT,0.7241,0.7241,0.7105,0.7176,67.1242,47.89007616
1655258400,2022-06-15 02:00:00,BURGER/USDT,0.7224,0.7226,0.7156,0.7226,1398.377,1006.80738254
1655254800,2022-06-15 01:00:00,BURGER/USDT,0.7195,0.728,0.7119,0.7265,4496.36200844,3221.601960773476
1655251200,2022-06-15 00:00:00,BURGER/USDT,0.7258,0.7265,0.72,0.72,925.9922,670.28951542
1655247600,2022-06-14 23:00:00,BURGER/USDT,0.7166,0.7328,0.7142,0.7325,13798.78301462,9921.623338215942
1655244000,2022-06-14 22:00:00,BURGER/USDT,0.7037,0.7588,0.7037,0.7166,12888.5856506,9337.217401889459
1655240400,2022-06-14 21:00:00,BURGER/USDT,0.7195,0.7226,0.7,0.7,1008.51662153,716.400395306671
1655236800,2022-06-14 20:00:00,BURGER/USDT,0.7266,0.744,0.7114,0.7192,13075.2351,9509.78143102
1655233200,2022-06-14 19:00:00,BURGER/USDT,0.7265,0.7844,0.7259,0.7271,21632.394535,16061.226093639588
1655229600,2022-06-14 18:00:00,BURGER/USDT,0.7248,0.7345,0.7248,0.7255,4142.88261534,3014.938419376526
1655226000,2022-06-14 17:00:00,BURGER/USDT,0.7335,0.7365,0.7191,0.7215,2949.9585,2151.15819138
1655222400,2022-06-14 16:00:00,BURGER/USDT,0.736,0.7396,0.7305,0.7305,2474.9972,1817.13708627
1655218800,2022-06-14 15:00:00,BURGER/USDT,0.7453,0.7499,0.7355,0.7365,1846.5631,1371.76025216
1655215200,2022-06-14 14:00:00,BURGER/USDT,0.7465,0.7501,0.7296,0.7426,1512.7982,1109.19637457
1655211600,2022-06-14 13:00:00,BURGER/USDT,0.7488,0.7576,0.7398,0.7502,4223.85343898,3168.188252984308
1655208000,2022-06-14 12:00:00,BURGER/USDT,0.7327,0.7748,0.7327,0.75,14590.7854,11038.89078192
1655204400,2022-06-14 11:00:00,BURGER/USDT,0.7403,0.7639,0.7232,0.7375,12491.27547443,9226.997731018414
1655200800,2022-06-14 10:00:00,BURGER/USDT,0.8033,0.8303,0.7412,0.7417,54681.19263781,42895.090847364959
1655197200,2022-06-14 09:00:00,BURGER/USDT,0.7241,0.8087,0.7152,0.8024,38181.54895047,29629.5963516354
1655193600,2022-06-14 08:00:00,BURGER/USDT,0.7295,0.7368,0.7142,0.7248,2920.66109951,2115.992715818968
1655190000,2022-06-14 07:00:00,BURGER/USDT,0.719,0.7394,0.7002,0.7295,12530.01446215,9066.239102948335
1655186400,2022-06-14 06:00:00,BURGER/USDT,0.7152,0.7185,0.7065,0.7185,1613.58878447,1152.609522097675
1655182800,2022-06-14 05:00:00,BURGER/USDT,0.7025,0.7254,0.7025,0.7184,10259.9623,7361.39622528
1655179200,2022-06-14 04:00:00,BURGER/USDT,0.7205,0.7384,0.6956,0.7025,3375.15705461,2396.164526938317
1655175600,2022-06-14 03:00:00,BURGER/USDT,0.6986,0.7289,0.6924,0.7205,11488.93210266,8129.834854118223
1655172000,2022-06-14 02:00:00,BURGER/USDT,0.6594,0.7088,0.6536,0.6996,6677.55439642,4526.159510771428
1655168400,2022-06-14 01:00:00,BURGER/USDT,0.668,0.6726,0.6556,0.6566,4696.80948952,3106.756802130434
1655164800,2022-06-14 00:00:00,BURGER/USDT,0.6816,0.7085,0.6646,0.6646,6051.78820022,4209.481251134996
1655161200,2022-06-13 23:00:00,BURGER/USDT,0.6665,0.6883,0.6602,0.6836,4103.674178,2796.8853009392
1655157600,2022-06-13 22:00:00,BURGER/USDT,0.6934,0.6934,0.6666,0.6666,3857.14519847,2597.222903953518
1655154000,2022-06-13 21:00:00,BURGER/USDT,0.6996,0.7035,0.6918,0.6924,4353.0366,3040.1100209
1655150400,2022-06-13 20:00:00,BURGER/USDT,0.7035,0.7198,0.6912,0.6979,18313.49618987,12811.419594072715
1655146800,2022-06-13 19:00:00,BURGER/USDT,0.7085,0.7245,0.7018,0.7031,8005.876304,5666.685473314683
1655143200,2022-06-13 18:00:00,BURGER/USDT,0.7103,0.7146,0.6976,0.7054,6814.27964963,4812.784851213743
1655139600,2022-06-13 17:00:00,BURGER/USDT,0.702,0.75,0.6764,0.7122,19699.47991527,14023.230701425264
1655136000,2022-06-13 16:00:00,BURGER/USDT,0.6899,0.7335,0.6896,0.7031,11714.71119391,8338.150905785827
1655132400,2022-06-13 15:00:00,BURGER/USDT,0.708,0.7195,0.6841,0.6903,23146.99970542,16265.198728345785
1655128800,2022-06-13 14:00:00,BURGER/USDT,0.7773,0.7856,0.6786,0.7075,29542.67197696,21543.373426276573
1655125200,2022-06-13 13:00:00,BURGER/USDT,0.6754,0.8528,0.6732,0.7772,132536.75546678,101174.412116123152
1655121600,2022-06-13 12:00:00,BURGER/USDT,0.6397,0.6927,0.6387,0.68,13332.69881021,8994.323490985503
1655118000,2022-06-13 11:00:00,BURGER/USDT,0.6357,0.6407,0.6218,0.6407,3219.85293691,2042.387155701291
1655114400,2022-06-13 10:00:00,BURGER/USDT,0.6356,0.6512,0.6303,0.6383,7438.72546676,4808.727172563048
1655110800,2022-06-13 09:00:00,BURGER/USDT,0.629,0.6551,0.6117,0.6368,6552.224,4122.96335539
1655107200,2022-06-13 08:00:00,BURGER/USDT,0.6609,0.6664,0.6242,0.6253,9420.57438006,6048.462833417011
1655103600,2022-06-13 07:00:00,BURGER/USDT,0.6779,0.681,0.6533,0.6636,2325.4504,1548.19629728
1655100000,2022-06-13 06:00:00,BURGER/USDT,0.6696,0.6869,0.6606,0.6756,4511.5426105,3037.4655841963
1655096400,2022-06-13 05:00:00,BURGER/USDT,0.6876,0.6996,0.6686,0.6717,3540.8152,2430.57932985
1655092800,2022-06-13 04:00:00,BURGER/USDT,0.6801,0.7192,0.6801,0.6924,10243.43618144,7180.565363875806
1655089200,2022-06-13 03:00:00,BURGER/USDT,0.66,0.689,0.6517,0.68,7644.1549464,5164.20953233896
1655085600,2022-06-13 02:00:00,BURGER/USDT,0.6748,0.6836,0.66,0.6604,5028.2599,3373.23047376
1655082000,2022-06-13 01:00:00,BURGER/USDT,0.6664,0.6779,0.6568,0.6779,8423.79507476,5620.989382256964
1655078400,2022-06-13 00:00:00,BURGER/USDT,0.6934,0.7025,0.6665,0.6665,8423.8215,5756.79363134
1655074800,2022-06-12 23:00:00,BURGER/USDT,0.7142,0.7155,0.6958,0.6958,4778.32208245,3399.405836942975
1655071200,2022-06-12 22:00:00,BURGER/USDT,0.7323,0.7323,0.7144,0.7144,490.1038,356.35281191
1655067600,2022-06-12 21:00:00,BURGER/USDT,0.734,0.7405,0.7298,0.7325,894.79778823,657.502996013165
1655064000,2022-06-12 20:00:00,BURGER/USDT,0.7585,0.7585,0.7306,0.7375,6715.78484088,4947.972090271163
1655060400,2022-06-12 19:00:00,BURGER/USDT,0.7674,0.7674,0.7527,0.7643,3472.9738,2627.62198926
1655056800,2022-06-12 18:00:00,BURGER/USDT,0.7764,0.7806,0.7643,0.769,4112.12605868,3177.859425225608
1655053200,2022-06-12 17:00:00,BURGER/USDT,0.7704,0.7936,0.7704,0.7768,4878.32876733,3818.608169821138
1655049600,2022-06-12 16:00:00,BURGER/USDT,0.7864,0.8114,0.7587,0.7694,8584.31419815,6697.0187829772
1655046000,2022-06-12 15:00:00,BURGER/USDT,0.7356,0.82,0.7356,0.7831,30144.73862097,23732.282436594171
1655042400,2022-06-12 14:00:00,BURGER/USDT,0.6924,0.7416,0.6647,0.7352,17990.2668,12632.92837595
1655038800,2022-06-12 13:00:00,BURGER/USDT,0.727,0.7275,0.689,0.689,14915.35926769,10492.644866457001
1655035200,2022-06-12 12:00:00,BURGER/USDT,0.7248,0.7359,0.7248,0.7285,1215.13766938,889.28489685209
1655031600,2022-06-12 11:00:00,BURGER/USDT,0.7245,0.7245,0.711,0.7245,1854.51237908,1329.77994731346
1655028000,2022-06-12 10:00:00,BURGER/USDT,0.7344,0.7395,0.7205,0.7241,1227.8139,894.35422339
1655024400,2022-06-12 09:00:00,BURGER/USDT,0.7581,0.7581,0.7345,0.7348,2928.28942028,2193.429572279635
1655020800,2022-06-12 08:00:00,BURGER/USDT,0.7505,0.7611,0.745,0.7585,12684.9222,9500.58641604
1655017200,2022-06-12 07:00:00,BURGER/USDT,0.7488,0.7505,0.7289,0.7505,1489.8478,1107.62982821
1655013600,2022-06-12 06:00:00,BURGER/USDT,0.7305,0.755,0.7305,0.7515,7081.2916,5288.11339811
1655010000,2022-06-12 05:00:00,BURGER/USDT,0.7538,0.7541,0.724,0.725,5831.52574774,4326.660575259333
1655006400,2022-06-12 04:00:00,BURGER/USDT,0.7935,0.7994,0.7541,0.755,3175.742,2489.69417378
1655002800,2022-06-12 03:00:00,BURGER/USDT,0.776,0.7985,0.7728,0.79,2334.9451,1835.9474115
1654999200,2022-06-12 02:00:00,BURGER/USDT,0.7986,0.7986,0.77,0.77,1101.61957857,855.641714200337
1654995600,2022-06-12 01:00:00,BURGER/USDT,0.818,0.818,0.7944,0.7946,12495.7975,10055.37430675
1654992000,2022-06-12 00:00:00,BURGER/USDT,0.8149,0.8248,0.8149,0.8223,166.74606276,136.883852611196
1654988400,2022-06-11 23:00:00,BURGER/USDT,0.825,0.825,0.8075,0.817,1848.63913724,1504.460438978804
1654984800,2022-06-11 22:00:00,BURGER/USDT,0.8264,0.8293,0.8248,0.8268,16079.9217,13309.69802984
1654981200,2022-06-11 21:00:00,BURGER/USDT,0.8137,0.8344,0.8137,0.8256,3735.95971613,3085.119312018697
1654977600,2022-06-11 20:00:00,BURGER/USDT,0.8215,0.8249,0.8137,0.8137,44.7568,36.64292579
1654974000,2022-06-11 19:00:00,BURGER/USDT,0.8355,0.8355,0.8215,0.8279,461.40092995,380.119188218411
1654970400,2022-06-11 18:00:00,BURGER/USDT,0.8136,0.8432,0.8136,0.8313,4171.70392362,3465.045229111644
1654966800,2022-06-11 17:00:00,BURGER/USDT,0.8005,0.8136,0.7921,0.8136,7594.40625921,6102.078638773127
1654963200,2022-06-11 16:00:00,BURGER/USDT,0.79,0.8132,0.7764,0.7968,16265.89444124,12892.990499825596
1654959600,2022-06-11 15:00:00,BURGER/USDT,0.82,0.8312,0.775,0.7936,16838.45892651,13331.338633223259
1654956000,2022-06-11 14:00:00,BURGER/USDT,0.8636,0.8636,0.8168,0.8194,12901.45149,10794.17661008375
1654952400,2022-06-11 13:00:00,BURGER/USDT,0.8294,0.8633,0.8294,0.863,1743.60610764,1479.463745756311
1654948800,2022-06-11 12:00:00,BURGER/USDT,0.8783,0.8856,0.8294,0.8294,3605.77607037,3059.10137187227
1654945200,2022-06-11 11:00:00,BURGER/USDT,0.8838,0.8862,0.8672,0.871,10328.56682945,9027.624672158917
1654941600,2022-06-11 10:00:00,BURGER/USDT,0.8984,0.8984,0.8835,0.8835,2978.9558,2638.07000979
1654938000,2022-06-11 09:00:00,BURGER/USDT,0.885,0.9071,0.8832,0.8984,4890.15441095,4341.945252543993
1654934400,2022-06-11 08:00:00,BURGER/USDT,0.9228,0.9228,0.885,0.885,10185.45251567,9220.658850632441
1654930800,2022-06-11 07:00:00,BURGER/USDT,0.9188,0.9234,0.9188,0.9229,1672.7009367,1538.87082337878
1654927200,2022-06-11 06:00:00,BURGER/USDT,0.9236,0.9249,0.9185,0.9185,1790.21151272,1650.618541374728
1654923600,2022-06-11 05:00:00,BURGER/USDT,0.9326,0.9326,0.9185,0.9185,2833.1409,2602.48653374
1654920000,2022-06-11 04:00:00,BURGER/USDT,0.9408,0.9408,0.9254,0.932,884.2817,819.86331038
1654916400,2022-06-11 03:00:00,BURGER/USDT,0.923,0.9475,0.923,0.9461,4898.78310706,4624.58341150935
1654912800,2022-06-11 02:00:00,BURGER/USDT,0.9338,0.9338,0.9154,0.9182,1384.66725962,1270.626390109664
1654909200,2022-06-11 01:00:00,BURGER/USDT,0.9172,0.948,0.9172,0.9329,2879.0567114,2689.746724900593
1654905600,2022-06-11 00:00:00,BURGER/USDT,0.9122,0.9176,0.9122,0.9176,1.5823,1.44960598
1654902000,2022-06-10 23:00:00,BURGER/USDT,0.9222,0.926,0.9081,0.912,10821.35603041,9930.532652124216
1654898400,2022-06-10 22:00:00,BURGER/USDT,0.9229,0.9239,0.9194,0.9228,218.39322249,201.638253228511
1654894800,2022-06-10 21:00:00,BURGER/USDT,0.9239,0.9256,0.9131,0.9255,1573.4737525,1448.583325452107
1654891200,2022-06-10 20:00:00,BURGER/USDT,0.9262,0.9379,0.9221,0.9262,3189.84453995,2965.84977961291
1654887600,2022-06-10 19:00:00,BURGER/USDT,0.9194,0.9319,0.9165,0.9268,3341.49002003,3087.878311014993
1654884000,2022-06-10 18:00:00,BURGER/USDT,0.9389,0.9465,0.9176,0.9251,5195.13693824,4870.731926839002
1654880400,2022-06-10 17:00:00,BURGER/USDT,0.9133,0.9475,0.9084,0.9362,3103.8910731,2891.528483800031
1654876800,2022-06-10 16:00:00,BURGER/USDT,0.9471,0.9494,0.9074,0.9155,8326.46439782,7732.148301455791
1654873200,2022-06-10 15:00:00,BURGER/USDT,0.94,0.9638,0.9232,0.9482,11399.89877337,10760.870511918465
1654869600,2022-06-10 14:00:00,BURGER/USDT,0.9032,0.9572,0.8948,0.934,10536.54402968,9888.720031753245
1654866000,2022-06-10 13:00:00,BURGER/USDT,0.9049,0.9165,0.8846,0.9059,3799.1494,3428.41825051
1654862400,2022-06-10 12:00:00,BURGER/USDT,0.9394,0.9399,0.9012,0.9068,4082.5035186,3746.87914038402
1654858800,2022-06-10 11:00:00,BURGER/USDT,0.9264,0.9593,0.9181,0.9401,3692.29898438,3507.698019872504
1654855200,2022-06-10 10:00:00,BURGER/USDT,0.9254,0.9401,0.9085,0.9265,1499.6725268,1388.64501310456
1654851600,2022-06-10 09:00:00,BURGER/USDT,0.9409,0.9409,0.9121,0.925,7007.73385399,6485.37006116636
1654848000,2022-06-10 08:00:00,BURGER/USDT,0.9936,0.9936,0.9412,0.9412,9766.12406444,9478.668661926328
1654844400,2022-06-10 07:00:00,BURGER/USDT,0.9578,1.0221,0.9578,1.001,20648.69728628,20615.322105928432
1654840800,2022-06-10 06:00:00,BURGER/USDT,0.962,0.9896,0.9426,0.959,19573.01789508,18961.226308675528
1654837200,2022-06-10 05:00:00,BURGER/USDT,0.9051,0.9639,0.9051,0.959,5454.96235553,5056.086257264849
1654833600,2022-06-10 04:00:00,BURGER/USDT,0.9144,0.938,0.8983,0.9033,9339.688613,8651.056798210344
1654830000,2022-06-10 03:00:00,BURGER/USDT,0.8892,0.9169,0.8892,0.9131,1194.18090511,1074.389202978157
1654826400,2022-06-10 02:00:00,BURGER/USDT,0.8752,0.8983,0.8752,0.8887,3329.82246495,2961.90607580354
1654822800,2022-06-10 01:00:00,BURGER/USDT,0.8614,0.8792,0.8614,0.8789,1286.6209,1122.5594005
1654819200,2022-06-10 00:00:00,BURGER/USDT,0.8676,0.873,0.8555,0.8614,9397.84224786,8177.166125878133
1654815600,2022-06-09 23:00:00,BURGER/USDT,0.8663,0.8718,0.862,0.8639,1187.4373,1028.8785511
1654812000,2022-06-09 22:00:00,BURGER/USDT,0.8765,0.8877,0.8672,0.8672,3015.43939435,2650.01392882303
1654808400,2022-06-09 21:00:00,BURGER/USDT,0.8653,0.8931,0.862,0.8798,4356.46672918,3788.232272812564
1654804800,2022-06-09 20:00:00,BURGER/USDT,0.8801,0.8801,0.8652,0.8701,5335.0369,4657.91567934
1654801200,2022-06-09 19:00:00,BURGER/USDT,0.8835,0.9758,0.8804,0.8812,24034.93644482,21669.703904798312
1654797600,2022-06-09 18:00:00,BURGER/USDT,0.8925,0.8967,0.8842,0.8842,1209.10655446,1075.927457295812
1654794000,2022-06-09 17:00:00,BURGER/USDT,0.9025,0.9053,0.8852,0.8918,3885.39481459,3468.060172254343
1654790400,2022-06-09 16:00:00,BURGER/USDT,0.9012,0.9049,0.8925,0.9019,1189.3196,1066.53248371
1654786800,2022-06-09 15:00:00,BURGER/USDT,0.9033,0.9261,0.8998,0.9035,12710.56187923,11578.761954863269
1654783200,2022-06-09 14:00:00,BURGER/USDT,0.9081,0.9231,0.9032,0.9051,7386.6113375,6738.014165265
1654779600,2022-06-09 13:00:00,BURGER/USDT,0.9031,0.9271,0.8946,0.9068,5552.57935862,5038.038195934998
1654776000,2022-06-09 12:00:00,BURGER/USDT,0.9442,0.9663,0.899,0.9012,22455.24406115,20815.14328568971
1654772400,2022-06-09 11:00:00,BURGER/USDT,0.9348,0.9898,0.9348,0.9424,27708.39504769,26793.644996711433
1654768800,2022-06-09 10:00:00,BURGER/USDT,0.9165,0.9662,0.9107,0.9328,5995.7582272,5572.983092745299
1654765200,2022-06-09 09:00:00,BURGER/USDT,0.9142,0.9482,0.9071,0.9117,18422.23590164,17102.104595771276
1654761600,2022-06-09 08:00:00,BURGER/USDT,0.8726,0.9138,0.8682,0.9138,7725.993279,6816.251059477557
1654758000,2022-06-09 07:00:00,BURGER/USDT,0.8601,0.8767,0.8601,0.8751,3332.42648038,2904.17810393174
1654754400,2022-06-09 06:00:00,BURGER/USDT,0.8612,0.8726,0.861,0.861,854.40762222,740.943442654607
1654750800,2022-06-09 05:00:00,BURGER/USDT,0.8762,0.9019,0.8612,0.8619,7208.50998194,6329.499669376706
1654747200,2022-06-09 04:00:00,BURGER/USDT,0.8814,0.8814,0.8574,0.8737,3936.44754635,3409.485315561979
1654743600,2022-06-09 03:00:00,BURGER/USDT,0.8813,0.8937,0.8516,0.8814,11573.17301776,10031.888357022813
1654740000,2022-06-09 02:00:00,BURGER/USDT,0.9259,0.9276,0.8744,0.8756,8003.98993355,7105.143020094805
1654736400,2022-06-09 01:00:00,BURGER/USDT,0.9381,0.972,0.9249,0.9249,8002.81132,7684.322697084474
1654732800,2022-06-09 00:00:00,BURGER/USDT,0.9127,0.969,0.9127,0.9411,21622.04453005,20510.851857375947
1654729200,2022-06-08 23:00:00,BURGER/USDT,0.9033,0.9242,0.8938,0.9126,12238.06789735,11183.735851948714
1654725600,2022-06-08 22:00:00,BURGER/USDT,0.913,0.9462,0.892,0.9038,9669.7206725,8844.371299586256
1654722000,2022-06-08 21:00:00,BURGER/USDT,0.9295,0.9614,0.9088,0.9157,22879.66469132,21074.489251135118
1654718400,2022-06-08 20:00:00,BURGER/USDT,0.9992,1.0142,0.9232,0.9302,26125.71690199,24942.849035092003
1654714800,2022-06-08 19:00:00,BURGER/USDT,0.9585,1.0169,0.9351,1.0013,21876.69461903,21451.046664418473
1654711200,2022-06-08 18:00:00,BURGER/USDT,1.0469,1.0972,0.9449,0.954,63084.76863587,64886.972085505186
1654707600,2022-06-08 17:00:00,BURGER/USDT,1.0272,1.0696,0.985,1.0472,51856.1811936,53032.231490525974
1654704000,2022-06-08 16:00:00,BURGER/USDT,0.988,1.0451,0.9535,1.0272,30740.76871102,30730.788533530351
1654700400,2022-06-08 15:00:00,BURGER/USDT,0.9174,1.0652,0.9174,0.993,94199.57001072,95579.704401189626
1654696800,2022-06-08 14:00:00,BURGER/USDT,0.9409,0.9673,0.9022,0.9158,12500.06768079,11710.938451247702
1654693200,2022-06-08 13:00:00,BURGER/USDT,0.9179,1.15,0.9149,0.9469,136991.72549614,141293.14876851075
1654689600,2022-06-08 12:00:00,BURGER/USDT,0.8925,0.9817,0.8642,0.9219,19705.05666771,18260.283419307876
1654686000,2022-06-08 11:00:00,BURGER/USDT,0.8413,0.9996,0.8413,0.8898,48501.4970943,43914.54836172397
1654682400,2022-06-08 10:00:00,BURGER/USDT,0.8546,0.855,0.8383,0.8413,4045.62174203,3408.290741440591
1654678800,2022-06-08 09:00:00,BURGER/USDT,0.8703,0.8703,0.8363,0.8519,2017.3280743,1720.427237583255
1654675200,2022-06-08 08:00:00,BURGER/USDT,0.8833,0.8858,0.8427,0.8671,10356.57928139,8880.172053094627
1654671600,2022-06-08 07:00:00,BURGER/USDT,0.8189,0.9209,0.8103,0.8866,54312.04739189,46660.060603038242
1654668000,2022-06-08 06:00:00,BURGER/USDT,0.8192,0.8212,0.8126,0.8126,511.63176555,418.236027030667
1654664400,2022-06-08 05:00:00,BURGER/USDT,0.8105,0.819,0.8076,0.8159,1891.30388696,1543.989696702272
1654660800,2022-06-08 04:00:00,BURGER/USDT,0.8107,0.8157,0.8059,0.8069,304.26186377,247.502475825732
1654657200,2022-06-08 03:00:00,BURGER/USDT,0.8283,0.8337,0.8024,0.8107,3375.87988737,2753.94575009744
1654653600,2022-06-08 02:00:00,BURGER/USDT,0.8183,0.8356,0.8183,0.8333,4702.20817167,3877.702351001895
1654650000,2022-06-08 01:00:00,BURGER/USDT,0.8171,0.8185,0.7907,0.8185,2169.15487791,1744.320797430679
1654646400,2022-06-08 00:00:00,BURGER/USDT,0.8158,0.827,0.8,0.818,41422.8726606,33405.091621031352
1654642800,2022-06-07 23:00:00,BURGER/USDT,0.8303,0.8437,0.8064,0.8136,18719.67037597,15405.668450578979
1654639200,2022-06-07 22:00:00,BURGER/USDT,0.8487,0.8622,0.8126,0.8287,9743.83737174,8277.992713200055
1654635600,2022-06-07 21:00:00,BURGER/USDT,0.8403,0.8727,0.8363,0.8459,11347.6459642,9649.898452779093
1654632000,2022-06-07 20:00:00,BURGER/USDT,0.8475,0.858,0.8162,0.8403,17040.72124596,14441.367740689404
1654628400,2022-06-07 19:00:00,BURGER/USDT,0.831,0.8672,0.8198,0.8427,16576.40074569,13963.158554081724
1654624800,2022-06-07 18:00:00,BURGER/USDT,0.8024,0.8538,0.8,0.8309,10113.55744704,8452.388191905011
1654621200,2022-06-07 17:00:00,BURGER/USDT,0.8106,0.8116,0.7956,0.8051,7580.62476435,6070.835313923068
1654617600,2022-06-07 16:00:00,BURGER/USDT,0.8081,0.809,0.8032,0.809,942.7752,760.0967845
1654614000,2022-06-07 15:00:00,BURGER/USDT,0.8179,0.8196,0.8035,0.8125,1119.20084204,906.60518039117
1654610400,2022-06-07 14:00:00,BURGER/USDT,0.8042,0.821,0.8042,0.8172,2440.10472973,1979.817518340084
1654606800,2022-06-07 13:00:00,BURGER/USDT,0.7986,0.814,0.7846,0.8043,4861.24364755,3867.032912524195
1654603200,2022-06-07 12:00:00,BURGER/USDT,0.8083,0.8083,0.7812,0.8043,4266.5876052,3393.28996798236
1654599600,2022-06-07 11:00:00,BURGER/USDT,0.8291,0.8291,0.8067,0.8067,3091.15728635,2527.032694798877
1654596000,2022-06-07 10:00:00,BURGER/USDT,0.8336,0.8337,0.8272,0.8286,4135.50522918,3427.971212836306
1654592400,2022-06-07 09:00:00,BURGER/USDT,0.8386,0.8387,0.8297,0.8336,2111.00730738,1759.630028147466
1654588800,2022-06-07 08:00:00,BURGER/USDT,0.8412,0.848,0.8327,0.84,1208.53753086,1012.45588638955
1654585200,2022-06-07 07:00:00,BURGER/USDT,0.83,0.8407,0.8248,0.8407,1259.52159097,1049.330341677509
1654581600,2022-06-07 06:00:00,BURGER/USDT,0.8423,0.8457,0.8293,0.8293,1820.28206709,1525.486313063304
1654578000,2022-06-07 05:00:00,BURGER/USDT,0.8487,0.8623,0.8435,0.8435,2334.91028269,1988.096619290413
1654574400,2022-06-07 04:00:00,BURGER/USDT,0.8458,0.8537,0.8387,0.8537,1549.9043,1305.62483
1654570800,2022-06-07 03:00:00,BURGER/USDT,0.8197,0.847,0.8172,0.8458,1221.47864116,1016.518798862772
1654567200,2022-06-07 02:00:00,BURGER/USDT,0.8346,0.839,0.8197,0.8197,1244.20670336,1031.504150107506
1654563600,2022-06-07 01:00:00,BURGER/USDT,0.8377,0.8432,0.8103,0.8396,4526.36850553,3753.14431236333
1654560000,2022-06-07 00:00:00,BURGER/USDT,0.8598,0.8598,0.8337,0.8386,2492.47931277,2101.725870258566
1654556400,2022-06-06 23:00:00,BURGER/USDT,0.8938,0.8938,0.8507,0.8628,8602.49657012,7461.591061269422
1654552800,2022-06-06 22:00:00,BURGER/USDT,0.8948,0.9005,0.8912,0.8912,2682.602,2400.86158248
1654549200,2022-06-06 21:00:00,BURGER/USDT,0.91,0.9105,0.893,0.8942,1379.8879078,1236.981475626796
1654545600,2022-06-06 20:00:00,BURGER/USDT,0.902,0.91,0.8929,0.91,2473.1784,2227.32503664
1654542000,2022-06-06 19:00:00,BURGER/USDT,0.8958,0.9049,0.8922,0.9046,5184.62029971,4660.078351946914
1654538400,2022-06-06 18:00:00,BURGER/USDT,0.9038,0.9069,0.8939,0.8948,839.60509744,756.360533866096
1654534800,2022-06-06 17:00:00,BURGER/USDT,0.91,0.9171,0.9009,0.9018,6797.27904707,6172.312682915101
1654531200,2022-06-06 16:00:00,BURGER/USDT,0.9219,0.9219,0.91,0.9111,4760.39901103,4336.368041072377
1654527600,2022-06-06 15:00:00,BURGER/USDT,0.9201,0.9237,0.9134,0.9225,4329.9238,3974.78111634
1654524000,2022-06-06 14:00:00,BURGER/USDT,0.9291,0.9416,0.9194,0.926,2304.72458938,2144.160182047014
1654520400,2022-06-06 13:00:00,BURGER/USDT,0.9452,0.9482,0.9134,0.9299,4476.21887874,4127.541080651622
1654516800,2022-06-06 12:00:00,BURGER/USDT,0.9431,0.9529,0.941,0.9489,3232.65537278,3063.61979655617
1654513200,2022-06-06 11:00:00,BURGER/USDT,0.9491,0.9491,0.9297,0.946,12846.40485732,12068.744004989435
1654509600,2022-06-06 10:00:00,BURGER/USDT,0.9511,0.969,0.948,0.9529,6469.07508571,6203.89611756053
1654506000,2022-06-06 09:00:00,BURGER/USDT,0.9448,0.9841,0.9368,0.9499,15058.47860603,14485.681858280526
1654502400,2022-06-06 08:00:00,BURGER/USDT,0.9275,0.9482,0.91,0.9482,7710.76815551,7151.678765028892
1654498800,2022-06-06 07:00:00,BURGER/USDT,0.9381,0.9411,0.9182,0.9278,6001.06048481,5577.954343070807
1654495200,2022-06-06 06:00:00,BURGER/USDT,0.9,0.9659,0.8999,0.9359,9604.22814567,8993.211350664996
1654491600,2022-06-06 05:00:00,BURGER/USDT,0.922,0.9252,0.8885,0.8965,6049.95623723,5438.828172006279
1654488000,2022-06-06 04:00:00,BURGER/USDT,0.9315,0.9342,0.9206,0.921,3780.35112502,3503.030293818852
1654484400,2022-06-06 03:00:00,BURGER/USDT,0.9369,0.9464,0.9202,0.9268,10770.02165914,10048.180784013728
1654480800,2022-06-06 02:00:00,BURGER/USDT,0.9585,0.9683,0.9328,0.94,17924.98003374,17117.69995786051
1654477200,2022-06-06 01:00:00,BURGER/USDT,0.9298,0.9865,0.92,0.9578,40527.9137849,38771.561343736659
1654473600,2022-06-06 00:00:00,BURGER/USDT,0.912,0.941,0.9109,0.9285,6737.17620468,6195.303663602965
1654470000,2022-06-05 23:00:00,BURGER/USDT,0.916,0.9212,0.9026,0.9122,7943.793061,7213.51615223774
1654466400,2022-06-05 22:00:00,BURGER/USDT,0.9219,0.9395,0.9119,0.9206,20395.33956371,18852.806551533916
1654462800,2022-06-05 21:00:00,BURGER/USDT,0.936,0.948,0.9175,0.9184,9868.27381828,9241.384964864709
1654459200,2022-06-05 20:00:00,BURGER/USDT,0.9407,0.96,0.9157,0.9348,30299.39029996,28572.415568140281
1654455600,2022-06-05 19:00:00,BURGER/USDT,1,1.0438,0.9391,0.944,24978.09910396,24701.044984375687
