https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MFT,Volume USDT
1655319600,2022-06-15 19:00:00,MFT/USDT,0.00329,0.00337,0.00327,0.00333,516029.96218484,1705.947249397972
1655316000,2022-06-15 18:00:00,MFT/USDT,0.00316,0.00332,0.00307,0.00325,1934868.36118412,6193.918789119978
1655312400,2022-06-15 17:00:00,MFT/USDT,0.00313,0.00321,0.00312,0.00321,816741.27780952,2582.655082161988
1655308800,2022-06-15 16:00:00,MFT/USDT,0.00322,0.00323,0.00311,0.00311,1929330.0035,6133.764154058
1655305200,2022-06-15 15:00:00,MFT/USDT,0.00324,0.00324,0.0032,0.00322,1258094.2858,4052.099132158
1655301600,2022-06-15 14:00:00,MFT/USDT,0.0033,0.0033,0.0032,0.0032,86712.3697,284.24253904
1655298000,2022-06-15 13:00:00,MFT/USDT,0.00325,0.0033,0.00325,0.0033,63213.04,208.462966025
1655294400,2022-06-15 12:00:00,MFT/USDT,0.00327,0.0033,0.00324,0.00324,183693.4873,599.536763733
1655290800,2022-06-15 11:00:00,MFT/USDT,0.00321,0.00329,0.00321,0.00329,753612.04869135,2430.445853145974
1655287200,2022-06-15 10:00:00,MFT/USDT,0.00311,0.00319,0.00311,0.00317,369648.0824,1161.504959367
1655283600,2022-06-15 09:00:00,MFT/USDT,0.0031,0.00312,0.00307,0.0031,597073.3054,1853.125290748
1655280000,2022-06-15 08:00:00,MFT/USDT,0.00321,0.00321,0.00307,0.00307,909578.1337,2831.91241963
1655276400,2022-06-15 07:00:00,MFT/USDT,0.00329,0.00329,0.00322,0.00322,236401.7558,773.798715313
1655272800,2022-06-15 06:00:00,MFT/USDT,0.00325,0.00336,0.00322,0.00328,1082463.8239,3570.112752346
1655269200,2022-06-15 05:00:00,MFT/USDT,0.00324,0.00327,0.0032,0.00322,410020.08154615,1325.0015039859875
1655265600,2022-06-15 04:00:00,MFT/USDT,0.00328,0.00328,0.0032,0.00325,539862.09377863,1747.9799440489749
1655262000,2022-06-15 03:00:00,MFT/USDT,0.00333,0.00333,0.00329,0.00329,173395.0088,572.848123292
1655258400,2022-06-15 02:00:00,MFT/USDT,0.00341,0.00341,0.00337,0.00338,14739.8565,50.02802473
1655254800,2022-06-15 01:00:00,MFT/USDT,0.00338,0.00355,0.00333,0.00343,1957017.65751408,6623.296329862984
1655251200,2022-06-15 00:00:00,MFT/USDT,0.00338,0.00356,0.00335,0.00335,1678637.4209,5810.754845143
1655247600,2022-06-14 23:00:00,MFT/USDT,0.00332,0.00343,0.00332,0.00341,605635.3265,2052.263144426
1655244000,2022-06-14 22:00:00,MFT/USDT,0.0033,0.00335,0.0033,0.00331,72105.0153,238.671769447
1655240400,2022-06-14 21:00:00,MFT/USDT,0.00333,0.00333,0.00331,0.00333,12808.2955,42.399255443
1655236800,2022-06-14 20:00:00,MFT/USDT,0.00335,0.00343,0.00335,0.00337,1267596.8456,4266.100192876
1655233200,2022-06-14 19:00:00,MFT/USDT,0.00334,0.00337,0.00333,0.00336,1924128.66471513,6462.1728372199881
1655229600,2022-06-14 18:00:00,MFT/USDT,0.00334,0.00336,0.00334,0.00336,38738.7717,129.444231928
1655226000,2022-06-14 17:00:00,MFT/USDT,0.00337,0.00341,0.00335,0.00336,361685.3579,1217.54722283
1655222400,2022-06-14 16:00:00,MFT/USDT,0.0034,0.0034,0.00335,0.00337,186670.9522,630.69308863
1655218800,2022-06-14 15:00:00,MFT/USDT,0.00337,0.00342,0.00336,0.00342,5569.06526058,18.9191417459379
1655215200,2022-06-14 14:00:00,MFT/USDT,0.00337,0.00337,0.0033,0.0033,561523.8014,1864.0967956
1655211600,2022-06-14 13:00:00,MFT/USDT,0.00332,0.00337,0.0033,0.00331,552603.2305,1837.719862205
1655208000,2022-06-14 12:00:00,MFT/USDT,0.00332,0.00336,0.00323,0.00333,1147900.1295,3825.050463159
1655204400,2022-06-14 11:00:00,MFT/USDT,0.00333,0.00333,0.00325,0.0033,371264.4749,1216.592372998
1655200800,2022-06-14 10:00:00,MFT/USDT,0.00336,0.00337,0.00332,0.00337,1905002.1089,6379.403567033
1655197200,2022-06-14 09:00:00,MFT/USDT,0.00341,0.00342,0.00336,0.00336,397849.0997,1339.519235979
1655193600,2022-06-14 08:00:00,MFT/USDT,0.00348,0.00348,0.0034,0.0034,343986.0754,1180.302022827
1655190000,2022-06-14 07:00:00,MFT/USDT,0.00348,0.0035,0.00342,0.00348,732948.0811,2534.437083908
1655186400,2022-06-14 06:00:00,MFT/USDT,0.00351,0.00351,0.00343,0.00348,454001.3236,1579.002377173
1655182800,2022-06-14 05:00:00,MFT/USDT,0.00343,0.00354,0.00343,0.00349,540148.8497,1881.834005186
1655179200,2022-06-14 04:00:00,MFT/USDT,0.00343,0.00347,0.00337,0.00343,326266.3482,1123.427702529
1655175600,2022-06-14 03:00:00,MFT/USDT,0.00322,0.00344,0.00322,0.00343,880302.0239,2966.350352133
1655172000,2022-06-14 02:00:00,MFT/USDT,0.00313,0.00325,0.00312,0.00324,2027209.6777,6398.860806586
1655168400,2022-06-14 01:00:00,MFT/USDT,0.00323,0.00329,0.00312,0.00312,1824019.64190883,5805.3790286371677
1655164800,2022-06-14 00:00:00,MFT/USDT,0.00338,0.00353,0.00325,0.00326,5542898.4178,18943.338184796
1655161200,2022-06-13 23:00:00,MFT/USDT,0.00336,0.00337,0.0033,0.00336,963507.0804,3194.702422053
1655157600,2022-06-13 22:00:00,MFT/USDT,0.00343,0.00344,0.00337,0.00337,1387468.3936,4739.438716692
1655154000,2022-06-13 21:00:00,MFT/USDT,0.00352,0.00352,0.00343,0.00347,983816.8292,3431.307804207
1655150400,2022-06-13 20:00:00,MFT/USDT,0.00351,0.00361,0.00351,0.00352,1415022.01282758,5010.6139795280122
1655146800,2022-06-13 19:00:00,MFT/USDT,0.0035,0.00352,0.00348,0.00349,231895.7619,811.272244129
1655143200,2022-06-13 18:00:00,MFT/USDT,0.00351,0.00355,0.00351,0.00351,318880.144,1126.685190293
1655139600,2022-06-13 17:00:00,MFT/USDT,0.00351,0.00351,0.00344,0.00349,411785.8039,1435.997605835
1655136000,2022-06-13 16:00:00,MFT/USDT,0.00344,0.00356,0.00342,0.00352,555952.61770466,1936.5894681203566
1655132400,2022-06-13 15:00:00,MFT/USDT,0.00332,0.00349,0.0033,0.00342,733042.0848,2483.953717228
1655128800,2022-06-13 14:00:00,MFT/USDT,0.00337,0.00337,0.00326,0.00328,368584.1647,1216.454331472
1655125200,2022-06-13 13:00:00,MFT/USDT,0.00335,0.00342,0.00333,0.00337,1241587.8042,4169.362163875
1655121600,2022-06-13 12:00:00,MFT/USDT,0.00336,0.00343,0.00335,0.00337,282809.6075,960.74368895
1655118000,2022-06-13 11:00:00,MFT/USDT,0.00334,0.00336,0.00329,0.00332,824043.46299523,2721.1821557939728
1655114400,2022-06-13 10:00:00,MFT/USDT,0.00336,0.00341,0.00333,0.00338,14464.4718,48.584163872
1655110800,2022-06-13 09:00:00,MFT/USDT,0.00331,0.00341,0.00328,0.00334,531656.9583,1760.314524986
1655107200,2022-06-13 08:00:00,MFT/USDT,0.00343,0.00349,0.00331,0.00331,981176.87985577,3350.663396821239
1655103600,2022-06-13 07:00:00,MFT/USDT,0.00357,0.00359,0.00339,0.00345,408994.37417242,1427.9859048339878
1655100000,2022-06-13 06:00:00,MFT/USDT,0.00357,0.00364,0.00355,0.00356,356568.48544148,1286.7607515609872
1655096400,2022-06-13 05:00:00,MFT/USDT,0.00362,0.00367,0.00358,0.00358,380423.1724,1385.351014506
1655092800,2022-06-13 04:00:00,MFT/USDT,0.00362,0.00371,0.00362,0.00363,107652.2148,395.231027387
1655089200,2022-06-13 03:00:00,MFT/USDT,0.00351,0.00366,0.00349,0.00363,1153195.088,4128.836273766
1655085600,2022-06-13 02:00:00,MFT/USDT,0.00366,0.00366,0.00352,0.00352,1786447.4633,6450.105260476
1655082000,2022-06-13 01:00:00,MFT/USDT,0.0038,0.00383,0.00358,0.00366,1114205.8755,4110.31064535
1655078400,2022-06-13 00:00:00,MFT/USDT,0.00399,0.00403,0.00381,0.00381,1739980.2941,6882.566112879
1655074800,2022-06-12 23:00:00,MFT/USDT,0.00405,0.00407,0.004,0.004,259147.3377,1048.071669036
1655071200,2022-06-12 22:00:00,MFT/USDT,0.00413,0.00413,0.00404,0.00404,199996.4973,822.1750373
1655067600,2022-06-12 21:00:00,MFT/USDT,0.00415,0.00415,0.00414,0.00414,35927.0251,148.738133673
1655064000,2022-06-12 20:00:00,MFT/USDT,0.00417,0.00417,0.00414,0.00414,2876.8716,11.916093645
1655060400,2022-06-12 19:00:00,MFT/USDT,0.00419,0.00419,0.00416,0.00417,116026.2571,484.704969603
1655056800,2022-06-12 18:00:00,MFT/USDT,0.00423,0.00423,0.0042,0.0042,79598.4044,334.699141231
1655053200,2022-06-12 17:00:00,MFT/USDT,0.0042,0.00425,0.0042,0.00425,352836.50118235,1496.9761523309875
1655049600,2022-06-12 16:00:00,MFT/USDT,0.00423,0.00426,0.00418,0.0042,462531.82084154,1948.5067937989604
1655046000,2022-06-12 15:00:00,MFT/USDT,0.00418,0.00428,0.00415,0.00424,1134236.8267,4782.808993064
1655042400,2022-06-12 14:00:00,MFT/USDT,0.00402,0.00421,0.00398,0.00418,822274.79675892,3414.5477080149176
1655038800,2022-06-12 13:00:00,MFT/USDT,0.00411,0.00411,0.00403,0.00404,345472.1144,1399.378839758
1655035200,2022-06-12 12:00:00,MFT/USDT,0.0041,0.00417,0.0041,0.00412,352352.81202853,1458.0809056309701
1655031600,2022-06-12 11:00:00,MFT/USDT,0.00407,0.0041,0.00406,0.0041,184129.7638,750.88963001
1655028000,2022-06-12 10:00:00,MFT/USDT,0.00408,0.00412,0.00407,0.00408,413248.9973,1688.401316837
1655024400,2022-06-12 09:00:00,MFT/USDT,0.00412,0.00412,0.00409,0.00409,120595.2093,493.430300721
1655020800,2022-06-12 08:00:00,MFT/USDT,0.00409,0.00415,0.00409,0.0041,394932.3963,1618.280207911
1655017200,2022-06-12 07:00:00,MFT/USDT,0.00407,0.00411,0.00404,0.00411,90767.4468,368.179665353
1655013600,2022-06-12 06:00:00,MFT/USDT,0.00399,0.00408,0.00399,0.00406,452040.69757354,1823.8883668379416
1655010000,2022-06-12 05:00:00,MFT/USDT,0.00397,0.00398,0.00394,0.00398,247089.3496,976.907115133
1655006400,2022-06-12 04:00:00,MFT/USDT,0.00408,0.00408,0.00398,0.00398,202384.1047,819.623587075
1655002800,2022-06-12 03:00:00,MFT/USDT,0.00399,0.00409,0.00399,0.00408,670523.5327,2703.108220306
1654999200,2022-06-12 02:00:00,MFT/USDT,0.0043,0.0043,0.00395,0.00397,1146534.745,4631.411561367
1654995600,2022-06-12 01:00:00,MFT/USDT,0.00439,0.00439,0.00431,0.00431,173164.5519,751.608905457
1654992000,2022-06-12 00:00:00,MFT/USDT,0.00443,0.00451,0.0044,0.00441,741950.8114,3302.465646995
1654988400,2022-06-11 23:00:00,MFT/USDT,0.00446,0.00447,0.00442,0.00444,754887.5578,3352.115988007
1654984800,2022-06-11 22:00:00,MFT/USDT,0.00444,0.00446,0.00444,0.00446,212883.3611,948.491641909
1654981200,2022-06-11 21:00:00,MFT/USDT,0.00444,0.00449,0.00443,0.00444,251010.21256107,1117.8757552918444
1654977600,2022-06-11 20:00:00,MFT/USDT,0.00446,0.00446,0.00442,0.00444,42425.5719,188.071750613
1654974000,2022-06-11 19:00:00,MFT/USDT,0.00446,0.00448,0.00445,0.00445,151681.0702,676.93720356
1654970400,2022-06-11 18:00:00,MFT/USDT,0.00441,0.00446,0.00441,0.00446,178425.7325,788.41121634
1654966800,2022-06-11 17:00:00,MFT/USDT,0.00441,0.00443,0.0044,0.00443,746758.2806,3301.475731948
1654963200,2022-06-11 16:00:00,MFT/USDT,0.00433,0.00441,0.00427,0.00439,796858.7916,3483.16331875
1654959600,2022-06-11 15:00:00,MFT/USDT,0.00448,0.00448,0.00427,0.00431,1275300.7193,5543.971430716
1654956000,2022-06-11 14:00:00,MFT/USDT,0.00455,0.00455,0.00448,0.00448,132650.2485,599.730937691
1654952400,2022-06-11 13:00:00,MFT/USDT,0.00459,0.00459,0.00452,0.00456,351249.1535,1605.298050079
1654948800,2022-06-11 12:00:00,MFT/USDT,0.0047,0.00471,0.00461,0.00461,90346.4392,421.347711562
1654945200,2022-06-11 11:00:00,MFT/USDT,0.00468,0.00475,0.00456,0.00469,1338018.1454,6222.456341167
1654941600,2022-06-11 10:00:00,MFT/USDT,0.00471,0.00474,0.00465,0.00468,578959.4498,2712.843892038
1654938000,2022-06-11 09:00:00,MFT/USDT,0.00473,0.00477,0.00469,0.00471,817311.41,3860.247514023
1654934400,2022-06-11 08:00:00,MFT/USDT,0.00473,0.00479,0.00464,0.00475,855100.1747,4041.02733661
1654930800,2022-06-11 07:00:00,MFT/USDT,0.00474,0.00475,0.00461,0.00475,2060893.8174,9720.09637859
1654927200,2022-06-11 06:00:00,MFT/USDT,0.0048,0.0048,0.00474,0.00474,192833.6047,917.71416406
1654923600,2022-06-11 05:00:00,MFT/USDT,0.00469,0.00481,0.00468,0.00481,511556.3153,2426.246803443
1654920000,2022-06-11 04:00:00,MFT/USDT,0.00468,0.00471,0.00468,0.00471,385482.9738,1806.803910314
1654916400,2022-06-11 03:00:00,MFT/USDT,0.00468,0.00469,0.00468,0.00469,567111.2636799,2657.6150745219789
1654912800,2022-06-11 02:00:00,MFT/USDT,0.00467,0.00467,0.00467,0.00467,86352.0492,403.264069764
1654909200,2022-06-11 01:00:00,MFT/USDT,0.00467,0.00468,0.00466,0.00467,36308.9296,169.202681694
1654905600,2022-06-11 00:00:00,MFT/USDT,0.00466,0.00469,0.00465,0.00469,67186.11794989,314.2508471779841
1654902000,2022-06-10 23:00:00,MFT/USDT,0.00468,0.00468,0.00463,0.00465,103048.8362,478.009817491
1654898400,2022-06-10 22:00:00,MFT/USDT,0.00467,0.00468,0.00466,0.00466,11252.4104,52.546997478
1654894800,2022-06-10 21:00:00,MFT/USDT,0.00471,0.00473,0.00466,0.00467,146582.9123,688.748006333
1654891200,2022-06-10 20:00:00,MFT/USDT,0.00465,0.00473,0.00465,0.00473,138626.5778,649.642985413
1654887600,2022-06-10 19:00:00,MFT/USDT,0.00462,0.00465,0.0046,0.00462,328512.3826,1518.476472068
1654884000,2022-06-10 18:00:00,MFT/USDT,0.00461,0.00462,0.00461,0.00462,347165.7539,1603.08769362
1654880400,2022-06-10 17:00:00,MFT/USDT,0.0046,0.00464,0.0046,0.00463,130458.1438,603.71399405
1654876800,2022-06-10 16:00:00,MFT/USDT,0.00466,0.00467,0.0046,0.0046,389951.5259,1815.893112943
1654873200,2022-06-10 15:00:00,MFT/USDT,0.00467,0.00469,0.00466,0.00467,555474.9829,2593.740398309
1654869600,2022-06-10 14:00:00,MFT/USDT,0.0046,0.00471,0.0046,0.00468,336939.00743851,1571.5241476836864
1654866000,2022-06-10 13:00:00,MFT/USDT,0.00471,0.00471,0.00461,0.00462,1790154.0525,8278.68801246
1654862400,2022-06-10 12:00:00,MFT/USDT,0.00482,0.00484,0.00469,0.00472,1510425.6775,7143.830911204
1654858800,2022-06-10 11:00:00,MFT/USDT,0.00481,0.00483,0.00481,0.00482,228419.8166,1100.213117796
1654855200,2022-06-10 10:00:00,MFT/USDT,0.0048,0.00481,0.00478,0.00481,76453.8617,366.219302969
1654851600,2022-06-10 09:00:00,MFT/USDT,0.00483,0.00484,0.00477,0.00479,303925.8534,1457.181196611
1654848000,2022-06-10 08:00:00,MFT/USDT,0.00488,0.00488,0.00485,0.00485,156978.3815,763.306280515
1654844400,2022-06-10 07:00:00,MFT/USDT,0.00487,0.0049,0.00486,0.00486,600997.2556,2940.757414305
1654840800,2022-06-10 06:00:00,MFT/USDT,0.00497,0.00497,0.00488,0.0049,740264.83110163,3619.8676822749707
1654837200,2022-06-10 05:00:00,MFT/USDT,0.00493,0.00495,0.00493,0.00495,101560.28338282,502.580503590959
1654833600,2022-06-10 04:00:00,MFT/USDT,0.00489,0.00493,0.00489,0.00493,116.503,0.571375938
1654830000,2022-06-10 03:00:00,MFT/USDT,0.00491,0.00493,0.00489,0.00492,431585.9105,2117.517227574
1654826400,2022-06-10 02:00:00,MFT/USDT,0.00489,0.0049,0.00488,0.0049,24209.90193163,118.464590394987
1654822800,2022-06-10 01:00:00,MFT/USDT,0.00489,0.00489,0.00483,0.00488,421003.23952577,2039.6278121149444
1654819200,2022-06-10 00:00:00,MFT/USDT,0.00507,0.00507,0.00484,0.00487,4405522.5233,21646.593755188
1654815600,2022-06-09 23:00:00,MFT/USDT,0.00509,0.00511,0.00507,0.00509,529318.6179,2694.442190442
1654812000,2022-06-09 22:00:00,MFT/USDT,0.00508,0.00509,0.00506,0.00509,217264.6681,1102.621530763
1654808400,2022-06-09 21:00:00,MFT/USDT,0.00511,0.00512,0.00509,0.00509,473471.9278,2411.016234386
1654804800,2022-06-09 20:00:00,MFT/USDT,0.00513,0.00517,0.0051,0.00511,515267.2286,2642.578850418
1654801200,2022-06-09 19:00:00,MFT/USDT,0.00516,0.00516,0.00514,0.00514,1196.7727,6.154463553
1654797600,2022-06-09 18:00:00,MFT/USDT,0.00518,0.00518,0.00512,0.00517,217472.1199,1117.94240109
1654794000,2022-06-09 17:00:00,MFT/USDT,0.0052,0.0052,0.00516,0.00516,3656.35402003,18.9338005199557
1654790400,2022-06-09 16:00:00,MFT/USDT,0.00516,0.00527,0.00514,0.00522,1720897.6467,8967.539899751
1654786800,2022-06-09 15:00:00,MFT/USDT,0.00515,0.00518,0.00514,0.00517,269549.3162,1391.302833251
1654783200,2022-06-09 14:00:00,MFT/USDT,0.00514,0.00518,0.00514,0.00515,315673.7,1628.618310923
1654779600,2022-06-09 13:00:00,MFT/USDT,0.00512,0.00516,0.00511,0.00513,190026.9496,975.186543613
1654776000,2022-06-09 12:00:00,MFT/USDT,0.00523,0.00523,0.0051,0.00512,809757.7417,4149.544524069
1654772400,2022-06-09 11:00:00,MFT/USDT,0.00525,0.00525,0.0052,0.00522,384638.0461,2003.522423011
1654768800,2022-06-09 10:00:00,MFT/USDT,0.00525,0.00528,0.00524,0.00528,1140446.8491,6016.619080511
1654765200,2022-06-09 09:00:00,MFT/USDT,0.00533,0.00535,0.00526,0.00526,153452.1792,811.064238372
1654761600,2022-06-09 08:00:00,MFT/USDT,0.00524,0.00542,0.00524,0.00531,2511836.1989,13431.33391212
1654758000,2022-06-09 07:00:00,MFT/USDT,0.00522,0.00524,0.0052,0.00523,365475.3099,1908.707670453
1654754400,2022-06-09 06:00:00,MFT/USDT,0.00525,0.00527,0.00518,0.00521,74381.117,388.363487368
1654750800,2022-06-09 05:00:00,MFT/USDT,0.00514,0.00528,0.00514,0.00524,431488.8334,2251.703673363
1654747200,2022-06-09 04:00:00,MFT/USDT,0.00518,0.00519,0.00514,0.00514,440630.0215,2280.910093311
1654743600,2022-06-09 03:00:00,MFT/USDT,0.00517,0.00519,0.00515,0.00517,72374.1842,373.337605259
1654740000,2022-06-09 02:00:00,MFT/USDT,0.00521,0.00522,0.00515,0.00515,274266.0328,1426.248946477
1654736400,2022-06-09 01:00:00,MFT/USDT,0.00522,0.00523,0.00522,0.00523,29884.1895,155.998865581
1654732800,2022-06-09 00:00:00,MFT/USDT,0.00525,0.00525,0.00517,0.00522,721585.498,3753.930839873
1654729200,2022-06-08 23:00:00,MFT/USDT,0.00525,0.00529,0.00525,0.00526,930298.9808,4905.752529484
1654725600,2022-06-08 22:00:00,MFT/USDT,0.00527,0.00528,0.00524,0.00526,253672.757,1330.542643162
1654722000,2022-06-08 21:00:00,MFT/USDT,0.00524,0.00529,0.00524,0.00528,205467.9385,1084.825844515
1654718400,2022-06-08 20:00:00,MFT/USDT,0.00525,0.00527,0.00521,0.00523,192601.5131,1007.998007293
1654714800,2022-06-08 19:00:00,MFT/USDT,0.00524,0.00527,0.00523,0.00523,272922.2032,1435.268602107
1654711200,2022-06-08 18:00:00,MFT/USDT,0.00528,0.00528,0.00521,0.00526,52104.8766,274.387424696
1654707600,2022-06-08 17:00:00,MFT/USDT,0.00526,0.00529,0.00525,0.00528,108559.2159,571.994595982
1654704000,2022-06-08 16:00:00,MFT/USDT,0.00531,0.00533,0.00526,0.00528,875160.30615283,4626.529312983999
1654700400,2022-06-08 15:00:00,MFT/USDT,0.00528,0.00531,0.00527,0.0053,150794.058,797.753847667
1654696800,2022-06-08 14:00:00,MFT/USDT,0.00531,0.00531,0.00528,0.00528,327753.5767,1735.920712444
1654693200,2022-06-08 13:00:00,MFT/USDT,0.00519,0.00534,0.00519,0.00534,620969.79728014,3260.0181610569476
1654689600,2022-06-08 12:00:00,MFT/USDT,0.00528,0.00528,0.00519,0.00519,2077706.4077,10923.107447664
1654686000,2022-06-08 11:00:00,MFT/USDT,0.0053,0.00531,0.00528,0.00528,133082.1014,705.317176478
1654682400,2022-06-08 10:00:00,MFT/USDT,0.00531,0.00531,0.00528,0.00528,133224.9685,703.468547614
1654678800,2022-06-08 09:00:00,MFT/USDT,0.00531,0.00532,0.00528,0.00529,17289.7288,91.926745264
1654675200,2022-06-08 08:00:00,MFT/USDT,0.00532,0.00532,0.00527,0.00529,247449.3399,1309.05536727
1654671600,2022-06-08 07:00:00,MFT/USDT,0.00536,0.00536,0.00529,0.00532,371904.1816,1980.733412289
1654668000,2022-06-08 06:00:00,MFT/USDT,0.00535,0.00537,0.00535,0.00537,95221.1014,511.332970044
1654664400,2022-06-08 05:00:00,MFT/USDT,0.00535,0.00538,0.00534,0.00538,520797.9892,2795.647270302
1654660800,2022-06-08 04:00:00,MFT/USDT,0.00529,0.00534,0.00527,0.00534,242921.4612,1292.632099606
1654657200,2022-06-08 03:00:00,MFT/USDT,0.00545,0.00545,0.00525,0.0053,680024.5397,3597.450087239
1654653600,2022-06-08 02:00:00,MFT/USDT,0.00547,0.00549,0.00545,0.00546,1248668.8121,6812.956454227
1654650000,2022-06-08 01:00:00,MFT/USDT,0.00545,0.00546,0.00538,0.00546,583114.0997,3165.889234566
1654646400,2022-06-08 00:00:00,MFT/USDT,0.00545,0.00551,0.00541,0.00545,332607.6293,1818.155965369
1654642800,2022-06-07 23:00:00,MFT/USDT,0.00546,0.00551,0.00543,0.00544,341444.9002,1870.595882212
1654639200,2022-06-07 22:00:00,MFT/USDT,0.00554,0.00561,0.00536,0.0055,278768.8191,1534.408373427
1654635600,2022-06-07 21:00:00,MFT/USDT,0.00551,0.00564,0.00551,0.00555,1151895.5829,6449.126941917
1654632000,2022-06-07 20:00:00,MFT/USDT,0.00542,0.00553,0.00542,0.00552,157095.42329124,862.7903169129952
1654628400,2022-06-07 19:00:00,MFT/USDT,0.00535,0.00541,0.00534,0.00541,112785.2255,608.227930581
1654624800,2022-06-07 18:00:00,MFT/USDT,0.00529,0.00533,0.00528,0.00533,116266.084,617.341441188
1654621200,2022-06-07 17:00:00,MFT/USDT,0.00531,0.00531,0.00527,0.00529,152252.0699,805.815390047
1654617600,2022-06-07 16:00:00,MFT/USDT,0.00533,0.00533,0.00529,0.00531,32048.3601,170.356081126
1654614000,2022-06-07 15:00:00,MFT/USDT,0.00532,0.00533,0.00529,0.00532,162842.6999,867.18046204
1654610400,2022-06-07 14:00:00,MFT/USDT,0.00526,0.00537,0.00525,0.00535,264168.8108,1398.961502699
1654606800,2022-06-07 13:00:00,MFT/USDT,0.0052,0.00529,0.0052,0.00525,398712.6141,2090.226357912
1654603200,2022-06-07 12:00:00,MFT/USDT,0.00518,0.00521,0.00516,0.00518,496079.8577,2575.106652518
1654599600,2022-06-07 11:00:00,MFT/USDT,0.00531,0.00531,0.00514,0.00517,976358.2069,5069.110189463
1654596000,2022-06-07 10:00:00,MFT/USDT,0.00534,0.00537,0.00531,0.00535,579515.9622,3095.72075204
1654592400,2022-06-07 09:00:00,MFT/USDT,0.00537,0.00537,0.00534,0.00534,229489.9904,1230.827696679
1654588800,2022-06-07 08:00:00,MFT/USDT,0.00532,0.00538,0.00532,0.00537,932902.3351,5013.529256872
1654585200,2022-06-07 07:00:00,MFT/USDT,0.00532,0.00534,0.00529,0.00533,189066.17180787,1008.6483721269471
1654581600,2022-06-07 06:00:00,MFT/USDT,0.00533,0.00534,0.00529,0.00531,266229.8413,1412.614338558
1654578000,2022-06-07 05:00:00,MFT/USDT,0.00531,0.00533,0.00529,0.00532,232835.8873,1236.643046546
1654574400,2022-06-07 04:00:00,MFT/USDT,0.00535,0.00535,0.0053,0.00532,632507.10457374,3363.2838390832514
1654570800,2022-06-07 03:00:00,MFT/USDT,0.00533,0.00537,0.0053,0.00537,1279220.10708911,6802.2728101039563
1654567200,2022-06-07 02:00:00,MFT/USDT,0.00547,0.00551,0.00525,0.00533,1379836.9011,7479.784434005
1654563600,2022-06-07 01:00:00,MFT/USDT,0.00563,0.00578,0.00544,0.00548,1940306.1176,10893.455270648
1654560000,2022-06-07 00:00:00,MFT/USDT,0.00563,0.00578,0.00558,0.00566,2769804.27841465,15692.5485497629445
1654556400,2022-06-06 23:00:00,MFT/USDT,0.00566,0.00569,0.00562,0.00566,259340.3673,1462.01643834
1654552800,2022-06-06 22:00:00,MFT/USDT,0.00563,0.00565,0.00562,0.00565,15928.0253,89.622845254
1654549200,2022-06-06 21:00:00,MFT/USDT,0.0056,0.00562,0.0056,0.00562,162140.77594285,910.79094440396
1654545600,2022-06-06 20:00:00,MFT/USDT,0.00562,0.00562,0.00556,0.00557,648802.7043,3624.00865879
1654542000,2022-06-06 19:00:00,MFT/USDT,0.00562,0.00565,0.0056,0.00563,499270.68530996,2808.9039438659752
1654538400,2022-06-06 18:00:00,MFT/USDT,0.00562,0.00562,0.00558,0.0056,85257.89154483,476.6534179779446
1654534800,2022-06-06 17:00:00,MFT/USDT,0.00556,0.0056,0.00554,0.00559,132372.6921,737.743617734
1654531200,2022-06-06 16:00:00,MFT/USDT,0.00564,0.00564,0.00555,0.00559,416579.57983943,2322.4228728659909
1654527600,2022-06-06 15:00:00,MFT/USDT,0.00569,0.00569,0.00561,0.00562,624785.6182,3527.372401394
1654524000,2022-06-06 14:00:00,MFT/USDT,0.00576,0.00577,0.00571,0.00571,308628.6282,1768.687209172
1654520400,2022-06-06 13:00:00,MFT/USDT,0.00572,0.00575,0.0057,0.00575,567297.9162,3243.925624125
1654516800,2022-06-06 12:00:00,MFT/USDT,0.00573,0.00574,0.00568,0.00568,226177.7881,1296.006352648
1654513200,2022-06-06 11:00:00,MFT/USDT,0.00575,0.00579,0.00572,0.00575,766918.56239398,4407.8395558019332
1654509600,2022-06-06 10:00:00,MFT/USDT,0.00584,0.00584,0.00576,0.00578,1500091.44447843,8681.5100823940312
1654506000,2022-06-06 09:00:00,MFT/USDT,0.00584,0.00586,0.00581,0.00583,349369.8519,2036.168889348
1654502400,2022-06-06 08:00:00,MFT/USDT,0.0059,0.00596,0.00584,0.00589,684787.9494,4035.680797466
1654498800,2022-06-06 07:00:00,MFT/USDT,0.00588,0.00641,0.00588,0.00589,6219632.02230627,38058.2143325069962
1654495200,2022-06-06 06:00:00,MFT/USDT,0.00599,0.00605,0.00583,0.00592,527899.3157,3143.826787078
1654491600,2022-06-06 05:00:00,MFT/USDT,0.00569,0.00602,0.00569,0.00594,1267517.07671374,7492.6633178276461
1654488000,2022-06-06 04:00:00,MFT/USDT,0.00571,0.00572,0.00565,0.0057,147076.682655,836.06352566095
1654484400,2022-06-06 03:00:00,MFT/USDT,0.00561,0.0057,0.0056,0.0057,358235.20314313,2019.9183258849593
1654480800,2022-06-06 02:00:00,MFT/USDT,0.00561,0.00561,0.00556,0.00557,84266.8947,470.343339306
1654477200,2022-06-06 01:00:00,MFT/USDT,0.0056,0.00563,0.00559,0.00561,156154.8823,877.184918466
