https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume SGD
1624420800000,2021-06-23 04:00:00,BTC/SGD,46062.0,46062.0,44000.0,44141.84,6.8990334412,304536.0303160998
1624334400000,2021-06-22 04:00:00,BTC/SGD,44856.4,46505.81,39265.0,46062.0,88.9524058715,4097325.7192530334
1624248000000,2021-06-21 04:00:00,BTC/SGD,46974.7,46974.7,42327.29,44856.4,60.2821859561,2704041.846121204
1624161600000,2021-06-20 04:00:00,BTC/SGD,48016.43,48850.0,45350.0,46974.7,39.1693350492,1839967.763135655
1624075200000,2021-06-19 04:00:00,BTC/SGD,47368.75,49100.0,47264.88,48016.43,8.077586807,387856.881487239
1623988800000,2021-06-18 04:00:00,BTC/SGD,51014.13,51244.16,47100.0,47368.75,27.5282001831,1303976.4324232182
1623902400000,2021-06-17 04:00:00,BTC/SGD,52277.87,53071.54,50187.46,51014.13,23.4694334791,1197272.7305291598
1623816000000,2021-06-16 04:00:00,BTC/SGD,53299.88,53299.88,51263.12,52277.87,7.6214275363,398431.9979571117
1623729600000,2021-06-15 04:00:00,BTC/SGD,53871.83,54999.98,52766.7,53299.88,12.0133169784,640308.3533506826
1623643200000,2021-06-14 04:00:00,BTC/SGD,51881.53,54523.19,51702.4,53871.83,26.602489985,1433124.8180486225
1623556800000,2021-06-13 04:00:00,BTC/SGD,46581.26,52905.44,46532.17,51881.53,31.0393051521,1610366.6414278306
1623470400000,2021-06-12 04:00:00,BTC/SGD,47025.0,48014.64,46250.0,46581.26,13.9901250918,651677.6543336597
1623384000000,2021-06-11 04:00:00,BTC/SGD,48769.91,50000.0,47025.0,47025.0,29.248683535,1375419.343233375
1623297600000,2021-06-10 04:00:00,BTC/SGD,49244.9,51007.05,47542.89,48769.91,32.8240592478,1600826.415349874
1623211200000,2021-06-09 04:00:00,BTC/SGD,43700.41,50000.0,43700.41,49244.9,8.1497901323,401335.6000861003
1623124800000,2021-06-08 04:00:00,BTC/SGD,43780.43,45000.0,41500.0,43700.41,54.2732971598,2371765.3379350957
1623038400000,2021-06-07 04:00:00,BTC/SGD,48458.03,48794.19,43264.12,43780.43,47.0896183226,2061603.738699307
1622952000000,2021-06-06 04:00:00,BTC/SGD,47904.77,48928.83,46967.48,48458.03,21.7897325364,1055887.5129408473
1622865600000,2021-06-05 04:00:00,BTC/SGD,49727.59,50296.59,46400.0,47904.77,28.5176847982,1366133.1311902674
1622779200000,2021-06-04 04:00:00,BTC/SGD,50577.64,50577.64,47667.34,49727.59,36.2205197485,1801159.155640311
1622692800000,2021-06-03 04:00:00,BTC/SGD,50030.0,52467.06,50000.0,50577.64,11.5326710577,583295.2849947698
1622606400000,2021-06-02 04:00:00,BTC/SGD,48567.5,50842.72,48567.5,50030.0,12.399951432,620369.57014296
1622520000000,2021-06-01 04:00:00,BTC/SGD,48876.01,49702.15,47556.46,48567.5,23.2893066937,1131103.4028462747
1622433600000,2021-05-31 04:00:00,BTC/SGD,45940.93,50305.24,45555.0,48876.01,20.8468291844,1018909.8316850263
1622347200000,2021-05-30 04:00:00,BTC/SGD,46313.24,48335.29,45658.69,45940.93,14.1674625509,650866.4053285184
1622260800000,2021-05-29 04:00:00,BTC/SGD,48579.71,49500.0,44477.25,46313.24,48.4606250997,2244368.5607924303
1622174400000,2021-05-28 04:00:00,BTC/SGD,50641.29,50776.33,46338.0,48579.71,37.5063819854,1822049.1599999561
1622088000000,2021-05-27 04:00:00,BTC/SGD,49947.24,52927.5,49947.24,50641.29,9.5475006216,483497.74775362585
1622001600000,2021-05-26 04:00:00,BTC/SGD,52700.0,54225.68,49571.11,49947.24,36.9700092555,1846549.9250866799
1621915200000,2021-05-25 04:00:00,BTC/SGD,51293.74,52700.0,48800.0,52700.0,39.1206418325,2061657.82457275
1621828800000,2021-05-24 04:00:00,BTC/SGD,47627.44,53400.0,46560.0,51293.74,86.1613111501,4419535.89219233
1621742400000,2021-05-23 04:00:00,BTC/SGD,50660.77,50660.77,42100.0,47627.44,113.0651023009,5385001.375929977
1621656000000,2021-05-22 04:00:00,BTC/SGD,49819.51,52230.24,47602.05,50660.77,27.0929015029,1372547.2516710712
1621569600000,2021-05-21 04:00:00,BTC/SGD,54782.28,54782.28,45250.0,49819.51,24.4417142072,1217674.2253627426
1621483200000,2021-05-20 04:00:00,BTC/SGD,51762.14,57131.77,51403.01,54782.28,107.0742987299,5865774.213825026
1621396800000,2021-05-19 04:00:00,BTC/SGD,54441.4,59999.0,44553.0,51762.14,128.7198855297,6662816.7355723055
1621310400000,2021-05-18 04:00:00,BTC/SGD,60279.07,61500.0,53850.0,54441.4,44.9233512129,2445690.132721974
1621224000000,2021-05-17 04:00:00,BTC/SGD,58196.21,63999.0,56656.32,60279.07,76.1133105018,4588039.571669738
1621137600000,2021-05-16 04:00:00,BTC/SGD,64858.63,66797.92,57777.11,58196.21,46.230549758,2690442.7821320174
1621051200000,2021-05-15 04:00:00,BTC/SGD,66500.0,69500.0,62500.0,64858.63,27.0691243012,1755666.3174755392
1620964800000,2021-05-14 04:00:00,BTC/SGD,66500.01,69377.86,65937.39,66500.0,40.6750922689,2704893.63588185
1620878400000,2021-05-13 04:00:00,BTC/SGD,67942.61,68601.92,63500.0,66500.01,23.131238755,1538227.6085198873
1620792000000,2021-05-12 04:00:00,BTC/SGD,77205.53,77529.99,62000.0,67942.61,77.0963242693,5238125.492262585
1620705600000,2021-05-11 04:00:00,BTC/SGD,73756.53,77311.96,73050.0,77205.53,26.2092077753,2023495.7771721575
1620619200000,2021-05-10 04:00:00,BTC/SGD,79438.0,79500.0,71800.0,73756.53,55.9866250015,4129379.186521885
1620532800000,2021-05-09 04:00:00,BTC/SGD,78274.56,79438.0,75850.0,79438.0,18.0961331553,1437520.6255907214
1620446400000,2021-05-08 04:00:00,BTC/SGD,77500.0,79454.52,76800.0,78274.56,13.1144324659,1026526.4309180375
1620360000000,2021-05-07 04:00:00,BTC/SGD,75079.15,78155.28,74500.0,77500.0,21.3984008131,1658376.06301525
1620273600000,2021-05-06 04:00:00,BTC/SGD,76723.06,77121.98,74419.0,75079.15,11.1475126772,836945.7764184003
1620187200000,2021-05-05 04:00:00,BTC/SGD,73789.68,77888.0,72925.6,76723.06,26.5648898679,2038139.6392282837
1620100800000,2021-05-04 04:00:00,BTC/SGD,74455.01,78000.0,71485.97,73789.68,61.0823933504,4507250.258960144
1620014400000,2021-05-03 04:00:00,BTC/SGD,77785.33,79149.98,73528.56,74455.01,28.5821882068,2128087.108759176
1619928000000,2021-05-02 04:00:00,BTC/SGD,75867.76,78121.28,75350.0,77785.33,14.840614424,1154382.0903736
1619841600000,2021-05-01 04:00:00,BTC/SGD,77960.0,78200.0,75000.0,75867.76,11.0811092491,840698.937044499
1619755200000,2021-04-30 04:00:00,BTC/SGD,71608.99,78288.88,71608.99,77960.0,8.9418028649,697102.9513476039
1619668800000,2021-04-29 04:00:00,BTC/SGD,72230.34,72947.82,69860.0,71608.99,15.4710464216,1107866.0084938903
1619582400000,2021-04-28 04:00:00,BTC/SGD,73457.36,75000.0,71900.0,72230.34,25.2618636616,1824673.0013110128
1619496000000,2021-04-27 04:00:00,BTC/SGD,71701.19,74390.25,71531.4,73457.36,47.3829184491,3480624.0983661804
1619409600000,2021-04-26 04:00:00,BTC/SGD,70050.65,72668.49,69721.52,71701.19,14.3695764796,1030315.7333833307
1619323200000,2021-04-25 04:00:00,BTC/SGD,66494.31,70050.65,63000.0,70050.65,32.8232043487,2299286.799709262
1619236800000,2021-04-24 04:00:00,BTC/SGD,66959.33,69999.0,65000.0,66494.31,17.0182846087,1131619.0924391265
1619150400000,2021-04-23 04:00:00,BTC/SGD,67528.14,70000.0,63782.0,66959.33,45.1514265594,3023309.270961629
1619064000000,2021-04-22 04:00:00,BTC/SGD,71405.58,73649.35,65200.01,67528.14,49.8833654982,3368530.8890336193
1618977600000,2021-04-21 04:00:00,BTC/SGD,74048.13,75301.18,70400.0,71405.58,32.9093867462,2349913.848056724
1618891200000,2021-04-20 04:00:00,BTC/SGD,72816.5,76190.93,71400.0,74048.13,19.524811726,1445775.7969123723
1618804800000,2021-04-19 04:00:00,BTC/SGD,77353.04,77827.11,71556.46,72816.5,102.3808525129,7455015.347005583
1618718400000,2021-04-18 04:00:00,BTC/SGD,78000.01,84000.0,73088.0,77353.04,69.4296454509,5370594.141749285
1618632000000,2021-04-17 04:00:00,BTC/SGD,84083.33,88000.0,74000.0,78000.01,33.9561252776,2648578.111214053
1618545600000,2021-04-16 04:00:00,BTC/SGD,84750.0,84750.0,82390.42,84083.33,6.5785454887,553146.0112463734
1618459200000,2021-04-15 04:00:00,BTC/SGD,84891.36,85486.71,83367.37,84750.0,17.2453555791,1461543.885328725
1618372800000,2021-04-14 04:00:00,BTC/SGD,85811.24,87274.93,82458.37,84891.36,21.3552299764,1812874.515809364
1618286400000,2021-04-13 04:00:00,BTC/SGD,81569.18,85900.0,81409.33,85811.24,24.6961744949,2119209.3566637426
1618200000000,2021-04-12 04:00:00,BTC/SGD,81539.62,82600.0,80200.0,81569.18,15.6593583267,1277321.018035091
1618113600000,2021-04-11 04:00:00,BTC/SGD,81350.65,81539.62,80000.0,81539.62,7.0813820162,577413.1986757818
1618027200000,2021-04-10 04:00:00,BTC/SGD,79700.01,82388.0,78663.25,81350.65,18.0123467544,1465316.1164958302
1617940800000,2021-04-09 04:00:00,BTC/SGD,78007.64,79700.01,77758.79,79700.01,6.456854251,514611.3483732425
1617854400000,2021-04-08 04:00:00,BTC/SGD,76161.21,78347.32,76161.21,78007.64,5.6358903089,439642.50229616
1617768000000,2021-04-07 04:00:00,BTC/SGD,77718.39,78599.0,74778.0,76161.21,33.9545289756,2586018.0117617566
1617681600000,2021-04-06 04:00:00,BTC/SGD,79338.11,79834.9,76879.0,77718.39,29.6883118041,2307327.7952326476
1617595200000,2021-04-05 04:00:00,BTC/SGD,77864.0,80318.57,77226.76,79338.11,18.3858288266,1458696.9098859618
