https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume BTC,tradecount
1627776000000,2021-08-01 00:00:00,LTC/BTC,0.00348300,0.00357300,0.00346800,0.00352100,111383.10000000,393.37534701,43557
1627689600000,2021-07-31 00:00:00,LTC/BTC,0.00344800,0.00349400,0.00342400,0.00348100,58612.12000000,202.86663216,20802
1627603200000,2021-07-30 00:00:00,LTC/BTC,0.00353400,0.00358700,0.00344500,0.00344800,105117.39000000,371.00353251,28951
1627516800000,2021-07-29 00:00:00,LTC/BTC,0.00350900,0.00357700,0.00345400,0.00353400,83149.44000000,291.40124204,25319
1627430400000,2021-07-28 00:00:00,LTC/BTC,0.00341500,0.00354800,0.00336100,0.00351100,148571.55000000,510.14914454,56864
1627344000000,2021-07-27 00:00:00,LTC/BTC,0.00351900,0.00354100,0.00341100,0.00341300,93855.06000000,326.82785054,24968
1627257600000,2021-07-26 00:00:00,LTC/BTC,0.00360800,0.00364900,0.00342200,0.00351900,190527.53000000,674.28344099,48018
1627171200000,2021-07-25 00:00:00,LTC/BTC,0.00367800,0.00370300,0.00360000,0.00360600,60223.10000000,219.54562658,18191
1627084800000,2021-07-24 00:00:00,LTC/BTC,0.00369500,0.00377400,0.00364800,0.00367800,77835.52000000,288.90766164,23050
1626998400000,2021-07-23 00:00:00,LTC/BTC,0.00373800,0.00374100,0.00365100,0.00369500,63797.38000000,235.87734491,18623
1626912000000,2021-07-22 00:00:00,LTC/BTC,0.00366400,0.00375500,0.00362300,0.00373700,75109.48000000,277.37719829,19880
1626825600000,2021-07-21 00:00:00,LTC/BTC,0.00360000,0.00369300,0.00356100,0.00366300,113725.02000000,413.49116811,28580
1626739200000,2021-07-20 00:00:00,LTC/BTC,0.00366800,0.00371700,0.00352600,0.00360100,180111.08000000,650.37721186,35033
1626652800000,2021-07-19 00:00:00,LTC/BTC,0.00374800,0.00378900,0.00365500,0.00366900,88085.43000000,327.02143270,24663
1626566400000,2021-07-18 00:00:00,LTC/BTC,0.00380800,0.00385300,0.00373100,0.00374900,77608.28000000,293.94787590,24284
1626480000000,2021-07-17 00:00:00,LTC/BTC,0.00384500,0.00388700,0.00375900,0.00380600,79807.41000000,304.19196643,23734
1626393600000,2021-07-16 00:00:00,LTC/BTC,0.00394900,0.00399900,0.00384300,0.00384400,84954.46000000,332.30503403,27158
1626307200000,2021-07-15 00:00:00,LTC/BTC,0.00399400,0.00402300,0.00390600,0.00394700,70006.96000000,276.62587737,23093
1626220800000,2021-07-14 00:00:00,LTC/BTC,0.00401400,0.00402700,0.00390600,0.00399300,83520.15000000,330.72354928,24230
1626134400000,2021-07-13 00:00:00,LTC/BTC,0.00403100,0.00409900,0.00395900,0.00401600,76696.30000000,308.73009692,21480
1626048000000,2021-07-12 00:00:00,LTC/BTC,0.00391900,0.00418200,0.00391200,0.00403000,146619.45000000,594.67883937,32432
1625961600000,2021-07-11 00:00:00,LTC/BTC,0.00399900,0.00401300,0.00390500,0.00391900,53328.72000000,211.77099305,16924
1625875200000,2021-07-10 00:00:00,LTC/BTC,0.00398100,0.00400900,0.00390900,0.00400000,45796.67000000,180.80590952,15902
1625788800000,2021-07-09 00:00:00,LTC/BTC,0.00401800,0.00404200,0.00390000,0.00397800,93490.00000000,371.35235304,25137
1625702400000,2021-07-08 00:00:00,LTC/BTC,0.00405900,0.00407000,0.00397200,0.00401800,108103.74000000,434.26883906,28843
1625616000000,2021-07-07 00:00:00,LTC/BTC,0.00405800,0.00410900,0.00402400,0.00405800,122413.51000000,497.76344692,30796
1625529600000,2021-07-06 00:00:00,LTC/BTC,0.00408800,0.00412100,0.00401300,0.00405900,114396.00000000,464.60657476,30919
1625443200000,2021-07-05 00:00:00,LTC/BTC,0.00410700,0.00413900,0.00401900,0.00408700,99478.09000000,406.43603498,30410
1625356800000,2021-07-04 00:00:00,LTC/BTC,0.00404400,0.00414900,0.00397600,0.00410700,122491.00000000,498.19405588,34311
1625270400000,2021-07-03 00:00:00,LTC/BTC,0.00405100,0.00407700,0.00399300,0.00404300,61963.09000000,250.14053109,19003
1625184000000,2021-07-02 00:00:00,LTC/BTC,0.00408900,0.00411600,0.00397700,0.00404900,86305.60000000,346.77342978,25235
1625097600000,2021-07-01 00:00:00,LTC/BTC,0.00411700,0.00412800,0.00404200,0.00409000,84286.47000000,344.33490815,24658
1625011200000,2021-06-30 00:00:00,LTC/BTC,0.00401600,0.00413600,0.00399300,0.00411700,112484.73000000,455.70260398,31142
1624924800000,2021-06-29 00:00:00,LTC/BTC,0.00399300,0.00410300,0.00398300,0.00401700,151784.73000000,613.97440510,40877
1624838400000,2021-06-28 00:00:00,LTC/BTC,0.00382200,0.00402400,0.00378400,0.00399100,143544.91000000,557.74814658,36591
1624752000000,2021-06-27 00:00:00,LTC/BTC,0.00392700,0.00394400,0.00378500,0.00382200,116224.77000000,448.52430450,28358
1624665600000,2021-06-26 00:00:00,LTC/BTC,0.00396000,0.00401000,0.00386700,0.00392900,151658.46000000,597.94870449,37818
1624579200000,2021-06-25 00:00:00,LTC/BTC,0.00388300,0.00402500,0.00383200,0.00396000,167999.60000000,659.37646013,40844
1624492800000,2021-06-24 00:00:00,LTC/BTC,0.00383400,0.00403000,0.00380800,0.00388300,127232.72000000,498.29088609,31325
1624406400000,2021-06-23 00:00:00,LTC/BTC,0.00367800,0.00385800,0.00362900,0.00383400,160456.05000000,608.04044657,38716
1624320000000,2021-06-22 00:00:00,LTC/BTC,0.00393600,0.00400900,0.00362300,0.00368200,372366.34000000,1397.70014171,83599
1624233600000,2021-06-21 00:00:00,LTC/BTC,0.00435200,0.00436900,0.00393400,0.00393500,229833.40000000,955.60746099,56053
1624147200000,2021-06-20 00:00:00,LTC/BTC,0.00429800,0.00437900,0.00428000,0.00434800,90693.68000000,391.63978441,28925
1624060800000,2021-06-19 00:00:00,LTC/BTC,0.00436500,0.00446000,0.00429500,0.00429800,117337.97000000,515.53055197,30261
1623974400000,2021-06-18 00:00:00,LTC/BTC,0.00438800,0.00441800,0.00422800,0.00436700,161615.15000000,702.87464175,39626
1623888000000,2021-06-17 00:00:00,LTC/BTC,0.00434200,0.00442100,0.00429500,0.00438900,89663.46000000,391.82349765,27158
1623801600000,2021-06-16 00:00:00,LTC/BTC,0.00436200,0.00440900,0.00425200,0.00434400,106105.59000000,458.77360927,31838
1623715200000,2021-06-15 00:00:00,LTC/BTC,0.00443800,0.00448300,0.00427800,0.00436300,107028.55000000,470.09132657,32004
1623628800000,2021-06-14 00:00:00,LTC/BTC,0.00437700,0.00444500,0.00421400,0.00443900,231172.58000000,997.68794095,44949
1623542400000,2021-06-13 00:00:00,LTC/BTC,0.00455300,0.00456600,0.00434000,0.00437800,104067.05000000,463.02375308,29208
1623456000000,2021-06-12 00:00:00,LTC/BTC,0.00436100,0.00459000,0.00431300,0.00455400,116456.62000000,520.72653739,33957
1623369600000,2021-06-11 00:00:00,LTC/BTC,0.00458600,0.00469900,0.00433700,0.00436100,209205.91000000,950.87824951,43411
1623283200000,2021-06-10 00:00:00,LTC/BTC,0.00461300,0.00469500,0.00445000,0.00458400,168720.68000000,767.46105057,43083
1623196800000,2021-06-09 00:00:00,LTC/BTC,0.00481000,0.00482200,0.00454000,0.00461300,191812.00000000,894.30791471,54057
1623110400000,2021-06-08 00:00:00,LTC/BTC,0.00482400,0.00489100,0.00467000,0.00481200,177382.31000000,850.45942663,56283
1623024000000,2021-06-07 00:00:00,LTC/BTC,0.00492800,0.00499000,0.00479500,0.00482400,183244.14000000,897.96716205,47949
1622937600000,2021-06-06 00:00:00,LTC/BTC,0.00487000,0.00496700,0.00485000,0.00492700,124736.47000000,612.61037692,36933
1622851200000,2021-06-05 00:00:00,LTC/BTC,0.00484600,0.00499900,0.00478000,0.00487200,137477.35000000,666.10957283,46001
1622764800000,2021-06-04 00:00:00,LTC/BTC,0.00493100,0.00494700,0.00469100,0.00484400,202140.30000000,970.79750376,62694
1622678400000,2021-06-03 00:00:00,LTC/BTC,0.00498300,0.00501500,0.00487200,0.00493200,215333.13000000,1065.68436391,57877
1622592000000,2021-06-02 00:00:00,LTC/BTC,0.00499000,0.00501300,0.00488200,0.00498200,184976.28000000,918.33545788,53471
1622505600000,2021-06-01 00:00:00,LTC/BTC,0.00504800,0.00511900,0.00491200,0.00498800,148454.13000000,739.20673888,53531
1622419200000,2021-05-31 00:00:00,LTC/BTC,0.00478500,0.00504900,0.00472300,0.00504800,196671.42000000,964.59297761,57752
1622332800000,2021-05-30 00:00:00,LTC/BTC,0.00473800,0.00496800,0.00463600,0.00478400,178449.50000000,862.21441093,53854
1622246400000,2021-05-29 00:00:00,LTC/BTC,0.00497200,0.00515300,0.00466200,0.00473500,271561.05000000,1326.13791848,74446
1622160000000,2021-05-28 00:00:00,LTC/BTC,0.00504300,0.00513300,0.00469100,0.00497200,300817.68000000,1475.77380257,95487
1622073600000,2021-05-27 00:00:00,LTC/BTC,0.00506900,0.00518900,0.00478100,0.00504500,243437.24000000,1219.11006100,78156
1621987200000,2021-05-26 00:00:00,LTC/BTC,0.00479800,0.00509400,0.00474200,0.00506900,302592.57000000,1500.13711904,83929
1621900800000,2021-05-25 00:00:00,LTC/BTC,0.00477400,0.00490900,0.00453100,0.00479700,339522.02000000,1593.94193588,97568
1621814400000,2021-05-24 00:00:00,LTC/BTC,0.00410900,0.00477400,0.00402200,0.00477400,483828.94000000,2116.89088447,113354
1621728000000,2021-05-23 00:00:00,LTC/BTC,0.00452000,0.00462600,0.00375000,0.00410900,671526.87000000,2792.41180717,154239
1621641600000,2021-05-22 00:00:00,LTC/BTC,0.00482600,0.00488200,0.00450400,0.00452000,425512.14000000,1986.92250348,91730
1621555200000,2021-05-21 00:00:00,LTC/BTC,0.00519800,0.00525700,0.00466700,0.00482800,495865.27000000,2451.36330217,124353
1621468800000,2021-05-20 00:00:00,LTC/BTC,0.00508000,0.00536700,0.00473700,0.00519700,518611.88000000,2662.34978030,150876
1621382400000,2021-05-19 00:00:00,LTC/BTC,0.00685800,0.00690800,0.00461000,0.00508100,1133393.77000000,6517.21324448,319373
1621296000000,2021-05-18 00:00:00,LTC/BTC,0.00646100,0.00722000,0.00644800,0.00685900,520830.11000000,3562.00935208,169369
1621209600000,2021-05-17 00:00:00,LTC/BTC,0.00637400,0.00657800,0.00618000,0.00646300,299952.65000000,1912.00542855,116704
1621123200000,2021-05-16 00:00:00,LTC/BTC,0.00641800,0.00660000,0.00630700,0.00637400,266872.75000000,1714.84420945,101441
1621036800000,2021-05-15 00:00:00,LTC/BTC,0.00654800,0.00662700,0.00628200,0.00641800,245787.81000000,1579.44312647,92047
1620950400000,2021-05-14 00:00:00,LTC/BTC,0.00639700,0.00694500,0.00626000,0.00654400,280244.55000000,1810.61306446,104846
1620864000000,2021-05-13 00:00:00,LTC/BTC,0.00626100,0.00658100,0.00607600,0.00639800,443412.50000000,2822.72803599,180615
1620777600000,2021-05-12 00:00:00,LTC/BTC,0.00666600,0.00682900,0.00608800,0.00626100,435023.62000000,2846.39797491,167569
1620691200000,2021-05-11 00:00:00,LTC/BTC,0.00643800,0.00670000,0.00630700,0.00666700,383507.42000000,2482.36711187,130811
1620604800000,2021-05-10 00:00:00,LTC/BTC,0.00666100,0.00700000,0.00624300,0.00643200,812308.44000000,5464.85195798,267850
1620518400000,2021-05-09 00:00:00,LTC/BTC,0.00589900,0.00669000,0.00575900,0.00666300,551424.52000000,3422.27277134,174627
1620432000000,2021-05-08 00:00:00,LTC/BTC,0.00601700,0.00616900,0.00570300,0.00589900,404958.39000000,2388.22415228,109127
1620345600000,2021-05-07 00:00:00,LTC/BTC,0.00629100,0.00666000,0.00585000,0.00601700,779842.03000000,4912.53358169,228179
1620259200000,2021-05-06 00:00:00,LTC/BTC,0.00620300,0.00635700,0.00573000,0.00628800,682610.78000000,4105.09601716,209711
1620172800000,2021-05-05 00:00:00,LTC/BTC,0.00573900,0.00631100,0.00567500,0.00619800,827294.81000000,5043.50679344,234309
1620086400000,2021-05-04 00:00:00,LTC/BTC,0.00515600,0.00586900,0.00493700,0.00573800,925839.17000000,5083.92863112,248405
1620000000000,2021-05-03 00:00:00,LTC/BTC,0.00475200,0.00520000,0.00470000,0.00515600,443145.80000000,2180.34307670,105532
1619913600000,2021-05-02 00:00:00,LTC/BTC,0.00478800,0.00480100,0.00471000,0.00475200,148675.58000000,707.24569981,43984
1619827200000,2021-05-01 00:00:00,LTC/BTC,0.00470200,0.00482800,0.00463000,0.00478800,200295.74000000,942.66424743,50955
1619740800000,2021-04-30 00:00:00,LTC/BTC,0.00476800,0.00491100,0.00466100,0.00469900,301743.00000000,1442.92439143,73632
1619654400000,2021-04-29 00:00:00,LTC/BTC,0.00471500,0.00482900,0.00465500,0.00476900,223330.74000000,1058.22967528,56579
1619568000000,2021-04-28 00:00:00,LTC/BTC,0.00472200,0.00480000,0.00459700,0.00471300,195890.46000000,915.45090591,59309
1619481600000,2021-04-27 00:00:00,LTC/BTC,0.00458300,0.00478000,0.00454900,0.00472200,271408.02000000,1265.24515596,72812
1619395200000,2021-04-26 00:00:00,LTC/BTC,0.00456300,0.00462400,0.00449800,0.00458200,241389.31000000,1098.94627462,58993
1619308800000,2021-04-25 00:00:00,LTC/BTC,0.00449100,0.00468400,0.00446300,0.00456300,189481.30000000,865.24690091,46490
1619222400000,2021-04-24 00:00:00,LTC/BTC,0.00472100,0.00472400,0.00448300,0.00449400,226962.94000000,1044.42695733,60884
1619136000000,2021-04-23 00:00:00,LTC/BTC,0.00488600,0.00495200,0.00422200,0.00472100,678026.71000000,3161.28049154,172983
1619049600000,2021-04-22 00:00:00,LTC/BTC,0.00479100,0.00527800,0.00470000,0.00488900,765554.56000000,3833.64466047,206906
1618963200000,2021-04-21 00:00:00,LTC/BTC,0.00462100,0.00497000,0.00460800,0.00479000,450158.70000000,2149.61893857,136478
1618876800000,2021-04-20 00:00:00,LTC/BTC,0.00469800,0.00482600,0.00437100,0.00462200,508302.14000000,2345.28391571,138406
1618790400000,2021-04-19 00:00:00,LTC/BTC,0.00486800,0.00495300,0.00457500,0.00469600,514542.43000000,2454.30929611,139144
1618704000000,2021-04-18 00:00:00,LTC/BTC,0.00501400,0.00506700,0.00446700,0.00487000,837343.01000000,3991.53071986,238789
1618617600000,2021-04-17 00:00:00,LTC/BTC,0.00502900,0.00540000,0.00494700,0.00501400,833396.80000000,4326.28918618,222933
1618531200000,2021-04-16 00:00:00,LTC/BTC,0.00452300,0.00517100,0.00440100,0.00502700,981826.52000000,4696.51412126,276193
1618444800000,2021-04-15 00:00:00,LTC/BTC,0.00442900,0.00459100,0.00428300,0.00452000,486097.33000000,2155.78417955,141140
1618358400000,2021-04-14 00:00:00,LTC/BTC,0.00420800,0.00450000,0.00407700,0.00442700,643504.57000000,2763.68962908,164011
1618272000000,2021-04-13 00:00:00,LTC/BTC,0.00408600,0.00432800,0.00408400,0.00420800,613066.00000000,2586.45903321,154304
1618185600000,2021-04-12 00:00:00,LTC/BTC,0.00420700,0.00430000,0.00401900,0.00408400,466722.50000000,1933.65001288,104542
1618099200000,2021-04-11 00:00:00,LTC/BTC,0.00429000,0.00440300,0.00411300,0.00420700,600714.43000000,2552.88791908,149579
1618012800000,2021-04-10 00:00:00,LTC/BTC,0.00380400,0.00429400,0.00375000,0.00429200,625086.01000000,2490.90321141,138842
1617926400000,2021-04-09 00:00:00,LTC/BTC,0.00389300,0.00392500,0.00378000,0.00380200,206119.83000000,795.38267252,53444
1617840000000,2021-04-08 00:00:00,LTC/BTC,0.00391700,0.00400800,0.00384500,0.00389500,273884.44000000,1071.05854981,68738
1617753600000,2021-04-07 00:00:00,LTC/BTC,0.00408700,0.00420400,0.00376700,0.00391400,575614.97000000,2285.45780846,159001
1617667200000,2021-04-06 00:00:00,LTC/BTC,0.00374500,0.00420600,0.00370000,0.00408400,854759.46000000,3384.47023843,199495
1617580800000,2021-04-05 00:00:00,LTC/BTC,0.00347600,0.00383200,0.00345600,0.00374600,411297.16000000,1489.58788226,114464
1617494400000,2021-04-04 00:00:00,LTC/BTC,0.00342200,0.00353900,0.00340000,0.00347600,193558.42000000,673.43773952,56569
1617408000000,2021-04-03 00:00:00,LTC/BTC,0.00358700,0.00367000,0.00341400,0.00342100,237915.13000000,845.72133597,74142
1617321600000,2021-04-02 00:00:00,LTC/BTC,0.00345400,0.00361800,0.00340900,0.00358700,248545.17000000,866.70543077,72159
1617235200000,2021-04-01 00:00:00,LTC/BTC,0.00334800,0.00347100,0.00331600,0.00345300,291937.68000000,989.46483542,67950
1617148800000,2021-03-31 00:00:00,LTC/BTC,0.00333100,0.00336000,0.00323600,0.00334800,199090.98000000,657.17092612,55976
1617062400000,2021-03-30 00:00:00,LTC/BTC,0.00336200,0.00339700,0.00329000,0.00333200,211877.58000000,706.99403870,63458
1616976000000,2021-03-29 00:00:00,LTC/BTC,0.00330200,0.00352300,0.00329200,0.00336100,292473.10000000,997.44909981,72380
1616889600000,2021-03-28 00:00:00,LTC/BTC,0.00329700,0.00332600,0.00327500,0.00330200,95570.05000000,315.10134583,31761
1616803200000,2021-03-27 00:00:00,LTC/BTC,0.00333300,0.00333800,0.00326600,0.00329700,132065.59000000,436.60745540,36982
1616716800000,2021-03-26 00:00:00,LTC/BTC,0.00334400,0.00342600,0.00329900,0.00333300,241148.02000000,807.53830447,61098
1616630400000,2021-03-25 00:00:00,LTC/BTC,0.00336600,0.00338600,0.00330000,0.00334400,223767.83000000,747.54208399,56104
1616544000000,2021-03-24 00:00:00,LTC/BTC,0.00341900,0.00355200,0.00329600,0.00336500,345037.32000000,1192.42205510,78215
1616457600000,2021-03-23 00:00:00,LTC/BTC,0.00343400,0.00348700,0.00327300,0.00341800,227217.88000000,772.13827497,57166
1616371200000,2021-03-22 00:00:00,LTC/BTC,0.00340500,0.00348000,0.00336200,0.00343300,279139.78000000,955.22339876,61827
1616284800000,2021-03-21 00:00:00,LTC/BTC,0.00344400,0.00347500,0.00340000,0.00340500,129984.41000000,446.12143878,39728
1616198400000,2021-03-20 00:00:00,LTC/BTC,0.00344600,0.00348900,0.00342300,0.00344400,142583.85000000,491.81068384,41132
1616112000000,2021-03-19 00:00:00,LTC/BTC,0.00346500,0.00351500,0.00340700,0.00344600,137528.88000000,475.46487317,43416
1616025600000,2021-03-18 00:00:00,LTC/BTC,0.00349600,0.00353400,0.00342800,0.00346400,180377.67000000,628.12978522,45179
1615939200000,2021-03-17 00:00:00,LTC/BTC,0.00354300,0.00367700,0.00347500,0.00349600,228749.32000000,814.98455945,64079
1615852800000,2021-03-16 00:00:00,LTC/BTC,0.00360600,0.00369200,0.00352800,0.00354400,289859.48000000,1045.12213984,73721
1615766400000,2021-03-15 00:00:00,LTC/BTC,0.00363000,0.00368900,0.00354000,0.00360800,339183.49000000,1226.79372477,77793
1615680000000,2021-03-14 00:00:00,LTC/BTC,0.00369400,0.00370700,0.00360600,0.00362800,261371.77000000,953.40432211,58986
1615593600000,2021-03-13 00:00:00,LTC/BTC,0.00385800,0.00387700,0.00367000,0.00369500,398040.10000000,1506.24808125,92855
1615507200000,2021-03-12 00:00:00,LTC/BTC,0.00348400,0.00392900,0.00347900,0.00385800,626139.63000000,2333.75808505,123870
1615420800000,2021-03-11 00:00:00,LTC/BTC,0.00358500,0.00359400,0.00346400,0.00348400,295703.97000000,1043.30591924,61094
1615334400000,2021-03-10 00:00:00,LTC/BTC,0.00371400,0.00372800,0.00352500,0.00358500,351329.16000000,1274.10106573,74984
1615248000000,2021-03-09 00:00:00,LTC/BTC,0.00366300,0.00376300,0.00361900,0.00371400,284931.85000000,1048.11794561,71058
1615161600000,2021-03-08 00:00:00,LTC/BTC,0.00374100,0.00378900,0.00360600,0.00366300,286978.65000000,1058.04762587,64527
1615075200000,2021-03-07 00:00:00,LTC/BTC,0.00374200,0.00376200,0.00365100,0.00374200,193191.66000000,716.51869053,47895
1614988800000,2021-03-06 00:00:00,LTC/BTC,0.00369700,0.00378500,0.00368600,0.00374100,204156.51000000,763.42803174,49437
1614902400000,2021-03-05 00:00:00,LTC/BTC,0.00373400,0.00374200,0.00362400,0.00369600,279493.11000000,1026.62728022,59109
1614816000000,2021-03-04 00:00:00,LTC/BTC,0.00372700,0.00379900,0.00370500,0.00373500,346070.89000000,1297.32685761,67921
1614729600000,2021-03-03 00:00:00,LTC/BTC,0.00369600,0.00394400,0.00365000,0.00372800,436995.16000000,1655.65822562,93637
1614643200000,2021-03-02 00:00:00,LTC/BTC,0.00354700,0.00377500,0.00352500,0.00369600,293066.48000000,1068.50059374,61705
1614556800000,2021-03-01 00:00:00,LTC/BTC,0.00366100,0.00366200,0.00351600,0.00354700,257602.93000000,919.68844347,53870
1614470400000,2021-02-28 00:00:00,LTC/BTC,0.00372500,0.00372600,0.00352000,0.00366000,349198.70000000,1259.68872413,70979
1614384000000,2021-02-27 00:00:00,LTC/BTC,0.00367600,0.00380600,0.00366800,0.00372500,264016.85000000,981.11322832,57251
1614297600000,2021-02-26 00:00:00,LTC/BTC,0.00380900,0.00384000,0.00362700,0.00367700,488742.71000000,1816.06174306,97252
1614211200000,2021-02-25 00:00:00,LTC/BTC,0.00365200,0.00400800,0.00356700,0.00380800,494797.27000000,1886.45251181,102758
1614124800000,2021-02-24 00:00:00,LTC/BTC,0.00362800,0.00373300,0.00356100,0.00365200,396347.49000000,1445.85793669,83909
1614038400000,2021-02-23 00:00:00,LTC/BTC,0.00384600,0.00385400,0.00347200,0.00363000,693018.51000000,2540.91121683,148329
1613952000000,2021-02-22 00:00:00,LTC/BTC,0.00395700,0.00398300,0.00365000,0.00384600,632514.11000000,2431.74164888,135020
1613865600000,2021-02-21 00:00:00,LTC/BTC,0.00405800,0.00412300,0.00391200,0.00395800,405655.26000000,1620.77273789,84174
1613779200000,2021-02-20 00:00:00,LTC/BTC,0.00423100,0.00439000,0.00395000,0.00405900,615210.71000000,2588.97049615,120872
1613692800000,2021-02-19 00:00:00,LTC/BTC,0.00439500,0.00453400,0.00422700,0.00423000,511453.92000000,2234.07419899,106887
1613606400000,2021-02-18 00:00:00,LTC/BTC,0.00455700,0.00457200,0.00431500,0.00439600,534859.66000000,2368.17747501,105872
1613520000000,2021-02-17 00:00:00,LTC/BTC,0.00427800,0.00456100,0.00413700,0.00455600,670462.83000000,2933.56675542,127507
1613433600000,2021-02-16 00:00:00,LTC/BTC,0.00434200,0.00449500,0.00417900,0.00427800,426108.06000000,1845.53715082,99198
1613347200000,2021-02-15 00:00:00,LTC/BTC,0.00439500,0.00453700,0.00405300,0.00433900,674922.97000000,2920.21992306,138691
1613260800000,2021-02-14 00:00:00,LTC/BTC,0.00478800,0.00483500,0.00432700,0.00439400,861967.53000000,3907.17623908,162040
1613174400000,2021-02-13 00:00:00,LTC/BTC,0.00416000,0.00490000,0.00412600,0.00479000,1026855.47000000,4568.89013246,206059
1613088000000,2021-02-12 00:00:00,LTC/BTC,0.00382800,0.00422200,0.00376000,0.00415700,551667.70000000,2179.58929123,110746
1613001600000,2021-02-11 00:00:00,LTC/BTC,0.00405400,0.00415000,0.00382400,0.00382700,443337.43000000,1768.53037699,90255
1612915200000,2021-02-10 00:00:00,LTC/BTC,0.00391000,0.00418000,0.00379500,0.00405400,773371.34000000,3112.63325520,154761
1612828800000,2021-02-09 00:00:00,LTC/BTC,0.00360800,0.00397000,0.00354200,0.00391100,608084.62000000,2232.88272412,108382
1612742400000,2021-02-08 00:00:00,LTC/BTC,0.00388600,0.00391200,0.00360000,0.00360900,567114.46000000,2127.24900824,103201
1612656000000,2021-02-07 00:00:00,LTC/BTC,0.00397000,0.00400700,0.00387400,0.00388600,323744.65000000,1268.41100056,65722
1612569600000,2021-02-06 00:00:00,LTC/BTC,0.00404700,0.00416000,0.00388100,0.00396800,502336.83000000,2014.81239609,92547
1612483200000,2021-02-05 00:00:00,LTC/BTC,0.00392700,0.00417200,0.00389600,0.00404900,428951.12000000,1730.76932539,79005
1612396800000,2021-02-04 00:00:00,LTC/BTC,0.00414400,0.00417500,0.00390100,0.00392700,498771.28000000,1984.38931530,89204
1612310400000,2021-02-03 00:00:00,LTC/BTC,0.00400300,0.00427800,0.00400200,0.00414600,465504.10000000,1937.14711970,90282
1612224000000,2021-02-02 00:00:00,LTC/BTC,0.00393700,0.00419400,0.00392500,0.00400000,467082.57000000,1889.30136286,81557
1612137600000,2021-02-01 00:00:00,LTC/BTC,0.00391000,0.00398900,0.00381100,0.00393900,313288.55000000,1218.57881953,59733
1612051200000,2021-01-31 00:00:00,LTC/BTC,0.00389200,0.00395600,0.00382500,0.00390900,235610.49000000,917.15345260,48726
1611964800000,2021-01-30 00:00:00,LTC/BTC,0.00393300,0.00396500,0.00379800,0.00389100,362106.12000000,1405.45939334,65780
1611878400000,2021-01-29 00:00:00,LTC/BTC,0.00399500,0.00414500,0.00373000,0.00393000,689379.30000000,2693.24459577,132408
1611792000000,2021-01-28 00:00:00,LTC/BTC,0.00403400,0.00417100,0.00398600,0.00399400,264330.74000000,1076.22647940,57116
1611705600000,2021-01-27 00:00:00,LTC/BTC,0.00414800,0.00417300,0.00399500,0.00403400,295778.66000000,1202.93785715,62468
1611619200000,2021-01-26 00:00:00,LTC/BTC,0.00425000,0.00428800,0.00412500,0.00414800,256807.35000000,1079.98222100,55292
1611532800000,2021-01-25 00:00:00,LTC/BTC,0.00437300,0.00450000,0.00416400,0.00424900,353144.02000000,1513.82005391,68497
1611446400000,2021-01-24 00:00:00,LTC/BTC,0.00429100,0.00440000,0.00426900,0.00437300,222412.35000000,961.52708217,47242
1611360000000,2021-01-23 00:00:00,LTC/BTC,0.00417600,0.00436300,0.00416200,0.00429100,229290.02000000,983.97553192,54232
1611273600000,2021-01-22 00:00:00,LTC/BTC,0.00420700,0.00446200,0.00413300,0.00417800,428668.54000000,1848.23388938,92984
1611187200000,2021-01-21 00:00:00,LTC/BTC,0.00422200,0.00426400,0.00408200,0.00420700,415626.97000000,1734.91807704,87376
1611100800000,2021-01-20 00:00:00,LTC/BTC,0.00423000,0.00430400,0.00409400,0.00422000,430819.77000000,1812.10959499,91159
1611014400000,2021-01-19 00:00:00,LTC/BTC,0.00414900,0.00446900,0.00411000,0.00423100,513199.20000000,2218.31735373,110382
1610928000000,2021-01-18 00:00:00,LTC/BTC,0.00398600,0.00419200,0.00388000,0.00415100,387144.20000000,1567.50354988,74988
1610841600000,2021-01-17 00:00:00,LTC/BTC,0.00398700,0.00410200,0.00394400,0.00398500,400756.51000000,1603.15002394,75375
1610755200000,2021-01-16 00:00:00,LTC/BTC,0.00391000,0.00406200,0.00387600,0.00398800,422530.14000000,1672.49197271,85441
1610668800000,2021-01-15 00:00:00,LTC/BTC,0.00389400,0.00400500,0.00379000,0.00391000,518554.59000000,2026.14100361,103145
1610582400000,2021-01-14 00:00:00,LTC/BTC,0.00394600,0.00397300,0.00380700,0.00389400,380993.45000000,1477.37714387,79833
1610496000000,2021-01-13 00:00:00,LTC/BTC,0.00391900,0.00403900,0.00385300,0.00394300,381866.28000000,1511.85534033,85337
1610409600000,2021-01-12 00:00:00,LTC/BTC,0.00392200,0.00407800,0.00384100,0.00391800,623934.42000000,2469.94936721,118225
1610323200000,2021-01-11 00:00:00,LTC/BTC,0.00445900,0.00453500,0.00366300,0.00392200,1232906.84000000,4945.03926135,252086
1610236800000,2021-01-10 00:00:00,LTC/BTC,0.00442300,0.00461400,0.00429400,0.00445800,585515.91000000,2598.87340363,119767
1610150400000,2021-01-09 00:00:00,LTC/BTC,0.00424200,0.00445600,0.00415100,0.00442400,437553.66000000,1860.12941196,87671
1610064000000,2021-01-08 00:00:00,LTC/BTC,0.00429700,0.00443500,0.00407700,0.00424300,674547.61000000,2848.89420581,130618
