https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK3S,Volume USDT
1655010000,2022-06-12 05:00:00,LINK3S/USDT,4.779,4.95,4.639,4.7822,4986.92279723,23938.205267090766
1655006400,2022-06-12 04:00:00,LINK3S/USDT,4.6761,4.779,4.5294,4.76,1795.23312988,8437.477858613033
1655002800,2022-06-12 03:00:00,LINK3S/USDT,4.7534,4.7916,4.5007,4.6644,3808.03066641,17629.343572010853
1654999200,2022-06-12 02:00:00,LINK3S/USDT,4.3251,4.8774,4.1242,4.7863,12672.28594399,57892.430364471797
1654995600,2022-06-12 01:00:00,LINK3S/USDT,3.917,4.39,3.917,4.2816,8711.94416835,36387.165680467474
1654992000,2022-06-12 00:00:00,LINK3S/USDT,3.9366,4.0061,3.7778,3.8928,3258.11570456,12669.308013940311
1654988400,2022-06-11 23:00:00,LINK3S/USDT,3.7736,4.1,3.7736,3.9182,4403.05181495,17706.569161863197
1654984800,2022-06-11 22:00:00,LINK3S/USDT,3.861,3.9032,3.7347,3.7736,1019.39205257,3884.295634916774
1654981200,2022-06-11 21:00:00,LINK3S/USDT,3.9267,3.9367,3.7439,3.8609,1880.80533185,7187.274295007282
1654977600,2022-06-11 20:00:00,LINK3S/USDT,3.8398,3.98,3.8044,3.9267,5402.11625589,20834.815111580359
1654974000,2022-06-11 19:00:00,LINK3S/USDT,3.7499,3.8398,3.6671,3.8398,1917.8931254,7187.550334394863
1654970400,2022-06-11 18:00:00,LINK3S/USDT,3.8472,3.8644,3.6982,3.7235,3773.21609245,14119.949391251325
1654966800,2022-06-11 17:00:00,LINK3S/USDT,3.7901,3.9175,3.6928,3.8472,2314.76646308,8735.629234627089
1654963200,2022-06-11 16:00:00,LINK3S/USDT,3.8409,3.9923,3.6666,3.79,10642.97698521,40153.134905291021
1654959600,2022-06-11 15:00:00,LINK3S/USDT,3.6661,3.9775,3.6282,3.8179,7449.49330752,28537.511674149914
1654956000,2022-06-11 14:00:00,LINK3S/USDT,3.4621,3.6623,3.3999,3.6623,2121.011698,7495.955408296988
1654952400,2022-06-11 13:00:00,LINK3S/USDT,3.6,3.6889,3.3742,3.4621,6174.04770703,21658.785789408074
1654948800,2022-06-11 12:00:00,LINK3S/USDT,3.3591,3.5989,3.2311,3.5989,8519.67431909,29160.886125763597
1654945200,2022-06-11 11:00:00,LINK3S/USDT,3.29,3.4928,3.2797,3.361,13941.72540355,46974.84279472799
1654941600,2022-06-11 10:00:00,LINK3S/USDT,2.898,3.291,2.8835,3.2909,7179.57834131,22634.723738741625
1654938000,2022-06-11 09:00:00,LINK3S/USDT,2.94,3.0984,2.8002,2.8979,8879.53990987,25946.672306841985
1654934400,2022-06-11 08:00:00,LINK3S/USDT,2.6577,2.94,2.6577,2.94,7171.64498567,20132.471433471971
1654930800,2022-06-11 07:00:00,LINK3S/USDT,2.72,2.72,2.5997,2.6655,2960.71108901,7855.57041640522
1654927200,2022-06-11 06:00:00,LINK3S/USDT,2.7165,2.7439,2.6278,2.72,2129.56860565,5686.257325130589
1654923600,2022-06-11 05:00:00,LINK3S/USDT,2.5149,2.7473,2.514,2.7218,2977.33549575,7704.909316421811
1654920000,2022-06-11 04:00:00,LINK3S/USDT,2.6,2.6495,2.513,2.5149,1834.744702,4725.230783928836
1654916400,2022-06-11 03:00:00,LINK3S/USDT,2.6787,2.6787,2.5631,2.6046,4681.71803182,12134.462503053329
1654912800,2022-06-11 02:00:00,LINK3S/USDT,2.754,2.7778,2.6787,2.6787,1540.84886999,4233.116828377774
1654909200,2022-06-11 01:00:00,LINK3S/USDT,2.7359,2.8022,2.6928,2.7341,2263.76374411,6245.488502286057
1654905600,2022-06-11 00:00:00,LINK3S/USDT,2.8933,2.8934,2.6799,2.7389,6880.75868849,19082.282966664881
1654902000,2022-06-10 23:00:00,LINK3S/USDT,2.7899,2.9639,2.7899,2.8934,10145.64283135,29272.42943203541
1654898400,2022-06-10 22:00:00,LINK3S/USDT,2.6823,2.8174,2.6448,2.8145,9432.14507662,25843.031274607974
1654894800,2022-06-10 21:00:00,LINK3S/USDT,2.6826,2.7005,2.6618,2.6823,1729.03730922,4651.901258372947
1654891200,2022-06-10 20:00:00,LINK3S/USDT,2.7226,2.7248,2.6061,2.6786,7062.19859355,18651.648483557199
1654887600,2022-06-10 19:00:00,LINK3S/USDT,2.7025,2.7513,2.6271,2.679,7777.09629734,20731.458269589459
1654884000,2022-06-10 18:00:00,LINK3S/USDT,2.6554,2.7558,2.6456,2.7137,4826.32728038,12968.467187018254
1654880400,2022-06-10 17:00:00,LINK3S/USDT,2.6661,2.725,2.5981,2.6498,6147.25389061,16360.067266951245
1654876800,2022-06-10 16:00:00,LINK3S/USDT,2.52,2.78,2.52,2.6739,16514.74943452,43831.302105744595
1654873200,2022-06-10 15:00:00,LINK3S/USDT,2.41,2.5299,2.35,2.52,8895.5725545,21734.47012176103
1654869600,2022-06-10 14:00:00,LINK3S/USDT,2.579,2.5996,2.3501,2.41,7795.05189495,19146.205475358933
1654866000,2022-06-10 13:00:00,LINK3S/USDT,2.46,2.6617,2.4317,2.57,19881.96289483,50836.458665681535
1654862400,2022-06-10 12:00:00,LINK3S/USDT,2.3598,2.5,2.1958,2.4567,23706.1913382,56052.24244667488
1654858800,2022-06-10 11:00:00,LINK3S/USDT,2.3489,2.3784,2.3119,2.3598,4494.63812313,10510.602530455021
1654855200,2022-06-10 10:00:00,LINK3S/USDT,2.4148,2.4239,2.2906,2.354,7277.33245712,16940.728128412072
1654851600,2022-06-10 09:00:00,LINK3S/USDT,2.33,2.4378,2.3292,2.4067,6376.40504085,15235.137567706471
1654848000,2022-06-10 08:00:00,LINK3S/USDT,2.2224,2.3739,2.1881,2.3617,7161.0842625,16581.554974266684
1654844400,2022-06-10 07:00:00,LINK3S/USDT,2.1861,2.2432,2.16,2.2347,3988.93783868,8848.007611867974
1654840800,2022-06-10 06:00:00,LINK3S/USDT,2.142,2.21,2.0901,2.1765,8118.13398672,17421.960753338967
1654837200,2022-06-10 05:00:00,LINK3S/USDT,2.1,2.15,2.0588,2.15,1728.78067087,3627.946184672611
1654833600,2022-06-10 04:00:00,LINK3S/USDT,2.0286,2.1,2.0286,2.0856,2270.25288689,4693.45639153225
1654830000,2022-06-10 03:00:00,LINK3S/USDT,2.04,2.0503,1.9699,2.0317,4116.158559,8278.004561268778
1654826400,2022-06-10 02:00:00,LINK3S/USDT,2.11,2.11,2.0196,2.0522,2318.3246396,4754.818524172363
1654822800,2022-06-10 01:00:00,LINK3S/USDT,2.049,2.1381,1.9885,2.11,8441.00696504,17177.270513443146
1654819200,2022-06-10 00:00:00,LINK3S/USDT,2.0947,2.23,1.9201,2.055,13447.8879317,27684.540228466585
1654815600,2022-06-09 23:00:00,LINK3S/USDT,2.2,2.23,2.0032,2.0947,5438.72223312,11552.898701766822
1654812000,2022-06-09 22:00:00,LINK3S/USDT,2.1,2.21,2.0684,2.2,9867.36455658,21268.664650079834
1654808400,2022-06-09 21:00:00,LINK3S/USDT,2.0846,2.1485,2.0026,2.1,5219.82552756,10783.8160304499
1654804800,2022-06-09 20:00:00,LINK3S/USDT,2.24,2.25,2.07,2.0834,10009.57487772,21857.293389870892
1654801200,2022-06-09 19:00:00,LINK3S/USDT,2.1759,2.2457,2.1311,2.2457,19295.8549842,42382.535733245614
1654797600,2022-06-09 18:00:00,LINK3S/USDT,1.9335,2.1701,1.7822,2.1701,13795.18294434,27337.388091420535
1654794000,2022-06-09 17:00:00,LINK3S/USDT,1.9298,2.0239,1.8859,1.9408,8386.05430079,16472.079992937051
1654790400,2022-06-09 16:00:00,LINK3S/USDT,1.984,2.0783,1.884,1.9536,10516.87808497,20968.392130884649
1654786800,2022-06-09 15:00:00,LINK3S/USDT,2.0921,2.123,1.97,1.9786,10232.4099129,20865.923361026684
1654783200,2022-06-09 14:00:00,LINK3S/USDT,1.9649,2.1166,1.9,2.1069,15419.10237396,31132.734720363906
1654779600,2022-06-09 13:00:00,LINK3S/USDT,2.2327,2.245,1.9591,1.98,24175.86555869,50532.377122878395
1654776000,2022-06-09 12:00:00,LINK3S/USDT,2.1944,2.2752,2.1266,2.2333,5610.07066351,12416.221993615722
1654772400,2022-06-09 11:00:00,LINK3S/USDT,2.2313,2.2459,2.0809,2.21,12919.36003725,27948.448186044521
1654768800,2022-06-09 10:00:00,LINK3S/USDT,2.245,2.283,2.1825,2.2357,5200.26266762,11551.472046823704
1654765200,2022-06-09 09:00:00,LINK3S/USDT,2.5303,2.5394,2.0297,2.245,16476.31174797,38295.898142772006
1654761600,2022-06-09 08:00:00,LINK3S/USDT,2.5368,2.6159,2.4815,2.5362,4886.89394121,12361.916519940257
1654758000,2022-06-09 07:00:00,LINK3S/USDT,2.7266,2.7448,2.51,2.51,5773.24876547,14972.206006484886
1654754400,2022-06-09 06:00:00,LINK3S/USDT,2.75,2.783,2.7104,2.7447,841.66998341,2310.241980736995
1654750800,2022-06-09 05:00:00,LINK3S/USDT,2.7628,2.7767,2.7088,2.7448,2120.69413591,5819.19423761377
1654747200,2022-06-09 04:00:00,LINK3S/USDT,2.6437,2.7851,2.6194,2.7433,5217.46264365,14254.623491875751
1654743600,2022-06-09 03:00:00,LINK3S/USDT,2.6751,2.724,2.6141,2.6437,1986.05063564,5289.910800807747
1654740000,2022-06-09 02:00:00,LINK3S/USDT,2.6438,2.7399,2.6007,2.6753,3410.11423491,9078.722355682884
1654736400,2022-06-09 01:00:00,LINK3S/USDT,2.58,2.6438,2.46,2.6438,1159.78619113,2932.812246979175
1654732800,2022-06-09 00:00:00,LINK3S/USDT,2.6007,2.6537,2.5314,2.6053,2762.26812478,7157.998217682588
1654729200,2022-06-08 23:00:00,LINK3S/USDT,2.5133,2.6441,2.44,2.6227,3509.36959684,8928.851591617198
1654725600,2022-06-08 22:00:00,LINK3S/USDT,2.457,2.5504,2.419,2.5209,7300.2567178,18027.52655976838
1654722000,2022-06-08 21:00:00,LINK3S/USDT,2.6561,2.6633,2.4501,2.457,5082.43900038,12894.622825730734
1654718400,2022-06-08 20:00:00,LINK3S/USDT,2.6058,2.6741,2.5698,2.6741,2132.37123486,5582.858762894262
1654714800,2022-06-08 19:00:00,LINK3S/USDT,2.67,2.7928,2.516,2.6058,6255.60315295,16514.929472658565
1654711200,2022-06-08 18:00:00,LINK3S/USDT,2.6317,2.8103,2.6194,2.67,5787.0284056,15722.977821157456
1654707600,2022-06-08 17:00:00,LINK3S/USDT,2.7831,2.8078,2.5995,2.6141,3579.27307501,9532.733390872987
1654704000,2022-06-08 16:00:00,LINK3S/USDT,2.7345,2.8341,2.6649,2.7734,3753.32854956,10357.382859813056
1654700400,2022-06-08 15:00:00,LINK3S/USDT,2.7792,2.7809,2.6712,2.7172,1256.31889697,3408.202894105498
1654696800,2022-06-08 14:00:00,LINK3S/USDT,2.6754,2.8066,2.6486,2.7809,2465.29633218,6698.188681691383
1654693200,2022-06-08 13:00:00,LINK3S/USDT,2.854,2.8738,2.61,2.6841,6594.04971295,17858.939057219002
1654689600,2022-06-08 12:00:00,LINK3S/USDT,2.8134,2.9086,2.76,2.8455,5242.87893707,14880.165891837752
1654686000,2022-06-08 11:00:00,LINK3S/USDT,2.8044,2.8342,2.7018,2.7945,5321.64696013,14780.612419922897
1654682400,2022-06-08 10:00:00,LINK3S/USDT,2.7846,2.88,2.7723,2.8102,1617.75690803,4571.592722407073
1654678800,2022-06-08 09:00:00,LINK3S/USDT,2.9111,2.9725,2.7712,2.7712,3754.14800872,10759.263209325232
1654675200,2022-06-08 08:00:00,LINK3S/USDT,2.8437,2.965,2.8415,2.9104,2668.83304784,7701.223722797098
1654671600,2022-06-08 07:00:00,LINK3S/USDT,2.8254,2.99,2.7713,2.8615,6028.85150052,17402.069723880372
1654668000,2022-06-08 06:00:00,LINK3S/USDT,2.7594,2.9,2.75,2.8254,3092.94492816,8801.464317669835
1654664400,2022-06-08 05:00:00,LINK3S/USDT,2.813,2.8817,2.7409,2.75,5329.30223824,14861.421942361525
1654660800,2022-06-08 04:00:00,LINK3S/USDT,2.9393,2.9395,2.7705,2.8395,4526.02032041,12880.744286380619
1654657200,2022-06-08 03:00:00,LINK3S/USDT,2.6489,2.9711,2.6,2.9077,18809.64710581,53262.480305310663
1654653600,2022-06-08 02:00:00,LINK3S/USDT,2.5796,2.6699,2.4665,2.6548,4289.59065301,11053.905353049458
1654650000,2022-06-08 01:00:00,LINK3S/USDT,2.6363,2.7,2.538,2.5954,6792.09228984,17813.801707161217
1654646400,2022-06-08 00:00:00,LINK3S/USDT,2.5989,2.6805,2.4934,2.6231,8594.36803627,22351.29327483711
1654642800,2022-06-07 23:00:00,LINK3S/USDT,2.7192,2.8963,2.3861,2.5772,22127.48657236,58662.354225818304
1654639200,2022-06-07 22:00:00,LINK3S/USDT,2.55,3.1,2.46,2.7192,19995.95931429,53719.441259782486
1654635600,2022-06-07 21:00:00,LINK3S/USDT,2.7738,2.8111,2.4676,2.5918,9949.02511689,26613.457507152753
1654632000,2022-06-07 20:00:00,LINK3S/USDT,3.1319,3.1512,2.3,2.7738,17447.04908952,46064.957798798436
1654628400,2022-06-07 19:00:00,LINK3S/USDT,3.29,3.4001,2.9519,3.089,4543.63688392,14453.911812231071
1654624800,2022-06-07 18:00:00,LINK3S/USDT,3.9978,3.9978,3.2158,3.3391,4806.34282933,17257.222476226326
1654621200,2022-06-07 17:00:00,LINK3S/USDT,4.0035,4.0267,3.9214,4.0267,957.3090988,3811.363141243632
1654617600,2022-06-07 16:00:00,LINK3S/USDT,3.9963,4.0888,3.9579,3.9771,266.89877078,1076.151341733274
1654614000,2022-06-07 15:00:00,LINK3S/USDT,3.9587,4.119,3.9577,3.9579,173.05678078,695.455860511552
1654610400,2022-06-07 14:00:00,LINK3S/USDT,4.1626,4.2175,3.8411,3.9658,1060.33944147,4245.106278480308
1654606800,2022-06-07 13:00:00,LINK3S/USDT,4.3657,4.391,4.11,4.1626,1540.87942301,6440.158705704615
1654603200,2022-06-07 12:00:00,LINK3S/USDT,4.3578,4.4891,4.3054,4.3376,449.92785542,1952.329960193522
1654599600,2022-06-07 11:00:00,LINK3S/USDT,4.248,4.4372,4.2226,4.3732,1069.64297508,4621.01444356379
1654596000,2022-06-07 10:00:00,LINK3S/USDT,4.2042,4.26,4.1752,4.2479,2108.79285991,8891.309345813911
1654592400,2022-06-07 09:00:00,LINK3S/USDT,4.1311,4.269,4.1311,4.1752,433.34662961,1834.208018163937
1654588800,2022-06-07 08:00:00,LINK3S/USDT,4.096,4.1582,4.0353,4.0832,447.6755406,1843.647452589182
1654585200,2022-06-07 07:00:00,LINK3S/USDT,4.2566,4.2566,4.0576,4.0961,573.95650234,2366.474621306533
1654581600,2022-06-07 06:00:00,LINK3S/USDT,4.2127,4.301,4.159,4.2804,622.21193576,2617.838280916888
1654578000,2022-06-07 05:00:00,LINK3S/USDT,4.2815,4.3786,4.1839,4.257,1195.76931058,5075.648414041835
1654574400,2022-06-07 04:00:00,LINK3S/USDT,4.2306,4.3749,4.2306,4.2493,525.55901012,2246.596945845712
1654570800,2022-06-07 03:00:00,LINK3S/USDT,4.4471,4.4627,4.2079,4.2637,1620.88283773,6982.684466039443
1654567200,2022-06-07 02:00:00,LINK3S/USDT,4.4438,4.5603,4.381,4.3949,3805.57068014,16939.141780277848
1654563600,2022-06-07 01:00:00,LINK3S/USDT,4.3463,4.5973,4.2385,4.4338,2303.02690976,10094.344348839228
1654560000,2022-06-07 00:00:00,LINK3S/USDT,3.7095,4.3463,3.6931,4.3463,5726.24790281,23449.197925874329
1654556400,2022-06-06 23:00:00,LINK3S/USDT,3.8714,3.9056,3.6845,3.7095,609.71842728,2315.211827534918
1654552800,2022-06-06 22:00:00,LINK3S/USDT,3.8316,3.9237,3.6486,3.8461,4602.7330928,17111.810320393449
1654549200,2022-06-06 21:00:00,LINK3S/USDT,4.0188,4.0197,3.7806,3.8411,8782.45569923,33820.326825784354
1654545600,2022-06-06 20:00:00,LINK3S/USDT,3.9577,4.1513,3.9413,4.0746,693.13418304,2791.590025848746
1654542000,2022-06-06 19:00:00,LINK3S/USDT,4.0059,4.0383,3.9335,3.9757,611.78575145,2452.194272384237
1654538400,2022-06-06 18:00:00,LINK3S/USDT,3.971,4.0632,3.9335,3.9581,900.63273976,3593.895358001671
1654534800,2022-06-06 17:00:00,LINK3S/USDT,3.9786,4.1307,3.9279,3.971,1391.66423035,5541.868675365069
1654531200,2022-06-06 16:00:00,LINK3S/USDT,3.8759,4.0709,3.8389,3.981,2538.50294717,10071.138429203138
1654527600,2022-06-06 15:00:00,LINK3S/USDT,3.8761,4.0656,3.7437,3.8495,8817.93084344,34295.178746290542
1654524000,2022-06-06 14:00:00,LINK3S/USDT,3.7806,3.8761,3.6391,3.8761,2829.02084401,10543.784137539729
1654520400,2022-06-06 13:00:00,LINK3S/USDT,3.6849,3.84,3.6412,3.84,2823.75128865,10612.19516741636
1654516800,2022-06-06 12:00:00,LINK3S/USDT,3.7578,3.8168,3.6082,3.7053,4263.94940785,15834.726413259174
1654513200,2022-06-06 11:00:00,LINK3S/USDT,3.5845,3.7811,3.5737,3.7811,1110.98034529,4087.636974061749
1654509600,2022-06-06 10:00:00,LINK3S/USDT,3.4843,3.5805,3.4202,3.5,441.30532723,1549.945884355656
1654506000,2022-06-06 09:00:00,LINK3S/USDT,3.6978,3.7169,3.3459,3.4501,3129.33580191,10884.087974884482
1654502400,2022-06-06 08:00:00,LINK3S/USDT,3.8468,3.8468,3.6676,3.7107,1221.87042338,4641.428421388319
1654498800,2022-06-06 07:00:00,LINK3S/USDT,3.692,3.8928,3.6449,3.8469,918.08112772,3475.69885202657
1654495200,2022-06-06 06:00:00,LINK3S/USDT,3.8328,3.8983,3.6399,3.6898,1312.96547532,4924.301030588964
1654491600,2022-06-06 05:00:00,LINK3S/USDT,3.7033,3.8106,3.7033,3.7812,590.86012814,2228.765737732343
1654488000,2022-06-06 04:00:00,LINK3S/USDT,3.6909,3.7033,3.55,3.7033,1303.23143085,4702.461711790414
1654484400,2022-06-06 03:00:00,LINK3S/USDT,3.8041,3.8445,3.6615,3.6898,447.8481,1674.3072448
1654480800,2022-06-06 02:00:00,LINK3S/USDT,3.7509,3.8805,3.625,3.8357,1293.16531474,4892.165818847225
1654477200,2022-06-06 01:00:00,LINK3S/USDT,3.9,3.9,3.586,3.7509,6384.34822916,24265.051769232119
1654473600,2022-06-06 00:00:00,LINK3S/USDT,4.2908,4.3205,3.8505,3.9745,3225.70747677,13278.986808855864
1654470000,2022-06-05 23:00:00,LINK3S/USDT,4.17,4.3306,4.1597,4.3297,2000.94925148,8519.956853509284
1654466400,2022-06-05 22:00:00,LINK3S/USDT,4.1206,4.2386,4.0241,4.17,2135.15137917,8788.931990843855
1654462800,2022-06-05 21:00:00,LINK3S/USDT,4.2618,4.3111,4.0485,4.1719,1935.57782577,8096.925571396113
1654459200,2022-06-05 20:00:00,LINK3S/USDT,4.3667,4.3973,3.9,4.2839,3003.35431446,12475.527067890453
1654455600,2022-06-05 19:00:00,LINK3S/USDT,4.4792,4.5518,4.3648,4.4109,3212.19961686,14347.426650491465
1654452000,2022-06-05 18:00:00,LINK3S/USDT,4.3972,4.4847,4.3404,4.4607,1855.82442095,8241.837138929765
1654448400,2022-06-05 17:00:00,LINK3S/USDT,4.5799,4.5948,4.3288,4.3891,712.03108483,3174.869977284343
1654444800,2022-06-05 16:00:00,LINK3S/USDT,4.5,4.5791,4.233,4.4291,3682.28945379,16241.351203441471
1654441200,2022-06-05 15:00:00,LINK3S/USDT,4.7,4.7,4.5,4.5,6615.58802649,30164.39377517846
1654437600,2022-06-05 14:00:00,LINK3S/USDT,4.8461,4.9136,4.7,4.7,1107.94801941,5309.533189477274
1654434000,2022-06-05 13:00:00,LINK3S/USDT,4.79,4.8587,4.7004,4.7885,1447.98556394,6845.358888384535
1654430400,2022-06-05 12:00:00,LINK3S/USDT,4.8957,4.9136,4.7126,4.794,1825.63401222,8773.144882496454
1654426800,2022-06-05 11:00:00,LINK3S/USDT,4.958,4.9612,4.8956,4.8956,795.195,3933.06921202
1654423200,2022-06-05 10:00:00,LINK3S/USDT,4.9785,5.0226,4.95,4.9987,3263.41286597,16170.898214488783
1654419600,2022-06-05 09:00:00,LINK3S/USDT,4.9628,5.0597,4.9531,4.9601,1182.36920775,5900.881968148587
1654416000,2022-06-05 08:00:00,LINK3S/USDT,4.9516,4.9628,4.86,4.8947,398.99469904,1949.588022614671
1654412400,2022-06-05 07:00:00,LINK3S/USDT,4.8974,4.9909,4.8502,4.9575,979.98300948,4818.984122985197
1654408800,2022-06-05 06:00:00,LINK3S/USDT,4.8651,4.9275,4.8,4.8973,1014.86634473,4924.66314821706
1654405200,2022-06-05 05:00:00,LINK3S/USDT,4.9,4.9054,4.8044,4.8372,180.29829077,880.126937996853
1654401600,2022-06-05 04:00:00,LINK3S/USDT,4.8724,5.0244,4.8357,4.9,2904.78985193,14355.211035360933
1654398000,2022-06-05 03:00:00,LINK3S/USDT,4.77,4.8386,4.75,4.7934,788.89934672,3787.591594264217
1654394400,2022-06-05 02:00:00,LINK3S/USDT,4.9321,4.9452,4.7627,4.7627,1011.63596298,4905.851585585435
1654390800,2022-06-05 01:00:00,LINK3S/USDT,4.8042,4.9173,4.7002,4.8632,1644.81139355,7916.592033320977
1654387200,2022-06-05 00:00:00,LINK3S/USDT,4.711,4.8166,4.6004,4.8166,1332.67967942,6313.397894102488
1654383600,2022-06-04 23:00:00,LINK3S/USDT,4.8931,4.9634,4.6922,4.754,566.76160702,2706.280623938382
1654380000,2022-06-04 22:00:00,LINK3S/USDT,5.1303,5.1303,4.6291,4.8931,2675.04161812,12929.678210728486
1654376400,2022-06-04 21:00:00,LINK3S/USDT,5.5851,5.5851,5.0803,5.2013,331.661081,1752.119288403536
1654372800,2022-06-04 20:00:00,LINK3S/USDT,5.6648,5.7171,5.5176,5.6015,431.81250789,2420.498868790186
1654369200,2022-06-04 19:00:00,LINK3S/USDT,5.764,5.8122,5.7478,5.8121,104.8397218,608.54985956743
1654365600,2022-06-04 18:00:00,LINK3S/USDT,5.6884,5.7802,5.6081,5.6648,704.68511875,3958.130780146271
1654362000,2022-06-04 17:00:00,LINK3S/USDT,5.9727,5.9727,5.6885,5.7148,203.93400541,1184.403829000201
1654358400,2022-06-04 16:00:00,LINK3S/USDT,5.8879,5.9993,5.8084,5.9993,187.60721847,1104.166825047071
1654354800,2022-06-04 15:00:00,LINK3S/USDT,6.0203,6.0836,5.8207,5.8872,277.7267,1663.32335989
1654351200,2022-06-04 14:00:00,LINK3S/USDT,6.2776,6.4448,5.9157,5.9157,667.83441293,4173.013231309234
1654347600,2022-06-04 13:00:00,LINK3S/USDT,6.3471,6.3899,6.1947,6.2776,79.20431581,496.896352380914
1654344000,2022-06-04 12:00:00,LINK3S/USDT,6.136,6.4674,6.136,6.4157,195.0751353,1219.979514407176
1654340400,2022-06-04 11:00:00,LINK3S/USDT,6.0937,6.1862,5.9966,5.9966,79.20102546,485.183471480652
1654336800,2022-06-04 10:00:00,LINK3S/USDT,5.9914,6.0326,5.879,5.966,348.10705898,2067.264970762772
1654333200,2022-06-04 09:00:00,LINK3S/USDT,5.9764,6.0229,5.8519,6.0229,84.2925,498.69197573
1654329600,2022-06-04 08:00:00,LINK3S/USDT,6.0717,6.0742,5.9156,5.9877,22.83308597,136.777616603556
1654326000,2022-06-04 07:00:00,LINK3S/USDT,6.1715,6.1715,6.1715,6.1715,0,0
1654322400,2022-06-04 06:00:00,LINK3S/USDT,6.1377,6.2071,6.0251,6.1715,193.91545283,1187.113606369552
1654318800,2022-06-04 05:00:00,LINK3S/USDT,6.1823,6.2123,6.1377,6.2119,9.6002,59.4752231
1654315200,2022-06-04 04:00:00,LINK3S/USDT,6.5071,6.5071,6.2007,6.2204,108.80798976,682.990645344494
1654311600,2022-06-04 03:00:00,LINK3S/USDT,6.4861,6.4861,6.4017,6.4786,18.0867,116.89895666
1654308000,2022-06-04 02:00:00,LINK3S/USDT,6.3881,6.612,6.3348,6.4861,92.02760425,598.485518921166
1654304400,2022-06-04 01:00:00,LINK3S/USDT,6.2789,6.4853,6.2789,6.4166,430.65778429,2706.555888526035
1654300800,2022-06-04 00:00:00,LINK3S/USDT,6.1703,6.1961,6.1703,6.1961,45.14780198,278.879739428278
1654297200,2022-06-03 23:00:00,LINK3S/USDT,6.2429,6.2764,6.2256,6.2764,6.69634209,41.811847473676
1654293600,2022-06-03 22:00:00,LINK3S/USDT,6.0874,6.2789,6.039,6.0986,344.56821969,2113.484587728848
1654290000,2022-06-03 21:00:00,LINK3S/USDT,6.1911,6.2055,5.9924,6.0969,749.44341151,4497.679160070531
1654286400,2022-06-03 20:00:00,LINK3S/USDT,6.3779,6.3779,6.279,6.279,196.2896,1242.71038254
1654282800,2022-06-03 19:00:00,LINK3S/USDT,6.2374,6.2374,6.2374,6.2374,0,0
1654279200,2022-06-03 18:00:00,LINK3S/USDT,6.2657,6.3296,6.2026,6.2374,21.35998384,133.698215527872
1654275600,2022-06-03 17:00:00,LINK3S/USDT,6.3089,6.3646,6.228,6.228,52.09484367,329.48238944353
1654272000,2022-06-03 16:00:00,LINK3S/USDT,6.3651,6.3651,6.1255,6.2036,199.4267,1224.0791912
1654268400,2022-06-03 15:00:00,LINK3S/USDT,6.2474,6.2804,6.2106,6.2106,49.29740145,307.92558953537
1654264800,2022-06-03 14:00:00,LINK3S/USDT,6.206,6.3917,6.1041,6.2781,91.29724137,567.849386206812
1654261200,2022-06-03 13:00:00,LINK3S/USDT,6.4722,6.4722,6.1548,6.1548,57.74773961,364.371043527581
1654257600,2022-06-03 12:00:00,LINK3S/USDT,6.2805,6.4923,6.1915,6.4866,305.38370366,1919.80910279479
1654254000,2022-06-03 11:00:00,LINK3S/USDT,6.3692,6.5729,6.2506,6.342,196.2368211,1253.77094530535
1654250400,2022-06-03 10:00:00,LINK3S/USDT,6.0556,6.4928,6.0556,6.4319,298.21322312,1887.706732899264
1654246800,2022-06-03 09:00:00,LINK3S/USDT,5.95,6.2013,5.95,6.0735,287.12856091,1741.366533101167
1654243200,2022-06-03 08:00:00,LINK3S/USDT,5.8518,5.95,5.8518,5.8765,98.7014698,584.427803382975
1654239600,2022-06-03 07:00:00,LINK3S/USDT,5.8143,5.8567,5.7846,5.8566,84.877,495.21952977
1654236000,2022-06-03 06:00:00,LINK3S/USDT,5.7406,5.7406,5.7406,5.7406,1.7281,9.92033086
1654232400,2022-06-03 05:00:00,LINK3S/USDT,5.7868,5.7868,5.7868,5.7868,0,0
1654228800,2022-06-03 04:00:00,LINK3S/USDT,5.7107,5.8381,5.6715,5.7868,31.5261,181.81164172
1654225200,2022-06-03 03:00:00,LINK3S/USDT,5.591,5.7235,5.591,5.69,39.64985903,224.474357021321
1654221600,2022-06-03 02:00:00,LINK3S/USDT,5.478,5.478,5.478,5.478,6.38919313,34.99999996614
1654218000,2022-06-03 01:00:00,LINK3S/USDT,5.5037,5.5798,5.5014,5.5014,2.4065,13.25128463
1654214400,2022-06-03 00:00:00,LINK3S/USDT,5.474,5.5276,5.3225,5.4431,9.82779769,53.203485921244
1654210800,2022-06-02 23:00:00,LINK3S/USDT,5.5531,5.5531,5.307,5.4355,26.8116,145.02649192
1654207200,2022-06-02 22:00:00,LINK3S/USDT,5.6053,5.6053,5.4092,5.4632,159.7897,887.23785769
1654203600,2022-06-02 21:00:00,LINK3S/USDT,5.7654,5.7654,5.7654,5.7654,0,0
1654200000,2022-06-02 20:00:00,LINK3S/USDT,5.731,5.7654,5.661,5.7654,21.6379108,123.615331378765
1654196400,2022-06-02 19:00:00,LINK3S/USDT,5.9102,5.9102,5.7371,5.7371,162.62402671,947.919150671996
