https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BOND,Volume USDT
1652446800,2022-05-13 13:00:00,BOND/USDT,3.48,3.51,3.45,3.51,0.1969,0.683871
1652443200,2022-05-13 12:00:00,BOND/USDT,3.56,3.57,3.5,3.54,8.8297,31.248069
1652439600,2022-05-13 11:00:00,BOND/USDT,3.51,3.53,3.48,3.48,39.703,138.463778
1652436000,2022-05-13 10:00:00,BOND/USDT,3.48,3.48,3.45,3.45,0.6459,2.237478
1652432400,2022-05-13 09:00:00,BOND/USDT,3.52,3.56,3.49,3.49,356.8106,1270.182327
1652428800,2022-05-13 08:00:00,BOND/USDT,3.44,3.5,3.42,3.5,28.5025,98.376871
1652425200,2022-05-13 07:00:00,BOND/USDT,3.51,3.52,3.44,3.44,4.2582,14.842423
1652421600,2022-05-13 06:00:00,BOND/USDT,3.55,3.57,3.53,3.53,2.81993059,9.9675149827
1652418000,2022-05-13 05:00:00,BOND/USDT,3.41,3.6,3.41,3.56,432.3686,1509.640645
1652414400,2022-05-13 04:00:00,BOND/USDT,3.42,3.42,3.38,3.38,2.0826,7.092272
1652410800,2022-05-13 03:00:00,BOND/USDT,3.23,3.44,3.23,3.44,852.6592,2851.690954
1652407200,2022-05-13 02:00:00,BOND/USDT,3.2,3.23,3.17,3.22,341.9451,1100.651828
1652403600,2022-05-13 01:00:00,BOND/USDT,3.2,3.22,3.18,3.2,543.70892062,1736.096969984
1652400000,2022-05-13 00:00:00,BOND/USDT,3.18,3.18,3.16,3.17,2.0126,6.375432
1652396400,2022-05-12 23:00:00,BOND/USDT,3.14,3.19,3.14,3.18,33.983,107.630175
1652392800,2022-05-12 22:00:00,BOND/USDT,3.14,3.15,3.11,3.13,5.3399,16.687165
1652389200,2022-05-12 21:00:00,BOND/USDT,3.27,3.27,3.14,3.15,542.4906,1737.931226
1652385600,2022-05-12 20:00:00,BOND/USDT,3.32,3.32,3.29,3.29,1.8553,6.150888
1652382000,2022-05-12 19:00:00,BOND/USDT,3.28,3.3,3.28,3.29,1.9389,6.36255
1652378400,2022-05-12 18:00:00,BOND/USDT,3.31,3.34,3.28,3.28,19.0727,63.274969
1652374800,2022-05-12 17:00:00,BOND/USDT,3.33,3.33,3.28,3.29,510.9119,1687.973597
1652371200,2022-05-12 16:00:00,BOND/USDT,3.34,3.35,3.28,3.33,1178.9363,3900.934379
1652367600,2022-05-12 15:00:00,BOND/USDT,3.27,3.37,3.27,3.36,666.8759,2195.302091
1652364000,2022-05-12 14:00:00,BOND/USDT,3.24,3.26,3.23,3.24,47.4139,154.102853
1652360400,2022-05-12 13:00:00,BOND/USDT,3.25,3.29,3.24,3.25,54.809,179.072891
1652356800,2022-05-12 12:00:00,BOND/USDT,3.29,3.3,3.24,3.28,262.1519,858.145798
1652353200,2022-05-12 11:00:00,BOND/USDT,3.32,3.43,3.31,3.32,38.0451,128.247021
1652349600,2022-05-12 10:00:00,BOND/USDT,3.24,3.31,3.16,3.31,276.1353,906.035493
1652346000,2022-05-12 09:00:00,BOND/USDT,3.24,3.28,3.22,3.24,353.1351,1145.869316
1652342400,2022-05-12 08:00:00,BOND/USDT,3.36,3.39,3.2,3.23,534.23307181,1763.9834899997
1652338800,2022-05-12 07:00:00,BOND/USDT,3.39,3.58,3.34,3.39,1606.7858,5514.52655
1652335200,2022-05-12 06:00:00,BOND/USDT,3.28,3.44,3.26,3.37,715.668,2401.105545
1652331600,2022-05-12 05:00:00,BOND/USDT,3.37,3.38,3.25,3.27,241.6815,803.47051
1652328000,2022-05-12 04:00:00,BOND/USDT,3.51,3.51,3.31,3.39,2000.1696,6792.010409
1652324400,2022-05-12 03:00:00,BOND/USDT,3.51,3.54,3.51,3.52,9.7559,34.310452
1652320800,2022-05-12 02:00:00,BOND/USDT,3.54,3.56,3.49,3.52,505.8907,1773.142576
1652317200,2022-05-12 01:00:00,BOND/USDT,3.71,3.71,3.54,3.55,390.8652,1399.324462
1652313600,2022-05-12 00:00:00,BOND/USDT,3.57,3.72,3.57,3.72,424.0773,1542.276035
1652310000,2022-05-11 23:00:00,BOND/USDT,3.61,3.62,3.57,3.58,269.4684357,967.392429163
1652306400,2022-05-11 22:00:00,BOND/USDT,3.59,3.62,3.58,3.59,550.9421,1982.333093
1652302800,2022-05-11 21:00:00,BOND/USDT,3.54,3.59,3.5,3.58,1110.1199,3897.966028
1652299200,2022-05-11 20:00:00,BOND/USDT,3.61,3.61,3.56,3.57,0.9462,3.38943
1652295600,2022-05-11 19:00:00,BOND/USDT,3.65,3.65,3.6,3.62,94.1429,341.797008
1652292000,2022-05-11 18:00:00,BOND/USDT,3.71,3.71,3.62,3.62,1793.3938,6493.574321
1652288400,2022-05-11 17:00:00,BOND/USDT,3.78,3.78,3.64,3.76,307.9479,1149.927821
1652284800,2022-05-11 16:00:00,BOND/USDT,3.85,3.85,3.69,3.81,484.6875,1829.687564
1652281200,2022-05-11 15:00:00,BOND/USDT,4,4,3.79,3.84,591.54,2302.140605
1652277600,2022-05-11 14:00:00,BOND/USDT,3.99,4.16,3.96,3.98,313.4466,1271.433544
1652274000,2022-05-11 13:00:00,BOND/USDT,3.75,4.02,3.74,4.02,402.0404,1556.236524
1652270400,2022-05-11 12:00:00,BOND/USDT,4.17,4.18,3.71,3.78,753.9201,2935.089974
1652266800,2022-05-11 11:00:00,BOND/USDT,4.26,4.26,4.18,4.19,565.6022,2386.071386
1652263200,2022-05-11 10:00:00,BOND/USDT,4.3,4.39,4.28,4.28,1912.3111,8227.024579
1652259600,2022-05-11 09:00:00,BOND/USDT,4.32,4.33,4.22,4.29,518.4824,2205.7239024073
1652256000,2022-05-11 08:00:00,BOND/USDT,4.28,4.32,4.22,4.3,400.86004073,1711.6590719536
1652252400,2022-05-11 07:00:00,BOND/USDT,4.53,4.53,4.15,4.26,4811.8285,20542.632216
1652248800,2022-05-11 06:00:00,BOND/USDT,4.67,4.67,4.47,4.54,442.2914,2013.837574
1652245200,2022-05-11 05:00:00,BOND/USDT,4.64,4.75,4.6,4.68,1066.47647778,4987.270935835
1652241600,2022-05-11 04:00:00,BOND/USDT,4.72,4.74,4.65,4.66,78.5242,370.623128
1652238000,2022-05-11 03:00:00,BOND/USDT,4.76,4.81,4.7,4.71,497.7816,2378.743422
1652234400,2022-05-11 02:00:00,BOND/USDT,4.67,4.76,4.66,4.76,342.1485,1617.295955
1652230800,2022-05-11 01:00:00,BOND/USDT,4.83,4.84,4.68,4.68,180.70444201,865.2839759676
1652227200,2022-05-11 00:00:00,BOND/USDT,4.87,4.92,4.83,4.83,241.4128,1175.630196
1652223600,2022-05-10 23:00:00,BOND/USDT,4.78,4.87,4.78,4.87,293.7608,1410.62006
1652220000,2022-05-10 22:00:00,BOND/USDT,4.73,4.79,4.71,4.78,134.7984,643.986965
1652216400,2022-05-10 21:00:00,BOND/USDT,4.89,4.89,4.73,4.76,2109.74612995,10168.515312562
1652212800,2022-05-10 20:00:00,BOND/USDT,4.97,4.99,4.84,4.94,547.9450552,2684.695638824
1652209200,2022-05-10 19:00:00,BOND/USDT,5,5,4.94,4.98,58.54984516,290.3015469936
1652205600,2022-05-10 18:00:00,BOND/USDT,5.04,5.05,4.93,4.98,280.7405,1397.21265
1652202000,2022-05-10 17:00:00,BOND/USDT,4.97,5.04,4.95,5.04,268.11325858,1338.356063971
1652198400,2022-05-10 16:00:00,BOND/USDT,4.98,5.01,4.92,4.94,319.2155,1580.404112
1652194800,2022-05-10 15:00:00,BOND/USDT,5.05,5.05,4.95,4.95,1684.04931691,8395.8000847191
1652191200,2022-05-10 14:00:00,BOND/USDT,5.11,5.15,5.02,5.07,988.45367929,5007.5795729648
1652187600,2022-05-10 13:00:00,BOND/USDT,5.29,5.3,5.1,5.1,654.00972856,3417.2332296544
1652184000,2022-05-10 12:00:00,BOND/USDT,5.41,5.44,5.29,5.31,928.7127,4936.623974
1652180400,2022-05-10 11:00:00,BOND/USDT,5.55,5.56,5.39,5.39,2077.43736813,11395.1057228207
1652176800,2022-05-10 10:00:00,BOND/USDT,5.54,5.67,5.43,5.56,4901.1441,27176.159732
1652173200,2022-05-10 09:00:00,BOND/USDT,5.76,5.76,5.44,5.52,4317.43515057,24001.0621165179
1652169600,2022-05-10 08:00:00,BOND/USDT,5.66,5.84,5.51,5.78,3780.5772751,21611.0422008757
1652166000,2022-05-10 07:00:00,BOND/USDT,5.46,5.93,5.44,5.67,5069.15670175,28835.2224069162
1652162400,2022-05-10 06:00:00,BOND/USDT,5.56,5.68,5.38,5.44,4625.39312752,25768.7159048814
1652158800,2022-05-10 05:00:00,BOND/USDT,5.43,5.6,5.37,5.56,1113.74296431,6108.9646059912
1652155200,2022-05-10 04:00:00,BOND/USDT,5.61,5.67,5.38,5.4,976.69559771,5373.2962780496
1652151600,2022-05-10 03:00:00,BOND/USDT,5.46,6.23,5.46,5.61,7144.94592742,41702.7603752473
1652148000,2022-05-10 02:00:00,BOND/USDT,5.43,5.52,5.29,5.49,1144.23097335,6162.9276089276
1652144400,2022-05-10 01:00:00,BOND/USDT,5.66,5.66,5.34,5.44,1459.01042213,8000.6582993638
1652140800,2022-05-10 00:00:00,BOND/USDT,5.52,5.96,5.52,5.64,2575.57983664,14657.8201007326
1652137200,2022-05-09 23:00:00,BOND/USDT,5.36,5.7,5.36,5.48,1201.080197,6647.15546893
1652133600,2022-05-09 22:00:00,BOND/USDT,5.36,5.43,5.29,5.35,1512.51218289,8116.875841502
1652130000,2022-05-09 21:00:00,BOND/USDT,5.46,5.73,5.36,5.36,3060.93242674,17114.3849189604
1652126400,2022-05-09 20:00:00,BOND/USDT,5.9,5.91,5.37,5.41,5562.99095853,30861.4171768143
1652122800,2022-05-09 19:00:00,BOND/USDT,5.66,6.25,5.56,5.88,14989.12435825,88479.7777033669
1652119200,2022-05-09 18:00:00,BOND/USDT,5.26,5.89,5.2,5.64,15249.61593429,84968.7126156486
1652115600,2022-05-09 17:00:00,BOND/USDT,4.98,5.56,4.95,5.3,4518.49463129,23819.860461733
1652112000,2022-05-09 16:00:00,BOND/USDT,4.98,5.01,4.97,4.98,789.5144,3937.26962
1652108400,2022-05-09 15:00:00,BOND/USDT,4.96,5.07,4.96,4.99,333.3692,1676.960327
1652104800,2022-05-09 14:00:00,BOND/USDT,5.14,5.22,4.98,4.98,1431.1255,7284.09294
1652101200,2022-05-09 13:00:00,BOND/USDT,5.04,5.75,5,5.14,10906.97175985,58242.7361227429
1652097600,2022-05-09 12:00:00,BOND/USDT,5.02,5.21,5.02,5.07,1375.52968146,7060.6623489628
1652094000,2022-05-09 11:00:00,BOND/USDT,5.01,5.01,4.98,5.01,247.9411,1238.042904
1652090400,2022-05-09 10:00:00,BOND/USDT,5,5.02,4.91,5.01,3988.9822,19901.644537
1652086800,2022-05-09 09:00:00,BOND/USDT,5.06,5.06,5.01,5.01,366.8234,1856.026905
1652083200,2022-05-09 08:00:00,BOND/USDT,5.01,5.05,5,5.04,1783.38203505,8972.189624951
1652079600,2022-05-09 07:00:00,BOND/USDT,5.01,5.01,4.98,5.01,2.0155,10.073175
1652076000,2022-05-09 06:00:00,BOND/USDT,4.98,4.99,4.98,4.98,1.3171,6.560253
1652072400,2022-05-09 05:00:00,BOND/USDT,5.02,5.02,4.98,4.99,1.318,6.567806
1652068800,2022-05-09 04:00:00,BOND/USDT,4.99,5.04,4.98,5,699.83465119,3519.0507689976
1652065200,2022-05-09 03:00:00,BOND/USDT,4.98,5.03,4.98,5.03,236.7755,1184.165942
1652061600,2022-05-09 02:00:00,BOND/USDT,5.05,5.05,4.98,4.98,152.5173,760.739615
1652058000,2022-05-09 01:00:00,BOND/USDT,5.16,5.16,5.06,5.08,74.6765,378.654134
1652054400,2022-05-09 00:00:00,BOND/USDT,5.1,5.15,5.09,5.15,634.3159,3246.749063
1652050800,2022-05-08 23:00:00,BOND/USDT,5.11,5.11,5.1,5.1,0.9248,4.71692
1652047200,2022-05-08 22:00:00,BOND/USDT,5.12,5.12,5.1,5.1,125.0407,639.910902
1652043600,2022-05-08 21:00:00,BOND/USDT,5.08,5.13,5.08,5.13,63.3826,322.651313
1652040000,2022-05-08 20:00:00,BOND/USDT,5.12,5.14,5.08,5.08,64.7837,330.425518
1652036400,2022-05-08 19:00:00,BOND/USDT,5.12,5.23,5.12,5.12,227.48,1171.819954
1652032800,2022-05-08 18:00:00,BOND/USDT,5.03,5.12,5.02,5.12,18.32311146,92.7371229876
1652029200,2022-05-08 17:00:00,BOND/USDT,5.14,5.14,5.01,5.01,135.554,686.925689
1652025600,2022-05-08 16:00:00,BOND/USDT,5.1,5.14,5.1,5.12,23.6635,121.46278
1652022000,2022-05-08 15:00:00,BOND/USDT,5.11,5.13,5.11,5.12,32.3907125,165.816513
1652018400,2022-05-08 14:00:00,BOND/USDT,5.04,5.1,5.04,5.09,159.2582,811.134366
1652014800,2022-05-08 13:00:00,BOND/USDT,5.07,5.07,5.05,5.06,3.1513,15.944903
1652011200,2022-05-08 12:00:00,BOND/USDT,5.14,5.15,5.07,5.07,106.0445,539.976663
1652007600,2022-05-08 11:00:00,BOND/USDT,5.14,5.14,5.14,5.14,1.9045,9.78913
1652004000,2022-05-08 10:00:00,BOND/USDT,5.11,5.14,5.1,5.14,125.0068,639.410853
1652000400,2022-05-08 09:00:00,BOND/USDT,5.12,5.14,5.11,5.11,0.868,4.445979
1651996800,2022-05-08 08:00:00,BOND/USDT,5.13,5.13,5.11,5.12,14.9588,76.712434
1651993200,2022-05-08 07:00:00,BOND/USDT,5.19,5.19,5.15,5.15,60.9329,314.360598
1651989600,2022-05-08 06:00:00,BOND/USDT,5.14,5.16,5.12,5.16,24.57,126.772411
1651986000,2022-05-08 05:00:00,BOND/USDT,5.13,5.16,5.08,5.16,44.4648,228.010326
1651982400,2022-05-08 04:00:00,BOND/USDT,5.09,5.2,5.09,5.14,363.4383,1870.732681
1651978800,2022-05-08 03:00:00,BOND/USDT,5.12,5.18,5,5.06,1838.52238414,9368.7499939554
1651975200,2022-05-08 02:00:00,BOND/USDT,5.06,5.14,5,5.14,1503.7693,7621.978329
1651971600,2022-05-08 01:00:00,BOND/USDT,5.14,5.15,5.07,5.07,121.1006,619.76623
1651968000,2022-05-08 00:00:00,BOND/USDT,5.26,5.26,5.12,5.14,1067.2544,5551.039563
1651964400,2022-05-07 23:00:00,BOND/USDT,5.24,5.34,5.24,5.27,181.6793,958.131437
1651960800,2022-05-07 22:00:00,BOND/USDT,5.26,5.29,5.16,5.19,97.9256,514.350379
1651957200,2022-05-07 21:00:00,BOND/USDT,5.44,5.44,5.28,5.28,43.9994,234.803774
1651953600,2022-05-07 20:00:00,BOND/USDT,5.59,5.6,5.42,5.42,130.467,711.367162
1651950000,2022-05-07 19:00:00,BOND/USDT,5.56,5.67,5.56,5.59,781.91112772,4392.58452478
1651946400,2022-05-07 18:00:00,BOND/USDT,5.51,5.6,5.51,5.52,475.21274311,2644.9857929849
1651942800,2022-05-07 17:00:00,BOND/USDT,5.41,5.54,5.41,5.52,94.0799,518.875936
1651939200,2022-05-07 16:00:00,BOND/USDT,5.48,5.51,5.42,5.42,96.5904,530.310048
1651935600,2022-05-07 15:00:00,BOND/USDT,5.5,5.61,5.44,5.49,490.1654,2694.936963
1651932000,2022-05-07 14:00:00,BOND/USDT,5.44,5.49,5.44,5.49,66.9098,365.399477
1651928400,2022-05-07 13:00:00,BOND/USDT,5.44,5.45,5.4,5.45,188.8939,1022.667214
1651924800,2022-05-07 12:00:00,BOND/USDT,5.43,5.48,5.4,5.46,371.07331192,2022.958644964
1651921200,2022-05-07 11:00:00,BOND/USDT,5.38,5.44,5.38,5.4,146.5424,792.550322
1651917600,2022-05-07 10:00:00,BOND/USDT,5.35,5.38,5.35,5.36,81.3863,436.932248
1651914000,2022-05-07 09:00:00,BOND/USDT,5.37,5.39,5.37,5.38,0.7288,3.916602
1651910400,2022-05-07 08:00:00,BOND/USDT,5.32,5.39,5.32,5.39,146.9536,786.360826
1651906800,2022-05-07 07:00:00,BOND/USDT,5.22,5.32,5.2,5.32,693.9553,3630.745547
1651903200,2022-05-07 06:00:00,BOND/USDT,5.26,5.27,5.23,5.23,256.4026,1348.449196
1651899600,2022-05-07 05:00:00,BOND/USDT,5.21,5.25,5.21,5.25,144.0851,755.714563
1651896000,2022-05-07 04:00:00,BOND/USDT,5.21,5.22,5.21,5.21,3.0993,16.174996
1651892400,2022-05-07 03:00:00,BOND/USDT,5.24,5.24,5.22,5.22,56.5985,295.502388
1651888800,2022-05-07 02:00:00,BOND/USDT,5.27,5.27,5.25,5.25,1.3786,7.259912
1651885200,2022-05-07 01:00:00,BOND/USDT,5.28,5.28,5.26,5.26,2.5205,13.30713
1651881600,2022-05-07 00:00:00,BOND/USDT,5.3,5.3,5.28,5.28,0.2569,1.358666
1651878000,2022-05-06 23:00:00,BOND/USDT,5.32,5.35,5.28,5.3,3.3431,17.771665
1651874400,2022-05-06 22:00:00,BOND/USDT,5.27,5.32,5.27,5.32,2.8835,15.240372
1651870800,2022-05-06 21:00:00,BOND/USDT,5.32,5.32,5.28,5.28,0.369683,1.9561759
1651867200,2022-05-06 20:00:00,BOND/USDT,5.32,5.32,5.27,5.31,150.8013,796.132399
1651863600,2022-05-06 19:00:00,BOND/USDT,5.31,5.32,5.27,5.32,274.8449,1451.28186
1651860000,2022-05-06 18:00:00,BOND/USDT,5.29,5.3,5.28,5.28,65.1403,344.256481
1651856400,2022-05-06 17:00:00,BOND/USDT,5.36,5.36,5.31,5.31,616.5174,3274.255205
1651852800,2022-05-06 16:00:00,BOND/USDT,5.35,5.37,5.32,5.35,263.8734246,1413.3760057714
1651849200,2022-05-06 15:00:00,BOND/USDT,5.32,5.39,5.32,5.35,68.78,368.087367
1651845600,2022-05-06 14:00:00,BOND/USDT,5.24,5.32,5.24,5.32,358.4742,1892.781172
1651842000,2022-05-06 13:00:00,BOND/USDT,5.33,5.33,5.2,5.22,270.2767,1427.924433
1651838400,2022-05-06 12:00:00,BOND/USDT,5.31,5.4,5.31,5.35,2690.7126,14391.813807
1651834800,2022-05-06 11:00:00,BOND/USDT,5.44,5.45,5.28,5.28,1759.3587,9418.969209
1651831200,2022-05-06 10:00:00,BOND/USDT,5.49,5.5,5.46,5.46,62.7689,344.590794
1651827600,2022-05-06 09:00:00,BOND/USDT,5.48,5.48,5.47,5.48,65.0561,356.501226
1651824000,2022-05-06 08:00:00,BOND/USDT,5.48,5.5,5.45,5.45,227.6341,1246.982897
1651820400,2022-05-06 07:00:00,BOND/USDT,5.51,5.52,5.46,5.48,509.57860775,2793.4719383925
1651816800,2022-05-06 06:00:00,BOND/USDT,5.51,5.52,5.51,5.51,15.8323,87.238415
1651813200,2022-05-06 05:00:00,BOND/USDT,5.56,5.56,5.51,5.51,2624.8247,14472.682064
1651809600,2022-05-06 04:00:00,BOND/USDT,5.59,5.59,5.51,5.55,2592.3967,14301.85992
1651806000,2022-05-06 03:00:00,BOND/USDT,5.6,5.6,5.59,5.59,0.6315,3.533108
1651802400,2022-05-06 02:00:00,BOND/USDT,5.58,5.64,5.57,5.63,208.4483,1168.140207
1651798800,2022-05-06 01:00:00,BOND/USDT,5.57,5.6,5.57,5.58,132.3129,738.307182
1651795200,2022-05-06 00:00:00,BOND/USDT,5.66,5.66,5.56,5.56,43.1469,240.718145
1651791600,2022-05-05 23:00:00,BOND/USDT,5.68,5.7,5.68,5.69,0.8081,4.60414
1651788000,2022-05-05 22:00:00,BOND/USDT,5.67,5.71,5.67,5.71,291.1073,1660.905489
1651784400,2022-05-05 21:00:00,BOND/USDT,5.67,5.67,5.67,5.67,0,0
1651780800,2022-05-05 20:00:00,BOND/USDT,5.63,5.67,5.62,5.67,108.3313,611.760348
1651777200,2022-05-05 19:00:00,BOND/USDT,5.55,5.64,5.52,5.63,5363.30286791,29843.4363309308
1651773600,2022-05-05 18:00:00,BOND/USDT,5.54,5.57,5.49,5.55,500.94251454,2778.6578449878
1651770000,2022-05-05 17:00:00,BOND/USDT,5.58,5.6,5.55,5.55,256.9669,1430.579227
1651766400,2022-05-05 16:00:00,BOND/USDT,5.57,5.6,5.57,5.59,188.06846314,1050.6831639526
1651762800,2022-05-05 15:00:00,BOND/USDT,5.8,5.8,5.56,5.6,186.8262,1065.045375
1651759200,2022-05-05 14:00:00,BOND/USDT,6.04,6.04,5.81,5.82,315.66174017,1875.5813939945
1651755600,2022-05-05 13:00:00,BOND/USDT,6.12,6.13,6.04,6.04,159.52656229,970.983750969
1651752000,2022-05-05 12:00:00,BOND/USDT,6.11,6.11,6.1,6.1,84.4306,515.056853
1651748400,2022-05-05 11:00:00,BOND/USDT,6.13,6.13,6.11,6.11,0.8499,5.209149
1651744800,2022-05-05 10:00:00,BOND/USDT,6.11,6.13,6.1,6.13,62.4587,381.626687
1651741200,2022-05-05 09:00:00,BOND/USDT,6.11,6.11,6.1,6.1,0.5856,3.574357
1651737600,2022-05-05 08:00:00,BOND/USDT,6.14,6.14,6.11,6.11,4.7137,28.853062
1651734000,2022-05-05 07:00:00,BOND/USDT,6.17,6.17,6.08,6.13,230.9456,1412.816247
1651730400,2022-05-05 06:00:00,BOND/USDT,6.16,6.19,6.16,6.17,213.4565,1319.031145
1651726800,2022-05-05 05:00:00,BOND/USDT,6.21,6.21,6.16,6.16,181.79952213,1124.2119789847
1651723200,2022-05-05 04:00:00,BOND/USDT,6.21,6.22,6.2,6.2,176.7086434,1098.060339948
1651719600,2022-05-05 03:00:00,BOND/USDT,6.21,6.21,6.21,6.21,0.274,1.70154
1651716000,2022-05-05 02:00:00,BOND/USDT,6.21,6.21,6.2,6.21,1.4855,9.224689
1651712400,2022-05-05 01:00:00,BOND/USDT,6.24,6.24,6.21,6.22,73.2244,456.618056
1651708800,2022-05-05 00:00:00,BOND/USDT,6.2,6.26,6.2,6.26,316.9582,1974.088684
1651705200,2022-05-04 23:00:00,BOND/USDT,6.22,6.22,6.19,6.19,61.0162,377.709815
1651701600,2022-05-04 22:00:00,BOND/USDT,6.2,6.23,6.2,6.23,192.6318,1195.724596
1651698000,2022-05-04 21:00:00,BOND/USDT,6.2,6.24,6.18,6.18,226.631,1408.943193
1651694400,2022-05-04 20:00:00,BOND/USDT,6.15,6.19,6.15,6.19,105.5395,651.577917
1651690800,2022-05-04 19:00:00,BOND/USDT,6.1,6.19,6.1,6.15,392.96486058,2411.9198899612
1651687200,2022-05-04 18:00:00,BOND/USDT,5.97,6.1,5.96,6.1,318.26610802,1910.8870089596
1651683600,2022-05-04 17:00:00,BOND/USDT,5.97,5.99,5.93,5.93,132.7966,790.237781
1651680000,2022-05-04 16:00:00,BOND/USDT,5.93,6.01,5.93,5.98,177.453,1059.527352
1651676400,2022-05-04 15:00:00,BOND/USDT,5.91,5.94,5.9,5.93,128.4559,758.577344
1651672800,2022-05-04 14:00:00,BOND/USDT,5.98,5.98,5.86,5.92,232.99434641,1376.4671599626
1651669200,2022-05-04 13:00:00,BOND/USDT,5.98,5.99,5.98,5.99,125.0936,749.310367
1651665600,2022-05-04 12:00:00,BOND/USDT,6.02,6.02,5.99,5.99,5.5226,33.166927
1651662000,2022-05-04 11:00:00,BOND/USDT,6.09,6.09,6.03,6.03,139.278,843.597339
1651658400,2022-05-04 10:00:00,BOND/USDT,6.04,6.1,6.04,6.1,65.1874,393.855836
1651654800,2022-05-04 09:00:00,BOND/USDT,6.06,6.09,6.03,6.03,75.63202108,458.8444539556
1651651200,2022-05-04 08:00:00,BOND/USDT,6.01,6.08,6.01,6.08,25.1043,151.364578
1651647600,2022-05-04 07:00:00,BOND/USDT,6.03,6.03,6,6.01,108.2649,651.301456
1651644000,2022-05-04 06:00:00,BOND/USDT,6.04,6.06,6.02,6.03,74.4778,450.049848
1651640400,2022-05-04 05:00:00,BOND/USDT,6.03,6.04,6.03,6.04,0.4078,2.459624
1651636800,2022-05-04 04:00:00,BOND/USDT,6.05,6.05,6.03,6.03,4.9008,29.642563
1651633200,2022-05-04 03:00:00,BOND/USDT,6.07,6.07,6.03,6.03,95.9296,579.079667
1651629600,2022-05-04 02:00:00,BOND/USDT,6.04,6.07,6.02,6.07,14.8956,89.739515
1651626000,2022-05-04 01:00:00,BOND/USDT,6.07,6.08,6.06,6.06,4.0971,24.844888
1651622400,2022-05-04 00:00:00,BOND/USDT,6.04,6.06,6.04,6.06,62.1018,375.709321
1651618800,2022-05-03 23:00:00,BOND/USDT,6.03,6.04,6.03,6.04,2.026,12.236299
1651615200,2022-05-03 22:00:00,BOND/USDT,6.01,6.04,6.01,6.03,61.3484,368.725656
1651611600,2022-05-03 21:00:00,BOND/USDT,5.99,6.01,5.99,6.01,3.2348,19.426907
1651608000,2022-05-03 20:00:00,BOND/USDT,6.02,6.02,6,6,63.0032,379.247864
1651604400,2022-05-03 19:00:00,BOND/USDT,6.01,6.01,6,6,0.43023893,2.5815999693
1651600800,2022-05-03 18:00:00,BOND/USDT,6.04,6.04,5.99,6,157.6045,947.482685
1651597200,2022-05-03 17:00:00,BOND/USDT,6,6.05,6,6.05,64.1588,386.86908
1651593600,2022-05-03 16:00:00,BOND/USDT,6,6.19,5.99,6.04,847.18338519,5183.9057869919
1651590000,2022-05-03 15:00:00,BOND/USDT,6.01,6.01,6.01,6.01,0.0561,0.337161
1651586400,2022-05-03 14:00:00,BOND/USDT,6.04,6.1,6,6,398.6962,2421.918675
1651582800,2022-05-03 13:00:00,BOND/USDT,6.04,6.04,6.04,6.04,0.038,0.22952
1651579200,2022-05-03 12:00:00,BOND/USDT,6.06,6.06,6.04,6.04,49.7596,300.549728
1651575600,2022-05-03 11:00:00,BOND/USDT,6,6.06,6,6.06,68.0113,408.774288
1651572000,2022-05-03 10:00:00,BOND/USDT,6.04,6.04,6.01,6.01,33.6809,202.474235
1651568400,2022-05-03 09:00:00,BOND/USDT,6.06,6.06,6.05,6.05,13.5176,81.832568
1651564800,2022-05-03 08:00:00,BOND/USDT,6.06,6.06,6.06,6.06,0,0
1651561200,2022-05-03 07:00:00,BOND/USDT,6.06,6.06,6.06,6.06,0.1864,1.129584
1651557600,2022-05-03 06:00:00,BOND/USDT,6.07,6.07,6.06,6.06,57.1762,346.489824
1651554000,2022-05-03 05:00:00,BOND/USDT,6.06,6.07,6.05,6.07,150.8727,913.930475
1651550400,2022-05-03 04:00:00,BOND/USDT,6.07,6.07,6.06,6.07,0.5165,3.133983
1651546800,2022-05-03 03:00:00,BOND/USDT,6.05,6.07,6.05,6.05,187.7233,1136.367121
1651543200,2022-05-03 02:00:00,BOND/USDT,6.05,6.06,6.03,6.06,144.9284,877.161086
1651539600,2022-05-03 01:00:00,BOND/USDT,6.02,6.06,6.02,6.06,45.9044,276.359636
1651536000,2022-05-03 00:00:00,BOND/USDT,6.07,6.07,6.01,6.02,44.0157,266.635802
1651532400,2022-05-02 23:00:00,BOND/USDT,6.09,6.09,6.07,6.07,3.4825,21.180907
1651528800,2022-05-02 22:00:00,BOND/USDT,6.1,6.11,6.1,6.1,3.9342,24.012849
1651525200,2022-05-02 21:00:00,BOND/USDT,6.13,6.18,6.03,6.1,1083.106,6622.878797
1651521600,2022-05-02 20:00:00,BOND/USDT,6.06,6.15,6.06,6.14,77.2092,473.672279
1651518000,2022-05-02 19:00:00,BOND/USDT,6,6.04,6,6.04,373.5225,2242.962754
1651514400,2022-05-02 18:00:00,BOND/USDT,5.99,5.99,5.99,5.99,0.6445,3.860555
1651510800,2022-05-02 17:00:00,BOND/USDT,6.05,6.05,5.99,5.99,55.0948,331.076926
1651507200,2022-05-02 16:00:00,BOND/USDT,6.06,6.07,6.05,6.05,88.1572,534.851563
1651503600,2022-05-02 15:00:00,BOND/USDT,6.06,6.06,6.05,6.05,12.8443,77.826058
