https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ATOM3S,Volume USDT
1652821200,2022-05-17 21:00:00,ATOM3S/USDT,1.6628,1.6656,1.4994,1.5259,5626.59199031,9008.619669477335
1652817600,2022-05-17 20:00:00,ATOM3S/USDT,1.6907,1.7124,1.6245,1.6579,7533.63449578,12354.949230667417
1652814000,2022-05-17 19:00:00,ATOM3S/USDT,1.7557,1.7672,1.5981,1.69,5234.30720022,8771.80564792514
1652810400,2022-05-17 18:00:00,ATOM3S/USDT,1.6908,1.8547,1.6245,1.7465,9008.50379071,15929.311637717158
1652806800,2022-05-17 17:00:00,ATOM3S/USDT,1.6493,1.6932,1.5677,1.6932,8256.01504202,13389.799680837073
1652803200,2022-05-17 16:00:00,ATOM3S/USDT,1.6325,1.7214,1.6123,1.649,4779.76958168,7946.290596740157
1652799600,2022-05-17 15:00:00,ATOM3S/USDT,1.5771,1.6602,1.5719,1.6354,3145.44021479,5044.186916413857
1652796000,2022-05-17 14:00:00,ATOM3S/USDT,1.386,1.5854,1.3702,1.5854,7256.42802168,10735.154743959784
1652792400,2022-05-17 13:00:00,ATOM3S/USDT,1.4462,1.4684,1.3215,1.38,4034.41493007,5591.456161809049
1652788800,2022-05-17 12:00:00,ATOM3S/USDT,1.5594,1.568,1.405,1.4205,3839.11401944,5581.078216252339
1652785200,2022-05-17 11:00:00,ATOM3S/USDT,1.5278,1.5562,1.4838,1.5543,1392.2300103,2137.907764636372
1652781600,2022-05-17 10:00:00,ATOM3S/USDT,1.4325,1.5506,1.4187,1.5339,1136.37631945,1724.976305854235
1652778000,2022-05-17 09:00:00,ATOM3S/USDT,1.4483,1.4623,1.4077,1.4326,1640.49996024,2356.167027224691
1652774400,2022-05-17 08:00:00,ATOM3S/USDT,1.4856,1.4987,1.4133,1.4392,1388.49269755,1997.60071816307
1652770800,2022-05-17 07:00:00,ATOM3S/USDT,1.3828,1.5278,1.3664,1.4698,3839.20735282,5509.387885086389
1652767200,2022-05-17 06:00:00,ATOM3S/USDT,1.4647,1.5071,1.3787,1.3829,1200.68743986,1707.100936836684
1652763600,2022-05-17 05:00:00,ATOM3S/USDT,1.4992,1.5445,1.4398,1.4712,2208.16198258,3296.843105842963
1652760000,2022-05-17 04:00:00,ATOM3S/USDT,1.5333,1.5782,1.492,1.5163,1540.55548754,2366.111891013799
1652756400,2022-05-17 03:00:00,ATOM3S/USDT,1.5921,1.601,1.5261,1.5261,1863.3375699,2921.426712984285
1652752800,2022-05-17 02:00:00,ATOM3S/USDT,1.5887,1.6445,1.5667,1.5976,694.87692152,1113.906827807622
1652749200,2022-05-17 01:00:00,ATOM3S/USDT,1.6086,1.673,1.539,1.5906,2134.73710021,3417.489163846512
1652745600,2022-05-17 00:00:00,ATOM3S/USDT,1.7157,1.7442,1.58,1.6223,5670.87169192,9278.605270577828
1652742000,2022-05-16 23:00:00,ATOM3S/USDT,1.7019,1.7773,1.7012,1.7022,2714.83013549,4734.221817396653
1652738400,2022-05-16 22:00:00,ATOM3S/USDT,1.6515,1.7021,1.5982,1.7021,3102.46851508,5128.75239480699
1652734800,2022-05-16 21:00:00,ATOM3S/USDT,1.6822,1.7236,1.6401,1.6569,3558.9837664,5942.599181868671
1652731200,2022-05-16 20:00:00,ATOM3S/USDT,1.7012,1.7384,1.6545,1.6822,3561.67103934,6032.736959275091
1652727600,2022-05-16 19:00:00,ATOM3S/USDT,1.6592,1.7455,1.625,1.7101,6509.67260121,10956.388142953227
1652724000,2022-05-16 18:00:00,ATOM3S/USDT,1.6384,1.6833,1.5863,1.659,2760.00467449,4470.545246722413
1652720400,2022-05-16 17:00:00,ATOM3S/USDT,1.72,1.72,1.6087,1.6299,5953.04597539,9815.347822646448
1652716800,2022-05-16 16:00:00,ATOM3S/USDT,1.6569,1.7392,1.6407,1.7264,14336.7716686,23924.647443224662
1652713200,2022-05-16 15:00:00,ATOM3S/USDT,1.6734,1.7214,1.6243,1.6656,2363.08752723,3927.562404931804
1652709600,2022-05-16 14:00:00,ATOM3S/USDT,1.72,1.7327,1.591,1.6877,5826.15085745,9648.447927480447
1652706000,2022-05-16 13:00:00,ATOM3S/USDT,1.5906,1.7199,1.536,1.7199,8438.37642312,14090.977839976502
1652702400,2022-05-16 12:00:00,ATOM3S/USDT,1.5564,1.6421,1.4499,1.5848,6686.1603624,10374.539961000159
1652698800,2022-05-16 11:00:00,ATOM3S/USDT,1.5211,1.5957,1.4904,1.5594,4413.01613319,6857.200870631962
1652695200,2022-05-16 10:00:00,ATOM3S/USDT,1.6602,1.698,1.3938,1.5207,7358.89866417,11513.549081411188
1652691600,2022-05-16 09:00:00,ATOM3S/USDT,1.4934,1.6547,1.4773,1.6547,8254.81765392,12984.569162901324
1652688000,2022-05-16 08:00:00,ATOM3S/USDT,1.4855,1.562,1.451,1.4678,3406.31626345,5121.039720561998
1652684400,2022-05-16 07:00:00,ATOM3S/USDT,1.6139,1.6617,1.5019,1.5067,9414.80345897,14850.694307320852
1652680800,2022-05-16 06:00:00,ATOM3S/USDT,1.405,1.6372,1.405,1.6139,9422.77261208,14833.514398773515
1652677200,2022-05-16 05:00:00,ATOM3S/USDT,1.3828,1.4205,1.3373,1.392,9461.39764066,12960.893609369392
1652673600,2022-05-16 04:00:00,ATOM3S/USDT,1.4786,1.4947,1.3528,1.3528,5317.69677848,7626.150634667063
1652670000,2022-05-16 03:00:00,ATOM3S/USDT,1.3639,1.4824,1.3599,1.4824,9672.04584319,13773.083917104268
1652666400,2022-05-16 02:00:00,ATOM3S/USDT,1.4048,1.4637,1.349,1.3675,10447.83066243,14814.767328729077
1652662800,2022-05-16 01:00:00,ATOM3S/USDT,1.3887,1.4096,1.36,1.3962,7062.35820338,9824.636863841296
1652659200,2022-05-16 00:00:00,ATOM3S/USDT,1.34,1.4068,1.2713,1.381,10158.81926293,13843.754400342465
1652655600,2022-05-15 23:00:00,ATOM3S/USDT,1.3595,1.4176,1.3092,1.3158,4738.53332798,6532.271843291078
1652652000,2022-05-15 22:00:00,ATOM3S/USDT,1.5,1.5,1.2902,1.4038,7553.83474734,10241.062164287542
1652648400,2022-05-15 21:00:00,ATOM3S/USDT,1.6932,1.7156,1.4612,1.5242,12407.88889705,19929.212615029185
1652644800,2022-05-15 20:00:00,ATOM3S/USDT,1.6957,1.7402,1.5602,1.6789,14574.39502566,24452.913522555599
1652641200,2022-05-15 19:00:00,ATOM3S/USDT,1.6674,1.8105,1.6674,1.6967,1761.38209062,3122.562053006516
1652637600,2022-05-15 18:00:00,ATOM3S/USDT,1.9461,1.9609,1.5901,1.6556,11237.56720048,19507.523227928105
1652634000,2022-05-15 17:00:00,ATOM3S/USDT,1.9187,1.9601,1.8621,1.934,2276.71998532,4356.107810633795
1652630400,2022-05-15 16:00:00,ATOM3S/USDT,2.1128,2.1128,1.8552,1.9213,3088.65660583,6001.688199446006
1652626800,2022-05-15 15:00:00,ATOM3S/USDT,2.019,2.136,1.9307,2.1232,3583.51737989,7230.123745419512
1652623200,2022-05-15 14:00:00,ATOM3S/USDT,2.0318,2.1241,1.881,2.0185,4010.15787555,8091.815275331501
1652619600,2022-05-15 13:00:00,ATOM3S/USDT,1.9467,2.133,1.9467,2.0385,2902.19981596,5980.563961018974
1652616000,2022-05-15 12:00:00,ATOM3S/USDT,1.9987,2.0185,1.9074,1.9323,2853.333106,5646.191541497131
1652612400,2022-05-15 11:00:00,ATOM3S/USDT,2.2076,2.2076,1.96,2.012,3677.09737652,7563.689309071592
1652608800,2022-05-15 10:00:00,ATOM3S/USDT,2.333,2.3841,2.2076,2.2076,748.366058,1725.272371205535
1652605200,2022-05-15 09:00:00,ATOM3S/USDT,2.4087,2.4465,2.3115,2.3335,1585.96263889,3774.361413645965
1652601600,2022-05-15 08:00:00,ATOM3S/USDT,2.302,2.4186,2.2604,2.4088,1326.7330337,3112.293615096504
1652598000,2022-05-15 07:00:00,ATOM3S/USDT,2.2017,2.3162,2.1173,2.3161,2922.21082647,6505.301399889297
1652594400,2022-05-15 06:00:00,ATOM3S/USDT,2.2646,2.3032,2.1964,2.2018,2016.05231286,4504.617383986341
1652590800,2022-05-15 05:00:00,ATOM3S/USDT,2.4526,2.5302,2.2385,2.2768,3506.47675485,8353.11405372554
1652587200,2022-05-15 04:00:00,ATOM3S/USDT,2.5349,2.5686,2.4128,2.4687,1650.75046939,4080.396598839603
1652583600,2022-05-15 03:00:00,ATOM3S/USDT,2.5294,2.6128,2.5023,2.5349,1694.83706735,4346.514106113755
1652580000,2022-05-15 02:00:00,ATOM3S/USDT,2.4386,2.5916,2.3667,2.5197,1816.11769386,4541.06216851756
1652576400,2022-05-15 01:00:00,ATOM3S/USDT,2.3755,2.5058,2.3699,2.455,1325.61973485,3241.481773472671
1652572800,2022-05-15 00:00:00,ATOM3S/USDT,2.3035,2.3847,2.2201,2.3563,2088.51594498,4863.039824873446
1652569200,2022-05-14 23:00:00,ATOM3S/USDT,2.3611,2.415,2.2541,2.301,1028.61806698,2395.361005362212
1652565600,2022-05-14 22:00:00,ATOM3S/USDT,2.4034,2.5307,2.2902,2.3611,2986.67085489,7199.467841492616
1652562000,2022-05-14 21:00:00,ATOM3S/USDT,2.6673,2.7715,2.3149,2.4103,3724.88405491,9313.342500046206
1652558400,2022-05-14 20:00:00,ATOM3S/USDT,2.7615,2.7615,2.5571,2.6673,1340.25226033,3533.622542701741
1652554800,2022-05-14 19:00:00,ATOM3S/USDT,2.7412,2.8085,2.6601,2.7827,922.46070263,2529.505189445704
1652551200,2022-05-14 18:00:00,ATOM3S/USDT,2.8169,2.8507,2.5635,2.7478,5054.85304129,13657.671987928689
1652547600,2022-05-14 17:00:00,ATOM3S/USDT,2.9485,2.9807,2.8169,2.8169,4167.37641383,12052.607140647944
1652544000,2022-05-14 16:00:00,ATOM3S/USDT,3.302,3.3889,2.84,2.9522,3467.02913455,10658.74389917477
1652540400,2022-05-14 15:00:00,ATOM3S/USDT,3.242,3.3026,3.1183,3.2927,1395.8180127,4525.180309697402
1652536800,2022-05-14 14:00:00,ATOM3S/USDT,3.2874,3.3194,3.1451,3.242,3918.70495234,12588.004228240373
1652533200,2022-05-14 13:00:00,ATOM3S/USDT,3.0057,3.2965,2.9547,3.2874,9289.48196869,28523.420640930001
1652529600,2022-05-14 12:00:00,ATOM3S/USDT,3.0225,3.0546,2.8902,3.0231,5748.27791232,17025.004144556691
1652526000,2022-05-14 11:00:00,ATOM3S/USDT,2.8178,3.0426,2.8029,2.9933,20858.03887386,61513.887625326033
1652522400,2022-05-14 10:00:00,ATOM3S/USDT,2.6231,2.8316,2.5846,2.8178,3465.09713417,9463.920050451843
1652518800,2022-05-14 09:00:00,ATOM3S/USDT,2.5453,2.6561,2.4292,2.5647,1191.42803598,3009.850311195719
1652515200,2022-05-14 08:00:00,ATOM3S/USDT,2.6089,2.6692,2.5305,2.5305,1415.59423664,3657.188713290887
1652511600,2022-05-14 07:00:00,ATOM3S/USDT,2.5842,2.652,2.5305,2.6089,742.93342277,1929.954159748161
1652508000,2022-05-14 06:00:00,ATOM3S/USDT,2.6877,2.7323,2.5494,2.5959,603.84170251,1575.825263935884
1652504400,2022-05-14 05:00:00,ATOM3S/USDT,2.6907,2.78,2.6048,2.6877,2053.26913468,5528.499308076108
1652500800,2022-05-14 04:00:00,ATOM3S/USDT,2.3835,2.7876,2.3258,2.6838,2488.35379998,6337.024192653159
1652497200,2022-05-14 03:00:00,ATOM3S/USDT,2.3278,2.447,2.2357,2.3811,1305.04982167,3076.166518094419
1652493600,2022-05-14 02:00:00,ATOM3S/USDT,2.3601,2.4383,2.1205,2.3278,4244.4559393,9667.375017593239
1652490000,2022-05-14 01:00:00,ATOM3S/USDT,2.5368,2.5935,2.3172,2.3401,11758.38708246,28666.697075035719
1652486400,2022-05-14 00:00:00,ATOM3S/USDT,2.7432,2.7912,2.4676,2.5368,1844.39356833,4713.566516888888
1652482800,2022-05-13 23:00:00,ATOM3S/USDT,2.7565,2.8784,2.6914,2.7725,3041.30930773,8483.623183684639
1652479200,2022-05-13 22:00:00,ATOM3S/USDT,2.5487,2.7843,2.4583,2.7711,1177.44911509,3058.167821110368
1652475600,2022-05-13 21:00:00,ATOM3S/USDT,2.7667,2.7992,2.52,2.5487,2102.51964362,5585.869295793197
1652472000,2022-05-13 20:00:00,ATOM3S/USDT,2.6895,2.8068,2.639,2.7605,1904.85621213,5221.081206004902
1652468400,2022-05-13 19:00:00,ATOM3S/USDT,2.3524,2.6895,2.3524,2.6895,1528.79337224,3859.579139680356
1652464800,2022-05-13 18:00:00,ATOM3S/USDT,2.6418,2.6841,2.3233,2.3421,4069.55909213,10023.180235443167
1652461200,2022-05-13 17:00:00,ATOM3S/USDT,2.52,2.6895,2.3504,2.6381,5343.05511203,13233.172740740421
1652457600,2022-05-13 16:00:00,ATOM3S/USDT,2.3001,2.5475,2.1982,2.534,3191.97565368,7611.407529768471
1652454000,2022-05-13 15:00:00,ATOM3S/USDT,1.9777,2.3601,1.9777,2.3007,3464.7990774,7735.954060497365
1652450400,2022-05-13 14:00:00,ATOM3S/USDT,2.2319,2.2404,1.9475,1.9698,5482.36055562,11346.773026117047
1652446800,2022-05-13 13:00:00,ATOM3S/USDT,2.2173,2.3446,2.1881,2.2328,2754.38703148,6271.450878322048
1652443200,2022-05-13 12:00:00,ATOM3S/USDT,2.2139,2.3139,2.1199,2.2173,3778.31606053,8338.315396883246
1652439600,2022-05-13 11:00:00,ATOM3S/USDT,2.3401,2.3991,2.1592,2.1881,4594.31090242,10537.140669670948
1652436000,2022-05-13 10:00:00,ATOM3S/USDT,2.4215,2.5453,2.3234,2.3406,3270.04791014,7957.09061431875
1652432400,2022-05-13 09:00:00,ATOM3S/USDT,2.4226,2.6479,2.2439,2.4112,3540.3501947,8482.497338149403
1652428800,2022-05-13 08:00:00,ATOM3S/USDT,2.4153,2.4999,2.2685,2.4444,3654.375445,8675.179296649727
1652425200,2022-05-13 07:00:00,ATOM3S/USDT,2.2889,2.448,2.2284,2.3998,5091.3797153,12050.572205048157
1652421600,2022-05-13 06:00:00,ATOM3S/USDT,2.5097,2.5097,2.088,2.2895,8888.82904505,19900.060638992195
1652418000,2022-05-13 05:00:00,ATOM3S/USDT,3.0405,3.1079,2.3178,2.5499,21619.35761293,57710.478357058881
1652414400,2022-05-13 04:00:00,ATOM3S/USDT,3.1806,3.2803,3.0076,3.0661,25376.19437284,79209.496704388148
1652410800,2022-05-13 03:00:00,ATOM3S/USDT,3.8417,3.8835,3.1149,3.1806,37126.07283088,123276.837726811028
1652407200,2022-05-13 02:00:00,ATOM3S/USDT,4.7963,4.8477,3.8349,3.8489,16159.52891131,69383.657088157442
1652403600,2022-05-13 01:00:00,ATOM3S/USDT,4.4464,4.85,3.9832,4.8173,15585.65838883,68580.225444097841
1652400000,2022-05-13 00:00:00,ATOM3S/USDT,4.1083,4.5195,4.0616,4.4358,9250.87228753,39175.29080788598
1652396400,2022-05-12 23:00:00,ATOM3S/USDT,4.4104,4.4116,3.7761,4.1379,9987.97952014,40735.08694450248
1652392800,2022-05-12 22:00:00,ATOM3S/USDT,4.5273,4.6698,4.3621,4.4056,16394.94425852,74207.522618879002
1652389200,2022-05-12 21:00:00,ATOM3S/USDT,4.6081,4.8,4.5244,4.5275,8570.45847144,39764.76553578099
1652385600,2022-05-12 20:00:00,ATOM3S/USDT,4.1732,4.6406,4.1574,4.6081,7263.29696553,32066.200438590688
1652382000,2022-05-12 19:00:00,ATOM3S/USDT,4.1977,4.2052,3.8027,4.2052,8290.60230842,33670.998843049342
1652378400,2022-05-12 18:00:00,ATOM3S/USDT,4.1191,4.1977,3.8498,4.1977,8467.3220152,34349.214440283971
1652374800,2022-05-12 17:00:00,ATOM3S/USDT,3.8392,4.1581,3.7982,4.1155,8068.42924908,32456.05903622824
1652371200,2022-05-12 16:00:00,ATOM3S/USDT,4.194,4.2232,3.798,3.8349,20430.80528246,80230.132894594892
1652367600,2022-05-12 15:00:00,ATOM3S/USDT,4.37,4.457,3.8886,4.194,19297.79543811,81828.165354080013
1652364000,2022-05-12 14:00:00,ATOM3S/USDT,4.5725,4.7602,4.3515,4.3515,16288.82231189,73388.093426215698
1652360400,2022-05-12 13:00:00,ATOM3S/USDT,4.4646,4.6333,4.3985,4.5725,16744.04320675,75629.883975815211
1652356800,2022-05-12 12:00:00,ATOM3S/USDT,4.4739,4.5873,4.4026,4.4646,14939.13292754,67188.98158379544
1652353200,2022-05-12 11:00:00,ATOM3S/USDT,4.3273,4.5409,4.0586,4.4837,13186.46661406,56736.357705563051
1652349600,2022-05-12 10:00:00,ATOM3S/USDT,4.5904,4.7388,4.2241,4.2905,15831.91641447,71355.801566763769
1652346000,2022-05-12 09:00:00,ATOM3S/USDT,4.2123,4.5904,4.1389,4.5904,17993.06505992,77035.549836195615
1652342400,2022-05-12 08:00:00,ATOM3S/USDT,4.3019,4.3707,4.0261,4.2437,8834.13155333,37249.538282585647
1652338800,2022-05-12 07:00:00,ATOM3S/USDT,4.3754,4.878,4.2645,4.2962,12602.11203664,55602.642610721323
1652335200,2022-05-12 06:00:00,ATOM3S/USDT,4.3159,4.5643,4.1061,4.3754,19172.66254023,81722.507780345105
1652331600,2022-05-12 05:00:00,ATOM3S/USDT,3.5972,4.6193,3.5972,4.3159,11125.77636725,45563.911647352197
1652328000,2022-05-12 04:00:00,ATOM3S/USDT,3.6621,3.7111,3.5293,3.5966,5270.36753431,19051.55617602715
1652324400,2022-05-12 03:00:00,ATOM3S/USDT,3.5,3.9,3.5,3.6621,11477.04222251,42577.365512819209
1652320800,2022-05-12 02:00:00,ATOM3S/USDT,2.4525,3.5,2.4525,3.5,20634.93481738,63812.370906655214
1652317200,2022-05-12 01:00:00,ATOM3S/USDT,2.9042,2.94,2.4239,2.4525,21038.50152283,57630.290972708154
1652313600,2022-05-12 00:00:00,ATOM3S/USDT,3.0627,3.3413,2.6788,2.9189,85382.94015324,258104.328887883645
1652310000,2022-05-11 23:00:00,ATOM3S/USDT,3.2198,3.2902,2.9779,3.095,61730.55990068,195283.476352961505
1652306400,2022-05-11 22:00:00,ATOM3S/USDT,3.287,3.4477,3.1326,3.2208,66579.5738487,220167.890733140229
1652302800,2022-05-11 21:00:00,ATOM3S/USDT,3.4145,3.5392,3.1711,3.2807,66428.76284336,223003.100229237806
1652299200,2022-05-11 20:00:00,ATOM3S/USDT,3.2206,3.5373,3.103,3.4145,60894.9954353,201176.103243789034
1652295600,2022-05-11 19:00:00,ATOM3S/USDT,3.0493,3.4755,3.0481,3.2223,60697.76864661,195497.840589104974
1652292000,2022-05-11 18:00:00,ATOM3S/USDT,3.0659,3.1899,3.003,3.0486,60093.21497542,185833.137376291668
1652288400,2022-05-11 17:00:00,ATOM3S/USDT,3.0542,3.3031,2.8326,3.066,87428.28451414,270946.262496515616
1652284800,2022-05-11 16:00:00,ATOM3S/USDT,2.7848,3.0957,2.7216,3.0522,70645.74976349,208279.918419812412
1652281200,2022-05-11 15:00:00,ATOM3S/USDT,2.3996,2.855,2.3996,2.8021,94315.3091614,254176.651878954883
1652277600,2022-05-11 14:00:00,ATOM3S/USDT,2.6424,2.7583,2.3786,2.3998,116175.62571107,291338.247464859659
1652274000,2022-05-11 13:00:00,ATOM3S/USDT,3.9999,4,2.5069,2.6426,140734.33563872,433458.556188907665
1652270400,2022-05-11 12:00:00,ATOM3S/USDT,2.6968,4,2.5745,3.6741,105031.05759192,332878.132652681004
1652266800,2022-05-11 11:00:00,ATOM3S/USDT,2.4389,2.709,2.4119,2.7063,43511.09581125,111255.570039699184
1652263200,2022-05-11 10:00:00,ATOM3S/USDT,2.2989,2.4383,2.2357,2.4383,27923.28562008,64924.573536406263
1652259600,2022-05-11 09:00:00,ATOM3S/USDT,2.4676,2.6552,2.2856,2.2998,58607.36273961,142880.325381822224
1652256000,2022-05-11 08:00:00,ATOM3S/USDT,2.6489,2.7281,2.4261,2.4676,55151.47050652,141336.079105389982
1652252400,2022-05-11 07:00:00,ATOM3S/USDT,2.5197,2.8576,2.3886,2.6511,64620.23631266,168177.120846131551
1652248800,2022-05-11 06:00:00,ATOM3S/USDT,2.0806,2.5562,2.0591,2.5197,54815.57428001,125833.031352655112
1652245200,2022-05-11 05:00:00,ATOM3S/USDT,2.1066,2.15,1.8366,2.0859,46578.93851765,91627.162899423343
1652241600,2022-05-11 04:00:00,ATOM3S/USDT,1.9147,2.1253,1.8718,2.1209,35210.39759344,69734.545216104635
1652238000,2022-05-11 03:00:00,ATOM3S/USDT,1.8145,1.9432,1.7637,1.9124,38604.42804226,73058.990861165944
1652234400,2022-05-11 02:00:00,ATOM3S/USDT,2.0555,2.1284,1.7788,1.8129,41043.54631568,77380.597018410168
1652230800,2022-05-11 01:00:00,ATOM3S/USDT,1.8765,2.0584,1.8583,2.0584,27355.83895328,53722.667277817887
1652227200,2022-05-11 00:00:00,ATOM3S/USDT,1.9432,2.0175,1.7516,1.8618,47391.17303024,88456.453159882521
1652223600,2022-05-10 23:00:00,ATOM3S/USDT,2.0406,2.0486,1.88,1.9297,50789.55138657,98879.055388864347
1652220000,2022-05-10 22:00:00,ATOM3S/USDT,2.1185,2.1789,1.9634,2.0372,54509.48750081,113303.175335470908
1652216400,2022-05-10 21:00:00,ATOM3S/USDT,1.8451,2.1482,1.8094,2.1185,59102.57465379,117170.997762929533
1652212800,2022-05-10 20:00:00,ATOM3S/USDT,1.7522,1.865,1.7068,1.8451,49864.06338201,89276.73716907594
1652209200,2022-05-10 19:00:00,ATOM3S/USDT,1.6734,1.8303,1.6245,1.7492,40554.97461213,71500.608597954186
1652205600,2022-05-10 18:00:00,ATOM3S/USDT,1.6368,1.7456,1.6364,1.6752,21238.06120618,35934.871036546857
1652202000,2022-05-10 17:00:00,ATOM3S/USDT,1.7301,1.7335,1.6005,1.6368,17307.92903651,28859.113324532563
1652198400,2022-05-10 16:00:00,ATOM3S/USDT,1.6679,1.7852,1.645,1.7351,29424.4399888,50602.799219763531
1652194800,2022-05-10 15:00:00,ATOM3S/USDT,1.779,1.8859,1.5948,1.6785,73239.69052704,128384.423493111466
1652191200,2022-05-10 14:00:00,ATOM3S/USDT,1.5919,1.8328,1.5353,1.7731,40600.29002432,70571.702068102742
1652187600,2022-05-10 13:00:00,ATOM3S/USDT,1.5038,1.6625,1.462,1.5919,31048.31733575,48543.507585789367
1652184000,2022-05-10 12:00:00,ATOM3S/USDT,1.5854,1.6284,1.4644,1.5038,14475.4610369,22065.544186097725
1652180400,2022-05-10 11:00:00,ATOM3S/USDT,1.7013,1.7327,1.5161,1.5752,20153.75591591,32210.08832023167
1652176800,2022-05-10 10:00:00,ATOM3S/USDT,1.7351,1.7442,1.6027,1.7033,24583.45294727,41295.543853980172
1652173200,2022-05-10 09:00:00,ATOM3S/USDT,1.6033,1.7456,1.5776,1.7455,18380.64482193,30525.226134178591
1652169600,2022-05-10 08:00:00,ATOM3S/USDT,1.7455,1.7577,1.5598,1.6117,13625.26578513,22240.645878604456
1652166000,2022-05-10 07:00:00,ATOM3S/USDT,1.5373,1.7499,1.5341,1.7442,27160.33725447,44609.178717088274
1652162400,2022-05-10 06:00:00,ATOM3S/USDT,1.9441,1.9703,1.395,1.5373,66073.59310021,111308.032203815501
1652158800,2022-05-10 05:00:00,ATOM3S/USDT,2.4916,2.4916,1.8264,1.9338,41846.95938674,88353.259695388327
1652155200,2022-05-10 04:00:00,ATOM3S/USDT,2.89,2.9218,2.463,2.509,60781.27179993,160283.511306404442
1652151600,2022-05-10 03:00:00,ATOM3S/USDT,2.8402,2.9077,2.6072,2.8863,50644.67628243,141054.534104011445
1652148000,2022-05-10 02:00:00,ATOM3S/USDT,2.8938,2.9807,2.7201,2.8612,35444.38635235,101318.270756263552
1652144400,2022-05-10 01:00:00,ATOM3S/USDT,2.8458,2.967,2.6811,2.8779,37198.43675717,105679.929681314576
1652140800,2022-05-10 00:00:00,ATOM3S/USDT,2.9822,3.2999,2.7714,2.8384,68835.61965023,208813.114576271152
1652137200,2022-05-09 23:00:00,ATOM3S/USDT,2.5369,3.075,2.4503,2.9153,76938.51073985,204678.044971387669
1652133600,2022-05-09 22:00:00,ATOM3S/USDT,2.4893,2.5395,2.3852,2.5389,47057.90246326,116305.464279693015
1652130000,2022-05-09 21:00:00,ATOM3S/USDT,2.3201,2.4892,2.28,2.4892,31502.55226499,74964.455660720791
1652126400,2022-05-09 20:00:00,ATOM3S/USDT,2.3913,2.3944,2.2095,2.3363,49701.38066349,114440.758896792388
1652122800,2022-05-09 19:00:00,ATOM3S/USDT,2.3877,2.5,2.3179,2.3948,41921.7124842,101735.945135588347
1652119200,2022-05-09 18:00:00,ATOM3S/USDT,2.2246,2.48,2.193,2.4025,55606.14251478,129587.566657983947
1652115600,2022-05-09 17:00:00,ATOM3S/USDT,2.4018,2.4478,2.113,2.2097,58021.85806087,132270.080122555193
1652112000,2022-05-09 16:00:00,ATOM3S/USDT,2.1836,2.459,2.1173,2.3781,88913.75475471,202053.51708171678
1652108400,2022-05-09 15:00:00,ATOM3S/USDT,2.1661,2.2376,2.1072,2.1771,37883.36000132,82611.888631963815
1652104800,2022-05-09 14:00:00,ATOM3S/USDT,2.0791,2.1883,2.0544,2.1613,20538.16183051,43831.098387760411
1652101200,2022-05-09 13:00:00,ATOM3S/USDT,2.1627,2.1938,2.0282,2.0859,32708.72609385,69060.155859699653
1652097600,2022-05-09 12:00:00,ATOM3S/USDT,2.1246,2.1887,2.0964,2.1784,20050.17466932,43242.12747046142
1652094000,2022-05-09 11:00:00,ATOM3S/USDT,2.1988,2.2226,2.1065,2.1237,20330.65124737,43843.374049540181
1652090400,2022-05-09 10:00:00,ATOM3S/USDT,2.025,2.2214,2.0217,2.1873,44294.53994737,94665.101067006067
1652086800,2022-05-09 09:00:00,ATOM3S/USDT,1.9717,2.0406,1.9454,2.0251,4896.3613,9772.28103803
1652083200,2022-05-09 08:00:00,ATOM3S/USDT,2.0074,2.063,1.9718,1.9718,21187.7717,42942.59157184
1652079600,2022-05-09 07:00:00,ATOM3S/USDT,1.9596,2.0137,1.9274,2.0137,24164.23620243,47478.780859320648
1652076000,2022-05-09 06:00:00,ATOM3S/USDT,1.9569,2.0057,1.9399,1.9723,25006.76634888,49265.020445907534
1652072400,2022-05-09 05:00:00,ATOM3S/USDT,1.9,1.9591,1.883,1.9434,29338.01,56301.60002349
1652068800,2022-05-09 04:00:00,ATOM3S/USDT,1.9216,1.9252,1.8484,1.8981,15938.9117,30017.85267832
1652065200,2022-05-09 03:00:00,ATOM3S/USDT,1.896,1.9257,1.8773,1.9214,18678.86584891,35538.366923675353
1652061600,2022-05-09 02:00:00,ATOM3S/USDT,1.7738,1.9309,1.7658,1.9048,50334.88403676,94202.332274207044
1652058000,2022-05-09 01:00:00,ATOM3S/USDT,1.7038,1.7783,1.6907,1.7719,14915.63432922,25697.294300065078
1652054400,2022-05-09 00:00:00,ATOM3S/USDT,1.7707,1.7808,1.6866,1.6988,9497.51588489,16495.263828002984
1652050800,2022-05-08 23:00:00,ATOM3S/USDT,1.7308,1.8176,1.7275,1.7763,20922.2930151,37089.873969078371
1652047200,2022-05-08 22:00:00,ATOM3S/USDT,1.6628,1.7455,1.6569,1.729,19198.43511578,32888.591335809875
1652043600,2022-05-08 21:00:00,ATOM3S/USDT,1.7079,1.7079,1.6454,1.6631,17488.95426616,29133.945891064352
1652040000,2022-05-08 20:00:00,ATOM3S/USDT,1.6902,1.7385,1.6853,1.7091,10806.02624123,18607.229687850142
1652036400,2022-05-08 19:00:00,ATOM3S/USDT,1.6646,1.6977,1.6195,1.6885,12108.47502744,20006.174895500501
