Mask,PartNumber,Temperature,Corner,Site,vddio_typ,vddio_typ_unit,dtlg_pad_RPPULLUP,dtlg_pad_RPPULLUP_unit,,filename,
SG802,118-150-226,125,TYP-ENG45,1,3,V,39558.925,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_10_31_15.csv,
SG802,118-150-226,125,TYP-ENG45,1,3.3,V,39960.947,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_10_31_15.csv,
SG802,118-150-226,125,TYP-ENG45,1,3.6,V,39625.366,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_10_31_15.csv,
SG802,252-248-40,-40,FF-ENG,1,1.71,V,41753.532,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_13_49_17.csv,
SG802,252-248-40,-40,FF-ENG,1,1.8,V,41217.581,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_13_49_17.csv,
SG802,252-248-40,-40,FF-ENG,1,1.95,V,41491.918,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_13_49_17.csv,
SG802,252-248-40,-40,FF-ENG,1,2.4,V,41131.351,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_13_49_17.csv,
SG802,252-248-40,-40,FF-ENG,1,2.7,V,41112.238,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_13_49_17.csv,
SG802,252-248-40,-40,FF-ENG,1,3,V,41426.013,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_13_49_17.csv,
SG802,252-248-40,-40,FF-ENG,1,3.3,V,41194.028,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_13_49_17.csv,
SG802,252-248-40,-40,FF-ENG,1,3.6,V,41347.604,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_13_49_17.csv,
SG802,252-248-40,125,FF-ENG,1,1.71,V,40340.705,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_19_46_56.csv,
SG802,252-248-40,125,FF-ENG,1,1.8,V,40015.168,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_19_46_56.csv,
SG802,252-248-40,125,FF-ENG,1,1.95,V,40467.102,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_19_46_56.csv,
SG802,252-248-40,125,FF-ENG,1,2.4,V,39920.377,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_19_46_56.csv,
SG802,252-248-40,125,FF-ENG,1,2.7,V,40528.418,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_19_46_56.csv,
SG802,252-248-40,125,FF-ENG,1,3,V,40437.651,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_19_46_56.csv,
SG802,252-248-40,125,FF-ENG,1,3.3,V,40606.204,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_19_46_56.csv,
SG802,252-248-40,125,FF-ENG,1,3.6,V,40247.259,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_19_46_56.csv,
SG802,252-248-40,25,FF-ENG,1,1.71,V,41019.941,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_21_28_56.csv,
SG802,252-248-40,25,FF-ENG,1,1.8,V,41304.172,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_21_28_56.csv,
SG802,252-248-40,25,FF-ENG,1,1.95,V,41091.675,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_21_28_56.csv,
SG802,252-248-40,25,FF-ENG,1,2.4,V,40642.451,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_21_28_56.csv,
SG802,252-248-40,25,FF-ENG,1,2.7,V,40808.827,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_21_28_56.csv,
SG802,252-248-40,25,FF-ENG,1,3,V,40959.971,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_21_28_56.csv,
SG802,252-248-40,25,FF-ENG,1,3.3,V,40959.971,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_21_28_56.csv,
SG802,252-248-40,25,FF-ENG,1,3.6,V,40523.777,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_05_21_28_56.csv,
SG802,252-248-40,-10,FF-ENG,1,1.71,V,40457.213,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_09_13_15.csv,
SG802,252-248-40,-10,FF-ENG,1,1.8,V,40233.532,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_09_13_15.csv,
SG802,252-248-40,-10,FF-ENG,1,1.95,V,40673.173,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_09_13_15.csv,
SG802,252-248-40,-10,FF-ENG,1,2.4,V,41131.351,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_09_13_15.csv,
SG802,252-248-40,-10,FF-ENG,1,2.7,V,40959.971,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_09_13_15.csv,
SG802,252-248-40,-10,FF-ENG,1,3,V,40891.818,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_09_13_15.csv,
SG802,252-248-40,-10,FF-ENG,1,3.3,V,41131.351,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_09_13_15.csv,
SG802,252-248-40,-10,FF-ENG,1,3.6,V,41174.421,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_09_13_15.csv,
SG802,252-248-40,85,FF-ENG,1,1.71,V,40340.705,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_12_16_51.csv,
SG802,252-248-40,85,FF-ENG,1,1.8,V,40015.168,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_12_16_51.csv,
SG802,252-248-40,85,FF-ENG,1,1.95,V,40569.876,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_12_16_51.csv,
SG802,252-248-40,85,FF-ENG,1,2.4,V,40642.451,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_12_16_51.csv,
SG802,252-248-40,85,FF-ENG,1,2.7,V,40306.85,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_12_16_51.csv,
SG802,252-248-40,85,FF-ENG,1,3,V,40823.891,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_12_16_51.csv,
SG802,252-248-40,85,FF-ENG,1,3.3,V,40424.046,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_12_16_51.csv,
SG802,252-248-40,85,FF-ENG,1,3.6,V,40247.259,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_12_16_51.csv,
SG802,234-56-232,85,FF-ENG,1,1.71,V,40340.705,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_17_16_11.csv,
SG802,234-56-232,85,FF-ENG,1,1.8,V,40343.61,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_17_16_11.csv,
SG802,234-56-232,85,FF-ENG,1,1.95,V,40467.102,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_17_16_11.csv,
SG802,234-56-232,85,FF-ENG,1,2.4,V,40475.113,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_17_16_11.csv,
SG802,234-56-232,85,FF-ENG,1,2.7,V,40380.437,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_17_16_11.csv,
SG802,234-56-232,85,FF-ENG,1,3,V,40305.014,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_17_16_11.csv,
SG802,234-56-232,85,FF-ENG,1,3.3,V,40606.204,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_17_16_11.csv,
SG802,234-56-232,85,FF-ENG,1,3.6,V,40846.508,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_17_16_11.csv,
SG802,234-56-232,-40,FF-ENG,1,1.71,V,41506.104,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_18_45_42.csv,
SG802,234-56-232,-40,FF-ENG,1,1.8,V,41304.172,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_18_45_42.csv,
SG802,234-56-232,-40,FF-ENG,1,1.95,V,41171.105,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_18_45_42.csv,
SG802,234-56-232,-40,FF-ENG,1,2.4,V,41632.157,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_18_45_42.csv,
SG802,234-56-232,-40,FF-ENG,1,2.7,V,41478.451,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_18_45_42.csv,
SG802,234-56-232,-40,FF-ENG,1,3,V,41495.96,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_18_45_42.csv,
SG802,234-56-232,-40,FF-ENG,1,3.3,V,41686.323,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_18_45_42.csv,
SG802,234-56-232,-40,FF-ENG,1,3.6,V,41507.641,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_18_45_42.csv,
SG802,234-56-232,125,FF-ENG,1,1.71,V,40109.692,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_20_05_01.csv,
SG802,234-56-232,125,FF-ENG,1,1.8,V,40233.532,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_20_05_01.csv,
SG802,234-56-232,125,FF-ENG,1,1.95,V,40467.102,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_20_05_01.csv,
SG802,234-56-232,125,FF-ENG,1,2.4,V,40226.672,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_20_05_01.csv,
SG802,234-56-232,125,FF-ENG,1,2.7,V,40677.488,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_20_05_01.csv,
SG802,234-56-232,125,FF-ENG,1,3,V,40437.651,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_20_05_01.csv,
SG802,234-56-232,125,FF-ENG,1,3.3,V,40363.689,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_20_05_01.csv,
SG802,234-56-232,125,FF-ENG,1,3.6,V,40621.458,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_20_05_01.csv,
SG802,234-56-232,-10,FF-ENG,1,1.71,V,40574.395,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_21_25_53.csv,
SG802,234-56-232,-10,FF-ENG,1,1.8,V,41536.872,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_21_25_53.csv,
SG802,234-56-232,-10,FF-ENG,1,1.95,V,41384.426,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_21_25_53.csv,
SG802,234-56-232,-10,FF-ENG,1,2.4,V,40959.971,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_21_25_53.csv,
SG802,234-56-232,-10,FF-ENG,1,2.7,V,41478.451,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_21_25_53.csv,
SG802,234-56-232,-10,FF-ENG,1,3,V,40891.818,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_21_25_53.csv,
SG802,234-56-232,-10,FF-ENG,1,3.3,V,41319.955,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_21_25_53.csv,
SG802,234-56-232,-10,FF-ENG,1,3.6,V,41174.421,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_06_21_25_53.csv,
SG802,234-56-232,25,FF-ENG,1,1.71,V,41261.59,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_00_30_30.csv,
SG802,234-56-232,25,FF-ENG,1,1.8,V,41420.195,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_00_30_30.csv,
SG802,234-56-232,25,FF-ENG,1,1.95,V,40673.173,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_00_30_30.csv,
SG802,234-56-232,25,FF-ENG,1,2.4,V,40726.641,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_00_30_30.csv,
SG802,234-56-232,25,FF-ENG,1,2.7,V,41634.605,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_00_30_30.csv,
SG802,234-56-232,25,FF-ENG,1,3,V,41028.351,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_00_30_30.csv,
SG802,234-56-232,25,FF-ENG,1,3.3,V,40898.004,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_00_30_30.csv,
SG802,234-56-232,25,FF-ENG,1,3.6,V,41117.015,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_00_30_30.csv,
SG802,31-237-204,85,FF-ENG45,1,1.71,V,40224.867,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_08_11_29.csv,
SG802,31-237-204,85,FF-ENG45,1,1.8,V,40537.703,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_08_11_29.csv,
SG802,31-237-204,85,FF-ENG45,1,1.95,V,40569.876,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_08_11_29.csv,
SG802,31-237-204,85,FF-ENG45,1,2.4,V,40475.113,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_08_11_29.csv,
SG802,31-237-204,85,FF-ENG45,1,2.7,V,40528.418,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_08_11_29.csv,
SG802,31-237-204,85,FF-ENG45,1,3,V,40638.251,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_08_11_29.csv,
SG802,31-237-204,85,FF-ENG45,1,3.3,V,40424.046,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_08_11_29.csv,
SG802,31-237-204,85,FF-ENG45,1,3.6,V,40247.259,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_08_11_29.csv,
SG802,31-237-204,125,FF-ENG45,1,1.71,V,39909.715,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_17_16_29.csv,
SG802,31-237-204,125,FF-ENG45,1,1.8,V,39906.873,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_17_16_29.csv,
SG802,31-237-204,125,FF-ENG45,1,1.95,V,40288.496,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_17_16_29.csv,
SG802,31-237-204,125,FF-ENG45,1,2.4,V,40165.038,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_17_16_29.csv,
SG802,31-237-204,125,FF-ENG45,1,2.7,V,40233.532,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_17_16_29.csv,
SG802,31-237-204,125,FF-ENG45,1,3,V,40124.053,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_17_16_29.csv,
SG802,31-237-204,125,FF-ENG45,1,3.3,V,40183.695,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_17_16_29.csv,
SG802,31-237-204,125,FF-ENG45,1,3.6,V,40565.583,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_17_16_29.csv,
SG802,31-237-204,-40,FF-ENG45,1,1.71,V,40340.705,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_18_52_14.csv,
SG802,31-237-204,-40,FF-ENG45,1,1.8,V,41217.581,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_18_52_14.csv,
SG802,31-237-204,-40,FF-ENG45,1,1.95,V,41171.105,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_18_52_14.csv,
SG802,31-237-204,-40,FF-ENG45,1,2.4,V,41304.172,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_18_52_14.csv,
SG802,31-237-204,-40,FF-ENG45,1,2.7,V,41112.238,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_18_52_14.csv,
SG802,31-237-204,-40,FF-ENG45,1,3,V,41028.351,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_18_52_14.csv,
SG802,31-237-204,-40,FF-ENG45,1,3.3,V,41084.469,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_18_52_14.csv,
SG802,31-237-204,-40,FF-ENG45,1,3.6,V,41405.657,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_18_52_14.csv,
SG802,31-237-204,-10,FF-ENG45,1,1.71,V,40810.808,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_20_30_01.csv,
SG802,31-237-204,-10,FF-ENG45,1,1.8,V,40761.823,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_20_30_01.csv,
SG802,31-237-204,-10,FF-ENG45,1,1.95,V,40288.496,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_20_30_01.csv,
SG802,31-237-204,-10,FF-ENG45,1,2.4,V,40642.451,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_20_30_01.csv,
SG802,31-237-204,-10,FF-ENG45,1,2.7,V,41400.813,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_20_30_01.csv,
SG802,31-237-204,-10,FF-ENG45,1,3,V,40823.891,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_20_30_01.csv,
SG802,31-237-204,-10,FF-ENG45,1,3.3,V,41084.469,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_20_30_01.csv,
SG802,31-237-204,-10,FF-ENG45,1,3.6,V,40846.508,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_20_30_01.csv,
SG802,31-237-204,25,FF-ENG45,1,1.71,V,41383.486,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_21_53_42.csv,
SG802,31-237-204,25,FF-ENG45,1,1.8,V,40343.61,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_21_53_42.csv,
SG802,31-237-204,25,FF-ENG45,1,1.95,V,40673.173,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_21_53_42.csv,
SG802,31-237-204,25,FF-ENG45,1,2.4,V,40811.18,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_21_53_42.csv,
SG802,31-237-204,25,FF-ENG45,1,2.7,V,40808.827,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_21_53_42.csv,
SG802,31-237-204,25,FF-ENG45,1,3,V,40959.971,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_21_53_42.csv,
SG802,31-237-204,25,FF-ENG45,1,3.3,V,40713.224,Ohm,,C:\home_user\pvalleau\svn_home\Unicron_svn\trunk\Charac\charac_0004\raw_data\CharacResetPullUp_tg_2019_11_07_21_53_42.csv,
